"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	TEXT4087	
72258																																											0	0	0	0	0	true	0	0	0	0	0	0	2244	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www,conversecountybank.com	
72351																																											0	419	0	0	0	false	0	0	0	252	167	0	248	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fsbwathena.com	
72454																																											0	715	0	0	3000	true	0	43	0	417	255	0	2090	1	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.freeportstatebank.com	
72678																																											0	0	72200	0	107584	true	0	0	0	0	0	0	254	0	0	0	false	0	0	0	72200	5325	30059	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.Belmont-Savings.com	
73031																																											0	5217	0	0	0	true	0	1975	0	930	111	2201	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.SBNA.COM	
73116																																											0	7656	0	0	20000	true	0	6739	0	482	0	435	4340	2	0	0	true	0	0	0	20000	0	0	0	20000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.artisansbank.com	
73152																																											0	0	0	0	2000	true	0	0	0	0	0	0	747	0	0	0	false	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fairviewbank.com	
73554																																											0	1469	0	0	7553	true	0	0	0	0	0	1469	105	0	0	0	false	0	0	0	0	1641	4232	1680	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pathwaybank.com	
73956																																											22	121	0	0	100	true	22	0	0	31	0	90	2077	1	0	0	false	0	0	0	100	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ssbwellington.com	
74056																																											181	71	8061	0	11155	true	181	0	0	0	0	71	42	0	0	0	false	0	0	0	8061	720	409	1965	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.southcentralstatebank.com	
74140																																											3672	1620	32000	2374	142242	true	1298	1061	0	398	0	161	6500	4	2374	0	true	0	0	0	32000	35242	55000	20000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.isabellabank.com	
74159																																											0	180	0	0	934	true	0	180	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	934	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.dakotastatebank.com	
74403																																											3652	36	981	1267	40019	true	2385	0	0	36	0	0	2504	3	1594	0	true	0	0	0	17481	3510	12709	6319	16500	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mcsbnh.com	
74449																																											0	0	0	0	0	true	0	0	0	0	0	0	113	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bank1stnational.com	
74458																																											84	3134	0	0	5000	true	84	2134	0	1000	0	0	958	1	0	0	false	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.unitedbankks.com	
75053																																											202	15968	10000	0	77000	true	202	7950	42	4271	907	2798	90	0	0	0	false	0	0	0	10000	0	20000	47000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.firstmnbank.com	
75259																																											268	0	0	0	0	true	65	0	0	0	0	0	7166	5	0	203	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.firstoklahomabank.com	
75446																																											895	2148	0	198	36058	true	697	1716	49	249	0	134	1104	0	198	0	false	0	0	0	0	3078	11719	21261	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.sosb-ia.com	
75455																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.nsbgonvick.com	
75558																																											0	1463	0	0	0	true	0	78	0	672	0	713	16	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnbbaird.com	
75633	617355	277381	0	24050	3835291	true	531913	102661	4	24471	61392	true	0	1460291	2375000	0	0	0	0	1460291	0	0	0	0	0	0	1655	96031	0	11549	10132	3628	0	0	0	0	0	4889	0	0	0	0					3835291			144755	111	65078	16650	50787								0										0		true	false			17121	68860	17552	49492	104706	13936	36762	238559	198095										10330	0	6450	0	8600					http://www.harrisbank.com	
75651																																											0	60	0	0	0	true	0	0	0	60	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://cerescobank.com	
76135																																											0	200	0	0	0	false	0	45	0	82	0	73	927	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
76153																																											0	33	0	0	524	true	0	0	0	0	0	33	116	0	0	0	false	0	0	0	5	11	508	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://clarks.net/bankofclarks	
76443																																											185	2422	6	185	7269	true	0	662	850	506	0	404	681	0	185	0	false	0	0	0	6	96	444	6723	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tpbtaylorsville.com	
76854																																											0	2274	0	0	15001	true	0	1938	0	336	0	0	1637	1	0	0	false	0	0	0	0	15000	0	0	5000	1	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.grandbank.com	
77150																																											0	445	1500	0	1500	true	0	445	0	0	0	0	0	0	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ffmbank.com	
77253																																											0	1560	0	0	0	true	0	1560	0	0	0	0	2764	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.hondonationalbank.com	
77422																																											0	1970	0	0	0	false	0	1325	0	310	0	335	816	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://cbbonline.com	
77758																																											0	0	0	0	0	true	0	0	0	0	0	0	4090	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.firstnationalonlinebanking.com	
77851																																											810	19490	1500	810	6751	true	0	4736	427	225	0	14102	12475	4	810	0	true	0	127	0	1500	0	124	5000	5000	127	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankeasy.com/brookings	
78036																																											0	1121	0	0	0	true	0	0	0	207	0	914	408	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://mcb1908.com	
78157																																											0	26	0	0	0	true	0	26	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.banderabank.com	
78241																																											0	82	0	0	0	true	0	0	0	82	0	0	461	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnbmcgehee.com	
78559																																											438	284	0	0	1500	true	438	0	0	0	0	284	569	0	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.summitnb.com	
78858																																											727	32967	35000	0	102500	true	727	8129	0	10164	8520	6154	58942	8	0	0	false	0	15000	0	35000	52500	0	0	0	15000	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://patriotbankusa.com	
79042																																											0	124	0	0	551	true	0	0	0	51	0	73	0	0	0	0	false	0	0	0	0	63	488	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.westpointbank.com	
79127																																											0	138	1500	0	1532	true	0	0	0	138	0	0	2529	2	0	0	false	0	0	0	1500	32	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.homenatlbank.com	
79145																																											0	1155	2770	0	17869	true	0	786	0	238	0	131	141	0	0	0	true	0	0	0	2770	6000	9000	99	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fandmstbk.com	
79257																																											0	38	0	0	0	true	0	0	0	38	0	0	115	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankofgrovecity.com	
79855																																											0	6806	11000	0	21460	true	0	4568	0	329	0	1909	139	0	0	0	false	0	0	0	21000	460	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.citybankandtrust.com	
80020																																											0	0	500	0	1000	true	0	0	0	0	0	0	198	0	0	0	false	0	0	0	500	500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.manorbank.com	
80150																																											0	82	0	0	127	true	0	0	0	0	0	82	175	0	0	0	false	0	0	0	0	0	0	0	0	0	127	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ffb-sd.com	
80431																																											0	250	0	0	0	true	0	250	0	0	0	0	491	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.myubtc.com	
80552																																											0	66	0	0	0	true	0	0	66	0	0	0	180	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	statebankofhamburg.com	
80936																																											0	2558	0	0	4000	true	0	1419	95	789	0	255	596	1	0	0	true	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.capitalbank-ga.com	
81429																																											0	2849	0	0	0	true	0	774	924	155	0	996	152	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://clovercommunitybank.com	
82033																																											0	995	0	0	4000	true	0	108	0	672	215	0	277	0	0	0	false	0	0	0	2000	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://fnbpasco.com	
82257																																											0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
82350																																											0	0	6	0	318	true	0	0	0	0	0	0	5561	2	0	0	false	0	0	0	6	0	7	305	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.lauderdalecountybank.com	
82659																																											0	0	54	0	1099	true	0	0	0	0	0	0	417	1	0	0	true	0	0	0	54	115	125	593	0	0	0	0	212	0	212	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.csbankmn.com	
83151																																											0	2830	4000	0	6200	true	0	0	0	0	0	2830	1071	0	0	0	false	0	0	0	4000	2200	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.flagshipbanks.com	
83236																																											0	0	0	0	0	true	0	0	0	0	0	0	6031	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.BANKOFTHESOUTH.com	
83375																																											0	8811	2650	0	38486	true	0	4365	0	3294	0	1152	7732	2	0	0	true	0	0	0	2650	5000	5337	25499	35000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.centurynetbank.com	
83638	650	13678	275000	0	487250	true	650	2410	1	0	0	true	0	0	275000	185000	11250	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					487250			8643	0	761	3142	1132								0										0		false	false			0	0	0	0	0	0	0	0	0										0	0	0	0	0					www.mercantilcb.com	
83834																																											0	0	0	0	1619	true	0	0	0	0	0	0	941	1	0	0	false	0	8	0	0	0	0	0	0	8	621	973	17	0	1619	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.americanbankandtrust.net	
83852																																											0	0	0	0	0	true	0	0	0	0	0	0	195	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.richlandstate.com	
83955																																											0	114	0	0	3593	true	0	0	0	114	0	0	842	1	0	0	false	0	0	0	0	0	0	3593	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	greenfieldbank.com	
84046																																											0	965	1500	0	4500	true	0	765	0	0	0	200	317	0	0	0	false	0	0	0	1500	3000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ft-sb.com	
84055																																											0	0	0	0	0	true	0	0	0	0	0	0	78	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbherman.com	
84251																																											0	0	0	0	2068	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	2068	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
84541																																											2797	4002	15600	0	22461	true	2797	1394	0	472	0	2136	4270	2	0	0	true	0	0	0	15600	2000	4264	409	2034	0	0	188	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.gbtonline.com	
84804																																											0	226	0	0	0	true	0	0	0	226	0	0	120	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://citizensbankofcapevincent.com	
85052																																											0	0	0	0	0	true	0	0	0	0	0	0	783	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.uintabank.com	
85258																																											0	0	0	0	12000	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	4000	0	0	8000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.exchangestatebankmn.com	
85454																																											0	15	0	0	0	false	0	0	0	5	0	10	214	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
85931																																											0	1563	0	0	5000	true	0	1007	0	556	0	0	3050	1	0	0	false	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.pattersonstatebank.com	
86349																																											0	238	0	0	2626	true	0	0	0	238	0	0	1540	0	0	0	false	0	0	0	21	622	490	1493	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.unionbankofmena.com	
86358																																											0	0	0	0	0	false	0	0	0	0	0	0	223	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
86527																																											0	5709	15000	0	119000	true	0	2174	0	1301	1488	746	9192	8	0	0	true	0	0	0	56500	0	0	20000	76500	0	22500	0	20000	0	42500	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	www.ibankatfnb.com	
86554																																											0	0	750	0	1750	true	0	0	0	0	0	0	181	0	0	0	false	0	0	0	750	1000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.chestercountybanktn.com	
87047																																											0	2960	0	0	0	true	0	1944	0	554	0	462	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.porterstatebank.com	
87159																																											65	274	0	0	0	true	65	0	0	106	0	168	135	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fsbnewcastle.com	
87234																																											0	4463	0	0	0	true	0	250	0	3962	0	251	14269	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbmt.com	
87476																																											3	2665	10000	3	37649	true	0	326	649	1508	0	182	447	0	3	0	false	0	0	0	10000	21000	6000	0	0	0	0	0	649	0	649	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.wilmingtonsavings.com	
88240																																											344	0	0	0	500	true	344	0	0	0	0	0	834	0	0	0	false	0	0	0	0	0	0	500	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.panorastatebank.com	
88259																																											0	0	684	0	3627	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	684	1829	193	823	1279	15	5	78	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.janesvillestatebank.com	
88352																																											0	218	0	0	0	true	0	0	0	218	0	0	360	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bediasbank.com	
88455																																											0	100	0	0	15569	true	0	100	0	0	0	0	68	0	0	0	true	0	0	0	6000	2664	4655	2250	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.genevastatebank.com	
88530																																											0	1468	0	0	5144	true	0	439	0	303	0	726	129	0	0	0	false	0	0	0	0	3895	0	1249	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.IBERVILLEBANK.COM	
88950																																											0	63	1500	0	2542	true	0	0	0	0	0	63	513	0	0	0	false	0	0	0	1500	400	0	642	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.financialsecuritybank.com	
89032																																											0	755	0	0	0	true	0	10	0	0	0	745	218	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.plaqbank.com	
89135																																											0	110	0	0	0	true	0	25	0	85	0	0	2164	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.fnbwauchula.com	
89751																																											0	9883	550	0	3395	true	0	8387	0	571	0	925	1834	1	0	0	true	0	0	0	550	0	0	2845	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.homestatebank.com	
89854																																											0	2689	550	0	885	true	0	326	0	1880	0	483	1473	1	0	0	false	0	28	0	550	0	275	0	0	28	14	18	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.minnstarbank.com	
89957																																											0	344	0	0	0	true	0	0	0	0	0	344	172	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://fnbbells.com	
90047																																											0	143	0	0	0	true	0	0	0	63	0	80	888	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.palosavingsbank.com	
90328																																											0	3352	0	0	10000	true	0	0	0	829	0	2523	1724	1	0	0	true	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.graysonnationalbank.com	
90337																																											0	2249	0	0	449	true	0	515	0	1434	0	300	5837	2	0	0	false	0	0	0	0	337	112	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.cbexpress.com	
90645																																											0	286	0	0	0	true	0	83	0	203	0	0	235	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	83	0	203	0	0	0	0	0	0	http://www.commercialbankww.com	
90739																																											0	1515	0	0	0	true	0	1237	278	0	0	0	3674	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.spiveybank.com	
91156																																											0	5457	1150	0	6811	true	0	3647	0	1810	0	0	629	1	0	0	true	0	0	0	1150	2833	1900	928	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www. cornerbanks.com	
