"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
386049																																																																																0	3243	811		1183			6167	419	0	0	35285	0	0	0	7772	1323	708	5490	417	1642	1393	2783	1391	30	1336	3122	4120	7299	10753	883								0	7			0	0	298	1265	3753	3574			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	9398		0	8							0	349	0	0	0	0	0			0	0	0				0	0	5113			0	0	0	0	
386432																																																																																0	2424	443		2545			2957	576	0	3312	61749	0	0	3041	15634	551	0	11906	211	722	2081	5711	6909	0	5813	6486	12453	14319	6967	0								0	610			0	0	365	3452	10577	6181			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		468	84							0	2992	0	0	0	0	0			0	0	0	0			0	0	8578			0	0	0	0	
386450																																																																																0	13664	2471		26312			24249	1457	0	0	127968	0	0	0	10663	2947	0	49825	1214	1479	3400	3752	779	39	34320	12812	19386	43157	7630	0								0	0			0	0	1047	5208	26634	10812			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		72040		0	599							0	805	0	0	0	0	0			0	0	0	0			0	0	1100			0	37	0		
386731																																																																																0	0	0		445			4167	640	0	7448	76556	0	0	51	25584	752	0	28510	966	2327	1840	7078	12314	0	15900	10674	15840	5011	3395	0								0	116			0	0	1108	4596	15060	2084			0			282	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	113							0	5719	0	520	0	1338	0			24	0	0				0	0	8724			0	213	0	0	
386825																																																																																0	712	123		0			3677	0	0	1322	40152	56	0	0	26798	713	0	3885	0	1119	1958	3160	14084	6256	1496	1336	1018	3598	4486	1476								0	0			0	0	170	0	2792	952			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	10							0	1173	0	0	0	0	0			0	0	0				0	0	1766			0	0	0	0	
386852																																																																																0	10947	10000		5032			18567	3103	0	3941	125095	87	0	2265	24000	1114	15783	29260	3084	6138	8045	1487	2505	2658	25522	16408	20408	14388	15855	8481								768	203			0	0	1990	6104	20127	9262			0			830	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	75397		0	6889							0	1371	0	133	0	100	0			24	0	0				0	0	1764			0	0	0		
387055																																																																																0	12274	230		11129			1525	819	0	0	48775	107	0	0	7409	395	1506	18031	1582	351	1231	1707	2538	0	16362	6300	5457	8212	3719	656								333	26			0	0	2718	3428	4850	1649			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		28661		0	16							0	1246	0	314	0	0	0			0	0	0	0			0	0	835			0	0	0		
387671																																																																																0	709	1263		0			19269	3713	0	0	141349	0	2979	0	35992	6946	28217	11832	955	7878	1899	3044	5642	15667	16601	12991	17862	20181	17002	18165								0	150		0	0	0	4522	12824	20409	30032			0			912	0																							0	0	0	0	0	0	0	0	0	0	0	0		27418		0	0							0	541	0	0	0	452	331			0	0	0				0	0	2000			0	0	0		
388155																																																																																0	3976	6123		4152			10249	540	0	0	130598	0	0	0	47849	394	8287	30863	2456	3990	10466	23567	6685	624	9471	17223	21839	25129	8325	618								0	0			0	0	4160	12131	19370	9064			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	860							0	8118	0	0	0	0	0			0	0	0				0	0	3612			0	0	0		
388258																																																																																0	2383	299		5118			1390	0	0	0	17700	0	0	0	4552	889	4173	5679	18	119	92	130	1102	2934	1764	3948	1199	1362	2608	1969								0	0			0	0	0	38	1176	103			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	764	0	0	0	0	0			0	0	0	0			0	0	988			0	0	0		
388557																																																																																0	7208	1976		4844			4612	0	0	0	40505	0	0	0	6260	0	0	12086	107	633	4026	1494	0	0	3389	7957	7195	10911	3497	1296								0	0			0	0	0	20	3478	11441			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		15668		0	0							0	256	0	0	0	0	0			0	0	0	0			0	0	410			0	0	0		
388744																																																																																0	130	254		0			10620	6755	0	771	134765	0	0	0	47368	2463	1680	28728	3124	4155	10412	14276	14212	1005	23769	9852	23642	23764	5694	1								388	0			0	0	10061	4875	28660	17320			0			2160	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	14854		0	31							0	3822	0	498	238	1476	391			44	0	0				0	0	1247			0	21	0	0	
388753																																																																																0	6696	266		6011			3242	0	0	0	24458	0	0	0	3006	211	474	7713	198	518	688	1071	387	0	4278	4861	6504	4339	836	182								0	0			0	0	0	885	353	2344			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	44							0	486	0	0	0	0	0			0	0	0	0			0	0	914			0	0	0		
388874																																																																																0	0	121		0			27	587	0	0	52689	0	0	0	45720	1220	27619	743	1306	4001	10602	5005	12581	12225	966	1898	1518	1400	616	570								0	0			0	0	502	1157	1469	1227			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		43760		0	0							0	10	0	0	0	0	0			0	0	0				0	0	649			0	0	0		
388940																																																																																0	378	1163		12			7971	408	0	668	46429	0	0	151	10571	340	841	10730	197	1006	3001	4737	1364	265	5172	6163	5543	12914	5638	284								0	40			0	0	221	0	13695	6590			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		31129		750	1034							0	1176	0	0	0	0	154			1	0	0				0	0	1412			0	0	0		
389059																																																																																0	29574	0		12514			5708	0	0	0	55331	0	0	0	1959	0	802	22512	140	451	403	639	254	0	18784	3137	8868	19926	1942	678								0	8			0	0	242	0	1665	1584			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	20417		0	31							0	993	0	0	0	0	1462			11	0	0	0			0	11	1053			0	0	0	0	
389358																																																																																0	14092	2910		22034			11951	0	0	394	80060	0	229	394	15785	0	4567	31702	1540	3765	4039	5627	791	23	33478	11024	10988	6557	2147	81								0	0			0	0	2950	385	2346	6156			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	26							0	532	0	0	0	0	0			0	0	0	0			0	0	270			0	0	0		
389376																																																																																0	2667	257		1485			1360	81	0	0	31958	176	0	0	25231	127	3332	1774	273	2506	797	344	5730	15471	400	1485	567	2950	1364	112								0	0			0	0	0	0	270	182			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	4							0	403	0	0	0	0	0			0	0	0				0	0	67			0	0	0		
389826																																																																																0	452	0		27			1298	727	0	0	16811	0	317	0	9811	123	4042	580	0	96	93	97	2628	6867	202	282	905	1020	2563	1785								0	9			0	0	0	0	2674	526			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	806	0	0	0	0	0			0	0	0				0	0	41			0	0	0	0	
390336																																																																																0	664	0	0	661	7347	0	7347	13618	0	0	168010	0	0	1336	71240	2642	71240	33432	1477	3449	11469	25954	26762	1417	12338	16168	27521	23374	16183	526		0	0	0		0	0	0	0	0		0	0	2278	101	0	36870	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	14752	0	14752							0	7378	0	0	0	0	0	0	0	0	0	0	0			0	0	10459			0	0	0		
390372																																																																																0	0	3339	0	0	0	0	0	10129	0	0	281486	616	0	0	257124	2092	7041	2993	1	861	5424	7342	73512	168607	90	2041	3108	13723	3069	2885		0	0	0		0	0	0	8	0		0	0	702	0	0	8592	0	0	0			996	364																							0	0	0	0	0	0	0	0	0	0	0	0		206075	0	0	0							0	44	0	0	0	0	0	0	0	0	0	0	0			0	0	72			0	0	0		
390840																																																																																0	27458	4381		13205			7438	3439	0	52	114733	0	0	0	18933	1957	817	16153	46	320	1322	4773	10935	1337	21385	5353	20159	30250	14727	2461								0	95			0	0	200	540	21774	14472			0			483	0																							0	0	0	0	0	0	0	0	0	0	0	0		15824		0	0							0	653	0	0	0	2447	299			0	0	0	0			0	0	136			0	35	0		
391418																																																																																0	778	0		196			10977	1311	0	1655	74550	0	0	8	26797	66	26070	1944	724	1504	163	285	6415	16249	7656	1527	6860	7575	11051	12777								149	100			0	0	0	443	11748	4095			0			0	341																							0	0	0	0	0	0	0	0	0	0	0	0		26797		0	231							0	2013	0	0	0	0	0			0	0	0				0	0	13991			0	0	0		
391557																																																																																0	175	0		307			2941	0	0	0	23787	0	17	0	11710	36	9058	2041	8	138	3519	2718	4299	978	826	1103	2484	2909	3791	958								0	0			0	0	412	0	0	249			0			106	0																							0	0	0	0	0	0	0	0	0	0	0	0		1500		0	34							0	1607	0	0	0	0	0			0	0	0				0	0	6299			0	396	0		
391575																																																																																0	45	9462	0	0	5872	0	5872	4663	0	0	109813	0	16738	0	38439	1508	18632	13163	4895	8077	7082	6276	5467	6083	25349	10856	10844	16845	4230	1278		0	0	0		0	0	0	118	0		0	0	390	2602	10287	19062	0	16738	0			0	148																							0	0	0	0	0	0	0	0	0	0	0	0		37725	0	0	0							0	301	0	0	0	0	0	0	0	0	0	0	0			0	0	326			0	0	0		
391959																																																																																0	18536	0		18426			6695	0	0	0	60160	0	0	0	8863	14	0	15227	1	220	884	2938	4571	107	13783	7417	10734	11440	5059	2521								0	0			0	0	525	0	3013	1434			0			326	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	22767		0	29							0	1292	0	0	0	0	0			0	0	0	0			0	0	1333			0	0	0	0	
391977																																																																																0	621	7219	0	9871	17018	0	17018	26265	0	0	456650	491	0	0	182913	6167	65831	36289	22552	7431	19706	10958	20364	101109	31985	30098	80589	82560	39049	6896		0	0	0		0	0	0	47	0		0	0	12723	7083	85195	99030	0	0	0			0	499																							0	0	0	0	0	0	0	0	0	0	0	0		163237	2607	0	2607							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	382			0	0	0		
392152																																																																																0	3036	0		1085			1617	114	0	0	31232	0	1191	0	11629	37	2572	10690	164	542	466	993	915	8537	7639	3052	1279	2396	2854	2384								0	0			0	0	7559	0	3251	183			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	20800		0	123							0	779	0	0	0	0	0			0	0	0				0	0	628			0	0	0	0	
392255																																																																																0	8440	17		5617			7671	725	0	0	50405	0	0	0	13901	685	3373	2987	307	205	2766	7235	2807	582	3048	5247	10981	10611	5908	473								0	49			0	0	812	1341	2342	1895			0			15	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	41							0	3251	0	0	0	0	0			0	0	0	0			0	0	3618			0	0	0		
392778																																																																																0	1438	279	0	0	10596	0	10596	1319	0	0	150589	143	0	0	76560	2521	3689	18216	3962	1794	4118	4602	24151	36825	8690	3770	24076	27882	7504	288		0	0	0		0	0	0	0	0		0	0	3995	2329	36641	13393	0	0	0			150	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	1438	0	1438							0	35	0	0	0	164	2434	0	0	7	0	0	0			0	7	188			0	0	0		
393252																																																																																0	10298	0		29231			4507	0	0	0	48168	0	0	0	1267	0	0	12132	81	3	132	524	527	0	13370	4052	4380	7824	16908	367								0	0			0	0	0	0	0	785			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	4							0	492	0	0	0	0	0			0	0	0	0			0	0	1584			0	0	0		
393355																																																																																0	6088	1673		1921			10941	563	0	0	86462	97	532	0	22415	1050	6036	25489	3328	5215	7107	5969	629	167	7199	16088	18555	16410	3812	2043								0	2			0	0	4197	4497	13578	18374			0			1786	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	35241		0	0							0	151	0	0	0	1001	0			0	0	0	0			0	0	577			0	58	0	0	
393850																																																																																0	10919	1150		5242			5170	992	0	5474	68246	0	0	0	12507	1267	664	18283	938	1683	1958	4205	1412	2050	8956	6850	14491	17378	6107	1516								0	127			0	0	150	1188	7089	14795			0			62	146																							0	0	0	0	0	0	0	0	0	0	0	0	0	20495		0	41							0	531	0	0	0	0	0			0	0	0	0			0	0	1604			0	0	0	0	
393953																																																																																0	6140	5832	629	139	27211	0	27211	674	0	0	327775	0	0	1689	92071	2305	86540	23829	1440	4911	18834	39318	24003	2903	32628	14058	42611	90263	44007	7391		0	0	0		0	0	0	91	0	0	0	0	3396	25284	94690	56877	0	0	0			0	289																							0	0	0	0	0	0	0	0	0	0	0	0		0	53	0	682							0	1812	101	0	0	0	0	0	0	0	0	0	0			0	0	10571			0	0	0		
394156																																																																																0	12035	0		13660			19569	0	0	0	68404	0	7858	0	1673	0	576	11163	108	486	243	26	449	272	18454	5890	9516	17119	11197	4312								0	0			0	0	331	1922	2677	574			0			0	18																							0	0	0	0	0	0	0	0	0	0	0	0		2741		0	648							0	2623	0	0	0	0	0			0	0	0	0			0	0	4834			0	451	0		
394259																																																																																0	53822	0	0	92184	41590	0	41590	352	0	0	223918	0	4254	0	9035	517	5477	93893	157	6514	1489	178	418	236	94300	44188	11846	27947	18034	18440		0	0	0		0	0	0	0	0		0	0	0	11	6611	5938	734	3520	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		89031	340	0	340							0	5116	0	0	0	0	0	1901	0	68	68	0	0			0	0	4148			0	1901	0		
395238																																																																																18756	310070	1099932	9135	67114	4849833	0	4849833	1669616	0	72437	22820023	29331	13781	172178	2662566	123735	560036	5097880	206689	260165	396362	341772	323466	1109181	11200445	1194560	2896056	2607847	2037896	96746		0	49	18707		0	0	165172	214412	966		0	0	301835	1775010	3170764	5912249	0	13781	0			47468	8531	0	0	0	62867	0	0	0	0	0	0	0	0	0	0	60798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7783991	181032	71	190167							0	16902	7376	33221	0	46724	43183	23553	0	3473	0	0	0	0	0	0	0	214932	0	0	0	23553	0	0	
395274																																																																																0	0	9193		0			4178	4291	0	0	129003	0	905	0	56626	319	21464	9776	2895	12530	12323	8961	19059	715	7997	3482	17625	25302	17605	365								0	0			0	0	933	5892	14265	31951			0			107	28																							0	0	0	0	0	0	0	0	0	0	0	0	0	52051		0	148							0	25	0	0	0	0	0			0	0	0				0	0	277			0	0	0	0	
396057																																																																																0	8626	473		13790			9622	433	0	1063	50680	0	0	0	5940	240	1087	15148	1606	748	3470	34	82	0	8941	7776	20413	4257	3062	58								0	35			0	0	178	2596	0	6932			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	1							0	500	0	0	0	0	0			2702	2155	0	0			0	0	251			0	0	0		
396244																																																																																0	125	2847		11			3424	69	0	0	142633	644	0	3301	94101	2149	80417	37693	10087	27865	9158	15087	30781	82	10248	19327	5683	12048	1583	0								0	0			0	0	15773	6169	12952	3367			0			0	512																							0	0	0	0	0	0	0	0	0	0	0	0		94101		0	150							0	841	0	227	0	0	0			0	0	0				0	0	1299			0	0	0		
396253																																																																																0	2878	286		1247			22195	0	0	0	90437	0	256	0	14582	342	2011	23421	1264	2217	4632	5149	850	352	10462	12485	22884	11170	11410	7168								0	39			0	0	2498	46	33312	10646			0			0	88																							0	0	0	0	0	0	0	0	0	0	0	0	0	36551		0	52							0	566	0	0	0	0	0			0	0	0				0	0	1492			0	0	0	0	
396356																																																																																0	3481	214		6691			1931	0	0	0	21086	0	175	0	5912	138	2159	6355	151	556	499	456	3993	255	1811	7232	3612	1737	753	0								0	0			0	0	0	1	1627	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	770	0	0	0	0	0			0	0	0	0			0	0	146			0	0	0		
396954																																																																																0	3143	1064		6814			11896	0	0	185	96303	0	0	792	24688	20	5621	13898	3100	8455	529	1302	10317	985	39021	11224	9835	6090	2455	1639								0	0			0	0	760	0	36438	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	7344	0	0	0	0	0			0	0	0	0			0	0	3951			0	0	0		
397456																																																																																0	127	2473		4430			10037	0	0	0	45057	102	0	0	14242	396	5704	9100	2150	337	4421	2688	4237	408	6950	3936	8141	7616	4226	48								0	52			0	0	676	690	7647	254			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	71							0	2834	0	0	0	0	0			0	0	0	0			0	0	1230			0	0	0	0	
397531																																																																																0	618	52100	0	0	37716	0	37716	23091	0	0	383626	292	0	1860	29057	10	12304	137932	12387	1010	4688	10454	321	181	111350	13185	117240	83866	17610	52		0	0	0		0	0	46053	41	0		0	0	218	16980	32427	144944	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		33450	557	0	557							0	4	0	0	0	0	0	0	0	0	0	0	0			0	0	102			0	0	0		
397540																																																																																0	45031	29653	0	12018	159277	0	159277	4684	0	4	787020	0	0	0	103168	5099	27485	189286	18121	18230	24222	28533	7073	2161	255560	106498	116278	120987	63005	8854		0	0	0		0	0	0	0	0		0	0	26732	27807	185983	172690	0	0	0			1116	33																							0	0	0	0	0	0	0	0	0	0	0	0	0	769527	108	0	108							0	2106	0	0	0	56	1822	1188	0	352	0	0	0			0	0	12660			0	1188	0	0	
397559																																																																																0	22712	12153		43530			27154	4459	0	4	184642	0	300	0	32000	3790	10146	46543	2121	3753	2464	11821	9002	2820	24380	23676	58925	25916	15297	4362								0	12			435	395	1160	6087	22445	6352			0			1042	0																							0	0	0	0	0	0	0	0	0	0	0	0		44400		350	2							0	1172	0	0	0	0	0			8	0	0	8			0	0	960			0	439	8		
397755																																																																																0	37733	1723		5032			13147	2010	0	0	133509	0	239	0	43008	622	10917	39829	5092	7083	10555	8993	4887	6132	13338	18953	32326	16660	4982	4238								0	0			0	0	3618	3656	17472	2291			0			275	142																							0	0	0	0	0	0	0	0	0	0	0	0		64817		0	26							0	2722	0	0	0	0	0			197	150	0				0	0	210			0	0	0		
397858																																																																																0	2246	0		628			1630	0	0	0	13190	0	38	0	6198	0	1821	8207	2134	781	184	3099	0	0	4140	1443	966	443	0	0								0	0		0	0	0	0	0	433	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	567	0	0	0	0	0			0	0	0				0	0	1450			0	0	0		
398051																																																																																500	10996	707		8768			3164	2138	0	0	45619	0	82	0	10474	168	92	14885	246	406	3758	5039	1025	0	9491	5512	7244	9852	2531	515								322	30			0	0	2011	0	5165	573			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	10027		0	0							0	360	0	0	0	0	0			0	0	0	0			0	0	161			0	0	0	0	
398248																																																																																0	1698	158	0	1838	15808	0	15808	4825	0	3108	159413	0	0	0	105639	1096	48697	15396	167	1006	790	1849	53383	48201	13985	4486	12597	16088	6481	125		0	0	0		0	0	0	146	0		0	0	2045	1696	143	3628	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		99699	0	0	0							0	14487	0	0	0	0	0	0	0	0	0	0	0			0	0	3098			0	0	0		
398350																																																																																0	2161	72068	12830	88	521201	0	521201	13329	0	0	1781885	0	8694	992	124820	19929	52324	924009	9002	7389	12576	26446	42690	23320	826785	80833	269139	279358	174751	7435		0	0	0		0	0	0	9951	0		11924	7287	24311	156346	305012	499581	0	8694	0			0	1148	0	0	0	1803	0	0	0	0	0	0	0	0	0	0	1803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159815	634828	1009	0	13839							0	2065	0	0	10868	0	0	451	0	0	0	0	0	0	0	0	0	8490	0	0	0	451	0	449	
398631																																																																																0	2080	218		835			7895	761	0	0	185568	26	0	0	8156	317	5234	15660	169	105	2827	1843	1417	1181	8294	7092	13002	38988	85936	22914								0	0			0	0	0	4377	23550	15744			0			344	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		1788	254							0	151	0	252	0	0	95			0	0	0				0	0	119468			0	0	0	0	
398668																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398837																																																																																0	11107	837		896			8618	4617	0	400	108431	0	0	0	25972	1013	0	34056	1144	5203	6550	8401	3759	390	11217	18403	25491	19455	7629	75								0	168			0	0	6132	5206	29803	6682			0			502	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	187							0	897	0	0	0	807	0			1	0	0				0	0	5896			0	0	0		
399357																																																																																0	7881	0		12691			4044	0	0	0	27519	0	0	0	1012	158	866	9657	161	224	312	260	55	0	15451	1102	2342	4754	668	2190								0	0			0	0	0	0	1081	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	3084		0	0							0	279	0	0	0	0	0			0	0	0	0			0	0	373			0	7	0	0	
399517																																																																																0	19152	82803	0	1734	234794	0	234794	66086	0	70765	1597655	0	0	0	469860	43741	174386	215236	7762	10536	52371	82764	260381	52699	320588	57221	250034	247887	197030	47070		0	0	0		0	0	5167	17261	0		1347	676	7200	126005	132014	273228	0	0	0			17	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	807174	905	14832	905							0	21768	0	0	0	623	6326	888	0	1321	0	0	0	0	0	0	0	10340	0	0	0	888	1321	0	
399731																																																																																0	17	339		323			29726	0	0	0	66803	0	0	0	14305	271	1278	19997	1191	981	3835	7013	839	446	6609	11216	18913	9914	3320	0								0	0			0	0	8553	0	0	9682			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	0	0	0	0	0	0			0	0	0				0	0	3587			0	0	0		
399973																																																																																0	3086	1444		453			6497	2281	0	69	77009	0	0	0	36021	326	26902	12205	2591	3609	9841	16333	2166	625	5540	5659	7277	18025	3295	1088								0	9			0	0	3021	2040	12655	2336			0			319	409																							0	0	0	0	0	0	0	0	0	0	0	0		50599		0	732							0	4554	0	0	0	0	0			0	0	0				0	0	1485			0	0	0		
400057																																																																																0	26595	0		10301			19008	0	0	95	91944	0	364	0	7038	554	3657	36287	882	1614	551	1905	1449	334	26104	16771	12930	8304	19811	289								0	21		0	0	0	802	3038	14986	6931			0			50	0																							0	0	0	0	0	0	0	0	0	0	0	0		32284		0	175							0	554	0	841	0	0	255			0	0	0	0			0	0	1482			0	0	0		
400141																																																																																0	44576	5303	0	6773	36861	0	36861	15477	0	902	288325	0	0	0	78082	2268	33789	47939	2431	5765	7188	13739	38341	10569	34783	30322	24891	29916	65144	25131		0	0	0		0	0	0	90	0		0	0	2803	12907	39770	27373	0	0	0			50	67																							0	0	0	0	0	0	0	0	0	0	0	0	0	176532	62	3673	62							0	5984	0	47	0	1611	0	0	0	0	0	0	0			0	0	5421			0	0	0	0	
400365																																																																																0	1078	963		44			13815	0	0	3691	103505	0	0	169	21897	3872	17483	18365	281	1309	2788	3225	8652	5642	8631	11020	8567	8328	23232	21830								0	0			0	0	5858	7416	18405	23724			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	9193		0	382							0	428	0	0	0	0	0			0	0	0				0	0	1932			0	0	0	0	
400767																																																																																0	910	1484		544			5786	244	0	441	44256	49	0	586	10631	294	5594	2468	329	1103	2309	2306	4399	0	2076	2115	6153	16762	6565	4								0	64			0	0	0	916	10339	7936			0			164	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	2559	0	0	0	0	0			0	0	0				0	0	2157			0	0	0	0	
400945																																																																																0	16676	661		1275			5130	372	0	90	77817	0	0	0	25041	874	13169	17151	3131	4126	4529	3743	2675	6414	11377	7179	7696	8214	8495	9564								0	0			0	0	3422	4693	9180	4712			0			631	293																							0	0	0	0	0	0	0	0	0	0	0	0	0	77652		0	47							0	4336	0	0	0	164	0			0	0	0				0	0	1308			0	0	0	0	
401072																																																																																0	0	0		0			469	0	0	0	26306	0	0	0	16405	192	250	1286	172	343	1140	1626	6064	6086	233	651	130	1336	4755	2669								0	0		0	0	0	0	90	1584	6698			0			486	0																							0	0	0	0	0	0	0	0	0	0	0	0		9222		0	3							0	71	0	0	0	116	0			0	0	0				0	0	794			0	0	0		
401447																																																																																0	239	151		923			1569	0	0	0	10251	0	0	0	5061	0	0	2662	111	886	1274	2124	631	0	240	1426	2572	861	80	0								0	0			0	0	16	827	737	0			0			0	16																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	301	0	0	0	0	0			0	0	0	0			0	0	427			0	0	0		
401559																																																																																0	6169	0		4750			2156	310	0	1276	27027	0	3174	0	5043	434	1696	6251	236	192	419	251	3132	813	3300	2733	4720	4785	4957	1448								0	29			0	0	12	304	2485	82			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		13572		0	178							0	271	0	0	0	0	0			0	0	0	0			0	0	354			0	0	0		
401755																																																																																0	6783	0		15873			11437	0	0	2	126475	0	0	0	16409	391	0	61839	2049	2861	8102	3055	0	0	18585	40847	23818	12432	14246	138								0	0			0	0	15819	29660	0	28985			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	54480		0	532							0	176	0	0	0	0	0			0	0	0	0			0	0	408			0	0	0	0	
401906																																																																																0	3977	7403	0	28	27343	0	27343	47681	0	10345	438017	0	119	0	207051	2901	3751	14823	1528	2937	2652	3339	69549	122757	34367	13900	52954	70436	53075	3027		0	0	0		0	0	0	2561	0		0	0	2785	11024	42588	25008	0	119	0			346	144																							0	0	0	0	0	0	0	0	0	0	0	0		160534	0	0	0							0	45108	0	0	0	0	430	341	0	0	0	0	0			0	0	2095			0	341	0		
