"IDRSSD"	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
283737	0	0	0	705	0	151	0	0	0							0	0	17	0	0	0	0	0	0	91	0	9	182	0	47	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283858	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283867	0	0	0	0	0	0	0	0	0	0	0	1451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284154	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				76	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284190	0	0	0	0	0	0	0	0	0							2	0	54	0	0	0				64	0	49	61	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284239	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				173	0	21	211	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284248	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284556	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	43	0	5	5	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284574	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284752	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				10	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284958	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285151	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	17	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285348	0	0	322	0	0	0	0	0	729							0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	364	2316	175	355	1330	
285544	0	0	0	0	0	93	0	0	201							0	0	0	0	0	0				0	0	0	0	0	0	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285553	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285740	0	0	0	0	0	0	0	0	0	17	172	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	3	0	0	17	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285759	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	5	0	13	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285777	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285852	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				9	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285928	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				59	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286251	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	48	21	32	111	53	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286457	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286840	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287007	0	0	1036	0	0	216	0	0	703							0	0	0	0	0	0				0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287342	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287856	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287922	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				7	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287959	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288152	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288358	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	9	0	0	118	3	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288376	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				5	25	0	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288853	0	0	0	294	0	480	0	0	4109	123	0	4	0	0	0	32	1	18	0	0	0	0	0	0	3	0	0	72	1	18	123	0	4	0	0	0	0	0	0	32	1	18	0	0	0	0	0	0	
289056	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	64	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289225	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289515	0	0	0	0	0	460	0	0	258	0	0	0	0	0	0	0	0	595	0	0	595	0	0	0	4	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289739	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	35	0	2	143	3	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289757	0	0	0	0	0	54	0	0	0							158	0	1819	0	0	1357	0	0	461	17	1	0	98	0	17	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1508	0	435	171	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290230	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				221	5	28	211	11	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290249	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290838	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	92	26	9	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290922	0	0	0	0	0	0	0	219	0							0	0	0	0	0	0				34	20	0	160	5	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291059	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	4	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291273	0	0	0	0	0	73	0	0	134							0	0	980	0	0	980	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291330	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				1	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291376	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291611	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	72	25	0	2112	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291732	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	11	0	0	67	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292234	0	0	0	0	0	107	0	0	0							0	0	0	0	0	0				0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292467	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				96	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292524	0	0	0	0	0	335	176	0	0							0	0	0	0	0	0	0	0	0	10	0	0	6	0	72	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292850	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				76	0	5	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292908	0	0	3340	0	0	298	0	0	0	0	0	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	10	0	0	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293053	0	0	0	0	0	0	0	0	0	0	0	10425	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	15	0	0	0	0	10425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293352	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293437	0	0	0	0	0	0	0	0	0							42	0	54	0	0	0				438	9	208	370	0	243	0	0	0	0	0	0	7	0	0	35	0	54	0	0	0	0	0	0	
293651	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293754	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294023	0	0	0	0	0	107	0	0	0							0	0	0	0	0	0	0	0	0	44	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294564	0	0	0	0	0	0	0	0	0	0	0	924	0	0	0	0	0	0	0	0	0	0	0	0	25	0	11	8	0	0	0	0	924	0	0	0	0	0	0	0	0	0	0	0	44	0	0	25	
294676	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	96	1	0	26	5	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294827	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				17	0	29	41	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	32	34	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295057	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295646	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	80	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296456	0	0	0	0	469	0	0	0	0							0	0	0	0	0	0	0	0	0	392	0	0	817	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296474	0	0	0	0	0	192	0	0	0							0	0	84	0	0	0	0	0	84	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	96	103	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296755	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296858	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	17	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297051	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	3	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297257	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297547	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297631	0	0	0	0	0	1083	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297761	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
298049	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	60	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
298218	0	0	0	0	0	168	0	0	417							0	0	0	0	0	0	0	0	0	28	0	0	97	53	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
298245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	0	325	63	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299251	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299868	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				77	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300009	0	0	0	0	0	1138	0	0	441							0	0	0	0	0	0	0	0	0	854	0	46	50	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300036	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	67	24	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300157	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	20	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300353	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	232	0	28	115	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300456	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300933	0	0	0	0	0	0	0	0	685							0	0	2	0	0	0				20	0	2	28	0	36	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
300942	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300960	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
301574	0	0	0	0	0	0	0	0	0							0	0	18	0	0	0	0	0	0	0	0	0	1	0	28	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	
301800	0	0	0	0	0	2244	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302030	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302133	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302553	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302656	0	0	0	0	0	2922	0	0	1369	0	0	1007	0	0	0	0	0	0	0	0	0	0	0	0	16	0	6	59	0	10	0	0	1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303550	0	0	0	0	0	127	0	0	0	0	0	406	0	0	0	0	0	168	0	0	168	0	0	0	42	25	29	7	0	66	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303653	0	0	0	0	0	0	0	0	0							4	0	0	0	0	0				44	0	0	35	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	
303701	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	12	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303747	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304155	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	16	0	0	40	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304173	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	78	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304520	0	0	0	0	0	0	0	0	133							0	0	0	0	0	0				3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304575	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304762	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	1	0	0	40	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	8	0	10	80	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305077	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305152	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305237	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				117	0	96	145	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305433	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305442	0	0	0	0	127	0	0	0	0							0	0	0	0	0	0				127	12	0	46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305648	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305750	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	3912	3928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306056	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	59	0	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306140	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	5	48	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306159	0	0	0	298	0	0	0	0	554							0	0	6	0	0	0				21	0	84	24	0	14	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	
306270	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				43	0	0	22	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306337	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	193	0	13	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306908	0	0	0	0	0	461	0	0	0							0	0	0	0	0	0	0	0	0	2	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307062	0	0	0	0	0	275	0	0	0							0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307334	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				50	4	110	28	18	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307361	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	86	22	50	29	2	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307932	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	4	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307950	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
308256	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	47	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
308340	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
308836	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
309150	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				22	0	5	12	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
309570	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	136	0	0	0	15	0	0	0	0	0	0	0	0	0	243	7253	0	243	3689	0	
309655	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				13	21	0	36	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
309851	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
309972	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
310071	0	0	0	0	0	846	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
310754	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
310950	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
310978	0	0	833	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311050	0	0	0	0	0	0	0	0	0	0	0	787	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	392	0	0	0	0	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311144	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	69	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311256	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311265	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				137	0	13	67	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311603	0	0	0	801	0	266	124	0	0							0	0	0	0	0	0	0	0	0	0	0	0	9	0	46	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311649	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311658	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311845	181	0	0	816	0	2853	0	0	2824	362	0	5730	0	0	0	107	0	2135	54	0	1242	0	0	120	4629	14	1368	4229	30	1948	362	0	5730	0	0	0	53	0	109	0	0	0	0	9	0	0	8	0	
311939	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
312244	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	20	0	4	55	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
312356	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	196	23	57	37	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
312570	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
312730	0	0	0	0	0	131	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
