"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
1557	36	0	34	0	CONF	0	0	0	17	40	27	0	0	0	0	0	0	0	0	0	0	false	17	0	0	1	0	11	17	99	37	0	0	39	0	0	0	0				Recording & Expense	Management Fees	Insurance and Surety											
1669	58	0	60	4	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	86	0	0	26	364	40	198	595	73	0	354	68	0	82	82	0																	
1829	171	0	205	0	CONF	83	679	0	253	274	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	55	169	0	0	662	0	0	454	0	0	472	210	0	Lease Fee Income	Mortgage Fees		Professional Fees	PA Shares Tax												
1856	34	0	49	6	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	3	22	34	21	0	0	13	73	0	12	0																	
2040	145	0	76	138	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	119	0	0	586	0	0	205	109	63	154	59	0																	
2161	0	0	73	0	CONF	60	0	0	207	58	58	0	0	0	0	0	0	0	0	0	0	false	0	0	0	27	107	0	49	322	53	0	275	66	0	162	72	0	Yield Spread Premium			Deferred Compensation Plan	Comptroller Assessment	Stock Plan Expense											
2376	376	664	641	28	CONF	1978	515	0	450	413	1631	0	0	0	0	0	0	0	0	0	0	false	168	0	0	0	2201	39	201	1437	333	0	275	969	561	0	161	0	JOINT VENTURES	MISCELLANEOUS FEES		OREO EXPENSE	PROBLEM LOAN EXPENSE	MISCELLANEOUS EXPENSE											
2554	1	0	1	0	CONF	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	2	0	2	8	0	-2	3	2	0	5	0				Software Maintenance													
2732	223	0	132	183	CONF	0	0	0	1273	0	0	0	0	0	0	0	0	0	0	0	0	false	86	0	0	0	0	99	0	532	82	0	0	70	0	0	152	0				oreo expenses													
2750	48	0	59	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	28	0	37	145	0	0	0	0	81	29	0	0																	
3177	395	0	279	371	CONF	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	false	188	0	0	65	633	61	1476	1776	229	0	0	423	173	941	125	0				OCC Semi-Annual Assessment													
3252	0	0	38	67	CONF	100	0	0	206	39	40	0	0	0	0	0	0	0	0	0	0	false	53	0	0	30	0	0	0	0	73	0	0	111	0	48	0	0	Income- Comm Exch fees			Computer Exp- In House	Business Promotion	Corresp. Analys Fees											
3458	0	0	18	0	CONF	0	0	0	18	20	24	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	21	35	22	0	0	0	0	0	0	0				DIRECTORS EXAM	BLANKET BOND	TAXES - FRANCHISE											
3720	236	28	176	0	CONF	257	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	false	41	62	0	0	255	0	81	528	67	0	0	51	152	60	100	0	Check Card Income			OD Charge Off											Retained Earnings-per J.W. Hunt outside audit firm		
3971	1599	0	0	1674	CONF	2112	0	0	4082	1436	1338	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	358	0	219	1040	0	0	1848	0	1212	1212	1490	0	Debt protection product revenues			Direct and indirect expense allocations/management fees from holding company	Credit report fees and collection expenses	Employee reimbursed expenses								Other noninterest expense item that exceeds the reporting threshold:  Insurance expenses of $772 thousand.			
4156	99	0	0	0	CONF	174	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	110	26	29	271	63	0	364	108	0	204	150	0	MORTGAGE BANKING			INTERNET BANKING													
4231	0	0	61	26	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	140	300	68	0	0	97	0	156	0	0																	
4437	132	0	147	87	CONF	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	false	121	0	0	0	187	0	0	503	158	0	631	0	326	206	110	0				OCC ASSESSMENTS													
4839	0	0	94	298	CONF	108	0	0	233	0	0	0	0	0	0	0	0	564	0	0	0	false	0	0	0	0	0	39	0	575	127	0	0	206	0	87	0	0	Secondary Mortgage Lending Origination Fees			Non performing asset expense						Parent holding company funds downstreamed							
5069	165	553	615	128	CONF	39	0	0	735	156	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	208	0	0	0	209	0	0	0	0	Letter of Credit Fees			REO Expense	Provision for Off Balance Sheet Losses												
5135	65	13	75	50	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	94	0	0	6	166	18	398	321	190	0	7	61	0	264	165	0																	
5210	583	0	330	287	CONF	135	0	0	729	346	0	0	0	0	0	0	0	0	0	0	0	false	303	0	0	0	1099	0	1550	391	254	0	0	365	255	396	493	0	Credit card processing			PA Shares tax	net OREO expenses												
5461	459	0	0	0	CONF	64	36	0	266	275	747	0	0	0	0	0	0	0	0	0	0	true	0	0	0	101	34	0	39	262	167	0	464	0	239	277	303	0	INTERNET BANKING FEES	MISC FEES & INCOME		CUSTOMER SUPPORT EXPENSES	INSURANCE EXPRESS	TRANSPORTATION EXPENSES								OREO expense is 520			
5751	69	0	53	0	CONF	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	false	50	0	0	0	147	0	32	428	52	0	102	0	0	0	108	0				Trust Accounting & Software Expense													
6039	58	0	47	0	CONF	241	0	0	147	79	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	0	262	0	0	0	50	0	0	0	0	ROOM REVENUE FROM LLC			OTHER REAL ESTATE EXPENSES	LOAN MISCELLANEOUS EXPENSE												
6141	0	0	51	0	CONF	4	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	6	0	6	0	215	33	0	0	0	0	0	18	0	Fees and Commissions			Other fees and commissions													
6329	494	22	47	229	CONF	744	53	96	223	903	110	0	0	0	0	0	0	0	0	0	0	false	320	0	0	0	133	29	322	0	1128	0	1653	123	622	390	522	0	Yield Spread Premium	Exchange / Service Charges	Loan Service Charge / Origination Fees	Education & Training	Service Fee Analysis	Donations											
7009	0	0	0	0	CONF	0	0	0	28307	2325	1279	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Investment Advisory and Other Svc Fees	Custody Fees	Other Professional Fees											
7045	65	1	91	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	69	0	0	22	0	17	67	0	58	0	377	51	0	194	54	0																	
7072	171	0	250	45	CONF	110	26	17	192	67	93	0	0	0	0	0	0	0	0	0	0	false	10	293	0	0	19	5	24	340	39	0	51	151	246	0	27	0	Application Fees	Gross Rent Income	Credit Enhancement Fees	Loan Expenses	REO Expenses	Insurance Expenses									Increase in Prior Year Capital After 2013 Year-End Audit Adjsts		
7157	0	0	0	29	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0																	
7456	72	0	73	0	CONF	32	0	0	75	27	32	0	0	0	0	0	0	700	0	0	0	false	0	0	0	0	0	0	99	77	0	0	0	59	39	48	64	0	Misc. Fee Income			Insurance Expense	Contributions	Public Relations				Capital Injection							
7634	0	0	32	0	CONF	0	0	0	34	32	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	48	184	45	0	0	56	0	116	0	0				Blanket Bond	ORE Expense												
8033	32	52	119	97	CONF	190	0	0	220	97	46	0	0	0	0	0	0	0	0	0	0	false	57	0	0	0	40	0	0	142	31	0	0	63	54	0	36	0	ATM/CHECK CARD INCOME			ORE/OTHER ASSETS EXPENSE	ATM/CHECK CARD EXPENSE	COMPUTER SOFTWARE LICENSES & MAINTENANCE											
8462	29	0	68	0	CONF	0	0	0	67	30	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	0	0	0	192	57	0	308	33	0	203	0	0				Comptroller of the Currency assessment	Insurance												
8631	35	4	90	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	58	7	119	264	18	0	0	38	0	22	0	0																	
9357	140	0	107	506	CONF	369	267	91	113	92	259	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	227	0	94	0	0	0	Special Services Fee	Wire Fees	Safekeeping Fees	Correspondent  Bank Charges	Insurance	Outside Vendor Services											
9553	0	0	81	43	CONF	0	0	0	40	31	27	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	72	0	0	89	29	0	35	35	0	27	25	0				Nebraska Fund XV Investment	Investment Expense	Dues											
9807	606	1112	219	1125	CONF	198	163	641	10750	1555	3619	0	0	0	0	0	0	0	0	0	0	true	245	0	0	74	8802	93	383	2333	205	0	0	600	1010	0	258	0	LOAN INSPECTION FEES	LATE CHARGES	PREPAYMENT PENALTIES	OREO EXPENSES	OREO WRITE DOWNS	NET DERIVATIVE ACTIVITY								Schedule RI line 6a includes a charge of $3,345,000 for OTTI (other than temporarily impaired) charges on HTM pooled trust preferred securities, net of a gain on the call of a corporate security in the amount of $2,323,000.			
9955	0	0	39	0	CONF	0	0	0	54	57	29	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	30	229	0	0	93	0	0	41	41	0				INTERNET BANKING	EMPLOYEE TRAINING - 27   TRAVEL EXPENSE - 30	PR & DONATIONS											
10250	138	223	100	162	CONF	86	0	0	149	160	466	0	0	0	0	0	0	0	0	0	0	false	144	0	0	65	11	38	23	52	95	0	1476	41	71	489	96	0	Other Service Charges			Insurance Bond, D&O, Property, VSI, SBA	Technology Vendor Expense	OREO Expense				Downstream from Holding Company							
10849	66	242	0	176	CONF	364	67	37	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	34	0	136	420	63	0	0	131	0	0	203	0	Data Processing	Misc Income	Incoming Wire														
11145	226	46	118	6	CONF	23	49	0	95	311	0	0	0	0	0	0	0	0	0	0	0	false	92	0	0	44	0	19	507	394	76	0	0	150	62	171	78	0	45003 - Other Misc Income	45004 - Other Misc Asset Income		55032 - Credit & Collections	55034 - OREO Expense												
11275	638	0	0	832	CONF	191	688	0	360	299	293	0	0	0	0	0	0	0	0	0	0	false	491	0	0	0	943	0	0	1787	0	0	1220	445	524	738	375	0	Wire Fee Income	Misc inc-insurance claim refund		Insurance-related expense	Supervisory exam fees	Travel and entertainment exp											
11640	83	18	148	141	CONF	0	0	0	215	250	141	0	0	0	0	0	0	0	0	0	0	false	75	0	0	0	167	32	122	0	68	0	0	62	58	0	99	0				STATE INCOME TAX	TUNICA COUNTY PUBLIC IMPROVEMENT DISTRICT ESCHEATMENT	OCC SEMI ANNUAL ASSESSMENT											
11837	55	0	38	63	CONF	0	0	0	48	45	42	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	77	41	0	0	0	0	81	85	49	0				Computer Supplies	Item Processing	ORE/Repo Expense											
12030	0	140	0	305	CONF	190	146	174	685	382	225	0	0	0	0	0	0	0	0	0	0	false	0	0	0	65	0	0	0	859	206	0	424	0	0	0	0	0	Other Income	Appraisal Fees	Sale of Other Securities	Federal Tax Credit Expense	Bldg Repairs and Maint	Equip Repairs and Maint											
12142	70	7	104	26	CONF	0	0	0	188	140	0	0	0	0	0	0	0	0	0	0	0	false	76	0	0	6	172	35	100	0	98	0	135	61	52	19	89	0				contracted services	miscellaneous expense												
12179	38	0	86	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	649	0	0	191	0	0	43	52	0	38	0	0	Earnings on Bank Owned Life Insurance			Ohio state franchise taxes.	Debit card expenses.									Other non-interest income includes $649,000 in life insurance proceeds due to the death of our retired CEO for whom a bank owned life insurance policy was in place.			
12311	64777	0	0	20150	CONF	9922	34715	13579	25456	0	0	0	0	0	0	0	0	30569	98590	0	0	true	15072	-9169	0	9108	55673	0	13189	177137	0	0	106887	0	22463	0	19125	0	Miscellaneous Banking Income	Commitments / Letter of Credit Fees	Foreign Exchange Fees	Litigation & Settlement						FAS 123 Stock option expense	Capital contribution CAMCO Goodwill & return of capital			RC-M 8b. Additional "URL's of all other public facing internet web sites that the reporting institution uses to accept or solicit deposits from the public, if any" www.banklikeafan.com, www.bigredbanking.com, www.bluejacketschecking.com, www.buckeyebanking.com, www.bulldogsbanking.com, www.cavalierbanking.com, wwwclipperschecking.com, www.eaglesbanking.com, www.herdbanking.com, www.lakersbanking.com, www.monsterchecking.com, www.monsterschecking.com, www.oilerbanking.com, www.rocketsbanking.com, www.spartansbanking.com	Change in accounting principles related to LIHTC investments		
12647	0	0	36	60	CONF	14	50	0	96	0	0	0	0	0	0	0	0	1458	0	0	0	false	0	0	0	6	0	8	67	213	33	0	0	70	0	0	71	0	other srvice charges- commission and fees	loan fee income-secondary market		other property expense						sold additinal shares of stock in holding company and transferred excess funds to bank capital							
12656	7	0	48	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	1	0	2	4	7	10	0	12	12	0	6	13	0																	
12937	0	0	60	0	CONF	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	0	0	0	60	0	0	34	179	75	59	43	0				General Insurance													
12946	408	0	0	0	CONF	529	5	0	460	284	335	0	0	0	0	0	0	0	0	0	0	false	169	0	0	65	148	0	164	0	0	0	901	117	188	281	1010	0	Increase in value/earnings on subsidiaries	miscellaneous income		correspondent bank charges 239, contributions 221	business development 156, travel 128	state bank assessment 161 ORE expense 174											
12955	39	0	36	0	CONF	27	98	15	113	52	141	0	0	0	0	0	0	0	0	0	0	true	84	0	0	0	0	11	119	63	138	0	0	100	0	0	108	0	Other non operating income	Misc Income (loan recovery)	Misc commission	Business Development	Insurance	Dues and Subscriptions								Per our recent FDIC safety and soundness exam we are making changes to our Dec 2014 call report. In 2013 we posted loan recoveries to Misc Income instead of posting them to the Provision for loan loss and than taking the excess out at the end of the year. I made changes to schedule RI increasing our Provision amount and decreasing misc income as previously reported.  All the changes made were approved by Renee Reimer our FDIC examiner.  She reviewed and approved the necessary call report changes.  If you have any questions I can be reached at 402 651-7939  Lynn Paul			
13103	895	0	456	0	CONF	71	99	28	1443	539	552	0	0	0	0	0	0	0	0	0	0	false	0	0	0	139	0	100	319	2217	597	0	0	0	1121	657	0	0	MISC INCOME	GAIN ON SALE OF R/E MTG LOANS	INDIRECT LENDING FEE INCOME	CHARITABLE FOUNDATION CONTRIBUTION	MISC EXPENSES	OTHER COMPUTER SERVICE EXPENSES											
13251	10	0	12	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	0	0	0	10	44	18	0	0	24	0	0	0	0																	
13457	23	0	18	0	CONF	0	0	0	75	19	0	0	0	0	0	0	0	0	0	0	0	false	0	1	0	0	51	0	0	68	18	0	18	17	0	31	34	0				Life Insurance Expense	Other Health Insurance										Rounding		
14052	0	0	35	0	CONF	0	0	0	173	27	0	0	0	0	0	0	0	188	0	0	0	false	35	0	0	0	41	0	0	201	0	0	0	0	0	117	0	0				OREO Expenses	Miscellaneous Loan Expense					Related Party Transaction - Sold Loan to Parent Holding Company							
14155	140	3	13	29	CONF	0	0	0	20	144	0	0	0	0	0	0	0	0	0	0	0	false	67	0	0	2	77	18	43	312	76	0	432	65	111	255	28	0				cdars/ics	collection expense												
14650	0	0	0	0	CONF	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	51	0	0	61	25	0	69	0	0	57	0	0	Exchange and Collection																
14753	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0																	
14865	301	0	141	0	CONF	227	0	0	303	113	172	0	0	0	0	0	0	-1474	0	0	0	false	101	0	0	66	127	0	0	482	119	0	849	121	0	0	0	0	Mortgage Broker Fee Income			Jack Henry Outsource Expense	Armored Car Service	Deferred Comp Expense				Retirement of Subordinated Debt							
14977	37	0	129	20	CONF	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	1	0	0	0	12	19	0	0	40	0	0	12	0				Insurance													
16458	145	0	256	0	CONF	0	0	0	94	241	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	27	0	66	118	358	0	0	627	0	0	532	414	0				Professional Fees	Service Contracts									$1, 657,600 Data Center Inc stock held by bank was sold and proceeds distributed to the bank holding company, Kansas Natural Gas Inc. This transaction was requested by the bank holding company prior to the merger with Central Bank of the Midwest. This amount was included in RI-A (9).			
16551	189	0	0	79	CONF	72	0	0	118	63	68	0	0	0	0	0	0	0	0	0	0	false	125	0	0	0	65	28	56	172	141	0	396	77	161	231	192	0	Management fees			OREO expenses	Software amortization	Credit Reports									Prior year adjustment for adding mortgage servicing asset		
16748	0	0	40	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	51	0	0	181	0	0	87	72	0	72	36	0																	
16944	0	0	0	49	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	228	0	0	0	76	234	0	0	0																	
16953	30	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	100	25	0	0	0	0	0	0	0																	
17110	713	0	0	0	CONF	0	0	0	1723	760	599	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	1499	288	0	0	0	0	0	0	0				REFERRAL FEES	TRAVEL & ENTERTAINMENT	CUSTODIAN COSTS								2 (o) OTHER CLIENT COSTS                                        459 2 (p) CONTRIBUTIONS                                                  437 2 (q) OTHER PROFESSIONAL FEES                            324			
17147	3372	0	0	0	CONF	814	0	0	4116	2117	0	0	0	0	0	0	0	0	0	0	0	false	1805	0	0	0	3618	0	1598	4134	1518	0	10926	1388	0	3085	1959	0	OTHER INC - DERIVATIVE HEDGE			Other Outside Services	Insurance Expense												
17259	13	10	38	73	CONF	5	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	5	69	8	155	0	46	0	0	0	0	0	0	0	ROYALTY INCOME 660000	FORFITURE INCOME 659900	OTHER MISC INCOME 689900														
17464	867	0	541	855	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1346	0	0	0	982	147	306	0	651	0	5703	485	3537	2327	916	0																	
17950	196	0	31	38	CONF	50	239	55	105	74	68	0	0	0	0	0	0	0	0	0	0	false	67	0	0	24	45	21	0	329	118	0	0	58	0	0	83	0	OTHER COMMISSIONS	RE SECONDARY LOAN FEES	OTHER INCOME	OCC ASSESSMENT	DUES AND SUBSCRIPTIONS	MISCELLANEOUS EXPENSE											
17978	22	1	130	5	CONF	52	16	12	77	91	155	0	0	0	0	0	0	0	0	0	0	false	62	0	0	15	0	11	30	425	39	0	124	64	0	10	68	0	Appraisal & Inspection Fees	Misc Operating Income	Misc Non-Operating Income	OCC Assessments	Acquisition & Retention Costs of ORE	Misc Operating/Non Operating Expense											
18050	124	0	250	285	CONF	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	false	161	0	0	0	138	65	151	186	0	0	1747	0	0	718	411	0				Business Development & Goodwill													
18135	0	0	0	138	CONF	0	0	0	1020	186	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	138	0	0	409	0	0	0	130	0	0	0	0				Conventional Credit Ins Prem exp	FHA Title 1 Ins Prem												
18377	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	43	0	0	0	27	0	0	0	0																	
18827	833	330	194	200	CONF	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	248	0	792	854	159	0	0	192	0	409	215	14559				OREO Related Expense													
18836	85	0	122	72	CONF	39	0	0	65	145	156	0	0	0	0	0	0	0	0	0	0	false	81	0	0	0	127	0	31	604	0	0	248	116	0	0	0	0	MISC CHARGES AND FEES			OTHER INSURANCE AND BONDS	HOLDING COMPANY MANAGEMENT FEES	OREO AND LOAN EXPENSES											
18854	370	0	0	146	CONF	247	25	0	153	0	0	0	0	0	0	0	0	8000	0	209	0	false	0	0	0	0	0	0	26	742	203	0	151	117	248	0	0	0	Correspondent Bank Fees	Wire Transfer Fees		Business Travel Expense						Additional capital related to Montezuma acquisition		Adjust ALLL and Loan Discount related to acquisition					
19356	53	0	38	10	CONF	0	0	0	36	32	28	0	0	0	0	0	0	0	0	0	0	false	28	-8	0	6	25	12	34	202	34	0	0	48	0	0	0	0				Dues and subscriptions	Leased equipment expense	Travel expense									To record deferred compensation as of 12-31-13		
19730	715	0	0	1607	CONF	255	491	0	1652	588	825	0	0	0	0	0	0	0	0	0	0	false	480	0	0	0	1430	234	2951	2714	730	0	828	0	523	917	864	0	ACH Origination Fees	Secondary Mortgage Miscellaneous Fees		OREO Expenses	Messenger/Armored Service	Loan Administration											
19936	84	0	143	0	CONF	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	false	96	0	0	0	91	25	446	460	76	0	0	121	0	292	107	0				Deferred Comp Expense													
19972	79	0	96	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	99	0	0	0	0	0	0	58	0	0	0	0																	
20053	0	0	0	0	CONF	0	40	0	100	49	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	0	0	0	74	0	0	0	274	0	0	0	0		Boli Insurance		MPF LOAN LOSSES	LOANS - MISC FEES AND EXPENSES												
20512	19	0	29	0	CONF	0	0	0	86	127	49	0	0	0	0	0	0	0	0	0	0	false	40	0	0	0	0	6	61	15	59	0	0	0	0	127	4	0				PA Shares Tax	Professional Services	bank exam											
