"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
371362																																																																27231	15347		77664			17645	0		7543	235485	0	0	0	18712	5		86063	2818	1876	1064	906	11741	226	117155	10219	7667	15633	46190	19681				0	0					4270	8398	16217	34488							0														0				0		0	780								3062													4123			
371559																																																															0	5874	0		8036			7265	0		2766	48439	0	9744	0	6313	12		10502	378	1089	992	3160	694	0	9540	8623	9321	9172	3174	2296				0	0					660	1348	1693	1929							0														0				0		0	10								1168													1621			
371755																																																															0	0	0		0			3144	4541		1378	16052	0	0	0	2733	0	0	1829	131	342	848	1365	15	0	4951	666	1585	1609	3924	422				0	31					627	0	2635	0						0	0														0				0		201	0							0	360	0	0	0	0	0			0	0		0	0	402	0		
371849																																																															0	7455	120		6691			6460	0		508	50372	0	41	0	16057	505	83	11655	701	2182	5354	5504	2233	0	3165	6369	8720	12293	2804	0				0	7					220	0	5478	1263						67	0														0				462		0	0							0	3590	0	0	0	0	0			395	0	367	0	28	1977	0		
371924																																																																1845	46763	0	0	71191	0	71192	17234		16253	932198	0	0	0	315762	6126	9311	12247	37666	1584	614	4010	80778	189564	277895	4104	43949	106323	161276	18949	0	0	0	370	4929	0				8028	50296	93581	171988	0	0				416	1051													0	150109				1891	20942	0	20942							0	103517	0	0	0	1031	331	113	0	0	0	0	0	0	3372	113	0	
371942																																																																16591	116		12955			5457	131		546	68845	0	0	0	16500	1242		18370	1561	1326	6732	6114	767	0	5463	10020	21683	11502	3029	0				0	0					1340	413	6022	1220							0														0				0		0	23								4878													1411			
372444																																																																17213	0		9016			2222	1004		2079	64519	0	0	0	17819	369		12934	136	272	2322	1329	2956	10628	6789	10189	5114	8613	7262	8207				0	0					396	1130	6477	865							121														31358				0		0	6								2958													2965			
372538																																																																25887	6071		26239			36389	0		0	433798	61	484	0	160514	1377		113031	10071	18755	40907	71311	9473	6270	60053	34839	47438	100745	14755	12644				1455	152					12639	27844	90466	25821							729														413248				436		0	132								5265													13124			
372640																																																																16871	1534		6614			14491	5523		254	108277	0	0	0	42674	505		11483	1392	155	2919	6512	28252	3444	10818	1022	9553	17681	24778	1751				0	0					3742	436	9526	1682							0														40286				45		0	0								3610													815			
372855																																																															0	2515	0		584			5332	3183		374	62527	0	0	0	17105	463	6199	11827	69	3090	1483	3659	4812	3554	5499	6784	8991	8546	14573	1028				0	0					5795	1171	4562	19246						0	0														0				0		0	206							0	1288	0	0	0	0	0			0	0		0	0	703	0		
373115																																																																51448	46450	0	7287	50631	0	50631	58408		38579	737499	0	0	0	225949	1846	188428	53056	11314	33881	65472	80820	21331	12566	84484	59484	127999	159079	77282	2274	0	0	0	2392	387	0				4540	25658	104498	87178	0	0				0	0														273951				0	195	12286	195							0	4183	0	0	0	0	0	0	0	0	0	0	0	0	15584	0		
373272																																																															0	0	451		0			82	970		0	42017	0	0	82	39026	75		22	0	14	55	103	5565	33289	1009	231	220	28	1503	0				0	0					481	0	0	423							0														2000				0		0	0								219													290			
373553																																																															0	2686	536		8398			4552	0		0	32450	0	0	0	6200	0		10371	2808	2547	227	595	23	0	12059	6305	4217	2502	508	659				0	0					0	1161	0	8668							0														0				0		0	20								58													171			
373601																																																																0	1762	0	0	0	0	0	0		0	108564	0	0	0	96065	0	0	1071	0	4	310	370	13257	79161	1067	0	37	272	4325	6798	0	0	0	0	0	0				0	271	0	9399	0	0				0	0														0				0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067	0		
374130																																																															0	5721	4553		13			14798	5105		0	107380	0	0	0	28018	1019		34083	3618	2317	6550	13567	1591	375	21008	7140	18750	23066	8823	267				0	76					7104	5035	22573	11715							0														8606				2354		0	0								346													1304			
374354																																																																9215	615		7510			7253	0		0	46062	0	0	0	11333	81		8924	772	1271	3365	5774	150	0	3419	3462	9095	16575	2174	0				0	28					0	965	4244	3372							0														0				0		0	0								1443													3			
374653																																																																39962	6138	0	48995	118765	0	118765	30433		3021	1311036	0	15730	0	39759	21268	8431	150075	1162	4130	5482	9434	2006	17501	200037	127491	265896	256004	420367	0	0	0	0	0	6189	0				15910	24663	83170	64531	0	15730				349	0													0	42648				3908	1267	0	1267							0	61336	0	0	0	76	0	0	0	3483	3165	0	0	0	729899	0	0	
374774																																																																277	6189		0			2921	21		0	73333	482	0	0	9030	396		2699	602	1243	6	32	2955	4113	9418	6976	7967	3036	19306	18027				0	0					0	280	27323	27161							0													0	35839				1317		0	0								0													217		0	
375034																																																																2526	62860	2997	0	366337	0	366337	78537		390	1213509	0	0	0	135037	5153	7640	249617	3	2647	4415	5640	73082	48920	71872	175139	216826	316163	223873	57806	0	0	0	5057	550	0				14488	64339	254691	217117	0	0				6124	356													0	100185				7984	1069	0	4066							0	2361	0	0	0	436	1137	287	0	0	0	0	0	0	0	287	0	
375043																																																															0	210667	28875	0	89394	188258	0	188258	21653		43469	1047890	0	0	0	58944	3208	15234	298776	6626	9028	7160	4872	5720	24784	208542	209690	162482	108474	123057	149872	0	0	0	0	287	0				15640	58306	113996	199700	0	0				197	99														918618				2634	2489	8714	2489							0	1492	0	0	0	0	2437	0	0	0	0	0	0	0	2798	0		
375379																																																																0	2846		0			42	1745		0	24815	0	0	0	17579	0		74	0	389	1	155	4300	11661	2090	0	0	490	1072	3584				0	0					0	0	2600	0							0														17579				606		0	0								0													3			
375502																																																																1903	48115		0			421763	15415		298	938718	0	0	1039	54861	4829		34899	5253	4144	5721	7683	13775	17633	132429	41544	140756	264794	186033	112967				0	122					20058	25506	172622	158043							0														691147				1842		0	62								0													15121			
375566																																																															0	1197	98		214			35604	896		0	496812	0	38949	626	155833	2534		196665	2347	23004	26721	43212	42711	17838	115942	79997	53977	53304	32592	3102				0	320					101364	26961	31256	51293							249													0	118480				6		45464	0								2600													2229		0	
375650																																																																3790	0		1415			1513	75		0	13369	0	0	0	3314	0		3637	88	140	583	708	1795	0	1038	2371	1587	1288	3771	0				0	0					971	0	0	1814							0													0	0				0		0	0								233													244		0	
376237																																																																4062	3609		616			9653	800		119	48891	0	0	0	10431	127		8672	351	334	637	1481	3668	3828	5742	3059	3754	13869	8121	3149				0	0					458	656	291	10492							0														0				119		0	117								5292													2168			
376273																																																																1699	564867	0	0	31618	0	31618	84812		0	1671254	0	8502	0	328135	15589	187793	12319	19789	74011	57747	80149	86156	6620	154857	119689	275867	335716	455466	427	0	0	0	0	0	0				7611	72588	61820	52454	3847	4655				606	1569														752789				1679	0	0	0							0	2263	0	446	0	0	271	223	0	133	0	0	0	0	439296	223		
376442																																																															0	78952	13433	0	84290	82226	0	82226	3855		5683	430635	0	0	0	56328	3888	43845	125754	4511	2164	8370	10386	27964	2895	100437	45491	77279	98148	47688	1189	0	0	0	155	162	0				1040	22388	46676	25183	0	0				82	0														52986				950	286	0	286							0	2504	0	0	868	0	0	0	0	0	0	0	0	0	3586	0		
376947																																																																20869	0		32847			10753	0		1467	91525	0	1102	0	11159	110		33886	185	729	1814	4740	3076	0	5199	40271	16060	9056	9523	0				0	0					100	0	4920	1168							0														91525				0		0	22								2758													4250			
377663																																																															0	6228	0		18724			11525	84		144	68946	0	0	0	20645	7	10997	25503	324	1576	3066	5750	2070	7853	9695	16412	8560	8242	2090	2748				0	0					1549	2927	1288	2200						0	0														0				0		0	47							0	941	0	0	0	0	0			0	0	0	0	0	2637	0		
377850																																																															0	821	1577		0			8292	4500		0	47997	0	0	0	18675	212		17687	1176	2037	9258	5108	1094	0	9830	6705	6260	4287	647	761				0	0					0	2210	6691	3773							0														0				0		0	235								738													273			
377908																																																																0	37196	0	0	206611	0	206611	283866		1151783	2375660	2374	0	0	364640	27748	108449	79646	16208	20827	15970	25715	140037	145551	922582	176928	123248	121908	415145	252849	0	0	0	0	644	0				331	7845	220582	60933	0	0				0	0														307890				2404	11599	0	11599							0	86	0	0	0	2206	0	198	0	0	0	0	0	0	4170	198		
378044																																																															0	1398	235		470			5685	27		0	12597	0	0	0	1810	0		2981	330	975	143	204	158	0	938	1947	2114	4363	1289	135				0	0					104	116	888	578							0														0				0		0	0								532													754			
378110																																																															0	72	323		3			1562	1694		0	40192	46	0	0	24407	114		6990	244	2929	3905	6834	9763	732	1878	1939	3537	6341	2146	0				340	11					2040	0	6567	1096							0														0				0		0	0								1795													214			
379050																																																																4752	0		2393			2957	0		0	12702	0	0	0	655	60		6067	47	192	226	58	131	0	2546	3303	2140	255	3190	249				0	0					0	0	891	0							0														4185				0		0	20								319													655			
379153																																																																6303	224		6242			8319	0		70	72509	0	0	0	35648	342		14808	891	2378	7949	21053	3121	257	3744	9486	9050	6426	3679	4197				0	0					2240	430	3566	2010							0														0				0		0	15								2485													4615			
379171																																																																4619	20393		212			58906	7576		3552	387403	271	0	0	57152	67		63439	2878	6288	6320	7395	29807	4459	67532	24134	46386	53994	131698	6668				0	0					17462	13183	74140	127917							0														297885				1236		0	0								491													2004			
379470																																																																1708	727		0			38	11119		0	72036	0	0	0	45621	526		4862	568	4294	8339	11410	10022	10198	12142	7453	1907	3662	494	494				0	0					3769	4137	1565	2789							0														2500				1119		0	0								34													3			
379649																																																															0	17642	0		2287			3704	0		216	75279	0	0	0	29652	12	919	20491	921	2094	5623	3763	16760	0	4775	12701	17565	4003	5625	496				0	0					1481	0	0	11056						0	0														0				0		0	78							0	2598	0	0	0	0	0			0	0		0	0	6553	0		
379920																																																															0	46269	469320	0	26743	4848494	0	4848494	1405356		287723	23107584	0	417269	5512	4523925	494387	1174841	1489241	99089	171765	199727	325210	1783147	1931070	10504531	463696	1802064	3191359	2104077	458173	0	0	0	7108	93504	0	0			590685	1059416	2420182	4250361	0	417269				28811	11359														13030454				29808	137997	6984	137997							0	1960739	0	148	0	68	0	713	0	68	0	0	0	0	61122	713		
380346																																																																17155	0		7656			17737	0		0	87269	0	0	0	35712	301		16670	1748	2723	11265	10162	7589	0	2821	9378	11358	15388	7943	1372				0	0					369	0	5359	494							766														33626				649		0	92								1221													1173			
380458																																																																20501	23776		6404			105532	3078		0	597693	3	0	25061	85619	335		153467	4991	6552	31199	28845	12160	1563	45047	96877	169751	177407	21200	1497				235	0					19814	78825	84914	133119							0													0	259796				3330		19594	4309								1882													9759		0	
380533																																																																32137	14697		34368			19510	992		2686	157205	0	428	0	25806	763		39799	1047	3189	8515	9360	939	56	15437	23153	46719	39526	4637	1347				0	0					1202	2545	5492	13830							1034														0				825		0	20								1367													1362			
380654																																																															0	30286	1356		2176			8146	165		6309	94200	0	0	0	32413	646		22704	1741	4013	13511	12258	854	0	6339	11932	20446	7856	10836	3590				546	0					688	48	6403	2320							0														0				292		0	20								1740													938			
380841																																																																918	103		143			1477	552		0	9144	0	0	0	3429	215		3005	595	636	1279	919	0	0	369	1412	2590	1352	0	0				0	6					0	54	1468	394							0														0				0		0	1								362													22			
380878																																																																4104	462		0			0	325		0	68012	0	0	0	54491	378		6452	851	4294	1680	3309	31370	12987	0	1307	2190	2510	7514	0				0	0					158	1187	942	5065							0														37054				48		0	0								250													650			
380944																																																																0	0		0			16731	2245		0	71663	0	0	0	8111	1069		24988	1238	1539	3005	396	945	868	18146	5888	22116	10365	6555	0				46	0					473	3071	22413	15719						1131	0													0	12207				2528		0	0								39		565		832									1746		0	
381026																																																																8331	268		2688			7827	5322		36	51791	0	0	0	14018	443	2853	14249	340	367	2188	1415	3575	6134	8997	5092	4881	5192	6633	6654				0	51					1090	1014	6495	2148						42	0														11125				42		0	0							0	1088	0	0	0	0	0			0	0		0	0	972	0		
381343																																																																4677	7323	0	19477	108448	0	108448	17295		0	609782	0	0	0	127309	11223	81384	146274	8610	19660	14815	12671	12200	58793	215586	54440	85130	85261	32317	8084	0	0	0	0	460	0				183	105529	69171	107222	0	0				898	0													0	258730				8794	214	21599	214							0	1163	0	0	0	0	4211	0	0	3685	0	3183	0	502	8489	0	0	
381839																																																															0	14631	891		2644			13060	14013		0	178119	0	0	362	50314	1481		60987	3314	11492	13941	13227	4944	3099	35433	39669	25534	23940	1879	1041				0	0					26473	9421	20540	17170							70													0	6394				58		0	46								3763													3672		0	
381932																																																																2550	10545		2110			11979	8229		4491	174802	0	0	0	69208	1001		0	3129	4803	17465	25377	13331	4998	6292	17782	30625	31377	17195	1439				0	8					4551	8799	39256	8053							0														40677				1161		0	0								1034													2988			
381950																																																																207	267		0			9559	0		1760	83410	0	0	0	23187	1319		14463	5658	1071	5486	5609	3505	1658	15213	2164	11986	14569	9105	4305				71	0					1338	276	13965	27070							0														0				810		0	47								1863													2481			
382050																																																																308	441		0			20537	5450		3070	156343	0	0	0	50689	777	14783	13241	1666	7405	1127	1470	22692	16176	24945	10987	28238	25367	10181	2180				298	106					2842	1845	27584	28035						0	0														0				3716		0	45							0	7517	0	0	0	1143	2427			0	0		0	0	6799	146		
382069																																																																9019	887	0	4278	17240	123	17363	0		0	158596	0	0	0	8463	84958	8249	25128	6366	0	356	1662	25	0	24338	14015	8404	17090	77367	7930	0	0	0	0	0	98				0	2999	16378	7316	0	0				10	0														0				67	987	0	986							0	463	0	0	0	0	0	0	0	57	0	0	0	57	5486	0		
382256																																																															0	860	0		10274			5792	0		0	26288	0	0	0	7138	250		12262	296	923	2659	2473	439	348	5301	5743	4799	2554	753	0				0	0					397	0	64	0							0														7049				0		0	0								803													710			
382274																																																																0	0		0			25	0		0	3785	0	0	0	3760	0		0	0	195	225	34	188	3063	0	0	0	0	0	25				0	0					0	0	0	0							0														1304				0		0	0								0													0			
382443																																																																14841	0		17136			9664	5085		0	81529	0	0	0	20250	0		16305	1131	791	7219	7382	3204	248	22350	4174	10625	19883	2797	1308				0	2					1047	0	5674	2704							61														29570				597		0	0								2887													2239			
382537																																																																14555	1403		1173			25245	539		1690	113343	74	0	0	24894	262		22448	575	2409	3798	5308	11081	1722	14425	13777	21342	24022	14956	0				985	7					3371	1737	31168	4119							0														20466				572		0	100								833													1336			
382649																																																															0	12981	27793	212	447	53662	0	53662	15024		2996	475341	0	38	0	87145	6700	35994	125571	7452	12190	27725	15806	7545	14311	73755	41580	97897	69462	72596	28973	0	0	0	0	88	0				6722	33081	78279	99332	0	38				0	825														161324				469	0	1019	212							0	1351	0	0	0	0	469	0	0	0	0	0	0	0	48471	0		
382658																																																															0	87132	0		47249			27416	0		0	187843	0	0	0	16730	0		122849	1040	2168	6740	6723	0	0	30096	89545	46666	4291	504	0				0	0					2430	0	0	276							0														92170				0		0	2663								1146													2801			
382742																																																															0	39	4009		64			9780	1417		0	77284	0	0	0	16447	369		15479	1023	1100	2561	3255	2817	5490	7798	5559	11885	22613	8804	3387				105	0					3982	3307	25432	12321							0														7067				100		0	0								1													11			
382854																																																																11206	2318		3791			7288	0		0	71931	0	1741	0	22688	57	19113	12245	2089	3491	2118	666	4200	9720	7395	11034	8793	3891	8676	9298				0	0					2168	3361	8111	4437						303	108													0	9493				311		0	0							0	3272	0	0	0	0	0			8	0		0	0	1493	0	0	
384018																																																															3791	0	58228		0			154833	1		0	1697324	0	0	17456	361159	994		300715	17358	54501	21142	91844	139838	36275	552285	154588	301357	306452	20784	0				2396	0					0	46323	258878	810435							201														101439				0		0	216								0													70			
384278																																																																10787	3993	0	3555	44576	0	44576	28791		16360	1260135	0	0	0	455896	63551	117423	315669	5944	31412	19921	40240	52132	305154	103818	309782	73698	110821	139954	59227	0	0	0	1408	73	0				67008	26812	125655	142821	0	0				1591	141														148346				3654	0	218378	0							0	4518	0	111	0	188	1440	0	0	324	0	0	0	0	45953	0		
384353																																																															0	1681	0		1969			770	0		0	10221	0	0	0	4803	0		3658	592	522	1277	2138	275	0	455	2089	794	1379	700	0				0	0					0	0	25	0							0														0				0		0	0								548													425			
384652																																																															60	776	63191		0			121874	0		0	774967	0	0	16635	80324	151		417178	2444	324	1955	11880	36116	27605	454967	6770	77463	90983	25406	31643				0	0					4743	32311	28272	102528							0														757917				0		323747	12649								12													4329			
384830																																																																1177	4385		0			7457	663		0	93278	0	0	0	24684	215		17734	1409	1564	5293	5997	10228	0	7508	12345	23180	14909	9644	741				0	139					4766	4921	18354	25903							0														0				0		0	25								56													533			
385350																																																															120	4075	0		828			4308	10437		3788	93992	0	0	0	41157	823		25769	1790	7247	14517	15769	1046	356	9805	10251	17025	12830	2843	61				0	414					3954	4146	11551	5358							0													0	3800				123		0	0								995													2038		0	
385471																																																															1308	172193	12577		37404			2661	1039		88	325661	0	0	0	55728	6832		59049	1843	2406	6974	13375	24072	6901	55937	19738	34204	49858	65464	42736				0	16					3100	3852	9813	12851							48														191063				21		0	62								3648													2489			
385547																																																																9710	0		11859			5642	635		205	86083	0	0	0	35761	2009		19339	2206	8565	4380	7531	12828	0	9980	24051	6967	5065	1441	0				0	0					1313	0	8819	35							0													0	0				657		0	88								4235													5772		0	
385686																																																																0	11067		0			213	4148		0	155729	0	0	0	125054	0		487	0	86	2232	5020	80868	36654	514	3663	1634	3991	19373	328				0	1418					0	98	3788	9778							0														20216				0		0	13								0													152			
386432																																																															0	3240	1104		2834			7644	468		2987	81440	0	0	7795	26081	803		21513	1002	1975	6688	15848	568	0	7043	12135	13617	18581	2962	346				0	0					2024	4408	11378	8135							0														0				0		0	250								2823													7261			
386450																																																																32872	1409	0	32131	31927	0	31927	1117		0	173565	0	0	0	14691	2683	0	76846	837	1887	2753	4544	4340	330	43338	30784	19213	55305	10234	0	0	0	0	0	0	0				502	6254	35739	9842	0	0				0	0														83865				22	2150	0	2150							0	445	0	0	0	0	0	22	0	0	0	0	0	0	1803	22		
386731																																																															0	0	0		445			4459	184		5491	83665	0	0	0	32722	86		20544	1032	1881	4495	7273	16814	77	6692	12142	16038	12570	3257	65				0	119					919	5579	13952	1881							0														0				472		0	222								6887													10719			
386825																																																															0	315	232		0			4895	0		1285	51527	0	0	0	35708	1204		1800	38	466	4323	5774	18871	6235	841	974	4131	3028	4554	2292				0	0					1353	3174	1418	175							0														0				0		0	8								895													865			
386852																																																																10372	8176		6255			11123	2908		7150	134102	85	195	1106	18537	1112	13116	26774	4380	3723	4940	2579	999	1779	24180	21643	33345	16788	7727	8980				1396	773					3299	2925	21512	19492						415	0													0	62160				551		0	15228							0	1884	0	47	0	89	0			0	0		0	0	1850	0	0	
387055																																																																21007	127		12834			2217	1179		0	63028	130	0	0	8752	1149		19143	2122	1357	2147	2068	1058	0	20547	9714	10828	8508	1722	2578				304	18					974	1258	6275	4635							0														33708				0		0	11								1438													980			
387671																																																															0	685	3327		0			25329	3193		0	218158	0	8408	0	81499	6677		14272	4347	5958	1966	1192	12000	55973	13897	14115	15985	17232	27795	42934				0	117					2208	11146	10671	61604							0														117161				653		0	0								349													2945			
388155																																																																12953	3390		4991			8670	947		0	147845	0	0	0	51285	514		38847	5000	6781	23094	13991	2192	228	11503	21567	30178	28192	2769	1911				0	0					5532	9960	24097	15089							0														0				0		0	271								5713													4433			
388258																																																																2253	270		5890			1794	0		0	16132	0	0	0	3249	381		4214	169	167	283	113	394	2093	1505	2798	1420	1467	3823	685				0	0					0	21	775	19							30														0				0		0	0								714													766			
388557																																																																10694	2108		6740			4913	0		0	42118	0	0	415	5877	0		13552	151	429	2100	3197	0	0	4026	8946	9228	10800	1691	1550				0	0					188	1431	3299	6429							0														14112				0		0	0								347													92			
388744																																																															0	267	221		0			8908	8382		260	148054	0	0	0	40059	2573		18873	2470	3098	9405	9402	15303	319	20401	5688	27886	45316	8346	0				440	0					5961	8678	49525	17717							0														16200				2508		0	330								3343													1390			
388753																																																																8003	833		5926			1958	0		0	27024	0	0	0	4649	336		8150	256	349	2362	1193	230	0	3243	6853	5727	4986	1369	0				0	0					0	1085	973	1884							0														0				58		0	149								411													817			
388874																																																																0	60		0			0	289		0	59111	0	0	0	47731	1654		6105	417	1544	7058	7966	10990	19504	3459	3103	1842	1526	998	451				0	0					5646	1045	871	842							0														49035				0		0	0								39													934			
388940																																																																1022	1065		14			11880	783		147	55246	0	0	736	10217	196		9794	874	942	3213	3771	1174	243	4506	5351	12936	15233	5399	749				0	51					213	0	14505	10456							0														36683				0		1200	168								1012													2317			
389059																																																															0	37465	0		13240			3051	0		1429	64691	0	0	0	1298	61		21578	60	160	613	359	106	0	22102	4828	17479	16722	1481	776				0	8					0	300	2714	2971							0														20803				1366		0	65								1273													816			
389358																																																																18118	2398		28699			28613	0		103	105047	0	235	103	17604	233		38603	1765	3226	3559	2920	1242	4891	52967	8978	6042	9580	9781	94				0	0					1191	0	2837	4186							0														0				0		0	38								391													401			
389376																																																																3447	237		1863			1367	154		0	28692	168	0	0	20127	516		2827	427	758	227	549	4685	13345	425	2434	987	1697	2741	445				0	0					158	0	192	86							0														10875				0		0	12								672													29			
389826																																																															0	915	11		76			538	1006		0	19918	0	135	0	10783	0		1229	0	6	41	126	1840	8645	1033	190	775	1127	2946	2828				0	6					501	300	3918	376							0														0				0		0	0								1263													90			
390336																																																																103	0		343			12940	14278		0	167157	0	0	4233	68599	1735		29193	2093	6633	14936	11815	12502	19650	7398	13069	19297	22156	26726	9216				0	0					1450	236	0	29991							0														0				0		0	21162								5350													10970			
390372																																																																0	2958		0			0	10028		0	332600	208	0	0	283925	2165		8992	1	2238	5909	14392	86757	171236	1151	5602	5827	7842	18655	5855				0	9					270	0	0	33072							0														238279				913		0	0								308													73			
390840																																																																34023	5860		17381			22419	3020		0	155973	0	0	0	16385	979		32844	509	443	2138	2619	9186	1443	35622	8551	24812	45772	19297	3767				0	73					983	10708	26514	15966							0														14848				4134		0	0								1512													150			
391418																																																																584	382		85			22766	702		3015	104968	0	0	44	20828	333		5128	4209	10961	34	98	2064	2907	17100	8148	5932	13971	23100	15758				464	81					30	6512	8417	3612							302														20828				0		0	336								5305													31516			
391557																																																																109	0		1127			6403	0		0	25881	0	0	0	8829	0		2913	200	1268	928	747	2529	2915	605	3718	2333	2456	7031	842				0	0					55	113	0	1765							0														0				687		0	26								1877													5577			
391575																																																																2769	25922	0	1134	8209	0	8209	3928		8332	157505	0	2382	0	69945	2050	13990	33000	7955	7377	14596	11453	8552	17780	45123	8576	5730	14489	7595	2294	0	0	0	0	85	0				2232	1034	10886	17484	0	2382				1764	1294														25511				1890	0	0	0							0	665	0	0	0	0	0	0	0	126	0	0	0	0	448	0		
391959																																																															0	19755	0		21454			6905	0		0	62582	0	0	0	7928	0	405	24580	68	1196	2890	2733	874	35	14099	10809	11947	9515	6242	1458				0	0					216	0	2996	440						214	0														17136				300		0	101							0	873	0	0	0	86	0			0	0	0	0	0	1914	0		
391977																																																																2355	8529		12171			24686	17492		0	537661	424	0	0	228894	6557		34388	12801	2510	16340	6259	32991	157741	41690	40976	104076	92129	22068	4444				0	29					4449	10639	132365	87378							0														254796				137		0	2400								0													141			
392152																																																																3821	0		570			1228	2869		0	50887	0	2019	0	19462	863		13660	1579	2942	1819	837	1739	10363	8629	5919	3201	1586	4657	7001				0	0					15444	318	1223	1445							0													0	34850				0		0	3								1184													438		0	
392255																																																																8958	0		7868			7971	667		0	61407	0	0	0	19272	1613	1548	13792	453	2714	6908	7793	1405	0	3948	7731	14169	12525	2459	1044				0	45					519	986	3913	1319							0														0				0		0	43								3599													4634			
392778																																																																3598	1464		1607			4474	4247		22766	211458	303	0	0	100509	1500		28492	1007	1694	4433	6945	23045	62890	22076	10292	18588	29407	13684	14000				0	0					3064	13291	24201	26973							110														0				219		3508	428								5													126			
393252																																																																10786	0		40388			4800	0		0	60108	0	0	0	271	0		26828	0	1	165	67	38	0	26088	4769	4198	8397	16207	176				0	0					0	0	0	1452							0														0				0		0	7								516													1888			
393355																																																															0	9322	2800		1943			10219	1010		701	111555	144	436	6	24763	1098	7584	42083	1373	8920	9237	4983	65	185	11581	25735	19891	21096	7282	1353				0	2					6050	10833	14688	26557						610	0													6411	55615				610		0	0							0	360	0	0	0	0	0			0	0	0	0	0	917	0	69	
393953																																																															0	10267	4121		1186			38841	112		0	425575	0	0	2108	97859	2369		35912	4964	19050	27936	41131	4094	71	50704	59149	68967	120891	22449	5198				0	54					3782	51546	103460	101281							70														0				0		0	536								1531													8630			
394156																																																																14511	0		14481			15025	0		37	83817	0	12589	0	2672	0		14455	134	568	391	966	395	218	19481	5546	13512	21978	8244	12024				0	0					0	311	6524	589							0														3703				319		0	319								2624													14135			
394259																																																																74408	57	0	97416	40995	0	40995	606		0	255371	0	2635	0	7879	695	4811	101926	1295	3435	98	510	1168	1228	103785	45491	20267	21935	36494	15906	0	0	0	0	0	0				0	560	9965	8708	0	2635				0	0														95903				70	698	0	698							0	4688	0	0	0	0	0	70	0	0	0	0	0	0	6061	70		
395238																																																															31700	202378	1067291	10582	43938	8340291	0	8340291	1671339		355590	36547241	22661	29242	203064	6100535	83630	1916172	5986632	167418	242501	433337	422477	1496029	3326414	16680971	1253870	3397378	3630677	4384201	1018715	0	31700	0	174951	237805	926				284135	2702360	4291984	8549706	0	29242				31657	3325													0	11768322				127307	234131	83782	244713							0	8704	0	25140	454	29669	12500	23090	0	4797	0	0	0	0	2065828	23090	0	
395274																																																															0	0	8352		1485			5816	7827		0	151997	0	766	0	46701	83		21918	2664	8801	7542	13474	12704	1434	13682	12955	20821	30005	26202	0				0	0					2560	14718	26836	35711							0													0	42147				373		0	975								85													82		0	
396057																																																																9456	0		13412			7032	739		669	48162	0	0	0	6120	127		19036	943	1348	3565	78	186	0	2941	13804	20991	1867	1180	0				0	30					1307	0	5210	3299							0														13917				229		0	19								570													172			
396244																																																																229	2892		0			1785	2951		0	227350	0	0	1785	88309	1610	72673	83404	6671	15079	2038	6583	30236	27315	39472	44788	23836	10968	13897	4345				0	0					44383	42615	15729	23702						332	333													0	87995				1923		0	108							0	720	0	0	0	0	1591			0	0		0	0	2317	0	0	
396253																																																																7951	221		1397			16927	0		0	95309	0	0	0	15712	259		28551	1139	3076	3563	6594	589	637	12419	19632	19991	13203	10739	3326				0	32					2940	0	36150	11584							0													0	44156				0		0	57								609													1470		0	
