"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	
1669																																																																																																																																																		0	0	33742	15634	15643	0	0	0	0	0	0	0	0	31580	32176	57670	57783	0	28578	29185	0	0	0	0	25312	0	0	7217	18095	33496	17367	13188	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1856																																																																																																																																																		0	0	26749	0	0	0	0	5005	5080	0	0	0	0	0	0	32237	32348	0	0	0	0	0	3864	3883	0	0	0	3039	1036	0	0	4888	0	0	0	0	0	0	0	5569	17815																									0	0	0	0									0	0	0	0	0	0	15708	15592	0	0	0	0	0	0	0	0			
2161																																																																																																																																																		0	0	2816	0	0	0	0	0	0	0	0	0	0	0	0	25077	25353	0	0	0	20920	21060	0	0	1829	0	39	897	931	1603	2605	6767	8257	0	0	141	0	3062	1050	0	0																									0	0	0	0	0	0	471	483	0	0	3686	3771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2732																																																																																																																																																		0	0	34160	0	0	0	0	0	0	0	0	300	300	0	0	46834	47375	0	0	0	17209	17360	0	0	17924	0	0	5324	12900	25236	3734	180	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2750																																																																																																																																																		0	0	3526	0	0	0	0	0	0	0	0	0	0	0	0	5642	5695	0	0	0	4370	4439	500	495	125			140	125	120	0	4374	314	72	270	151	0	0	129	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3252																																																																																																																																																		0	0	73545	0	0	0	0	0	0	0	0	0	0	0	0	79218	79609	0	0	0	15657	15833	138	138	6958	0	0	13723	1870	9358	2092	5827	4118	687	465	3111	3566	4836	236	27503	2216																									0	0	0	0									0	0	0	0	0	0	28272	28366	0	0	0	0	0	0	68	68			
3458																																																																																																																																																		0	0	5724	0	0	0	0	0	0	0	0	0	0	4671	4746	3754	3802	0	4671	4746	588	589	0	0	200			100	100	512	277	4270	0	0	0	0	0	1534	1672	7	0																									0	0	0	0									0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0			
3720																																																																																																																																																		0	0	38334	751	753	0	0	0	0	0	0	0	0	1800	1800	79771	80202	0	1800	1800	16156	16316	0	0	6469	0	0	2652	3992	16030	655	11440	6741	0	0	0	0	22307	18185	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3971																																																																																																																																																		0	0	12222	0	0	0	0	10059	10222	0	0	0	0	0	0	45968	47058	0	0	0	0	0	1951	2000	4041			4023	0	6199	1999	6000	0	3	15	90	452	18194	2930	7153	0																									0	0	0	0									0	0	0	0	0	0	6985	7153	0	0	0	0	0	0	0	0			
4156																																																																																																																																																		0	0	34021	0	0	0	0	0	0	0	0	0	0	0	0	42992	43161	0	0	0	21312	21380	0	0	11108			7261	3847	7312	5530	8655	2838	0	0	276	0	2375	4048	409	610																									0	0	0	0									0	0	0	0	0	0	993	1019	0	0	0	0	0	0	0	0			
4231																																																																																																																																																		0	0	25682	0	0	0	0	0	0	0	0	0	0	0	0	40240	40496	0	0	0	17251	17513	0	0	0	0	0	0	0	0	0	9349	8164	0	0	0	0	14469	8489	25	0																									0	0	0	0									0	0	0	0	0	0	25	25	0	0	0	0	0	0	0	0			
5069																																																																																																																																																		0	0	0	0	0	0	0	13260	15670	0	0	0	0	0	0	18703	21629	0	0	0	5443	5959	0	0	0			9940	0	0	0	3802	7887	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
5135																																																																																																																																																		0	0	40892	12991	12986	0	0	0	0	0	0	0	0	0	0	61226	61153	0	0	0	4101	4174	15350	15252	38762	0	0	38762	0	519	0	21872	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
5210																																																																																																																																																		0	0	162946	0	0	0	0	0	0	0	0	0	0	19234	19281	189208	190837	0	0	0	10940	10996	0	0	24980			791	24162	83590	15630	5072	0	8	19	1271	4364	59476	14046	85	1557																									0	0	0	0									0	0	0	0	0	0	628	627	0	0	0	0	0	0	0	0			
5461																																																																																																																																																		0	0	9034	994	1010	0	0	0	0	0	0	0	0	0	0	130858	132979	0	0	0	61580	63524	0	0	0			12171	0	6805	2734	53213	19053	0	0	0	0	9417	29584	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
5751																																																																																																																																																		0	0	27802	0	0	0	0	0	0	0	0	0	0	0	0	37446	38013	0	0	0	20928	21637	0	0	0	0	0	9662	0	379	529	12141	8588	0	0	31	64	0	1166	3362	2091																									0	7535	0	7703									0	0	0	0	0	0	4400	4433	0	0	0	0	0	0	0	0			
6039																																																																																																																																																		0	0	17508	1998	1998	0	0	0	0	0	0	0	0	0	0	20797	20970	0	0	0	3295	3410	0	0	4946	0	0	3247	1699	4492	1279	2196	936	0	0	0	0	4627	2027	468	0																									0	0	0	0	0	0	0	0	0	0	6604	6654	0	0	0	0	0	0	465	468	0	0	0	0	0	0	0	0			
6329																																																																																																																																																		0	0	3500	0	0	0	0	0	0	0	0	0	0	0	0	28713	29046	0	0	0	6944	7032	0	0	10109	0	0	0	10109	898	641	5392	0	0	0	0	0	0	12006	0	0																									0	0	0	0	0	0	0	0	0	0	11750	12006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7009																																																																																																																																																		0	0	267434	190512	190507	0	0	0	0	0	0	0	0	0	0	266930	267434	0	0	0	76418	76927	0	0	205087			1425	203662	44555	17792	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7045																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103581	105198	0	0	0	46642	48394	0	0	250	0	0	0	0	1636	278	20350	27283	60	48	0	0	29352	26190	0	0																									0	0	0	0	0	0	542	533	0	0	55228	55117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
