"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	
777441																																																																																																																																																																																																																																																	
777870																																																																																																																																																																																																																																																	
778738																																																																																																																																																																																																																																																	
779016																																																																																																																																																																																																																																																	
779351																																																																																																																																																																																																																																																	
779360																																																																																																																																																																																																																																																	
779641																																																																																																																																																																																																																																																	
779650																																																																																																																																																																																																																																																	
779968																																																																																																																																																																																																																																																	
780049																																																																																																																																																																																																																																																	
780218																																																																																																																																																																																																																																																	
780263																																																																																																																																																																																																																																																	
780562																																																																																																																																																																																																																																																	
780722																																																																																																																																																																																																																																																	
780955																																																																																																																																																																																																																																																	
781028																																																																																																																																																																																																																																																	
782016																																																																																																																																																																																																																																																	
782306																																																																																																																																																																																																																																																	
782351																																																																																																																																																																																																																																																	
782548																																																																																																																																																																																																																																																	
783161																																																																																																																																																																																																																																																	
783246																																																																																																																																																																																																																																																	
783349																																																																																																																																																																																																																																																	
783648																																																																																																																																																																																																																																																	
783844																																																																																																																																																																																																																																																	
783910																																																																																																																																																																																																																																																	
784159																																																																																																																																																																																																																																																	
784430																																																																																																																																																																																																																																																	
785147																																																																																																																																																																																																																																																	
785473																																																																																																																																																																																																																																																	
785857																																																																																																																																																																																																																																																	
785923																																																																																																																																																																																																																																																	
785932																																																																																																																																																																																																																																																	
785950																																																																																																																																																																																																																																																	
786210																																																																																																																																																																																																																																																	
786256																																																																																																																																																																																																																																																	
786274																																																																																																																																																																																																																																																	
786340																																																																																																																																																																																																																																																	
786443																																																																																																																																																																																																																																																	
786555																																																																																																																																																																																																																																																	
786612																																																																																																																																																																																																																																																	
786733																																																																																																																																																																																																																																																	
786948																																																																																																																																																																																																																																																	
787141																																																																																																																																																																																																																																																	
787459																																																																																																																																																																																																																																																	
787842																																																																																																																																																																																																																																																	
788559																																																																																																																																																																																																																																																	
788652																																																																																																																																																																																																																																																	
788773																																																																																																																																																																																																																																																	
789051																																																																																																																																																																																																																																																	
790150																																																																																																																																																																																																																																																	
790271																																																																																																																																																																																																																																																	
790534																																																																																																																																																																																																																																																	
790543																																																																																																																																																																																																																																																	
790703																																																																																																																																																																																																																																																	
790918																																																																																																																																																																																																																																																	
791072																																																																																																																																																																																																																																																	
791353																																																																																																																																																																																																																																																	
791746																																																																																																																																																																																																																																																	
791821																																																																																																																																																																																																																																																	
791942																																																																																																																																																																																																																																																	
792248																																																																																																																																																																																																																																																	
792453																																																																																																																																																																																																																																																	
792640																																																																																																																																																																																																																																																	
792659																																																																																																																																																																																																																																																	
793571																																																																																																																																																																																																																																																	
794149																																																																																																																																																																																																																																																	
794336																																																																																																																																																																																																																																																	
794345																																																																																																																																																																																																																																																	
794475																																																																																																																																																																																																																																																	
794653																																																																																																																																																																																																																																																	
795249																																																																																																																																																																																																																																																	
795548																																																																																																																																																																																																																																																	
795959																																																																																																																																																																																																																																																	
795968	17108568	107938	0	0	9441956	565228	501678	63550	0	3784103	2816818	975029	0	0	730237	1252949	102222	115000	36122	0	0	0	22921	706692	47949	26211	18582	509313	4120964	2321927	4856660	5722040	60184	60184	21205	0	0	38979	857	429	429	0	0	0	6775	1355	0	0	0	1355	0	0	0	0	0	0	0	0	0	0	0	0	905346	452673	1004	0	0	416215	4648895	2370417	4880541	6235963	0	474083	2440271	6235963	9441956	13233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	86520	86520	0	0	86520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2184187	0	0	0	-7744	0	-16221	0	0	0	23548	0	0	23548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5547066	0	2316	4712308	832442	96461	0	96461	4581	0	0	0	0	0	4581	4268518	0	24282	1872	0	4242364	0	13201	0	18117	0	0	0	0	0	0	0	0	0	0	0	0	0	
796152																																																																																																																																																																																																																																																	
796451																																																																																																																																																																																																																																																	
796572																																																																																																																																																																																																																																																	
796657																																																																																																																																																																																																																																																	
797140																																																																																																																																																																																																																																																	
797775																																																																																																																																																																																																																																																	
798277																																																																																																																																																																																																																																																	
798512																																																																																																																																																																																																																																																	
799359																																																																																																																																																																																																																																																	
799751																																																																																																																																																																																																																																																	
799854																																																																																																																																																																																																																																																	
799939																																																																																																																																																																																																																																																	
799948																																																																																																																																																																																																																																																	
800134																																																																																																																																																																																																																																																	
800442																																																																																																																																																																																																																																																	
800479																																																																																																																																																																																																																																																	
800657																																																																																																																																																																																																																																																	
800853																																																																																																																																																																																																																																																	
801047																																																																																																																																																																																																																																																	
801056																																																																																																																																																																																																																																																	
801654																																																																																																																																																																																																																																																	
802866	53441140	274294	0	0	33396675	2139031	379153	1756552	2691	14548855	5730429	8785017	0	0	5845993	4122673	0	2917	362640	0	0	0	0	1836158	69348	873236	0	886861	12124860	15537478	2282283	23097048	1864798	1864798	0	929575	0	935223	114512	57256	0	13257	0	43999	5128	1026	0	407	0	619	0	0	0	0	0	0	0	0	0	0	0	0	5848812	2924406	0	0	0	2924406	12369405	16839337	2282283	28884996	0	3367867	1141142	28884996	33396675	113574	375180	375180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9865626	0	0	635	33409	0	-105957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2285609	0	0	2282283	3326	0	0	0	1145	0	0	0	0	0	1145	22301190	0	99937	0	0	22201253	0	362640	0	6713	0	0	0	0	0	0	0	0	0	0	0	0	0	
803256																																																																																																																																																																																																																																																	
803265																																																																																																																																																																																																																																																	
803649																																																																																																																																																																																																																																																	
803658																																																																																																																																																																																																																																																	
803957																																																																																																																																																																																																																																																	
804150																																																																																																																																																																																																																																																	
804338																																																																																																																																																																																																																																																	
804374																																																																																																																																																																																																																																																	
804422																																																																																																																																																																																																																																																	
804758																																																																																																																																																																																																																																																	
804815																																																																																																																																																																																																																																																	
804860																																																																																																																																																																																																																																																	
804963	89460640	624263	0	0	68531565	8563233	8132215	430892	81	33072	33072	0	0	0	10149063	2415534	34000	7237	45111	7470	0	0	0	8073151	29589	242260	21753	2518317	18354039	3693998	8716161	53841492	1482744	1482744	0	120951	493456	868337	339962	169981	0	66717	10469	92795	16533	3307	0	0	0	3307	0	0	0	0	0	0	0	0	0	0	0	0	12566291	6283146	0	7385	93055	5926962	18354039	3990406	9399918	61355031	0	798081	4699959	61355031	68531565	106181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	696480	288654	0	0	696480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12113548	0	18	27	0	0	-492286	0	0	0	89975	0	8620	67978	13377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11167851	0	32399	8411979	2723473	355405	0	355405	285291	0	0	4871	0	0	280420	49326157	0	2630	559422	180433	48579007	4665	37641	0	4564752	0	0	0	0	0	0	0	32081	32081	0	39594	0	0	
805045																																																																																																																																																																																																																																																	
805250																																																																																																																																																																																																																																																	
805335																																																																																																																																																																																																																																																	
805447																																																																																																																																																																																																																																																	
805670																																																																																																																																																																																																																																																	
805755																																																																																																																																																																																																																																																	
805876																																																																																																																																																																																																																																																	
806220																																																																																																																																																																																																																																																	
806378																																																																																																																																																																																																																																																	
806846																																																																																																																																																																																																																																																	
806958																																																																																																																																																																																																																																																	
807272																																																																																																																																																																																																																																																	
807348																																																																																																																																																																																																																																																	
807432																																																																																																																																																																																																																																																	
807656																																																																																																																																																																																																																																																	
807946																																																																																																																																																																																																																																																	
807955																																																																																																																																																																																																																																																	
808176																																																																																																																																																																																																																																																	
808260																																																																																																																																																																																																																																																	
808345																																																																																																																																																																																																																																																	
808354																																																																																																																																																																																																																																																	
808448																																																																																																																																																																																																																																																	
808653																																																																																																																																																																																																																																																	
809070																																																																																																																																																																																																																																																	
809276																																																																																																																																																																																																																																																	
809379																																																																																																																																																																																																																																																	
809539																																																																																																																																																																																																																																																	
809650																																																																																																																																																																																																																																																	
809678																																																																																																																																																																																																																																																	
809771																																																																																																																																																																																																																																																	
809856																																																																																																																																																																																																																																																	
809940																																																																																																																																																																																																																																																	
810544																																																																																																																																																																																																																																																	
810777																																																																																																																																																																																																																																																	
810919																																																																																																																																																																																																																																																	
811046																																																																																																																																																																																																																																																	
811279																																																																																																																																																																																																																																																	
811457																																																																																																																																																																																																																																																	
811541																																																																																																																																																																																																																																																	
811550																																																																																																																																																																																																																																																	
811747																																																																																																																																																																																																																																																	
812164																																																																																																																																																																																																																																																	
812379																																																																																																																																																																																																																																																	
812436																																																																																																																																																																																																																																																	
812557																																																																																																																																																																																																																																																	
812614																																																																																																																																																																																																																																																	
813059																																																																																																																																																																																																																																																	
813572																																																																																																																																																																																																																																																	
813853																																																																																																																																																																																																																																																	
813947																																																																																																																																																																																																																																																	
814074																																																																																																																																																																																																																																																	
814355																																																																																																																																																																																																																																																	
814430																																																																																																																																																																																																																																																	
814458																																																																																																																																																																																																																																																	
814476																																																																																																																																																																																																																																																	
814551																																																																																																																																																																																																																																																	
814711																																																																																																																																																																																																																																																	
815053																																																																																																																																																																																																																																																	
815147																																																																																																																																																																																																																																																	
815156																																																																																																																																																																																																																																																	
815277																																																																																																																																																																																																																																																	
815754																																																																																																																																																																																																																																																	
815772																																																																																																																																																																																																																																																	
816210																																																																																																																																																																																																																																																	
