"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
347022																																																																																																																																																																																																																																																	
347639																																																																																																																																																																																																																																																	
347956																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28356	6489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34845	0	28356	6489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
348159																																																																																																																																																																																																																																																	
348207																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		5270	0	0	5270	0	0	4040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2787	0	2787	0	0	12097	0	2787	9310	0	0	0	0	0	0	0	0	0	0	3144	0	0	3144	0						5270			5270										
348720																																																																																																																																																																																																																																																	
349129																																																																																																																																																																																																																																																	
349343																																																																																																																																																																																																																																																	
350572																																																																																																																																																																																																																																																	
350657																																																																																																																																																																																																																																																	
350750																																																																																																																																																																																																																																																	
351131																																																																																																																																																																																																																																																	
351560																																																																																																																																																																																																																																																	
351878																																																																																																																																																																																																																																																	
352370																																																																																																																																																																																																																																																	
352651																																																																																																																																																																																																																																																	
352745																																																																																																																																																																																																																																																	
352772																																																																																																																																																												2868	2868	25896	0	25896	0	0	0				0	0	0	0	0	0		0	0		1338	0	0	1338	0	0	1583533	0	164767	0	0	164767	0	0	0	0	0	0	0	0	2868	0	25896	0	0	0	25896	1778402	0	0	1752506	25896	0	0	2868	0	0	0	0	0	0	4706	0	0	4706	0						1338			1338										
352820																																																																																																																																																																																																																																																	
353238																																																																																																																																																																																																																																																	
353546																																																																																																																																																																																																																																																	
353555																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	290705	0	0	0	0	0	0	0	49223	0	49223	0	0	0	0	0	0	0	0	0	0	0	339928	0	339928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
353724																																																																																																																																																																																																																																																	
353957																																																																																																																																																																																																																																																	
354057																																																																																																																																																																																																																																																	
354253																																																																																																																																																																																																																																																	
354310																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		679	0	0	679	0	1241	302778	25729	0	0	0	0	0	1779	0	0	0	1779	0	0	0	0	0	0	0	0	0	332206	0	1241	303457	27508	0	0	0	0	0	0	0	0	0	501	0	0	170	331											490			490		189			
354552																																																																																																																																																																																																																																																	
354851																																																																																																																																																																																																																																																	
355120																																																																																																																																																																																																																																																	
355559																																																																																																																																																																																																																																																	
355858																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	6825	108699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115524	0	6825	108699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
356239																																																																																																																																																																																																																																																	
356659																																																																																																																																																																																																																																																	
356752																																																																																																																																																																																																																																																	
357151																																																																																																																																																																																																																																																	
357526																																																																																																																																																																																																																																																	
357553																																																																																																																																																																																																																																																	
357777																																																																																																																																																																																																																																																	
357937																																																																																																																																																																																																																																																	
358112																																																																																																																																																																																																																																																	
358448																																																																																																																																																																																																																																																	
358756																																																																																																																																																																																																																																																	
359472																																																																																																																																																																																																																																																	
359650																																																																																																																																																																																																																																																	
359744																																																																																																																																																																																																																																																	
359838																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
360777																																																																																																																																																																																																																																																	
361055																																																																																																																																																																																																																																																	
361167																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3585	10507	0	11594	0	5791	1989436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1998812	10507	5791	2001030	2498	0	0	0	0	0	0	0	0	0	1119	2201	0	3320	0	2498				2498	1087	10507		11594										
361279																																																																																																																																																																																																																																																	
361354																																																																																																																																																																																																																																																	
361439																																																																																																																																																																																																																																																	
361653																																																																																																																																																																																																																																																	
362043																																																																																																																																																																																																																																																	
362155																																																																																																																																																																																																																																																	
362717																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153883	0	0	153883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362856																																																																																																																																																																																																																																																	
362940																																																																																																																																																																																																																																																	
363442																																																																																																																																																																																																																																																	
363648																																																																																																																																																																																																																																																	
363657																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	212955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212955	0	212955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
363778																																																																																																																																																																																																																																																	
364131																																																																																																																																																																																																																																																	
364270																																																																																																																																																																																																																																																	
364430																																																																																																																																																																																																																																																	
364449																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2	0	0	0	0	2042	401613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403657	0	2042	401613	2	0	0	0	0	0	0	0	0	0	5	0	0	0	5																			
364850																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365325																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		6504	0	0	2401	0	4640	2319858	5917	247104	0	0	0	247104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2584023	0	4640	2322259	257124	0	0	0	0	0	0	0	0	0	3002	0	0	3002	0						6504			2401	4103									
365576																																																																																																																																																																																																																																																	
365745																																																																																																																																																																																																																																																	
365848																																																																																																																																																																																																																																																	
365950																																																																																																																																																																																																																																																	
366078																																																																																																																																																																																																																																																	
366238																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	108063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108063	0	108063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
366247																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366359																																																																																																																																																																																																																																																	
366658																																																																																																																																																																																																																																																	
366854																																																																																																																																																																																																																																																	
367150																																																																																																																																																																																																																																																	
367178																																																																																																																																																																																																																																																	
367431																																																																																																																																																																																																																																																	
367543																																																																																																																																																																																																																																																	
368054																																																																																																																																																																																																																																																	
368344																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368522																																																																																																																																																																																																																																																	
368933																																																																																																																																																																																																																																																	
368951																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
369453																																																																																																																																																																																																																																																	
369659																																																																																																																																																																																																																																																	
370020																																																																																																																																																																																																																																																	
370271																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		663	0	0	663	0	6802	23151920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23159385	0	6802	23152583	0	0	0	0	0	0	0	0	0	0	68	0	0	68	0						663			663										
370347																																																																																																																																																																																																																																																	
370721																																																																																																																																																																																																																																																	
370833																																																																																																																																																																																																																																																	
370954																																																																																																																																																																																																																																																	
371223																																																																																																																																																																																																																																																	
371232																																																																																																																																																																																																																																																	
371362																																																																																																																																																																																																																																																	
371559																																																																																																																																																																																																																																																	
371755																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371849																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371924																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	968	222952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223920	0	968	222952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
371942																																																																																																																																																																																																																																																	
372444																																																																																																																																																																																																																																																	
372538																																																																																																																																																																																																																																																	
372640																																																																																																																																																																																																																																																	
372855																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373115																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	264	315369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315633	0	264	315369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
373272																																																																																																																																																																																																																																																	
373553																																																																																																																																																																																																																																																	
373601																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	9468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9468	0	9468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
374130																																																																																																																																																																																																																																																	
374354																																																																																																																																																																																																																																																	
374653																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	248809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248809	0	0	248809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
374774																																																																																																																																																																																																																																																	
375034																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	420130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420130	0	0	420130	0	0	0	0	0	0	0	0	0	0	1289	0	0	1289	0																			
375043																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64257	0	0	64257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375379																																																																																																																																																																																																																																																	
375502																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	51403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51403	0	51403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
375566																																																																																																																																																																																																																																																	
375650																																																																																																																																																																																																																																																	
376237																																																																																																																																																																																																																																																	
376273																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	3904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3904	0	3904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
376442																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376947																																																																																																																																																																																																																																																	
377663																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377850																																																																																																																																																																																																																																																	
377908																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	265	249334	88728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338327	0	265	249334	88728	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
378044																																																																																																																																																																																																																																																	
378110																																																																																																																																																																																																																																																	
379050																																																																																																																																																																																																																																																	
379153																																																																																																																																																																																																																																																	
379171																																																																																																																																																																																																																																																	
379470																																																																																																																																																																																																																																																	
379649																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379920																																																																																																																																																												42427	36131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1178	0	0	79	0	0	3341414	0	13798	0	0	13798	0	0	0	0	0	0	0	0	42427	0	0	0	0	0	0	3398817	0	0	3397718	1099	0	0	36131	0	0	0	0	0	0	39356	0	0	39346	10	0	0	0	0	0	1178	0	0	79	1099	0	0	0	0	0	0	0	0	
380346																																																																																																																																																																																																																																																	
380458																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	249490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249490	0	0	249490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
380533																																																																																																																																																																																																																																																	
380654																																																																																																																																																																																																																																																	
380841																																																																																																																																																																																																																																																	
380878																																																																																																																																																																																																																																																	
380944																																																																																																																																																																																																																																																	
381026																																																																																																																																																																																																																																																	
381343																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	148127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148127	0	0	148127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
381839																																																																																																																																																																																																																																																	
381932																																																																																																																																																																																																																																																	
381950																																																																																																																																																																																																																																																	
382050																																																																																																																																																																																																																																																	
382069																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	2896	202419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205315	0	2896	202419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
382256																																																																																																																																																																																																																																																	
382274																																																																																																																																																																																																																																																	
382443																																																																																																																																																																																																																																																	
382537																																																																																																																																																																																																																																																	
382649																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920	334	1254	0	0	0	138947	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140136	334	1254	138947	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920	334	1254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382658																																																																																																																																																																																																																																																	
382742																																																																																																																																																																																																																																																	
382854																																																																																																																																																																																																																																																	
384018																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	1904	137274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139178	0	1904	137274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
384278																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		39117	0	0	39117	0	0	415504	0	101846	0	0	101846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556467	0	0	556467	0	0	0	0	0	0	0	0	0	0	584	0	0	584	0	36953			36953															
384353																																																																																																																																																																																																																																																	
384652																																																																																																																																																																																																																																																	
384830																																																																																																																																																																																																																																																	
385350																																																																																																																																																																																																																																																	
385471																																																																																																																																																																																																																																																	
385547																																																																																																																																																																																																																																																	
385686																																																																																																																																																																																																																																																	
386432																																																																																																																																																																																																																																																	
