"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
14753																					181	0	803		45				577					0		0	0	0				
14865																					780	918	18806		2770				6488					0		6058	0	1792				
14977																				0	214	78	943	30	30	0	0	0	621	0	0	0	0	0	0	0	0	0				
16551																					1336	0	8264		483				1571					0		4874	0	0				
16748																					207	184	2798		110				358					0		1939	0	0				
17110																				0	219	0	3745	0	3464	1767	0	0	62	0	0	0	0	0	0	0	0	0	INVESTMENT ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																				0	28740	10955	517577	0	134223	0	0	0	52979	82010	0	0	0	0	0	172340	98578	19762				
17259																					264	0	2719		133				333					0		1989	0	0				
17950																					1819	0	8226		788				5402					0		0	0	217				
17978																					3355	227	4872		333				957					0		0	0	0				
18050																					543	0	10535		2153				2858					0		4981	0	0				
18827																					8185	1990	55302		12927				7261					0		8972	0	15967				
18836																					444	444	6407		855				542					0		4122	0	0				
18854																					1165	0	8467	461	2516	1849			4786					0		0	0	0	Deferred Tax Asset			
19356																					476	0	3894		131				497					0		2790	0	0				
19936																					645	0	9098		704				1541					0		6208	0	0				
19972																					33	335	3883		38				258					0		3219	0	0				
20053																					126	325	2515		79				764					0		1221	0	0				
20633																					936	1732	13130		1193				1482					0		7787	0	0				
20857																					505	0	2494		158				1831					0		0	0	0				
21256																					56	0	424		0				24					0		344	0	0				
21359																					365	0	1226		69				627					0		165	0	0				
21658																					36	206	4869	132	136				950					0		2970	0	571				
22048																					1120	0	8679		1886				1083					0		4590	0	0				
22543																					900	0	3738		2014				824					0		0	0	0				
22552																					630	0	2172		172				1370					0		0	0	0				
22730																					387	0	4953		148				1051					0		3367	0	0				
23456																					682	0	2345		168				1495					0		0	0	0				
23504																				0	23362	12843	250171	0	104792	0	0	0	15823	59385	0	0	0	0	0	47694	33149	12508				
23643																					1254	0	7075		186				1023					0		1978	0	2634				
23755																					411	0	5208		831				820					0		3146	0	0				
24006																					6339	3224	45352		4046				6591					0		21568	0	3584				
24378																					433	155	1169		382				199					0		0	0	0				
24453																					1304	1466	4058		404				884					0		0	0	0				
24659																					59	0	918		0				859					0		0	0	0				
24668																					5871	0	13466		2805				4790					0		0	0	0				
24949																					1581	2014	16105		794				1670					0		10046	0	0				
25357																					3407	0	9974		1568				4999					0		0	0	0				
25647																					1440	1385	5004		758				1421					0		0	0	0				
26176																					3586	3144	11688		543				1280					0		0	0	3135				
26457																					0	7	309		18				284					0		0	0	0				
26765																					9309	0	87326		4907				6377					0		47013	0	19720				
27070																					1916	0	21074		1314				2277					0		15567	0	0				
27548																					2343	0	26160	2396	9109	174	345	5000	3657			328		0		11051	0	0	Unposted CD/DDA	Low Income Tax Housing	SBA Fund	
27614																					1826	0	13024		921				2044					0		8233	0	0				
27847																					2192	0	24108		1401				4326					0		10698	1033	4458				
28013																					29833	17183	241954		19071	9318	5122		14061					0		98979	0	62827	state and local taxes	items in transit		
28152																					589	0	5968	54	943				1052	889				0		3384	0	0				
28675																					1480	0	2244	140	182				582					0		0	0	0				
28732																					262	349	2041		118				302					0		1010	0	0				
29476																					617	0	3573		90				1082					0		1784	0	0				
29636																					3982	2082	41610		4170				5861					0		18559	903	6053				
29878																					2693	8530	21873	940	4986	80	2081	1885	5664					0		0	0	0	Seat License	Additional Minimum Liabilty Pension	Debit Escrow	
30052																					119	0	275		68				88					0		0	0	0				
30502																					922	0	11100		7236				2942					0		0	0	0				
30650																					701	0	1262		127				434					0		0	0	0				
30810		4691	1819216	2890200	41225	58349				1007944					0		0	0	0																							
31134																					147	0	2525	462	494				1100					0		784	0	0				
31255																				0	2865	0	20029	978	1938	0	0	0	3677	0	0	0	0	0	0	9576	0	1973				
31657																					347	0	5007		126				667					0		0	0	3867				
31826																					1345	359	9594	306	2012				1140					0		4738	0	0				
31835																					1911	1560	18297		888				1722					0		12216	0	0				
32234																					1927	536	4259		507				1289					0		0	0	0				
32766																					45	0	441		151				245					0		0	0	0				
32971																					1355	430	13265		1738				1136					0		8322	0	284				
33147																					2828	0	9515		745				2510					0		2532	0	900				
33259																					1038	1250	9183		4159				2736					0		0	0	0				
33268																					0	0	4118		178				881					0		3059	0	0				
33370																					463	106	658		0				89					0		0	0	0				
33839																					61	0	376		30				285					0		0	0	0				
33857																					5881	0	13745	1434	1996				5868			55		0		0	0	0				
34425																					5234	876	34050		3173				4665					0		20102	0	0				
34434																					1030	0	5028		673				1142					0		2183	0	0				
34537																					35018	23495	262652		37712				35538	15621				0		123456	0	7433				
34555																				0	4345	0	15743	899	1093	0	0	0	3202	0	179	0	0	0	0	7103	0	0				
34742																					2744	448	17352		2005				1365					0		10790	0	0				
35057																				0	899	0	4510	171	505	0	0	0	972	0	0	0	0	0	0	1415	0	719				
35301	0	619000	167000	25896000	0	21199000	12812000	0	0	451000	0	0	0	0	0	0	596000	2864000	0		617000																		Collateral deposits, net			
35570																				0	214255	116620	761135	0	125639	0	81854	0	81046	0	0	0	0	0	0	203111	0	20464		Collateral posted for derivative contracts		
35646																					1290	0	3601		62				268					0		1981	0	0				
35879																					1076	230	8257		324				638					0		5989	0	0				
36456																					285	49	3290		229				1870					0		857	0	0				
36933																					281	82	2192		435				836					0		558	0	0				
37051																					182	0	1563		223				620					0		538	0	0				
37341																					141	0	1479		20				220					0		1098	0	0				
37435																					1360	0	7731		2359				4012					0		0	0	0				
37640																				0	13168	1007	120458	0	19339	6783	0	0	20443	0	0	0	0	0	0	38693	0	27808	Investments in Affordable Housing			
37659																				8	44	0	1451	5	64	0	0	0	438	0	0	0	0	0	0	905	0	0				
37949																					336	0	9201		124				2269					0		6472	0	0				
38740																					967	40	7167		338				894					0		4928	0	0				
39327																					491	0	18496		1599				3115					0		12930	361	0				
39756																					715	0	16881	1260	1845				3443					0		7241	0	3637	0			
40033																					309	0	3952		762				258					0		866	0	1757				
40499																					13041	5253	166046		45833	13641	15747		12618					0		81809	1901	5591	DEFERRED COMPENSATION PLAN	LOAN DERIVATIVE		
40855																					900	0	1829		56				873					0		0	0	0				
41553																					343	0	2641		10				556					0		1732	0	0				
41629																					469	304	4887		2812				867					0		435	0	0				
41825																					462	1784	17405		7924				2065					0		3296	0	1874				
41955																					202	0	730		85				443					0		0	0	0				
42037																					0	39	2884		96				558					0		1930	0	261				
42354																					100	0	5646		266				796					0		4484	0	0				
42372																					344	1059	9124		428				1071					0		6222	0	0				
42420																				685	12966	16783	377129	12578	88255				34465	60563				0		139118	78126	7416				
42448																				40	5294	884	30343	1647	4777	2467	0	0	10905	0	360	0	0	0	0	8483	0	0	DUE TO FIRST PARAGOULD BANKSHARES			
42457																					689	0	1397		133				575					0		0	0	0				
43052																					1590	181	6022		110				183					0		3958	0	0				
43351																					798	0	7259		415				3645					0		0	1274	1127				
43856																					911	1	2637		108				207					0		1410	0	0				
43959																					235	0	1088		227				626					0		0	0	0				
44040																					1603	0	12951		437				4067					0		6844	0	0				
44433																					2964	1337	6772	404	505				1966					0		0	0	0				
44741																					1643	0	4239		740				1856					0		0	0	0				
44750																					988	282	6780		35				436					0		3359	0	1680				
44929																					1237	0	4473	223	229				418					0		870	0	1719				
45038																				0	174	164	3291	109	274	0	0	0	726	0	163	0	0	0	0	1953	0	0				
45047																					560	0	2144		195				1389					0		0	0	0				
45056																					211	0	1174		119				844					0		0	0	0				
45430																					664	305	4687		195				355					0		1246	0	1922				
45458																					1189	0	4318		302				1187					0		1592	48	0				
45551																					2852	528	27448		3606				8363					0		9121	0	2978				
45560																					4698	0	58921	12991	17006				7576					0		25778	0	3863				
45775																					403	807	5971		253				399					0		4109	0	0				
46053																					2444	0	9826		381				1008					0		5684	0	309				
46941																					538	0	5693		120				645					0		1637	0	2753				
47247																					3990	0	24951	568	7268	2076			2135	3652	117			0		11558	0	0	Lender Reserve Acct Receivable			
47256																					80	60	303		76				87					0		0	0	0				
47452																					36	0	273		31				206					0		0	0	0				
47500																					1704	0	13865		646				1318					0		10197	0	0				
48057																					574	0	3416		94				997					0		1751	0	0				
48150																					253	0	1276		20				299					0		704	0	0				
48374																					13710	0	45222		5000				8770					0		16654	0	1088				
48440																					547	182	4264		90				574					0		2871	0	0				
49054																					1074	0	3590		1138				1378					0		0	0	0				
49148																					223	0	3636		127				794					0		2492	0	0				
49241																					9068	1811	46907		4080				7123					0		18064	0	6761				
49652																					1912	0	8369		99				1391					0		4967	0	0				
49858																					1050	25	5089		343				303					0		3368	0	0				
49951																					311	0	4692		101				1532					0		2748	0	0				
50144																					346	412	4526		134				383					0		3251	0	0				
50461																					0	1562	1765		58				145					0		0	0	0				
50872																					3138	0	6036		255				579					0		0	0	2064				
51253																				0	1626	949	13814	1175	1228	0	0	0	4654	0	0	0	0	0	0	5357	0	0				
51356																				1	0	0	247	46	47				200					0		0	0	0				
51459																					2280	0	9106		183				2099					0		4544	0	0				
51842																					204	3511	10377	289	549				2471					0		3642	0	0				
52719																				0	6402	24318	60813	0	30093	0	0	0	0	0	0	22687	0	0	0	0	0	0				
52951																					639	626	3588		48				2275					0		0	0	0				
53051																					5	0	350		49				296					0		0	0	0				
54058																					2062	0	6291		52				4177					0		0	0	0				
54656																				0	3539	0	23545	0	1662	1192	0	0	6851	0	0	0	0	0	0	7616	0	3877	Income Tax Receivable			
54973																					82387	0	305358		36995	19505			24770					0		161206	0	0	Prepaid Pension Benefit			
55336																					2192	0	8585		1336				2078					0		2979	0	0				
55635																					258	412	1549		371				508					0		0	0	0				
55653																					473	0	849		43				333					0		0	0	0				
55970																					572	973	19047		1070				1262					0		11212	0	3958				
56258																					8	0	1496		113				1375					0		0	0	0				
56351																					8414	0	75983	3430	5649				9498					0		52422	0	0				
56548																					2183	1483	14268		596				1345					0		8661	0	0				
56717																					4921	2577	37160		5616				2833					0		17070	0	4143				
57040																				0	223	408	2066	300	300	0	0	0	1135	0	0	0	0	0	0	0	0	0				
57451																					737	0	9563		733				2087					0		6006	0	0				
58225																					644	224	9294		382				1198					0		5697	0	1149				
58243																					21732	17006	221564	3274	71481				13734	46906		8050		0		57966	39645	0				
58355																					144	0	322		49				129					0		0	0	0				
58551																					0	0	7327		1038				2459					0		3350	0	480				
58636																					1499	430	14384		1561				2138					0		2169	0	6587				
58757																					1575	256	6312		724				1672					0		2085	0	0				
58971																					8642	10082	89496		33868	11587			28154					0		8750	0	0	Pension Asset			
59316																					3898	7664	62559		5492				6104					0		29397	1570	8434				
59352																					118	0	9348	141	154				1756					0		7320	0	0				
59370																					640	465	11964		494				770					0		6735	0	2860				
59754																					271	0	972		76				82					0		543	0	0				
60143		661000	31000	3838000		1602000	850000			182000					0		1334000	28000	0		661000																		Pension plan assets			
60330																				0	1865	341	20909	1793	2010	0	0	0	2779	0	0	0	0	0	0	6031	0	7883				
60545																					1127	37	3218		16				2038					0		0	0	0				
60554																					212	0	1857		50				1028					0		567	0	0				
60648																					764	546	9134		399				992					0		5319	0	1114				
61122																				36	4468	5669	68722	2138	8590	2445			6313					0		43682	0	0	Lease Operating Asset			
61355																					3811	0	30590		4221				7684					0		14874	0	0				
61476																					5143	0	18161		708				1376					0		10934	0	0				
61757																					1324	419	6704	221	368			142	794					0		3799	0	0			Debit Card Settlement	
61832																					1309	0	13472	264	458				1836					0		4976	0	4893				
61953																					251	0	747		90				406					0		0	0	0				
62044																					401	134	1239		44				57					0		603	0	0				
62110																					126	278	579		174				1					0		0	0	0				
62147																					104	0	2275		134				402					0		1635	0	0				
63050																					25	392	5525		205				1597					0		3306	0	0				
63069	0	83735	151351	1595277	0	909387	503712	0	0	167141	0	0	0	0	0	0	99526	184137	0		83735																		Affordable Housing Investments commitment			
63201																					121	0	3484		541				660					0		2162	0	0				
63573																					3165	2250	7627		421				1791					0		0	0	0				
63733																				6	3718	0	31444	1260	5931	3586			5331		256			0		11064	0	5400	Insurance Annuity Asset			
63742																					690	852	15066		1921				1789					0		9814	0	0				
63751																				3	69	0	124	25	29		1		26					0		0	0	0	ANTICIPATED TAXES	VISA/MC/DISCOVER C-I-P		
64150																					942	0	5833		190				1356					0		3345	0	0				
64552																					550	0	15089		9287				797	4706				0		4455	0	0				
64730																					171	1728	2977		227				851					0		0	0	0				
65205																					1774	1603	49061		1384				2225					0		28308	0	13767				
65513		375	36	4393	1840	2637				1345					0		0	0	0		375																					
65559																					1	899	16933	495	676				4799		77			0		10558	0	0				
65746																				25	10308	1080	21509	0	3849	2404	0	0	3523	0	0	0	0	0	0	2749	0	0	FHLB LRA Receivable			
65858																					594	0	35869		14079				6443					0		13258	0	1495				
66154																					1243	148	5998		181				750					0		3676	0	0				
66275																					419	1020	7415		1373				2049					0		2554	0	0				
66677																					2802	0	10477	310	2971	1767			553					0		3833	0	318	FHLB MPP - Lenders Risk account			
67142																					2700	0	4304	193	572				1032		379			0		0	0	0				
67151																					2395	0	6627		1545				2687					0		0	0	0				
67209																					3864	3389	32671		4763				3064					0		17591	0	0				
67254																					0	0	75		52				23					0		0	0	0				
67656																					1055	6984	18741		3377	914			4672					0		2653	0	0	NEGATIVE CURRENT TAXES			
67870																					714	3119	18163		2341				1180					0		10809	0	0				
68671																					451	0	1558		660				447					0		0	0	0				
68756																				0	1618	0	15547	483	1075	0	0	0	3252	0	0	0	0	0	0	9602	0	0				
68831																					385	0	2879		62				712					0		1720	0	0				
69333																				0	4189	0	53307	988	31281	0	0	0	2774	0	0	30015	0	0	0	15063	0	0				
69678																					1322	0	6463	698	2034				3107		72			0		0	0	0				
70218																				0	83	151	3029	0	2394	1861	0	0	401	0	0	0	0	0	0	0	0	0	Right to use Asset			
70414																					3180	0	18070		1319				1557					0		10349	0	1665				
70638																					1695	0	10280		1739				2650					0		2900	254	1042				
70955																					0	0	330		40				290					0		0	0	0				
71073																					1329	187	5565		149				301					0		1219	0	2380				
71457																					4053	0	14095		362				4388					0		5292	0	0				
71859																					117	7	385		216				45					0		0	0	0				
72258																					0	0	4635		1960				2675					0		0	0	0				
72351																					38	0	508		96				374					0		0	0	0				
72454																					316	65	1114		124				609					0		0	0	0				
72678																					4364	0	21099		963				1405					0		14367	0	0				
73116																					746	4647	15402		1901				1690					0		6418	0	0				
73152																					260	0	5090		85				923					0		3114	0	708				
73554																					1703	21	8290		594				2884					0		3088	0	0				
73956																					89	0	1514		26				439					0		960	0	0				
74056																					307	0	5323		1013				1825					8		2170	0	0				
74140																					17259	0	64001		10115	2906			8458					0		25006	0	3163	Investment in Low Income Housing			
74403																					2021	479	23498	803	2573				2972		1180			0		15453	0	0		Rabbi Trust Asset		
74449																					25	0	125		55				45					0		0	0	0				
75259																					1952	821	26392		3706				2707					0		16425	0	781				
75446																					4098	0	15663		395				3465					0		7705	0	0				
75455																					0	0	164		0				164					0		0	0	0				
75558																					1344	256	13391		226				2764					0		7076	0	1725				
75633	0	922699	175159	6376821	0	1791324	463818	0	0	322122	541108	0	0	0	35	0	1241828	1813749	109905																				Operating Leases to Others			
75651																					474	0	2842		191				456					0		1721	0	0				
76153																				54	371	0	1322	34	171	0	0	0	667	0	0	0	0	0	0	113	0	0				
76443																					1373	0	2052		140				539					0		0	0	0				
76854																					2024	984	15038		698				1842					0		6669	0	2821				
77150																				0	262	0	1182	0	510	0	0	0	410	0	0	0	0	0	0	0	0	0				
77253																					1284	0	8758		226				1430					0		5818	0	0				
77422																					1019	415	9888		3433				629					0		2241	0	2151				
77851																				0	11857	4212	82298	0	6433	0	0	0	13577	0	0	0	0	0	0	46219	0	0				
78157																					100	0	554		285				169					0		0	0	0				
78241																					199	21	919		151				548					0		0	0	0				
78559																					296	0	1389		166				927					0		0	0	0				
79042																					298	15	6146		303				1363					0		4051	0	116				
79127																					270	0	3265	63	104				372			37		0		2519	0	0				
79145																					1570	135	3012		255				1052					0		0	0	0				
79257																					276	0	482		69				137					0		0	0	0				
79855																					309	0	1620		469				842					0		0	0	0				
80150																					476	0	14308		379				5445					0		6157	0	1851				
80374																					1768	0	9437		385				406					0		6878	0	0				
80431																					519	14	1323		109				681					0		0	0	0				
81175																					1713	445	9973		1343				2829					0		3643	0	0				
82033																					776	630	6909		0				654					0		4849	0	0				
82257																					106	25	528		36				361					0		0	0	0				
82350																					195	0	1591		152				369					0		875	0	0				
82659																				2	326	0	2263	85	87	0	0	0	812	0	0	0	0	0	0	1038	0	0				
83151																					732	0	3988		198				842					0		2216	0	0				
83236																					0	0	525		152				373					0		0	0	0				
83375																					2476	0	30677		4383				4156					0		19662	0	0				
83638		65015	15645	385703		67452				21461	44744				0		216130	0	0		65015																					
83834																					893	0	4549		434				583					0		2639	0	0				
83852																					44	0	453		143				266					0		0	0	0				
83955																					171	138	2626		71				728					0		1518	0	0				
84046																					403	3	1635		0				418					0		0	811	0				
84541																					3350	0	29674		1118				8271					0		7567	0	9368				
84804																					112	161	713		129				311					0		0	0	0				
85052																					868	0	3695		273				1024					0		1530	0	0				
85472																					67859	51874	579581		155553	57537			40128	56221				0		107401	111846	44920	Derivative Collateral			
85931																					1590	124	5362		361				804					0		2483	0	0				
86349																					699	0	5422		3418				1305					0		0	0	0				
86675																					876	381	17963		1519				3946					0		11241	0	0				
87047																					487	178	6337		126				720					0		4826	0	0				
87159																					294	0	1337		313				730					0		0	0	0				
87234																					1628	0	28149		7687				1831					0		14531	0	2472				
87476																					3145	842	4690		331				372					0		0	0	0				
87579																					3874	3735	20149	533	1977	500			1378					0		4622	0	4563	Novo Platform, Inc			
88231																					3196	1575	37161		17060				2668					0		12662	0	0				
88259																					355	0	3489		80				686					0		2135	0	233				
88352																				32	0	0	4762	123	175	10			1308		10			0		2109	0	1170	Bedias Mineral Interests, Inc - Subsidiary			
88455																					3144	0	27598		5912				8929					0		7704	308	1601				
88950																					661	0	1488		110				717					0		0	0	0				
89032																					1007	0	3836		269				554					0		1852	0	154				
89135																					81	0	3425		258				258					0		1311	0	1517				
89854																					812	0	4416		132				719					0		2753	0	0				
89957																					312	0	2034		210				321					0		1191	0	0				
90047																					0	0	312		38				274					0		0	0	0				
90177																					4721	0	12117		1224				1039					0		1165	0	3968				
90328																					2416	1156	33266		8850				2665					0		18179	0	0				
90337																				0	3104	0	21954	684	1807	0	0	0	2357	0	0	605	0	0	0	14686	0	0				
90579																					551	853	10934		684				1515					0		6379	0	952				
91615																					388	0	3519		151				603					0		2377	0	0				
91754																				0	3770	0	21885	1097	1240	0	0	0	3886	0	0	0	0	0	0	8290	0	4699				
91950																					57	133	2942		140				464					0		2148	0	0				
92144																					79	0	1690		25				520					0		1066	0	0				
92676																					1156	187	20022	795	1657	567			2201					0		11727	0	3094	Departmental Suspense			
92706																					823	421	15091		2841				988					0		4504	0	5514				
92902																					42	0	614		217				100					0		255	0	0				
93244																					2123	0	8930		184				1406					0		5217	0	0				
93543																					2738	212	20648		5688				3053					0		5309	0	3648				
93619	0	81	0	7605	0	7524	0	0	0	0	0	0	7404	0	0	0	0	0	0																							
94139																					1815	837	25761		4273				2314					0		16522	0	0				
94522																					932	1408	24863		2418				2584					0		10814	2642	4065				
94755																					623	0	7524		92				2359					0		4450	0	0				
94858																					305	0	1666		39				1322					0		0	0	0				
95051																				0	1294	1309	59843	0	56494	0	0	0	746	45896	0	0	0	0	0	0	0	0				
95677																					336	660	1398		124				278					0		0	0	0				
96553																					158	0	1490		365				967					0		0	0	0				
97055																					2469	249	8100		1531				3851					0		0	0	0				
97279																					303	0	685		216				166					0		0	0	0				
97457																					642	0	4336		321				1409					0		1370	0	594				
97804																					1720	2944	52543		17726				2987					0		27166	0	0				
97943																					1532	0	5790		153				4105					0		0	0	0				
98351																					0	0	3099		168				611					0		2320	0	0				
98463																					4091	1077	30297		1338				4041					0		14964	3855	931				
98717																				0	459	316	6754	345	489	0	0	0	980	0	0	0	0	0	0	4510	0	0				
99143																					2337	2532	15926		1175				2747					0		5367	0	1768				
99376																					10512	3112	31396	3051	7964			129	9624	2278		2506		184		0	0	0			Miscellaneous Assets	
99442																					1031	0	15375	1117	1883				5135					0		5776	161	1389				
99536																					1746	337	22766		3125				4285					0		1928	0	11345				
99853																					0	0	383		243				140					0		0	0	0				
100236																					254	0	7617		387				1354					0		5622	0	0				
100357																					6618	0	32758		875				5353					0		17190	2722	0				
100562																				0	17816	19981	232480	0	55100	27751	0	0	19557	0	0	0	0	0	0	120026	0	0	Low income housing funds			
100777																					296	1829	23750		208				2067					0		19350	0	0				
100843																					4867	0	13891		902				2527					0		3585	0	2010				
101019	0	11435	14973	317998	3242	75461	23902	11369	6398	24597	13852	0	2862	0	0	0	120327	71205	0		11435																		Securities Sold Not Settled	Tax Receivable	Customers Liability for Acceptances	
101037																					1264	1059	9933		3868				3742					0		0	0	0				
101439																					159	0	1644	129	131				1354					0		0	0	0				
101671																					2971	112	25686	1090	3688				2547					0		16368	0	0				
101738																					687	0	4331		633				1255					0		1756	0	0				
101952																					1500	0	6284		93				577					0		3501	0	613				
102333																					0	0	301		90				211					0		0	0	0				
102342																					2068	0	4435		166				2201					0		0	0	0				
102539																					0	0	388		86				302					0		0	0	0				
102557																					734	0	3052		273				495					0		1550	0	0				
102874																					488	0	1063	183	218				357		21	14		0		0	0	0				
103134																				0	654	0	2753	59	59	0	0	0	311	0	0	0	0	0	0	1729	0	0				
104234																					116	0	774		153				505					0		0	0	0				
104542																					0	0	1155		34				366					0		755	0	0				
104971																					35	113	227		58				21					0		0	0	0				
105026																					1541	298	8570		903				1124					0		4704	0	0				
105473																					6265	2538	23947		8862				6282					0		0	0	0				
105530																					702	472	7674		450				595					0		3908	0	1547				
106359																					9173	0	49450	2154	4178	1284			5384					0		18123	0	12592	SERP asset			
106452																					755	0	4095		763				2577					0		0	0	0				
106676																					654	86	1314		369				205					0		0	0	0				
107244																				0	38388	0	932657	0	55373	0	0	0	85858	0	20303	0	0	0	0	656795	59603	36640				
107459																					24	0	177		19				134					0		0	0	0				
107570																					2427	0	15284		2236				1612					0		9009	0	0				
107758																					376	0	2480		56				593					0		1455	0	0				
108072																					575	297	3464		123				710					0		1759	0	0				
