"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDK195	RCFDK196	RCFDK208	RCFDK209	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	
111205																																																																																																																																																																29304																																																																																	
111661																																																																																																																																																																113822																																																																																	
111942																																																																																																																																																																65170																																																																																	
111979																																																																																																																																																																4705																																																																																	
112163																																																																																																																																																																246233	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		21176	0	0	701	0	0	246233	0	0	0	0	0	0	2435	0	0	0	2435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269844	0	0	246934	22910	0	0	0	0	
112332																																																																																																																																																																45115									0	0	0																									0			0																																										
112444																																																																																																																																																																30170									0																																																																								
112510																																																																																																																																																																4402																																																																																	
112556																																																																																																																																																																6759																																																																																	
112837	28649260	384595	397353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569578	31115	258159	222842	0	2333558	26000766	314936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226354	89	589545	21315	188105	0	0	0	188105	29791538	257469	2591806	26813153	644048	0	0	0	0	0	83302	27	467683	12945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648068	94753	616	718057	24148	0	0	0	0	0	229306	31115	2308	222842	35271	255851	0	255851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250715	11451	589	250374	11203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119692	250715	11451	589	250374	11203	0	0	0	0	28649260	384595	397353										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																
113003																																																																																																																																																																147620									0	0	0																									0			0																																										
113030																																																																																																																																																																27905																																																																																	
113441																																																																																																																																																																91456																																																																																	
113601																																																																																																																																																																962																																																																																	
113740																																																																																																																																																																145055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145055	0	145055	0	0	0	0	0	0	
113937																																																																																																																																																																70711																																																																																	
114149																																																																																																																																																																52252									0	0	0																									0			0																																										
114158																																																																																																																																																																129204																																																																																	
114251																																																																																																																																																																19496																																																																																	
114260																																																																																																																																																																1636549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186721	1449828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1636549	0	186721	1449828	0	0	0	0	0	
114457																																																																																																																																																																100799																																																																																	
114774																																																																																																																																																																0									0	0	0																									0			0																																										
114840																																																																																																																																																																24913																																																																																	
114859																																																																																																																																																																36613																																																																																	
115100																																																																																																																																																																32134									0	0	0																									0			0																																										
115146																																																																																																																																																																0																																																																																	
115575																																																																																																																																																																48732									0	0	0																									0			0																																										
116358																																																																																																																																																																7615																																																																																	
116554																																																																																																																																																																0																																																																																	
116639																																																																																																																																																																0									0	0	0																									0			0																																										
116741																																																																																																																																																																48906																																																																																	
117038																																																																																																																																																																13065									0	0	0																									0			0																																										
117074																																																																																																																																																																1070																																																																																	
117458																																																																																																																																																																103504																																																																																	
117672																																																																																																																																																																26586																																																																																	
117775																																																																																																																																																																28773									0	0	0																									0			0																																										
118156																																																																																																																																																																45311																																																																																	
118660																																																																																																																																																																137																																																																																	
118736																																																																																																																																																																116677																																																																																	
119153																																																																																																																																																																101306																																																																																	
119528																																																																																																																																																																98230																																																																																	
119779																																																																																																																																																																37844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6258	31586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37844	0	6258	31586	0	0	0	0	0	
119872																																																																																																																																																																34604																																																																																	
120476																																																																																																																																																																0																																																																																	
120542																																																																																																																																																																16074																																																																																	
120609																																																																																																																																																																219784	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	3455	213851	2478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219784	0	3455	213851	2478	0	0	0	0	
120953																																																																																																																																																																84750																																																																																	
121642																																																																																																																																																																287999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287999	0	0	287999	0	0	0	0	0	
121651																																																																																																																																																																199743																																																																																	
121679																																																																																																																																																																75115																																																																																	
121914																																																																																																																																																																17650									0	0	0																									0			0																																										
122153																																																																																																																																																																37144																																																																																	
122546																																																																																																																																																																15941																																																																																	
122573																																																																																																																																																																82																																																																																	
122854																																																																																																																																																																754139	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	10294	743845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754139	0	10294	743845	0	0	0	0	0	
123075																																																																																																																																																																11398																																																																																	
123374																																																																																																																																																																0																																																																																	
123646																																																																																																																																																																203409																																																																																	
124344																																																																																																																																																																11698									0	0	0																									0			0																																										
124830																																																																																																																																																																39822																																																																																	
125154																																																																																																																																																																110597									0	0	0																									0			0																																										
125471																																																																																																																																																																2095872	3864	6253	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	2095872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3864	0	0	0	0	0	0	2099736	0	0	2099736	0	0	0	0	0	
125855																																																																																																																																																																77319																																																																																	
125873																																																																																																																																																																3481																																																																																	
125958																																																																																																																																																																1781																																																																																	
126012																																																																																																																																																																84337																																																																																	
126049																																																																																																																																																																11835																																																																																	
126375																																																																																																																																																																0																																																																																	
126553																																																																																																																																																																30364																																																																																	
126740																																																																																																																																																																116028																																																																																	
126834																																																																																																																																																																106075																																																																																	
127055																																																																																																																																																																4605																																																																																	
127224																																																																																																																																																																61528																																																																																	
128258																																																																																																																																																																4522																																																																																	
128904																																																																																																																																																																1384958	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		94624	0	55341	39283	0	0	1348696	36262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92968	0	0	92968	0	1572550	0	55341	1480947	36262	0	0	0	0	
129349																																																																																																																																																																89870																																																																																	
129358																																																																																																																																																																1824									0	0	0																									0			0																																										
129479																																																																																																																																																																48989																																																																																	
129732																																																																																																																																																																591933	649	639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24704	0	0	3280	0	16863	574543	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	0	0	0	0	0	0	617286	0	16863	578472	21951	0	0	0	0	
129853																																																																																																																																																																45132																																																																																	
129910																																																																																																																																																																13778																																																																																	
130345																																																																																																																																																																109408																																																																																	
130541																																																																																																																																																																503243	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		11336	0	0	11336	0	0	503243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514579	0	0	514579	0	0	0	0	0	
130813																																																																																																																																																																41497																																																																																	
131034																																																																																																																																																																39965																																																																																	
131155																																																																																																																																																																25027																																																																																	
131173																																																																																																																																																																85006	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	85006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85006	0	0	85006	0	0	0	0	0	
131418																																																																																																																																																																54995	75	75	0	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	115	0	0	54995	0	0	0	0	0	0	415	0	0	415	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	55600	0	0	55600	0	0	0	0	0	
131436																																																																																																																																																																26182									0	0	0																									0			0																																										
131650																																																																																																																																																																1366252	0	0	0	0	0	0	0	0				34101	260820	0	4230	0	23155	218217	30191	0	0	478834	36099	261997	0	4262	0	23957	216617	29494	0	0	466213	0	0		0	0		4530	0	0	0	0	228577	1136796	879	0	0	0	0	0	0	0	0	0	0	1049548	0	0	1049548	0	0	0	0	0	0	0	0	0	0	2420330	0	228577	2186344	5409	0	0	0	0	
131717																																																																																																																																																																22502									0	0	0																									0			0																																										
131940																																																																																																																																																																14683																																																																																	
132107																																																																																																																																																																70382																																																																																	
132152																																																																																																																																																																5448																																																																																	
132451																																																																																																																																																																55385																																																																																	
132554																																																																																																																																																																82212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82212	0	0	82212	0	0	0	0	0	
132778																																																																																																																																																																1545																																																																																	
132938																																																																																																																																																																45322																																																																																	
133579																																																																																																																																																																48013																																																																																	
133850																																																																																																																																																																582895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582895	0	0	582895	0	0	0	0	0	
133971																																																																																																																																																																227245																																																																																	
134156																																																																																																																																																																3927																																																																																	
134437																																																																																																																																																																293879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293879	0	0	293879	0	0	0	0	0	
134455																																																																																																																																																																54521																																																																																	
134848																																																																																																																																																																42154																																																																																	
135836																																																																																																																																																																7752																																																																																	
135854																																																																																																																																																																2115																																																																																	
136048																																																																																																																																																																20017																																																																																	
136338																																																																																																																																																																145408																																																																																	
136459																																																																																																																																																																27053																																																																																	
136655																																																																																																																																																																17239																																																																																	
137205																																																																																																																																																																33631	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	11922	21709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33631	0	11922	21709	0	0	0	0	0	
137447																																																																																																																																																																111677																																																																																	
137456																																																																																																																																																																45426																																																																																	
137559																																																																																																																																																																0																																																																																	
137643																																																																																																																																																																32618									0	0	0																									0			0																																										
137652																																																																																																																																																																674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75116	0	0	0	0	0	0	0	0	0	0	75116	0	0	0	0	0	0	0	0	0	0	0	0	0	11396	0	0	0	0	0	674	0	0	0	0	0	0	75026	0	0	75026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87096	0	0	75700	11396	0	0	0	0	
137915																																																																																																																																																																1333588	0	0	208480	43	207813	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		624	0		0	0	0	0	0	97607	1235981	0	0	0	0	0	0	26	0	0	26	0	0	0	0	0	0	0	0	0	0	208480	0	624	43	207813	1542094	0	98231	1236050	207813	0	0	0	0	
138051																																																																																																																																																																0																																																																																	
138257																																																																																																																																																																43011																																																																																	
138556																																																																																																																																																																36435																																																																																	
138725																																																																																																																																																																24500																																																																																	
139133																																																																																																																																																																30522									0	0	0																									0			0																																										
139478																																																																																																																																																																4064																																																																																	
139553																																																																																																																																																																198427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198427	0	198427	0	0	0	0	0	0	
139656																																																																																																																																																																92435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	91947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92435	0	488	91947	0	0	0	0	0	
139740																																																																																																																																																																322297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28234	294063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322297	0	28234	294063	0	0	0	0	0	
139834																																																																																																																																																																40543																																																																																	
139843																																																																																																																																																																279250	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		470	0	0	0	0	57	279193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279720	0	57	279193	470	0	0	0	0	
139955																																																																																																																																																																2859																																																																																	
140018																																																																																																																																																																249360	1604	1604	0	0	0	0	0	0	0	0	0	0	0	0	974	0	0	0	0	0	0	0	0	0	0	955	0	0	0	0	0	0	0	0	0	0	0	0	0	478	0	451	27	0	0	240428	8932	0	0	0	0	0	974	0	0	974	0	0	0	0	0	0	0	0	1604	0	0	0	0	0	0	252416	0	451	243033	8932	0	0	0	0	
140157																																																																																																																																																																56533																																																																																	
140362																																																																																																																																																																49575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3218	0	0	0	0	24661	17890	7024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52793	0	24661	17890	10242	0	0	0	0	
140634																																																																																																																																																																35950																																																																																	
141211																																																																																																																																																																57635									0	0	0																									0			0																																										
141341																																																																																																																																																																60338																																																																																	
141350																																																																																																																																																																8543																																																																																	
141453																																																																																																																																																																1940																																																																																	
141556																																																																																																																																																																45476	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	45476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45476	0	0	45476	0	0	0	0	0	
141677																																																																																																																																																																0																																																																																	
141958																																																																																																																																																																72977																																																																																	
142049																																																																																																																																																																25303																																																																																	
142179																																																																																																																																																																11058																																																																																	
142571																																																																																																																																																																8279									0	0	0																									0			0																																										
142656																																																																																																																																																																27861																																																																																	
142955																																																																																																																																																																63779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60198	0	0	0	0	0	0	0	0	0	0	57802	0	0	0	0	0	0	0	0	0	0	0	0	0	2423	0	0	2423	0	0	63779	0	0	0	0	0	0	60198	0	0	60198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126400	0	0	126400	0	0	0	0	0	
143073																																																																																																																																																																109363																																																																																	
143372																																																																																																																																																																6817									0	0	0																									0			0																																										
143662																																																																																																																																																																3132566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449850	0	0	0	0	0	0	1500	0	0	0	434431	0	0	0	0	0	0	1500	0	0	0	0	0	0	188681	0	0	42103	0	0	3132566	0	0	0	0	0	0	451350	0	0	451350	0	0	0	0	0	0	0	0	0	0	11410	0	11410	0	0	3784007	0	11410	3626019	146578	0	0	0	0	
143859																																																																																																																																																																5637																																																																																	
143952																																																																																																																																																																46353																																																																																	
144034																																																																																																																																																																5242																																																																																	
144052																																																																																																																																																																95110									0	0	0																									0			0																																										
144155																																																																																																																																																																141117																																																																																	
144436																																																																																																																																																																39789																																																																																	
144678																																																																																																																																																																106574																																																																																	
144856																																																																																																																																																																39949																																																																																	
144913																																																																																																																																																																35225																																																																																	
145059																																																																																																																																																																32715																																																																																	
145545																																																																																																																																																																173748																																																																																	
145554																																																																																																																																																																20367																																																																																	
145741																																																																																																																																																																67792																																																																																	
145750																																																																																																																																																																52547																																																																																	
