"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD966	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH290	RCFDH291	RCFDH292	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	
879439																																																																																																																																																																																																																																																	
879457																																																																																																																																																																																																																																																	
879550																																																																																																																																																																																																																																																	
879644																																																																																																																																																																																																																																																	
879747																																																																																																																																																																																																																																																	
880332																																																																																																																																																																																																																																																	
880855																																																																																																																																																																																																																																																	
881012																																																																																																																																																																																																																																																	
881441																																																																																																																																																																																																																																																	
881478																																																																																																																																																																																																																																																	
881544																																																																																																																																																																																																																																																	
881656																																																																																																																																																																																																																																																	
881852																																																																																																																																																																																																																																																	
881900																																																																																																																																																																																																																																																	
882242																																																																																																																																																																																																																																																	
882541																																																																																																																																																																																																																																																	
882701																																																																																																																																																																																																																																																	
882952																																																																																																																																																																																																																																																	
883137																																																																																																																																																																																																																																																	
883351																																																																																																																																																																																																																																																	
883874																																																																																																																																																																																																																																																	
883959																																																																																																																																																																																																																																																	
884303																																																																																																																																																																																																																																																	
884358																																																																																																																																																																																																																																																	
884376																																																																																																																																																																																																																																																	
884442																																																																																																																																																																																																																																																	
884648																																																																																																																																																																																																																																																	
884657																																																																																																																																																																																																																																																	
885225																																																																																																																																																																																																																																																	
885252																																																																																																																																																																																																																																																	
885430																																																																																																																																																																																																																																																	
885579																																																																																																																																																																																																																																																	
885869																																																																																																																																																																																																																																																	
886204																																																																																																																																																																																																																																																	
886624																																																																																																																																																																																																																																																	
887340																																																																																																																																																																																																																																																	
887827																																																																																																																																																																																																																																																	
887854																																																																																																																																																																																																																																																	
888002																																																																																																																																																																																																																																																	
888141																																																																																																																																																																																																																																																	
888271																																																																																																																																																																																																																																																	
888552																																																																																																																																																																																																																																																	
888833																																																																																																																																																																																																																																																	
890050																																																																																																																																																																																																																																																	
890078																																																																																																																																																																																																																																																	
890603																																																																																																																																																																																																																																																	
890649																																																																																																																																																																																																																																																	
890742																																																																																																																																																																																																																																																	
890957																																																																																																																																																																																																																																																	
891226																																																																																																																																																																																																																																																	
891253																																																																																																																																																																																																																																																	
892205																																																																																																																																																																																																																																																	
892223																																																																																																																																																																																																																																																	
892250																																																																																																																																																																																																																																																	
893248																																																																																																																																																																																																																																																	
893640																																																																																																																																																																																																																																																	
893855																																																																																																																																																																																																																																																	
894151																																																																																																																																																																																																																																																	
894245																																																																																																																																																																																																																																																	
894272																																																																																																																																																																																																																																																	
894348																																																																																																																																																																																																																																																	
894544																																																																																																																																																																																																																																																	
894553																																																																																																																																																																																																																																																	
894834																																																																																																																																																																																																																																																	
894946																																																																																																																																																																																																																																																	
895055																																																																																																																																																																																																																																																	
895448																																																																																																																																																																																																																																																	
895710																																																																																																																																																																																																																																																	
896155																																																																																																																																																																																																																																																	
896427																																																																																																																																																																																																																																																	
896856																																																																																																																																																																																																																																																	
897170																																																																																																																																																																																																																																																	
897237																																																																																																																																																																																																																																																	
897330																																																																																																																																																																																																																																																	
897451																																																																																																																																																																																																																																																	
897648																																																																																																																																																																																																																																																	
897853																																																																																																																																																																																																																																																	
898140																																																																																																																																																																																																																																																	
898458																																																																																																																																																																																																																																																	
898533																																																																																																																																																																																																																																																	
898579																																																																																																																																																																																																																																																	
898627																																																																																																																																																																																																																																																	
898850																																																																																																																																																																																																																																																	
899008																																																																																																																																																																																																																																																	
899156																																																																																																																																																																																																																																																	
899343																																																																																																																																																																																																																																																	
899428																																																																																																																																																																																																																																																	
899642																																																																																																																																																																																																																																																	
899651																																																																																																																																																																																																																																																	
899736																																																																																																																																																																																																																																																	
900034																																																																																																																																																																																																																																																	
900146																																																																																																																																																																																																																																																	
900258																																																																																																																																																																																																																																																	
900306																																																																																																																																																																																																																																																	
900379																																																																																																																																																																																																																																																	
900454																																																																																																																																																																																																																																																	
900502																																																																																																																																																																																																																																																	
900678																																																																																																																																																																																																																																																	
901134																																																																																																																																																																																																																																																	
901358																																																																																																																																																																																																																																																	
901451																																																																																																																																																																																																																																																	
901741																																																																																																																																																																																																																																																	
901938																																																																																																																																																																																																																																																	
901974																																																																																																																																																																																																																																																	
902645																																																																																																																																																																																																																																																	
902672																																																																																																																																																																																																																																																	
903240																																																																																																																																																																																																																																																	
903455																																																																																																																																																																																																																																																	
903754																																																																																																																																																																																																																																																	
903950																																																																																																																																																																																																																																																	
904171																																																																																																																																																																																																																																																	
904359																																																																																																																																																																																																																																																	
904845																																																																																																																																																																																																																																																	
905356																																																																																																																																																																																																																																																	
905673																																																																																																																																																																																																																																																	
906241																																																																																																																																																																																																																																																	
906410																																																																																																																																																																																																																																																	
906652																																																																																																																																																																																																																																																	
907444																																																																																																																																																																																																																																																	
907547																																																																																																																																																																																																																																																	
908450																																																																																																																																																																																																																																																	
908553																																																																																																																																																																																																																																																	
908861																																																																																																																																																																																																																																																	
909055																																																																																																																																																																																																																																																	
909541																																																																																																																																																																																																																																																	
909756																																																																																																																																																																																																																																																	
910079																																																																																																																																																																																																																																																	
910118																																																																																																																																																																																																																																																	
910239																																																																																																																																																																																																																																																	
911160																																																																																																																																																																																																																																																	
911339																																																																																																																																																																																																																																																	
911759																																																																																																																																																																																																																																																	
911973																																																																																																																																																																																																																																																	
912550																																																																																																																																																																																																																																																	
912578																																																																																																																																																																																																																																																	
912756																																																																																																																																																																																																																																																	
913146																																																																																																																																																																																																																																																	
913436																																																																																																																																																																																																																																																	
913753																																																																																																																																																																																																																																																	
913856																																																																																																																																																																																																																																																	
914330																																																																																																																																																																																																																																																	
914545																																																																																																																																																																																																																																																	
914648																																																																																																																																																																																																																																																	
914853																																																																																																																																																																																																																																																	
915056																																																																																																																																																																																																																																																	
915065																																																																																																																																																																																																																																																	
915878																																																																																																																																																																																																																																																	
915935																																																																																																																																																																																																																																																	
916147																																																																																																																																																																																																																																																	
916259																																																																																																																																																																																																																																																	
916343																																																																																																																																																																																																																																																	
916745																																																																																																																																																																																																																																																	
916857																																																																																																																																																																																																																																																	
917050																																																																																																																																																																																																																																																	
917500																																																																																																																																																																																																																																																	
917555																																																																																																																																																																																																																																																	
917630																																																																																																																																																																																																																																																	
917742	30000521	276164	0	30562	21600148	459685	184263	272655	18	2233579	1054845	1177466	5110	0	3789587	3221551	593427	0	2801	48429	0	0	0	48429	2666221	81569	118423	805	1054524	4542228	2437283	8529720	12990367	126083	126083	0	1697	0	124386	107700	53850	0	3211	0	50639	4375	875	0	0	0	875	0	0	0	0	0	0	80290	80290	27106	0	50236	2948	5091875	2545938	0	0	16469	2472543	4569334	2501187	8756322	15932210	0	500237	4378161	15932210	21569586	52826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386975	105556	0	0	386975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2744	5	0	-3842	0	-28192	0	0	0	113064	0	0	113064	0	0	0	0	0	0	0	0	0	0	0	9718	0	0	0	0	9718	0	8605324	0	0	7938041	667283	243362	0	243362	158696	0	0	6581	0	0	152115	11946320	0	0	266031	472695	11207594	0	0	0	1023925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
917854																																																																																																																																																																																																																																																	
918132																																																																																																																																																																																																																																																	
918150																																																																																																																																																																																																																																																	
918356																																																																																																																																																																																																																																																	
918477																																																																																																																																																																																																																																																	
918655																																																																																																																																																																																																																																																	
918776																																																																																																																																																																																																																																																	
918879																																																																																																																																																																																																																																																	
918918	7610210	25775	0	0	3884947	1327935	880989	344626	0	1771	727	1044	0	0	3038995	573254	1371999	491285	492237	137575	0	0	0	0	276661	11268	10875	0	236174	1900039	1730044	491285	3146155	36640	36640	12496	0	0	24144	0	0	0	0	0	0	1162	232	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	61563	30782	0	0	0	30782	1912535	1826492	532305	3203691	0	365298	266153	3203691	3884947	49923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2378	0	0	0	2378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102320	0	0	0	0	77017	33203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42930	0	0	0	42930	0	0	0	0	0	0	0	0	0	0	2810115	0	433801	1500	0	2374814	0	137575	0	18344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
918954																																																																																																																																																																																																																																																	
919344																																																																																																																																																																																																																																																	
919456																																																																																																																																																																																																																																																	
919568																																																																																																																																																																																																																																																	
919755																																																																																																																																																																																																																																																	
919773																																																																																																																																																																																																																																																	
920210																																																																																																																																																																																																																																																	
920359																																																																																																																																																																																																																																																	
920733																																																																																																																																																																																																																																																	
920854																																																																																																																																																																																																																																																	
