"IDRSSD"	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND966	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONS396	RCONS397	RCONS398	RCONS399	
372444																																																																																													81212	730	0	5	60089	7842	7840	2	0	0	0	0	0	0	7000	0	6984	0	0	0	0	0	0	0	0	0	0	0	4549	12	201	72	4264	7852	9384	16907	47783	20	20	20	0	0	0	72	36	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1739	870	0	0	0	870	7872	9384	16907	49758	0	1877	8454	49758	60084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372538																																																																																													574003	4031	0	277	300306	44615	40126	4489	0	0	0	0	0	0	166835	109550	38143	17148	0	4000	0	4000	0	0	0	0	0	0	22969	0	963	0	16640	149676	61859	159097	200042	1361	1361	0	0	0	1361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3362	1681	0	0	129	1552	149676	61859	159226	202955	0	12372	79613	202955	300029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5366	5366	0	0	5366	0	0	0	0	0	0	0	0	0	0	0	0	
372640																																																																																													123247	606	0	0	75818	2039	1116	923	0	0	0	0	0	0	37244	0	32410	4615	0	7075	0	7075	0	0	0	0	0	0	6449	0	0	0	5971	1116	40408	37599	44033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8850	4425	0	0	0	4425	1116	40408	37599	48458	0	8082	18800	48458	75818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	478	0	0	478	0	0	0	0	0	0	0	0	0	0	0	0	
372855																																																																																													73673	545	0	77	37427	11406	10537	869	0	0	0	0	0	0	22092	2816	16049	3133	0	2072	0	2072	0	0	0	0	0	0	3943	0	0	0	3943	13353	18990	20507	21045	188	188	0	0	0	188	294	147	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1456	728	0	0	0	728	13353	18990	20507	23031	0	3798	10254	23031	37350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373058																																																																																													63471	668	0	0	65043	4799	0	0	4799	0	0	0	0	0	10805	0	0	0	10666	2000	0	0	2000	0	0	0	0	0	1679	0	0	0	1679	0	0	0	64000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605	303	0	0	0	303	0	0	0	65043	0	0	0	65043	65043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373115																																																																																													931054	6142	0	0	657548	22541	7169	15372	0	0	0	0	0	0	238530	23240	128056	84926	301	3129	0	3129	0	5480	0	0	0	5480	53492	0	7034	0	33116	30409	153596	289107	446286	0	0	0	0	0	0	817	409	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61180	30590	0	0	0	30590	30409	153596	289107	478601	0	30719	144554	478601	657548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373272																																																																																													51100	325	0	14	24863	2060	212	1848	0	10382	1434	7997	400	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1276	2	444	0	830	1648	10289	34628	4860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	294	0	0	0	294	1648	10289	34628	5491	0	2058	17314	5491	24849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373553																																																																																													62095	538	0	0	46172	4212	0	4212	0	941	0	0	0	941	1326	4	0	0	1310	13250	0	13250	0	0	0	0	0	0	1823	0	28	0	1795	4	18578	4331	39708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1163	582	0	0	0	582	4	18578	4331	40290	0	3716	2166	40290	46172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373601																																																																																													1680588	731	0	0	469102	306987	21578	285409	0	1242448	4944	1125964	53778	57762	10753	0	0	0	0	0	0	0	0	0	0	0	0	0	17023	0	0	0	17023	26522	1411373	145961	85441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26522	1411373	145961	85797	0	282275	72981	85797	469102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374130																																																																																													114016	849	0	0	68462	14740	3802	10938	0	0	0	0	0	0	31111	4456	21460	5330	0	0	0	0	0	0	0	0	0	0	8161	0	0	0	6961	8258	37001	22411	45278	717	717	0	0	0	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1834	917	0	0	792	125	8258	37001	23235	47926	0	7400	11618	47926	68462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	240	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	
374354																																																																																													59678	385	0	0	34547	9208	8178	1030	0	0	0	0	0	0	15308	2232	12913	0	104	0	0	0	0	0	0	0	0	0	1144	6	78	0	965	10416	14507	8805	26181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1365	683	0	0	0	682	10416	14507	8805	26863	0	2901	4403	26863	34547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374653																																																																																													1553402	14023	0	1085	1035005	239637	200380	39257	0	0	0	0	0	0	220549	6185	209728	437	950	0	0	0	0	0	0	0	0	0	172311	142999	3788	3	25503	350168	257147	47200	907828	3654	3654	0	0	0	3654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82552	41276	0	0	763	40513	350168	257147	47963	956408	0	51429	23982	956408	1033920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374774																																																																																													96625	1175	0	457	57474	15682	15434	248	0	0	0	0	0	0	27475	5517	14846	6864	0	0	0	0	0	0	0	0	0	0	2909	24	127	86	2672	20975	15221	16930	44330	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2947	1474	0	0	0	1474	20975	15221	16930	45821	0	3044	8465	45821	57017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375034																																																																																													2137794	21424	0	3669	1419495	71549	60907	10642	0	251410	33853	216938	619	0	590049	17764	547148	1758	20080	0	0	0	0	0	0	0	0	0	122392	139	23418	35	76357	112663	798146	148382	1031159	1907	1907	0	0	0	1907	4499	2250	0	0	0	2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70125	35063	0	0	0	35063	112663	798146	148382	1105549	0	159629	74191	1105549	1415826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21454	15437	0	0	21454	0	0	0	0	0	0	0	0	0	0	0	0	
375043																																																																																													1038253	11041	0	0	935460	23534	9759	13775	0	0	0	0	0	0	72474	20289	49872	1859	0	0	0	0	0	0	0	0	0	0	59048	811	3827	30	54380	34417	85281	48469	866450	6146	6146	0	0	0	6146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34417	85281	48469	872596	0	17056	24235	872596	935460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375379																																																																																													45204	412	0	172	19098	12894	11741	1153	0	3474	1092	2382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2381	12	567	0	1893	12860	4102	20932	7812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12860	4102	20932	7812	0	820	10466	7812	18926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375502																																																																																													699431	7744	0	669	566013	26142	18504	7638	0	45194	0	39672	5522	0	66007	8941	44594	0	10350	0	0	0	0	0	0	0	0	0	39053	16	4210	96	34445	27741	115066	96326	440279	1637	1637	0	0	0	1637	2663	1332	0	0	0	1332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24119	12060	0	0	0	12060	27741	115066	96326	455308	0	23013	48163	455308	565344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375566																																																																																													415635	4454	0	110	347593	8570	3322	5248	0	0	0	0	0	0	30115	787	26490	1598	0	0	0	0	0	181	0	0	0	0	13789	522	2207	0	11060	7113	34271	104503	258417	1087	1087	0	0	0	1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10138	5069	0	0	0	5069	7113	34316	104742	266813	0	6863	52371	266813	347483	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375650																																																																																													34060	205	0	0	21830	2258	836	1422	0	9431	1486	0	7945	0	5455	500	0	4890	0	1000	0	1000	0	0	0	0	0	0	1455	0	0	0	1455	2822	2422	15893	13063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2822	2422	15893	13399	0	484	7947	13399	21830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376237																																																																																													61529	206	0	0	36458	6085	5478	607	0	0	0	0	0	0	23096	3937	9490	0	9038	1551	0	1551	0	0	0	0	0	0	0	0	0	0	0	11771	17938	0	28467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	11	0	0	0	11	11771	17938	0	28478	0	3588	0	28478	36458	0	0	0	2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376273																																																																																													1806865	12883	0	0	1119833	273117	261376	11741	0	105388	2702	102426	0	260	4632	281	564	0	3766	0	0	0	0	0	0	0	0	0	109749	10	12167	1743	69320	264510	127731	661467	731982	1222	1222	0	0	1222	0	325	163	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	33368	33368	0	0	33368	0	3520	1760	0	0	1498	262	264510	127731	697801	733830	0	25546	348901	733830	1119833	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376433																																																																																													98775	1371	0	432	74159	7601	5273	2328	0	0	0	0	0	0	13637	133	13063	0	500	0	0	0	0	0	0	0	0	0	9778	133	242	0	4724	5539	15633	14488	59517	250	250	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	35	0	0	0	35	5539	15633	14488	60283	0	3127	7244	60283	73727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2981	2981	0	0	2981	0	0	0	0	0	0	0	0	0	0	0	0	
376442																																																																																													337335	3173	0	0	277213	20716	17751	2965	0	1270	0	0	1270	0	28597	0	21572	6664	0	433	0	433	0	0	0	0	0	0	17309	197	829	151	14136	17948	32794	55596	216039	0	0	0	0	0	0	0	0	0	0	0	0	709	142	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	5889	2945	0	0	0	2945	17948	32794	55596	219126	0	6559	27798	219126	277213	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376657																																																																																													57760	412	0	78	26681	11581	0	0	11581	0	0	0	0	0	19230	0	19064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4788	19064	22573	11581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4788	19064	22573	11581	0	3813	11287	11581	26603	0	0	0	4788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376947																																																																																													120820	1162	0	0	100379	4273	3285	988	0	0	0	0	0	0	16091	117	15386	0	480	3962	0	3962	0	0	0	0	0	0	4817	0	354	1	4422	3402	20690	8623	88636	695	695	0	0	0	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3402	20690	8623	91204	0	4138	4312	91204	100379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377663																																																																																													87110	652	0	0	52448	2363	1878	485	0	0	0	0	0	0	30649	3239	25132	2546	0	2811	0	2811	0	0	0	0	0	0	4094	0	34	0	4060	5117	30503	16028	35078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	12	0	0	0	12	5117	30503	16028	36380	0	6101	8014	36380	52448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377850																																																																																													48607	406	0	0	39224	2232	0	2232	0	148	0	0	0	148	1579	0	0	0	1552	2705	0	0	2705	0	0	0	0	0	3350	0	0	0	3350	0	2232	18438	28316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1496	748	0	0	0	748	0	2232	18438	29559	0	446	9219	29559	39224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377908																																																																																													3847201	22330	0	0	2231723	115412	15601	99811	0	1543775	4106	1552594	0	0	410214	8383	391836	6234	3753	0	0	0	0	0	0	0	0	0	159300	4	33263	4	123364	28094	2077504	290727	1472476	5289	5289	0	0	0	5289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345576	172788	0	0	0	172788	28094	2077504	290727	1654383	0	415501	145364	1654383	2231723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12925	
378044																																																																																													17506	155	0	67	7130	4115	3292	823	0	1355	0	1355	0	0	4068	0	4067	0	0	0	0	0	0	0	0	0	0	0	1239	0	26	11	529	3292	6723	2479	4493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	5	3292	6777	2534	4508	0	1355	1267	4508	7063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
378110																																																																																													55435	288	0	0	29142	3006	1103	1903	0	0	0	0	0	0	13839	1269	12180	243	0	1347	0	1347	0	0	0	0	0	0	2256	0	384	128	0	2372	15814	25276	10370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2372	15814	25985	10370	0	3163	12993	10370	29142	0	0	0	0	0	0	0	0	0	0	0	0	0	1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
378558																																																																																													79591	614	0	0	58533	10054	9191	863	0	0	0	0	0	0	2320	341	1266	594	24	607	0	607	0	0	0	0	0	0	2663	35	109	3	2478	9919	2925	22199	44841	527	527	0	0	0	527	29	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2269	1135	0	0	0	1135	9919	2925	22199	46518	0	585	11100	46518	58533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
378642																																																																																													54635	352	0	95	20588	9286	4828	4458	0	5482	264	5218	0	0	26324	2512	23943	0	0	225	0	225	0	0	0	0	0	0	892	24	50	0	818	7628	33894	0	13596	1161	1161	1161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8789	33894	0	13809	0	6779	0	13809	20493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
378651																																																																																													343128	2478	0	80	200368	41725	34056	7669	0	85439	59508	25931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13667	158	1465	0	10768	93722	42722	26778	173727	0	0	0	0	0	0	849	425	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3741	1871	0	0	0	0	93722	50526	26778	173727	0	10105	13389	173727	200288	0	7380	7380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1276	1276	0	0	1276	0	0	0	0	1871	1871	0	0	0	0	0	0	
378950																																																																																													181402	995	0	0	88815	15281	2692	12589	0	205	4	201	0	0	82720	2996	78934	0	0	0	0	0	0	0	0	0	0	0	6801	0	211	0	6590	5692	91935	30807	53173	23	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5692	91935	30807	55024	0	18387	15404	55024	88815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379050																																																																																													24073	238	0	38	16009	2499	2239	260	0	0	0	0	0	0	2561	0	776	789	989	4100	0	4100	0	0	0	0	0	0	1389	0	140	0	1230	2758	5611	2571	12989	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2758	5611	2571	12991	0	1122	1286	12991	15971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379153																																																																																													74509	635	0	75	44832	8866	4826	4040	0	2537	0	2413	124	0	9465	2014	7408	0	0	0	0	0	0	0	0	0	0	0	3431	100	0	0	3331	6940	14169	24416	29228	0	0	0	0	0	0	0	0	0	0	0	0	135	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	25	13	0	0	0	13	6940	14169	24416	29268	0	2834	12208	29268	44757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379171																																																																																													439592	5705	0	1119	366615	41102	3176	37926	0	3393	0	0	0	3393	22372	986	11569	9800	0	0	0	0	0	0	0	0	0	0	50606	1235	1068	168	39016	5397	51776	80955	292790	673	673	0	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4921	2461	0	0	0	2461	5397	51776	80955	301978	0	10355	40478	301978	365496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5643	5643	0	0	5643	0	0	0	0	0	0	0	0	0	0	0	0	
