"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDFT33	RCFDFT34	RCFDFT35	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONFT33	RCONFT34	RCONFT35	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
1856																						0	1896	0	3243	1040	1040	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0				
2040																						0	1546	1576	8693	499	592	0	0	0	0	0	719	0	0	59	0	0	0	3954	0	306				
2161																						0	363	0	4925	189	205	0	0	0	0	0	845	0	0	0	0	0	16	3512	0	0				
2376																						0	32881	46821	187839	336	4140	1055	0	0	0	0	9990	353	0	0	0	0	0	75580	0	18427	DEFERRED FHLB PREPAYMENT PENALTY			
2554																						20	17	0	176	32	52	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0				
2732																						0	174	879	3214	43	113	0	0	0	0	0	2048	0	0	0	0	0	0	0	0	0				
2750																						0	233	0	1316	128	128	0	0	0	0	0	955	0	0	0	0	0	0	0	0	0				
3177																						0	5875	2983	37865	718	1681	0	0	0	0	0	2400	0	0	0	0	0	0	13239	0	11687				
3252																						0	740	0	4626	267	803	481	0	0	0	0	3083	0	0	0	0	0	0	0	0	0	NP DDA Debits			
3458																						0	196	0	847	0	211	0	0	0	0	0	440	0	0	127	0	0	0	0	0	0				
3720																						0	246	736	8310	116	116	0	0	0	0	0	813	0	0	0	0	0	0	1783	0	4616				
3971																						0	1799	1541	22016	1206	2749	0	0	0	0	0	2913	0	0	0	0	0	0	13014	0	0				
4156																						0	270	0	5685	0	210	0	0	0	0	0	1189	0	0	0	0	0	0	3037	0	979				
4231																						0	0	224	896	102	190	0	0	0	0	0	482	0	0	0	0	0	0	0	0	0				
4839																						0	915	0	2733	405	484	79	0	0	0	0	1334	0	0	0	0	0	0	0	0	0	Prepaid Deposit - FiServ			
5069																						0	0	683	4368	778	2054	0	0	0	0	0	1631	0	0	0	1276	0	0	0	0	0				
5135																						0	1080	1309	14565	525	618	0	0	0	0	0	6176	0	0	0	0	0	0	5382	0	0				
5210																						0	3755	2253	61956	0	12485	10583	0	0	0	0	2987	0	0	0	0	0	0	34596	0	5880	Prepaid Pension			
5461																						0	2381	0	16301	0	4116	1259	2000	0	0	0	1891	0	0	0	0	0	0	7913	0	0	QZAB	PREFERRED STOCK		
5751																						0	345	0	6309	133	158	0	0	0	0	0	1479	0	0	0	0	0	0	2593	328	1406				
6039																						0	304	504	3303	313	652	310	0	0	0	0	1843	0	0	0	0	0	0	0	0	0	DUE FROM USDA			
6141																						0	0	47	474	105	105	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0				
6329																						661	463	1171	18944	4497	8052	1694	0	0	0	0	2554	0	0	313	0	0	0	3872	0	2832	UNPOSTED DEBITS			
7009																						0	0	627	6269	0	4304	0	0	0	0	0	1338	0	0	0	3858	0	0	0	0	0				
7045																						14	751	0	2462	239	692	0	0	0	0	0	1019	0	0	0	0	0	0	0	0	0				
7072																						0	1988	2592	11607	275	3030	2418	95	144	0	0	581	0	0	0	0	0	0	3416	0	0	Deferred Compensation	Covenant Not to Compete	Deferred Commissions	
7157																						0	23	0	411	0	78	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0				
7456																						0	455	0	1685	0	98	0	0	0	0	0	1132	0	0	0	0	0	0	0	0	0				
7634																						0	97	0	731	205	300	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0				
8033																						39	1443	411	4517	91	183	30	0	0	0	0	1195	0	0	23	0	0	0	1285	0	0	OTHER ASSETS			
8462																						0	21	0	626	0	20	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0				
8631																						0	68	213	2742	59	61	0	0	0	0	0	154	0	0	0	0	0	0	2246	0	0				
9357																						0	2355	0	3572	0	146	0	0	0	0	0	1071	0	0	0	0	0	0	0	0	0				
9553																						0	1977	0	7342	162	454	292	0	0	0	0	2433	0	0	0	0	0	0	1612	0	866	Nebraska Fund XV Investment			
9807																						0	16572	0	138926	0	3944	1857	1500	0	0	0	6369	0	0	0	0	0	0	11078	100963	0	SETTLEMENT CLAIM	MADISON CROSSING PERFORMANCE BOND		
9955																						0	1030	18	2017	0	92	0	0	0	0	0	877	0	0	0	0	0	0	0	0	0				
10250																						0	886	1587	4648	551	827	0	0	0	0	0	1047	0	0	276	0	0	0	301	0	0				
10849																						0	550	1226	4017	188	274	0	0	0	0	0	804	0	0	0	0	0	0	1163	0	0				
11145																						6	703	418	7596	324	1140	11	799	0	0	0	582	0	0	0	0	0	0	2301	0	2452	Brownsfield	Great Lakes Capital Fund		
11275																						0	17776	6016	74374	0	11870	0	0	0	0	0	3274	5921	0	0	0	0	0	21104	14334	0				
11640																						0	4498	685	17319	406	805	0	0	0	0	0	3482	0	0	0	0	0	0	7849	0	0				
11837																						0	397	1134	2071	0	151	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0				
12030																						0	7444	1513	12716	61	1197	0	0	0	0	0	1998	0	0	0	0	0	0	564	0	0				
12142																						0	921	631	8604	73	960	0	0	0	0	0	1150	0	0	722	0	0	0	4942	0	0				
12179																						0	725	13	2908	121	121	0	0	0	0	0	95	0	0	0	0	0	0	1304	0	650				
12311	0	492080	156156	4152315	0	939395	262249	0	0	0	0	203833	0	0	0	0	0	0	561335	810812	988704		492080																				Income Tax Receivable			
12647																						0	310	0	1249	379	409	0	0	0	0	0	530	0	0	0	0	0	0	0	0	0				
12656																						0	29	43	189	51	51	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0				
12937																						0	607	0	1330	190	194	0	0	0	0	0	529	0	0	0	0	0	0	0	0	0				
12946																						0	5480	0	25525	1330	1853	0	0	0	0	0	5702	0	0	0	0	0	0	1263	11227	0				
12955																						0	228	0	733	144	144	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0				
13103																						0	7634	2667	26298	1693	3525	960	0	0	0	0	3803	0	0	0	0	0	0	8669	0	0	Deferred director fees			
13251																						0	379	0	1057	28	28	0	0	0	0	0	237	0	0	0	0	0	0	413	0	0				
13457																						0	0	0	1640	0	0	0	0	0	0	0	350	0	0	0	0	0	0	1290	0	0				
14052																						0	152	103	2051	0	72	0	0	0	0	0	154	0	0	0	0	0	0	1196	374	0				
14155																						0	740	0	7311	287	289	0	0	0	0	0	1934	0	0	0	0	0	0	4348	0	0				
14650																						4	48	238	1861	35	39	0	0	0	0	0	109	0	0	0	0	0	0	1427	0	0				
14753																						0	9	0	714	0	53	0	0	0	0	0	652	0	0	0	0	0	0	0	0	0				
14865																						0	619	1091	11233	422	804	0	0	0	0	0	3955	0	0	0	0	0	0	3121	0	1643				
14977																						0	295	108	1038	0	44	0	0	0	0	0	591	0	0	0	0	0	0	0	0	0				
16551																						0	1704	0	7890	162	395	0	0	0	0	0	1444	0	0	198	0	0	0	4347	0	0				
16748																						0	209	125	2656	0	121	0	0	0	0	0	461	0	0	0	0	0	0	1740	0	0				
17110																						0	219	0	2921	0	2590	1512	0	0	0	0	112	0	0	0	0	0	0	0	0	0	INVESTMENT ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																						0	18044	30972	300334	8656	26922	0	0	0	0	0	23622	12101	0	0	0	0	0	86931	100246	13597				
17259																						0	523	0	2788	129	142	0	0	0	0	0	327	0	0	0	0	0	0	1796	0	0		0		
17464																						0	3270	40516	153765	1683	46907	19525	0	0	0	0	6563	18097	0	0	0	0	0	27669	28840	0	swap collateral			
17950																						0	894	0	4705	207	217	0	0	0	0	0	2949	0	0	0	0	0	0	0	0	645				
17978																						0	3355	2264	7118	312	592	65	206	0	0	0	907	0	0	0	9	0	0	0	0	0	Accrued Late Charges Receivable	Prepaid Federal Income Tax		
18050																						0	496	0	8670	1334	2133	0	0	0	0	0	1522	0	0	0	0	0	0	4519	0	0				
18135																						0	1126	0	7718	144	278	0	0	0	0	0	1162	0	0	0	0	0	0	5152	0	0				
18377																						0	73	4	336	0	163	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0				
18827																						0	3094	4564	34127	3768	5907	0	0	0	0	0	2885	0	0	0	0	0	0	7971	0	9706				
18836																						0	368	710	5826	0	674	319	0	0	0	0	450	0	0	0	0	0	0	3624	0	0	DEFERRED DIRECTOR FEES			
18854																						0	1022	0	5556	344	689	200	0	0	0	0	3845	0	0	0	0	0	0	0	0	0	Mortgage Servicing Fees			
19356																						0	361	0	1965	319	319	0	0	0	0	0	319	0	0	0	0	0	0	966	0	0				
19730																						0	3247	20619	88783	1646	3849	0	0	0	0	0	5891	0	0	0	0	0	0	50983	0	4194				
19936																						0	529	428	8335	175	400	200	0	0	0	0	1188	0	0	0	0	0	0	5790	0	0	JHA Passport Prefunded Deposit			
19972																						0	31	434	3711	0	93	0	0	0	0	0	266	0	0	0	0	0	0	2887	0	0				
20053																						0	112	796	2732	113	179	0	0	0	0	0	541	0	0	0	0	0	0	1104	0	0				
20633																						0	946	1153	11064	523	613	0	0	0	0	0	818	0	0	0	0	0	0	7534	0	0				
20857																						0	2132	0	3824	67	67	0	0	0	0	0	1625	0	0	0	0	0	0	0	0	0				
21256																						0	56	0	661	0	0	0	0	0	0	0	23	0	0	0	0	0	0	582	0	0				
21359																						0	320	0	934	50	50	0	0	0	0	0	429	0	0	0	0	0	0	135	0	0				
21630																						0	340	0	890	0	211	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0				
21658																						0	448	0	4458	87	96	0	0	0	0	0	688	0	0	0	0	0	0	2700	0	526				
22048																						38	988	0	8017	277	1682	1176	0	0	0	0	1035	0	0	0	0	0	0	4312	0	0	Zach McClendon Irrevocable Trust			
22543																						0	365	0	1962	230	1370	1072	0	0	0	0	227	0	0	0	0	0	0	0	0	0	Federal Income Tax due SSB			
22552																						0	907	0	2487	0	118	0	0	0	0	0	1462	0	0	0	0	0	0	0	0	0				
22730																						0	325	0	4045	125	138	0	0	0	0	0	545	0	0	0	0	0	0	3037	0	0				
22936																						0	200	6531	7904	324	331	0	0	0	0	0	802	0	0	0	0	0	0	0	40	0				
23456																						4	337	0	1145	78	108	21	5	0	0	0	700	0	0	0	0	0	0	0	0	0	Guaranteed Loan Receivables	Stadium Builders		
23504																						0	24515	28222	165358	9767	18382	0	0	0	0	0	9567	0	0	0	0	0	0	43067	30121	11484				
23643																						0	274	0	5482	136	235	0	0	0	0	0	972	0	0	0	0	0	0	1602	0	2399				
23755																						0	809	0	3752	287	530	237	0	0	0	0	369	0	0	0	0	0	0	2044	0	0	Investment Interest Receivable			
24006																						0	1690	6112	37675	967	3860	0	0	0	0	0	3289	0	0	0	2699	0	0	19415	0	3309				
24378																						0	433	176	855	0	97	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0				
24453																						0	1911	0	2859	246	351	0	0	0	0	0	597	0	0	0	0	0	0	0	0	0				
24659																						0	5	0	454	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0				
24668																						0	3948	1733	9230	613	825	0	0	0	0	0	2724	0	0	164	41	0	0	0	0	0				
24949																						0	2727	0	13887	636	1107	0	0	0	0	0	740	0	0	0	148	0	0	9313	0	0				
25357																						29	3661	0	7380	255	562	0	0	0	0	0	3157	0	0	0	0	0	0	0	0	0				
25647																						0	0	0	619	398	422	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0				
26176																						0	2573	4564	12705	936	1601	0	0	0	0	0	1041	0	0	0	0	0	0	0	0	2926				
26242																						0	2308	0	17959	673	799	0	0	0	0	0	1770	0	0	0	0	0	0	13082	0	0				
26457																						0	0	14	253	0	5	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0				
26765																						0	2403	2891	7511	699	1103	0	0	0	0	0	1114	0	0	0	0	0	0	0	0	0				
27070																						0	1865	0	8545	333	338	0	0	0	0	0	1297	0	0	0	0	0	0	5045	0	0				
27548																						36	1115	0	18736	1661	5915	196	2324	1260	0	0	1572	0	0	0	0	0	0	10134	0	0	Unposted CD/DDA	Security fraud loss/insurance receivable	Low Income Tax community investment	
27614																						0	1719	0	11853	529	1185	449	0	0	0	0	1446	0	0	102	0	0	0	7503	0	0	Fiserv ATM Receivable			
27847																						0	1815	0	14351	938	1111	0	0	0	0	0	2544	0	0	126	28	0	0	4723	0	4158				
28013																						0	25974	32982	223633	0	8442	3162	0	0	0	0	9184	0	0	0	0	0	0	88186	0	58865	federal, state and other taxes receivable			
28152																						0	542	0	3785	0	197	177	0	0	0	0	671	0	0	0	0	0	0	2375	0	0	technology licenses			
28255																						0	1225	731	9090	306	615	0	0	0	0	0	1123	0	0	0	0	0	0	5396	0	0				
28406																						0	15546	6551	63183	1406	3955	0	0	0	0	0	5388	148	0	407	269	0	0	31743	0	0				
28675																						0	400	0	992	146	185	32	0	0	0	0	407	0	0	0	0	0	0	0	0	0	FISERV ATM SETTLEMENT			
28732																						0	227	622	2796	162	175	0	0	0	0	0	301	0	0	0	0	0	0	1471	0	0				
29476																						0	504	0	3236	167	196	0	0	0	0	0	951	0	0	0	0	0	0	1585	0	0				
29636																						0	1716	2841	33979	969	1430	0	0	0	0	0	4334	0	0	0	0	0	0	17120	841	5697				
29878																						0	2236	28992	39762	3147	3227	80	0	0	0	0	4970	0	0	0	0	0	0	337	0	0	Seat License			
30052																						0	113	0	267	55	84	29	0	0	0	0	70	0	0	0	0	0	0	0	0	0	SOFTWARE AND ART			
30502																						0	1398	0	8669	1708	4919	0	0	0	0	0	2352	0	0	0	0	0	0	0	0	0				
30650																						0	374	127	891	68	68	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	MVA to AFS 201			
30810																						0	0	585284	1555663	0	259359	96559	0	0	0	0	711020	0	0	0	0	0	0	0	0	0	Income Tax Receivable			
31134																						0	347	67	2495	245	332	0	0	0	0	0	780	0	0	0	0	0	0	969	0	0				
31255																						0	2794	0	16005	655	1234	0	0	0	0	0	1594	0	0	0	0	0	0	8580	0	1803				
31657																						0	255	0	4594	0	180	0	0	0	0	0	616	0	0	0	0	0	0	0	0	3543		Late Fees		
31826																						0	833	1134	8914	185	1773	1560	0	0	0	0	859	0	0	0	0	0	0	4315	0	0	DEFERRED COMPENSATION			
31835																						0	1727	2196	15511	194	273	0	0	0	0	0	1596	0	0	0	0	0	0	9719	0	0				
32234																						0	82	0	512	31	31	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0				
32766																						67	24	68	401	77	155	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0				
32971																						0	1362	383	11062	389	1161	0	0	0	0	0	816	0	0	376	0	0	0	7340	0	0				
33147																						0	2666	142	13706	0	3635	2479	0	0	0	0	2963	0	0	0	0	0	0	2148	0	2152	Other Investments - Annuities			
33259																						0	799	365	7258	0	4347	3575	0	0	0	0	1747	0	0	0	0	0	0	0	0	0	Income Taxes Paid			
33268																						0	0	0	3009	198	198	0	0	0	0	0	783	0	0	0	0	0	0	2028	0	0				
33370																						0	463	41	720	0	102	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	Premium on loan pools			
33839																						0	122	0	393	11	11	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0				
33857																						0	2618	0	10533	1151	1546	0	0	0	0	0	6369	0	0	0	0	0	0	0	0	0				
34425																						0	2209	528	14735	262	972	0	0	0	0	0	1234	0	0	0	0	0	0	9792	0	0				
34434																						0	667	0	4088	557	595	0	0	0	0	0	891	0	0	0	0	0	0	1935	0	0				
34452																						0	237	0	4337	360	1091	0	0	0	0	0	535	0	0	0	0	0	0	1441	0	1033				
34537																						0	30941	57852	161601	5423	17216	0	0	0	0	0	11549	0	0	0	5306	0	0	37733	0	6310				
34555																						0	3876	0	13472	244	320	0	0	0	0	0	2617	0	0	0	0	0	0	6659	0	0				
34742																						0	1629	1194	12382	451	1761	0	0	0	0	0	1054	0	0	0	0	0	0	6744	0	0				
35057																						0	1352	0	4877	209	581	0	0	0	0	0	1013	0	0	0	0	0	0	1277	0	654				
35301	0	378494	172230	32588263	0	28519990	24046531	0	0	0	0	380720	0	0	0	0	0	0	539792	2597037	0		376200																				Collateral deposits, net			
35570																						0	222562	224918	684131	3665	11730	4202	0	0	0	0	63734	0	0	0	0	0	0	67396	74556	19235	Mortgage related suspense account			
35646																						0	111	26	1170	0	66	0	0	0	0	0	266	0	0	0	0	0	0	0	0	701				
35879																						0	1244	427	7430	271	330	0	0	0	0	0	649	0	0	0	0	0	0	4780	0	0				
36456																						0	302	0	4805	213	339	0	0	0	0	0	2249	0	0	0	0	0	0	1915	0	0				
36933																						0	103	262	1698	413	427	0	0	0	0	0	443	0	0	0	0	0	0	463	0	0				
37051																						0	289	9	1466	54	104	0	0	0	0	0	614	0	0	50	0	0	0	450	0	0				
37341																						0	19	0	1213	20	20	0	0	0	0	0	192	0	0	0	0	0	0	982	0	0				
37435																						2	1025	0	7255	1151	2528	0	0	0	0	0	3702	0	0	0	0	0	0	0	0	0				
37640																						0	13048	0	78185	0	9706	5603	0	0	0	0	11442	0	0	0	0	0	0	43989	0	0	Investments in Affordable Housing			
37659																						23	0	0	1313	4	72	0	0	0	0	0	516	0	0	0	0	0	0	725	0	0				
37949																						0	205	0	9062	106	138	0	0	0	0	0	2316	0	0	0	0	0	0	3857	0	2546				
38740																						0	853	30	5976	106	223	0	0	0	0	0	449	0	0	0	0	0	0	4421	0	0				
39327																						0	0	0	10864	448	991	243	31	0	0	0	1119	0	0	221	42	0	0	8646	108	0	DEPOSITS	INCOME TAX RECEIVABLE		
39756																						0	745	0	11819	1267	1481	0	0	0	0	0	2643	0	0	0	55	0	0	3427	0	3523	0			
40033																						0	231	0	3361	105	411	306	0	0	0	0	269	0	0	0	0	0	0	815	0	1635	deferred comp			
40350																						0	144	0	525	0	65	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0				
40499																						0	16651	0	89961	0	27197	11932	0	0	0	0	4927	8020	0	0	0	0	0	33852	2027	5307	SUPPLEMENTAL EXECUTIVE RETIREMENT PLAN			
40855																						0	712	0	1475	36	36	0	0	0	0	0	727	0	0	0	0	0	0	0	0	0				
41245																						0	45	218	1481	39	39	0	0	0	0	0	203	0	0	0	0	0	0	494	0	482				
41553																						0	342	0	2797	27	27	0	0	0	0	0	846	0	0	0	0	0	0	1582	0	0				
41629																						0	694	585	6170	0	3632	2935	0	0	0	0	893	0	0	0	0	0	0	366	0	0	Low Income Housing Investment			
41825																						0	214	808	6648	381	520	0	0	0	0	0	619	0	0	0	0	0	0	2780	0	1707				
41937																						0	174	0	733	0	54	0	0	0	0	0	505	0	0	0	0	0	0	0	0	0				
41955																						0	210	0	694	0	128	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0				
42037																						0	0	418	2810	107	107	0	0	0	0	0	317	0	0	0	0	0	0	1729	0	239				
42354																						1	94	0	4745	341	453	0	0	0	0	0	747	0	0	0	0	0	0	3451	0	0				
42372																						0	309	1099	8486	102	269	145	0	0	0	0	1178	0	0	0	0	0	0	5631	0	0	SBA & FHLMC PMTS DUE			
42420																						310	55736	27097	319621	10916	36373	0	0	0	0	0	14381	19224	0	0	0	0	0	104986	73767	7281				
42448																						31	6285	3839	21904	1426	1649	0	0	0	0	0	10131	0	0	0	0	0	0	0	0	0				
42457																						0	447	0	1024	59	67	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0				
43052																						0	279	607	4753	0	83	0	0	0	0	0	324	0	0	0	0	0	0	3460	0	0				
43351																						0	0	142	862	44	263	0	94	0	0	0	457	0	0	77	0	0	0	0	0	0		FHLB STOCK	.	
43856																						0	538	134	1705	100	105	0	0	0	0	0	165	0	0	0	0	0	0	763	0	0				
43959																						0	66	0	753	121	138	0	0	0	0	0	549	0	0	0	0	0	0	0	0	0				
44040																						0	883	1577	13145	79	468	0	0	0	0	0	3154	0	0	0	0	0	0	7063	0	0				
44433																						0	2979	0	4521	383	480	0	0	0	0	0	1062	0	0	0	0	0	0	0	0	0				
44741																						76	1643	95	3593	219	465	0	0	0	0	0	1390	0	0	0	0	0	0	0	0	0				
44750																						0	1002	965	7395	211	368	0	0	0	0	0	503	0	0	0	0	0	0	3041	0	1516				
44929																						0	1237	0	4710	425	525	0	0	0	0	0	408	0	0	0	0	0	0	874	0	1666				
45038																						0	313	470	3531	0	141	0	0	0	0	0	847	0	0	0	0	0	0	1760	0	0				
45047																						0	538	0	1631	0	172	0	0	0	0	0	921	0	0	0	0	0	0	0	0	0				
45056																						1	197	0	1111	102	103	0	0	0	0	0	811	0	0	0	0	0	0	0	0	0				
45430																						0	664	284	4935	103	228	120	0	0	0	0	346	0	0	0	0	0	0	1782	0	1631	Late Fees Receivable			
45458																						0	569	0	1182	67	94	0	0	0	0	0	519	0	0	0	0	0	0	0	0	0				
45551																						0	2314	46	24017	539	2355	0	0	0	0	0	7979	0	0	169	225	0	0	8550	0	2773				
45560																						0	9306	0	55857	11812	15903	0	0	0	0	0	3811	0	0	0	0	0	0	23498	0	3339				
45775																						0	679	975	6305	236	477	240	0	0	0	0	419	0	0	0	0	0	0	3755	0	0	Cash Advances Offset By DDA			
46053																						0	2287	0	8630	227	378	151	0	0	0	0	572	0	0	0	0	0	0	5117	0	276	Passport Prefunded Transactions			
46941																						0	524	0	4806	141	141	0	0	0	0	0	495	0	0	0	0	0	0	1135	0	2511				
47247																						0	2031	354	12453	436	1314	0	0	0	0	0	1207	752	0	83	0	0	0	7547	0	0				
47256																						0	214	0	320	31	43	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0				
47452																						0	36	0	310	0	38	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0				
47500																						0	2083	0	4097	597	691	0	0	0	0	0	1241	0	0	0	0	0	0	82	0	0				
48057																						0	179	0	2913	184	193	0	0	0	0	0	1012	0	0	0	0	0	0	1529	0	0				
48150																						0	248	0	595	27	37	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0				
48374																						0	9279	0	33768	852	3132	0	0	0	0	0	7655	0	0	0	0	1040	0	3006	7561	3135				
48440																						0	378	0	3587	26	26	0	0	0	1	0	564	0	0	0	0	0	0	2618	0	0				
49054																						1418	1131	0	3842	0	1660	0	0	0	0	0	1051	0	0	0	0	0	0	0	0	0				
49148																						0	422	0	3761	63	63	0	0	0	0	0	737	0	0	0	0	0	0	2539	0	0				
49241																						20	5887	1608	30810	485	1179	313	0	0	0	0	5484	0	0	0	0	0	0	10455	0	6197	Receivable - FSA Loss Claim			
49344																						0	1197	0	4097	96	703	500	0	0	0	0	378	0	0	0	0	0	0	1819	0	0	Investment in Develop Michigan Inc.			
49652																						0	635	0	6804	81	86	0	0	0	0	0	1569	0	0	0	0	0	0	4514	0	0				
49821																						0	1817	9146	54091	0	13344	11315	0	0	0	0	1970	0	0	0	0	0	0	16935	0	10879	Grantor Trust			
49858																						0	503	0	3023	0	69	0	0	0	0	0	284	0	0	0	0	0	0	2167	0	0				
49951																						0	240	0	3700	0	443	310	0	0	0	0	1012	0	0	0	0	0	0	2005	0	0	Unposted Suspense-DDA			
50144																						0	287	562	4012	0	104	0	0	0	0	0	367	0	0	0	0	0	0	2692	0	0				
50461																						0	0	1833	2014	35	35	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0				
50546																						0	39	0	227	0	29	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0				
50854																						0	0	0	433	0	163	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0				
50872																						0	2911	0	5466	0	245	151	0	0	0	0	455	0	0	0	0	0	0	0	0	1855	Prepaid-FHLB Prepayment Penalties			
50957																						0	1460	783	9154	193	2839	2424	0	0	0	0	603	0	0	0	0	0	0	3469	0	0	Federal and State Income tax payable			
51253																						0	964	1291	13405	1706	1711	0	0	0	0	0	3217	0	0	5	0	0	0	6222	0	0				
