"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
178150																																		542	359	0	542	0	0		0	60	279	0	20	827	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														http://www.laonastatebank.com	
178244																																		0	0	1000	0	0	3507		0	0	0	0	0	193	0	0			2350	1000	0	102	55	0	2350	0	0	0	0	0					0	0																																														http://www.bellevuestatebank.com	
178356																																		0	170	1000	0	0	1000		0	0	170	0	0	17	0	0			0	1000	0	0	0	0	0	0	0	0	0	0					0	0																																														www.colfaxbanking.com	
178851																																		235	335	7500	0	0	7500		77	0	0	0	258	4	0	0			0	7500	0	0	0	0	0	0	0	0	0	0					0	235																																														www.grandvalleybank.com	
179148																																		0	308	0	0	0	8000		0	0	83	0	225	25	0	0			0	0	8000	0	0	0	0	0	0	0	0	0					0	0																																														www.success.bank	
179335																																		0	2054	0	0	0	0		185	0	834	0	1035	9949	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														http://www.bankofwiggins.com	
179700																																		546	0	13000	0	546	66468		0	0	0	0	0	1357	1	662	false	0	0	13000	34000	19000	0	0	0	0	0	468	0	0	false	false	0	0	5636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.clintonsavings.com	
180144																																		105	135	0	0	0	798		0	0	135	0	0	1548	1	0			0	0	0	798	0	0	0	0	0	0	0	0					0	105																																														www.sdbweb.com	
180443																																		0	785	62	0	0	519		0	0	0	0	785	0	0	0			0	62	125	125	207	0	0	0	0	0	0	0						0																																														www.iowapb.com	
180537																																		0	185	0	0	0	0		0	0	49	0	136	650	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														WWW.TCNBANK.COM	
180845																																		4575	75	5525	4341	15	6475		0	0	75	0	0	0	0	15			0	5525	950	0	0	950	0	0	0	0	0	0					75	219																																														http://www.illinistatebank.com	
181963																																		0	0	1	0	0	23		0	0	0	0	0	7	0	0			0	1	22	0	0	0	0	0	0	0	0	0					0	0																														www.checkingfinder.com																www.cnbt.bank	
182353																																		0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false		0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																																														http://www.bankofpalmer.com	
182951																																		240	0	12000	240	0	12000		0	0	0	0	0	2273	1	0			0	12000	0	0	0	0	0	0	0	0	0	0					0	0																																														www.classicbank.com	
183668																																		279	0	0	0	279	0		0	0	0	0	0	7978	4	279			0	0	0	0	0	0	0	0	0	0	0	0					3000	0																																														http://www.bankofhemet.com	
183770																																		82	0	82155	0	82	83500		0	0	0	0	0	8570	2	82			0	82155	0	352	993	0	0	0	0	0	0	0						0																																														mechanics-coop.com	
183846																																		0	0	0	0	0	0		0	0	0	0	0	100	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.farmersnationalky.com	
183958																																		0	0	1500	0	0	6687		0	0	0	0	0	1742	1	0			3900	1500	1287	0	0	0	3900	0	0	0	0	3900						0																															Smith County Bank		Solomon Valley Bank													www.agbank.com	
184142																																		2002	508	1000	0	879	1000		0	0	0	0	508	18279	6	879	true	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.lakestonebank.com	
184656																																		0	0	0	0	0	0		0	0	0	0	0	720	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.cnbhillsboro.com	
184759																																		0	86	0	0	0	0		0	0	0	0	86	189	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
185251																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://fletcherbank.com	
185448																																		0	3703	5000	0	0	5300		446	0	2341	0	916	817	0	0	false	0	0	5000	0	0	0	0	0	300	0	0	0	300	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.solonstatebank.com	
185859																																		8215	231	13700	6840	0	13700		0	0	0	0	231	1316	1	0			0	13700	0	0	0	0	0	0	0	0	0	0	true	false				1375																																														http://www.lindellbank.com	
186221																																		2046	0	10000	1650	0	55672		0	0	0	0	0	3350	1	0	false	0	54	10000	45000	0	0	0	54	316	302	0	0	672	false	false	0	0		396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.oldpoint.com	
186548																																		0	0	0	0	0	0		0	0	0	0	0	3179	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														http://www.tsbbanking.com	
186717																																		0	2897	0	0	0	0		1223	0	240	1363	71	1272	0	0			0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																																														http://www.1stnorthernbank.com	
186744																																		2221	487	0	0	2015	10000		0	0	0	0	487	12098	3	2015	true	0	0	0	10000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.myfcb.bank	
186856																																		0	152	0	0	0	0		0	0	141	0	11	1508	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.fortgibsonstatebank.com	
187648																																		0	140	0	0	0	0		0	0	140	0	0	397	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
187947																																		730	48	50150	0	730	67620		33	0	15	0	0	1810	1	730	true	0	0	50150	12470	5000	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.bankiowa.bank	
188056																																		0	0	0	0	0	115		0	0	0	0	0	402	0	0			0	0	0	0	0	0	0	0	0	115	0	0					0	0																																														www.nsbtrf.com	
188177																																		0	225	0	0	0	0		0	0	225	0	0	287	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2	true																										www.wfsavings.com	
188430																																		1933	3363	69000	0	1579	94000		608	0	273	0	2482	3105	1	1579			0	94000	0	0	0	25000	0	0	0	0	0	0					0	354																														www.floridacapitalbank.com/personal-banking/online-banking		www.floridacapitalbank.com/personal-banking/checking-and-savings		www.floridacapitalbank.com/business-banking/deposits		www.floridacapitalbank.com/personal-banking/online-banking/echecking		www.floridacapitalbank.com/account-online		www.floridacapitalbank.com/business-banking/cash-management-page						www.flcb.com	
188449																																		0	0	0	0	0	0		0	0	0	0	0	61	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.wearepcsb.com	
188720																																		0	276	0	0	0	0		148	0	128	0	0	1283	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														http://www.thefarmersbankva.com	
188739																																		0	227	0	0	0	0		0	0	227	0	0	30	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.basilebank.com	
188917																																		0	0	0	0	0	0		0	0	0	0	0	3196	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														http://www.fnbabsecon.com	
189044																																		7693	0	172	0	7693	172		0	0	0	0	0	6117	2	14615	true	0	0	172	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.cbandt.com	
189129																																		5169	99	0	4728	290	8837		0	0	0	0	99	1786	0	290			0	0	0	0	8373	0	0	0	0	464	0	464						151																																														www.csb1.com	
189549																																		840	0	0	253	587	2052		0	0	0	0	0	4268	2	587	false	0	0	0	0	114	1938	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.advantagecommunity.com	
189745																																		98	2733	0	0	0	0		959	0	0	0	1774	16426	5	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.inlandbank.com	
189950																																		274	0	0	274	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
190563																																		4581	0	0	3201	0	0		0	0	0	0	0	4667	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1380																																														www.fsboftx.com	
190648																																		178	0	0	178	0	0		0	0	0	0	0	7866	2	0	true		0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																																														http://www.iowasavingsbank.com	
190947																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.stuartbank.com	
190956																																		0	0	0	0	0	0		0	0	0	0	0	242	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.wandastatebank.com	
191355																																		111	0	0	0	0	0		0	0	0	0	0	353	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.frontierbankco.com	
191935																																		0	0	0	0	0	85000		0	0	0	0	0	3722	3	0			0	0	0	0	85000	85000	0	0	0	0	0	0					0	0																																														keysbank.com	
192147																																		477	356	0	477	0	0		0	0	0	0	356	3267	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.cbankandtrust.com	
192558																																		1815	0	100	0	1788	2200		0	0	0	0	0	3143	5	1788	true	0	0	100	1000	1100	0	0	0	0	0	0	0	0	true	true	0	0		27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.firstbankkansas.com	
192651																																		982	13	0	839	0	0		0	0	13	0	0	576	0	0			0	0	0	0	0	0	0	0	0	0	0	0						143																																														www.peoplesstatebankwells.com	
192857																																		0	116	0	0	0	1800		0	0	116	0	0	2360	1	0			0	0	0	0	1800	0	0	0	0	0	0	0					0	0																														facebook.com/mybopbank		instagram.com/mybopbank														www.bopguymon.com	
193162																																		561	259	0	0	0	0		0	0	0	0	259	1084	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	561																																														WWW.FNBTB.COM	
193247																																		1690	79	1000	1690	0	15063		0	0	79	0	0	1109	1	0			7313	5000	2750	0	0	4000	7313	0	0	0	0	7313					0	0																																														www.fidelity-bank.com	
193537																																		0	84	0	0	0	0		0	0	84	0	0	1462	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.bankofdawson.com	
193649																																		0	0	0	0	0	0		0	0	0	0	0	2723	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.ftsbank.com	
193809																																		1884	0	91459	0	1884	91659		0	0	0	0	0	19260	3	1884	true	0	0	91459	0	200	0	0	0	0	0	0	0	0	false	false	0	0	35626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															Dedham Savings															WWW.DEDHAMSAVINGS.COM	
194440																																		0	0	2750	0	0	16920		0	0	0	0	0	1234	0	0			0	2750	7850	5520	800	0	0	0	0	0	0	0					0	0																																														www.csbcarroll.com	
194570																																		386	0	6549	0	386	17142		0	0	0	0	0	148	0	386			0	6549	6694	3899	0	1200	0	0	0	0	0	0					0	0																			1	true																										www.heritagebank.org	
194936																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
195111																																		3929	1633	62742	1410	2246	76845		559	0	935	0	139	0	0	4284	true		0	62742	14103	0	0	0	0	0	0	0	0	0						273																																														http://www.rhinebeckbank.com	
195157																																		0	0	0	0	0	0		0	0	0	0	0	404	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																															The Bank of Pawhuska															www.fnbofsedan.com	
195456																																		0	18	1400	0	0	5600		0	0	0	0	18	167	0	0			0	1400	2800	1400	0	0	0	0	0	0	0	0					0	0																																														www.okfnb.com	
196752																																		20	0	5250	0	0	34000		0	0	0	0	0	0	0	0	false	0	0	5250	5000	17000	6750	12000	0	0	0	0	0	0	true	false	0	0		20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.tricentury.bank	
196800																																		1920	0	128000	0	1862	128000		0	0	0	0	0	4282	5	1862	true	0	0	128000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															Martha's Vineyard Bank															http://www.mvbank.com	
197142																																		0	0	16	0	0	24931		0	0	0	0	0	207	0	0			0	16	142	828	23945	0	0	0	0	0	0	0					0	0																																														www.springfieldstate.com	
197254																																		1034	0	0	983	0	1087		0	0	0	0	0	0	0	0	false	0	1087	0	0	0	0	0	1087	0	0	0	0	1087	false	false	0	0		51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.fnbspearville.com	
197302																																		159	0	0	0	159	0		0	0	0	0	0	14221	3	314			0	0	0	0	0	0	0	0	0	0	0	0					5179	0																																														www.bankeagle.com	
197478	486656	133	98473	465547	6723	502582		7	0	9958	true	0	42201	344657	0	0	0	0	42201	26880	37609	51235	118375	0	0	31636	14386	0	0			0	0						458945		0	0	0	0	133																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0																															http://www.eastwestbank.com	
197759																																		510	0	8000	510	0	8000		0	0	0	0	0	5126	3	0			0	8000	0	0	0	0	0	0	0	0	0	0						0																																														http://www.fnbmn.com	
198046																																		180	15	0	0	180	0		0	0	15	0	0	0	0	180			0	0	0	0	0	0	0	0	0	0	0	0						0																														www.csbstatebank.com																www.csbswin.com	
198073																																		0	175	0	0	0	6043		0	0	175	0	0	0	0	0			0	0	2810	1500	1733	0	0	0	0	0	0	0						0																																														www.firstfederalolathe.com	
198149																																		2590	178	16000	0	2109	38000		0	178	0	0	0	1213	0	2109			0	16000	14000	0	8000	0	0	0	0	0	0	0					0	481																																														www.abbybank.com	
198251																																		0	1002	0	0	0	0		0	0	0	0	1002	21	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.sherburnestatebank.com	
198961																																		0	0	0	0	0	426		0	0	0	0	0	256	0	0			0	0	0	0	426	0	0	0	0	0	0	0					0	0																																															
199137																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.warringtonbank.com	
199351																																		2609	79	1200	2381	0	4200		79	0	0	0	0	1459	2	0	false	0	0	1200	1000	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.mywnb.com	
199436																																		0	320	0	0	0	0	true	0	0	280	0	40	3860	4	0			0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																																														http://www.altamahabank.com	
199463																																		438	0	0	0	0	0		0	0	0	0	0	46	0	0			0	0	0	0	0	0	0	0	0	0	0	0	true	true				438																																														http://www.westernbank.com	
200042																																		0	96	0	0	0	0		0	0	96	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.statebankofwapello.com	
200378																																		45923	316	279000	37144	1579	961920		0	0	316	0	0	0	0	1579	true	0	5495	279000	291000	65000	300000	0	5495	11276	5329	4820	0	26920	false	false	0	0	0	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.bancofcal.com	
200435																																		0	801	0	0	0	672		290	0	37	0	474	0	0	0	false	0	0	0	0	0	0	0	0	0	0	672	0	672	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.wauchulastatebank.com	
200640																																		0	683	0	0	0	2262		140	543	0	0	0	31973	5	0			0	0	0	0	0	0	0	0	0	2262	0	0					0	0																																														www.parkbankonline.com	
201254																																		0	43	0	0	0	5000		0	0	0	0	43	612	1	0			0	0	0	5000	0	0	0	0	0	0	0	0						0																																														www.americanafinancial.com	
201647																																		0	0	148	0	0	14394		0	0	0	0	0	112	0	0			0	148	8255	1818	4173	0	0	0	0	0	0	0						0																																														www.fmsb4me.bank	
201834																																		0	1754	15000	0	0	83000		0	0	0	0	1754	47278	5	0	false	0	0	18000	31000	34000	0	0	0	0	0	0	0	0	false	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://WWW.LAKESIDEBANK.COM	
202514																																		145	0	0	46	99	0		0	0	0	0	0	325	0	99	true		0	0	0	0	0	0	0	0	0	0	0	0	true	true				0																																														http://www.csbweb.com	
202541																																		0	0	0	0	0	0		0	0	0	0	0	383	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.iowatrust.bank	
202907																																		654819	1524	0	632416	1042	26300		0	0	1444	0	80	14741	6	2399	true	0	3927	0	0	1045	908	0	3927	9217	5059	6144	0	0	true	false	0	0	0	21361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.communitybankna.com	
203043																																		2907	711	0	1116	1466	500		0	0	0	0	711	9943	7	1466	false	0	0	0	0	500	0	0	0	0	0	0	0	0	false	false	0	0		325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true																										http://www.mhbank.com	
203052																																		0	104	0	0	0	0	true	0	0	104	0	0	14	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false																						http://www.senathstatebank.com	
203070																																		0	697	0	0	0	0		0	0	697	0	0	6496	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true																										www.preferredbanktx.com	
203575																																		0	92	0	0	0	4423		0	0	92	0	0	308	0	0			0	0	528	1167	2728	0	0	0	0	0	0	0					0	0																			1	true																										http://www.conneautsavings.com	
204004																																		417688	1264	1026349	411600	613	1398808		0	0	580	0	684	53	0	2213	true	0	3837	1026349	281251	10000	0	0	3837	10725	7889	58757	0	0	true	false	0	0	283	5475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.provident.Bank	
204077																																		0	865	0	0	0	3047		865	0	0	0	0	7	0	0			0	0	0	0	0	0	0	0	0	3047	0	0					0	0																			1	true																										www.Chesapeakebank.com	
204237																																		282	7138	0	282	0	0		1664	0	3593	55	1826	1301	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																															MAGNOLIA STATE BANK															WWW.BANKOFEASTMAN.COM	
204826																																		0	0	0	0	0	81		0	0	0	0	0	5275	3	0			0	0	0	81	0	0	0	0	0	0	0	0						0																																														www.firstnbank.bank	
205243																																		552	0	5000	552	0	5000		0	0	0	0	0	3909	1	0			0	5000	0	0	0	0	0	0	0	0	0	0					0	0																															FMBank															www.fmbms.com	
205346																																		0	0	0	0	0	0		0	0	0	0	0	2542	1	0			0	0	0	0	0	0	0	0	0	0	0	0					44	0																																														WWW.FARMERSSAVINGS.COM	
205458																																		0	216	0	0	0	2000		0	0	216	0	0	203	0	0			0	0	0	0	2000	0	0	0	0	0	0	0						0																																														statebankoftaunton.com	
205542																																		0	368	0	0	0	2100		0	0	0	0	368	2157	1	0			2100	0	0	0	0	0	2100	0	0	0	0	2100					0	0																																														www.cherokeestatebank.com	
206156																																		0	7369	1181	0	0	3938		0	0	0	0	7369	880	0	0			0	1181	269	1197	1291	0	0	0	0	0	0	0					0	0																																														www.southwestcapital.com	
206174																																		528	0	3869	399	2	22584		0	0	0	0	0	2629	2	2			0	3869	5590	3100	10025	0	0	0	0	0	0	0					0	127																														www.amblersavingsbank.com	Bally Savings Bank, A Division of Ambler Savings Bank	www.ballysavingsbank.com														www.amblersav.com	
206473																																		316	171	0	0	316	9401		0	0	171	0	0	0	0	952			0	0	9401	0	0	0	0	0	0	0	0	0					0	0																			1	true																										www.equitable-savings.com	
206772																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														https://www.easterninternationalbank.com	
206950																																		0	351	670	0	0	3793		0	0	351	0	0	269	0	0			0	670	1832	1055	236	2543	0	0	0	0	0	0						0																																														www.unionstbank.com	
207041																																		0	50	0	0	0	0		0	0	0	0	50	233	1	0			0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																																														http://www.fnbbrownstown.com	
207050																																		16159	0	0	0	13238	0		0	0	0	0	0	85	0	21756			0	0	0	0	0	0	0	0	0	0	0	0	true	false				2921																																														http://https://westgate.bank	
207452																																		0	0	252	0	0	4828		0	0	0	0	0	4331	1	0			0	252	3771	805	0	0	0	0	0	0	0	0					0	0																																														www.gcbks.bank	
207470																																		491	644	0	0	491	6000		0	248	0	0	396	526	0	491			0	0	0	0	6000	0	0	0	0	0	0	0					0	0																			1	true																										www.firstfederalbankofohio.com	
207555																																		1371	435	0	1371	0	0		0	0	435	0	0	5	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.nwbanks.com	
207845																																		29296	0	5250	24699	3149	17500		0	0	0	0	0	2638	1	3149	true	0	0	5250	7250	5000	0	0	0	0	0	0	0	0	true	false	0	0		1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.bankatfirstnational.com	
207872																																		2398	0	0	0	0	30000		0	0	0	0	0	64	0	0			0	30000	0	0	0	0	0	0	0	0	0	0						2398																																														http://firstutahbank.com	
207957																																		0	2	0	0	0	0		0	0	0	0	2	78	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.csbtylermn.com	
208057																																		1075	607	0	0	1075	0		213	0	394	0	0	9831	2	1075	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														WWW.VERMILLIONBANK.COM	
208244	1133057	1818	176408	1036258	24254	1825044	true	10025	2	26178	true	0	775	626408	470000	607164	0	0	775	5179	27067	88451	0	0	0	0	72545	0	0			0	0						1825044		168	225	1185	0	240																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0															www.thehsaauthority.com		www.kleinbank.com														www.oldnational.com	
208347																																		0	135	835	0	0	2960		0	0	0	135	0	1158	1	0	false	0	0	835	0	0	2125	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://bentonbank.com	
208440																																		0	0	0	0	0	0		0	0	0	0	0	1996	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.fsbiowa.com	
208459																																		0	0	0	0	0	0		0	0	0	0	0	45	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.stearnsbank.com	
208570																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true																										www.universalbank.com	
208655																																		561	0	10550	561	0	11687		0	0	0	0	0	1883	1	0			0	10550	1137	0	0	0	0	0	0	0	0	0					0	0																																														http://www.fnb-ne.com	
208972																																		0	0	2700	0	0	4279		0	0	0	0	0	495	0	0			0	2700	250	1329	0	0	0	0	0	0	0	0					0	0																																														www.keysavingsbank.com	
209148																																		2922	653	0	2036	886	0		0	0	385	0	268	1897	1	886	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.firstbank.com	
209362																																		1831	0	0	0	1831	0		0	0	0	0	0	0	0	1831			0	0	0	0	0	0	0	0	0	0	0	0						0																																														http://www.whittierbank.com	
209447																																		0	104	0	0	0	0		0	0	104	0	0	958	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														http://WWW.CITIZENSBYHALIA.COM	
209559																																		0	0	0	0	0	0	true	0	0	0	0	0	1549	1	0			0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																																														http://www.fnbwashington.com	
209830																																		0	762	0	0	0	5000		67	0	417	0	278	3712	2	0			0	0	0	5000	0	0	0	0	0	0	0	0						0																																														http://www.primesouthbank.com	
209858																																		11858	2620	0	7944	0	0		238	1355	0	40	987	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	true	true				3914																																														https://inbank.com/	
210238																																		0	2021	0	0	0	0		1841	0	0	0	180	1997	2	0	true		0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																																														https://www.southeasternbank.com	
210256																																		1723	0	0	1344	65	0		0	0	0	0	0	50	0	65			0	0	0	0	0	0	0	0	0	0	0	0					0	314																															Wadena State Bank		Wadena State Bank Bluffton		Wadena State Bank Deer Creek											www.wadenastatebank.com	
210434	761859	7991	7700000	630054	0	9917848		140092	7	0	true	179618214	304774	7700000	0	0	0	0	304774	1635820	103290	173964	0	0	0	0	131805	0	0			0	0						9198061		187	0	7804	0	0																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0																															www.northerntrust.com	
210452																																		150	0	6860	150	0	8875		0	0	0	0	0	452	1	0			2015	6860	0	0	0	0	2015	0	0	0	0	2015						0																																														www.shbmalmo.com	
210779																																		0	0	1	0	0	2976		0	0	0	0	0	258	0	0			0	1	0	650	2325	0	0	0	0	0	0	0					0	0																			1	true																										PEOPLESFEDERALSandL.COM	
211114																																		0	243	6000	0	0	6200		15	0	138	0	90	751	0	0	false	0	0	6000	200	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.hydencitizensbank.com	
211271																																		15217	6244	103000	3562	10231	228422		2359	0	3875	0	10	0	0	10890	false	0	0	103000	75000	50000	0	228000	0	0	0	422	0	422	false	false	0	0	0	1424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true																										www.nasb.com	
211338																																		0	25	1272	0	0	3336		0	0	25	0	0	3063	3	0			0	1272	1605	459	0	0	0	0	0	0	0	0					0	0																																														www.coffeecountybank.com	
211851																																		0	0	0	0	0	750		0	0	0	0	0	1776	2	0			0	0	750	0	0	0	0	0	0	0	0	0	true	false				0																																														http://www.ssbwanamingo.com	
212018																																		92	42	15000	0	92	29000		0	0	42	0	0	1896	1	92	true	0	0	15000	14000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.pennianbank.com	
