"IDRSSD"	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND966	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONS396	RCONS397	RCONS398	RCONS399	
656733	57411	0	0	444423	88885	0	0	0	88868	16	11279	397716	0	26392	0	0	0	26392	0	0	8349	0	0	0	0	8349	0	0	0	0	0	115247	0	0	0	0	0	0	0	0	0	172871	0	0	0	0	0	0	12265171	0	2562385	1522852	1094930	135030	20062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13605	235445	478134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				5	0	5	0																																																																																																																														
656779																																																																																													106960	739	0	23	57242	13256	10188	3068	0	10049	0	8137	1664	248	1745	0	1746	0	0	0	0	0	0	0	0	0	0	0	6096	7	1700	399	4923	10195	14690	59424	23789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10195	14690	59424	23789	0	2938	29712	23789	57219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657178																																																																																													111316	779	0	205	45942	16913	10730	6183	0	21110	604	20506	0	0	6959	781	6131	0	0	0	0	0	0	0	0	0	0	0	5598	0	113	0	5485	12115	32933	55291	11709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12115	32933	55291	11709	0	6587	27646	11709	45737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657271																																																																																													1800546	9253	0	0	1172041	116662	96574	20088	0	3744	375	291	0	3078	112000	59110	53153	0	0	0	0	0	0	0	0	0	0	0	65247	213	2441	2102	60491	159225	116622	882675	651540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101133	101133	0	101133	0	0	57617	28809	0	0	0	28809	159225	217755	885103	685938	0	43551	442552	685938	1172041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657365																																																																																													3965936	50818	0	12524	3119904	153231	112084	41147	0	0	0	0	0	0	728683	160228	517340	12260	39821	0	0	0	0	0	0	0	0	0	253761	13517	19595	0	185440	294489	625117	238732	2790938	4262	4262	0	2051	0	2211	1164	582	0	369	0	214	4645	929	0	0	0	929	0	0	0	0	0	0	0	0	0	0	0	0	61772	30886	0	0	0	30886	294489	627537	238732	2825178	0	125507	119366	2825178	3107380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657459																																																																																													1618983	13005	0	0	1179907	58531	37544	20987	0	0	0	0	0	0	386629	44311	315962	8086	16632	10	0	10	0	0	0	0	0	0	142902	1516	6990	249	106365	83371	343949	344611	795769	0	0	0	0	0	0	27127	13564	0	0	0	13563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141086	70543	0	0	0	70543	83371	343949	345453	879875	0	68790	172727	879875	1179907	842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6213	6213	0	0	6213	0	0	0	0	0	0	0	0	0	0	0	0	
657758																																																																																													108652	966	0	205	60854	16431	15611	820	0	0	0	0	0	0	37061	1995	31765	1181	1955	800	0	800	0	0	0	0	0	0	5920	277	206	13	3436	18697	33693	7148	47696	421	421	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2418	1209	0	0	0	1209	18697	33693	7148	50195	0	6739	3574	50195	60649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657954																																																																																													104287	772	0	0	73765	5232	0	1736	0	16109	664	13378	2067	0	11640	8086	3460	150	0	2093	0	2093	0	0	0	0	0	0	5578	44	229	50	5253	8794	21854	12847	58051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8794	21854	12847	58051	0	4371	6424	58051	73765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3496	0	0	0	
658072																																																																																													63292	386	0	82	24340	17314	15121	2193	0	5783	195	5588	0	0	1162	0	1165	0	0	0	0	0	0	0	0	0	0	0	2639	0	83	169	2147	15316	9150	33181	5794	125	125	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15316	9150	33181	5919	0	1830	16591	5919	24258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
658474																																																																																													120833	1010	0	443	45337	8812	6126	2686	0	23993	23522	471	0	0	0	0	0	0	0	1000	0	1000	0	0	0	0	0	0	1704	24	1028	1	455	29740	5185	84843	1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29740	5185	84843	1878	0	1037	42422	1878	44894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
658540																																																																																													433161	7812	0	3292	361605	28566	7861	20705	0	0	0	0	0	0	58357	2111	53797	996	508	3000	0	3000	0	0	0	0	0	0	21160	0	1011	0	16027	9972	78513	71593	269373	1199	1199	0	0	0	1199	1085	543	0	0	0	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58612	29306	0	0	0	29306	9972	78513	71593	300421	0	15703	35797	300421	358313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
658924																																																																																													136203	1723	0	914	64706	39049	37796	1253	0	19755	0	5071	10976	3708	11126	12	11210	0	0	2584	0	2584	0	0	0	0	0	0	3789	30	0	0	3754	37838	20118	39888	38849	179	179	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	46	0	0	0	46	37838	20118	39888	39074	0	4024	19944	39074	63792	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
659042																																																																																													86098	2213	0	1491	57766	3454	939	2515	0	0	0	0	0	0	16664	1882	13865	545	208	6000	0	6000	0	0	0	0	0	0	4945	0	0	0	4268	2821	28105	15895	38942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2821	28105	15895	39276	0	5621	7948	39276	56275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
659341																																																																																													351106	3226	0	108	249452	18925	5721	13204	0	0	0	0	0	0	95634	11145	72991	4538	6821	1718	0	1718	0	0	0	0	0	0	17221	238	1363	42	15487	17104	89276	47832	198893	894	894	0	0	0	894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10603	5302	0	0	0	5302	17104	89276	47832	206013	0	17855	23916	206013	249344	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
659453																																																																																													129491	1400	0	188	97038	4898	1008	3890	0	20136	1104	15186	3846	0	13452	5389	6777	1504	0	0	0	0	0	0	0	0	0	0	6020	22	1194	31	3660	7883	32552	6857	81214	250	250	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7385	3693	0	0	3693	0	7883	35293	10550	81464	0	7059	5275	81464	96850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	999	0	0	999	0	0	0	0	0	0	0	0	0	0	0	0	
659556																																																																																													159605	1461	0	0	128419	9407	2429	6978	0	7076	0	6775	301	0	20442	924	19537	0	0	2815	0	2815	0	0	0	0	0	0	9593	4	601	135	8501	3775	36706	11343	108909	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4750	4750	0	0	0	4750	3013	1507	0	0	0	1507	3775	36706	11343	115406	0	7341	5672	115406	128419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
659640																																																																																													18012	52	0	0	7631	5115	3025	2090	0	6210	1393	197	4221	399	0	0	0	0	0	2000	0	2000	0	0	0	0	0	0	302	0	0	0	302	4631	4287	4745	4401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4631	4287	4745	4401	0	857	2373	4401	7631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
659734																																																																																													115317	662	0	151	40929	12153	1679	10474	0	1880	0	1880	0	0	87261	2990	68284	10849	4095	0	0	0	0	0	0	0	0	0	674	12	326	124	212	4681	80964	15906	13385	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3931	1966	0	0	0	1966	4681	80964	15906	15583	0	16193	7953	15583	40778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
659855																																																																																													8358658	76552	0	1623	5994319	503666	414831	88835	0	547175	0	421391	74577	51207	1592743	609	1587059	286	0	2763	0	2763	0	0	0	0	0	0	687993	16251	16470	3652	381476	431691	2143353	1148630	4110433	19227	19227	0	0	0	19227	32225	16113	0	0	0	16113	6653	1331	0	0	0	1331	0	0	0	0	0	0	0	0	0	0	0	0	358000	179000	0	0	3183	175817	431691	2143353	1152602	4444148	0	428671	576301	4444148	5992696	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100665	55944	0	0	100665	0	0	0	0	0	0	0	0	0	0	0	0	
660066																																																																																													74170	67	0	0	31415	3877	0	3652	0	0	0	0	0	0	38691	11969	22920	3614	0	4000	0	4000	0	0	0	0	0	0	1374	0	0	0	1374	11969	31678	10197	19980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11969	31678	10197	19980	0	6336	5099	19980	31415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	
660253																																																																																													62414	494	0	0	49672	7458	6414	1021	23	2228	0	1793	0	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2856	4	673	33	1625	6700	8251	6763	40673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869	435	0	201	8	226	6707	8452	7020	43244	0	1690	3510	43244	49672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521	521	0	0	0	0	521	0	0	0	0	0	0	0	0	0	0	0	0	
660271																																																																																													280355	1762	0	0	175311	14485	13233	1252	0	4718	0	4718	0	0	72906	37977	34526	0	0	0	0	0	0	0	0	0	0	0	11624	392	1245	140	9847	52239	41741	61853	125619	231	231	0	0	0	231	124	62	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	418	418	0	0	418	0	10424	5212	0	0	0	5212	84445	41741	62271	135434	0	8348	31136	135434	175311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
660570																																																																																													201938	1568	0	0	137242	5113	1205	3908	0	0	0	0	0	0	23962	2522	21496	0	0	3998	0	3998	0	0	0	0	0	0	8945	4	658	289	4932	3757	30060	90634	74856	138	138	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12354	6177	0	0	0	6177	3757	30060	90634	81706	0	6012	45317	81706	137242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2417	2417	0	0	2417	0	0	0	0	0	0	0	0	0	0	0	0	
660655																																																																																													2300652	19791	0	0	2009611	41668	15480	26188	0	211689	0	198553	10359	0	177773	33304	134247	4740	6909	0	0	0	0	0	0	0	0	0	90800	2665	15673	232	59216	51449	401783	157682	1629965	10341	10341	0	0	0	10341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	300	186222	93111	0	0	0	93111	87519	401783	159750	1748915	0	80357	79875	1748915	2009611	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2777	
660879																																																																																													63612	170	0	0	27022	29788	28092	1696	0	348	17	34	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1184	22	24	60	1078	28982	1754	13578	19468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	173	0	0	2	171	28982	1754	13580	19881	0	351	6790	19881	27022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
660927																																																																																													307522	2031	0	0	230907	18056	13357	4699	0	43819	10253	30295	3271	0	0	0	0	0	0	1263	0	1263	0	0	0	0	0	0	16971	0	1463	0	15428	23610	37720	60705	187438	0	0	0	0	0	0	1686	843	0	0	0	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11816	5908	0	0	2518	3390	23610	37720	63223	191671	0	7544	31612	191671	230907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	
661072																																																																																													114512	453	0	0	53612	14709	6210	8499	0	5085	661	4424	0	0	16797	0	16607	0	0	0	0	0	0	0	0	0	0	0	7678	0	1628	159	5891	6871	31309	60703	15893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3159	1580	0	0	947	632	6871	31309	61650	16525	0	6262	30825	16525	53612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661157																																																																																													25362	206	0	46	12819	11388	0	11388	0	4403	0	4403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	314	0	0	0	16105	0	9463	135	135	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16105	0	9598	0	3221	0	9598	12773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661223																																																																																													152535	1309	0	0	107728	14276	11395	2881	0	0	0	0	0	0	13947	1296	12165	357	0	1235	0	1235	0	0	0	0	0	0	8519	0	0	0	8519	12691	16281	56258	68486	75	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15564	7782	0	0	0	7782	12691	16281	56258	76343	0	3256	28129	76343	107728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661308	0	0	0	155160	31032	0	0	0	31032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9093	0	0	0	0	0	0	0	0	0	13640	0	0	0	0	0	0	2606405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				0	0	0	0																																																																																																																														
661474																																																																																													88279	625	0	121	40069	25496	25361	135	0	6001	0	6001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9191	2	80	164	8441	25363	6216	36053	20706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25363	6216	36053	20706	0	1243	18027	20706	39948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661858																																																																																													79910	20	0	0	52804	1094	789	305	0	0	0	0	0	0	23573	0	16533	6915	241	700	0	700	0	0	0	0	0	0	5937	0	0	0	2231	789	19532	14243	41776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	789	19532	14243	41776	0	3906	7122	41776	52804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
662350																																																																																													68620	577	0	15	44971	8276	4985	3291	0	1985	0	1385	600	0	12194	10137	1945	100	0	0	0	0	0	0	0	0	0	0	4083	1369	1542	214	958	16491	8163	19764	24767	0	0	0	0	0	0	120	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	393	0	0	393	0	16491	8761	20157	24827	0	1752	10079	24827	44956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
662369																																																																																													1732038	10549	0	0	1223589	46690	20156	26534	0	0	0	0	0	0	505463	75141	410280	16261	0	0	0	0	0	0	0	0	0	0	115199	367	9384	861	91961	95664	454905	166810	1008801	0	0	0	0	0	0	17220	8610	271	0	0	8339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95935	454905	168338	1046741	0	90981	84169	1046741	1223589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
662640																																																																																													657393	5586	0	167	433501	27381	20655	6726	0	0	0	0	0	0	224167	30585	180896	11982	0	3431	0	3431	0	0	0	0	0	0	47045	0	0	0	47045	51240	191053	188056	228235	0	0	0	0	0	0	258	129	0	0	0	129	826	165	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	9044	4522	0	0	0	4522	51240	191053	188056	295724	0	38211	94028	295724	433334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
662659																																																																																													316783	2349	0	0	232280	47107	4901	42206	0	0	0	0	0	0	40119	1832	38049	0	0	0	0	0	0	0	0	0	0	0	12527	733	544	0	11190	7466	101605	30694	179069	186	186	0	0	0	186	431	216	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34282	17141	0	0	0	17141	7466	101605	30694	196612	0	20321	15347	196612	232280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
662949																																																																																													369185	2355	0	0	218941	54779	52192	2587	0	0	0	0	0	0	166738	0	70763	60881	34555	0	0	0	0	0	0	0	0	0	8879	2	927	603	7347	53461	77027	98393	142079	0	0	0	0	0	0	1148	574	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20202	10101	0	0	0	10101	53461	77027	98393	154277	0	15405	49197	154277	218941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
663058																																																																																													508261	3347	0	0	413795	9122	2019	7103	0	27425	0	24553	2872	0	54836	34906	17750	1506	0	0	0	0	0	55	0	0	0	55	29979	0	1849	0	23330	37875	55449	73354	325208	425	425	0	0	0	425	1009	505	0	0	0	505	106	21	0	0	0	21	0	0	0	0	0	0	10	10	0	0	0	10	27293	13647	0	0	0	13647	42355	55491	73354	357576	0	11098	36677	357576	413795	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
