"IDRSSD"	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND966	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	
729570																																																																																																																									38312	203	0	0	19913	16980	0	16980	0	0	0	0	0	0	2326	2139	184	0	0	0	0	0	0	0	0	0	0	0	2643	0	0	0	2609	2139	17164	9372	9803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3710	1855	0	0	0	1855	2139	17164	9372	11658	0	3433	4686	11658	19913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729842																																																																																																																									149717	1802	0	488	105172	10851	3791	7060	0	0	0	0	0	0	37773	3013	23693	10766	0	0	0	0	0	0	0	0	0	0	5492	0	410	0	5082	6804	31163	35557	77186	592	592	0	0	0	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6804	31163	35557	80321	0	6233	17779	80321	104684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729945																																																																																																																									137135	1102	0	0	116108	4025	2467	1558	0	13560	2449	8861	2250	0	0	0	0	0	0	850	0	850	0	0	0	0	0	0	11134	26	1536	118	5851	5957	13035	19700	89972	425	425	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3064	1532	0	107	0	1425	5957	13142	19700	92910	0	2628	9850	92910	116108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
730745																																																																																																																									30731	143	0	0	18135	2198	2154	44	0	13407	0	0	13407	0	3751	0	3500	0	250	846	0	0	846	0	0	0	0	0	563	0	117	0	446	2154	3661	15559	9499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2154	3661	15559	9623	0	732	7780	9623	18135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731050																																																																																																																									143514	1418	0	0	121677	8509	6068	2441	0	3849	0	3009	840	0	8253	3741	4480	0	0	0	0	0	0	0	0	0	0	0	9285	0	283	1	3903	9809	10213	8689	111091	0	0	0	0	0	0	190	95	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9809	10213	8689	115289	0	2043	4345	115289	121677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731247																																																																																																																									2727355	28950	0	914	2242863	37247	17523	19724	0	0	0	0	0	0	251984	34886	56011	159490	0	15	0	15	0	0	0	0	0	0	88591	105	14095	783	71108	52514	89845	1063462	1447197	11771	11771	0	0	0	11771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68494	68494	0	0	68494	0	102482	51241	0	0	51241	0	52514	156174	1183197	1471244	0	31235	591599	1471244	2241949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731957																																																																																																																									23287	93	0	0	9698	7105	6927	178	0	0	0	0	0	0	2718	2072	615	0	0	0	0	0	0	0	0	0	0	0	691	5	0	0	686	9004	793	8410	5142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	175	0	0	93	82	9004	793	8503	5287	0	159	4252	5287	9698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732178																																																																																																																									411593	2043	0	0	286088	53110	31361	21749	0	3406	0	2261	1145	0	29678	0	30006	0	0	0	0	0	0	0	0	0	0	0	18929	0	378	0	17964	32915	54671	118661	205692	0	0	0	0	0	0	0	0	0	0	0	0	357	71	0	0	0	71	0	0	0	0	0	0	781	781	0	0	0	781	0	0	0	0	0	0	32915	54671	118661	213666	0	10934	59331	213666	286088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732253																																																																																																																									163266	984	0	0	126682	6479	2649	3830	0	0	0	0	0	0	11127	4922	3542	2663	0	2900	0	2900	0	0	0	0	0	0	14687	4538	0	0	9477	14716	13764	29418	105680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4268	2134	0	0	0	2134	14716	13764	29811	108031	0	2753	14906	108031	126682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732459																																																																																																																									92783	1105	0	255	67981	6454	5395	1059	0	0	0	0	0	0	8241	7967	299	0	0	1866	0	1866	0	0	0	0	0	0	3493	21	316	81	3075	13945	5493	20349	53612	0	0	0	0	0	0	0	0	0	0	0	0	128	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	2706	1353	0	0	0	1353	13945	5493	20349	55936	0	1099	10175	55936	67726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732637																																																																																																																									106289	596	0	0	61153	19427	19196	231	0	0	0	0	0	0	22316	0	9534	12967	0	0	0	0	0	0	0	0	0	0	5359	0	0	0	5359	19196	9765	40218	37089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1598	799	0	0	0	799	19196	9765	40218	37888	0	1953	20109	37888	61153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732758																																																																																																																									327597	4831	0	1659	253566	53614	41552	12062	0	651	439	212	0	0	32598	17033	15511	0	0	9166	0	9166	0	0	0	0	0	0	18573	561	350	0	12761	59585	37307	3223	216270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15338	7669	0	0	0	7669	59585	37307	3223	223939	0	7461	1612	223939	251907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732918																																																																																																																									1030940	9781	0	0	816067	26527	12925	13602	0	0	0	0	0	0	100261	2406	40691	13509	43949	0	0	0	0	0	0	0	0	0	65779	0	7983	0	55097	16507	62276	428934	514331	1291	1291	0	0	0	1291	420	210	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125362	62681	0	0	0	62681	16507	62276	428934	578513	0	12455	214467	578513	816067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732954																																																																																																																									73229	155	0	0	21324	30100	27316	2784	0	13497	0	12066	1431	0	8734	0	7383	1316	0	0	0	0	0	0	0	0	0	0	783	0	0	0	967	29537	22233	9990	11739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	111	0	0	38	73	29537	22233	10028	11812	0	4447	5014	11812	21324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733054																																																																																																																									761725	2531	0	0	311474	21842	18880	2962	0	0	0	0	0	0	552970	7142	443975	93324	0	0	0	0	0	0	0	0	0	0	32442	0	288	0	24292	32542	448319	124773	138464	150	150	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	36	0	0	0	0	4430	2215	0	0	0	2215	32542	448319	124773	149847	0	89664	62387	149847	311474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733540																																																																																																																									70708	632	0	0	54302	5922	922	5000	0	5379	0	4960	419	0	0	0	0	0	0	1075	0	1075	0	0	0	0	0	0	3900	0	0	0	3348	922	20652	419	48795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	794	397	0	0	0	397	922	20652	419	49852	0	4130	210	49852	54302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733559																																																																																																																									136972	905	0	0	128961	2084	889	1195	0	5736	0	5292	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3356	2	499	0	2855	1523	9584	444	125354	0	0	0	0	0	0	0	0	0	0	0	0	42	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1523	9584	444	125362	0	1917	222	125362	128961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733661																																																																																																																									84042	839	0	0	80507	5467	4	5463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2557	0	0	0	2557	4	5463	0	79414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5463	0	79414	0	1093	0	79414	80507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733755																																																																																																																									79980	782	0	136	51808	17616	16823	793	0	0	0	0	0	0	2466	1034	1455	0	0	0	0	0	0	0	0	0	0	0	2110	0	101	0	1980	19126	3696	16139	41797	0	0	0	0	0	0	43	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19126	3696	16139	42883	0	739	8070	42883	51672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733951																																																																																																																									184094	1079	0	0	105498	6439	1855	0	4584	0	0	0	0	0	68297	0	68530	0	0	0	0	0	0	0	0	0	0	0	8064	0	0	0	8064	1855	101044	0	82507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1855	101044	0	84221	0	20209	0	84221	105498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734051																																																																																																																									69558	1048	0	319	58286	3343	895	2448	0	0	0	0	0	0	3080	0	2354	715	0	0	0	0	0	0	0	0	0	0	5268	0	187	80	4513	1354	5661	21208	39594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2160	2160	0	0	0	2160	822	411	0	0	0	411	1354	5661	21208	42165	0	1132	10604	42165	57967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734248																																																																																																																									302954	2470	0	0	241620	5674	3173	2501	0	0	0	0	0	0	65436	2336	46974	15835	0	1	0	1	0	0	0	0	0	0	18411	10	1448	125	13682	6747	51900	58956	174162	954	954	0	0	0	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1338	1338	0	0	0	1338	14308	7154	0	0	0	7154	6747	51900	58956	186357	0	10380	29478	186357	241620	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734350																																																																																																																									411075	1762	0	0	329159	18084	5741	12343	0	0	0	0	0	0	44962	2920	23882	16308	1421	25200	0	25200	0	0	0	0	0	0	24012	0	0	0	24012	8661	61425	79907	239510	3055	3055	0	0	0	3055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2570	1285	1285	0	0	0	14574	61425	79907	242565	0	12285	39954	242565	329159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734538																																																																																																																									937358	11728	0	2071	770355	122960	110254	12706	0	0	0	0	0	0	58168	3227	53069	1685	0	33600	0	33600	0	2905	0	0	0	2905	70375	3338	1978	20	41948	116819	101353	15507	638452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56828	28414	0	0	0	28414	165183	103626	15507	690372	0	20725	7754	690372	768284	0	27978	27978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734613																																																																																																																									270861	2849	0	745	168328	11574	8262	3312	0	0	0	0	0	0	54273	0	54327	0	0	0	0	0	0	0	0	0	0	0	9329	302	354	276	8397	8564	57993	123075	82421	0	0	0	0	0	0	359	180	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19663	9832	0	0	0	9832	8564	58007	123075	92433	0	11601	61538	92433	167583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735049																																																																																																																									51302	264	0	100	13144	8818	7351	1467	0	10565	0	10565	0	0	21558	0	21530	0	0	0	0	0	0	0	0	0	0	0	792	0	84	29	679	7351	33646	8251	2289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7351	33646	8251	2289	0	6729	4126	2289	13044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735067																																																																																																																									227506	2136	0	43	167484	22713	3035	19678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5329	451	423	0	3270	5029	23592	90966	104450	0	0	0	0	0	0	60	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9082	4541	0	0	2368	2173	5068	23592	94743	108764	0	4718	47372	108764	167441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735414																																																																																																																									58071	130	0	0	34844	2214	1152	1062	0	11947	0	9150	245	2552	0	0	0	0	0	14	0	14	0	0	0	0	0	0	3252	158	128	0	2079	1691	10354	27967	17227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2124	1062	0	0	1062	0	1691	10354	29029	17258	0	2071	14515	17258	34844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735441																																																																																																																									821057	12581	0	2816	781197	27321	17254	10067	0	0	0	0	0	0	12895	3496	5778	3160	402	4263	0	4263	0	0	0	0	0	0	29796	0	3425	0	24095	22146	34836	52466	708336	0	0	0	0	0	0	4421	2211	0	0	0	2211	0	0	0	0	0	0	0	0	0	0	0	0	10741	10741	0	0	10741	0	0	0	0	0	0	0	22146	34836	63207	710547	0	6967	31604	710547	778381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735656																																																																																																																									94566	732	0	0	82089	1727	1318	409	0	7183	0	6047	1136	0	24552	969	10325	1598	11913	0	0	0	0	0	0	0	0	0	4724	0	208	0	3801	2287	17536	8205	61914	75	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1454	1454	0	0	1454	0	13639	6820	0	0	0	6820	2287	17536	9659	70160	0	3507	4830	70160	82089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735768																																																																																																																									641759	4881	0	583	351803	23319	7678	15641	0	428	268	160	0	0	257428	64790	180194	4303	6494	0	0	0	0	0	0	0	0	0	44414	244	4628	271	13139	72980	200759	93108	246861	191	191	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4943	2472	0	0	0	2472	72980	200759	93108	250389	0	40152	46554	250389	351220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735973																																																																																																																									93369	390	0	0	44040	1899	376	1523	0	0	0	0	0	0	35527	4639	22042	2741	6172	0	0	0	0	0	0	0	0	0	8779	20	576	140	8043	7368	24141	46569	15748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7368	24141	46790	15748	0	4828	23395	15748	44040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736158																																																																																																																									38954	218	0	0	25771	8527	7800	1	0	0	0	0	0	0	9931	0	2307	6782	803	1000	0	1000	0	0	0	0	0	0	1463	0	0	0	1321	7800	3308	8204	19586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7800	3308	8204	20298	0	662	4102	20298	25771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736206																																																																																																																									1895219	15303	0	335	1201472	33089	18711	14378	0	240380	38463	178798	21122	1997	228591	1360	224525	0	5647	0	0	0	0	0	0	0	0	0	79565	0	12753	0	33712	58534	431750	716403	673676	0	0	0	0	0	0	8276	4138	0	0	0	4138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77881	38941	0	0	0	38941	58534	432886	716403	729685	0	86577	358202	729685	1201137	1879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736448																																																																																																																									1086260	9739	0	0	889438	31249	10104	21145	0	0	0	0	0	0	103888	14657	86469	1957	1767	0	0	0	0	0	0	0	0	0	100341	62	2579	569	64587	24823	114893	242980	668190	1282	1282	341	0	301	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97236	48618	0	20	0	48598	30813	114913	243281	719309	0	22983	121641	719309	889438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736550																																																																																																																									312290	3047	0	261	222898	5231	3053	2178	0	0	0	0	0	0	83023	10464	68669	2765	0	0	0	0	0	0	0	0	0	0	14348	502	392	0	9912	15096	77165	52200	163248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3988	1994	0	0	0	1994	15096	77165	52200	169315	0	15433	26100	169315	222637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736662																																																																																																																									134634	1492	0	270	97782	2477	1597	880	0	0	0	0	0	0	32643	552	28704	3291	0	740	0	740	0	0	0	0	0	0	9678	14	227	109	7233	3425	30551	26088	73871	0	0	0	0	0	0	222	111	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3495	1748	0	0	119	1629	3472	30551	26223	77628	0	6110	13112	77628	97512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
737548																																																																																																																									632612	5959	0	0	532126	14099	6353	7746	0	0	0	0	0	0	90339	0	85557	4078	178	0	0	0	0	0	0	0	0	0	29369	0	2382	221	22950	7017	108304	133012	379540	7092	7092	0	0	0	7092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18579	18579	0	0	11514	7065	11956	5978	0	0	0	5978	26764	108304	144526	423205	0	21661	72263	423205	532126	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738013																																																																																																																									802332	9113	0	341	701788	16685	3117	13568	0	0	0	0	0	0	126104	1657	117404	6589	0	0	0	0	0	0	0	0	0	0	24105	25	4933	746	18401	7418	141113	95494	558886	272	272	0	0	0	272	364	182	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	10750	10750	0	10750	0	0	80936	40468	0	0	89	40379	7418	151863	95583	611503	0	30373	47792	611503	701447	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738040																																																																																																																									1422687	18669	0	3962	1176591	42948	32309	10639	0	59366	0	43818	14548	1000	171165	50960	120223	499	511	0	0	0	0	0	0	0	0	0	76030	0	11053	0	50345	88035	271020	129935	934425	1048	1048	0	0	0	1048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17632	8816	0	1991	0	6825	88035	287290	129935	942298	0	57458	64968	942298	1172629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738143																																																																																																																									472681	2541	0	0	310603	16639	13146	3493	0	0	0	0	0	0	175854	0	177064	0	0	1494	0	1494	0	0	0	0	0	0	21660	0	931	179	17222	13320	183047	57939	218319	339	339	115	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39997	19999	0	0	181	19818	34979	183047	58120	241815	0	36609	29060	241815	310603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738255																																																																																																																									158596	1308	0	0	134831	5400	3065	2335	0	0	0	0	0	0	39087	5785	19945	13482	0	0	0	0	0	0	0	0	0	0	5806	100	575	0	5131	8950	23775	16524	110779	84	84	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	855	428	0	0	0	428	8950	23775	16524	117185	0	4755	8262	117185	134831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738303																																																																																																																									1050344	4691	0	0	696581	34953	33864	1089	0	12862	0	12862	0	0	111950	0	91564	0	21168	0	0	0	0	0	0	0	0	0	61157	2917	4600	0	47674	36781	110115	511244	362076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40871	20436	0	0	16058	4378	36781	110115	527302	366454	0	22023	263651	366454	696581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738572																																																																																																																									118176	836	0	0	73894	17808	12596	5212	0	0	0	0	0	0	4627	651	6	1228	2710	0	0	0	0	0	0	0	0	0	8562	4	637	146	3970	13251	5855	54833	41236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530	265	0	0	0	265	13251	5855	54833	41501	0	1171	27417	41501	73894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
