"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
300960																																																																																																								0	0	0							4859	302	1	2463	26	0	51	0	447	0	0	1836	0	0	0	0	0	0				0	0	0	26	0	2463	0	0	0	0	0	0	0	0	0		0	0	31	0	0	0								0	0	0	0	0	0	140	0	0	0	112	0				0	0	661	0	0	995	0	0	885	0	0	0																																																				
301574																																																																																																								0	0	0							3358	2097	129	0	0	0	190	0	56	0	0	0	0	0	0	0	0	0				294	5	671	0	0	0	0	0	0	0	0	0	0	0	0		2383	8	1605	124	8	0								0	0	0	0	0	0	0	0	0	0	235	0				0	0	30	0	0	235	0	0	177	0	0	0																																																				
301800																																																																																																								0	0	0	0	0	0	0	0	0	7856	3013	0	0	0	0	54	0	0	0	0	0	0	0	540	0	0	0	0	0	0	918	0	1706	67	0	1	0	0	0	0	0	0	0	0	0	0	3154	153	1878	0	11	0	0	0			0	0	0	0	0	0	0	0	107	18	0	0	0	1190	998	807	0	843	807	0	1625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	392	0	0	0	
302030																																																																																																								0	0	0							0	731	136				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	636	136	0	0								0	0	0	0	0	0	95	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
302133																																																																																																								0	0	0							28	55	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	55	8	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
302553																																																																																																								0	0	0							343	573	0	0	98	0	69	0	80	0	0	0	0	0	0	0	0	0				0	0	0	98	0	0	0	0	0	0	0	0	0	0	0		257	0	123	0	0	0								0	257	0	0	0	0	0	0	0	0	0	0				0	0	19	0	0	0	0	0	0	0	0	0																																																				
302656																																																																																																								607	0	8	0	0	0	0	0	0	7477	19887	1769	3078	5155	591	6086	0	2329	1579	1178	978	0	0	0	0	0	0	0	0	0	199	0	92	5155	591	3078	0	0	0	0	0	0	0	0	0	0	481	194	584	0	0	0	0	0			0	0	0	0	71	0	0	0	106	5043	450	0	0	146	0	0	0	0	0	0	0	1060	237	2935	711	213	2622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303653																																																																																																								0	0	0							145	374	0				45	0	0	0	0	0	0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0		0	0	14	0	0	0								274	0	0	0	0	0	0	0	0	0	145	0				14	0	0	0	0	0	0	0	0	0	0	0																																																				
303701																																																																																																								0	0	0							700	975	363				169	0	7	0	0	0	0	0	0	0	0	0				213	48	72	0	0	0	0	0	0	0	0	0	0	0	0		551	12	581	290	0	0								0	0	0	10	0	0	0	0	0	0	58	0				0	75	0	0	0	0	0	0	0	0	0	0																																																				
303747																																																																																																								0	0	0							1088	2198	699				7	0	457	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		145	0	288	45	0	0								0	0	0	0	0	0	0	1796	0	654	0	486				0	0	716	0	0	0	0	0	0	0	0	0																																																				
303952																																																																																																								0	0	0	0	0	0	0	0	0	692	274	0	0	0	0	65	0	24	64	0	194	0	0	0	0	0	0	0	0	0	0	0	0	13	0	274	0	0	0	0	0	0	0	0	0	0	67	0	94	0	0	0	0	0			0	0	0	0	27	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304155																																																																																																								0	0	0							7	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	29	0	0	0	0	0	0	0	0	0	0	0		3	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
304173																																																																																																								0	0	0							4609	8590	0	0	0	0	0	0	934	0	0	0	0	0	0	0	0	0				222	0	580	0	0	0	0	0	0	0	0	0	0	0	0		2491	572	7373	0	990	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
304520																																																																																																								0	0	0							358	1574	0				17	0	16	130	0	0	0	0	0	0	0	0				2	0	84	0	0	0	0	0	0	0	0	0	0	0	0		253	0	337	0	0	0								0	0	0	0	0	5	0	1088	0	0	0	0				0	0	57	0	0	0	0	0	0	0	0	0																																																				
304575																																																																																																								0	0	0							63	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		63	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
304762																																																																																																								0	0	0							16	165	7	0	0	0	96	3	0	0	0	0	0	0	0	0	0	0				0	0	0	9	0	0	0	0	0	0	0	0	0	0	0		0	0	48	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
304913																																																																																																								0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059																																																																																																								0	0	0							413	153	0	52	48	0	0	0	0	0	0	333	0	0	0	0	0	0				0	0	0	51	0	53	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
305077																																																																																																								0	0	0							415	904	1				2	0	0	0	0	0	282	0	0	0	0	0				23	0	0	0	0	0	0	0	0	0	0	0	0	0	0		375	0	461	0	0	1								0	0	0	0	0	0	136	0	0	0	40	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
305237																																																																																																								0	0	0							1972	1045	0				180	0	112	0	0	125	0	0	0	0	0	0				0	0	0	0	0	33	0	0	0	0	0	0	0	0	0		968	65	386	0	0	0								0	103	0	0	0	112	46	48	0	0	243	29				0	0	0	0	0	0	0	0	0	0	0	0																																																				
305433																																																																																																								0	0	0							630	467	251				1	0	0	0	0	509	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		93	0	90	241	0	0								0	0	0	0	0	0	321	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
305442																																																																																																								0	0	0							8	4441	456	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	350	170	309	66								0	1413	0	0	0	0	2082	0	202	0	0	0				376	0	0	0	0	0	0	0	0	0	0	0																																																				
305648																																																																																																								0	0	0							0	49	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	49	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
305750																																																																																																								0	0	0							133	4512	5645				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		133	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	4501	5636	133	4501	5636	133	0	0	0																																																				
306056																																																																																																								0	0	0							1173	189	0	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	1170	0	0	0	0	0	0	0	0	0		3	0	115	0	0	0								0	0	0	0	0	0	17	0	0	0	0	0				0	0	3	0	0	1170	0	0	1170	0	0	0																																																				
306140																																																																																																								0	0	0							0	687	1	0	0	0	0	0	0	561	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
306159																																																																																																								0	0	0							1649	1926	2				30	0	12	0	0	0	0	0	0	0	0	0				40	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	943	0	29	0	0	0						439	0	0	0	0	0	84	271	0	0	0	1350	0	0	0	0	0	1405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1405				
306337																																																																																																								0	0	0							5930	2240	277	0	0	0	1071	205	158	0	0	5019	0	0	0	0	0	0				0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	527	0	782	68	0	0	0	0						0	251	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
306908																																																																																																								0	0	0							9086	6813	242	0	5	0	382	0	0	0	51	1513	11	0	0	0	0	0				199	0	40	5	0	0	262	0	0	0	0	0	0	0	0		1674	42	2561	191	7	0								0	2	0	0	0	326	117	3514	0	0	3165	2326				0	0	551	0	0	0	0	0	0	0	0	0																																																				
307062																																																																																																								0	0	0							1743	695	0	272	90	0	489	0	1342	0	0	0	0	0	98	0	0	0				0	0	0	90	0	272	0	0	0	3	0	0	0	0	0		0	5	47	0	0	0								15	0	0	0	0	0	31	0	0	0	0	0				0	0	0	0	0	31	0	0	28	0	0	0																																																				
307334																																																																																																								0	0	0							1255	741	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		778	0	473	0	0	0								0	0	0	0	0	0	189	0	0	0	0	115				0	0	0	0	0	0	0	0	0	0	0	0																																																				
307361																																																																																																								0	0	0							593	2854	719	0	0	0	1666	0	18	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		455	0	728	719	12	0								248	14	0	0	0	0	158	0	0	0	0	0				1225	0	0	0	0	0	0	0	0	0	0	0																																																				
307679																																																																																																								0	0	0	0	0	0	0	0	0	1015	1692	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	43	558	0	0	0	0	0	10	0	0	0	0	0	0	403	0	438	0	0	0	0	0			0	0	0	0	0	0	0	237	0	0	0	0	0	303	0	0	0	0	0	0	0	17	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307932																																																																																																								0	0	0							69	1062	44				587	32	69	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	390	0	0	0								0	75	0	12	0	0	0	0	0	0	0	0				166	0	69	0	0	0	0	0	0	0	0	0																																																				
308256																																																																																																								0	0	0							23	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
308340																																																																																																								0	0	0							1380	365	147	988	128	0	0	0	0	17	0	130	0	0	0	0	0	0				0	0	0	128	0	988	0	0	0	0	0	0	0	0	0		176	0	186	147	31	0								0	0	0	0	0	0	0	0	0	0	86	0				0	0	0	0	0	321	0	0	294	0	0	0																																																				
308836																																																																																																								0	0	0							0	17	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
309150																																																																																																								0	0	0							0	1143	217				8	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	555	217	0	0								520	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
309655																																																																																																								0	0	0							2406	611	248	0	0	0	542	169	337	0	0	0	0	0	0	0	0	0				40	0	0	3	39	0	0	0	0	0	0	0	0	0	0		0	0	0	40	0	0								0	0	0	0	0	0	0	0	0	0	1300	750				0	0	0	0	0	1589	0	0	1192	0	0	0																																																				
309851																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
310071																																																																																																								0	0	0							453	305	0				0	0	0	0	0	0	0	0	0	0	0	0				80	0	0	0	0	0	0	0	0	0	0	0	0	0	0		453	0	225	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	449	0	0	0	0	0	0	0	0	0																																																				
310754																																																																																																								0	0	0							387	107	0				0	0	0	0	0	308	107	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
310950																																																																																																								0	0	0							0	1833	37	0	1437	0	26	0	0	309	37	0	58	0	0	0	0	0				0	0	0	1437	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
310978																																																																																																								0	0	0	0	0	0	0	0	0	6313	2163	0	0	0	0	0	0	0	0	0	0	321	0	687	0	0	0	0	0	0	97	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	5142	0	1560	0	185	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	725	0	0	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	8	0	0	0	
311050																																																																																																								0	0	0							1144	4567	236	62	10	0	209	0	487	19	0	259	0	0	0	0	0	0				34	0	0	25	0	63	0	0	0	13	0	0	0	0	0		335	0	1648	233	25	0								0	1797	0	0	0	0	141	200	0	0	0	0				50	0	533	0	0	0	0	0	0	0	0	0																																																				
311144																																																																																																								0	0	0							108	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	45	0	25	0	0	0	0	0	0	0	0	0		33	0	5	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
311256																																																																																																								0	0	0							185	176	2	0	0	0	33	0	27	0	0	0	0	0	0	0	0	0				0	0	9	0	0	140	0	0	0	5	2	0	0	0	0		0	9	138	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
311265																																																																																																								0	0	0							35	810	0				176	0	0	65	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	244	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
311603																																																																																																								0	0	0							4628	5387	0	0	0	0	71	0	205	0	0	0	39	0	675	0	0	0				10	0	743	0	0	0	0	0	0	0	0	0	0	0	0		1741	47	3555	0	44	0								0	241	0	0	0	91	418	1009	0	0	1035	91				613	0	1498	0	0	0	0	0	0	0	0	0																																																				
311658																																																																																																								0	0	0							0	53	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	47	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
311845																																																																																																								139	0	57	0	0	0	0	0	0	103387	79537	2429	10598	606	25	19702	224	12502	3865	2	10142	0	0	143	0	0	0	0	0	0	2497	0	3733	873	25	10923	0	0	0	2147	793	1227	0	0	0	0	31693	4025	24116	395	1398	0	0	0			0	0	0	2029	5413	0	43	2092	2483	2129	1952	655	285	15403	3716	1838	0	6925	3237	0	28574	737	0	1984	190	0	1534	547	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	881	0	577	0	0	0	267	0	8007	66	0	1349	92	0	2287	
311939																																																																																																								0	0	0							2330	767	642	125	0	0	164	0	0	0	0	373	0	0	0	0	0	0				0	0	0	2	0	125	0	0	0	0	0	0	0	0	0		23	100	48	0	0	0								551	0	642	0	0	0	0	0	0	0	313	1350				0	0	23	0	0	0	0	0	0	0	0	0																																																				
312244																																																																																																								0	0	0							3257	3564	116	0	0	0	186	20	87	531	0	824	0	0	0	0	0	0				208	50	142	307	41	0	0	0	0	0	0	0	0	0	0		1751	24	1857	2	0	0								0	0	0	0	0	0	360	0	0	0	387	0				0	0	762	0	0	0	0	0	0	0	0	0																																																				
312356																																																																																																								0	0	0							2304	2697	83	72	133	0	512	0	335	728	0	209	0	0	0	0	0	0				0	0	0	133	0	72	0	0	0	0	0	0	0	0	0		651	0	908	53	0	0								0	0	0	0	0	0	0	246	0	0	815	147				0	0	0	0	0	0	0	0	0	0	0	0																																																				
313009																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
313157																																																																																																								0	0	0							103	173	0	0	0	0	19	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		97	0	87	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
313223																																																																																																								0	0	0							48	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		41	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
313577																																																																																																								0	0	0							1373	1394	0	304	0	0	339	0	194	231	0	448	0	0	0	0	0	0				20	0	0	0	0	304	0	0	0	1	0	0	0	0	0		378	0	397	0	0	0								0	0	0	0	0	0	360	10	0	0	41	0				0	0	121	0	0	74	0	0	37	0	0	0																																																				
314257																																																																																																								0	0	0							1583	3820	55	0	0	0	107	0	199	0	0	58	517	0	0	0	0	0				710	0	99	0	0	21	0	0	0	0	0	0	0	0	0		455	165	1585	55	76	0								283	26	0	0	0	0	438	25	0	0	513	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
314444																																																																																																								0	0	0							3440	3253	34				521	0	72	0	0	0	0	0	2962	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0		186	0	1334	0	0	0								0	0	0	0	0	0	991	0	0	0	128	0				0	0	0	0	0	2962	0	0	2592	0	0	0																																																				
315656																																																																																																								0	0	0							2923	2149	0				13	0	395	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		720	40	110	0	0	0								0	0	0	0	0	0	0	2007	0	0	0	1722				0	0	0	0	0	0	0	0	0	0	0	0																																																				
316354																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
316840																																																																																																								0	0	0	0	0	0	0	0	0	20573	9446	176	0	0	0	143	6	3004	0	0	86	0	0	1042	0	0	0	0	0	0	449	0	1659	252	1	10	0	0	0	84	0	0	0	0	0	0	10769	313	372	0	56	0	611	0			0	0	0	0	150	0	0	0	0	597	0	0	0	642	2919	656	0	4399	717	0	9097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	1042	0	0	642	0	0	0	0	0	3004	
316859																																																																																																								0	0	0							342	91	0				0	0	13	0	0	0	0	0	0	0	0	0				0	0	0	9	0	0	0	0	0	0	0	0	0	0	0		324	0	53	0	29	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	161	0	0	0	0	0	0	0	0	0																																																				
316934																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
317258																																																																																																								0	0	0							1980	2535	0	11	85	0	120	0	85	946	0	1474	0	0	0	0	0	0				19	0	0	85	0	11	0	0	0	0	0	0	0	0	0		314	0	1050	0	0	0								128	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
317342																																																																																																								0	0	0	0	0	0	0	0	0	2722	7927	488	0	0	0	1364	0	186	6	0	0	0	0	0	0	0	0	0	0	0	158	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	137	249	2398	72	19	19	0	0			0	0	0	0	0	0	0	0	0	570	3365	0	396	1409	741	0	0	0	0	0	0	25	0	603	13	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
317379																																																																																																								0	0	0							896	943	340	0	0	0	142	0	256	0	0	0	0	0	0	0	0	59				204	15	0	0	0	0	0	0	0	0	0	0	0	0	0		465	175	0	110	0	0								0	0	0	0	0	0	526	0	192	0	0	0				0	0	325	0	0	0	0	0	0	0	0	0																																																				
317650																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
318639																																																																																																								0	0	0							65	180	110	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0				0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	65	0	117	73	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
318835																																																																																																								0	0	0							232	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		143	0	88	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
318947																																																																																																								0	0	0							899	943	0				33	0	691	0	0	0	0	0	0	0	0	0				280	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	85	0	38	0	0	0						0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
