"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
292467																																																																																0	369	520		765			1563	0	0	0	30722	0	0	0	15088	0	0	3997	0	115	1865	5481	7628	0	1863	2060	5617	5376	724	0								0	0			0	0	961	0	2322	1026			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	4100		0	40							0	4858	0	0	0	154	91			4	0	0				0	0	3210			0	22	0	0	
292524																																																																																0	17551	15779	27	2302	20841	0	20841	36265	0	2015	454864	750	0	1884	92551	2798	30477	112938	24386	5134	18056	25657	11730	6336	161484	15404	59006	79181	40155	4233		0	0	0		0	0	2140	1832	0		0	0	31577	50805	85060	88841	0	0	0			790	0																							0	0	0	0	0	0	0	0	0	0	0	0	1043	35967	805	0	832							0	1531	0	579	0	729	929	0	0	3	0	0	0			0	0	2894			0	0	0	0	
292850																																																																																0	0	833		0			1095	0	0	66	20435	0	0	0	9725	0	0	3263	367	808	1194	6595	422	225	537	1561	4651	2941	753	0								0	0			0	0	17	0	0	4864			0			96	93																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	2599	0	0	0	0	212			0	0	0				0	0	1236			0	0	0	0	
292908																																																																																0	35	112972	0	0	114356	0	114356	55101	0	5601	731238	0	0	11803	108266	2031	9687	240079	2314	3377	4387	3964	37383	55510	194380	40008	120545	180762	79977	1051		0	0	0		0	0	0	481	0		0	0	747	46817	87253	186119	0	0	0			1718	195																							0	0	0	0	0	0	0	0	0	0	0	0		255438	10213	0	10213							0	131	0	1153	0	1181	238	154	0	29	0	0	0			0	0	1115			0	154	0		
293053																																																																																0	36961	2011	3565	4663	310516	0	310516	1952	0	8800	676542	0	0	6194	51886	864	890	270068	3161	821	5305	3088	10777	28734	163820	145165	116092	128076	36697	28205		0	0	0		0	0	0	151	0		0	0	21600	37922	89421	91655	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	2224	0	5789							0	1845	0	0	0	0	0	1266	0	80	0	0	0			0	0	10506			0	1266	0	0	
293352																																																																																0	7601	699		12365			2414	0	0	4	27082	0	0	0	1321	0	0	9237	129	94	470	360	268	0	10715	3621	4041	4352	2503	503								0	0			0	0	0	315	1254	321			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	1							0	401	0	0	0	0	0			0	0	0	0			0	0	386			0	0	0		
293437																																																																																0	386	2700		450			5141	445	0	4020	45869	0	0	1905	8727	262	4770	10816	451	1675	2953	2744	610	0	4776	7416	8044	11260	4910	35								0	0			0	0	209	2816	4165	1932			0			76	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	145							0	8468	0	0	0	0	0			27	0	0				16	11	6003			0	0	0	0	
293651																																																																																0	6777	0		53664			3575	0	0	241	65142	0	0	0	0	0	0	43240	0	0	0	0	0	0	50281	2766	2930	5779	2234	1152								0	0			0	0	0	0	97	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	13093		0	335							0	237	0	0	0	0	0			0	0	0	0			0	0	216			0	0	0	0	
293754																																																																																0	0	2559		0			2467	10362	0	0	79591	0	0	0	38508	6919	2970	15748	3245	3443	8282	6838	14442	1863	5269	6301	14727	9979	4761	45								0	0			0	0	2233	3982	6047	1796			0			85	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	29061		0	7							0	2650	0	0	0	0	0			0	0	0				0	0	2061			0	0	0	0	
294023																																																																																0	15658	7255	483	1815	6413	0	6413	17941	0	6003	222848	0	0	0	77112	322	74582	17058	4794	12348	27780	24089	5697	2193	32483	8304	37790	50049	15888	909		0	0	0		0	0	155	77	0		0	0	3002	2222	45726	16275	0	0	0			307	127																							0	0	0	0	0	0	0	0	0	0	0	0	0	72720	104	0	587							0	19905	0	0	0	765	0	0	0	0	0	0	0			0	0	2380			0	0	0	0	
294153																																																																																0	4528	124		6400			2144	0	0	5	15669	0	0	0	171	0	0	6546	0	0	171	0	0	0	6038	951	3842	3703	965	0								0	0			0	0	0	0	408	1168			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	12							0	173	0	0	0	0	0			0	0	0	0			0	0	536			0	0	0		
294256																																																																																0	35055	20252	85	18984	39417	0	39417	8786	0	0	375532	0	69	7421	87531	1807	50973	67828	4402	19404	20181	16891	8057	17358	33559	45745	90317	96322	18666	1802		0	0	0		0	0	0	38	0		0	0	4745	9223	47673	96192	0	69	0			0	34																							0	0	0	0	0	0	0	0	0	0	0	0	0	245694	163	0	248							0	2164	0	0	0	0	0	0	0	0	0	0	0			0	0	3348			0	0	0	0	
294564																																																																																0	11394	14724	0	16309	123008	0	123008	0	0	2694	571990	0	628	0	130577	13361	22669	188947	46571	11081	28479	5600	16929	20437	173150	60459	104685	48574	50811	2523		0	0	0		0	0	4140	290	0		3042	2523	37316	57064	73069	73367	0	628	0			175	653																							794	805	0	6588	6608	0	1388	1408	0	1119	1136	0	0	244700	628	875	628							0	4145	0	1337	0	0	683	183	0	0	0	0	0			0	0	8401			0	183	0	0	
294676																																																																																0	0	237		0			1077	3673	0	0	74758	0	0	0	35359	1310	25052	18488	565	7611	4862	6574	10838	4079	6577	3735	11265	7423	9513	459								0	0		0	0	0	1131	5466	6845	19273			0			1644	0																							0	0	0	0	0	0	0	0	0	0	0	0		26400		0	0							0	303	0	723	0	237	0			0	0	0				0	0	84			0	0	0		
294751																																																																																0	1633	1711	0	2682	17922	0	17922	5467	0	2103	206137	0	0	80	89851	2864	40290	22896	1832	6040	15640	15816	37267	12947	10126	19523	32066	12423	27142	13872		0	0	0		0	0	0	124	0		0	0	6340	10708	30841	22176	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	74564	5518	0	5518							0	3886	0	0	0	0	0	0	0	0	0	0	0			0	0	2311			0	0	0	0	
294779																																																																																0	379	52322	0	0	33763	0	33763	20449	0	0	617251	2193	0	0	123458	9965	82319	193262	10375	27858	22910	23190	10850	25907	107053	47976	157409	121191	57356	1329		0	0	0		0	0	0	0	0		0	0	39973	43542	109331	181594	0	0	0			2223	1076																							0	0	0	0	0	0	0	0	0	0	0	0	25680	496646	0	0	0							0	619	0	747	3277	0	6237	0	0	0	0	0	0			0	0	4049			0	0	0	234	
294827																																																																																0	0	438		0			1146	91	0	0	97294	0	0	0	78289	1077	68472	34831	6023	22737	25322	16682	4424	355	2742	3329	5860	2878	3320	535								0	0			0	0	862	3091	2855	3620			0			0	622																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1752	0	0	14	0	0			0	0	0				0	0	4073			0	0	0		
295011																																																																																0	55966	6143	0	10078	12398	0	12398	9524	0	1776	263161	21	1497	0	96557	282	78701	18250	3289	5852	31135	37485	16581	1263	6801	17161	19808	23156	53902	42044		0	0	0		0	0	1218	0	0		0	0	2582	0	28373	7458	0	1497	0			134	132																							0	0	0	0	0	0	0	0	0	0	0	0		0	33	117	33							0	19254	0	0	0	0	0	0	0	130	0	0	0			0	0	9926			0	0	130		
295057																																																																																0	1593	0		4586			43239	2463	0	111	83492	0	0	0	5482	1144	0	11503	0	151	598	1178	3555	0	6807	6572	21564	37833	3487	1713								29	326			0	0	0	179	11364	7038			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	5483		0	0							0	4744	0	0	0	0	0			0	0	0	0			0	0	1194			0	0	0	0	
295646																																																																																0	320	0		2549			892	0	0	20	6878	0	0	0	1376	0	0	3255	67	317	703	285	5	0	728	2143	1318	1237	76	0								0	0			0	0	0	0	0	256			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	511	0	0	0	0	0			0	0	0	0			0	0	954			0	0	0		
296456																																																																																0	28342	0		9987			28203	0	0	76	247889	0	825	0	95332	1055	88069	30051	3448	7630	29321	20429	11474	22334	7793	20997	37571	39027	23807	23362								0	0			0	0	2704	3530	23990	13577			0			0	707																							0	0	0	0	0	0	0	0	0	0	0	0		103828		0	296							0	12548	0	0	0	0	0			0	0	0				0	0	27424			0	0	0		
296474																																																																																0	9153	88		3026			3038	48	0	0	61612	0	193	0	41267	133	37995	3982	1848	6260	18008	10060	2963	1125	2582	2944	7900	4776	1802	196								0	0			0	0	0	320	2870	549			0			298	0																							0	0	0	0	0	0	0	0	0	0	0	0		37865		0	4							0	467	0	255	0	0	0			2	0	0	2			0	0	456			0	0	2		
296559																																																																																0	6290	0	0	9812	29592	0	29592	527	0	1196	107280	0	1242	0	35379	1160	14390	19536	494	2891	1444	2433	15228	12773	3536	12689	16296	21352	17676	145		0	0	0		0	0	0	357	0		0	0	628	909	1167	4932	0	1242	0			0	116																							0	0	0	0	0	0	0	0	0	0	0	0		74145	16	81	16							0	9654	0	0	0	0	0	0	0	58	0	0	0			0	0	4338			0	0	58		
296755																																																																																0	15709	1954		5350			10875	50	0	0	98705	0	0	0	35403	54	1267	27761	2480	5531	943	6718	7692	12039	3464	18579	6048	4048	13216	17947								0	0			0	0	5463	7372	9530	3040			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	5							0	1837	0	0	0	0	0			0	0	0	0			0	0	2063			0	0	0	0	
296858																																																																																0	1514	67		3424			5629	0	0	644	21636	0	0	0	4039	0	3207	7563	59	1180	321	288	2059	12	2463	4385	3936	2704	3204	644								0	0			0	0	402	595	3441	609			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	50							0	812	0	0	0	0	0			0	0	0	0			0	0	410			0	0	0	0	
297051																																																																																0	5505	3151		3951			4312	0	0	0	60259	15	183	0	17895	871	13316	12687	1109	7025	4151	3298	965	1347	7173	13768	13215	7568	647	0								0	0			0	0	527	1280	16766	3601			0			487	135																							0	0	0	0	0	0	0	0	0	0	0	0	0	12698		0	0							0	625	0	700	0	1945	0			8	0	0	0			0	0	1607			0	47	0	0	
297257																																																																																0	848	277		0			6329	0	0	0	133268	2704	0	0	107822	1137	26106	10826	506	21710	2329	1027	50649	30950	8188	7300	3951	3847	824	4041								0	0			0	0	5532	5083	4209	4110			0			96	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	18							0	204	0	0	0	0	0			0	0	0				0	0	403			0	4	0		
297547																																																																																0	216	0		669			1295	0	0	17	5045	0	0	0	2081	0	2053	913	0	1	0	37	560	1483	356	558	696	868	318	167								0	0			0	0	0	0	32	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	476	0	0	0	0	0			0	0	0	0			0	0	259			0	0	0		
297631																																																																																0	7393	403		288			4176	1272	0	621	71855	152	0	0	23414	1967	5356	14197	748	2018	4023	2980	6497	6014	4618	7649	12284	7489	9189	4424								0	0			0	0	773	1383	15017	11944			0			165	0																							0	0	0	0	0	0	0	0	0	0	0	0		9244		0	82							0	632	0	0	0	284	2203			0	0	0				0	0	2642			0	0	0		
297761																																																																																0	0	2492		0			29947	2594	0	0	106171	238	0	0	20589	2371	5248	33831	5247	3003	3915	4704	67	3653	11478	22353	19146	16319	10987	3735								600	0			0	0	1114	7853	16361	22363			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		106408		0	0							0	0	0	0	0	0	0			0	0	0				0	0	125			0	0	0		
298049																																																																																0	18124	817		18113			15228	0	0	182	93975	0	0	0	22389	1255	0	40064	869	2922	6108	7569	4916	0	28520	7753	15901	12348	7016	0								0	13			0	0	1923	4416	3444	3356			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	21745		0	72							0	3585	0	1028	0	0	0			0	0	0	0			0	0	1058			0	0	0	0	
298218																																																																																0	83	13888	0	35	33304	0	33304	39789	0	0	368205	0	0	0	85720	6306	71871	29553	1666	3690	2268	656	10670	66600	18490	21759	33149	26408	88052	92143		0	0	0		0	0	0	20	0		0	0	5504	8660	114493	52842	0	0	0			0	196																							0	0	0	0	0	0	0	0	0	0	0	0		58704	103	0	103							0	2098	0	0	0	561	0	0	0	0	0	0	0			0	0	5360			0	0	0		
298245																																																																																0	12175	0	461	13318	11259	0	11259	5363	0	0	159014	0	0	0	71149	346	57892	35418	2284	5445	3316	8064	18611	32591	11875	25402	16393	23025	7154	3645		0	0	0		0	0	0	159	0		0	0	2152	0	4725	23540	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461							0	6660	0	0	0	478	0	0	0	0	0	0	0			0	0	7707			0	0	0	0	
299046																																																																																0	12953	95336	1312	10701	84580	0	84580	30348	0	11655	970433	700	0	4737	208826	10193	127841	187926	10663	35875	38179	36334	60152	26765	132390	116944	164905	203745	138912	2593		0	0	0		0	0	9071	6564	0		0	0	24729	108834	126913	156213	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	671676	1051	84	2363							0	52708	0	0	0	831	200	0	0	0	0	0	0			0	0	19062			0	0	0		
299251																																																																																0	4404	0		2274			3438	0	0	140	21710	0	0	0	5953	484	0	5948	434	712	1479	2538	521	269	3468	3250	3107	4303	1627	0								0	0		0	0	0	0	1256	226	1538			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	25							0	1204	0	0	0	0	0			0	0	0	0			0	0	768			0	0	0		
299868																																																																																0	0	20845	0	0	0	0	0	0	0	0	122604	0	0	0	8807	0	8473	1378	0	402	0	0	71	6913	1193	478	1026	3274	6453	98219		0	0	0		0	0	0	0	0		0	0	0	63	37246	49147	0	0	0			857	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	66675	0	0	0							0	6496	0	0	182	1791	0	0	0	0	0	0	0			0	0	0			0	0	0	0	
300009																																																																																0	985	4919	0	7	27164	0	27164	30822	0	12608	450067	0	0	27164	210472	119	51695	74748	16973	6482	4358	5955	75087	98726	33551	17742	27122	48852	66099	41764		0	0	0		0	0	0	0	285		0	0	3224	8807	49014	49748	0	0	0			1058	1024																							0	0	0	0	0	0	0	0	0	0	0	0		4253	51	0	51							0	48631	0	0	0	0	0	0	0	0	0	0	0			0	0	3496			0	0	0		
300036																																																																																0	9748	7748	0	4683	7366	0	7366	22484	0	835	187640	198	0	146	58028	8856	11735	47739	4323	4624	17003	4141	18284	7737	7968	30824	29390	34156	24711	38		0	0	0		0	0	0	0	0		0	0	3759	11253	16841	20965	0	0	0			1122	1758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2031	2933	2031							0	860	576	23	0	268	0	0	0	0	0	0	0	0	0	0	0	9448	0	0	0	0	0	0	
300063																																																																																0	0	28477		0			9198	678	0	0	277555	586	0	0	138984	0	119285	11597	20319	0	75969	42696	0	0	82904	33190	21731	1223	109	0								0	0			0	0	6079	3075	17353	73377			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	203315		0	0							0	920	0	0	0	0	0			0	0	0				0	0	0			0	0	0	0	
300157																																																																																0	995	263		15348			4504	120	0	0	26545	0	0	0	1232	63	0	13913	109	87	909	128	0	0	13700	4176	5142	2288	0	0								0	0			0	0	0	392	1534	94			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	19							0	720	0	0	0	0	0			0	0	0	0			0	0	1261			0	0	0		
300250																																																																																0	9821	0		3013			1730	0	0	0	29758	0	0	0	4004	0	3604	7949	415	442	2003	1101	22	0	2851	4241	9270	8275	957	0								103	0			0	0	0	0	5565	2879			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	65							0	1260	0	0	0	0	0			0	0	0	0			0	0	1318			0	0	0	0	
300353																																																																																0	17419	5827		18873			16474	0	0	0	155686	0	349	0	42283	88	37527	28754	682	2492	2509	2811	24005	9121	7675	20369	17695	18660	37284	11319								0	0			0	0	7290	2121	20033	7151			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	122							0	9026	0	0	0	0	0			0	0	0	0			0	0	8630			0	0	0		
300456																																																																																0	1828	0		2407			1488	0	0	317	11638	0	0	0	2388	0	0	2718	255	297	213	1596	26	0	600	4065	2736	1495	355	0								0	0			0	0	0	0	0	2169			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	5							0	933	0	0	0	0	0			0	0	0	0			0	0	103			0	600	0	0	
300933																																																																																0	33748	1066	0	7490	9718	0	9718	6543	0	1402	201410	0	788	0	42067	2219	8583	40504	2720	5311	7811	16402	6115	479	24252	20905	35533	39899	32985	437		0	0	0		0	0	0	0	0		0	0	4497	11500	42123	30110	0	788	0			884	435																							0	0	0	0	0	0	0	0	0	0	0	0	0	17720	246	0	246							0	1731	0	0	0	1269	1043	0	0	176	0	0	0			0	176	6162			0	0	0	0	
300942																																																																																0	9863	6579		941			11855	3650	0	0	108039	103	0	757	23292	4190	7354	15302	153	492	4517	9053	3403	5324	8814	7710	28152	23272	15752	988								204	188			0	0	3392	3975	19376	19268			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	19334		0	373							0	472	0	0	0	0	0			0	0	0				0	0	524			0	0	0	0	
300960																																																																																0	14687	8331		26731			36742	4225	0	805	202877	684	0	781	19612	2153	4530	35213	334	294	1900	664	3423	12997	47608	11034	53972	30623	35815	3102								0	2815			0	0	7128	11110	38840	21753			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		40714		0	2659							0	2087	0	0	0	1481	0			0	0	0	0			0	0	3883			0	0	0		
301574																																																																																0	0	10315	0	0	11080	0	11080	32740	0	0	296768	0	0	508	172771	792	15231	1678	813	1553	3906	4771	46600	112766	16967	1762	7422	9293	78956	6456		0	0	0		0	0	0	268	0	0	0	0	310	4515	20816	41558	0	0	0			227	799																							0	0	0	0	0	0	0	0	0	0	0	0		130856	416	195	416							0	23	0	0	0	0	0	0	0	0	0	0	0			0	0	969			0	0	0		
301640																																																																																0	25148	627		7805			5582	56	0	54	68924	0	0	0	17276	308	12364	6810	133	1125	4931	6860	3821	328	3501	5528	10604	18033	11973	1836								0	0			0	0	224	1939	4347	86			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		51897		0	80							0	1350	0	0	0	0	0			0	0	0	0			0	0	4042			0	0	0		
301800																																																																																0	0	31451	0	0	16600	0	16600	60739	0	0	567755	0	0	0	304937	29081	181017	35198	22966	58697	16263	27429	117055	49564	87924	20001	32558	31969	71139	6969		0	0	0		0	0	0	154	0		0	0	19488	12340	57233	34637	0	0	0			9064	9204																							0	0	0	0	0	0	0	0	0	0	0	0		190115	559	0	559							0	39	0	0	0	2687	1215	0	0	0	0	0	0			0	0	497			0	0	0		
302030																																																																																0	2292	353		641			5135	0	0	0	29083	0	0	0	11597	240	11533	6429	156	526	839	437	3098	6541	3007	2740	2178	1536	5594	2431								0	0			0	0	68	383	5298	2111			0			820	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	20							0	270	0	0	0	0	0			0	0	0				0	0	675			0	30	0	0	
302133																																																																																0	2617	0		3372			342	0	0	0	8263	0	0	0	474	0	442	4839	6	407	61	0	0	0	2654	2185	1337	1002	0	0								0	0			0	0	0	0	0	497			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	2							0	0	0	0	0	0	0			356	0	0	0			0	0	959			0	0	0		
302553																																																																																0	633	0		14615			8607	0	0	0	32238	0	2780	0	3029	0	404	9612	1	9	481	1039	1499	0	3346	6256	3476	6903	5411	2769								0	0			0	0	0	0	275	167			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	779							0	415	0	0	0	0	0			0	0	0	0			0	0	938			0	0	0		
302656																																																																																0	209886	81708	0	326696	89563	0	89563	23577	0	34487	1320463	66	39104	2481	63929	8672	9241	38351	3582	5682	23087	22037	7556	1851	168083	257136	363438	346843	98682	18715		0	0	0		0	0	0	1793	0		0	0	12931	61827	91170	261199	0	39104	0			584	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	633290	204	0	204							0	5413	0	2881	0	792	17769	2448	0	131	45	0	86			0	0	8370			0	2448	86	0	
302665																																																																																0	666	0		1838			1804	0	0	0	73393	0	0	0	37509	9	10016	15889	1165	3113	12385	12479	4141	4226	2515	9650	13431	7868	2420	0								0	41			0	0	2072	7357	7812	3100			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	2143							0	3818	0	0	0	0	0			0	0	0				0	0	5224			0	0	0		
303550																																																																																0	40363	8322	0	34388	112784	0	112784	69902	0	84060	892873	0	19892	143	81862	18480	19971	138184	11209	9557	22797	23912	11854	175	92360	94575	258161	244355	104471	10031		0	0	0		0	0	0	2424	0		0	0	24851	41800	204259	111309	0	19892	0			467	110																							0	0	0	0	0	0	0	0	0	0	0	0		428720	242	0	242							0	20806	0	99	0	2274	2336	273	0	387	380	0	0			0	0	17129			0	273	0		
303653																																																																																238	6948	3886		1417			8675	0	0	0	70760	0	0	736	19786	0	16112	18236	2051	3513	12445	456	420	237	9588	9104	26832	2858	478	0								0	0			0	0	1057	0	11833	10188			0			109	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1480							0	2242	0	0	0	0	0			0	0	0				0	0	3010			0	38	0	0	
303701																																																																																0	1294	824		848			8643	6703	0	881	86126	36	0	0	56320	792	2188	3294	318	750	536	1002	12979	39750	11342	1088	6008	4760	6137	0								0	161			0	0	643	512	3134	2950			0			148	415																							0	0	0	0	0	0	0	0	0	0	0	0		43396		0	38							0	920	0	0	0	0	0			0	0	0				0	0	1499			0	102	0		
303747																																																																																0	292	0		0			5628	0	0	0	38674	0	0	0	13195	672	0	10449	11	1959	4768	5212	435	0	1354	7125	10344	6212	366	0								0	0			0	0	944	694	1365	12464			0			311	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	950							0	1216	0	55	0	0	0			0	0	0				0	0	1254			0	0	0		
303952																																																																																0	64085	246	0	70989	10680	0	10680	0	0	186	198078	0	615	10680	32072	65	29841	116653	551	4547	8744	2805	8926	6379	77742	33813	35728	11153	4032	3442		0	0	0		0	0	0	38	0		0	0	3189	2223	5504	2658	227	388	0			0	18																							0	0	0	0	0	0	0	0	0	0	0	0		0	114	0	114							0	2470	0	0	0	0	0	0	0	0	0	0	0			0	0	2944			0	0	0		
304155																																																																																0	1474	0		1199			452	0	0	136	16616	0	0	0	7474	0	0	2542	26	5	265	1030	6148	0	747	1764	1862	1849	2720	200								0	0			0	0	263	0	2839	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	32							0	955	0	0	0	0	0			0	0	0	0			0	0	1792			0	0	0	0	
304173																																																																																0	158	2889	0	40	32823	0	32823	35859	0	270	475596	0	0	0	330344	34540	8560	3025	3	214	1824	9634	99220	215570	47787	4646	14909	25183	32158	19519		0	0	0		0	0	0	1858	0		0	0	9664	450	13517	10734	0	0	0			0	1015																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	34							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2416			0	0	0	0	
304520																																																																																0	2957	1492		784			5680	5094	0	0	64475	13	0	0	26095	349	64	28103	2472	6575	12031	4640	0	0	14286	4771	12493	6435	88	165								0	137			0	0	2311	0	0	18615			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1450		0	6							0	177	0	0	0	0	1343			0	0	0				0	0	791			0	245	0		
304575																																																																																0	0	0		0			0	0	0	0	7365	0	0	0	6535	266	610	272	148	394	106	347	3389	1908	75	130	134	241	248	0								0	12			0	0	0	27	127	108			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		4918		0	29							0	240	0	0	0	0	0			0	0	0				0	0	21			0	0	0		
304762																																																																																0	2770	2		3222			4058	0	0	0	20986	1	0	0	4738	0	32	5707	89	48	1113	2234	1246	0	2770	2883	4632	5657	307	0								0	0			0	0	903	0	30	866			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	51							0	2064	0	0	0	0	0			0	0	0	0			0	0	2283			0	0	0		
304913																																																																																0	0	207	158405	0	70227	0	70227	0	0	0	282425	0	0	22986	0	0	0	278789	0	0	0	0	0	0	263582	15207	375	647	1241	1373		0	0	0		0	0	0	0	0		0	0	0	0	0	500	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	52486	0	210891							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	600			0	0	0	0	
305059																																																																																0	1517	0		14811			1228	0	0	0	21597	0	0	0	63	0	0	10645	0	0	0	0	63	0	1609	9036	1674	3925	4565	634								0	14			0	0	0	14	0	1164			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		4833		0	18							0	839	0	0	0	0	0			0	0	0	0			0	0	1929			0	0	0		
305077																																																																																0	1265	824		0			2691	962	0	0	65856	0	0	0	42686	837	6180	2805	759	247	3456	5886	23225	8552	2469	4853	3494	6566	4558	1213								0	0			0	0	682	1078	9316	2357			0			327	305																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2737	0	0	0	0	190			0	0	0				0	0	421			0	0	0		
305152																																																																																0	5444	0		17121			9189	176	0	0	55808	0	781	0	6375	151	1560	22475	224	392	70	280	4367	1042	6357	15898	8952	9215	8602	409								0	16			0	0	107	285	3941	10985			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		5468		0	3							0	664	0	0	0	0	0			0	0	0	0			0	0	570			0	0	0		
