"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
44741																																																																																0	2241	2308	0	76	13182	0	13182	20922	0	498	281360	0	45	0	24031	5624	20587	16300	4032	7634	2343	689	4843	3436	13844	9324	33215	79530	109019	12101		0	0	0		0	0	1465	499	0		0	0	232	4134	30228	41578	0	45	0			36	45																							0	0	0	0	0	0	0	0	0	0	0	0		124690	474	0	474	0	0	0	0	0	0	0	78819	0	0	0	189	0	0	0	0	0	0	0			0	0	55004			0	0	0		
44750																																																																																0	4946	149		369			10628	915	0	0	100258	0	240	0	33362	1222	7896	54185	3434	16306	8440	3129	1280	355	7693	26752	17413	9166	4361	606								0	0			0	0	154	1852	13071	27636			0			212	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	45	0	0	0	0	0	0	0	2149	0	0	0	1369	0			0	0	0				0	0	3520			0	0	0		
44929																																																																																0	280	1341		20			1357	1024	0	486	80936	0	0	0	55185	59	53927	1414	2329	8699	25719	16842	828	290	599	1267	3294	5847	10993	3673								0	40			0	0	0	1728	9076	4087			0			0	273																							0	0	0	0	0	0	0	0	0	0	0	0		50201		0	73	0	0	0	0	0	0	0	3378	0	0	0	0	0			0	0	0				0	0	2802			0	0	0		
45038																																																																																0	15496	2154		7403			31489	635	0	463	102056	25	0	0	14849	556	2878	29467	135	1854	5594	4876	359	1358	10658	19603	17304	25782	9925	3377								0	7			0	0	134	3917	10695	13279			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		12356		0	15	0	0	0	0	0	0	0	283	0	0	1242	0	714			0	0	0	0			0	0	706			0	0	0		
45047																																																																																0	25526	1937		4331			3741	781	0	4	93142	0	0	0	31055	1292	24736	12799	2681	13404	7006	6456	1050	298	7485	15325	15671	21939	1619	0								670	0			0	0	1524	634	7422	7408			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	2105	0	0	0	0	0			0	0	0				0	0	4712			0	0	0		
45056																																																																																0	3456	0		25399			10358	0	0	0	48133	0	0	0	2476	54	2139	22986	34	458	1121	758	39	0	24169	1769	6298	8269	3662	1490								0	0			0	0	377	163	1674	1654			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		4969		0	0	0	0	0	0	0	0	0	54	0	0	0	0	0			0	0	0	0			0	0	2468			0	0	0		
45430																																																																																0	1070	3129		171			760	691	0	0	61861	0	0	0	39554	1209	28525	3185	257	1725	319	917	12253	20105	946	1961	5547	3153	6555	3748								0	2			0	0	1268	2605	4592	1887			0			4655	0																							0	0	0	0	0	0	0	0	0	0	0	0		32211		0	372	0	0	0	0	0	0	0	3414	0	0	0	0	0			35	0	0				0	0	1137			0	0	0		
45458																																																																																0	8744	855		5333			2963	0	0	0	33486	0	0	0	10155	261	2881	5648	125	161	1510	1791	4141	2427	1464	4330	6799	5414	2748	2574								0	0			0	0	106	84	62	2742			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		18954		0	15	0	0	0	0	0	0	0	1242	0	0	0	0	0			0	0	0	0			0	0	924			0	0	0		
45551																																																																																0	139083	86	0	154619	111149	0	111149	8980	0	488	572786	0	0	0	45368	3958	29017	161731	2098	12357	11268	7484	11371	616	121595	93702	110064	124418	73090	1371		0	0	0		0	0	368	797	0		0	0	4105	8307	63520	23922	0	0	0			30	137																							0	0	0	0	0	0	0	0	0	0	0	0		188739	670	0	670	0	0	0	0	0	0	0	4235	0	0	0	86	0	8	0	334	334	0	0			0	0	3131			0	8	0		
45560																																																																																0	23294	4043	0	2081	106591	0	106591	13886	0	1514	725048	0	397	444	208381	18443	188526	117197	9835	35491	36518	74253	37814	12555	81678	94297	89163	99427	91580	59150		0	0	0		0	0	0	10154	0		0	0	39976	41574	143817	94446	0	397	0			1661	0																							0	0	0	0	0	0	0	0	0	0	0	0		605008	604	6716	604	0	0	0	0	0	0	0	1266	0	0	0	0	2776	0	0	0	0	0	0			0	0	7865			0	0	0		
45775																																																																																0	0	1472		0			667	4687	0	0	146430	0	0	0	72142	19712	673	3251	401	393	767	1997	20544	48002	2292	2302	8242	8016	26844	25973								0	0			0	0	287	30	29510	17867			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		145618		0	5	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0				0	0	51			0	0	0		
46053																																																																																0	7174	1805		4400			13910	4975	0	0	99353	0	0	4483	17303	2029	186	23429	679	1735	4777	3452	6546	114	7870	13145	23149	16397	20312	794								0	142			0	0	2904	1668	28188	10651			0			206	0																							0	0	0	0	0	0	0	0	0	0	0	0		22266		0	60	0	0	0	0	0	0	0	1418	0	280	0	0	247			3	0	0				0	0	2726			0	0	0		
46941																																																																																0	11938	2267		1013			4528	4614	0	0	73317	0	0	0	18131	723	12905	10927	117	1448	1584	1123	5427	8432	4024	8054	8137	6707	20819	7445								0	44			0	0	405	221	6064	19921			0			0	60																							0	0	0	0	0	0	0	0	0	0	0	0		18131		0	59	0	0	0	0	0	0	0	1315	0	0	0	0	443			138	138	0	0			0	0	2074			0	0	0		
47153																																																																																0	2222	0		5038			880	0	0	0	9634	0	0	0	502	0	26	4901	0	20	170	248	64	0	3722	1416	1451	2140	403	0								0	0			0	0	0	185	0	40			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0			0	0	763			0	0	0		
47247																																																																																0	9156	5675		5029			13405	6728	0	3757	186867	22071	22019	0	64495	1797	12469	29323	884	3921	7437	11681	15965	24233	13635	41134	21336	43711	17696	5755								0	53			0	0	3562	3056	60162	7374			0			4384	0	0	0	0	21730	0	0	0	0	0	0	0	0	0	0	21730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14700		0	63	0	0	0	0	0	0	0	2243	0	60	0	6871	640			388	0	0		0	0	0	0	364	0	0	0	569	0		
47256																																																																																0	2474	0		178			905	0	0	2048	16638	0	0	0	5382	20	0	5673	233	1493	1852	723	869	94	409	3542	3911	2173	1047	174								0	0			0	0	0	319	3385	1287			0			132	77																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	33	0	0	0	0	0	0	0	201	0	0	0	0	0			15	0	0				0	0	406			0	0	15		
47452																																																																																30	4350	0		714			2608	879	0	100	29346	0	0	0	14159	15	497	10340	1235	2528	3935	3135	2996	0	5265	2184	1258	3798	2628	0								0	0			0	0	1329	301	2468	1633			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		100		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0				0	0	760			0	0	0		
47500																																																																																0	1239	8252	0	0	13929	0	13929	9986	0	2715	263601	0	0	0	177763	4024	127400	7039	1014	5947	6547	12187	46769	103885	10744	8871	14949	15835	24414	9876		0	0	0		0	0	0	485	0		0	0	1637	944	20518	14316	0	0	0			0	565																							0	0	0	0	0	0	0	0	0	0	0	0		143562	129	0	129	0	0	0	0	0	0	0	884	0	0	0	375	0	86	0	400	400	0	0			0	0	6780			0	86	0		
48057																																																																																0	7855	912		22385			9727	35	0	0	60446	0	0	0	6773	82	4838	23854	213	897	671	545	2081	2366	11941	13397	4645	6638	8101	8287								0	0		0	0	0	261	3129	4466	2467			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		33772		0	194	0	0	0	0	0	0	0	1281	0	0	0	0	0			107	0	0	0			2	0	879			0	9	105		
48150																																																																																0	7330	747		4266			869	0	0	0	18113	0	0	0	3573	82	0	4745	1	5	299	1451	1804	0	3881	885	3209	5563	997	0								0	0			0	0	0	0	250	143			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		10903		0	3	0	0	0	0	0	0	0	692	0	0	0	0	0			30	0	0	9			0	21	158			0	0	9		
48374																																																																																0	482802	0	0	2643	40304	0	40304	3847	0	0	681147	189	0	0	37789	2576	20367	100020	3634	8249	13133	1891	4696	5474	103661	94350	60953	60285	287818	18755		0	0	0		0	0	0	144	0		0	0	3986	53980	25330	8437	0	0	0			0	73																							0	0	0	0	0	0	0	0	0	0	0	0		660827	31	0	31	0	0	0	0	0	0	0	4569	0	0	0	0	0	0	0	3304	3304	0	0			0	0	14898			0	0	0		
48440																																																																																298	11724	981		3785			6256	0	0	1202	59804	0	0	813	23770	1499	6075	19715	2211	4261	7636	3772	3054	2348	6016	7465	13224	3779	3583	1015								64	0			0	0	100	823	1113	3874			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	174	0	0	0	0	0	0	0	1815	0	0	0	0	0			0	0	0	0			0	0	2326			0	0	0		
49054																																																																																0	8880	10232		15530			27857	1489	0	0	133115	0	0	2217	15152	2941	0	49741	876	6508	3759	3454	435	0	37466	21902	25601	26010	3029	0								0	7			0	0	9343	2412	4140	34864			0			795	138																							0	0	0	0	0	0	0	0	0	0	0	0		31755		0	44	0	0	0	0	0	0	0	3	193	0	0	0	0			0	0	0	0			0	0	221			0	0	0		
49148																																																																																0	11822	1856		4807			4271	95	0	0	36071	0	23	0	4013	14	0	9110	320	1110	1143	814	393	233	5022	8343	7318	8596	2736	34								0	0			0	0	0	0	3653	3472			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	70	0	0	0	0	0	0	0	822	0	0	0	0	0			0	0	0	0			0	0	1153			0	0	0		
49241																																																																																0	56265	14282	1228	78817	31283	0	31283	1807	0	215	373694	0	0	0	49948	2967	4	119911	2396	12005	11631	15930	2949	4129	72483	36295	70390	98084	44321	0		0	0	0		0	0	1040	0	0		0	0	2526	13536	44353	63997	0	0	0			407	414																							0	0	0	0	0	0	0	0	0	0	0	0		367583	1346	0	2574	0	0	0	0	0	0	0	1222	0	275	0	0	3146	412	0	0	0	0	0			0	0	8862			0	412	0		
49344																																																																																0	48	612		116			5422	1137	0	30	78342	0	0	0	46406	0	169	7724	174	453	970	3312	14711	26735	10534	2119	8810	6619	1333	2059								0	77			0	0	0	435	12950	9107			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		40001		0	1591	0	0	0	0	0	0	0	127	0	0	0	105	0			0	0	0				0	0	284			0	0	0		
49643																																																																																0	189	1833		679			2757	44	0	1664	12663	0	0	0	3045	287	0	6265	181	991	1071	803	0	0	1291	3802	3248	1082	192	0								19	0			0	0	30	0	586	968			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	77	0	0	0	0	0	0	0	239	0	0	0	0	0			0	0	0	0			0	0	246			0	0	0		
49652																																																																																0	12321	0		16477			6771	398	0	0	72736	0	7122	0	11004	0	0	22842	205	1458	1800	1249	4551	1618	10698	14887	11417	7092	12835	4791								0	0			0	0	0	0	6277	11224			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		52762		0	0	0	0	0	0	0	0	0	56	0	0	0	0	0			0	0	0	0			0	0	1086			0	0	0		
49821																																																																																0	862	7422	0	0	84472	0	84472	29086	0	10685	518739	0	0	0	74520	5683	0	91728	10162	4831	26108	14829	15074	2381	122961	39193	79396	105890	84206	7434		0	0	0		0	0	0	900	0		0	0	12674	37379	114191	139070	0	0	0			832	398																							0	0	0	0	0	0	0	0	0	0	0	0		217917	124	0	124	0	0	0	0	0	0	0	206	0	142	507	3718	2625	722	0	0	0	0	0			0	0	1465			0	722	0		
49858																																																																																0	1086	2076		20			5460	408	0	0	62438	0	0	0	26377	37	913	20289	2186	3744	16037	3806	333	0	4286	10073	16613	3896	432	0								0	0			0	0	5583	3988	10244	5382			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		9000		0	10	0	0	0	0	0	0	0	472	0	0	0	0	0			0	0	0				0	0	1295			0	0	0		
49951																																																																																0	17091	1434		22033			14435	0	0	55	80372	0	584	10230	13830	7	7713	16796	69	1783	422	498	4637	6421	4462	17046	6997	8847	16312	12160								0	0			0	0	0	0	935	6782			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	102	0	0	0	0	0	0	0	1809	0	0	0	0	0			0	0	0	0			0	0	1275			0	0	0		
50144																																																																																0	1050	0		644			1698	499	0	246	31446	0	0	0	17284	354	11805	3853	1053	4063	2046	1757	4767	3266	1473	6760	2159	2673	629	249								0	0		0	0	0	0	1286	3365	570			0			274	228																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	86	0	0	0	0	0	0	0	2585	0	0	0	0	0			0	0	0				0	0	1779			0	0	0		
50461																																																																																0	0	1270		0			29047	0	0	0	52393	479	0	0	1933	2124	1813	14750	0	280	1533	120	0	0	8980	9310	9281	5443	15324	2601								0	0			0	0	816	2696	14986	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0				0	0	0			0	0	0		
50546																																																																																0	152	326		1430			1265	21	0	0	11313	0	0	0	5131	193	0	2954	156	249	1051	2215	1130	0	2149	960	1751	752	219	128								0	443			0	0	176	157	1175	102			0			200	290																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	5	0	0	0	0	0	0	0	416	0	100	0	252	0			0	0	0	0			0	0	321			0	0	0		
50854																																																																																0	1109	277		1471			4842	25	0	0	26530	0	0	0	8005	139	410	5916	266	677	1438	3103	2112	280	964	4345	5636	3065	4372	68								0	0			0	0	800	0	2436	2804			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	938	0	0	0	0	0			0	0	0				0	0	3684			0	0	0		
50872																																																																																0	1672	11828		372			260	2754	0	0	125234	0	0	0	90996	665	50197	2018	7654	12432	5557	10876	18967	35003	5627	7064	4876	7576	3738	5271								0	0			0	0	548	2102	8055	5576			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		104190		0	45	0	0	0	0	0	0	0	211	0	0	0	0	0			0	0	0				0	0	150			0	0	0		
50957																																																																																0	5754	4254		0			74313	3676	0	0	196852	103	0	0	10115	305	207	89666	3947	851	3132	1849	0	0	46023	57451	50297	18648	13537	0								0	8			3568	2806	9244	17100	16694	55390			0			705	0																							114181	115016	489	80853	83291	2525	112	116	3	192	192	0		19919		0	36	0	0	0	0	0	0	0	30	0	195	0	0	684			1	0	0				0	0	36			0	0	0		
51253																																																																																0	4506	2386	0	568	16913	0	16913	4112	0	0	280841	0	0	0	140017	895	29896	52447	10213	20395	13138	10503	27217	52877	20246	28920	36773	30803	13488	8469		0	0	0		0	0	0	116	0		4387	2165	241	8078	12195	82694	0	0	846			250	1550																							0	0	0	0	0	0	0	0	0	0	0	0		128569	0	0	0	0	0	0	0	0	0	0	1652	0	0	0	0	142	91	0	116	0	0	0			17	99	6468			0	91	0		
51356																																																																																0	22	0		809			6703	0	0	0	16610	0	0	809	5484	0	99	9743	477	785	1458	779	1325	0	5953	2759	1667	444	158	0								0	0			0	0	0	630	475	0			0			0	89																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	232	0	0	0	0	0	0	0	163	0	0	0	0	0			0	0	0	0			0	0	2092			0	0	0		
51459																																																																																0	17892	2707		46056			15116	988	0	0	124838	0	481	0	19529	0	6742	49629	414	865	2083	2914	13207	33	47744	13571	8520	8785	23491	2093								0	0			0	0	264	756	8875	8199			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19529		0	368	0	0	0	0	0	0	0	1291	0	0	622	0	0			0	0	0	0	0	0	0	0	2316	0	0	0	0	0		
51730																																																																																0	8819	181		3945			1725	122	0	136	28864	0	0	0	7430	63	4836	11708	817	1476	4386	190	61	111	4321	5094	7799	3390	239	20								0	0		0	0	0	400	904	1501	1085			0			219	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	49	0	0	0	0	0	0	0	897	0	0	0	0	0			31	0	0	0			0	31	1607			0	0	0		
51842																																																																																0	48891	7386		24844			20759	2134	0	2444	244671	0	0	0	27502	2742	2441	107604	3029	11084	6942	3719	1327	575	23218	73375	61168	42971	9766	4397								0	0			0	0	1812	16289	56714	30423			0			908	0																							0	0	0	0	0	0	0	0	0	0	0	0		91117		0	0	0	0	0	0	0	0	0	797	0	300	0	876	0			0	0	0	0			0	0	1934			0	0	0		
52719																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0			0	0	0		
52951																																																																																0	10854	0		8494			18089	66	0	174	116758	1	19602	0	24893	446	22208	18772	331	949	1992	1278	9699	10269	7663	12024	18212	23374	25578	4225								21	0			0	0	438	3124	6652	2466			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	512	0	0	0	0	0	0	0	11707	0	0	0	0	0			0	0	0	0			0	0	9221			0	0	0		
53033																																																																																0	4199	149545	0	0	878978	85332	964310	65037	0	66776	3324167	0	0	0	1076180	55853	784291	1816609	190414	139301	76800	167924	423445	73858	1431835	56304	142270	272438	283378	39645		0	0	0		0	0	607	0	45600		611693	433486	36921	53328	199968	640513	0	0	39917			123	35793																							113129	161130	677	18251	21962	2468	680	760	24	0	0	0		753029	1665	0	1665	0	19070	0	0	0	0	0	792	0	0	0	2275	2825	446	0	0	0	0	0			0	0	8473			0	446	0		
53051																																																																																0	1376	0		2443			6734	0	0	381	23397	0	233	0	5689	0	4070	4347	4070	4	52	237	1326	0	10153	1301	2115	1333	2553	253								0	0			0	0	5	0	1376	1461			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	54	0	0	0	0	0	0	0	2871	0	0	0	0	0			0	0	0	0			0	0	774			0	0	0		
53752																																																																																0	0	0		0			1220	0	0	353	7337	0	0	0	2549	0	312	1342	46	5	53	23	2363	59	2114	741	456	1196	246	35								0	0			0	0	0	0	0	1941			0			14	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	4	0	0	0	0	0	0	0	369	0	0	0	0	283			0	0	0				0	0	901			0	0	0		
54049																																																																																0	3351	5425		533			4764	1595	0	3234	65648	0	0	0	14592	666	1742	8919	986	1152	3372	8661	259	162	5511	5439	13769	20432	5896	0								44	0		0	0	0	315	4185	12015	13808			0			564	0																							0	0	0	0	0	0	0	0	0	0	0	0		2000		0	773	0	0	0	0	0	0	0	133	0	701	234	0	0			0	0	0				0	0	215			0	130	0		
54058																																																																																0	76664	6941	0	53014	11011	0	11011	0	0	0	272732	0	176	0	90165	1629	78153	72458	3548	8007	19741	15152	21927	21464	21646	39257	19107	25866	33740	42687		0	0	0		0	0	0	0	0		0	0	4339	374	6405	12500	0	176	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		90164	179	0	179	0	0	0	0	0	0	0	2943	0	0	0	0	0	0	0	0	0	0	0			0	0	6392			0	0	0		
54375																																																																																0	4740	43289	0	0	92628	0	92628	27212	0	17600	523251	0	0	0	100918	4015	39920	77994	10200	17509	11050	21490	22927	17382	23313	57100	69231	125012	103831	38451		0	0	0		0	0	0	361	0		9039	8162	12957	27329	104574	85955	0	0	0			1479	273																							0	0	0	0	0	0	0	0	0	0	0	0		420822	0	0	0	0	0	0	0	0	0	0	1673	0	4060	0	180	900	362	0	0	0	0	0			0	0	0			0	362	0		
54441																																																																																0	29753	0		15190			17701	2841	0	5020	105855	0	178	0	11019	125	2051	31811	483	1192	4126	4562	636	0	12549	18515	27983	17621	12733	3501								0	0			0	0	514	19	6559	12654			0			21	0																							0	0	0	0	0	0	0	0	0	0	0	0		3531		0	67	0	0	0	0	0	0	0	2244	0	0	0	0	0			1909	194	0	0			0	0	1971			0	232	1715		
54656																																																																																0	9218	0	0	8043	30355	0	30355	0	0	695	113031	0	0	1639	22411	56	197	37070	30	239	352	1238	20479	0	8799	31370	13316	8347	27653	435		0	0	0		0	0	493	553	0		0	0	2208	1375	3000	21357	0	0	0			79	0																							0	0	0	0	0	0	0	0	0	0	0	0		44957	177	0	177	0	0	0	0	0	0	0	3177	0	0	0	0	3030	30	0	228	0	0	31			0	197	9913			0	30	31		
54973																																																																																0	0	74770	0	741	740913	0	740913	654921	0	0	4443174	6361	0	39417	2052234	164411	145779	210982	11588	27690	19654	50448	359021	1564580	976086	205930	278209	276448	344750	298245		0	0	0		0	0	0	11821	9661		0	0	20950	120976	143410	303450	0	0	0			12955	3746																							0	0	0	0	0	0	0	0	0	0	0	0		1889960	38005	14029	38005	0	0	0	0	0	0	0	34	0	7130	0	0	0	2872	0	100	0	0	0			0	0	108870			0	2872	0		
55336																																																																																0	0	2157	0	0	9174	0	9174	20937	0	0	230342	0	0	0	108542	1359	868	15145	1371	1342	5287	11128	77288	11888	28548	6687	12142	28523	45596	85		0	0	0		0	0	0	1069	0		0	0	2045	2306	46143	32362	0	0	0			235	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0	0	0			0	0	3598			0	0	0		
55635																																																																																0	0	0		0			2763	761	0	0	79700	122	0	0	5479	43	946	21769	83	422	400	1633	1693	1058	6509	14756	23170	14547	5288	7467								288	16			0	0	98	3923	61253	3773			0			159	0																							0	0	0	0	0	0	0	0	0	0	0	0		60911		0	16	0	0	0	0	0	0	0	443	0	0	0	0	0			0	0	0				0	0	966			0	0	0		
55653																																																																																0	0	0		1182			15215	703	0	779	67028	0	0	0	7824	507	5452	10671	4	84	164	588	5586	1381	847	10244	8786	16596	14738	7967								0	6		0	0	0	409	4171	12195	9115			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		26744		0	0	0	0	0	0	0	0	0	14799	0	0	0	0	0			0	0	0				0	0	123			0	0	0		
55970																																																																																0	0	14850	0	0	7468	0	7468	9521	0	44	250767	0	0	0	77482	1737	12987	10646	1580	4756	1463	1988	31995	35229	9742	10754	7270	7086	98277	37571		0	0	0		0	0	0	0	17		0	0	6635	13209	52136	66687	0	0	0			0	60																							0	0	0	0	0	0	0	0	0	0	0	0		250680	87	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	911			0	0	0		
56258																																																																																0	4758	0		6781			24219	9977	0	907	123871	0	0	0	40109	90	0	35887	145	552	2829	11847	24696	0	22368	12855	19351	22239	5523	1056								0	130			0	0	527	0	26135	6708			0			0	32																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	781	0	0	0	0	0	0	0	505	0	0	0	0	0			0	0	0				0	0	2244			0	4755	0		
56351																																																																																0	21030	2151	6171	7418	118433	0	118433	4531	0	12470	731397	0	10754	598	252209	15524	12911	133675	14170	14229	28277	27876	104916	62652	117151	43922	71324	108480	114534	22904		0	0	0		0	0	0	453	0		0	0	11627	43192	61699	108149	0	10754	0			131	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		253146	536	550	6707	0	0	0	0	0	0	0	24228	0	0	0	0	0	4613	0	0	0	0	0	0	0	0	0	30272	0	0	0	4613	0		
56427																																																																																0	3759	186		29			574	0	0	799	47215	0	0	0	35429	271	9211	307	849	3295	368	591	13259	16579	415	770	822	685	4231	4822								0	0			0	0	2080	184	2699	0			0			344	138																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	163	0	0	0	0	0			0	0	0				0	0	1042			0	0	0		
56548																																																																																0	32503	52244	0	11573	6756	0	6756	12695	0	3144	283558	0	0	0	54321	3215	11497	50012	3064	7302	18118	18273	6671	570	15262	34619	76510	61366	41441	0		0	0	0		0	0	1090	0	0		0	0	1149	7644	23635	71464	0	0	0			0	109																							0	0	0	0	0	0	0	0	0	0	0	0		104759	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0			0	0	1796			0	0	0		
56557																																																																																0	211	43097	0	0	679900	0	679900	45976	0	209334	2397265	0	44392	28319	216691	11942	151449	844378	11330	11960	49047	65588	75251	1134	513293	309415	450500	565722	286342	47886		0	0	0		0	0	0	10957	0		0	0	70739	136181	431019	452257	0	44392	0			1507	0																							0	0	0	0	0	0	0	0	0	0	0	0		1673774	21569	20193	21569	0	0	0	0	0	0	0	584	453	2874	0	458	5214	9245	0	144	0	0	0			0	0	2223			0	9245	0		
56717																																																																																0	2390	3659	1542	1450	55090	0	55090	13340	0	9734	466779	1035	0	0	70118	11837	38123	51077	2151	7485	3611	3454	30505	21725	66074	52453	35121	31086	61371	138374		0	0	0		0	0	0	373	0		0	0	5349	6480	238787	37868	0	0	0			960	519																							0	0	0	0	0	0	0	0	0	0	0	0		340932	1867	1183	3409	0	0	0	0	0	0	0	2237	0	0	0	5361	0	45	0	0	0	0	0			0	0	4510			0	45	0		
57040																																																																																0	33353	276		12582			4387	509	0	820	70425	0	0	0	7754	265	906	19392	79	745	2472	4241	29	106	10401	8167	13107	24875	5036	494								59	0			0	0	0	44	0	5518			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	1867	0	0	0	0	0			0	0	0	0			0	0	2991			0	0	0		
