"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	
183958																																																																																																														0	0	0							529	6710	3824	529	2973	4	76	269	0	3242	3300	0	0	0	0	0	0	0				0	0	0	3011	6	529	0	0	0	5	7	0	0	0	0		0	0	235	158	0	0			0	0				0	0	0	0	0	0	0	0	34	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
184142																																																																																																														0	0	0	0	0	0	0	0	0	1137	320	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	461	0	147	0	0	0	0	0	142	0	0	0	0	0	113	0	0	0	0	53	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184245																																																																																																														0	0	0							2726	236	0				0	0	87	0	0	0	0	0	0	0	0	0				0	0	20	0	0	0	0	0	0	0	0	0	0	0	0		1302	0	75	0	0	0			689	0				0	0	0	0	0	0	149	0	0	0	111	1206	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
184656																																																																																																														0	0	0							38	343	79	0	0	0	14	27	38	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0				0	0	0	0	0	0	0	21	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184759																																																																																																														0	0	0							31	194	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				6	0	0	0	0	0	47	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
185251																																																																																																														0	0	0							0	116	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	46	0	0	0			0	0				0	0	0	0	0	0	0	34	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
185448																																																																																																														0	0	0							1433	1681	1189	0	0	0	337	121	445	0	0	0	0	0	0	0	0	0				40	0	0	105	909	0	0	0	0	0	0	0	0	0	0	0	149	0	392	159	70	0	0	0	568	0				35	0	0	0	0	0	199	489	0	0	250	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185859																																																																																																														0	0	0	0	0	0	0	0	0	2945	4238	0	0	0	0	373	0	465	0	0	0	0	0	0	0	0	0	0	0	0	394	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	2935	0	0	0	2372	0	94	0	0	0	0	0	0	0	0	94	0	1387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186221																																																																																																														0	0	0							11032	7177	2957	0	0	0	371	0	105	0	0	0	0	0	0	0	0	0				455	0	86	59	14	0	0	0	0	0	0	0	0	0	0		707	53	558	0	84	0			919	0				0	0	0	51	0	0	2017	1742	0	184	8973	1027	0	0	547							0	0	6064	1965	2706	105	1918	2624	105	0	0	0																																		0	0	0	0	0	0	
186548																																																																																																														0	0	0							135	424	0				12	0	62	0	0	0	0	0	0	0	0	0				23	0	0	15	0	0	0	0	0	0	0	0	0	0	0		68	0	355	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
186717																																																																																																														0	0	0							10270	2835	0	0	0	0	233	0	0	0	0	0	0	0	3951	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2289	220	856	0	137	0			527	0				0	202	0	0	0	2629	286	1103	0	0	168	1000	0	0	1620							0	0	5500	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	71	
186744																																																																																																														0	0	0	0	0	0	0	0	0	2446	2981	8	113	1165	6	141	2	207	804	0	134	0	0	0	0	0	0	0	0	0	130	0	34	1165	6	113	0	0	0	0	0	0	0	0	0	0	555	39	370	0	47	0	0	0	224	0	0	0	0	153	0	0	0	0	0	149	0	0	0	1028	301	0	0	202	0	0	0	0	0	0	0	0	281	0	0	1028	0	0	771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186838																																																																																																														0	0	0	0	0	0	0	0	0	5058	1347	78	0	0	0	0	0	2093	0	0	7	0	0	0	0	0	0	0	0	0	90	0	118	0	0	0	0	0	0	18	0	0	0	0	0	0	811	27	111	27	0	0	0	0	0	0	0	0	0	0	823	0	0	0	0	0	266	51	0	1222	496	0	0	646	0	0	0	0	0	0	781	0	2060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	781	0	0	
186856																																																																																																														0	0	0							15	788	0				62	0	15	56	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	41	0	0	0			0	0				0	148	0	0	0	0	107	66	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
187648																																																																																																														0	0	0							257	75	0				2	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		132	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
187899																																																																																																														0	0	0							4251	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				115	0	489	0	0	0	0	0	0	0	0	0	0	0	0		3497	157	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	108	0	40	0	2070							40	0	2178	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
187947																																																																																																														0	0	0	0	0	0	0	0	0	855	4080	1916	0	812	0	129	0	150	2349	0	146	0	32	0	0	0	0	0	0	0	0	0	0	812	0	0	0	0	0	0	0	0	0	0	0	0	258	0	742	18	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	18	0	0	1859	0	301	0	0	0	0	0	0	0	0	0	0	1859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188056																																																																																																														0	0	0							288	2434	1662	0	260	0	935	406	31	39	0	0	0	0	0	0	0	0				0	0	0	260	0	0	0	0	0	0	0	0	0	0	0		228	0	726	85	32	4			0	0				0	0	0	0	0	0	0	224	0	1037	0	29	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
188177																																																																																																														0	0	0							689	944	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689	0	944	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188430																																																																																																														0	0	0							2836	1222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1338	168	761	0	0	0			0	0				0	0	0	0	0	581	461	0	0	0	168	581	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
188449																																																																																																														0	0	0							1551	6903	0	481	3335	0	1743	0	329	781	0	657	0	0	0	0	0	0				0	0	0	3335	0	481	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	695	0				0	0	0	0	0	0	0	570	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188720																																																																																																														0	0	0							963	2858	273				75	0	48	0	0	0	0	0	0	0	0	0				70	10	22	0	0	0	0	0	0	0	0	0	0	0	0		334	0	1020	211	0	0			726	0				0	139	0	0	0	108	0	0	0	0	212	0	177	211	15							244	211	15	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
188739																																																																																																														0	0	0							1395	1314	30	0	0	0	92	20	42	122	0	36	0	0	0	0	0	0				0	0	0	85	0	37	0	0	0	0	0	0	0	0	0	0	929	0	573	0	0	0	0	0	0	0				0	0	0	0	0	31	94	148	0	0	75	42	93	0	115	0	0	0	0	0	0	143	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188917																																																																																																														0	0	0							553	51	14				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	6	50	0	0	14	0	0	0	0				0	0	0	0	0	0	0	0	0	0	321	0	0	0	159	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188926																																																																																																														0	0	0							586	1233	562				40	358	0	0	0	0	0	0	0	0	0	0				0	0	0	266	204	0	0	0	0	4	0	0	0	0	0	0	354	0	701	0	0	0	0	0	0	0				0	0	0	0	0	0	76	104	0	0	0	232	101	0	0	0	0	0	0	0	0	101	206	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189044																																																																																																														0	0	0	0	0	0	0	0	0	2141	1151	0	0	0	0	597	0	369	0	0	0	0	0	0	0	0	0	0	0	0	396	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	82	101	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	44	36	0	0	0	194	0	0	0	527	0	0	0	0	0	0	0	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189129																																																																																																														0	0	0							4839	1098	70	0	0	0	2	0	1008	146	0	1044	173	0	0	0	0	0				54	17	0	4	0	0	0	0	0	0	0	0	0	0	0		395	180	616	53	0	0			3942	0				0	0	0	0	0	0	58	0	0	0	2150	28	48	0	161							48	0	348	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
189549																																																																																																														0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189745																																																																																																														0	0	0	0	0	0	0	0	0	4011	5598	0	0	0	0	2650	0	523	0	0	0	599	0	273	0	0	0	0	0	0	294	0	1042	0	0	40	0	0	0	0	0	0	0	0	0	0	1819	93	517	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1466	0	0	0	221	0	0	1909	0	0	0	0	0	0	0	0	2432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189820																																																																																																														0	0	0							361	1065	311				23	0	0	0	0	0	15	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		129	0	649	311	0	0			0	72				0	0	0	0	0	0	377	0	0	0	223	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
189950																																																																																																														0	0	0							0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	20	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
190451																																																																																																														0	0	0	0	0	0	0	0	0	96	595	0	0	0	0	0	0	1	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	226	0	120	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190563																																																																																																														0	0	0							0	36	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
190648																																																																																																														0	0	0							0	1546	81	0	904	0	10	0	0	115	0	0	0	0	0	0	0	0				0	0	0	904	0	0	0	0	0	0	0	0	0	0	0		0	0	0	81	0	0			0	0				0	500	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
190947																																																																																																														0	0	0							0	411	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0				0	0	0	220	0	0	0	0	0	0	0	0	0	0	0		0	0	118	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
190956																																																																																																														0	0	0							112	15	37	0	13	0	0	0	15	0	0	0	0	0	0	0	0	0				0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	37	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191355																																																																																																														0	0	0							185	944	0	0	668	0	0	0	0	252	0	184	0	0	0	0	0	0				0	0	0	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191449																																																																																																														0	0	0							0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
191935																																																																																																														340	0	0							543	3450	318	0	0	0	592	318	0	755	0	0	0	0	0	0	0	0				0	0	70	0	0	0	0	0	0	0	0	0	0	0	0		134	298	0	0	0	0			0	0				0	0	0	0	0	41	1680	0	0	0	0	0	0	0	494							0	0	494	2860	0	0	2860	0	0	0	0	0																																		0	0	0	0	0	0	
192147																																																																																																														0	0	0	0	0	0	0	0	0	2324	1209	10	0	0	0	248	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1875	127	667	0	0	0	0	0	321	148	0	0	0	0	0	0	0	0	0	0	41	0	0	0	152	0	0	108	0	0	0	0	0	0	31	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192558																																																																																																														0	0	0	0	0	0	0	0	0	76	2236	203	0	27	35	199	0	0	93	46	0	0	0	0	0	0	0	0	0	0	21	0	0	27	35	0	0	0	0	0	0	0	0	0	0	0	52	18	357	60	0	17	0	0	76	0	0	0	0	0	620	0	0	0	0	338	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192651																																																																																																														0	0	0							26	300	798	0	0	0	43	7	0	0	0	0	0	0	0	0	0	0				0	0	0	0	766	0	0	0	0	0	0	0	0	0	0		26	0	236	22	0	2			0	0				0	0	0	0	0	0	0	3	0	0	0	0	0	0	0							0	0	0	0	766	0	0	613	0	0	0	0																																		0	0	0	0	0	0	
192857																																																																																																														0	0	0							0	1059	1289	0	736	0	0	0	0	50	1223	0	0	0	0	0	0	0				0	0	0	741	27	0	0	0	0	26	0	0	0	0	0		0	0	239	39	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	573	0	0	515	0	0	0	0																																		0	0	0	0	0	0	
193162																																																																																																														0	0	0							270	2761	0	0	0	0	1026	0	33	170	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		181	0	705	0	0	0			5	0				599	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
193247																																																																																																														0	0	0							41	667	190				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	279	190	388	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193537																																																																																																														0	0	0							1621	1697	0	493	156	0	341	0	39	619	0	25	0	0	0	0	0	0				0	0	0	156	0	493	0	0	0	0	0	0	0	0	0	0	953	0	422	0	0	0	0	0	273	6				0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	437	119	0	25	107	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193649																																																																																																														0	0	0							247	66	372	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	46	0	0	0	0	0	99	0				0	0	0	0	0	0	0	0	0	0	99	0	0	0	36	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193809																																																																																																														0	0	0	0	0	0	0	0	0	2941	2378	310	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	47	114	0	0	0	0	0	0	0	0	0	0	0	0	0	1817	0	1257	263	0	0	0	0	0	0	0	0	0	883	0	0	0	141	0	0	223	0	0	832	0	0	0	1109	0	0	0	0	0	0	0	0	1965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194440																																																																																																														0	0	0							85	1160	108	0	0	0	150	0	0	402	0	0	0	0	0	0	0	0				0	0	0	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	8	0	0	0	0	0				70	0	0	0	0	0	317	0	86	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194570																																																																																																														0	0	0							602	1871	0				0	0	0	0	0	0	0	0	0	0	0	0				71	0	0	0	0	0	0	0	0	0	0	0	0	0	0		445	0	948	0	0	0			365	0				0	31	0	0	0	16	821	0	0	0	0	141	0	0	100							0	0	100	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
194936																																																																																																														0	0	0							0	362	0				0	0	0	0	0	0	0	0	0	0	0	0				103	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	110	0	0	0			0	0				0	0	0	0	0	0	116	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
195111																																																																																																														0	0	0							8023	7368	0	0	0	0	479	0	803	0	0	0	487	0	0	0	0	0				0	0	136	0	0	0	0	0	0	0	0	0	0	0	0		1945	12	195	0	21	0			1691	0				0	0	0	0	1620	0	1893	716	0	0	1038	2073	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
195157																																																																																																														0	0	0							92	3	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		16	0	0	0	0	0			37	0				0	0	0	0	0	0	0	0	0	0	0	38	0	0	0							0	0	38	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
195456																																																																																																														0	0	0							354	716	0	0	174	0	0	0	0	0	0	300	0	0	0	0	0	0				0	0	0	200	0	0	0	0	0	0	0	0	0	0	0		54	0	92	0	0	0			60	0				0	0	0	0	0	0	0	410	0	0	0	0	0	0	0							0	0	0	0	0	187	0	0	168	0	0	0																																		0	0	0	0	0	0	
196743																																																																																																														0	0	0							2535	0	0				0	0	93	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		555	42	0	0	0	0			78	0				0	0	0	0	0	0	0	0	0	0	408	1420	0	0	597							0	0	2532	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
196752																																																																																																														0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196800																																																																																																														0	0	0	0	0	0	0	0	0	1301	1536	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	965	0	1313	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197142																																																																																																														0	0	0							1265	769	194				14	25	40	109	0	56	0	0	0	0	0	0				0	0	0	4	0	5	0	0	0	0	0	0	0	0	0		231	0	485	155	0	0			861	0				0	0	0	0	0	0	0	97	0	0	251	672	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
197254																																																																																																														0	0	0							0	791	3	0	662	0	129	0	0	0	0	0	0	0	0	0	0	0				0	0	0	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
