"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
111661																																																																							0	6126	437		1324			2464	0	0	0	56712	0	0	0	34777	1037	17023	6545	592	876	3531	2148	13937	13693	3454	3645	5574	4116	4111	1035								0	0			0	0	1226	926	2760	457			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		56712		0	52	0	0	0	0	0	0	0	3833	0	0	0	0	0			0	0	0				0	0	1293			0	0	0		
111942																																																																							0	7885	2591		3312			26325	17133	0	321	203646	0	0	0	44843	6278	0	94349	6333	17713	10525	1456	1470	6159	27065	43238	62797	19874	4129	23								198	1521			0	0	5443	13856	34311	34650			0			0	669																							0	0	0	0	0	0	0	0	0	0	0	0		43255		0	58	0	0	0	0	0	0	0	2046	0	0	0	191	0			0	0	0	0			0	0	2875			0	0	0		
111979																																																																							0	4922	5681	0	5443	40116	0	40116	6374	0	3954	181119	0	0	0	30033	1621	8663	38499	1910	2488	3409	2766	8219	9277	23329	25974	31909	14838	42523	9001		0	0	0		0	0	2942	1601	0		0	0	604	10338	34370	29734	0	0	0			516	272																							0	0	0	0	0	0	0	0	0	0	0	0		67966	40	0	40	0	0	0	0	0	0	0	843	0	0	0	245	0	3167	0	52	0	0	0			8	44	2503			0	3167	0		
112163																																																																							0	18592	16398	0	15364	106992	0	106992	287	0	15923	636467	0	0	0	200343	12315	154631	133893	7047	25080	51926	41363	42169	30263	66268	86953	105446	76872	61290	36884		0	0	0		0	0	0	1000	0		0	0	13473	31737	83925	75249	0	0	0			459	552																							0	0	0	0	0	0	0	0	0	0	0	0		628386	3204	0	3204	0	0	0	0	0	0	0	14883	0	0	0	0	4010	171	0	0	0	0	0			0	0	26782			0	171	0		
112332																																																																							0	2714	0		3672			4229	0	0	564	46242	0	0	0	17542	115	0	18627	2342	4501	6556	2112	1207	0	5489	6295	7819	6636	778	0								0	0			0	0	1193	3390	2798	116			0			0	403																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	2978	0	0	0	0	0			0	0	0	0			0	0	6931			0	0	0		
112444																																																																							0	51679	120		30735			4624	3605	0	2606	163902	0	0	0	41080	2140	0	42724	1954	5963	22043	3158	6447	518	51398	15565	33011	14358	7715	49								135	574			0	0	3488	4098	10247	1525			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		32173		0	213	0	0	0	0	0	0	0	2676	0	0	0	0	0			0	0	0	0			0	0	4357			0	0	0		
112510																																																																							0	1840	115		161			1631	1067	0	150	31574	0	0	0	20133	259	20133	5695	582	3184	5096	1068	4097	6106	191	1738	2483	2312	3049	1672								0	23		0	0	0	131	0	3365	0			0			54	0																							0	0	0	0	0	0	0	0	0	0	0	0		2335		0	0	0	0	0	0	0	0	0	2601	0	0	0	0	0			0	0	0				0	0	98			0	0	0		
112556																																																																							0	7615	0		10790			1812	0	0	0	24209	0	484	0	562	0	0	9116	40	54	62	238	168	0	4108	5784	4834	6805	2116	0								145	0			0	0	0	0	1949	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		20779	20	0	20	0	0	0	0	0	0	0	460	0	0	0	280	0			0	0	0	0			0	0	372			0	141	0		
112837	65210261	4365049	5921	13420818	71996	0	1925297	141105177	0	834590	8856975	48363505	2820813	11820429	18480799	15297424	749105	0	0	0	0	70390	25900656	277451	88450	869841	5999740	3947290	0	1963090	0	0	0	0	0	0	0	0	0	0	38770400	47690503	2111254	8518	10825	639	19327491	23271821	1656878	93027	100141	38	57319996	88540	27028678	120717	0	198708	0	0	0	0	94054	0	865570	0	0	0	0	0		43913	6707327	230585	5921	13420818	71996		2292518	0	1925297	141034786	0	1963090		43039212	328636	35382058		4041868	6804933	6963700	13678301	9301540	1825664							0			0	0			25900656	277451					326938	1784528	1951732	8735457			611854	69702	9676	86582	747100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															440169	3694294		0	0	0	0	0	0		27028678	26000	22925	31827	15063	43863				0			0	0			865570	0	0					
113003																																																																							0	23	31		0			0	5788	0	0	81491	703	0	0	67791	4935	0	6354	1	128	249	957	24063	40369	6202	23	328	490	4900	2261								0	8			0	0	1334	31	1177	376			0			0	952																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	49	0	0	0	0	0			0	0	0				0	0	651			0	0	0		
113030																																																																							0	9199	35		0			6877	0	0	903	77803	0	0	0	13496	2331	0	25799	701	1820	5532	1556	3813	64	8969	14309	23706	7056	9529	696								0	0			0	0	536	5203	17413	15341			0			93	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	3150	0	218	0	83	611			0	0	0				0	0	3319			0	0	0		
113441																																																																							0	54146	1093	0	12212	25422	0	25422	22206	0	4362	366664	0	0	0	161684	1180	156953	73719	15230	81402	41071	17516	2690	3247	74379	62845	41455	13870	8241	2070		0	0	0		0	0	252	0	0		0	0	1410	2413	55800	12609	0	0	0			2226	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		155324	172	3200	172	0	0	0	0	0	0	0	4680	0	0	764	588	342	0	0	0	0	0	0	0	0	0	0	3823	0	0	0	0	0		
113601																																																																							0	0	47590	0	0	38846	0	38846	0	0	0	435869	1098	0	437	6507	0	6507	98838	0	1236	219	392	0	4321	27566	75970	158817	84064	49160	29226		0	0	0		0	0	0	19	0		0	0	51727	26883	81873	182764	0	0	0			1292	0																							0	0	0	0	0	0	0	0	0	0	0	0	20850	14445	0	0	0	0	0	0	0	0	0	0	0	0	276	375	1245	0	341	0	0	0	0	0			0	0	758			0	341	0	39	
113740																																																																							0	0	10494	0	0	52679	0	52679	23761	0	0	354510	0	0	0	115740	5720	10356	126900	37599	6208	21765	15650	3230	28686	58759	26080	43547	87157	17214	328		0	0	0		0	0	0	131	0		0	0	90	2894	64018	75798	0	0	0			7904	852																							0	0	0	0	0	0	0	0	0	0	0	0		0	154	0	154	0	0	0	0	0	0	0	3031	0	294	0	2514	836	526	0	148	0	0	0			148	0	0			0	526	0		
113937																																																																							0	10011	853		1669			19214	9193	0	2167	158046	0	0	1218	46254	2747	966	50254	2829	7233	11938	10292	13003	50	14780	25412	23993	21417	20073	405								0	876			0	0	4200	15554	20334	13274			0			885	24																							0	0	0	0	0	0	0	0	0	0	0	0		46254		0	1980	0	0	0	0	0	0	0	5884	0	90	0	1594	709			0	0	0				0	0	3836			0	779	0		
114149																																																																							0	4538	1789		1553			12637	1649	0	2512	75434	0	0	0	28012	1377	0	22629	193	2703	8748	13620	2708	0	8261	11472	19275	7178	616	0								91	40			0	0	724	1590	9480	7476			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	1012	0	0	0	0	0			0	0	0				0	0	954			0	0	0		
114158																																																																							0	14719	6992		17149			23352	1834	0	0	138994	0	7095	0	7273	0	1371	30209	523	497	864	1098	4287	4	13619	18730	14535	23176	52804	6953								0	87			0	0	217	5819	34303	10486			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	344	0	0	0	0	0	0	0	8419	0	0	0	534	0			0	0	0	0			0	0	905			0	103	0		
114251																																																																							0	16263	0		37486			3657	0	0	0	65973	0	0	0	2055	256	0	36809	4	389	913	413	226	81	20526	16082	10904	7886	7361	1078								0	49			0	0	150	0	5146	77			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		17498		0	0	0	0	0	0	0	0	0	293	0	0	0	82	0			0	0	0	0			0	0	541			0	14	0		
114260																																																																							0	745	40967	0	13308	208725	0	208725	70140	0	31061	1271292	0	0	5067	104370	9983	11121	102461	3871	1387	7260	5998	53541	31417	164820	71196	107060	173095	514860	112672		0	0	0		0	0	4040	384	0		0	0	14037	142442	279185	327945	0	0	0			260	220																							0	0	0	0	0	0	0	0	0	0	0	0		112937	10896	0	10896	0	0	0	0	0	0	0	2392	0	1304	3572	5670	1943	1562	0	0	0	0	0			0	0	10672			0	1562	0		
114457																																																																							0	21665	136		14861			24267	27	0	0	164966	0	0	0	51355	925	49146	28515	405	653	288	529	14892	34467	95813	4847	1931	4358	3511	3151								0	0			0	0	4549	948	33774	6737			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	16	0	0	0	0	0	0	0	3545	0	0	0	0	0			0	0	0	0			0	0	2161			0	0	0		
114756																																																																							0	4111	2419		7			9665	737	0	0	123571	0	0	0	21392	1179	10993	38399	419	7249	2276	3939	3575	3934	13258	17473	20308	17575	15362	17732								0	0			0	0	3109	18352	36686	21367			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	118532		0	30	0	0	0	0	0	0	0	1058	0	0	0	0	0			0	0	0				0	0	3459			0	0	0	0	
114774																																																																							0	0	0		0			0	371	0	0	38381	0	0	0	20787	1455	774	14793	42	705	225	567	6011	13237	611	14068	145	504	2266	0								0	0			0	0	15619	0	39	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0				0	0	110			0	0	0	0	
114840																																																																							0	10858	1636		2193			17151	2145	0	32	137214	0	0	0	39508	1732	17111	26889	3260	9797	12103	5165	2703	5395	10914	24994	25368	24471	10230	1309								0	187			0	0	3028	9235	28737	17065			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		136658		0	1	0	0	0	0	0	0	0	1177	0	0	0	0	0			0	0	0				0	0	2529			0	0	0		
114859																																																																							0	6184	0		14533			1828	0	0	551	32505	0	0	0	6347	0	34	12291	34	1	44	272	2882	3114	9289	4071	2180	2569	5311	2738								0	64			0	0	156	0	633	815			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		13058		0	4	0	0	0	0	0	0	0	916	0	0	0	0	0			593	0	0	593			0	0	474			0	0	593		
115100																																																																							0	0	765		0			21302	14562	0	0	150701	95	0	60	85851	6626	37546	8554	3825	4459	13931	12091	30829	20433	8960	1841	10882	15216	20329	5119								0	139			0	0	482	2660	13778	3500			0			0	166																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	456	0	0	0	0	0			0	0	0				0	0	675			0	0	0		
115146																																																																							0	13126	467		24259			10786	305	0	1065	71455	0	260	0	9265	917	77	25431	152	998	2971	4339	223	490	22733	6594	11986	15978	4873	0								0	4			0	0	95	1026	3826	3957			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		18746		0	50	0	0	0	0	0	0	0	1153	0	0	0	77	0			0	0	0	0			0	0	894			0	29	0		
115221																																																																							0	153	6256		178			25995	15611	0	200	178397	0	0	0	47677	2976	2446	26341	9379	2183	4323	3145	10278	18293	32755	9748	25917	25947	28126	3517								0	565			0	0	2931	14645	32214	26072			0			113	0																							0	0	0	0	0	0	0	0	0	0	0	0		34858		0	21	0	0	0	0	0	0	0	143	0	0	0	0	0			0	0	0				0	0	2760			0	0	0		
115575																																																																							0	0	10846		0			11211	1945	0	0	140515	0	0	0	70189	1979	12292	2681	282	1312	4028	7857	25680	29601	8080	5491	21773	18224	10954	5022								0	30			0	0	0	1085	21780	16811			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		39245		0	70	0	0	0	0	0	0	0	2606	0	0	0	463	0			4	0	0				0	0	1963			0	0	0		
116077																																																																							0	0	2807		0			22478	3145	0	0	113305	0	0	0	47968	4755	1691	5536	1013	413	675	634	9457	35776	14573	3751	8699	14916	9278	8964								0	0			0	0	871	3565	11705	15525			0			0	40																							0	0	0	0	0	0	0	0	0	0	0	0		58693		0	0	0	0	0	0	0	0	0	35	107	0	0	0	0			0	0	0				0	0	451			0	897	0		
116358																																																																							0	450	0		942			2904	3260	0	0	29568	0	0	0	11807	1113	0	5050	396	840	4093	1994	4111	242	1151	2663	6419	3585	3262	442								0	54			0	0	997	0	4349	1218			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		11808		0	28	0	0	0	0	0	0	0	1118	0	0	0	0	0			0	0	0				0	0	1328			0	0	0		
116554																																																																							0	169	0		762			1483	0	0	222	5774	0	0	0	2279	212	10	472	224	23	103	243	868	818	79	147	1047	1306	916	0								0	0			0	0	0	0	0	111			0			0	0																							2384	2384	0	519	519	0	523	523	0	76	76	0		0		0	1	0	0	0	0	0	0	0	214	0	0	0	0	0			0	0	0	0			0	0	321			0	0	0		
116639																																																																							0	3980	0		1040			1437	0	0	0	25102	0	0	0	10597	228	400	3280	65	321	886	2306	6415	564	1003	1915	3649	3193	2860	1885								0	0			0	0	0	0	983	435			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	24	0	0	0	0	0	0	0	3200	0	0	0	0	0			0	0	0	0			0	0	3178			0	0	0		
116732																																																																							0	1637	238		665			3189	0	0	137	19317	0	0	0	7712	89	0	4331	104	1030	4437	689	860	0	713	2652	5681	805	1139	0								0	0			0	0	0	516	1565	1165			0			0	44																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	820	0	0	0	0	0	0	0	954	0	0	0	0	0			61	0	0				0	0	630			0	0	0		
116741																																																																							0	23348	1190		20033			6967	194	0	1087	78352	0	0	0	18655	0	1578	14282	602	1059	3035	6648	7258	0	12241	2837	16759	22383	5455	0								0	26			0	0	0	152	618	799			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		18655		0	23	0	0	0	0	0	0	0	2342	0	0	410	0	0			0	0	0	0			0	0	2918			0	0	0		
116871																																																																							0	7340	31995	0	0	71167	0	71167	9337	0	0	402392	0	0	18568	125190	2639	5298	106543	9053	11230	13914	20702	30440	34974	39796	55092	67779	91233	14984	1741		0	0	0		0	0	0	0	0		0	0	2765	18600	67243	64570	0	0	0			0	203																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	741	0	0	0	0	0	0	0	0	0	0	0			0	0	805			0	0	0		
117038																																																																							0	2113	1930		4024			8588	850	0	607	55266	0	0	60	11679	2321	0	18777	513	2875	3074	3686	783	0	8076	7313	9831	10992	4536	0								0	0			0	0	2766	10409	5398	1281			89			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	10	0	0	0	0	0	0	0	906	8	0	0	0	0			0	0	0	0			0	0	2384			0	0	0	0	
117074																																																																							0	0	10607		0			0	1370	0	0	125323	281	0	0	103874	825	12632	830	2540	5889	1143	3838	44750	45537	3604	3134	1108	6796	3593	3476								0	0			0	0	1937	0	4075	2284			0			364	168																							0	0	0	0	0	0	0	0	0	0	0	0		80273		0	0	0	0	0	0	0	0	0	76	0	0	0	0	0			0	0	0				0	0	556			0	0	0		
117458																																																																							0	21801	1036		47359			36095	2733	0	0	183742	0	0	0	20964	2344	7793	56702	1989	5804	3686	2904	3563	2416	40131	27997	29438	47798	11747	4368								0	164			0	0	0	6406	5322	34506			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	313	0	0	0	0	0	0	0	1642	0	0	0	0	0			0	0	0	0			0	0	3057			0	0	0		
117672																																																																							0	0	6233		0			1350	3296	0	0	81393	0	0	0	52448	1319	27772	2988	1348	6681	7302	5425	14165	15180	1428	555	4998	7195	4826	9570								0	87			0	0	7336	1464	3027	4735			0			872	0																							0	0	0	0	0	0	0	0	0	0	0	0		29651		0	19	0	0	0	0	0	0	0	56	0	0	0	0	243			0	0	0				0	0	23			0	0	0		
117775																																																																							0	225	581		100			2108	1981	0	0	27776	0	4002	0	9580	172	651	7706	677	2426	1322	990	3621	386	2000	2604	3246	6215	3263	513								0	27			0	0	574	559	812	5627			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	460	0	0	0	0	0			0	0	0				0	0	968			0	0	0		
118156																																																																							0	18810	1033		0			18473	4518	0	1367	118085	0	0	0	37800	1123	107	37374	1904	6864	12577	12844	3611	0	16748	11859	18157	25396	8125	0								0	0			0	0	1108	340	19640	10201			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		498		0	39	0	0	0	0	0	0	0	1423	0	0	0	0	0			0	0	0				0	0	2210			0	0	0		
118174																																																																							0	0	1978		1360			4613	15716	0	0	143336	0	0	0	81096	2893	22734	11359	4343	8345	21741	6569	14639	25459	24133	10994	11960	5513	8616	782								0	80			0	0	4123	5941	15062	8956			0			0	93																							0	0	0	0	0	0	0	0	0	0	0	0		56748		0	22	0	0	0	0	0	0	0	171	0	0	298	0	0			0	0	0				0	0	1325			0	0	0		
118660																																																																							0	0	15371		0			8	0	0	0	90003	261	0	0	16703	0	956	7165	5696	2003	7515	1490	0	0	49453	3791	6241	10200	3581	0								0	0			0	0	0	3776	15032	39364			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		72772		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0				0	0	10			0	0	0		
118736																																																																							0	11190	621		5113			13762	2746	0	1377	128699	0	0	1	40294	1269	114	42870	2746	7489	9819	16686	3443	0	12329	23165	19503	27388	5976	0								902	134			0	0	3272	7823	12717	20703			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		48490		512	14	0	0	0	0	0	0	0	1161	0	0	0	0	0			0	0	0	0			0	0	5089			0	0	0		
119153																																																																							0	10668	4485	0	4633	25087	0	25087	3369	0	4149	164680	1	0	0	47486	699	17107	22782	1409	2208	1088	399	23186	18984	10710	22246	11816	12432	30315	29468		0	0	0		0	0	0	152	0		0	0	1288	1630	12311	44042	0	0	0			76	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1873	0	0	0	0	0	95	0	77	73	0	0			0	4	2809			0	95	0		
119274																																																																							0	27231	7358	0	11631	23766	0	23766	107	0	841	219134	0	0	0	36287	1399	10841	25187	3480	2338	7783	5386	9930	6589	31163	21010	23420	37395	61499	5613		0	0	0		0	0	0	3943	0		0	0	3342	10539	37179	53864	0	0	0			370	496																							0	0	0	0	0	0	0	0	0	0	0	0		111616	0	0	0	0	0	0	0	0	0	0	683	0	302	0	0	0	85	0	0	0	0	0			0	0	964			0	85	0		
119528																																																																							0	190	10590	0	7	33482	0	33482	14137	0	13453	340526	0	0	0	154524	12741	26238	47556	2969	4267	8756	13928	42662	80882	31965	8355	23633	33878	14262	67467		0	0	0		0	0	0	211	0		0	0	1474	5215	25810	58956	0	0	0			0	772																							0	0	0	0	0	0	0	0	0	0	0	0		20000	110	0	110	0	0	0	0	0	0	0	3426	0	0	0	354	0	0	0	0	0	0	0			0	0	6200			0	0	0		
119779																																																																							0	0	4706	0	0	31929	0	31929	48652	0	0	571896	0	0	0	338830	8669	310886	18001	7819	67578	64114	156918	26759	13869	51245	18245	30063	49627	37771	43916		0	0	0		0	0	0	438	0		0	0	13133	10241	64580	49954	0	0	0			13692	278																							0	0	0	0	0	0	0	0	0	0	0	0		402242	0	0	0	0	1404	0	0	0	0	0	48	0	0	0	0	0	605	0	8	0	0	0			0	0	716			0	605	0		
119872																																																																							0	0	7414		0			10573	12742	0	0	238392	0	0	0	142096	1236	16469	10311	1553	12330	3687	743	37995	85429	21735	19317	18714	21213	6886	7543								0	26			0	0	7473	4969	36381	15005			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		154611		0	0	0	0	0	0	0	0	0	83	0	0	0	0	0			0	0	0				0	0	394			0	0	0		
120476																																																																							0	0	25		0			0	1452	0	0	39895	0	0	0	36671	196	8803	130	1	805	4346	2454	7585	20537	1336	115	215	246	957	355								0	0			0	0	0	241	197	875			0			123	0																							0	0	0	0	0	0	0	0	0	0	0	0		9786		0	0	0	0	0	0	0	0	0	58	0	0	0	0	0			0	0	0				0	0	180			0	0	0		
120542																																																																							0	4869	1497		1848			15569	786	0	660	116996	1	0	0	10713	998	1124	47711	1369	2702	1828	3710	536	206	20441	43065	29974	10106	578	24								95	58			1171	1033	1123	583	67724	8263			0			628	433																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	172	0	0	0	0	0	0	0	549	0	0	521	1337	309			0	0	0				0	0	1490			0	220	0		
120609																																																																							0	295	9602	0	0	23468	0	23468	31274	0	0	503124	860	0	0	317274	6656	16964	21690	1050	5983	4865	7820	77422	218433	53028	13579	25700	41651	38621	10233		0	0	0		0	0	0	77	0		0	0	6223	10803	90676	3946	0	0	0			8458	1417																							0	0	0	0	0	0	0	0	0	0	0	0		258521	499	0	499	0	0	0	0	0	0	0	169	489	86	877	2117	0	452	0	0	0	0	0			0	0	3022			0	452	0		
120953																																																																							0	26492	0		24919			9714	0	0	0	70114	141	0	0	0	0	0	23641	0	0	0	0	0	0	18899	4742	7965	11975	14714	11960								0	0			0	0	0	0	3829	1914			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	1067	0	0	0	0	0			0	0	0	0			0	0	2320			0	0	0		
121642																																																																							0	121675	26689	0	48115	141499	0	141499	44800	0	0	1246819	0	0	0	284463	66545	1427	386637	20505	37918	60670	74064	67508	22673	135949	202341	250215	257923	101440	1126		0	0	0		0	0	0	0	9		0	0	25067	105958	225095	107958	0	0	0			10038	3294																							0	0	0	0	0	0	0	0	0	0	0	0		1197864	5537	0	5537	0	0	0	0	0	0	0	17528	0	3761	0	4664	5891	488	0	866	0	0	0			0	0	25890			0	488	0		
121651																																																																							0	1730	0		224			3623	0	0	0	28292	0	0	0	11118	190	0	4888	389	1086	1061	1516	4907	1791	1958	2029	5135	5224	2493	0								0	0		0	0	0	97	0	0	5732			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	14	0	0	0	0	0	0	0	5564	0	0	0	0	0			0	0	0				0	0	0			0	0	0		
121679																																																																							0	0	6365	0	0	4984	0	4984	12316	0	0	276763	0	0	0	183625	8376	82640	4672	9555	16478	19005	43156	44645	49804	14708	2441	4480	26547	34241	7484		0	0	0		0	0	0	0	0		0	0	557	994	14786	8729	0	0	0			0	148																							0	0	0	0	0	0	0	0	0	0	0	0		120531	0	0	0	0	0	0	0	0	0	0	34994	0	0	0	0	0	0	0	0	0	0	0			0	0	1037			0	0	0		
121914																																																																							0	10105	565		1130			3192	6761	0	3826	268749	0	0	1356	183555	15507	26186	15452	2685	1607	5651	6117	56627	109832	10063	5156	21705	22471	16870	8535								0	1820			0	0	697	0	506	17726			0			610	1059																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	11759	0	0	0	0	175			283	283	0				0	0	11600			0	0	0		
122153																																																																							0	23	0		278			2919	0	0	0	17310	0	0	0	6077	0	0	3107	69	499	324	432	3150	1476	1749	1967	2080	2246	1973	884								0	0			0	0	345	0	2941	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	669	0	0	0	0	0	0	0	2516	0	0	0	0	0			0	0	0	0			0	0	1542			0	0	0		
122546																																																																							0	826	209		326			782	0	0	669	20789	0	0	0	11163	185	24	2850	289	1069	2336	3265	4015	0	512	1046	2838	2321	1059	1850								0	0			0	0	0	453	957	339			0			43	183																							0	0	0	0	0	0	0	0	0	0	0	0		9268		0	0	0	0	0	0	0	0	0	878	0	0	0	0	0			0	0	0				0	0	4002			0	0	0		
122573																																																																							0	0	4003		0			1265	4411	0	0	91480	0	0	0	66492	4560	786	2510	1839	1046	1005	2621	16147	41524	11880	455	1907	3645	3264	615								0	0			0	0	701	195	5653	3295			0			211	1218																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	5	0	0	0	0	0	0	0	21	0	52	0	0	565			0	0	0				0	0	879			0	0	0		
122854																																																																							0	28251	45273	0	11876	161965	0	161965	0	0	7916	1378676	0	0	0	307233	8116	89407	255414	16153	46202	51702	60707	78108	52984	77762	160524	187568	183861	334686	121823		0	0	0		0	0	0	59	0		8755	6560	67920	97329	353444	249778	0	0	0			280	413	32976	2865	0	47023	1055	4340	57279	33042	0	0	172	33402	2848	0	47354	1098	4355	59324	34178	0	0	173	123272	123673	401	32319	32904	10	1609	1599	10	437	436	1		524811	73	0	73	0	0	0	0	0	0	0	9630	0	1004	0	0	673	79	0	3	0	0	0	424	420	3	0	29813	1331	1831	0	79	0		
123075																																																																							0	715	2304		0			0	0	0	0	49351	95	0	0	41660	1101	12203	4603	688	2371	2278	2421	9959	23943	139	1405	387	141	1811	3903								0	0			0	0	1354	0	246	1620			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0				0	0	446			0	0	0		
123374																																																																							0	1204	190		0			720	0	0	0	34531	0	0	0	20293	736	82	3604	14	833	140	322	3199	15542	1675	1082	1726	2262	5850	1502								0	0			0	0	439	1695	4010	0			0			310	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	1001	0	270	0	0	0			9	0	0				9	0	4243			0	92	0		
123646																																																																							0	20714	29972	0	25671	108906	0	108906	88159	0	1948	552197	0	0	0	67686	2033	20723	172450	11160	8591	2432	10595	15995	16979	314872	23515	56556	59323	16120	318		0	0	0		0	0	0	237	0		0	0	14403	35066	86004	60159	0	0	0			102	184																							0	0	0	0	0	0	0	0	0	0	0	0		165493	0	0	0	0	0	0	0	0	0	0	1762	600	0	2712	148	1304	994	0	0	0	0	0			0	0	9477			0	994	0		
