"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
9955																				0	1050	37	2190	79	87	0	0	0	1016	0	0	0	0	0	0	0	0	0				
10250																				8	1036	0	3743	523	653	0	0	0	1725	0	88	0	0	0	0	329	0	0				
10849																				0	730	1235	3374	232	355	122	0	0	1054	0	0	0	0	0	0	0	0	0	FAS 91 Deferred Asset			
11145																					1350	704	9651	914	1727		813		714					0		2532	0	2624	Brownfield	Great Lakes Capital Fund		
11640																				0	4846	805	22032	983	2537	0	0	0	3041	0	0	0	0	0	0	10803	0	0				
11837																				0	100	541	1225	0	107	0	0	0	477	0	0	0	0	0	0	0	0	0				
12030																				0	7965	2261	18135	328	4023	271	0	0	2701	0	0	0	0	0	0	1185	0	0	Reclassified NSFs			
12142																				0	706	836	8475	0	286	0	0	0	1285	0	0	0	0	0	0	2809	0	2553				
12311		386981	38956	4230029		1029009		255927		293902					0		577087	855486	1048608																					Income Tax Receivable		
12647																				0	152	0	1154	259	278	0	0	0	724	0	0	0	0	0	0	0	0	0				
12656																				18	29	42	213	35	53	0	0	0	89	0	0	0	0	0	0	0	0	0				
12946																				0	9578	4032	38736	821	1705	467	0	0	7778	0	0	0	0	0	0	3091	12552	0	Prepaid taxes	0		
13103																					3399	2619	34543		11281				5240					0		12004	0	0				
13251																				1	527	0	1389	82	159	0	0	0	228	0	76	0	0	0	0	475	0	0				
13457																				0	0	7	1182	0	48	0	0	0	283	0	0	0	0	0	0	844	0	0				
14155																				0	965	0	8592	0	186	0	0	0	2708	0	0	0	0	0	0	4733	0	0				
14650																				0	47	196	2053	68	88	0	0	0	192	0	0	0	0	0	0	1530	0	0				
14753																				0	169	0	832	0	65	0	0	0	598	0	0	0	0	0	0	0	0	0				
14865																				0	688	647	14358	534	897	0	0	0	4425	0	0	0	0	0	0	5936	0	1765				
14977																				0	212	119	1155	27	27	0	0	0	797	0	0	0	0	0	0	0	0	0				
16551																				0	1380	0	8024	207	444	0	0	0	1431	0	194	0	0	0	0	4769	0	0				
16748																				9	209	184	2752	0	94	0	0	0	362	0	0	0	0	0	0	1903	0	0				
17110																				0	219	0	3400	0	2936	1445	0	0	245	0	0	0	0	0	0	0	0	0	INVESTMENT ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																				0	28740	7280	441426	20118	69152	0	0	0	48885	27855	0	0	0	0	0	169185	98720	19464				
17259																				2	261	0	2657	103	116	0	0	0	327	0	0	0	0	0	0	1953	0	0		0		
17950																				0	1672	0	7086	303	448	0	0	0	4784	0	0	0	0	0	0	0	0	182				
17978																				0	3355	274	5233	199	271	54	10	0	1333	0	0	8	0	0	0	0	0	0	Accrued Late Charges Receivable	Prpaid Federal Income Taz		
18050																				10	932	0	11206	1738	2596	0	0	0	2787	0	0	0	0	0	0	4891	0	0				
18135																				0	341	0	6384	66	255	0	0	0	221	0	0	0	0	0	0	5567	0	0				
18827																				0	8649	949	48034	4853	8291	0	0	0	5610	0	0	0	0	0	0	8851	0	15684				
18836																				0	429	481	6285	0	852	455	0	0	492	0	0	0	0	0	0	4031	0	0	DEFERRED DIRECTOR FEES			
18854																					1100	0	7215	944	2161	1089			3954					0		0	0	0	Deferred Tax Asset			
19356																				0	393	0	3637	167	167	0	0	0	350	0	0	0	0	0	0	2727	0	0				
19936																				0	629	226	9079	238	612	338	0	0	1493	0	0	0	0	0	0	6119	0	0	Income Tax Receivable			
19972																				0	33	343	3816	0	71	0	0	0	225	0	0	0	0	0	0	3144	0	0				
20053																				0	123	454	2611	152	152	0	0	0	684	0	0	0	0	0	0	1198	0	0				
20633																				0	963	608	10694	561	779	0	0	0	699	0	0	0	0	0	0	7645	0	0				
20857																				0	729	0	2775	55	55	0	0	0	1991	0	0	0	0	0	0	0	0	0				
21256																				0	56	0	416	0	0	0	0	0	24	0	0	0	0	0	0	336	0	0				
21359																				0	320	0	1080	60	69	0	0	0	533	0	0	0	0	0	0	158	0	0				
21658																					736	200	5370	189	192				764					0		2915	0	563				
22048																				0	1110	0	8460	0	1795	1176	0	0	1005	0	0	0	0	0	0	4550	0	0	Zach McClendon Irrevocable Trist			
22543																				0	491	0	2391	411	1348	304	424	0	552	0	0	0	0	0	0	0	0	0	Investment State Savings Bank RE LLC 300	Pass Through Accounts Total - Debit Liability Balance		
22552																				0	628	0	2203	0	127	0	0	0	1448	0	0	0	0	0	0	0	0	0				
22730																				0	351	0	4581	112	121	0	0	0	803	0	0	0	0	0	0	3306	0	0				
23456																				2	787	0	2412	125	147	5	0	0	1478	0	0	0	15	0	0	0	0	0	Stadium Builder			
23504																				0	32879	12065	184893	14036	37099	0	0	0	10908	15437	0	0	0	0	0	46927	32689	12326				
23643																				0	1244	0	7108	0	353	0	0	0	969	0	0	0	0	0	0	1948	0	2594				
23755																				0	410	0	3966	211	217	0	0	0	631	0	0	0	0	0	0	2708	0	0				
24006																				0	5159	1562	41693	0	5478	0	4375	0	4933	0	0	0	0	0	0	21027	0	3534		DEFINED BENEFIT POST-RETIREMENT PLAN		
24378																				0	433	158	811	0	60	0	0	0	160	0	0	0	0	0	0	0	0	0				
24453																				0	1307	933	3597	259	502	0	0	0	855	0	0	205	0	0	0	0	0	0				
24659																				0	5	0	436	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0				
24668																				0	5862	775	15540	586	1757	738	0	0	7146	0	0	0	0	0	0	0	0	0	Investments in SBIC's			
24949																				0	1258	2407	15595	379	991	413	0	0	1021	0	0	0	0	0	0	9918	0	0	Tax Receivable			
25357																				39	3402	0	8821	229	590	0	0	0	4829	0	0	322	0	0	0	0	0	0				
25647																					168	1985	4054		1329				572			1159		0		0	0	0				
26176																				0	2916	2889	10658	232	581	0	0	0	1172	0	0	0	0	0	0	0	0	3100				
26457																				0	0	7	286	0	19	0	0	0	260	0	0	0	0	0	0	0	0	0	DDA nonpost	US T-Note redeemed but not paid		
26765																				0	16551	0	92786	2693	5601	0	0	0	5194	0	1372	0	0	0	0	45999	0	19441				
27070																				0	1916	0	16714	801	1604	0	0	0	2227	0	0	0	0	0	0	10967	0	0				
27548																					935	0	24394	2135	9416	474	515	5000	2925			541		0		11118	0	0	Unposted CD/DDA	Low income tax community investment	SBA Fund	
27614																				0	1730	180	12826	895	1348	449	0	0	1464	0	0	0	0	0	0	8104	0	0	FiServ ATM Receivable			
27847																				0	2174	0	18158	1166	1351	0	0	0	3682	0	144	32	0	0	0	5522	1020	4409				
28013																					42703	19105	240486		10610	4407	2710		14609					0		93448	0	60011	state and local tax	accounts receivable		
28152																					553	0	5269	197	550				850	353				0		3316	0	0				
28675																					1255	0	2003	145	198				550					0		0	0	0				
28732																				0	262	368	2052	0	111	0	0	0	309	0	0	0	0	0	0	1002	0	0				
29476																				0	612	0	3957	0	76	0	0	0	1520	0	0	0	0	0	0	1749	0	0				
29636																				0	3954	3555	39375	1590	2597	0	0	0	4181	0	0	0	0	0	0	18230	897	5961				
29878																					2707	8461	20324	1084	3802	80	1592	1046	5354					0		0	0	0	Seat License	Debit Escrow	Additional Minimum Liability Pension	
30052																				0	118	0	271	0	67	0	0	0	86	0	0	0	0	0	0	0	0	0				
30502																				0	922	0	7215	1154	3839	0	0	0	2454	1088	0	0	0	0	0	0	0	0				
30650																				0	379	0	892	82	149	0	0	0	364	0	0	0	0	0	0	0	0	0				
30810		4439	680861	1789879	24811	60405				1044174					0		0	0	0																							
31134																					139	0	2389	273	456				949					0		845	0	0				
31255																				0	2865	0	19026	965	1754	0	0	0	3072	0	0	0	0	0	0	9393	0	1942				
31657																				0	320	0	4867	0	134	0	0	0	603	0	0	0	0	0	0	0	0	3810		Late Fees		
31826																					702	463	9076	194	2145				1113					0		4653	0	0				
31835																				0	1892	1899	17316	213	237	0	0	0	1313	0	0	0	0	0	0	11975	0	0				
32234																				0	1663	729	4110	0	358	0	0	0	1360	178	0	0	0	0	0	0	0	0				
32766																				0	24	0	159	18	26	0	0	0	109	0	0	0	0	0	0	0	0	0				
32971																				0	1362	355	12750	574	1480	0	0	0	1095	0	214	0	0	0	0	8178	0	280				
33147																				0	2802	0	8340	238	824	353	0	0	2680	0	0	0	0	0	0	1149	0	885	Other Investments - Annuities			
33259																				0	1361	2500	9213	0	2976	876	772	0	2376	0	0	0	0	0	0	0	0	0	PB Wyncrest LLC	PB Hugo LLC		
33268																					0	0	4126	111	111				1142					0		2873	0	0				
33370																				0	463	106	681	0	23	0	0	0	89	0	0	0	0	0	0	0	0	0				
33839																				0	47	0	336	35	35	0	0	0	254	0	0	0	0	0	0	0	0	0				
33857																					3214	0	10239	959	1245				5780			112		0		0	0	0				
34425																				16	5923	587	32247	787	2943	1191	0	0	3042	0	0	0	0	0	0	19752	0	0	VCDC Funds			
34434																				8	1024	0	4637	302	402	0	0	0	1103	0	10	0	0	0	0	2108	0	0				
34537																					45150	14938	234887	7257	24197	9764			24421			6528		0		119455	0	6726	Deferred Directors Compensation			
34555																				0	4135	0	15268	253	426	0	0	0	3032	0	147	1	0	0	0	7675	0	0				
34742																				0	2727	628	14350	542	2111	0	0	0	1269	0	701	0	0	0	0	7615	0	0				
35057																				0	965	0	4629	172	474	144	0	0	1094	0	0	0	0	0	0	1389	0	707	Other Assets			
35301	0	426000	183000	28726000	0	24264000	11846000	7500000	0	459000	0	0	0	0	0	0	577000	2817000	0		424000																		Collateral deposits, net	NonCash Securities Lending		
35570																				0	267219	64535	741795	0	112442	30859	42449	0	79081	0	0	0	0	0	0	198302	0	20216	Income tax receivable	Collateral posted for derivative contracts		
35646																				0	1032	0	3310	52	74	0	0	0	261	0	0	0	0	0	0	1943	0	0				
35879																				0	1076	229	8081	257	291	0	0	0	619	0	0	0	0	0	0	5866	0	0				
36456																				0	255	0	4884	504	592	88	0	0	1936	0	0	0	0	0	0	2101	0	0	Note Receivable UniBanc Holding co.			
36933																				0	144	203	2004	269	325	0	0	0	778	0	0	0	0	0	0	554	0	0				
37051																				0	102	0	1221	104	188	0	0	0	411	0	0	0	0	0	0	520	0	0				
37341																				0	141	0	1558	0	72	0	0	0	269	0	0	0	0	0	0	1076	0	0				
37435																				11	1251	0	8416	1716	3065	0	0	0	4100	0	0	0	0	0	0	0	0	0				
37640																				0	13968	391	119107	5073	19863	7531	0	0	18375	0	0	0	0	0	0	38564	0	27946	Investments in Affordable Housing			
37659																				0	44	0	1374	14	42	0	0	0	415	0	0	0	0	0	0	873	0	0				
37949																				0	121	0	8880	0	144	0	0	0	2257	0	0	0	0	0	0	6358	0	0				
38740																				0	853	69	7037	316	587	0	0	0	689	0	0	0	0	0	0	4839	0	0				
39327																				0	467	0	15698	506	1049	0	0	0	1177	0	240	0	0	0	0	12701	304	0				
39756																					693	0	13132	1085	1391				3766					0		3684	0	3598	0			
40033																				0	309	0	3828	149	672	523	0	0	251	0	0	0	0	0	0	857	0	1739	Deferred Comp			
40499																					18531	5509	159955		38497	13333			9822			11306		0		80226	1862	5508	DEFERRED COMPENSATION PLAN			
40855																				0	789	0	1604	43	48	0	0	0	767	0	0	5	0	0	0	0	0	0				
41245																				0	125	0	1406	0	0	0	0	0	237	0	0	0	0	0	0	527	0	517				
41553																				0	343	0	2767	23	23	0	0	0	702	0	0	0	0	0	0	1699	0	0				
41629																				0	563	304	5355	0	2987	2066	0	0	1079	0	0	0	0	0	0	422	0	0	Low Income Housing Investment			
41825																					392	968	8725	572	1175				1243		132			0		3104	0	1843	Other Assets	Health Insurance Reserve		
41955																				0	199	0	829	0	166	0	0	0	464	0	0	0	0	0	0	0	0	0				
42037																				0	0	136	2960	0	125	0	0	0	546	0	0	0	0	0	0	1895	0	258				
42354																				4	99	0	5577	306	319	0	0	9	761	0	0	0	0	0	0	4398	0	0	ATM Settlement Reserve		ATm Clearing/Debit Card Settlement	
42372																				0	343	1171	9205	139	346	173	0	0	1260	0	0	0	0	0	0	6085	0	0	SBA & FHLMC DUE			
42420																				628	16761	16357	326668	9791	51466				21361	21093				0		135731	77326	7666				
42448																				1	8798	2822	36078	2369	4177	1177	0	0	11994	0	408	0	0	0	0	8287	0	0	DUE TO FIRST PARAGOULD BANKSHARES			
42457																				0	685	0	2066	232	642	0	0	0	739	0	0	0	0	0	0	0	0	0				
43052																				0	354	139	4809	0	141	0	0	0	314	0	0	0	0	0	0	3861	0	0	Income Tax Receivable	Unrealized Tax Affect AFS		
43351																				0	0	0	9273	217	2418	473	0	0	4509	0	201	0	0	0	0	0	1235	1111	FHLB STOCK			
43856																				0	966	182	2805	0	31	0	0	0	247	0	0	0	0	0	0	1379	0	0				
43959																				0	234	0	1207	104	125	0	0	0	848	0	0	0	0	0	0	0	0	0				
44040																				0	1603	629	13479	195	515	0	0	0	4030	0	0	0	0	0	0	6702	0	0				
44433																					2808	1337	5730	374	497				1088					0		0	0	0				
44741																				0	1643	0	3784	246	355	0	0	0	1786	0	0	0	0	0	0	0	0	0				
44750																				0	995	589	7183	0	139	0	0	0	505	0	0	0	0	0	0	3305	0	1650				
44929																					1237	0	4391	203	208				397					0		855	0	1694				
45038																				0	99	545	3544	0	334	0	0	0	647	0	193	0	0	0	0	1919	0	0	57			
45047																				0	553	0	2100	0	290	0	0	0	1257	0	0	0	0	0	0	0	0	0				
45056																				37	209	0	1437	228	265	0	0	0	963	0	0	0	0	0	0	0	0	0				
45430																				0	664	536	4851	0	218	0	0	0	330	0	0	0	0	0	0	1217	0	1886				
45458																				0	946	0	3955	216	275	0	0	0	1130	0	0	0	0	0	0	1566	38	0				
45551																				0	3468	1092	27931	732	3309	2013	0	0	8165	0	55	37	0	0	0	8951	0	2946	EFA Vendor Commissions			
45560																					7811	0	58234	12581	15974				5393					0		25251	0	3805				
45775																				0	439	702	5845	0	228	0	0	0	431	0	0	0	0	0	0	4045	0	0				
46053																				0	2714	0	9847	399	468	0	0	0	781	0	0	0	0	0	0	5581	0	303	Passport Prefunded Transactions			
46941																				0	527	0	5650	0	134	0	0	0	672	0	0	0	0	0	0	1608	0	2709				
47247																					3195	0	16884	574	3354	1888			1121	248	133			0		9214	0	0	Lender Reserve Acct Receivable			
47256																				0	58	48	274	41	80	0	0	0	88	0	0	0	0	0	0	0	0	0				
47452																				0	36	3	282	0	29	0	0	0	214	0	0	0	0	0	0	0	0	0				
47500																				0	1921	0	3914	477	721	0	0	0	1272	0	0	0	0	0	0	0	0	0				
48057																				0	180	91	2848	0	28	0	0	0	842	0	0	0	0	0	0	1707	0	0				
48150																				0	250	0	589	0	32	0	0	0	307	0	0	0	0	0	0	0	0	0				
48374																				0	11931	0	47369	0	7012	0	0	0	11074	0	0	2312	1834	0	0	8590	7685	1077				
48440																				0	228	11	3634	0	70	0	0	0	501	0	0	0	0	0	0	2824	0	0				
49054																				669	973	0	3964	0	1176	0	0	0	1815	0	0	0	0	0	0	0	0	0				
49148																				0	199	0	3638	148	150	0	0	0	677	0	0	0	0	0	0	2612	0	0				
49241																				327	8581	1918	40666	638	3183	479	0	0	4843	0	0	0	0	0	0	15482	0	6659	Loan Fees Receivable			
49652																				0	582	0	6767	87	109	0	0	0	1190	0	0	0	0	0	0	4886	0	0				
49858																				0	1042	43	5102	0	334	119	0	0	379	0	0	0	0	0	0	3304	0	0	PREPAID SERVICE CONTRACTS			
49951																				0	306	0	4659	0	40	0	0	0	2109	0	0	0	0	0	0	2204	0	0				
50144																				0	346	403	4499	0	175	0	0	0	409	0	0	0	0	0	0	3166	0	0				
50461																					0	1359	1663	52	102				202					0		0	0	0				
50872																				0	2898	0	5533	121	133	0	0	0	477	0	0	0	0	0	0	0	0	2025				
51253																				0	1593	0	10953	644	692	0	0	0	3427	0	0	0	0	0	0	5241	0	0				
51356																					0	0	298	34	34				264					0		0	0	0				
51459																				78	2129	0	9331	153	271	1	39	0	2368	0	0	0	0	0	0	4563	0	0	CDARS OUTGOING RBP	ACCRUED INCOME TAX		
51842																					204	3802	10342	580	933				1838					0		3565	0	0				
52719																				0	6402	24318	85369	0	54649	0	0	0	0	0	0	43954	0	0	0	0	0	0				
52951																				74	620	618	3533	61	145	0	0	0	2150	0	0	0	0	0	0	0	0	0				
53051																				0	5	0	421	0	74	0	0	0	342	0	0	0	0	0	0	0	0	0				
54058																					660	23	5697		142				4872					0		0	0	0				
54656																				0	3472	0	28542	0	5526	5110	0	0	8255	0	0	0	0	0	0	7485	0	3804	FIT RECEIVABLE			
54973																					74736	0	285018		33452	19396			19365					0		157465	0	0	Prepaid Pension Benefit			
55336																				0	2183	0	7837	483	1709	1201	0	0	992	0	0	0	0	0	0	2953	0	0	net prepaid pension obligation			
55635																				0	258	425	1382	257	333	0	0	0	366	0	0	0	0	0	0	0	0	0				
55653																				0	189	16	611	0	60	0	0	0	346	0	0	0	0	0	0	0	0	0				
55970																				0	547	822	16788	861	1105	0	0	0	1404	0	0	0	0	0	0	9021	0	3889				
56258																				0	8	0	1370	113	137	0	0	0	1225	0	0	0	0	0	0	0	0	0				
56351																					8569	1113	59769	4315	7866				8156					0		34065	0	0				
56548																				0	2019	1581	13958	276	578	204	0	0	1287	0	0	0	0	0	0	8493	0	0	Bank Card Reserve Accounts			
56717																				0	3202	2570	31841	0	5892	2002	0	0	2180	0	0	0	0	0	0	13928	0	4069	FIXED ANNUITY INVESTMENTS			
57040																				0	222	439	2404	438	438	0	0	0	1305	0	0	0	0	0	0	0	0	0				
57451																				0	342	291	8277	187	318	0	0	0	1748	0	0	0	0	0	0	5578	0	0				
58225																				56	644	486	9372	253	510	0	0	0	1004	0	79	0	0	0	0	5592	0	1136				
58243																					19732	22588	175922	3384	24784				12353	11532		7721		0		56893	39572	0				
58355																				0	116	0	288	43	45	0	0	0	127	0	0	0	0	0	0	0	0	0				
58551																				0	0	0	5381	5	462	131	228	78	1620	0	0	0	0	0	0	2828	0	471	WARRANTS	FHLB STOCK	BANKERS BANCORP STOCK	
58636																				0	1481	919	14465	343	1524	728	0	0	1881	0	0	0	0	0	0	2138	0	6522	PROPERTY PURCHASED FOR CUSTOMER RELATIONS			
58757																				0	1677	321	5828	0	547	361	0	0	1249	0	0	0	0	0	0	2034	0	0	Income Tax Receivable			
58971																					7912	20814	89044		30668	13503			21147					0		8503	0	0	Pension Asset			
59316																				0	4844	4146	56768	4720	5295	0	0	0	3719	0	0	0	0	0	0	28951	1526	8287				
59352																					118	0	9136	145	155				1658					0		7205	0	0				
59370																				49	625	484	11955	365	564	56	0	0	825	0	63	31	0	0	0	6630	0	2827	Income Tax Receivable			
59754																				0	271	0	904	0	27	0	0	0	82	0	0	0	0	0	0	524	0	0				
60143		693000	35000	3617000		1332000	799000			214000					0		1315000	28000	0		693000																		Pension plan assets			
60330																				0	1830	341	19935	1719	1749	0	0	0	2324	0	0	0	0	0	0	5917	0	7774				
60545																				0	1094	34	3166	0	52	0	0	0	1986	0	0	0	0	0	0	0	0	0				
60554																				0	175	0	1641	0	83	0	0	0	831	0	0	0	0	0	0	552	0	0				
60648																				0	764	612	9089	405	695	0	0	0	705	0	0	0	0	0	0	5212	0	1101				
61122																				20	4415	6480	66299	1674	7854	2661			4101					0		43449	0	0	Lease Operating Asset			
61355																				0	3148	77	28485	1051	4171	1417	0	0	6617	0	0	0	0	0	0	14472	0	0	ANNUITY			
61476																				0	7142	0	19980	479	644	0	0	0	1454	0	0	165	0	0	0	10740	0	0				
61757																					1302	509	6378	88	200			109	654					0		3713	0	0			Debit Card Settlement	
61832																				0	1301	0	13014	436	552	0	0	0	1456	0	0	0	0	0	0	4893	0	4812				
61953																				0	248	0	1034	0	316	226	0	0	470	0	0	0	0	0	0	0	0	0	PREPAID BANK REMODEL			
62044																				0	401	143	1271	0	67	0	0	0	71	0	0	0	0	0	0	589	0	0				
62110																				0	126	278	504	0	83	0	0	0	17	0	0	0	0	0	0	0	0	0				
62147																				0	104	0	2393	262	352	0	0	0	341	0	0	0	0	0	0	1596	0	0				
62772																				1319	2988	2199	26570	1165	3947	1000	0	0	2733	0	0	0	0	0	0	693	0	14010	Pathway Lending Investment			
63050																				0	25	847	5534	0	131	0	0	0	1278	0	0	0	0	0	0	3253	0	0				
63069	0	105141	184759	1576875	0	842115	477469	0	0	164863	0	0	0	0	0	0	98034	181963	0		105141																		Affordable Housing Investments commitment			
63201																				0	120	8	3137	362	362	0	0	0	530	0	0	0	0	0	0	2117	0	0				
63573																				0	4527	1898	8460	373	663	0	0	0	1372	0	223	0	0	0	0	0	0	0				
63733																					3718	1127	31533		5484	3644			4989					0		10892	0	5323	Insurance Annuity Asset			
63742																				0	690	768	14272	233	927	227	0	0	1335	419	0	0	0	0	0	9626	926	0	EFT Settlement Deposit			
63751																					57	0	113	23	26	1	2		30					0		0	0	0	ANTICIPATED TAXES	VISA/MC/DISCOVER C-I-P		
64150																				0	935	0	5755	218	298	0	0	0	1233	0	0	0	0	0	0	3289	0	0				
64552																					547	0	9197		3646	1237			647					0		4357	0	0	Escrow/Foreclosure Advance Receivable			
64730																				0	167	2077	2984	0	175	0	0	0	565	0	0	0	0	0	0	0	0	0				
65205																				0	1774	0	46339	546	1134	0	0	0	2081	0	61	0	0	0	0	27846	0	13504				
65513		375	36	5351	1835	3015				1925					0		0	0	0		375																					
65559																					1	1376	16713	517	633				4145		115			0		10558	0	0				
65746																				2	8724	2853	20322	0	3328	2723	0	0	3133	0	0	0	0	0	0	2284	0	0	FHLB LAR			
65858																				0	588	172	35516	0	14208	5105	0	0	5971	0	0	5342	0	0	0	13105	0	1472	Artwork			
