"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
5461																			0	1988	0	9038	0	4429	1748	2000	0	0	0	1870	0	0	0	751	0	0	QZAB	PFRD STOCK-SR HOUSING PREV		
5751																			0	625	0	6027	145	159	0	0	0	0	0	1260	0	0	0	2351	307	1325				
6039																			0	101	461	2460	0	1119	518	385	0	0	0	552	0	0	0	0	227	0	DUE FROM USDA	DUE FROM HOLDING COMPANY		
6141																			0	0	27	479	115	115	0	0	0	0	0	337	0	0	0	0	0	0				
6329																			459	519	3606	13284	505	1862	0	0	0	0	0	2320	0	0	0	2339	0	2638				
7009																			0	0	486	8933	0	5659	4849	0	0	0	0	2788	0	0	0	0	0	0	Receivables			
7045																			5	725	302	2469	150	436	0	0	0	0	0	1006	0	0	0	0	0	0				
7072																			0	1250	3830	8162	177	2510	2307	0	0	0	0	572	0	0	0	0	0	0	Deferred Compensation			
7157																			0	23	24	499	36	125	89	0	0	0	0	327	0	0	0	0	0	0	LEASE CONTRACTS RECEIVABLE			
7456																			0	292	0	1015	0	101	68	0	0	0	0	622	0	0	0	0	0	0	Prepaid Health Insurance			
7634																			0	71	0	557	181	219	0	0	0	0	0	267	0	0	0	0	0	0				
8033																			12	1392	175	4050	91	172	69	0	0	0	0	1239	0	0	0	1072	0	0	OTHER ASSETS			
8462																			0	21	0	734	0	22	0	0	0	0	0	691	0	0	0	0	0	0				
8631																			0	125	125	2496	23	23	0	0	0	0	0	168	0	0	0	2055	0	0				
9357																			0	1891	0	3146	0	264	0	0	0	0	0	991	0	0	0	0	0	0				
9553																			0	2143	0	6452	168	577	409	0	0	0	0	1487	0	0	0	1458	0	787	Nebraska Fund XV Investment			
9807																			0	18005	0	124317	0	5109	2753	1500	0	0	0	8272	337	0	0	0	92931	0	SETTLEMENT CLAIM	MADISON CROSSING PERFORMANCE BOND		
9955																			0	1149	32	2253	45	65	0	0	0	0	0	1007	0	0	0	0	0	0				
10250																			55	876	9801	12772	419	715	220	0	0	0	0	1106	0	0	0	274	0	0	Computer Software			
10849																			0	549	2226	5198	184	666	0	0	0	0	0	703	398	0	0	1054	0	0				
10858																			0	1452	585	4524	330	676	0	0	0	0	0	1811	0	0	0	0	0	0				
11145																			309	1456	306	6172	236	572	27	0	0	0	0	418	0	0	0	1162	0	2258	Brownsfield			
11275																			0	6587	10823	59892	0	6388	2491	0	0	0	0	3585	0	0	0	19590	12919	0	Accounts receivable			
11640																			0	2704	1195	15795	454	579	0	0	0	0	0	2891	0	0	0	8426	0	0				
11837																			0	440	2195	3293	0	63	27	0	0	0	0	595	0	0	0	0	0	0	IBAA Clearing			
12030																			0	7005	2149	13234	118	1708	1365	225	0	0	0	1888	0	0	0	484	0	0	Reclassed NSFs	Prepaid State Income Taxes		
12142																			0	484	353	3724	598	1694	0	0	0	0	0	1193	0	0	0	0	0	0				
12179																			0	710	88	3410	52	52	0	0	0	0	0	121	0	0	0	1835	0	604				
12245																			0	461	194	1275	168	193	0	0	0	0	0	427	0	0	0	0	0	0				
12311	0	316172	218559	2981791	0	698330	0	0	0	0	0	175635	0	0	0	290123	492826	790146		316172																				
12647																			0	310	0	953	0	120	0	0	0	0	0	523	0	0	0	0	0	0				
12656																			0	29	40	256	76	76	0	0	0	0	0	111	0	0	0	0	0	0				
12937																			0	690	0	1495	174	186	0	0	0	0	0	619	0	0	0	0	0	0				
12946																			0	1443	0	17889	368	1054	0	0	0	0	0	3575	0	0	0	1197	10620	0				
12955																			0	457	0	909	163	163	0	0	0	0	0	289	0	0	0	0	0	0				
13103																			0	11182	4925	29021	1337	3559	0	0	0	0	0	3416	0	0	0	5939	0	0				
13251																			0	305	0	969	63	63	0	0	0	0	0	264	0	0	0	337	0	0				
13457																			0	0	0	1605	0	1	0	0	0	0	0	281	0	0	0	1323	0	0				
14052																			0	152	126	2059	74	132	0	0	0	0	0	218	0	0	0	1079	352	0				
14155																			0	799	0	4232	212	277	0	0	0	0	0	1117	0	0	0	2039	0	0				
14650																			0	68	176	1744	49	49	0	0	0	0	0	131	0	0	0	1320	0	0				
14753																			0	9	0	568	0	34	0	0	0	0	0	525	0	0	0	0	0	0				
14865																			0	541	867	9711	309	613	179	0	0	0	0	3323	0	0	0	1345	1517	1505	Software cost			
14977																			0	82	10	641	51	55	0	0	0	0	0	326	0	0	0	0	168	0				
16458																			0	774	16	2343	142	219	0	0	0	0	0	1334	0	0	0	0	0	0				
16551																			0	1878	962	6504	0	230	200	0	0	0	0	1174	0	0	0	2260	0	0	Software			
16748																			0	289	124	2461	0	102	0	0	0	0	0	413	0	0	0	1533	0	0				
16944																			0	0	129	372	0	21	18	3	0	0	0	222	0	0	0	0	0	0	Pre-paid Insurance	Accounts Receivable		
16953																			0	0	0	318	17	17	0	0	0	0	0	301	0	0	0	0	0	0				
17110																			0	219	0	2781	0	2454	1463	0	0	0	0	108	0	0	0	0	0	0	INVESTMENT ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																			0	32790	25115	217843	13743	19003	0	0	0	0	0	15182	3186	0	0	58268	62074	5411				
17259																			4	449	0	2578	143	148	0	0	0	0	0	337	0	0	0	1644	0	0				
17464																			0	10099	48807	104847	2715	7025	0	0	0	0	0	2961	0	0	0	8369	27586	0				
17950																			0	1020	383	4448	75	93	0	0	0	0	0	2384	0	0	0	0	0	568				
17978																			0	3955	1999	7207	36	256	99	10	111	0	0	997	0	0	0	0	0	0	Accrued Late Charges Receivable	Accounts Receivable	Prepaid Federal Income Tax	
18050																			13	474	0	7990	1290	1847	0	0	0	0	0	1545	0	0	0	4124	0	0				
18135																			0	1126	0	7414	475	560	0	0	0	0	0	1029	0	0	0	4699	0	0				
18377																			0	79	9	322	47	150	29	74	0	0	0	84	0	0	0	0	0	0	Delayed Principal Payments on MBS	Prepaid Income Taxes		
18827																			0	819	1357	9184	555	635	0	0	0	0	0	1134	0	0	0	0	0	5239				
18836																			0	615	1171	6514	0	960	263	0	0	0	0	575	0	0	0	3193	0	0	PREPAID EFT			
18854																			0	734	0	3637	193	638	199	147	0	0	0	2265	0	0	0	0	0	0	CORE DEPOSIT INTANGIBLES	MORTGAGE SERVICING FEES		
19356																			0	163	0	1082	73	73	0	0	0	0	0	467	0	0	0	379	0	0				
19730																			0	3143	34971	98931	0	9372	3969	2434	0	0	0	5135	0	0	0	42541	0	3769	A/R PAC LIFE INS (LOAN RELATED)	2011 FED TAX RECEIVABLE		
19936																			0	290	665	5809	237	473	235	0	0	0	0	939	0	0	0	0	3442	0	Income Taxes Receivable			
19972																			0	91	360	3389	0	70	0	0	0	0	0	215	0	0	0	2653	0	0				
20053																			0	200	460	2387	66	306	0	239	0	0	0	415	0	0	0	1006	0	0	Federal Taxes Payable	Unrealized Tax on AFS Securities		
20512																			0	376	969	4963	0	3094	0	0	0	0	0	524	0	0	0	0	0	0				
20633																			0	1190	1125	10726	531	670	0	0	0	0	0	863	0	0	0	6878	0	0				
20857																			0	1721	0	3592	33	33	0	0	0	0	0	1632	0	0	0	206	0	0				
21256																			0	87	0	641	0	0	0	0	0	0	0	22	0	0	0	532	0	0				
21359																			0	177	0	524	29	30	0	0	0	0	0	203	0	0	0	114	0	0				
21630																			0	340	0	782	45	61	0	0	0	0	0	381	0	0	0	0	0	0				
21658																			0	442	0	3076	37	64	0	0	0	0	0	599	0	0	0	1971	0	0				
22048																			0	510	608	7918	337	1944	1175	0	0	0	0	865	0	0	0	3991	0	0	Note ZM Irrevocable Trust			
22543																			0	195	249	791	109	137	0	0	0	0	0	210	0	0	0	0	0	0				
22552																			0	507	0	1538	113	118	0	0	0	0	0	913	0	0	0	0	0	0				
22730																			0	358	489	4427	99	343	175	0	0	0	0	481	0	0	0	2756	0	0	Loan Clearing Account			
22936																			114	320	0	1434	266	450	0	0	0	0	0	599	0	0	0	0	65	0				
23045																			0	251	0	480	0	0	0	0	0	0	0	229	0	0	0	0	0	0				
23456																			0	401	0	1197	91	91	0	0	0	0	0	705	0	0	0	0	0	0				
23504																			0	5999	8950	28472	6816	7955	0	0	0	0	0	5568	0	0	0	0	0	0				
23643																			0	542	0	5593	0	483	0	0	0	0	0	935	0	0	0	1816	0	1817				
23755																			0	804	0	1664	189	512	226	0	0	0	0	348	0	0	0	0	0	0	Investment Interest Receivable			
24006																			0	1083	3393	18889	986	1857	739	0	0	0	0	2341	0	0	0	7161	0	3054	Accounts Receivable			
24378																			0	433	230	1076	210	233	0	0	0	0	0	180	0	0	0	0	0	0				
24453																			0	3344	0	4135	158	387	150	0	0	0	0	404	0	0	0	0	0	0	SOFTWARE			
24659																			0	0	0	297	0	0	0	0	0	0	0	297	0	0	0	0	0	0				
24668																			135	460	753	3307	425	775	0	0	0	0	0	1319	0	0	0	0	0	0				
24855																			0	29	0	247	0	25	0	0	0	0	0	68	0	0	0	125	0	0				
24949																			0	2727	11186	26139	0	1592	601	0	0	0	0	2085	0	0	0	8549	0	0	Tax Benefit			
25357																			0	2605	0	3327	228	433	172	33	0	0	0	289	0	0	0	0	0	0	Interest on Investments	Non Post DDA		
25647																			0	0	0	208	19	24	0	0	0	0	0	184	0	0	0	0	0	0				
26176																			0	3737	0	14909	2735	7341	3174	0	0	0	0	1109	0	0	0	0	0	2722	A/R Loan payoff			
26242																			0	1995	444	16447	447	520	0	0	0	0	0	1581	0	0	0	11907	0	0				
26457																			0	0	3	218	0	1	1	0	0	0	0	214	0	0	0	0	0	0	DDA Unposted			
26765																			0	1262	491	2922	0	496	0	0	0	0	0	673	0	0	0	0	0	0				
26859																			0	859	6425	8600	633	654	0	0	0	0	0	662	0	0	0	0	0	0				
27070																			0	3976	0	5121	353	430	0	0	0	0	0	715	0	0	0	0	0	0				
27548																			0	2294	1413	18960	929	4265	2207	0	0	0	0	1822	0	0	0	9166	0	0	Low Income Tax community investment			
27614																			0	1606	0	10403	490	629	0	0	0	0	0	1323	0	0	0	6845	0	0				
27847																			0	1395	0	11637	329	454	0	0	0	0	0	2246	0	0	0	3692	0	3850				
28013																			0	13113	16522	165986	5781	17766	10533	0	0	0	0	8147	0	0	0	73173	0	37265	federal, state and other taxes receivable			
28152																			0	574	0	3371	0	33	0	0	0	0	0	595	0	0	0	2169	0	0				
28255																			0	315	112	1872	0	741	333	0	0	0	0	704	0	0	0	0	0	0	Returns in Process			
28349																			0	1349	1529	4844	169	1540	1257	0	0	0	0	426	0	0	0	0	0	0	RAAM & REH energy stocks			
28406																			0	14020	3098	101273	0	50673	49121	0	0	0	0	3871	0	0	0	29611	0	0	Due from broker			
28572																			0	1122	0	1253	0	32	0	0	0	0	0	99	0	0	0	0	0	0				
28675																			0	370	0	928	63	253	171	0	0	0	0	305	0	0	0	0	0	0	Non Conforming Cash Items in process of collection			
28732																			0	225	1121	3335	56	65	0	0	0	0	0	308	0	0	0	1616	0	0				
29104																			0	8986	6744	62920	748	5131	3500	0	0	0	0	6850	0	0	0	20927	0	14282	Prepaid pension expense			
29476																			0	134	225	848	71	71	0	0	0	0	0	418	0	0	0	0	0	0				
29636																			0	3741	11364	41781	820	1187	0	0	0	0	0	3963	0	0	0	18478	3048	0				
29878																			0	2934	23890	39414	3151	5656	80	2425	0	0	0	6561	0	0	0	373	0	0	Seat License	Other Charges Due Mtg Loans		
29953																			0	1848	0	2515	72	206	0	0	0	0	0	427	0	0	0	34	0	0				
30052																			0	111	0	221	15	45	29	0	0	0	0	65	0	0	0	0	0	0	Software and Art			
30418																			0	4773	0	71553	536	61139	56050	700	248	0	0	5641	3582	0	0	0	0	0	Proceeds Due From Sale of Agency Fixed Securities	MBS Principal Rec/FHLBNY Dividend Rec	Computer Software	
30502																			0	5045	5034	17730	2380	4742	0	0	0	0	0	2909	0	0	0	0	0	0				
30650																			0	1016	571	2379	104	436	0	0	0	0	0	356	0	0	0	0	0	0	MVA to AFS 201			
30810																			0	0	981804	1802104	130202	311491	0	0	0	0	0	508809	0	0	0	0	0	0				
30874																			0	9747	7361	42199	0	4272	1620	0	0	0	0	3301	0	0	0	17518	0	0	Real Estate Held for Investment			
31134																			0	379	78	2487	311	390	0	0	0	0	0	677	0	0	0	963	0	0				
31255																			0	706	0	11539	525	1100	574	0	0	0	0	1793	0	0	0	6289	0	1651	IENC factored loans deferred			
31657																			0	195	0	3215	54	110	0	53	0	0	0	580	0	0	0	0	0	2330		Late Fees		
31826																			0	707	2307	9432	164	1606	0	0	0	0	0	864	0	0	0	3948	0	0				
31835																			0	746	1807	11683	416	922	0	0	0	0	0	1321	0	0	0	6887	0	0				
32234																			0	82	0	696	95	95	0	0	0	0	0	519	0	0	0	0	0	0				
32766																			0	24	57	526	88	161	0	0	0	0	0	284	0	0	0	0	0	0				
32971																			0	1329	553	11309	533	1533	690	0	0	0	0	1168	0	0	0	6726	0	0	Purchased Computer Software			
33147																			1	761	212	3798	700	1000	0	0	0	0	0	1825	0	0	0	0	0	0				
33259																			0	675	10062	13486	551	1322	525	0	0	0	0	1427	0	0	0	0	0	0	Miscellaneous Assets			
33268																			0	0	0	2497	82	82	0	0	0	0	0	1167	0	0	0	1248	0	0				
33370																			0	463	59	744	0	122	34	0	0	0	0	100	0	0	0	0	0	0	Premium on loan pool purchases			
33754																			0	0	0	181	27	30	3	0	0	0	0	151	0	0	0	0	0	0	Federal Income Tax Refund	Other Assets		
33839																			0	122	0	325	15	15	0	0	0	0	0	188	0	0	0	0	0	0				
33857																			0	1236	0	2802	575	687	0	0	0	0	0	879	0	0	0	0	0	0				
34153																			0	1180	195	4967	0	2559	1004	0	0	0	0	1033	0	0	0	0	0	0	Accounts receivable			
34359																			0	428	190	1942	54	54	0	0	0	0	0	240	0	0	0	1030	0	0				
34425																			0	1623	786	9378	0	830	0	0	0	0	0	1104	0	0	0	5035	0	0				
34434																			0	413	0	4563	994	1406	0	0	0	0	0	1097	98	0	0	1647	0	0				
34452																			0	57	0	2546	0	772	0	0	0	0	0	452	0	0	0	331	0	934				
34537																			0	11426	23153	51054	2752	11796	0	0	0	0	0	4679	0	0	0	0	0	0				
34555																			0	3576	1277	12328	134	231	94	0	0	0	0	1714	0	0	0	5530	0	0	Computer Software			
34742																			0	768	1249	10310	269	998	0	0	0	0	0	1147	0	0	0	5962	186	0				
34836																			0	0	24	554	63	98	0	0	0	0	0	116	0	0	0	316	0	0				
35057																			0	1720	18	4633	87	310	117	0	0	0	0	828	0	0	0	1156	0	601	Other Assets			
35301	0	332808	0	21223978	0	18507589	12152576	0	0	0	0	369494	0	0	0	8335	2005752	0		332808																	Collateral deposits, net			
35570																			0	180149	164809	511976	3310	7429	1361	0	0	0	0	44160	0	0	0	25905	85642	3882	MIsc.			
35646																			0	111	67	1126	0	49	0	0	0	0	0	247	0	0	0	0	0	652				
35842																			0	1392	2501	6424	124	124	0	0	0	0	0	1406	0	0	0	1001	0	0				
35879																			0	1483	1755	7857	305	316	0	0	0	0	0	482	0	0	0	3821	0	0				
36456																			0	229	0	3911	306	796	490	0	0	0	0	1226	0	0	0	1660	0	0	DDA SUSPENSE			
36933																			0	124	306	1486	259	278	0	0	0	0	0	365	0	0	0	413	0	0				
37051																			0	280	0	1207	0	164	121	0	0	0	0	397	0	0	0	366	0	0	PREPAID DEPOSIT ASSESSMENT			
37341																			0	17	0	1144	31	31	0	0	0	0	0	201	0	0	0	895	0	0				
37435																			43	1241	0	32728	749	28021	0	0	0	0	0	3466	0	0	25853	0	0	0				
37640																			0	8340	1539	49622	1548	4385	1172	0	0	0	0	6880	0	0	0	21564	0	6914	Investment in New Markets Tax Credit			
37659																			0	0	0	1077	12	106	0	0	0	0	0	395	0	0	0	576	0	0				
37743																			0	276	34	656	18	47	23	0	0	0	0	299	0	0	0	0	0	0	Accounts Receivable			
37949																			0	319	0	7994	122	302	135	0	0	0	0	1526	0	0	0	3438	0	2409	SilverTIp, LLC			
38740																			0	1624	129	5255	151	289	0	0	0	0	0	488	0	0	0	2725	0	0				
39327																			0	0	0	9788	332	674	0	0	0	0	0	1295	0	0	0	7819	0	0				
39420																			0	5741	6797	38656	744	3274	0	0	0	0	0	3896	0	0	0	18948	0	0				
39475																			0	19523	129179	240672	3888	14622	0	0	0	0	0	9740	0	0	0	57713	5237	4658				
39756																			0	2150	0	11396	0	2260	0	0	0	0	0	3170	0	0	0	546	0	3270				
40033																			0	231	0	4240	126	126	0	0	0	0	0	206	0	0	0	3677	0	0				
40350																			0	398	35	814	0	57	0	0	0	0	0	324	0	0	0	0	0	0				
40707																			0	849	252	7684	553	1378	0	0	0	0	0	641	0	0	0	4564	0	0				
40855																			0	740	0	1508	38	38	0	0	0	0	0	730	0	0	0	0	0	0				
41245																			0	45	247	1426	0	36	0	0	0	0	0	199	0	0	0	899	0	0				
41553																			0	99	0	916	26	26	0	0	0	0	0	791	0	0	0	0	0	0				
41629																			0	842	697	5396	0	2668	1885	0	0	0	0	872	0	0	0	317	0	0	Low Income Housing Investment			
41759																			0	135	0	610	22	22	0	0	0	0	0	453	0	0	0	0	0	0				
41825																			0	0	1145	5208	287	541	0	0	0	0	0	395	0	0	0	1559	0	1568				
41937																			0	138	66	751	43	49	0	0	0	0	0	498	0	0	0	0	0	0				
41955																			0	336	0	834	0	244	0	0	0	0	0	254	0	0	0	0	0	0				
42037																			0	0	656	1407	123	182	59	0	0	0	0	569	0	0	0	0	0	0	SERVER SOFTWARE			
42055																			0	415	0	1218	153	166	0	0	0	0	0	637	0	0	0	0	0	0				
42354																			0	80	0	4091	47	50	0	0	0	0	0	834	0	0	0	3127	0	0				
42372																			0	721	2011	4406	168	289	92	0	0	0	0	1143	0	0	0	242	0	0	SBA and FHLMC Payments Due			
42420																			0	35333	56224	342158	21573	63616	0	0	0	0	0	14639	14120	0	0	94659	70767	6920				
42448																			0	1894	2690	11629	325	1526	0	0	0	0	0	5519	0	0	0	0	0	0				
42457																			0	61	0	425	79	80	0	0	0	0	0	284	0	0	0	0	0	0				
42671																			0	4656	8158	21581	0	5904	2186	0	0	0	0	2863	1934	0	0	0	0	0	Intercompany receivable with Parent Co			
43052																			0	446	528	4982	78	400	223	0	0	0	0	526	0	0	0	3082	0	0	Unrealized Tax Effect for Mkt Val Adj of Securities			
43351																			0	0	103	392	39	186	42	105	0	0	0	103	0	0	0	0	0	0	PURCHASE SOFTWARE	FHLB STOCK		
43454																			0	104	0	280	50	52	0	0	0	0	0	124	0	0	0	0	0	0				
43744																			0	485	2356	5111	55	98	38	0	0	0	0	205	0	0	0	1483	484	0	Unamortized Software			
43856																			0	352	125	1444	88	96	0	0	0	0	0	171	0	0	0	700	0	0				
43959																			0	61	565	1347	154	171	0	0	0	0	0	550	0	0	0	0	0	0				
44040																			0	1312	2477	12750	110	110	0	0	0	0	0	2412	0	0	0	0	6439	0				
44433																			0	3730	0	5734	395	398	0	0	0	0	0	1606	0	0	0	0	0	0				
44741																			123	2750	2188	7308	521	948	0	0	0	0	0	1422	0	0	0	0	0	0				
44750																			0	808	1256	3170	0	269	0	0	0	0	0	837	0	0	0	0	0	0				
44929																			0	1237	0	4327	308	314	0	0	0	0	0	462	0	0	0	2314	0	0				
45038																			254	313	738	2386	0	310	0	0	0	0	0	1025	0	0	0	0	0	0				
45047																			0	535	0	1423	161	209	0	0	0	0	0	679	0	0	0	0	0	0				
45056																			0	203	0	771	123	123	0	0	0	0	0	445	0	0	0	0	0	0				
45430																			0	664	486	5089	78	180	0	0	0	0	0	346	0	0	0	1930	0	1483				
45458																			0	34	141	378	107	123	0	0	0	0	0	80	0	0	0	0	0	0				
45551																			0	4442	0	22131	424	1059	0	0	0	0	0	6284	0	0	0	7764	0	2582				
45560																			0	2466	0	32291	5480	7571	0	0	0	0	0	3280	0	0	0	15898	0	3076				
45775																			0	546	835	5841	0	594	0	0	0	0	0	425	0	0	0	3441	0	0				
46053																			0	2639	0	5292	90	209	119	0	0	0	0	738	0	0	0	1706	0	0	passport prefunded transactions			
46941																			0	524	0	3512	65	83	0	0	0	0	0	553	0	0	0	788	0	1564				
47153																			0	0	0	214	11	11	0	0	0	0	2	201	0	0	0	0	0	0				
47247																			0	1511	1901	11409	0	256	0	0	0	0	0	1149	0	0	0	6104	488	0				
47256																			0	214	291	615	32	35	0	0	0	0	0	75	0	0	0	0	0	0				
47452																			0	36	0	256	0	29	0	0	0	0	0	191	0	0	0	0	0	0				
47500																			0	1877	1230	4476	388	441	0	0	0	0	0	857	0	0	0	71	0	0				
48057																			0	361	126	3808	336	338	0	0	0	0	0	1523	0	0	0	1460	0	0				
48150																			0	250	0	470	26	26	0	0	0	0	0	194	0	0	0	0	0	0				
48374																			0	7012	0	31717	1265	6584	3868	0	0	0	0	5070	0	0	0	2742	7400	2909	OREO Guaranteed Receivable			
48440																			0	378	372	3406	0	23	0	0	0	1	0	472	0	0	0	2160	0	0				
49054																			0	769	0	1886	0	440	162	0	0	0	0	677	0	0	0	0	0	0	Discount Issued On CDs			
49148																			0	422	0	3396	87	87	0	0	0	0	0	525	0	0	0	2362	0	0				
49241																			0	1895	1536	15104	227	435	0	0	0	0	0	3152	0	0	0	6653	0	1433				
49344																			0	2047	0	5122	76	916	624	0	0	0	0	380	0	0	0	1779	0	0	Miscellaneous Accounts Receivable			
49643																			0	57	144	1115	24	24	0	0	0	0	0	141	0	0	0	749	0	0				
49652																			0	1111	0	5592	11	17	0	0	0	0	0	1126	0	0	0	3338	0	0				
49821																			0	3882	11724	45938	0	3030	1819	0	0	0	0	2297	0	0	0	15127	0	9878	Repossessed commercial equipment			
49858																			0	246	756	1484	209	282	0	0	0	0	0	200	0	0	0	0	0	0				
49951																			0	0	0	5088	133	2313	0	0	0	0	0	1501	0	0	0	1274	0	0				
50144																			0	295	381	3619	74	102	0	0	0	0	0	392	0	0	0	2449	0	0	none	none	none	
50461																			0	0	2237	2501	0	10	0	0	0	0	0	254	0	0	0	0	0	0				
50546																			0	39	0	246	0	38	0	0	0	0	0	169	0	0	0	0	0	0				
50854																			0	0	0	342	66	77	0	0	0	0	0	265	0	0	0	0	0	0				
