"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
1557																			0	469	0	1350	37	39	0	0	0	0	0	842	0	0	0	0	0	0				
1669																			7	916	566	12293	184	223	0	0	0	0	0	886	0	0	0	8901	801	0				
1829																			0	3221	0	12671	897	2131	650	0	0	0	0	1083	0	0	0	6236	0	0	Receivable Loans Sold			
1856																			0	1439	0	1802	111	111	0	0	0	0	0	252	0	0	0	0	0	0				
2040																			0	1546	1160	8054	472	590	97	0	0	0	0	720	0	0	0	3741	0	297	Computer software			
2161																			0	823	0	4753	190	208	0	0	0	0	0	761	0	0	18	2961	0	0				
2376																			0	39029	40906	187662	708	8575	6127	0	0	0	0	9229	0	0	0	72147	0	17776	Deferred expense - FHLB Penalty			
2554																			0	18	0	112	0	14	0	0	0	0	0	80	0	0	0	0	0	0				
2732																			0	174	1221	3642	114	523	323	0	0	0	0	1724	0	0	0	0	0	0	Fed Inc Tax Currect			
2750																			0	341	0	2499	248	248	0	0	0	0	0	806	0	0	0	1104	0	0				
3177																			0	6039	3629	37456	959	1307	0	0	0	0	0	2499	0	0	0	12683	0	11299				
3252																			0	719	0	3229	422	574	0	0	0	0	0	1936	0	0	0	0	0	0				
3458																			0	192	13	583	35	53	0	0	0	0	0	325	0	0	0	0	0	0				
3720																			0	225	684	6133	136	136	0	0	0	0	0	865	0	0	0	1702	0	2521				
3971																			0	2009	2260	24206	1682	5217	1689	0	0	0	0	2271	0	0	0	12449	0	0	Income taxes receivable			
4156																			0	690	0	5871	0	153	0	0	0	0	0	1180	0	0	0	2903	0	945				
4231																			0	0	167	831	61	130	0	0	0	0	0	534	0	0	0	0	0	0				
4437																			0	369	1129	8669	244	293	0	0	0	0	0	733	0	0	0	6145	0	0				
4839																			0	1134	0	2876	284	340	56	0	0	0	0	1402	0	0	0	0	0	0	Prepaid Deposit - FiServ			
5069																			0	0	463	4152	661	2369	1507	0	0	0	0	1320	0	0	0	0	0	0	Accounts Receivable			
5135																			3	933	1188	10521	306	378	69	0	0	0	0	3422	0	0	0	4600	0	0	ATM and Credit Card Clearing			
5210																			0	3765	1558	60368	0	13821	11153	0	0	0	0	3020	0	0	0	32516	0	5688	Prepaid pension			
5461																			0	2227	0	8930	0	4205	1425	2000	0	0	0	1695	0	0	0	803	0	0	QZAB	SR HOUSING CRIME PREV FOUND		
5751																			0	337	0	5853	90	122	0	0	0	0	0	1241	0	0	0	2481	308	1364				
6039																			0	76	115	1481	0	808	253	412	0	0	0	482	0	0	0	0	0	0	DUE FROM HOLDING COMPANY	DUE FROM USDA		
6141																			0	0	4	402	80	80	0	0	0	0	0	318	0	0	0	0	0	0				
6329																			549	414	584	12595	1339	3018	0	0	0	0	0	2222	0	0	0	3612	0	2745				
7009																			0	0	525	5797	0	3211	2615	0	0	0	0	2061	0	0	0	0	0	0	Receivables			
7045																			11	829	0	2089	176	356	0	0	0	0	0	904	0	0	0	0	0	0				
7072																			0	1475	3262	11472	276	3124	2284	208	0	0	0	567	0	0	0	3044	0	0	Deferred Compensation	Covenant Not to Compete		
7157																			0	23	0	379	26	64	38	0	0	0	0	292	0	0	0	0	0	0	LEASE CONTRACTS RECEIVABLE			
7456																			0	341	0	1101	0	151	123	0	0	0	0	609	0	0	0	0	0	0	Health Insurance			
7634																			0	89	0	616	139	222	0	0	0	0	0	305	0	0	0	0	0	0				
8033																			0	1221	245	3984	95	385	290	0	0	0	0	959	0	0	0	1174	0	0	OTHER ASSETS			
8462																			0	21	0	573	0	17	0	0	0	0	0	535	0	0	0	0	0	0				
8631																			0	68	236	2686	56	56	0	0	0	0	0	169	0	0	0	2157	0	0				
9357																			0	2625	0	3920	149	216	0	0	0	0	0	1079	0	0	0	0	0	0				
9553																			0	1668	0	5816	249	590	341	0	0	0	0	1187	0	0	0	1541	0	830	Nebraska Fund XV Investment			
9807																			0	17596	0	135620	0	3865	1857	1500	0	0	0	6412	0	0	0	0	107747	0	SETTLEMENT CLAIM	MADISON CROSSING PERFORMANCE BOND		
9955																			0	568	19	1485	39	51	0	0	0	0	0	847	0	0	0	0	0	0				
10250																			2	868	5203	7948	315	552	232	0	0	0	0	1037	0	0	0	288	0	0	Computer Software			
10849																			0	549	1346	3885	198	258	0	0	0	0	0	620	0	0	0	1112	0	0				
11145																			3	900	388	6515	205	1139	17	914	0	0	0	494	0	0	0	1227	0	2367	Brownsfield	Great Lakes Capital Fund		
11275																			0	4306	8243	59307	0	9744	3762	0	0	0	0	2877	2350	0	0	20183	13954	0	Accounts receivable			
11640																			0	2870	491	15279	355	521	0	0	0	0	0	2476	0	0	0	8921	0	0				
11837																			0	479	1154	2406	0	329	270	0	0	0	0	444	0	0	0	0	0	0	Income Tax Receivable-Federal			
12030																			0	7550	1655	12135	120	835	650	0	0	0	0	1555	0	0	0	540	0	0	Reclassified NSF's			
12142																			0	509	619	8274	562	1273	0	0	0	0	0	1135	0	0	0	4738	0	0				
12179																			0	725	13	2196	67	67	0	0	0	0	0	104	0	0	0	656	0	631	Prepaid D&O Insurance			
12311	0	331771	20311	3130364	0	922084	0	0	0	0	0	182865	0	0	0	319298	520536	833499		331771																				
12647																			0	310	0	1027	133	178	0	0	0	0	0	539	0	0	0	0	0	0				
12656																			0	29	47	177	31	31	0	0	0	0	0	70	0	0	0	0	0	0				
12937																			0	690	0	1408	142	145	0	0	0	0	0	573	0	0	0	0	0	0				
12946																			0	3721	0	23480	1400	2043	0	0	0	0	0	5544	0	0	0	1252	10920	0				
12955																			0	223	0	671	156	156	0	0	0	0	0	292	0	0	0	0	0	0				
13103																			0	9114	0	22337	1420	3255	906	0	0	0	0	3215	0	0	0	6753	0	0	DEFERRED DIRECTOR FEES			
13251																			0	323	0	927	64	64	0	0	0	0	0	167	0	0	0	373	0	0				
13457																			0	0	0	1553	0	11	11	0	0	0	0	228	0	0	0	1314	0	0	Over payment on 2014 Federal Income Tax			
14052																			0	152	92	2129	45	192	107	0	0	0	0	190	0	0	0	1140	363	0	Negative Income Taxes Payable			
14155																			0	758	0	6629	321	321	0	0	0	0	0	1372	0	0	0	4178	0	0				
14650																			0	45	172	1735	33	33	0	0	0	0	0	107	0	0	0	1378	0	0				
14753																			0	9	0	520	0	43	0	0	0	0	0	468	0	0	0	0	0	0				
14865																			0	695	1040	10490	515	1089	0	0	0	0	0	3075	0	0	0	3010	0	1581				
14977																			0	42	47	734	57	83	0	0	0	0	0	362	0	0	0	0	200	0				
16551																			0	1652	0	5620	176	339	124	0	0	0	0	1219	0	0	0	2410	0	0	Software			
16748																			0	255	116	2446	0	69	0	0	0	0	0	384	0	0	0	1622	0	0				
16944																			0	0	0	259	0	68	45	0	0	0	0	191	0	0	0	0	0	0	Noninterest bearing accounts receivable			
16953																			0	0	0	290	20	20	0	0	0	0	0	270	0	0	0	0	0	0				
17110																			0	219	0	3011	0	2712	1652	0	0	0	0	80	0	0	0	0	0	0	Advisory/Trustee Fees Receivable			
17147																			0	41273	38759	283501	5812	14791	0	0	0	0	0	19553	4764	0	0	61803	100174	7148				
17259																			0	394	0	2500	82	88	0	0	0	0	0	294	0	0	0	1724	0	0		0		
17464																			0	25369	58800	166456	2043	23383	6690	0	0	0	0	5405	0	0	0	25128	28371	0	SWAP COLLATERAL ACCOUNT			
17950																			0	967	0	4178	117	138	0	0	0	0	0	2473	0	0	0	0	0	600				
17978																			0	3355	2284	6690	34	119	67	18	0	0	0	932	0	0	0	0	0	0	Accrued Late Charges Receivable	Accounts Receivable	Prepaid Federal Income Tax	
18050																			0	475	0	8500	1238	2167	584	0	0	0	0	1524	0	0	0	4334	0	0	Debit Card Deposit Reserve Requirement			
18135																			0	1126	0	7370	92	201	0	0	0	0	0	1104	0	0	0	4939	0	0				
18377																			0	36	0	396	48	267	35	184	0	0	0	93	0	0	0	0	0	0	Delayed Principal	Deferred Taxes		
18827																			0	1469	6979	35090	2850	4679	0	0	0	0	0	2283	0	0	0	7664	0	12016				
18836																			0	428	817	5999	0	873	263	328	0	0	0	456	0	0	0	3425	0	0	PREPAID EFT	DEFERRED DIRECTORS FEES		
18854																			0	980	0	4586	220	786	372	0	0	0	0	2820	0	0	0	0	0	0	Mortgage Servicing Fees			
19356																			0	109	0	1691	252	252	0	0	0	0	0	395	0	0	0	935	0	0				
19730																			0	3247	29245	98086	2130	10903	5603	0	0	0	0	5866	0	0	0	44832	0	3993	A/R-PAC LIFE INS POLICY(loan collateral)			
19936																			0	466	247	5602	218	396	170	0	0	0	0	878	0	0	0	3615	0	0	JHA Passport Prefunded Deposit			
19972																			0	28	410	3528	0	77	0	0	0	0	0	227	0	0	0	2786	0	0				
20053																			0	213	935	2845	179	193	0	0	14	0	0	449	0	0	0	1055	0	0		Unrealized Tax on AFX Securties	State Tax Payable	
20512																			0	90	664	1483	0	295	0	0	0	0	0	434	0	0	0	0	0	0				
20633																			0	865	745	10195	520	520	0	0	0	0	0	843	0	0	0	7222	0	0				
20857																			0	531	0	2052	40	40	0	0	0	0	0	1252	0	0	0	229	0	0				
21256																			0	56	0	648	0	0	0	0	0	0	0	33	0	0	0	559	0	0				
21359																			0	323	0	794	48	49	0	0	0	0	0	297	0	0	0	125	0	0				
21630																			0	339	0	813	99	125	0	0	0	0	0	349	0	0	0	0	0	0				
21658																			0	448	0	4431	117	139	0	0	0	0	0	739	0	0	0	3105	0	0				
22048																			8	587	0	7423	382	1771	1176	0	0	0	0	895	0	0	0	4170	0	0	Note Receivable ZM Irrevocable Trust			
22543																			0	176	230	1048	270	314	0	0	0	0	0	328	0	0	0	0	0	0				
22552																			0	659	0	1609	125	130	0	0	0	0	0	820	0	0	0	0	0	0				
22730																			0	311	0	3840	141	142	0	0	0	0	0	479	0	0	0	2908	0	0				
22936																			0	248	6947	8198	333	403	0	0	0	0	0	549	0	0	0	0	51	0				
23045																			0	276	0	526	0	17	0	0	0	0	0	233	0	0	0	0	0	0	Other Real Estate Owned			
23456																			3	404	0	1208	117	141	21	0	0	0	0	663	0	0	0	0	0	0	GUARANTEED LOAN RECEIVABLES			
23504																			0	8619	14938	68611	6292	7791	0	0	0	0	0	6389	0	0	0	30874	0	0				
23643																			0	273	0	5395	207	278	0	0	0	0	0	1006	0	0	0	1530	0	2308				
23755																			0	804	0	1679	246	533	257	0	0	0	0	342	0	0	0	0	0	0	Investment Interest Receivable			
24006																			0	1686	2104	19509	764	2369	1437	0	0	0	0	2599	0	0	0	7559	0	3192	Accounts Receivable			
24378																			0	433	173	883	62	102	38	0	0	0	0	175	0	0	0	0	0	0	PREPAID FEDERAL INCOME TAX			
24453																			0	3150	0	3873	116	242	77	0	0	0	0	481	0	0	0	0	0	0	SOFTWARE			
24659																			0	5	0	353	0	0	0	0	0	0	0	348	0	0	0	0	0	0				
24668																			0	1855	1551	5800	485	485	0	0	0	0	0	1909	0	0	0	0	0	0				
24855																			0	38	0	290	0	12	0	0	0	0	0	114	0	0	0	126	0	0				
24949																			0	2726	0	13849	463	964	0	0	0	0	0	1164	0	0	0	8995	0	0				
25357																			0	1297	0	1884	216	322	102	4	0	0	0	265	0	0	0	0	0	0	Accrued Int. Investments	Non Post DDA		
25647																			0	0	0	303	0	111	0	0	0	0	0	192	0	0	0	0	0	0				
26176																			0	3972	0	10359	1655	2456	0	0	0	0	0	1095	0	0	0	0	0	2836				
26242																			0	2338	0	17222	456	530	0	0	0	0	0	1824	0	0	0	12530	0	0				
26457																			0	0	8	169	0	0	0	0	0	0	0	161	0	0	0	0	0	0				
26765																			0	1583	1380	4575	245	624	0	0	0	0	0	988	0	0	0	0	0	0				
27070																			0	4399	0	6005	501	533	0	0	0	0	0	1073	0	0	0	0	0	0				
27548																			0	2294	280	19788	771	5798	56	2883	1631	0	0	1731	0	0	0	9685	0	0	Unposted CD/DDa	Security Fraud Loss Receivable	Low income tax community investment	
27614																			0	1606	0	11165	300	802	449	0	0	0	0	1555	0	0	0	7202	0	0	Fiserv ATM Receivable			
27847																			0	1653	0	12469	390	647	0	0	0	0	0	2293	0	0	0	3853	0	4023				
28013																			0	28712	26101	197348	0	4633	1885	0	0	0	0	7946	0	0	0	77515	0	52441	federal, state and other taxes receivable			
28152																			0	580	0	3352	0	7	0	0	0	0	0	486	0	0	0	2279	0	0				
28255																			0	315	491	7336	317	462	0	0	0	0	0	883	0	0	0	5185	0	0				
28349																			0	747	0	1346	101	207	0	0	0	0	0	392	0	0	0	0	0	0				
28406																			0	12283	2395	61464	0	11145	7660	0	0	0	0	4793	0	0	0	30848	0	0	RESTRICTED CASH COLLATERAL			
28675																			0	400	0	928	118	143	0	0	0	0	0	385	0	0	0	0	0	0				
28732																			0	227	655	2837	132	148	0	0	0	0	0	334	0	0	0	1473	0	0				
29476																			30	236	0	2397	138	179	0	0	0	0	0	482	0	0	0	1500	0	0				
29636																			0	1700	9180	39303	1242	1323	0	0	0	0	0	4598	0	0	0	16139	816	5547				
29878																			0	2220	27155	37774	2414	2494	80	0	0	0	0	5490	0	0	0	415	0	0	Seat License			
30052																			0	112	0	249	47	75	28	0	0	0	0	62	0	0	0	0	0	0	Software and Art			
30418																			0	2616	0	13204	368	4417	34	578	115	0	0	6171	3295	0	0	0	0	0	Federal Income Tax Receivable	Other Receivable	Computer Software	
30502																			0	3939	715	11956	1927	4297	0	0	0	0	0	3005	0	0	0	0	0	0				
30650																			0	372	219	1005	61	66	0	0	0	0	0	348	0	0	0	0	0	0	MVA to AFS 201			
30810																			0	0	918450	1837247	179889	304443	0	0	0	0	0	614354	0	0	0	0	0	0				
30874																			0	5114	4286	29660	744	1828	1084	0	0	0	0	3286	0	0	0	6141	0	9005	Misc Receivables			
31134																			0	345	0	2418	305	407	0	0	0	0	0	696	0	0	0	970	0	0				
31255																			0	1994	0	14527	883	1221	0	0	0	0	0	1889	0	0	0	7690	0	1733				
31657																			0	232	0	3361	0	104	0	72	0	0	0	581	0	0	0	0	0	2444		Late Fees		
31826																			0	605	1069	8772	322	2100	1637	0	0	0	0	854	0	0	0	4144	0	0	DEFERRED COMPENSATION			
31835																			0	750	2026	12263	585	700	0	0	0	0	0	1104	0	0	0	7683	0	0				
32234																			0	82	0	694	251	251	0	0	0	0	0	361	0	0	0	0	0	0				
32766																			0	24	117	419	83	93	0	0	0	0	0	185	0	0	0	0	0	0				
32971																			0	1227	547	13241	446	3586	539	2112	0	0	0	830	0	0	0	7051	0	0	Purchased Computer Software	Fixed Asset Settlement		
33147																			0	565	117	10181	0	3517	2463	0	0	0	0	1843	0	0	0	2073	0	2066	Other Investments - Annuities			
33259																			0	722	4239	8099	409	1629	898	0	0	0	0	1509	0	0	0	0	0	0	Income Taxes Paid			
33268																			0	0	0	2566	133	133	0	0	0	0	0	719	0	0	0	1714	0	0				
33370																			0	463	40	703	52	87	31	0	0	0	0	113	0	0	0	0	0	0	Premium on loan pools			
33839																			0	122	0	316	30	30	0	0	0	0	0	164	0	0	0	0	0	0				
33857																			0	756	0	3083	798	920	25	0	0	0	0	1407	0	0	0	0	0	0	Outgoing RBP CDARS			
34153																			0	1293	0	4111	0	1907	890	0	0	0	0	911	0	0	0	0	0	0	Accounts Receivable			
34425																			0	2483	269	12177	0	926	0	0	0	0	0	1088	0	0	0	7411	0	0				
34434																			0	1108	0	4906	833	885	0	0	0	0	0	991	31	0	0	1922	0	0				
34452																			0	57	0	4050	304	1043	0	0	0	0	0	571	0	0	0	1386	0	993				
34537																			0	15087	61467	134213	3489	14527	4094	0	0	0	0	7149	0	0	0	32725	0	3258	Director's Deferred Compensation			
34555																			0	3532	799	12887	724	830	0	0	0	0	0	1910	0	0	0	5816	0	0				
34742																			0	324	1590	10988	265	1447	0	0	0	0	0	1071	0	0	0	6329	227	0				
34836																			0	0	7	538	0	87	0	0	0	0	0	104	0	0	0	340	0	0				
35057																			0	1668	0	4834	0	540	211	155	0	0	0	775	0	0	0	1221	0	630	Software	Other Assets		
35301	0	376268	182119	30256021	0	26877066	22080176	0	0	0	0	401934	0	0	0	317899	2100735	0		353670																	Collateral deposits, net			
35570																			0	169182	216271	614106	4215	11761	1217	6329	0	0	0	57451	0	0	0	56765	83897	18779	Other Misc assets	Mortgage related suspense account		
35646																			0	111	26	1173	42	79	0	0	0	0	0	277	0	0	0	0	0	680				
35842																			0	1392	806	4294	141	141	0	0	0	0	0	903	0	0	0	1052	0	0				
35879																			0	1483	514	7799	335	574	230	0	0	0	0	665	0	0	0	4563	0	0	ACCR FED TAX			
36456																			0	137	0	3398	321	545	224	0	0	0	0	923	0	0	0	1793	0	0	DDA Suspense			
36933																			0	91	1216	2425	247	259	0	0	0	0	0	412	0	0	0	447	0	0				
37051																			0	280	32	1269	78	108	0	0	0	0	0	444	0	0	0	405	0	0				
37341																			10	17	0	1143	66	76	0	0	0	0	0	108	0	0	0	942	0	0				
37435																			14	996	0	7536	862	3086	0	0	0	0	0	3454	0	0	839	0	0	0				
37640																			0	7200	172	56597	0	10802	5940	0	0	0	0	8489	0	0	0	22689	0	7245	Investments in Afforable Housing			
37659																			0	0	0	1196	20	128	0	0	0	0	0	411	0	0	0	657	0	0				
37743																			0	276	339	1627	89	603	297	211	0	0	0	409	0	0	0	0	0	0	Accrued Federal & State Income Taxes Payable	ADJ Exam Accrued Federal & State Income Taxes Payable		
37949																			0	319	0	8303	100	120	0	0	0	0	0	1718	0	0	0	3661	0	2485				
38740																			0	1271	0	6344	215	379	0	0	0	0	0	479	0	0	0	4215	0	0				
39327																			0	0	0	9949	305	609	152	151	0	0	0	1077	0	0	0	8263	0	0	COMPUTER SOFTWARE	DEPOSITS		
39420																			0	5741	5213	40814	4353	6321	0	0	0	0	0	3611	280	0	0	19928	0	0				
39475																			0	14766	120542	251734	0	20842	5562	0	0	0	0	13113	5908	0	0	75741	1894	4836	Rabbi Trust Asset			
39756																			0	665	0	11448	334	1913	0	0	0	0	0	2374	0	0	0	3084	0	3412	0			
40033																			0	231	0	4631	106	319	213	0	0	0	0	235	0	0	0	2265	0	1581	deferred comp			
40350																			0	250	0	598	0	109	0	0	0	0	0	239	0	0	0	0	0	0				
40499																			0	20604	2871	95230	0	28218	24309	0	0	0	0	4665	0	0	0	32487	1297	5088	Supplemental Executive Retirement Plan annuities			
40855																			0	607	0	1205	49	49	0	0	0	0	0	549	0	0	0	0	0	0				
41245																			0	45	222	1442	46	46	0	0	0	0	0	187	0	0	0	478	0	464				
41553																			0	207	0	2569	4	4	0	0	0	0	0	829	0	0	0	1529	0	0				
41629																			0	594	594	5643	0	3212	2615	0	0	0	0	901	0	0	0	342	0	0	Low Income Housing Investment			
41825																			0	158	748	6309	335	697	76	0	0	0	0	386	0	0	0	2676	0	1644	Pre-Paid Taxes			
41937																			0	174	0	835	36	66	0	0	0	0	0	595	0	0	0	0	0	0				
41955																			0	236	0	747	0	221	0	0	0	0	0	290	0	0	0	0	0	0				
42037																			0	1882	483	2763	75	75	0	0	0	0	0	323	0	0	0	0	0	0				
42055																			0	265	0	1129	161	188	0	0	0	0	0	676	0	0	0	0	0	0				
42354																			0	81	0	4599	393	393	0	0	0	0	0	824	0	0	0	3301	0	0				
42372																			0	1210	957	4012	128	310	98	0	0	0	0	1142	0	0	0	393	0	0	SBA Payments Due			
42420																			417	48996	33223	345682	21550	70954	29385	0	0	0	0	13879	15182	0	0	99938	71747	6945	INVESTMENT IN SUBSIDIARY			
42448																			0	3144	4027	15598	734	779	0	0	0	0	0	7648	0	0	0	0	0	0				
42457																			0	0	0	611	104	168	0	0	0	0	62	381	0	0	0	0	0	0				
43052																			0	446	277	4622	71	211	0	140	0	0	0	406	0	0	0	3282	0	0	Unrealized Tax Effect for Mkt Val Adj of Securities	Fed Inc Tax Receivable		
43351																			0	0	216	697	54	206	32	106	0	0	0	275	0	0	0	0	0	0	PURCHASE SOFTWARE	FHLB STOCK		
43744																			0	485	1198	3978	55	65	0	0	0	0	0	166	0	0	0	1566	498	0				
43856																			0	365	134	1441	66	77	0	0	0	0	0	132	0	0	0	733	0	0				
43959																			0	64	0	642	88	115	0	0	0	0	0	463	0	0	0	0	0	0				
44040																			0	1174	1753	12576	78	403	0	0	0	0	0	2481	0	0	0	6765	0	0				
44433																			0	3323	0	4954	489	561	0	0	0	0	0	1070	0	0	0	0	0	0				
44741																			48	1834	664	4920	269	944	559	0	0	0	0	1478	0	0	0	0	0	0	accounts receivable			
44750																			0	1005	686	6075	165	249	0	0	0	0	0	566	0	0	0	1190	0	2379				
44929																			0	1237	0	4413	251	258	0	0	0	0	0	478	0	0	0	835	0	1605				
45038																			132	313	0	1362	43	198	0	0	0	0	0	851	0	0	0	0	0	0				
45047																			0	535	0	1420	145	170	0	0	0	0	0	715	0	0	0	0	0	0				
45056																			5	192	0	964	141	146	0	0	0	0	0	626	0	0	0	0	0	0				
45430																			0	664	262	5041	86	215	115	0	0	0	0	363	0	0	0	1973	0	1564	Late Fees Receivable			
45458																			0	410	0	880	104	109	0	0	0	0	0	361	0	0	0	0	0	0				
45551																			0	2514	13	19786	477	1416	268	0	0	0	0	4970	0	0	0	8187	0	2686	Software, Net of Amortization			
45560																			0	5073	0	39406	7129	10343	0	0	0	0	0	3966	0	0	0	16802	0	3222				
45775																			0	859	964	6384	224	485	176	0	0	0	0	461	0	0	0	3615	0	0	Cash Advances (Offset By DDA)			
46053																			0	2405	0	8577	174	325	151	0	0	0	0	681	0	0	0	4902	0	264	Passport Prefunded Transactions			
46941																			0	524	0	4321	100	100	0	0	0	0	0	446	0	0	0	837	0	2414				
47247																			0	1512	1048	12342	278	1220	0	0	0	0	0	1223	0	0	0	7339	0	0				
47256																			0	214	325	729	41	121	0	0	0	0	0	69	0	0	0	0	0	0				
47452																			0	36	0	271	0	45	0	0	0	0	0	190	0	0	0	0	0	0				
47500																			0	2151	22	3933	474	611	0	0	0	0	0	1075	0	0	0	74	0	0				
48057																			0	185	0	2866	211	211	0	0	0	0	0	916	0	0	0	1554	0	0				
48150																			0	245	0	487	0	66	0	0	0	0	0	176	0	0	0	0	0	0				
48374																			0	8215	0	30046	1286	3565	0	0	0	0	0	4861	0	0	0	2931	7437	3037				
48440																			0	378	172	3544	27	27	0	0	0	0	0	454	0	0	0	2513	0	0				
49054																			1817	733	0	3484	0	2083	0	0	0	0	0	668	0	0	0	0	0	0				
49148																			0	422	0	3521	93	101	0	0	0	0	0	551	0	0	0	2447	0	0				
49241																			15	2524	1572	23831	133	976	300	0	0	0	0	3210	0	0	0	9590	0	5959	Fees Receivable - Loans			
49344																			0	1601	0	4192	112	435	0	0	0	0	0	407	0	0	0	1749	0	0				
49643																			0	58	134	1151	14	19	5	0	0	0	0	144	0	0	0	796	0	0	ACCOUNTS RECEIVABLE			
49652																			0	636	0	6229	50	52	0	0	0	0	0	1212	0	0	0	4329	0	0				
49821																			0	2845	8653	41950	826	1919	0	0	0	0	0	2131	0	0	0	15967	0	10435				
49858																			0	455	303	2930	118	211	0	0	0	0	0	232	0	0	0	1729	0	0				
49951																			0	0	0	2519	0	458	0	0	0	0	0	687	0	0	0	1374	0	0				
50144																			0	318	459	3843	85	119	0	0	0	0	0	337	0	0	0	2610	0	0				
50461																			0	0	2032	3212	10	1007	997	0	0	0	0	173	0	0	0	0	0	0	Tax Refund Receivable			
50546																			0	39	0	236	36	36	0	0	0	0	0	161	0	0	0	0	0	0				
50854																			0	0	0	623	79	375	288	0	0	0	0	248	0	0	0	0	0	0	School Judgement			
50872																			0	2911	0	5577	106	418	312	0	0	0	0	511	0	0	0	0	0	1737	Prepaid-FHLB Prepayment Penalties			
50957																			0	1450	1538	7622	252	647	0	0	0	0	0	662	0	0	0	3325	0	0				
51253																			0	940	1445	11653	0	1314	330	731	0	0	0	2002	0	0	0	5952	0	0	Prepaid Excise Tax	Prepaid Income Tax		
51356																			2	0	0	262	55	57	0	0	0	0	0	205	0	0	0	0	0	0				
51459																			102	326	0	5583	121	224	0	0	0	0	0	1536	0	0	0	3497	0	0				
51842																			0	860	1618	8104	400	949	0	0	0	0	0	1557	0	0	0	3120	0	0				
52719																			0	6402	84732	185680	0	94546	44987	49492	0	0	0	0	0	0	0	0	0	0	A/R Trade	Intercompany Receivable		
52951																			73	509	226	2774	196	583	0	0	0	0	0	1456	0	0	0	0	0	0				
53033																			0	32629	60921	215237	0	104905	0	0	0	0	0	12480	0	0	97338	4302	0	0				
