"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
262844	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
262956	0	0	0	0	0	0	11	0				0	43	0		0							0	0	0	0			0	0	1	0	33	0			0	0	0	0	0	0	0	0				3	7	7	3	
263243	0	0	0	0	0	0	12	5		0		0	8	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	2	0	0	0	0		2	4	5	1	
263551	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
263627	0	0	0	0	0	0	6	0				1	40	0		2							0	0	0	0			0	0	0	0	37	0			0	0	0	0	0	0	0	0				0	0	1	5	
264455	0	0	0	0	0	0	34	18		0		0	43	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	11	0			0	0	0	0	0	0	0	1	0	0		6	6	26	9	
264772	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
265340	0	0	23	0	0	0	55	17				0	109	75		1							0	0	4	5			0	0	19	0	0	0			0	0	0	0	0	0	0	0				6	14	0	0	
265407	0	0	0	0	0	0	25	7		0		9	87	5		22		0	0	0	0	0	0	0	0	2			0	0	1	0	53	0			0	0	0	0	0	0	0	3	0	0		0	3	7	0	
265452	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
265676	0	0	0	0	0	0	6	1				0	33	0		0							0	0	0	0			0	0	0	1	24	0			0	0	0	0	0	0	0	0				0	2	9	2	
266066	0	0	0	0	0	0	0	0				0	4	0		0				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
266244	0	0	0	0	0	0	9	2				0	18	0		0							0	0	0	0			0	0	4	0	15	0			0	0	0	0	0	0	0	3				0	0	3	0	
266253	0	0	0	0	0	0	84	0				0	25	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	21	60				0	11	4	13	
266271	0	0	0	0			13813		448	47	0	918	26128		0	1605	2118	6	0	52	0	15	0	0	5185	4670	0	0	0	0	2737	3311	2633	334		1137	0	0	0	0	26	0	1706	6	0	0	256	11292	1233	34	172	
266655	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
266851	0	0	0	0	0	0	13	0				0	47	0		0							0	0	0	1			0	0	0	0	33	0			0	0	0	0	0	3	0	0				9	4	5	5	
266879	0	0	0	0	0	0	1	0				1	59	0		0							0	0	0	0			0	0	0	0	59	0			0	0	0	0	0	0	0	0				0	0	0	0	
266945	0	0	0	0	0	0	104	3				70	137	2		84				0		0	0	0	38	4			5	0	5	2	4	0			0	3	0	0	0	0	0	5				1	2	3	10	
267652	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	0	0	
268006	0	0	0	0	0	0	19	18		0		0	61	25		0		0	0	0	0	0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	9	0	26	0	0	0		0	0	1	0	
268136	0	0	0	0	0	0	27	11				2	50	14		2							0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	20	0				2	4	12	3	
268677	0	0	50	0	0	0	38	33		0		0	119	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	40	0			0	0	0	0	0	0	0	5	0	0		0	0	29	0	
268828	0	0	0	0	0	0	8	4		0		0	32	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		3	0	29	4	
268976	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
269049	0	0	0	10	0	0	19	2				0	0	0		0				0		0	0	0	0	0			0	0	0	6	0	0			0	0	0	1	0	0	0	0				0	0	0	0	
269058	0	0	0	0	0	0	1	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	1	
269571	0	0	0	0	0	0	0	0				0	10	0		0							0	0	0	0			0	0	0	0	10	0			0	0	0	0	0	0	0	0				0	0	0	0	
269759	0	0	0	0	0	0	1	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	1	
270148	0	0	0	0	0	0	3	0				0	25	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				22	3	3	0	
270353	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
270504	0	0	0	0	0	0	21	3				4	191	0		21				0		0	0	0	0	0			0	0	6	0	5	0			0	0	0	0	160	0	0	0				0	0	5	8	
270531	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
270652	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
271136	0	0	0	0	0	0	19	0				0	30	0		0							0	0	0	0			23	19	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	0	
271154	0	0	0	0	0	0	2	0				0	1	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
271275	0	0	0	0	0	0	0	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
271341	0	0	0	0	0	0	5	0				0	3	0		0							0	0	3	2			0	0	0	0	0	0			0	0	0	1	0	0	0	0				0	0	0	2	
271529	0	0	0	0	0	0	56	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	55	0	0				0	0	2	0	
271631	0	0	0	0	0	0	16	3				0	40	24		0				0		0	0	0	8	1			0	0	1	0	0	0			0	0	0	1	0	0	0	1				4	2	4	7	
271752	0	0	0	0	0	0	59	15				13	47	0		28				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				9	14	10	12	
272030	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	1	0	0				0	0	0	1	
272058	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
272151	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
272272	0	0	0	0	0	0	8	1		0		0	186	4		67		0	0	67	0	0	0	0	0	0			0	0	1	0	103	0			0	0	0	3	0	0	0	0	0	0		4	1	8	2	
272302	0	0	0	0	0	0	2	0		0		0	2	0		0		0	0	0	0	0	0	0	0	1			0	1	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	2	0	
272870	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
273336	0	0	0	0	0	0	240	99		0		0	15	1		0		0	0	0	0	0	0	0	0	10			6	7	19	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	8	105	
273550	0	1	0	0	0	0	32	22				0	2	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	4	1	5	
273653	0	0	0	0	0	0	0	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
273662	0	0	0	0	0	0	0	0		0		0	6	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		1	0	5	0	
273840	0	0	0	0	0	0	8	0				1	8	0		2							0	0	0	7			0	0	0	0	5	0			0	0	0	0	1	0	0	0				0	0	0	0	
273859	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274025	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274052	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	0	0	
274164	0	0	0	0	0	0	15	4				4	80	0		9				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				41	0	30	7	
274548	0	0	0	0	0	0	0	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
274641	0	0	0	0	0	0	3	0				0	0	0		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274829	0	0	0	0	0	0	139	0		0		0	91	0		0		0	0	0	0	0	0	0	0	0			0	0	3	1	79	0			0	0	0	0	0	120	0	0	0	0		4	2	8	13	
274856	0	0	0	0	0	0	7	4				3	0	0		0				0		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
275255	0	0	0	0	0	0	1	1				0	99	99		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
275358	0	0	0	0	0	0	24	22				1	12	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9	1	
275479	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
275509	0	0	0	25	0	0	55	15				0	188	0		0				0		0	0	0	0	1			0	0	0	11	138	34			0	0	0	0	0	3	0	0				0	0	16	0	
275657	0	0	0	0	0	0	1	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	1	0	0	
276074	0	0	0	0	0	0	0	0				0	125	61		0							0	0	0	0			0	0	0	0	52	0			0	0	0	0	12	0	0	0				0	0	0	0	
276159	1	2	0	0	0	0	3	0				0	54	50		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	1	0	0	
276551	0	0	0	0	0	0	4	2				0	15	0		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	15	1	
276579	0	0	8	46	47	143	10228	4174		0		221	56976	49471		409		0	0	127	0	19	0	2	328	760			1305	227	1072	122	320	63			0	17	448	1727	1921	157	690	1243	0	0		102	164	1864	155	
276645	0	0	0	0	0	0	2	0				0	8	2		0				0		0	0	0	0	0			2	0	0	0	4	0			0	0	0	0	0	0	0	0				0	0	0	2	
276654	0	0	0	0	0	0	17	0				4	1	0		0				0		4	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	13	0	0				0	0	1	0	
276850	0	2	0	1	0	0	292	12				3	107	11		41				40		3	0	0	0	13			0	0	1	10	16	0			0	0	0	0	0	214	0	0				1	5	38	31	
276953	0	0	0	0	0	0	2	1				0	14	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	12	1	
277053	0	0	0	0	0	0	10	0				0	60	60		0				0		0	60	0	0	0			0	0	5	1	0	0			0	0	0	0	0	0	0	0				0	0	0	4	
277240	0	0	1	0	0	0	10	0				0	1	0		0				0		0	0	0	0	0			0	0	0	10	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
277277	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
277679	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
277736	0	0	0	0	0	0	2	1				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
277820	103	3	0	0	0	0	573	55				4	208	2		3				0		0	0	0	0	5			1	0	104	6	48	0			3	0	0	3	12	324	0	15				0	0	36	54	
278078	0	0	0	0	0	0	0	0				0	12	12		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
278153	0	0	0	0	0	0	8	1				0	81	23		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				54	7	4	0	
278256	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
278555	11	0	0	0	0	0	62	0				28	400	313		46				1		8	0	0	0	0			0	0	24	0	0	0			0	0	0	8	0	0	1	1				0	0	29	1	
278733	0	0	0	0	0	0	15	2				0	102	8		0							0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	59	0				7	3	28	7	
278751	0	0	0	0	0	0	4	1				2	7	0		1							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	6	0	
278818	0	0	0	0	0	0	119	29		0		0	311	0		0		0	0	0	0	0	0	0	0	14			15	1	6	1	16	0			0	0	0	0	30	0	95	11	0	0		133	52	22	5	
278872	0	0	0	0	0	0	3	3				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
278957	0	0	0	0	0	0	7	0				0	20	0		13				13		0	0	0	0	0			0	0	0	0	0	0			0	0	0	2	0	0	0	0				1	1	6	4	
279105	0	0	0	0	0	0	14	2		0		12	50	0		19		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	31	0	0	0		0	0	0	0	
279673	0	0	0	0	0	0	1	0				0	135	135		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
279842	0	0	0	0	0	0	0	0		0		0	7	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	7	0	
279954	0	0	0	0	0	0	8	1		0		0	3	0		0		0	0	0	0	0	0	0	0	0			0	1	0	1	0	0			0	0	0	0	0	0	0	1	0	0		3	4	0	0	
280110	0	2	6	1			20763		3739	0	0	697	82961		0	6405	23343	6	0	2369	0	945	3	50	5829	1483	0	0	11478	1382	1663	1470	0	102	1634	6764	0	0	0	437	107	173	0	62	0	0	1514	8985	2811	17567	4384	
280138	0	0	0	0	0	0	7	0				2	9	0		4							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				4	4	1	0	
280352	0	0	0	0	0	0	2	0				2	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
280558	0	0	0	0	0	0	50	50				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
282048	0	0	0	0	0	0	3	1				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
282075	0	0	0	0	0	0	49	3		0		0	51	0		0		0	0	0	0	0	0	0	0	0			0	0	22	0	0	0			0	0	0	0	0	0	0	0	0	0		41	22	10	2	
282226	0	0	0	0	0	0	14	4				6	30	0		7							0	0	0	0			0	0	1	0	5	0			0	0	0	0	0	0	0	0				7	0	11	3	
282824	0	34	0	0	0	0	39	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	3	0	1	
283157	0	10	0	0	0	0	25	15				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
283438	0	0	0	0	0	0	57	1		0		0	525	61		0		0	0	0	0	0	0	0	0	0			84	16	16	3	290	0			0	0	19	1	0	0	0	0	0	0		13	0	58	20	
283652	0	0	0	0	0	0	3	1				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	2	0	0				0	0	0	0	
283737	0	0	0	0	0	0	123	0				0	16	1		0				0		0	0	0	0	0			0	0	8	0	0	0			0	0	0	4	1	98	0	0				3	6	11	7	
283858	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
283867	0	0	0	0	0	0	10	1		0		0	424	402		8		0	0	0	0	0	0	0	0	0			5	0	0	0	0	0			0	0	0	9	0	0	0	0	0	0		0	0	9	0	
284154	0	0	0	0	0	0	9	0				0	0	0		0							0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
284190	0	0	0	0	0	0	28	0				0	39	0		0							0	0	0	0			16	11	13	1	0	0			0	0	0	1	0	0	0	0				0	0	23	2	
284239	0	0	0	0	0	0	138	0				0	204	0		0							0	0	0	0			0	0	2	0	1	0			0	0	0	0	121	121	0	0				20	1	62	14	
284248	0	0	0	0	0	0	6	2				2	32	0		2							0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	30	1				0	0	0	0	
284556	0	0	0	0	0	0	3	1				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	2	
284574	0	0	0	0	0	0	27	0				0	0	0		0							0	0	0	0			0	0	1	0	0	0			0	2	0	24	0	0	0	0				0	0	0	0	
284752	0	0	0	0	0	0	10	2				0	14	0		0							0	0	0	0			0	0	1	2	0	0			0	0	0	2	0	0	0	0				3	0	11	3	
284958	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
285151	0	0	0	0	0	0	18	5				0	239	7		230				0		0	0	0	0	0			0	8	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	5	
285348	0	0	0	0	0	0	52	4				0	36	0		0							0	0	0	0			0	0	46	0	34	0			0	0	0	0	0	0	0	0				2	2	0	0	
285544	0	0	0	0	0	0	11	4				0	10	10		0							0	0	0	0			0	0	0	0	0	0			0	0	0	5	0	2	0	0				0	0	0	0	
285553	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
285740	0	0	0	0	0	0	34	24		0		3	120	30		15		0	0	0	0	0	0	0	0	0			2	0	1	0	24	0			0	0	0	0	0	0	0	0	0	0		19	3	30	3	
285759	0	0	0	0	0	0	82	50				0	91	0		2				0		0	0	0	0	0			0	0	29	0	89	0			0	0	0	0	0	0	0	0				0	0	0	3	
285777	0	0	0	0	0	0	0	0				0	14	0		0				0		0	0	0	0	0			0	0	0	0	12	0			0	0	0	0	0	0	0	0				2	0	0	0	
285852	0	0	0	0	0	0	5	1				3	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
285928	0	0	0	0	0	0	15	6				0	11	0		0							0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	0	0	0				5	6	3	3	
286251	0	0	0	0	0	0	23	1				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	16	0	5	
286457	0	0	0	0	0	0	0	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
286840	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
287007	0	0	0	0	0	0	2	1				0	4	0		0							0	0	0	0			0	0	0	1	0	0			0	0	4	0	0	0	0	0				0	0	0	0	
287342	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
287856	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
287922	0	0	0	0	0	0	4	4				0	54	0		0							0	0	0	0			0	0	0	0	54	0			0	0	0	0	0	0	0	0				0	0	0	0	
287959	0	0	0	0	0	0	9	6				3	8	0		8				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
288152	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
288358	0	0	0	0	0	0	170	149				0	309	39		0				0		0	0	0	0	0			0	0	4	0	49	0			0	0	184	0	0	0	0	0				1	2	36	15	
288376	0	0	0	0	0	0	5	1				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	0	0	0				0	1	0	2	
288853	0	0	0	0	0	0	349	26		0		197	1477	67		935		0	0	0	0	0	0	0	0	0			313	54	0	22	0	21			0	0	0	0	0	0	8	6	0	0		0	0	133	44	
289056	0	0	0	0	0	0	6	4				2	2	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
289225	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
289515	0	0	0	0	0	0	119	102		0		0	36	0		0		0	0	0	0	0	0	0	0	0			0	0	1	0	8	0			0	0	0	0	0	0	0	0	0	0		0	0	28	16	
289702	0	0	0	0	0	0	30	4		0		0	31	4		0		0	0	0	0	0	0	0	0	2			0	0	13	1	0	0			0	0	0	0	0	0	6	2	0	0		0	1	21	7	
289739	0	0	0	0	0	0	1	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
289757	0	0	0	0	0	0	0	0				0	1	0		1				1		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
290052	0	0	0	149	0	0	315	19		0		5	794	57		23		0	0	0	0	0	0	0	0	0			127	21	1	1	0	0			0	0	240	1	0	1	0	0	0	0		260	98	87	19	
290230	0	0	0	0	0	0	14	7				3	109	84		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	1	12	3	
290249	0	0	0	0	0	0	494	482		0		0	149	68		0		0	0	0	0	0	0	0	17	0			45	6	1	4	17	0			0	0	0	0	0	0	0	0	0	0		2	1	0	0	
290838	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
290922	0	0	0	0	0	0	2	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
291059	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
291273	0	2	0	2	0	0	44	0				0	172	0		0				0		0	0	0	5	3			0	0	33	2	131	10			0	0	0	0	26	2	0	0				0	0	0	0	
291330	0	0	0	0	0	0	1	1				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
291376	0	0	0	0	0	0	0	0				0	35	0		0							0	0	0	0			0	0	0	0	35	0			0	0	0	0	0	0	0	0				0	0	0	0	
291611	0	0	0	0	0	0	62	6				48	190	39		130				0		0	0	0	0	0			0	0	8	0	21	0			0	0	0	0	0	0	0	0				0	0	0	0	
291732	0	0	0	0	0	0	197	189				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	1	0	7	
292234	0	0	0	0	0	0	3	0				0	17	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	14	3	
292467	0	0	0	0	0	0	37	0				0	42	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				17	13	25	24	
292524	0	0	0	0	0	0	65	16				1	92	15		0				0		1	0	2	0	1			17	1	9	1	23	0			0	0	0	18	0	0	0	1				8	5	29	12	
292850	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
292908	0	0	0	0	0	0	159	147		0		0	61	33		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	28	12	
293053	0	0	0	0	0	0	28	7		0		16	64	23		17		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	24	5	
293352	0	0	0	0	0	0	3	0				3	0	0		0				0		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
293437	0	0	0	0	0	0	45	2				0	98	12		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				22	26	64	16	
293651	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
293754	0	0	0	0	0	0	10	0				0	0	0		0							0	0	0	0			0	0	0	10	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
294023	0	0	0	0	0	0	27	0				3	63	0		7				0		0	0	0	0	0			0	0	2	0	11	0			0	0	0	0	0	12	0	0				43	10	2	0	
294153	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
294564	0	0	0	1	0	0	55	10		0		22	64	19		26		0	0	0	0	1	0	0	0	0			12	7	5	0	0	0			0	0	0	0	0	2	0	0	0	0		6	3	1	5	
294676	0	0	0	0	0	0	0	0				0	21	9		0							0	0	0	0			0	0	0	0	12	0			0	0	0	0	0	0	0	0				0	0	0	0	
294751	0	0	0	0	0	0	372	1		0		346	788	0		724		0	0	0	0	0	0	0	0	0			0	0	2	1	31	0			0	0	0	0	0	6	0	0	0	0		16	11	17	5	
294779	0	0	0	0	0	0	6	0		0		0	9	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	5	0	0	8	0	0	0		0	0	1	1	
294827	0	0	0	0	0	0	4	0				0	57	40		0							0	0	0	0			0	0	2	0	7	0			0	0	0	0	0	0	0	0				0	0	10	2	
295011	0	0	0	0	0	0	34	0		0		0	50	0		0		0	0	0	0	0	0	0	0	0			17	2	1	0	9	0			0	0	0	0	0	0	0	0	0	0		3	11	21	20	
295057	0	0	0	0	0	0	30	28				0	225	217		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				8	1	0	0	
295646	0	0	0	0	0	0	7	0				7	1	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
296456	0	0	0	0	0	0	127	8				1	286	42		0				0		0	0	0	0	0			0	0	1	0	48	0			0	0	0	0	0	0	0	0				74	85	122	32	
296474	0	0	0	0	0	0	3	0				0	13	0		0				0		0	0	0	0	0			0	0	0	0	13	0			0	0	0	0	0	0	0	0				0	3	0	0	
296559	0	0	0	0	0	0	3	0		0		1	22	0		3		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		9	1	10	1	
296755	0	0	0	0	0	0	90	78				0	29	15		0							0	0	0	0			0	0	1	0	0	0			0	0	11	11	0	0	0	0				3	0	0	0	
