"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAKW00	RCFAKW03	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAKW00	RCOAKW03	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
63573																																																																	99827	5108	5108	19.4039%	24.4834%	23.2306%	94719	407733	488143	77	0			16.4834%				0	488143	94719	23.2306%	1	0	94796	0	0	0	-10	0	0	87	0		0	0	94719	0	0	0	0	0	0	94719	0	0	0	0	0	0	0	0	0	5108	0	0	0	0										
63733																																																																	112068	7919	7919	11.3812%	17.6951%	16.4447%	104149	633328	915098	1796	0			9.6951%				73922	921218	36347	16.4447%	1	0	112065	4454	1666	0	1796	0	0	0	0		0	0	104149	0	0	0	0	0	0	104149	0	0	0	0	0	0	0	0	0	7919	0	6120	0	0										
63742																																																																	58836	4243	4243	11.7507%	14.6070%	13.5536%	54593	402792	464595	100	0			6.6070%				10580	473425	52843	13.5536%	1	0	63523	5725	3105	0	100	0	0	0	0		0	0	54593	0	0	0	0	0	0	54593	0	0	0	0	0	0	0	0	0	4243	0	8830	0	0										
63751																																																																	915	71	71	8.2519%	16.1976%	14.9407%	844	5649	10228	-3	0			8.1976%				594	10228	250	14.9407%	1	0	841	0	0	0	-3	0	0	0	0		0	0	844	0	0	0	0	0	0	844	0	0	0	0	0	0	0	0	0	71	0	0	0	0										
64150																																																																	23380	1665	1665	11.3187%	17.5566%	16.3063%	21715	133169	191850	1255	0			9.5566%				15695	192880	7050	16.3063%	1	0	24000	1030	0	0	1255		0	0	0		0	0	21715	0	0	0	0	0	0	21715	0	0	0	0	0	0	0	0	0	1665	0	1030		0										
64552																																																																	18591	1564	1564	9.1948%	13.7660%	12.6079%	17027	135050	185181	187	0			5.7660%				11273	188522	9095	12.6079%	1	0	20555	139	0	0	187	0	0	0	0		0	0	20229	0	3202	0	0	0	3202	17027	0	0	0	0	0	0	0	0	0	1564	0	3341	0	0										
64730																																																																	27024	1475	1475	13.9733%	23.0021%	21.7466%	25549	117485	182841	-605	0			15.0021%				1499	182841	24050	21.7466%	1	0	24944	0	0	0	-605	0	0	0	0		0	0	25549	0	0	0	0	0	0	25549	0	0	0	0	0	0	0	0	0	1475	0	0	0	0										
65205																																																																	167470	4663	4663	19.7020%	40.4363%	39.3104%	162807	414158	826348	-518	0			32.4363%				166730	831271	1000	39.3104%	1	0	167212	0	0	0	-694		0	176	0		0	4923	162807	0	0	0	0	0	0	162807	0	0	0	0	0	0	0	0	0	4663	0	4923		0										
65513	54406	47	47	17.2772%	28.7974%	28.7725%	54359	188927	314629	-1	0			20.7974%			41859	314629	12500	28.7725%	0	54358	0	0	0	-1	0	0	0	0		0	0	54359	0	0	0	0	0	0	54359	0	0	0	0	0	0	0	0	0	47	0	0	0	0																															1																																													
65559																																																																	80725	3533	3533	11.7107%	18.3346%	17.5322%	77192	440288	659158	24	0			10.3346%				44192	659158	33000	17.5322%	1	0	77216	0	0	0	24	0	0	0	0		0	0	77192	0	0	0	0	0	0	77192	0	0	0	0	0	0	0	0	0	3533	0	0	0	0										
65746																																																																	110218	7025	7025	13.0736%	14.4440%	13.5234%	103193	763070	789326	7	0			6.4440%				25891	794966	82942	13.5234%	1	0	108840	3404	0	2236	7		0	0	0		0	0	103193	0	0	0	0	0	0	103193	0	0	0	0	0	0	0	0	0	7025	0	5640		0										
65858																																																																	152284	15624	15624	8.0675%	11.9846%	10.7550%	136660	1270668	1693952	4622	0			3.9846%				70932	1717223	88999	10.7550%	1	0	164553	23251	20	0	4622	0	0	0	0		0	0	136660	0	0	0	0	0	0	136660	0	0	0	0	0	0	0	0	0	15624	0	23271	0	0										
66154																																																																	10465	732	732	7.8521%	10.6484%	9.9035%	9733	98278	123954	-885	0			2.6484%				7909	124019	1905	9.9035%	1	0	8929	0	0	65	201	0	0	-1087	0		0	0	9750	0	0	0	0	17	17	9733	0	0	0	0	17	0	0	0	0	732	0	65	0	0										
66275																																																																	27076	2399	2399	10.2597%	14.1446%	12.8913%	24677	191423	240524	92	0			6.1446%				3188	240524	21489	12.8913%	1	0	24769	0	0	0	92		0	0	0		0	0	24677	0	0	0	0	0	0	24677	0	0	0	0	0	0	0	0	0	2399	0	0		0										
66677																																																																	24237	1405	1405	11.0768%	16.5115%	15.5543%	22832	146789	206124	-267	0			8.5115%				17415	206332	5625	15.5543%	1	0	22773	0	208	0	2		0	-269	0		0	0	22832	0	0	0	0	0	0	22832	0	0	0	0	0	0	0	0	0	1405	0	208		0										
67142																																																																	30629	316	316	15.6261%	24.2775%	24.0270%	30313	126162	193989	2158	0			16.2775%				16524	193989	13789	24.0270%	1	0	32471	0	0	0	2158	0	0	0	0		0	0	30313	0	0	0	0	0	0	30313	0	0	0	0	0	0	0	0	0	316	0	0	0	0										
67151																																																																	99619	8103	8103	11.2582%	15.4597%	14.2022%	91516	644378	812885	-618	0			7.4597%				64521	813210	27320	14.2022%	1	0	91223	325	0	0	608	0	-1226	0	0		0	0	91516	0	0	0	0	0	0	91516	0	0	0	0	0	0	0	0	0	8103	0	325	0	0										
67209																																																																	133751	7917	7917	13.5388%	17.3577%	16.3302%	125834	770558	929433	836	0			9.3577%				125824	929433	10	16.3302%	1	0	126670	0	0	0	1053		0	-217	0		0	0	125834	0	0	0	0	0	0	125834	0	0	0	0	0	0	0	0	0	7917	0	0		0										
67254																																																																	1544	9	9	7.4926%	206.4171%	205.2139%	1535	748	20487	11	0			198.4171%				-17076	20487	18611	205.2139%	1	0	1546	0	0	0	11	0	0	0	0		0	0	1535	0	0	0	0	0	0	1535	0	0	0	0	0	0	0	0	0	9	0	0	0	0										
67656																																																																	133240	8617	8617	15.1077%	20.3063%	18.9930%	124623	656151	824898	527	0			12.3063%				96578	832580	35727	18.9930%	1	0	132832	1983	5699	0	527	0	0	0	0		0	0	124623	0	0	0	0	0	0	124623	0	0	0	0	0	0	0	0	0	8617	0	7682	0	0										
67870																																																																	41644	2913	2913	12.9693%	17.8872%	16.6360%	38731	232815	298635	-1154	0			9.8872%				40996	300900	0	16.6360%	1	0	39842	0	0	2265	221	0	0	-1375	0		0	0	38731	0	0	0	0	0	0	38731	0	0	0	0	0	0	0	0	0	2913	0	2265	0	0										
68448																																																																	21954	737	737	15.4637%	19.5161%	18.8609%	21217	112492	137205	43	0			11.5161%				3971	141989	22030	18.8609%	1	0	26044	3687	1097	0	43	0	0	0	0		0	0	21217	0	0	0	0	0	0	21217	0	0	0	0	0	0	0	0	0	737	0	4784	0	0										
68671																																																																	11213	476	476	12.8099%	28.2408%	27.0419%	10737	39705	83818	0	0			20.2408%				5042	83818	5695	27.0419%	1	0	10737	0	0	0	0	0	0	0	0		0	0	10737	0	0	0	0	0	0	10737	0	0	0	0	0	0	0	0	0	476	0	0	0	0										
68756																																																																	63406	4722	4722	10.6364%	16.4286%	15.2051%	58684	385949	551728	1105	0			8.4286%				26523	556023	36456	15.2051%	1	0	64084	2892	1403	0	1105	0	0	0	0		0	0	58684	0	0	0	0	0	0	58684	0	0	0	0	0	0	0	0	0	4722	0	4295	0	0										
68831																																																																	17600	1066	1066	11.2771%	17.3800%	16.3273%	16534	101266	146616	38	0			9.3800%				5539	146811	11190	16.3273%	1	0	16767	0	0	0	38	0	0	0	0		0	0	16729	195	0	0	0	0	195	16534	0	0	0	0	0	0	0	0	0	1066	0	195	0	0										
69333																																																																	161515	12707	12707	10.3823%	13.4655%	12.4061%	148808	1199473	1433288	-236	0			5.4655%				78814	1444470	81176	12.4061%	1	0	159754	0	0	0	402		0	0	-638		0	0	159990	0	0	0	0	11182	11182	148808	0	0	0	0	11182	0	0	0	0	12707	0	11182		0										
69678																																																																	60254	4136	4136	9.6192%	18.3281%	17.0700%	56118	328752	583397	636	0			10.3281%				43052	583397	13066	17.0700%	1	0	56754	0	0	0	636		0	0	0		0	0	56118	0	0	0	0	0	0	56118	0	0	0	0	0	0	0	0	0	4136	0	0		0										
70058																																																																	9503	187	187	9.2872%	18.5435%	18.1786%	9316	51247	100310	-121	0			10.5435%				6766	100631	2871	18.1786%	1	0	9516	321	0	0	-121	0	0	0	0		0	0	9316	0	0	0	0	0	0	9316	0	0	0	0	0	0	0	0	0	187	0	321	0	0										
70218																																																																	14542	861	861	15.1812%	21.1970%	19.9420%	13681	68604	90118	-5	0			13.1970%				5589	90118	8092	19.9420%	1	0	13676	0	0	0	-5	0	0	0	0		0	0	13681	0	0	0	0	0	0	13681	0	0	0	0	0	0	0	0	0	861	0	0	0	0										
70414																																																																	58091	3266	3266	10.2572%	17.6439%	16.6519%	54825	329242	534502	-533	-722			9.6439%				50975	533780	3850	16.6519%	1	0	54292	0	0	0	189	0	0	-722	0		0	0	54825	0	0	0	0	0	0	54825	0	0	0	0	0	0	0	0	0	3266	0	0	0	0										
70638																																																																	32748	2866	2866	9.5661%	14.2968%	13.0456%	29882	229058	312373	853	0			6.2968%				15624	312373	14258	13.0456%	1	0	30735	0	0	0	853	0	0	0	0		0	0	29882	0	0	0	0	0	0	29882	0	0	0	0	0	0	0	0	0	2866	0	0	0	0										
70955																																																																	2896	148	148	15.3340%	23.7008%	22.4896%	2748	12219	17921	0	0			15.7008%				2423	17921	325	22.4896%	1	0	2748	0	0	0	0	0	0	0	0		0	0	2748	0	0	0	0	0	0	2748	0	0	0	0	0	0	0	0	0	148	0	0	0	0										
71073																																																																	12795	398	398	12.8148%	24.0273%	23.2799%	12397	53252	96740	59	0			16.0273%				4034	96828	8451	23.2799%	1	0	12544	0	0	88	59	0	0	0	0		0	0	12397	0	0	0	0	0	0	12397	0	0	0	0	0	0	0	0	0	398	0	88	0	0										
71318																																																																	128207	7092	7092	10.6134%	13.9949%	13.2208%	121115	916096	1141152	-1669	0			5.9949%				60623	1157973	77314	13.2208%	1	0	136268	15525	302	0	-375	0	0	-1293	0		994	0	121115	0	0	0	0	0	0	121115	0	0	0	0	0	0	0	0	0	7092	0	16821	0	0										
71457																																																																	46403	4023	4023	12.3637%	14.4448%	13.1925%	42380	321243	342778	16	0			6.4448%				14380	342778	28000	13.1925%	1	0	42396	0	0	0	16	0	0	0	0		0	0	42380	0	0	0	0	0	0	42380	0	0	0	0	0	0	0	0	0	4023	0	0	0	0										
71859																																																																	13618	49	49	19.0178%	162.7390%	162.1534%	13569	8368	71349	21	0			154.7390%				12308	71349	1261	162.1534%	1	0	13590	0	0	0	21	0	0	0	0		0	0	13569	0	0	0	0	0	0	13569	0	0	0	0	0	0	0	0	0	49	0	0	0	0										
72258																																																																	58807	2465	2465	9.3889%	24.7669%	23.7287%	56342	237442	600094	3040	0			16.7669%				46742	600094	9600	23.7287%	1	0	59382	0	0	0	3040	0	0	0	0		0	0	56342	0	0	0	0	0	0	56342	0	0	0	0	0	0	0	0	0	2465	0	0	0	0										
72351																																																																	10992	411	411	17.0121%	34.2975%	33.0151%	10581	32049	62197	182	0			26.2975%				10281	62197	300	33.0151%	1	0	10763	0	0	0	182	0	0	0	0		0	0	10581	0	0	0	0	0	0	10581	0	0	0	0	0	0	0	0	0	411	0	0	0	0										
72454																																																																	12606	746	746	10.2176%	13.4099%	12.6164%	11860	94005	116074	0	0			5.4099%				1850	116074	10010	12.6164%	1	0	11860	0	0	0	0	0	0	0	0		0	0	11860	0	0	0	0	0	0	11860	0	0	0	0	0	0	0	0	0	746	0	0	0	0										
72678																																																																	70861	1412	1417	18.1247%	62.8959%	61.6381%	69444	112664	383146	911	0			54.8959%				69444	383146	0	61.6381%	1	0	70355	0	0	0	911	0	0	0	0		0	0	69444	0	0	0	0	0	0	69444	0	0	0	0	0	0	0	0	0	1417	0	0	5	0										
73116																																																																	51404	3837	3837	8.8675%	12.1729%	11.2643%	47567	422281	536420	929	0			4.1729%				43484	539337	7000	11.2643%	1	0	51413	0	0	2917	-64	0	0	993	0		0	0	47567	0	0	0	0	0	0	47567	0	0	0	0	0	0	0	0	0	3837	0	2917	0	0										
73152																																																																	15094	757	757	12.0808%	24.9603%	23.7085%	14337	60472	118676	876	0			16.9603%				13303	118676	1034	23.7085%	1	0	15213	0	0	0	876	0	0	0	0		0	0	14337	0	0	0	0	0	0	14337	0	0	0	0	0	0	0	0	0	757	0	0	0	0										
73554																																																																	20085	1919	1919	10.1421%	13.1333%	11.8785%	18166	152932	179115	49	0			5.1333%				6068	179886	12869	11.8785%	1	0	18986	100	286	385	49	0	0	0	0		0	0	18166	0	0	0	0	0	0	18166	0	0	0	0	0	0	0	0	0	1919	0	771	0	0										
73956																																																																	7537	360	360	13.5612%	26.3357%	25.0777%	7177	28619	52923	-11	0			18.3357%				4178	52924	3000	25.0777%	1	0	7167	0	1	0	-11	0	0	0	0		0	0	7177	0	0	0	0	0	0	7177	0	0	0	0	0	0	0	0	0	360	0	1	0	0										
74056																																																																	17089	1063	1063	11.9122%	14.5624%	13.6566%	16026	117350	134534	14	0			6.5624%				8408	134916	8000	13.6566%	1	0	16422	382	0	0	14	0	0	0	0		0	0	16026	0	0	0	0	0	0	16026	0	0	0	0	0	0	0	0	0	1063	0	382	0	0										
74140																																																																	153931	8037	8037	8.3479%	12.1384%	11.5046%	145894	1268132	1747666	768	0			4.1384%				84143	1752540	66625	11.5046%	1	0	151536	4700	174	0	3418		91	-2741	0		0	0	145894	0	0	0	0	0	0	145894	0	0	0	0	0	0	0	0	0	8037	0	4874		0										
74403																																																																	92841	5691	5691	9.7251%	13.8468%	12.9980%	87150	670488	896139	-211	0			5.8468%				87576	901640	5075	12.9980%	1	0	92440	2546	2955	0	-157		-7	-47	0		0	0	87150	0	0	0	0	0	0	87150	0	0	0	0	0	0	0	0	0	5691	0	5501		0										
74449																																																																	3454	80	80	13.6202%	42.4116%	41.4293%	3374	8144	24772	0	0			34.4116%				3194	24772	180	41.4293%	1	0	3374	0	0	0	0	0	0	0	0		0	0	3374	0	0	0	0	0	0	3374	0	0	0	0	0	0	0	0	0	80	0	0	0	0										
75053																																																																	57466	1658	1658	15.6993%	29.3489%	28.5021%	55808	195803	355481	1	0			21.3489%				16970	356643	40000	28.5021%	1	0	56971	0	1162	0	1	0	0	0	0		0	0	55808	0	0	0	0	0	0	55808	0	0	0	0	0	0	0	0	0	1658	0	1162	0	0										
75259																																																																	68184	5744	5744	9.0248%	11.3328%	10.3781%	62440	601650	691871	0	0			3.3328%				11497	692678	51750	10.3781%	1	0	63247	54	753	0	0		0	0	0		0	0	62440	0	0	0	0	0	0	62440	0	0	0	0	0	0	0	0	0	5744	0	807		0										
75446																																																																	55190	2942	2942	13.0132%	22.6514%	21.4440%	52248	243649	401499	691	0			14.6514%				40154	406437	17032	21.4440%	1	0	57877	4766	172	0	691	0	0	0	0		0	0	52248	0	0	0	0	0	0	52248	0	0	0	0	0	0	0	0	0	2942	0	4938	0	0										
75455																																																																	6682	96	96	18.0196%	93.4545%	92.1119%	6586	7150	36549	31	0			85.4545%				4086	36549	2500	92.1119%	1	0	6617	0	0	0	31		0	0	0		0	0	6586	0	0	0	0	0	0	6586	0	0	0	0	0	0	0	0	0	96	0	0		0										
75558																																																																	45661	3630	3630	10.2263%	13.0877%	12.0472%	42031	348886	411008	-1862	0			5.0877%				35986	411008	6045	12.0472%	1	0	40169	0	0	0	7	0	0	-1869	0		0	0	42031	0	0	0	0	0	0	42031	0	0	0	0	0	0	0	0	0	3630	0	0	0	0										
75633	14284136	901398	1301398	10.5703%	12.5297%	11.3881%	12982738	114002180	122822425	211477	0			4.5297%			4319385	126190486	12031415	11.3881%	0	16562277	3008683	100392	258987	10090		210694	-2674	0		0	0	12982738	0	0	0	0	0	0	12982738	0	0	0	0	0	0	400000	0	0	1301398	0	3368061		-6633																															1																																													
75651																																																																	8629	520	520	16.2310%	20.7702%	19.5186%	8109	41545	49960	-125	0			12.7702%				4287	49960	4000	19.5186%	1	0	8162	0	0	0	-125	178	0	0	0		0	0	8109	0	0	0	0	0	0	8109	0	0	0	0	0	0	0	0	0	520	0	0	0	0										
76153																																																																	4721	430	430	11.6816%	13.6773%	12.4316%	4291	34517	36733	0	0			5.6773%				2282	36733	2009	12.4316%	1	0	4291	0	0	0	0	0	0	0	0		0	0	4291	0	0	0	0	0	0	4291	0	0	0	0	0	0	0	0	0	430	0	0	0	0										
76443																																																																	13889	802	802	12.3430%	21.6552%	20.4048%	13087	64137	106028	340	0			13.6552%				5587	106028	7500	20.4048%	1	0	13427	0	0	0	340	0	0	0	0		0	0	13087	0	0	0	0	0	0	13087	0	0	0	0	0	0	0	0	0	802	0	0	0	0										
76854																																																																	42662	4073	4073	10.2649%	13.1131%	11.8612%	38589	325339	375933	918	0			5.1131%				23609	376975	16022	11.8612%	1	0	40549	1042	0	0	918	0	0	0	0		0	0	38589	0	0	0	0	0	0	38589	0	0	0	0	0	0	0	0	0	4073	0	1042	0	0										
77150																																																																	8237	716	716	11.0499%	14.3822%	13.1321%	7521	57272	68064	1	0			6.3822%				2498	68064	5023	13.1321%	1	0	7522	0	0	0	1	0	0	0	0		0	0	7521	0	0	0	0	0	0	7521	0	0	0	0	0	0	0	0	0	716	0	0	0	0										
77253																																																																	28645	1691	1691	10.2684%	14.7780%	13.9056%	26954	193836	262494	66	0			6.7780%				20788	262614	6286	13.9056%	1	0	27140	120	0	0	66	0	0	0	0		0	0	26954	0	0	0	0	0	0	26954	0	0	0	0	0	0	0	0	0	1691	0	120	0	0										
77422																																																																	19033	1440	1440	13.1058%	16.5914%	15.3361%	17593	114716	134238	354	0			8.5914%				8472	134393	9276	15.3361%	1	0	18102	0	0	155	354	0	0	0	0		0	0	17593	0	0	0	0	0	0	17593	0	0	0	0	0	0	0	0	0	1440	0	155	0	0										
77851																																																																	198996	16195	16195	9.5708%	12.3832%	11.3755%	182801	1606978	1909980	2595	0			4.3832%				110252	1945727	108296	11.3755%	1	0	221143	27126	8621	0	3047	0	-578	0	126		0	0	182801	0	0	0	0	0	0	182801	0	0	0	0	0	0	0	0	0	16195	0	35747	0	0										
78157																																																																	7884	335	335	10.6379%	25.7597%	24.6651%	7549	30606	70963	0	0			17.7597%				3299	70963	4250	24.6651%	1	0	7549	0	0	0	0	0	0	0	0		0	0	7549	0	0	0	0	0	0	7549	0	0	0	0	0	0	0	0	0	335	0	0	0	0										
78241																																																																	6934	477	477	10.9768%	16.1922%	15.0783%	6457	42823	58824	-59	0			8.1922%				5777	58824	680	15.0783%	1	0	6398	0	0	0	-59	0	0	0	0		0	0	6457	0	0	0	0	0	0	6457	0	0	0	0	0	0	0	0	0	477	0	0	0	0										
78559																																																																	7543	692	692	9.1628%	13.7008%	12.4439%	6851	55055	74770	5	0			5.7008%				2748	75336	4669	12.4439%	1	0	7422	316	250	0	5	0	0	0	0		0	0	6851	0	0	0	0	0	0	6851	0	0	0	0	0	0	0	0	0	692	0	566	0	0										
79042																																																																	24682	632	632	8.8825%	12.5414%	12.2203%	24050	196804	270756	-332	0			4.5414%				21050	270756	3000	12.2203%	1	0	23718	0	0	0	-332	0	0	0	0		0	0	24050	0	0	0	0	0	0	24050	0	0	0	0	0	0	0	0	0	632	0	0	0	0										
79127																																																																	9261	542	542	13.1771%	21.4544%	20.1988%	8719	43166	66168	117	0			13.4544%				8469	66168	250	20.1988%	1	0	8836	0	0	0	117	0	0	0	0		0	0	8719	0	0	0	0	0	0	8719	0	0	0	0	0	0	0	0	0	542	0	0	0	0										
79145																																																																	21879	1848	1848	11.2011%	14.8423%	13.5886%	20031	147410	178831	-47	0			6.8423%				12205	178831	7826	13.5886%	1	0	19984	0	0	0	-47	0	0	0	0		0	0	20031	0	0	0	0	0	0	20031	0	0	0	0	0	0	0	0	0	1848	0	0	0	0										
79257																																																																	3151	3	3	12.4515%	18.9796%	18.9616%	3148	16602	25282	0	0			10.9796%				108	27313	5071	18.9616%	1	0	5179	1359	672	0	0	0	0	0	0		0	0	3148	0	0	0	0	0	0	3148	0	0	0	0	0	0	0	0	0	3	0	2031	0	0										
79855																																																																	23738	1010	1010	14.6228%	20.2688%	19.4064%	22728	117116	155429	34	0			12.2688%				6678	155429	16050	19.4064%	1	0	22762	0	0	0	34	0	0	0	0		0	0	22728	0	0	0	0	0	0	22728	0	0	0	0	0	0	0	0	0	1010	0	0	0	0										
80150																																																																	37779	313	313	10.3133%	14.1484%	14.0312%	37466	267020	363280	-3	0			6.1484%				31466	363280	6000	14.0312%	1	0	37463	0	0	0	-3	0	0	0	0		0	0	37466	0	0	0	0	0	0	37466	0	0	0	0	0	0	0	0	0	313	0	0	0	0										
80374																																																																	21064	396	396	12.7750%	33.7013%	33.0677%	20668	62502	161785	396	0			25.7013%				20668	161785	0	33.0677%	1	0	21064	0	0	0	396	0	0	0	0		0	0	20668	0	0	0	0	0	0	20668	0	0	0	0	0	0	0	0	0	396	0	0	0	0										
80431																																																																	11827	660	660	13.7818%	22.5866%	21.3261%	11167	52363	81027	114	0			14.5866%				10857	81027	310	21.3261%	1	0	11281	0	0	0	114		0	0	0		0	0	11167	0	0	0	0	0	0	11167	0	0	0	0	0	0	0	0	0	660	0	0		0										
80552																																																																	2174	107	107	8.8800%	19.6263%	18.6603%	2067	11077	23277	33	0			11.6263%				-353	23277	2420	18.6603%	1	0	2100	0	0	0	33	0	0	0	0		0	0	2067	0	0	0	0	0	0	2067	0	0	0	0	0	0	0	0	0	107	0	0	0	0										
81175																																																																	33898	3855	3855	9.4011%	11.0117%	9.7594%	30043	307836	319569	-3	0			3.0117%				17821	321920	14573	9.7594%	1	0	32391	1965	0	386	-3	0	0	0	0		0	0	30043	0	0	0	0	0	0	30043	0	0	0	0	0	0	0	0	0	3855	0	2351	0	0										
82033																																																																	20890	1665	1665	10.6916%	15.8129%	14.5526%	19225	132107	179814	-142	0			7.8129%				11704	180131	8313	14.5526%	1	0	19875	0	0	317	-142	0	0	0	0		0	0	19700	0	0	0	0	475	475	19225	0	0	0	0	475	0	0	0	0	1665	0	317	0	0										
82257																																																																	4321	313	313	11.7008%	17.6403%	16.3625%	4008	24495	34254	13	0			9.6403%				300	34254	3708	16.3625%	1	0	4021	0	0	0	13	0	0	0	0		0	0	4008	0	0	0	0	0	0	4008	0	0	0	0	0	0	0	0	0	313	0	0	0	0										
82350																																																																	5777	231	231	11.2958%	21.6003%	20.7366%	5546	26745	49098	52	0			13.6003%				4216	49098	1330	20.7366%	1	0	5598	0	0	0	52	0	0	0	0		0	0	5546	0	0	0	0	0	0	5546	0	0	0	0	0	0	0	0	0	231	0	0	0	0										
82659																																																																	8577	896	896	7.8935%	11.9719%	10.7212%	7681	71643	97308	125	0			3.9719%				1194	97321	6500	10.7212%	1	0	7819	13	0	0	125		0	0	0		0	0	7681	0	0	0	0	0	0	7681	0	0	0	0	0	0	0	0	0	896	0	13		0										
83151																																																																	24069	1145	1145	10.0456%	13.0826%	12.4603%	22924	183977	228200	19	0			5.0826%				-1023	229721	25468	12.4603%	1	0	24464	787	107	627	19	0	0	0	0		0	0	22924	0	0	0	0	0	0	22924	0	0	0	0	0	0	0	0	0	1145	0	1521	0	0										
83236																																																																	14666	261	261	18.5467%	57.4236%	56.4017%	14405	25540	77669	35	0			49.4236%				13905	77669	500	56.4017%	1	0	14440	0	0	0	35	0	0	0	0		0	0	14405	0	0	0	0	0	0	14405	0	0	0	0	0	0	0	0	0	261	0	0	0	0										
83375																																																																	94140	7400	7400	9.9076%	13.2836%	12.2394%	86740	708694	875488	7056	0			5.2836%				57184	876837	30905	12.2394%	1	0	95145	984	365	0	7056		0	0	0		0	0	86740	0	0	0	0	0	0	86740	0	0	0	0	0	0	0	0	0	7400	0	1349		0										
83638																																																																	891632	54590	54590	10.6622%	13.8854%	13.0352%	837042	6421376	7850591	11139	0			5.8854%				420759	7864427	430427	13.0352%	1	94	862419	13188	648	0	4798	402	6341	0	0		0	0	837042	0	0	0	0	0	0	837042	0	0	0	0	0	0	0	0	0	54590	0	13836	0	0										
83834																																																																	24001	1387	1387	12.2663%	18.8273%	17.7393%	22614	127480	184359	421	0			10.8273%				17614	184359	5000	17.7393%	1	0	23035	0	0	0	421	0	0	0	0		0	0	22614	0	0	0	0	0	0	22614	0	0	0	0	0	0	0	0	0	1387	0	0	0	0										
83852																																																																	4011	88	88	11.2330%	21.5113%	21.0394%	3923	18646	34924	306	0			13.5113%				346	35412	4065	21.0394%	1	0	4717	123	365	0	306	0	0	0	0		0	0	3923	0	0	0	0	0	0	3923	0	0	0	0	0	0	0	0	0	88	0	488	0	0										
83955																																																																	6719	679	679	9.6902%	11.5777%	10.4077%	6040	58034	62331	5	0			3.5777%				5722	62331	320	10.4077%	1	0	6047	0	0	0	7	0	0	0	0		0	0	6040	0	0	0	0	0	0	6040	0	0	0	0	0	0	0	0	0	679	0	0	0	0										
84046																																																																	6341	205	205	11.3162%	23.9139%	23.1407%	6136	26516	54223	220	0			15.9139%				5211	54223	925	23.1407%	1	0	6356	0	0	0	220	0	0	0	0		0	0	6136	0	0	0	0	0	0	6136	0	0	0	0	0	0	0	0	0	205	0	0	0	0										
84541																																																																	95867	7699	7699	10.3555%	14.1191%	12.9852%	88168	678989	851410	1150	0			6.1191%				33556	851784	54986	12.9852%	1	0	89692	0	374	0	1150	0	0	0	0		0	0	88168	0	0	0	0	0	0	88168	0	0	0	0	0	0	0	0	0	7699	0	374	0	0										
84804																																																																	7097	360	360	9.3632%	24.8616%	23.6005%	6737	28546	71952	138	0			16.8616%				6577	71952	160	23.6005%	1	0	6875	0	0	0	209	0	0	-71	0		0	0	6737	0	0	0	0	0	0	6737	0	0	0	0	0	0	0	0	0	360	0	0	0	0										
85052																																																																	17744	1054	1054	8.3616%	21.0491%	19.7988%	16690	84298	199604	1109	0			13.0491%				6052	199604	10638	19.7988%	1	0	17799	0	0	0	1109		0	0	0		0	0	16690	0	0	0	0	0	0	16690	0	0	0	0	0	0	0	0	0	1054	0	0		0										
85454																																																																	10233	474	474	16.3569%	27.3991%	26.1299%	9759	37348	59663	256	0			19.3991%				9509	59663	250	26.1299%	1	0	10015	0	0	0	256	0	0	0	0		0	0	9759	0	0	0	0	0	0	9759	0	0	0	0	0	0	0	0	0	474	0	0	0	0										
