"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
81429																																																															0	1779	0		0			6637	4176		2411	68685	90	0	0	12758	1084	1354	13629	159	1312	1146	1765	2854	5394	6507	5825	12031	15878	12059	1468				52	120			0	0	823	5188	20622	9771			0			701	128														25897	0	0	0	1283		0	0							0	2880	0	0	0	447	0			135	0		0	0	474	0		
82033																																																															0	229	5710		0			8446	3440		0	92517	198	0	0	23467	187	11415	5136	1952	5177	1429	769	3416	10321	10132	3853	10713	17734	22668	2776				0	0			0	0	2808	7649	14248	17957			0			0	0														0	0	0	0	0		0	86							0	77	0	0	0	0	0			0	0		0	0	8411	0		
82257																																																															0	4602	296		8094			7345	0		219	23747	0	0	0	326	0	156	7741	0	14	62	209	41	0	9412	2271	3823	5802	2097	0				633	237			0	0	0	0	0	1476			0			0	0														4602	0	0	0	3		0	0							3	519	0	0	0	0	0			3	0	0	0	0	0	0		
82350																																																															0	1182	0		927			9110	236		217	24360	0	0	0	6815	264	4316	11045	4624	498	36	45	675	833	4783	7484	2871	1670	410	192				0	0			0	0	402	177	1633	60			0			56	0														6815	0	0	0	286		0	98							0	1145	0	0	0	0	0			217	0		0	0	2094	13		
82659																																																															0	14480	1148		15784			12937	1829		507	70592	0	0	0	8035	198	1914	18727	305	594	1898	3343	1418	477	7938	12611	20181	15835	2395	1847				0	51			0	0	2133	1310	8274	436			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		20480				2474		0	262							0	2054	0	0	0	766	0			1708	1325	359	0	24	1154	0		
83151																																																																2486	12785		707			19024	3448		0	172904	0	167	0	52238	5504	28601	45898	3497	5295	10772	23523	9087	0	23955	13158	32492	30434	20609	99				0	110			0	0	1631	9679	36206	28115			0			604	0														39124	0	0	0	976		0	273							0	95	0	147	0	0	0			33	0		0	0	436	192		
83236																																																																0	0		0			54	1944		0	23467	30	0	0	2825	7	0	1094	3	8	384	1974	456	0	1797	612	5639	12215	481	3				144	33			0	0	751	1514	3130	12899			0			0	0														0	0	0	0	0		0	1							0	89	0	0	0	0	0			0	0		0	0	106	0		
83375																																																																559	5183		0			141885	11896		82	473901	0	0	0	33253	512	27020	100365	864	7429	1551	2282	8119	12799	110103	37789	67565	70868	146304	6519				0	0			0	0	2436	46671	91884	122807			0			155	0													0	183514	0	0	0	1406		0	306							0	345	0	176	0	0	1059			0	0	0	0	0	16082	16	0	
83638	4294742			1238	0	1374130	57903		0	0	6219549	0	0			1296631	2007437	539650	855495	1243830	1279583	3771	35000	0	0	0	333864	32752	0	154472		0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1729564	0	0	1875	0	0	0	0	0	0	88045		0	858453	0	0	1374130	57903		253642	0	0	6219549	0	0		259229	2041	52175		5429	52933	44835	42117	46618	63845							35000	0	333864	32752	0					0	402830	653902	1864645			0			0	1139													0						1238	0									1875	0	0	0	0	0				0				88045		0	
83834																																																															0	89	566		190			18092	2828		0	119024	0	0	0	48247	181	940	34334	2220	5443	16738	18937	4807	74	14476	18575	17915	18278	1533	0				3075	0			0	0	1223	8500	14768	17028			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		55661				0		0	0							0	843	0	0	0	0	0			0	0		0	0	3394	0		
83852																																																															0	1064	0		5672			1986	0		0	13876	0	0	0	974	0	0	4587	0	56	116	354	448	0	1397	3134	2076	2239	4050	0				0	0			0	0	0	0	0	1792			0			0	108														0	0	0	0	0		0	0							0	866	0	0	0	0	0			0	0	0	0	0	1522	0		
83955																																																															0	8193	0		7665			8776	123		445	49701	0	0	0	11170	72	697	21783	746	1349	3200	2630	2735	313	5677	15740	7933	5765	2372	134				0	0			0	0	381	491	3265	2540			0			135	0														2622	0	0	0	229		0	33							0	2472	0	28	0	0	0			47	0	0	15	32	4075	19		
84046																																																																1346	0		2333			1968	309		1255	12478	0	0	615	1736	169	830	4006	356	582	368	198	232	0	5209	526	1612	2027	881	0				0	29			0	0	146	642	373	1512			0			0	0														7744	0	0	0	0		0	3							0	456	0	0	0	0	0			0	0	0	0	0	201	0		
84541																																																															0	57086	34223		60240			73927	10925		3821	588796	1042	56	0	90191	6675	3697	147682	10642	12362	19987	26985	14889	3850	113147	63757	96827	113253	89537	19736				1056	225			0	0	7076	36325	93980	92519			0			2042	0														217159	0	0	0	8401		11333	442							0	2462	0	187	653	2485	627			980	0	938	0	42	7276	1427		
84804																																																															0	20	419		92			545	0		92	33364	62	0	0	26647	0	7858	1830	1065	351	4850	3679	6894	9789	529	288	852	702	3047	969				0	0			0	0	123	0	0	3057			0			0	0														8867	0	0	0	0		0	803							0	370	0	0	0	0	0			0	0		0	0	1258	0		
85052																																																																1141	771		1340			16810	476		0	59523	160	0	0	3539	126	1213	15201	250	0	503	1256	1326	204	5546	9452	3911	8905	19409	6561				0	25			0	0	281	5667	3319	25007			0			0	0														0	0	0	0	82		0	0							0	0	0	0	0	0	0			0	0		0	0	1181	82		
85258																																																																64704	0		44965			7157	0		412	136308	0	0	0	6338	0	0	54542	68	821	1696	2966	787	0	6420	47233	31774	29627	9966	4929				0	0			0	0	20	593	9290	0			0			0	0														46128	0	0	0	0		0	9							0	1060	0	0	0	0	0			0	0	0	0	0	1760	0		
85454																																																															0	2492	0		15466			3879	0		31	28145	0	0	279	733	0	0	14932	0	1	98	174	402	0	3027	11904	2992	3276	5391	66				0	0			0	0	0	0	331	547			0			0	0														0	0	0	0	0		0	283							0	597	0	0	0	0	0			0	0	0	0	0	3786	0		
85472																																																																2992	456075	2500	0	292353	0	292353	214819		0	5570644	0	4111	0	2191206	149186	520431	562851	67874	126237	153948	158758	492985	1180725	1063693	204944	676118	547131	716236	150894	0	0	0	0	4755	0		22720	12995	133908	146178	717061	1193341	0	4111	0			10829	2302	1288564	1316617	0	233832	235665	0	784	785	0	0	0	0		1648533				21365	5919	0	8419							0	19	0	0	0	4543	5993	0	0	0	0	0	0	0	56221	0		
85931																																																															0	0	669		0			10105	3584		0	156653	0	4364	0	99922	0	6100	17227	6702	3869	3634	10028	33630	41605	14051	5426	6826	11756	13758	3464				23	661			0	0	3778	7045	21936	0			0			1173	0														76758	0	0	0	1173		0	0							0	535	0	0	0	0	0			0	0		0	0	4031	0		
86349																																																																8253	2146		4485			13191	340		0	175676	0	0	0	81394	1403	72565	23997	3417	15354	9082	8325	25270	19501	6953	18529	19443	22181	22813	4169				0	116			0	0	1150	6447	19689	6860			0			0	0														175676	0	0	0	519		0	0							0	10985	0	519	0	0	0			0	0		0	0	19217	0		
86358																																																															0	8001	0		12430			741	0		0	23339	0	0	0	396	0	0	12914	16	0	279	62	39	0	5763	7135	3438	2430	4156	0				0	0			0	0	0	0	0	444			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	11							0	1120	0	0	0	0	0			0	0	0	0	0	196	0		
86554																																																															0	541	98		1798			2632	397		0	25086	0	0	0	9159	134	7106	7212	720	1235	1168	553	3119	2363	1995	4383	3379	1636	4321	192				0	0			0	0	755	183	2709	2883			0			0	0														9159	0	0	0	0		0	12							0	1240	0	0	0	0	0			0	0	0	0	0	2545	0		
86675																																																																0	15820		0			0	7694		0	677246	0	0	0	410678	1452	38978	30111	497	121	840	1412	69501	334409	5211	24282	15583	33862	148379	14817				0	0			1708	1421	10742	18606	14353	197466			0			8496	34														0	0	0	0	16652		0	11							0	0	0	0	0	258	7898			0	0	0	0	0	424	0		
87047																																																															0	0	1558		0			1949	2735		0	76325	0	0	0	33832	151	5470	5652	745	955	4434	5733	14013	7162	5281	8360	23954	3540	1216	104				0	0			0	0	3097	3848	12400	16433			0			567	350														6400	0	0	0	567		0	12							0	248	0	0	0	0	0			0	0		0	0	62	0		
87159																																																																3332	418		2869			8593	0		0	40981	0	423	0	12252	158	0	11323	482	256	1483	4001	5837	92	4894	8143	4563	7661	2537	581				1359	0			0	0	843	1111	3797	2916			0			37	0														0	0	0	0	369		0	0							0	1045	0	0	0	102	230			0	0		0	0	1865	0		
87234																																																															0	6519	3927		163			26882	3413		0	330491	0	0	0	137067	1387	0	112355	13194	13136	34328	45702	6557	24004	55698	30328	32965	42186	31854	398				0	0			0	0	23571	23655	44733	48900			0			0	469														0	0	0	0	0		0	7953							0	580	0	0	0	0	0			0	0	0	0	0	1741	0		
87476																																																																407	5446		0			4119	3460		0	140467	0	0	0	111136	118	72250	2285	0	1368	7225	13289	69212	17699	4118	2129	2027	1757	12117	4694				0	0			0	0	2897	0	1389	9092			0			2307	0														82692	0	0	0	4442		0	417							0	805	0	0	875	0	1033			227	0		0	227	1181	0		
87579																																																																0	78107	0	0	8390	0	8390	2991		0	323013	0	0	0	145054	1733	62505	25725	5837	3128	12139	19117	38700	65034	35583	6609	15779	23986	79522	16433	0	0	0	0	0	0		0	0	19801	9793	21535	35426	0	0	0			184	657	0	0	0	0	0	0	0	0	0	0	0	0		157947				184	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0		
88231																																																															0	0	13882	0	623	15369	0	15369	27285		0	521427	0	0	0	239247	3515	56738	241803	97476	14736	36492	24017	22700	43792	103384	69064	59139	32164	15350	2674	0	0	0	0	447	0		3328	3034	81013	44017	37233	53749	0	0	0			764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222421				769	0	0	0							0	783	0	5	0	0	0	0	0	0	0	0	0	0	4264	0	0	
88240																																																																2075	833		1377			694	202		3213	21969	174	0	0	10963	130	34	7360	1430	3427	3557	2548	0	0	801	1702	5171	2249	1251	0				0	0			0	0	2	0	1431	820			0			0	0														6103	18847	19056	0	0		0	0							0	207	0	0	0	0	0			0	0	0	0	0	196	0		
88259																																																															0	16509	0		11968			1413	1269		462	51679	0	1385	0	13705	748	284	16308	433	1895	4266	4053	2561	497	2619	13300	9288	9349	3179	238				0	7			0	0	263	222	212	1829			0			0	0														16131	0	0	0	0		0	18							0	1429	0	0	0	0	0			0	0	0	0	0	240	0		
88352																																																															0	10329	103		19733			13665	203		0	84460	0	0	0	14336	244	13910	35456	1	90	167	458	5618	7983	16938	20652	6004	7364	9952	8651				0	0			0	0	542	5411	8997	3168			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	37							0	1504	0	0	0	0	0			0	0	0	0	0	6188	0		
88455																																																																116473	132		114923			32419	1405		589	306761	0	0	157	7346	483	0	133008	322	1456	1097	1842	1429	1199	108270	32626	59604	70110	28496	216				16	1			0	0	3586	0	20136	5225			0			336	0														175752	0	0	0	536		0	902							0	2486	0	0	0	0	0			200	0	200	0	0	639	0		
88772																																																																1898	14526		1166			12668	27390		818	311891	0	0	0	151092	1540	105253	6434	2668	8815	6088	5303	48795	79073	34478	7738	7077	11719	85537	14059				0	0			0	0	3889	10747	39753	41019			0			1053	51														135328	0	0	0	1053		0	472							0	2516	0	0	0	0	0			0	0	0	0	0	2397	0		
88950																																																																9024	712		6407			12904	1852		0	76015	0	73	0	8077	421	85	11718	435	1269	2341	2684	1347	0	2317	9924	15236	17375	17930	5156				0	0			0	0	0	1265	28390	6058			0			0	0														26585	0	0	0	99		0	0							0	326	0	0	0	0	0			0	0	0	0	0	506	99		
89032																																																															0	59	2376		4624			15071	2726		0	89441	0	0	1987	17442	24	648	33042	1086	2737	7338	5365	723	0	17907	16741	22501	11154	2526	261				0	0			0	0	9377	13453	13343	5446			0			492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25536				1432		0	66							0	991	0	8	322	376	0			0	0		0	0	4443	234	0	
89135																																																																3198	1451		1241			3633	0		69	45104	0	0	0	22303	339	3666	7327	947	2687	9050	3924	784	3694	1035	2825	6976	2528	1446	2323				0	0			0	0	262	1168	4640	4703			0			176	98														1021	0	0	0	314		0	14							0	632	0	0	0	138	0			0	0		0	0	1451	0		
89854																																																																7291	2414		15259			9351	1265		0	107935	0	2619	0	27230	3038	1215	29838	1660	2131	8425	10875	1140	2895	15414	12591	15359	27590	9025	181				0	101			0	0	5084	1822	8608	22943			0			0	0													0	18183	0	0	0	0		0	39							0	276	0	0	0	0	0			0	0	0	0	0	595	0	0	
89957																																																															0	34	1416		207			6504	90		270	77949	85	0	0	41039	712	27517	24100	2118	8247	492	1925	3498	24759	4550	10039	1515	5875	8796	6220				0	6			0	0	11757	5129	2260	7347			0			0	0													0	0	0	0	0	0		0	27							0	425	0	0	0	0	0			0	0		0	0	811	0	0	
90047																																																															0	2806	0		2692			446	0		0	16675	0	0	0	9360	64	0	3988	301	976	2468	5309	306	0	2735	493	1289	2788	0	7				0	7			0	0	52	0	0	394			0			0	0														0	0	0	0	0		0	9							0	283	0	0	0	0	0			0	0	0	0	0	562	0		
90177																																																																0	0		0			0	4719		0	245504	1146	0	0	237521	1147	16550	902	3706	11640	7073	2593	24891	186619	5650	259	130	607	2476	0				0	0			0	0	0	1070	634	291			0			1466	41														86409	0	0	0	1466		0	0							0	0	0	0	0	0	0			0	0	0	0	0	1268	0		
90328																																																															0	34190	29419		5831			21943	26321		9766	432780	2	0	0	136765	6462	98312	34600	6428	10027	40838	36291	41969	789	77823	14247	67169	99279	31170	2684				0	25			0	0	4097	22500	74677	52847			0			3401	0														84008	0	0	0	5491		0	1756							0	2155	0	0	0	292	0			1753	1753	0	0	0	4028	45		
90337																																																															0	472	2838	0	293	111784	0	111784	4643		0	423966	34	0	0	63230	2683	1089	174430	4357	5606	29323	17167	5964	105	93306	71161	93970	52687	25913	47	0	0	0	0	127	0		0	0	15880	40537	68533	109082	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		398902				3303	0	0	0							0	320	0	0	0	0	0	3303	0	0	0	0	0	0	3578	3303		
90579																																																																2847	17435		0			3241	6953		0	276686	0	0	0	179827	940	117	0	296	1086	2833	8506	30031	136207	9031	10745	19620	37524	15641	4159				0	0			0	0	3989	5111	18698	36894			0			1380	0													0	196055	0	0	0	1847		0	21							0	706	0	0	0	0	467			0	0	0	0	0	24	0	0	
91615																																																															0	20475	0		4070			7443	654		973	78910	0	0	0	24587	614	24587	11099	2445	3275	1627	1373	7452	8271	13513	8844	3694	7698	13625	5927				0	0			0	0	1322	1449	2445	11013			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26371				0		0	9							0	2619	0	0	0	0	0			0	0		0	0	1237	0	0	
91651																																																															0	15215	0		10428			5276	520		0	41467	0	0	0	4757	206	0	9399	293	265	881	155	806	2357	7364	3235	4771	5837	7264	8058				0	58			0	0	0	0	2458	0			0			0	0														0	0	0	0	0		0	55							0	650	0	0	0	0	0			0	0	0	0	0	1844	0		
91754																																																															0	11309	1790	0	5267	19040	0	19040	0		1236	170078	0	0	0	72616	3606	0	33612	1137	3364	14240	22606	31231	0	14818	17240	10485	20441	34431	3	0	0	0	0	97	0		0	0	17414	1023	22517	3675	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82317				55	144	0	144							0	1839	0	0	0	0	0	55	0	0	0	0	0	0	8505	55	0	
91950																																																																9404	0		6071			1805	375		0	32500	0	0	0	11285	70	0	13974	214	552	3844	3858	2817	0	12018	1191	996	3200	2388	1418				0	0			0	0	0	179	1272	0			0			0	0														0	0	0	0	0		0	10							0	1415	0	0	0	0	0			0	0	0	0	0	614	0		
92144																																																																1525	0		8417			1027	0		0	14718	0	0	0	962	0	0	8553	8	17	532	405	0	0	8425	1522	1387	1727	140	410				0	0			0	0	0	0	0	1878			0			0	0														0	0	0	0	0		0	0							0	461	0	0	0	0	0			0	0	0	0	0	448	0		
92676																																																																1027	11918	0	124	33644	0	33644	12273		0	366931	0	0	0	128601	15883	30259	4122	5159	5967	8861	9735	65968	30835	35688	11418	31793	35362	95035	26463	0	0	0	0	0	0		0	0	0	9420	46625	45156	0	0	0			1269	139	0	0	0	0	0	0	0	0	0	0	0	0		88664				4367	61602	0	61602							0	14	0	110	0	1721	0	1266	0	1	0	0	0	1	644	1266		
92706																																																																253	9541		0			19364	5510		3848	211643	74	307	0	140795	873	87560	3857	3718	16883	8745	18282	37719	54616	7820	2261	17156	18095	9509	15288				0	279			0	0	1727	1524	9838	10815			0			880	0														15000	0	0	0	880		0	0							0	139	0	0	0	0	0			0	0		0	0	6904	0		
92902																																																																701	0		0			1223	0		0	8474	0	0	0	3997	0	0	1268	228	4	16	116	994	2639	1006	30	198	397	1213	1590				0	0			0	0	0	79	643	281			0			0	0														0	0	0	0	0		0	6							0	522	0	0	0	0	0			0	0		0	0	1022	0		
93244																																																																32925	2937		7172			12534	7082		2884	149486	0	2280	0	28805	890	211	43783	1508	2912	11769	8268	4069	0	12380	26983	44325	21251	11649	3626				0	0			0	0	2407	3408	31706	12358			0			0	279														33694	0	0	0	70		0	172							0	909	0	7	0	0	0			63	55	0	0	0	1017	0		
93543																																																																37984	3234		16483			24850	10821		3151	305183	1	0	0	89739	3289	36166	44994	697	3831	9991	10523	18349	44687	26496	35362	53372	59381	30419	9131				791	111			0	0	7969	1264	77499	16359			0			0	749														120797	0	0	0	328		0	1726							0	7238	0	0	70	0	258			0	0	0	0	0	2676	0		
93619																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0		
93758																																																															0	12530	1017		8571			8374	0		0	65133	0	5680	0	8791	107	214	18063	7	163	2907	2751	1289	1627	10217	7676	10200	9585	10470	8112				0	27			0	0	1264	727	4959	6844			0			0	0	32994	33589	595	9362	9531	169	6766	6888	122	14513	14774	262		25271				922		0	93							0	2634	0	0	0	0	0			922	922	0	0	0	3515	0		
94139																																																																996	2147		0			29477	3506		5257	290516	0	0	0	77403	4066	2241	61182	6354	8885	29195	27976	3526	0	23960	21983	51019	71089	42620	387				0	0			792	478	8539	14783	87932	26911			0			586	0														0	0	0	0	716		0	410							0	12962	0	35	0	25	0			70	0	0	20	50	16127	0		
94522																																																															0	20049	4872		4933			37460	27089		17261	515506	0	0	5933	252385	8864	93321	139201	19812	23813	39973	74070	28190	66235	29975	65601	60952	77315	23431	5211				914	2			0	0	21193	34899	53333	17021			0			0	805														131833	0	0	0	0		0	47							0	8441	0	0	0	0	0			0	0	0	0	0	6743	0		
94755																																																																15287	370		24442			24891	0		0	117685	66	0	0	16961	1425	0	34656	336	1172	2506	4169	8667	0	5922	27226	12847	30363	20370	831				518	58			0	0	3421	4615	5874	10742			0			0	0														0	0	0	0	0		0	383							0	3865	0	0	0	0	0			0	0	0	0	0	4899	0		
94858																																																															0	23440	0		21807			9949	0		0	94854	0	0	0	14533	63	8617	27977	684	1502	1762	2212	1351	6981	9070	19114	11600	15993	10113	13771				0	0			0	0	3663	0	5747	8281			0	0	0	157	0													0	0	0	0	0	157		0	139	0	0	0	0	0	0	0	4037	0	0	0	0	0			0	0	0	0	0	3195	0	0	
95051																																																															0	4364	4288		4335			9352	822		1269	63503	0	0	0	1383	5	883	26606	956	261	105	61	0	0	23456	1933	22986	9598	3265	1				14496	66			4531	4469	0	1791	7250	13462			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		18127				0		0	0							0	380	0	0	0	0	0			0	0	0	0	0	240	0		
95659																																																															0	10334	0		3215			2970	78		303	56789	18	0	0	27918	671	0	7687	585	1150	3143	7991	13411	1585	2312	3662	5984	8508	7446	821				0	0			0	0	1196	545	0	2179			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		24542				0		0	22							0	3203	0	0	0	0	0			0	0	0	0	0	4173	0		
95677																																																																0	119		0			8130	4802		0	63822	0	0	0	36948	811	10645	4109	1973	7352	1546	489	6096	19492	8454	2182	1893	3533	5501	5754				0	0			0	0	252	1215	1313	8048			0			682	0														9442	0	0	0	682		0	0							0	1008	0	0	0	0	0			0	0		0	0	1176	0		
96553																																																																9548	0		19202			9943	0		0	63504	73	0	0	11488	966	976	20925	827	1129	3157	5387	713	275	30243	3229	4323	6401	4717	2659				0	33			0	0	546	0	197	4529			0			0	0														0	0	0	0	0		0	0							0	4021	0	0	0	0	0			0	0	0	0	0	3104	0		
97055																																																																47133	0		108694			33129	0		0	199356	0	0	0	677	0	33	107091	0	0	33	538	106	0	73391	35977	35477	49884	2335	1615				0	4			0	0	0	0	0	7900			0			0	0														104300	0	0	0	0		0	0							0	405	0	0	0	0	0			0	0	0	0	0	1414	0		
97279																																																																0	0		19			1345	353		0	28929	0	0	0	19401	129	1523	550	270	441	356	765	6259	10914	1763	374	881	1553	2082	2604				0	0			0	0	1142	417	1352	1842			0			44	0														0	0	0	0	44		0	21							0	1942	0	0	0	0	0			0	0		0	0	966	0		
97457																																																															0	22683	432		7278			15780	33		0	107102	0	0	0	36280	206	30752	18322	3748	16648	3144	1584	2977	7834	10387	30475	5507	5866	6589	11920				0	0			0	0	2479	485	10916	6316			0			0	0														43003	0	0	0	134		0	17							0	3136	0	0	0	0	134			0	0	0	0	0	1061	0		
97804																																																															0	0	31247		0			92144	44869		0	718904	0	0	0	255653	6026	136144	115656	13520	20510	23579	45148	70323	78821	268886	24742	56192	86047	16426	8756				0	498			0	0	27750	85871	76583	91003			0			2012	2242														288770	0	0	0	6218		0	0							0	0	0	0	0	4107	0			0	0	0	0	0	7260	99		
97943																																																															0	29023	3144		35570			43556	12464		0	221393	0	0	1158	42147	1097	32401	50415	1521	5876	4612	9310	17129	3699	67329	31380	23230	31998	20314	3805				0	265			0	0	3505	2944	33677	10744			0			0	0														103482	0	0	0	492		0	0							0	1971	0	0	0	0	0			0	0	0	0	0	1286	492		
98351																																																															0	1997	0		1312			2183	68		0	43969	277	928	0	15501	0	6194	5395	283	274	471	424	5698	8255	264	4727	8401	4579	6360	4398				181	46			0	0	1396	2036	7024	10915			0			531	0														0	0	0	0	840		0	204							0	41	0	0	0	137	94			0	0		0	0	414	78		
98463																																																																54697	22598	0	25467	51057	0	51057	3012		7498	401505	0	0	617	33287	5524	24927	63143	2043	181	2769	5340	10027	12927	78394	7912	28057	74579	102895	74206	0	0	0	0	31	0		0	0	4387	12587	108250	68204	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		187094				0	0	0	0							0	18	0	0	0	0	0	0	0	0	0	0	0	0	4888	0		
98717																																																															0	0	32126		0			2367	0		0	115118	205	0	0	17124	46	98	17368	1054	401	6434	8570	665	0	8135	14868	32614	39418	3163	0				0	0			0	0	0	1350	19474	42830			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		42387				0		0	6							0	0	0	0	0	0	0			0	0		0	0	0	0		
99143																																																															3931	19998	5571		41672			22287	477		1155	182669	0	0	0	26622	1299	577	75155	2094	2779	13160	7275	1067	0	18251	60597	34053	14204	22250	4849				1626	271			0	0	1882	5176	31373	9402			0			215	25														0	0	0	0	1138		0	88							0	3633	0	0	0	650	0			76	0	0	0	0	6206	197		
99255																																																															0	1904	0		22142			4309	0		0	30539	0	0	0	0	0	0	21647	0	0	0	0	0	0	19096	2551	2698	1399	4025	770				0	0			0	0	0	0	1334	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				717		0	4							0	289	0	0	0	0	0			0	0	0	0	0	557	717		
99376																																																															500	7657	565026	0	0	423661	0	423661	11624		0	1806408	4418	0	7519	485675	2745	360529	65818	9815	59099	84538	122647	90323	116522	294188	34244	132628	218078	615835	8515	0	500	0	0	0	0		0	0	0	15734	33842	254521	0	0	0			2449	311	0	0	0	0	0	0	0	0	0	0	0	0	0	1026602				11181	63	883	63							0	8595	0	0	0	0	6831	1713	0	188	188	0	0	0	300	1713	0	
99442																																																															4499	36722	6367		25278			30031	13430		2612	276634	0	0	0	85007	787	0	90145	6804	7665	14489	41694	12349	1444	31026	58361	41277	51738	9201	0				0	0			0	0	5740	19771	0	31835			0			0	0													0	116801	1676	2437	741	0		0	166							0	9208	0	0	0	0	0			0	0	0	0	0	5181	0	0	
99536																																																																11225	10346		2087			39384	12662		0	456450	0	0	0	175478	1550	651	86454	2435	8137	32326	45212	71352	15762	18756	57126	48314	104168	39375	13233				16	549			0	0	8545	23163	91700	56729			0			0	0														0	0	0	0	0		0	0							0	13639	0	0	0	0	0			0	0	0	0	0	9377	0		
99853																																																															0	107	0		0			631	69		0	16633	0	0	0	8499	133	5029	2337	155	1816	3949	322	1779	123	653	914	2586	1754	1915	265				0	0			0	0	195	103	0	4289			0			114	0														0	0	0	0	114		0	0							0	1486	0	0	0	0	0			0	0		0	0	1121	0		
100236																																																															0	6679	2672		2189			13867	699		780	190486	0	0	0	51079	2505	2125	73864	5139	7569	22476	13532	1209	224	24522	46823	35214	25134	6222	253				1387	0			0	0	15270	19066	49444	18115			0			0	0													0	0	0	0	0	0		0	69							0	3477	0	0	0	0	0			0	0		0	0	3188	0	0	
100357																																																																39063	14853		83344			69862	0		1002	434745	0	0	0	82372	0	6737	164072	2176	7602	25257	34665	6921	4913	80954	73340	86802	104664	4417	2656				0	0			0	0	9858	17476	49519	59767			0			0	0														0	0	0	0	554		0	554							0	2987	0	0	0	0	0			257	257	0	0	0	4088	297		
100562																																																															0	103440	283911	0	25053	212566	0	212566	286436		0	3149914	0	0	0	388293	40986	59551	63919	15419	11011	20337	25309	119564	191645	513389	24864	103412	265166	1633466	200912	0	0	0	305	0	0		20930	13861	10592	146137	444050	1184947	0	0	0			3796	1012	0	0	0	0	0	0	0	0	0	0	0	0		2450986				7745	1478	0	1479							0	15325	0	0	49	1368	1382	604	0	546	96	212	105	133	6394	604		
100777																																																																128	43		0			6181	5080		526	294371	0	0	0	226885	5641	0	2868	17	66	527	1949	52805	169862	8464	1735	2321	4348	35558	8714				926	264			0	0	4907	3125	16451	18584			0			0	0														0	0	0	0	0		0	5							0	13	0	0	0	0	0			0	0	0	0	0	5612	0		
