"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONC407	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
277053					false			false			false	false		false		true	15241	false			false	false																	
277240					false			false			false	false		false		false		false			false	false																	
277277	0	0																												0	0	0	0						
277679	0	0																												0	0	0	0						
277736	0	0																												0	0	0	0						
277820					false			false			true	false		false		true	98771	false			false	false						662	0								0	662	
278078	28897	0			true	0	0	false			false	true	10800	false		true	14190	false			false	false																	
278153					false			false			false	false		false		false		false			false	false																	
278256					false			false			false	false		true	5097	true	5097	false			false	false																	
278555					false			false			false	false		true	512	true	16717	false			false	false																	
278733					false			false			false	false		false		false		false			false	false																	
278751					false			false			false	false		false		false		false			false	false																	
278818	0	0																												0	0	0	0						
278872	7016	0			true	0	0	true	19225	6606	false	false		true	258190	true	1053	false			false	false																	
278957					false			false			false	false		false		false		false			false	false																	
279105	0	0																												0	0	0	0						
279842	501	0																												0	0	0	0						
279954	396	0																												0	0	0	0						
280110																																		3262	0	47570	400	0	
280138					false			false			false	false		false		false		false			false	false																	
280352					false			false			false	false		false		false		false			false	false																	
280558					false			false			false	false		false		false		false			false	false																	
282048					false			false			false	false		false		false		false			false	false																	
282075	0	0																												0	0	0	0						
282226	887	0			true	0	0	false			false	false		false		false		false			false	false																	
282824					false			false			false	false		false		false		false			false	false																	
283157					false			false			false	false		false		false		false			false	false																	
283438	0	0																												0	0	0	0						
283652					false			false			false	false		false		false		false			false	false																	
283737					false			false			false	false		false		false		false			false	false																	
283858	0	0																												0	0	0	0						
283867	0	0																												0	0	0	0						
284154					false			false			false	false		false		false		false			false	false																	
284190					false			false			false	false		false		true	27847	false			false	false																	
284239					false			false			false	false		false		false		false			false	false																	
284248	11737	0																												0	0	0	0						
284556	5000	0			true	0	0	false			false	false		true	2586	false		false			false	false																	
284574	0	0																												0	0	0	0						
284752	0	0																												0	0	0	0						
284958					false			false			false	false		false		false		false			false	false																	
285151	0	0																												0	0	0	0						
285348					false			false			false	false		true	5003	true	42544	false			false	false																	
285544	0	0																												0	0	0	0				7	0	
285553	0	0																												0	0	0	0						
285740	760	0																												0	0	0	0						
285759					false			false			false	false		false		false		false			false	false																	
285777	0	0																												0	0	0	0						
285852					false			false			false	false		false		true	25894	false			false	false																	
285928	3720	0			true	0	0	false			false	false		false		false		false			false	false																	
286251					false			false			false	false		false		false		false			false	false																	
286457	1500	0			true	0	0	false			false	false		false		false		false			false	false																	
286840	0	0																												0	0	0	0						
287007					false			false			false	false		false		false		false			false	false																	
287342	0	0																												0	0	0	0						
287856					false			false			false	false		false		false		false			false	false																	
287922					false			false			false	false		false		false		false			false	false																	
287959	0	0																												0	0	0	0						
288152					false			false			false	false		false		false		false			false	false																	
288358					false			false			false	false		true	46047	true	46047	false			false	false																	
288376	0	0																												0	0	0	0						
288853	264949	0																												0	0	0	0						
289056					false			false			false	false		false		false		false			false	false																	
289225					false			false			false	false		false		false		false			false	false																	
289515	0	0																												0	0	0	0						
289702	1228	0																												0	0	0	0						
289739					false			false			false	false		false		false		false			false	false																	
289757					false			false			false	false		false		false		false			false	false																	
290052	58857	0																												0	0	0	0						
290230					false			false			false	false		false		false		false			false	false																	
290249	7031	0																												0	0	0	0						
290838					false			false			false	false		false		false		false			false	false																	
290922					false			false			false	false		false		false		false			false	false																	
291059					false			false			false	false		false		false		false			false	false																	
291273					false			false			false	false		false		true	4170	false			false	false																	
291330	0	0																												0	0	0	0						
291376	0	0																												0	0	0	0						
291611					false			false			false	false		false		false		false			false	false																	
291732					false			false			false	false		false		false		false			false	false																	
292234					false			false			false	false		false		false		false			false	false																	
292467	0	0																												0	0	0	0						
292524					false			false			false	false		false		false		false			false	false																	
292850					false			false			false	false		false		false		false			false	false																	
292908	0	0																												0	0	0	0						
293053	4795	0																												0	0	0	0						
293352					false			false			false	false		false		false		false			false	false																	
293437	0	0																												0	0	0	0						
293651					false			false			false	false		false		false		false			false	false																	
293754	3850	0			true	0	0	false			false	false		false		false		false			false	false																	
294023					false			false			false	false		false		true	100927	false			false	false																	
294153					false			false			false	false		false		false		false			false	false																	
294564	78659	0																												0	0	0	0						
294676					false			false			false	false		false		true	61097	false			false	false																	
294751	0	0																												0	0	0	0						
294779	6880	0																												0	0	0	0						
294827					false			false			false	false		false		false		false			false	false																	
295011	514	0																												0	0	0	0						
295057					false			false			false	false		false		false		false			false	false																	
295646					false			false			false	false		false		false		false			false	false																	
296456					false			false			false	false		false		false		false			false	false																	
296474					false			false			false	false		false		false		false			false	false																	
296559	0	0																												0	0	0	0						
296755	0	0																												0	0	0	0						
296858					false			false			false	false		false		false		false			false	false																	
297051					false			false			false	false		true	5266	true	5266	false			false	false																	
297257	25275	0			true	0	0	true	40595	4362	false	false		false		true	100402	false			false	false																	
297547					false			false			false	false		false		false		false			false	false																	
297631	0	0																												0	0	0	0						
297761					false			false			false	false		false		true	23775	false			false	false																	
298049					false			false			false	false		false		false		false			false	false																	
298218					false			false			true	false		true	95883	true	95883	false			false	false						99091	0								779	0	
298245	0	10000																												0	0	0	0						
299046	26662	0																												0	0	0	0						
299251					false			false			false	false		false		false		false			false	false																	
299868	0	0																												0	0	0	0						
300009	30105	0			true	0	0	true	51247	14421	false	false		false		true	219807	false			false	false																	
300036	2604	0			true	0	0	false			true	false		false		true	405681	false			false	false						3149	0								-162	0	
300063	0	0																												0	0	0	0						
300157					false			false			false	false		false		false		false			false	false																	
300353					false			false			false	false		false		false		false			false	false																	
300456					false			false			false	false		false		false		false			false	false																	
300933	0	0																												0	0	0	0						
300942	0	0																												0	0	0	0						
300960	20219	0			true	0	0	true	23349	9573	false	false		false		false		false			false	false																	
301574					false			false			false	false		false		true	22319	false			false	false																	
301800	42586	0																												0	0	0	0						
302030					false			false			false	false		false		false		false			false	false																	
302133					false			false			false	false		false		false		false			false	false																	
302553	0	0																												0	0	0	0						
302656	8836	0																												0	0	0	0						
303550	54681	0																												0	0	0	0						
303653					false			false			false	false		false		false		false			false	false																	
303701	0	0																												0	0	0	0						
303747					false			false			false	false		false		false		false			false	false																	
303952	0	0																												0	0	0	0						
304155					false			false			false	false		false		false		false			false	false																	
304173	0	0			true	0	0	false			true	false		true	107293	true	107293	false			false	false						4339	0								-3	0	
304520					false			false			false	false		false		false		false			false	false																	
304575					false			false			false	false		false		false		false			false	false																	
304762					false			false			false	false		false		false		false			false	false																	
304913	0	0																												0	0	0	0						
305059					false			false			false	false		false		false		false			false	false																	
305077					false			false			false	false		true	367	true	35066	false			false	false																	
305152					false			false			false	false		true	3505	true	3505	false			false	false																	
305237					false			false			false	false		false		false		false			false	false																	
305433					false			false			false	false		false		false		false			false	false																	
305442					false			false			false	false		false		false		false			false	false																	
305648					false			false			false	false		false		false		false			false	false																	
305750					false			false			false	false		false		false		false			false	false																	
306056					false			false			false	false		false		false		false			false	false																	
306140	0	0																												0	0	0	0						
306159	3599	0																												0	0	0	0						
306270					false			false			false	false		false		false		false			false	false																	
306337	0	0																												0	0	0	0						
306908					false			false			false	false		false		false		false			false	false																	
307062					false			false			false	false		false		false		false			false	false																	
307334					false			false			false	false		false		false		false			false	false																	
307361					false			false			false	false		false		false		false			false	false																	
307679	33176	0																												0	0	0	0						
307932					false			false			false	false		false		true	31652	false			false	false																	
307950					false			false			false	false		false		false		false			false	false																	
308256					false			false			false	false		false		false		false			false	false																	
308340	66	0			true	0	0	false			false	false		true	11	true	95659	false			false	false																	
308836					false			false			false	false		false		false		false			false	false																	
309150					false			false			false	false		false		false		false			false	false																	
309570	127847	0																												0	0	0	0				547	0	
309655					false			false			false	false		false		false		false			false	false																	
309851					false			false			false	false		false		false		false			false	false																	
309972					false			false			false	false		true	1737	true	1737	false			false	false																	
310071					false			false			false	false		false		true	408	false			false	false																	
310754					false			false			false	false		false		false		false			false	false																	
310950					false			false			false	false		false		false		false			false	false																	
310978	684101	0																												0	0	0	0				0	0	
311050	3050	0																												0	0	0	0						
311144					false			false			false	false		false		false		false			false	false																	
311256					false			false			false	false		true	3392	true	3392	false			false	false																	
311265	0	0																												0	0	0	0						
311603	1535	0			true	0	3380	false			false	false		false		true	243312	false			false	false																	
311649	0	0																												0	0	0	0						
311658					false			false			false	false		false		true	18525	false			false	false																	
311845	1977529	9175																												0	0	0	0				7231	0	
311939					false			false			false	false		true	2767	false		false			false	false																	
312244					false			false			false	false		false		true	98473	false			false	false																	
312356					false			false			false	false		false		false		false			false	false																	
312570					false			false			false	false		false		false		false			false	false																	
312730	409399	0																												0	0	0	0						
313009					false			false			false	false		false		false		false			false	false																	
313157					false			false			false	false		false		false		false			false	false																	
313175	0	0																												0	0	0	0						
313223	760	0			true	0	0	false			false	false		false		true	109917	false			false	false																	
313401					false			false			false	false		false		false		false			false	false																	
313577	0	0																												0	0	0	0						
314257	2876	0			true	0	0	false			false	false		true	76	true	296153	false			false	false																	
314444					false			false			false	false		false		false		false			false	false																	
315357					false			false			false	false		true	18708	true	18708	false			false	false																	
315656					false			false			false	false		false		false		false			false	false																	
316354					false			false			false	false		false		false		false			false	false																	
316840	170453	38597																												0	0	0	0				830	0	
316859					false			false			false	false		false		false		false			false	false																	
316934					false			false			false	false		false		false		false			false	false																	
317258	3952	0			true	0	0	false			false	false		false		true	88970	false			false	false																	
317342	156510	0																												0	0	0	0						
317379	6722	0			true	0	0	false			false	false		false		true	174473	false			false	false																	
317650					false			false			false	false		false		false		false			false	false																	
318639	0	0																												0	0	0	0						
318835					false			false			false	false		false		false		false			false	false																	
318947	0	0																												0	0	0	0						
318974	349548	0																												0	0	0	0				779	0	
319047					false			false			false	false		false		true	97352	false			false	false																	
319458	0	0																												0	0	0	0						
319551					false			false			false	false		true	11243	true	11243	false			false	false																	
320034	0	0																												0	0	0	0						
320052	0	0																												0	0	0	0						
320070	0	0																												0	0	0	0						
320119	2298444	0																												0	0	0	0						
321152	0	0																												0	0	0	0						
321255	0	0																												0	0	0	0						
321273					false			false			false	false		false		false		false			false	false																	
321330					false			false			false	false		true	472	true	4597	false			false	false																	
321947	3217	0																												0	0	0	0						
322056	0	0																												0	0	0	0						
322449					false			false			false	false		false		false		false			false	false																	
322476					false			false			false	false		false		false		false			false	false																	
322551					false			false			false	false		false		false		false			false	false																	
322757					false			false			false	false		false		false		false			false	false																	
322850					false			false			false	false		false		false		false			false	false																	
323204	6289	0																												0	0	0	0						
323651					false			false			false	false		false		false		false			false	false																	
324153					false			false			false	false		false		false		false			false	false																	
324229					false			false			false	false		false		false		false			false	false																	
324256					false			false			false	false		false		false		false			false	false																	
324274					false			false			false	false		false		false		false			false	false																	
324340	0	0																												0	0	0	0						
324649	7470	0																												0	0	0	0						
324854					false			false			false	false		false		false		false			false	false																	
324863	9624	0																												0	0	0	0						
324975	3324	0			true	0	0	false			false	false		true	1534	true	36933	false			false	false																	
325141	0	0																												0	0	0	0						
325459					false			false			false	false		false		false		false			false	false																	
325534	4758	0			true	0	4808	true	5517	4134	false	true	7736	false		true	273271	false			false	false																	
326054					false			false			false	false		false		false		false			false	false																	
326344	0	0			true	135	0	false			false	false		true	34728	true	34728	false			false	false																	
326858	512	0																												0	0	0	0						
326979					false			false			true	false		true	1048	true	50015	false			false	false						405	0								14	0	
327220					false			false			false	false		false		false		false			false	false																	
327305	138830	0																												0	0	0	0						
327435					false			false			false	false		false		false		false			false	false																	
327453	1038	0			true	0	0	false			false	false		false		false		false			false	false																	
327556					false			false			false	false		false		false		false			false	false																	
327855					false			false			false	false		false		false		false			false	false																	
327949	8288	0																												0	0	0	0						
328058	0	0																												0	0	0	0						
328357	0	0																												0	0	0	0				-107	0	
328656					false			false			false	false		false		false		false			false	false																	
328777	103461	1339																												0	0	0	0						
329149					false			false			false	false		false		false		false			false	false																	
329345	0	0																												0	0	0	0						
329550					false			false			false	false		false		false		false			false	false																	
329952	9606	0																												0	0	0	0						
330239					false			false			false	false		false		false		false			false	false																	
330248					false			false			false	false		false		false		false			false	false																	
330855	6947	0																												0	0	0	0						
330873	0	0																												0	0	0	0						
330949					false			false			false	false		false		true	456	false			false	false																	
331076					false			false			false	false		false		false		false			false	false																	
331375					false			false			false	false		false		false		false			false	false																	
331544					false			false			false	false		false		false		false			false	false																	
331553					false			false			false	false		false		false		false			false	false																	
331713	0	0																												0	0	0	0						
332055					false			false			false	false		true	44792	false		false			false	false																	
332224					false			false			false	false		false		false		false			false	false																	
332345					false			false			false	false		false		false		false			false	false																	
332402	42901	0			true	0	0	true	99875	32036	true	false		true	7114	true	1097334	false			false	false						32036	0								0	0	
332671					false			false			false	false		false		false		false			false	false																	
332756					false			false			false	false		false		false		false			false	false																	
333034					false			false			false	false		false		false		false			false	false																	
333052	1165	0			true	0	0	false			false	false		false		false		false			false	false																	
333203	0	0																												0	0	0	0						
333650					false			false			false	false		true	6908	true	7626	false			false	false																	
333856	0	0																												0	0	0	0						
333940	0	0																												0	0	0	0						
334264	0	0																												0	0	0	0						
334648					false			false			false	false		false		false		false			false	false																	
334657	0	0																												0	0	0	0						
335346					false			false			false	false		false		false		false			false	false																	
335355	0	0																												0	0	0	0						
336147					false			false			false	false		false		false		false			false	false																	
336361					false			false			false	false		false		false		false			false	false																	
336576	24037	0																												0	0	0	0						
336950					false			false			false	false		false		false		false			false	false																	
337247					false			false			false	false		false		false		false			false	false																	
337340					false			false			false	false		false		false		false			false	false																	
338178					false			false			false	false		false		false		false			false	false																	
338646					false			false			false	false		true	26	true	21486	false			false	false																	
338851	0	0																												0	0	0	0						
338945					false			false			false	false		false		false		false			false	false																	
339054	0	0																												0	0	0	0						
339072	356007	0																												0	0	0	0				3583	0	
339353					false			false			false	false		false		false		false			false	false																	
339456	3049	0																												0	0	0	0						
339607	10000	0			true	0	0	false			false	false		true	126566	false		false			false	false																	
339773	112149	0																												0	0	0	0						
339858	1933854	53308797																												0	0	0	0				12904	0	
339876					false			false			false	false		false		false		false			false	false																	
340135	36103	0																												0	0	0	0						
340144	12917	0			true	0	0	true	12162	424	false	false		true	9231	true	303129	false			false	false																	
340256	0	0																												0	0	0	0						
340443					false			false			false	false		true	299	true	23610	false			false	false																	
340742	133137	0																												0	0	0	0						
340751					false			false			false	false		false		false		false			false	false																	
341310					false			false			false	false		false		true	172617	false			false	false																	
342054	1926	0			true	0	0	false			false	false		false		false		false			false	false																	
342175	18953	0			true	0	0	true	15390	4097	false	false		false		false		false			false	false																	
342362	0	0																												0	0	0	0						
342410	0	0																												0	0	0	0						
342634	439887	663762																												158	13	0	0				5996	0	
343051					false			false			false	false		false		false		false			false	false																	
343248	0	0																												0	0	0	0						
343257					false			false			false	false		false		false		false			false	false																	
343378					false			false			false	false		false		false		false			false	false																	
343770					false			false			false	false		false		false		false			false	false																	
343903					false			false			false	false		false		true	6387	false			false	false																	
343958					false			false			false	false		false		false		false			false	false																	
344647	99	0																												0	0	0	0						
344816	0	0																												0	0	0	0						
344852					false			false			false	false		false		false		false			false	false																	
345309	3757	0																												0	0	0	0						
345345	2158	0																												0	0	0	0						
345747	0	0																												0	0	0	0						
345756	19788	0																												0	0	0	0						
345877	0	0	0	0																										0	0	0	0	0	0	0			
346379					false			true	27922	2680	false	true	549	true	549	true	46319	false			false	false																	
346566					false			false			false	false		false		false		false			false	false																	
346771	5193	0			true	0	0	false			false	false		false		true	89344	false			false	false																	
347022					false			false			false	false		false		false		false			false	false																	
347639					false			true	18977	1626	true	false		false		true	270411	false			false	false						39322	0								128	0	
347956	0	0																												0	0	0	0						
348159					false			true	5015	0	true	false		true	125002	true	121465	false			false	false						752	0								30	0	
348207	0	0																												0	0	0	0						
348551	3568	0			true	0	0	false			false	false		true	43073	true	43073	false			false	false																	
348720					false			false			true	false		false		true	139125	false			false	false						26983	0								22	0	
349129					false			false			false	false		false		false		false			false	false																	
349343					false			false			false	false		false		true	37093	false			false	false																	
349370	1807	0																												0	0	0	0						
350572	380	0																												0	0	0	0						
350657					false			false			false	false		false		false		false			false	false																	
350750					false			false			false	false		false		false		false			false	false																	
351131	0	0																												0	0	0	0						
351560					false			false			false	false		false		false		false			false	false																	
351850					false			false			false	false		false		false		false			false	false																	
351878					false			false			false	false		false		false		false			false	false																	
352035					false			false			false	false		false		false		false			false	false																	
352370	0	0																												0	0	0	0						
352651					false			false			false	false		false		false		false			false	false																	
352745					false			false			false	false		true	26498	true	108700	false			false	false																	
352772	220715	602722																												0	0	0	0				983	569	
352820					false			false			false	false		false		false		false			false	false																	
353238					false			false			false	false		false		false		false			false	false																	
353546					false			false			false	false		false		true	9638	false			false	false																	
353555	69015	0																												0	0	0	0						
353724					false			false			false	false		false		false		false			false	false																	
353957					false			false			false	false		false		false		false			false	false																	
354057					false			false			false	false		false		false		false			false	false																	
354253					false			false			false	false		false		false		false			false	false																	
354310	108310	0																												0	0	0	0				0	0	
354552	20415	0																												0	0	0	0						
354851					false			false			false	false		false		false		false			false	false																	
355120					false			false			false	false		false		true	78	false			false	false																	
355559					false			false			true	false		false		true	250539	false			false	false						2680	0								480	0	
355737					false			false			false	false		false		false		false			false	false																	
355858	0	0																												0	0	0	0						
356239					false			false			false	false		true	50455	true	74008	false			false	false																	
356659					false			false			false	false		false		false		false			false	false																	
356752					false			false			false	false		false		false		false			false	false																	
357049					false			false			false	false		false		false		false			false	false																	
357151					false			false			false	false		false		false		false			false	false																	
357526					false			false			false	false		true	46144	false		false			false	false																	
357553					false			false			false	false		false		false		false			false	false																	
357777					false			false			false	false		true	19384	true	19384	false			false	false																	
357937					false			false			false	false		false		false		false			false	false																	
358112					false			false			false	false		false		false		false			false	false																	
358149					false			false			false	false		false		false		false			false	false																	
358233					false			false			false	false		false		false		false			false	false																	
358448					false			false			false	false		false		false		false			false	false																	
358756					false			false			false	false		false		false		false			false	false																	
359324	0	0																												0	0	0	0						
359472					false			false			false	false		false		false		false			false	false																	
359650					false			false			false	false		false		false		false			false	false																	
359744					false			false			false	false		false		false		false			false	false																	
359838	0	0																												0	0	0	0						
360777	0	0																												0	0	0	0						
361055	5959	0			true	0	0	false			true	false		true	81956	true	118989	false			false	false						545	0								-5	0	
361167	379420	0																												0	0	0	0				-83	0	
361279					false			false			false	false		false		false		false			false	false																	
361354					false			false			false	false		false		false		false			false	false																	
361439	0	0																												0	0	0	0						
361653					false			false			false	false		false		false		false			false	false																	
362043					false			false			false	false		false		false		false			false	false																	
362155					false			false			false	false		false		false		false			false	false																	
362717	0	0																												0	0	0	0						
362753	0	0																												0	0	0	0						
362856					false			false			false	false		false		false		false			false	false																	
362940					false			false			false	false		false		false		false			false	false																	
363442					false			false			false	false		false		false		false			false	false																	
363648	0	0																												0	0	0	0						
363657	0	0																												0	0	0	0						
363778					false			false			false	true	8549	false		false		false			false	false																	
364131					false			false			false	false		false		false		false			false	false																	
364270																																							
364430					false			false			false	false		false		false		false			false	false																	
364449	3174	0																												0	0	0	0						
364850	0	0																												0	0	0	0						
365325	988773	0																												0	0	0	0				21993	0	
365576	14705	0			true	0	0	false			false	false		false		false		false			false	false																	
365745					false			false			false	false		true	382	true	382	false			false	false																	
365848					false			false			false	false		true	576	true	26292	false			false	false																	
365950					false			false			false	false		false		false		false			false	false																	
366078	29982	0			true	0	0	false			false	false		true	127	true	171487	false			false	false																	
366238	0	0																												0	0	0	0						
366247	0	0																												0	0	0	0						
366359					false			false			false	false		false		false		false			false	false																	
366658					false			false			false	false		false		false		false			false	false																	
366854	0	0																												0	0	0	0						
367150					false			false			false	false		false		false		false			false	false																	
367178					false			false			false	false		false		true	37784	false			false	false																	
367431					false			false			false	false		false		false		false			false	false																	
367543					false			false			false	false		false		false		false			false	false																	
367954	0	0																												0	0	0	0						
368054					false			false			false	false		false		false		false			false	false																	
368344	0	192																												0	0	0	0						
368522					false			false			false	false		false		false		false			false	false																	
368933					false			false			false	false		false		false		false			false	false																	
368951	0	0																												0	0	0	0						
369453					false			false			false	false		false		false		false			false	false																	
369659					false			false			false	false		false		false		false			false	false																	
370020					false			false			false	false		false		false		false			false	false																	
370271	6564700	0																												0	0	0	0						
370347					false			false			false	true	277	false		true	15207	false			false	false																	
370721	0	0																												0	0	0	0						
370758	0	0																												0	0	0	0						
370833	0	0																												0	0	0	0						
370954	2864	0																												0	0	0	0						
371223	17710	0			true	0	0	false			false	false		false		true	93251	false			false	false																	
371232	0	0																												0	0	0	0						
371362					false			false			false	false		false		false		false			false	false																	
371559					false			false			false	false		false		false		false			false	false																	
371755	0	0																												0	0	0	0						
371849	0	0																												0	0	0	0						
371924	0	0																												0	0	0	0						
371942					false			false			false	false		true	90	true	11489	false			false	false																	
372444					false			false			false	false		true	2970	true	24831	false			false	false																	
372538					false			false			false	false		false		false		false			false	false																	
372640					false			false			false	false		false		false		false			false	false																	
372855	0	0																												0	0	0	0						
373058					false			false			false	false		false		false		false			false	false																	
373115	62	0																												0	0	0	0						
373272					false			false			false	false		false		false		false			false	false																	
373553					false			false			false	false		false		false		false			false	false																	
373601	0	0																												0	0	0	0						
374130	49	0			true	0	0	false			false	false		false		false		false			false	false																	
374354					false			false			false	false		false		false		false			false	false																	
374653	0	0																												0	0	0	0						
374774					false			false			false	false		false		false		false			false	false																	
375034	0	0																												0	0	0	0						
375043	0	0																												0	0	0	0						
375379					false			false			false	false		false		true	2621	false			false	false																	
375502	0	0																												0	0	0	0						
375566	13359	0			true	0	0	true	52216	25579	false	false		false		false		false			false	false																	
375650					false			false			false	false		false		false		false			false	false																	
376237	1100	0																												0	0	0	0						
376273	0	0																												0	0	0	0						
376442	0	0																												0	0	0	0						
376947					false			false			false	false		false		false		false			false	false																	
377663	0	0																												0	0	0	0						
377850					false			false			false	false		false		false		false			false	false																	
377908	0	0																												0	0	0	0						
378044					false			false			false	false		false		false		false			false	false																	
378110					false			false			false	false		false		false		false			false	false																	
378558	0	0																												0	0	0	0						
379050					false			false			false	false		false		false		false			false	false																	
379153					false			false			false	false		false		false		false			false	false																	
379171					false			false			false	false		false		false		false			false	false																	
379470	0	0																												0	0	0	0						
379649	0	0																												0	0	0	0						
379920	1099228	4028557	0	0																										0	0	0	0	0	0	0			
380346					false			false			false	false		false		false		false			false	false																	
380458	0	0																												0	0	0	0						
380533					false			false			false	false		false		false		false			false	false																	
380654					false			false			false	false		false		false		false			false	false																	
380841					false			false			false	false		false		false		false			false	false																	
380878					false			false			false	false		false		false		false			false	false																	
380944	644	0																												0	0	0	0						
381026	0	0																												0	0	0	0						
381343	0	0																												0	0	0	0						
381839					false			false			false	false		false		false		false			false	false																	
381932					false			false			false	false		false		false		false			false	false																	
381950					false			false			false	false		false		true	25116	false			false	false																	
382050	619	0																												0	0	0	0						
382069	0	0																												0	0	0	0						
382256					false			false			false	false		true	5595	true	5054	false			false	false																	
382274					false			false			false	false		false		false		false			false	false																	
382443					false			false			false	false		false		false		false			false	false																	
382537					false			false			false	false		false		false		false			false	false																	
382649	0	0																												0	0	0	0						
382658					false			false			false	false		false		false		false			false	false																	
382742					false			false			false	false		false		false		false			false	false																	
382854	899	0																												0	0	0	0						
384018	0	0																												0	0	0	0						
384278	125500	0																												0	0	0	0				1207	0	
384353					false			false			false	false		false		false		false			false	false																	
384652	0	0			true	0	5181	false			false	false		false		false		false			false	false																	
384830	0	0																												0	0	0	0						
385350					false			false			false	false		false		false		false			false	false																	
385471	2278	0			true	0	0	false			false	false		true	98313	true	98313	false			false	false																	
385547					false			false			false	false		false		false		false			false	false																	
385686					false			false			false	false		false		false		false			false	false																	
386049	0	0																												0	0	0	0						
386432					false			false			false	false		false		false		false			false	false																	
386450	0	0																												0	0	0	0						
386731					false			false			false	false		false		false		false			false	false																	
386825					false			false			false	false		false		false		false			false	false																	
386852	1874	0																												0	0	0	0						
387055					false			false			false	false		false		false		false			false	false																	
387671					false			true	30285	4477	false	false		false		true	244901	false			false	false																	
388155					false			false			false	false		false		false		false			false	false																	
388258	0	0																												0	0	0	0						
388557					false			false			false	false		false		false		false			false	false																	
388744					false			false			false	false		false		true	86066	false			false	false																	
388753					false			false			false	false		false		false		false			false	false																	
388874					false			false			false	false		false		false		false			false	false																	
388940					false			false			false	false		true	208	true	16213	false			false	false																	
389059					false			false			false	false		false		false		false			false	false																	
389358					false			false			false	false		false		false		false			false	false																	
389376					false			false			false	false		false		false		false			false	false																	
389826					false			false			false	false		false		false		false			false	false																	
390336					false			false			false	false		false		false		false			false	false																	
390372					false			false			false	false		false		false		false			false	false																	
390840					false			false			false	false		true	81	true	49720	false			false	false																	
391418					false			false			false	false		false		false		false			false	false																	
391557	0	0																												0	0	0	0						
391575	103097	0																												0	0	0	0						
391959	0	0																												0	0	0	0						
391977					false			false			false	false		false		true	8144	false			false	false																	
392152	1	0			true	0	0	false			false	false		true	11738	false		false			false	false																	
392255					false			false			false	false		false		false		false			false	false																	
392778					false			false			false	false		false		false		false			false	false																	
393252	0	0																												0	0	0	0						
393355	0	0																												0	0	0	0						
393850					false			false			false	false		false		false		false			false	false																	
393953					false			false			false	false		false		false		false			false	false																	
394156					false			false			false	false		false		false		false			false	false																	
394259	23099	0																												0	0	0	0						
395238	190326	1485112																												0	0	0	0				954	0	
395274					false			false			false	false		false		false		false			false	false																	
396057	0	0																												0	0	0	0						
396244	0	0																												0	0	0	0						
396253	193	0																												0	0	0	0						
396356					false			false			false	false		false		false		false			false	false																	
396954					false			false			false	false		false		false		false			false	false																	
397456	0	0																												0	0	0	0						
397531					false			false			false	false		false		false		false			false	false																	
397540	77663	0																												0	0	0	0						
397559	2444	0			true	0	0	false			false	false		true	37609	true	182383	false			false	false																	
397755					false			false			false	false		false		false		false			false	false																	
