"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
88352																																		0	0	0	0	0	0		0	0	0	0	0	105	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	false																					www.bediasbank.com	
88455																																		18358	0	43540	16709	0	43540		0	0	0	0	0	0	0	0			0	43540	0	0	0	0	0	0	0	0	0	0						1649																					true	false	false	false	false																					www.myhbank.com	
88950																																		0	341	0	0	0	10000		0	0	0	0	341	1097	1	0			0	0	8000	2000	0	0	0	0	0	0	0	0					0	0																					true	true	false	true	false																					www.financialsecuritybank.com	
89032																																		0	390	0	0	0	0		0	0	165	0	225	991	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					http://www.plaqbank.com	
89135																																		0	0	0	0	0	0		0	0	0	0	0	1280	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.fnbwauchula.com	
89854																																		0	1309	0	0	0	6027		0	1034	0	0	275	2842	4	0			14	0	1750	4250	0	0	14	12	1	0	0	0					0	0																					true	false	false	false	false																					www.minnstarbank.com	
89957																																		0	0	0	0	0	0		0	0	0	0	0	253	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	true	false	false	false																					http://cenderabank.com	
90047																																		0	0	0	0	0	0		0	0	0	0	0	924	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					www.palosavingsbank.com	
90177																																		0	957	14750	0	0	89986		0	0	957	0	0	1406	0	0			0	14750	16176	14723	44337	0	0	0	0	0	0	0					16	0																			1	true	true	true	false	false	false																					www.firstwithus.com	
90328																																		6712	0	0	3257	0	0		0	0	0	0	0	6252	4	0			0	0	0	0	0	0	0	0	0	0	0	0						3455																					true	false	false	false	false																					http://www.skylinenationalbank.com	
90337																																		0	1543	3500	0	0	17100		1143	0	0	0	400	1413	1	0	false	0	0	3500	7200	6400	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false					HTTP://WWW.CBEXPRESS.COM		HTTP://WWW.UCBANKING.BIZ		HTTP://WWW.UCBANKING.US		HTTP://WWW.UCBANKING.INFO		HTTP://WWW.UCBANKING.MOBI		HTTP://WWW.UCBANKING.NET		HTTP://WWW.UCBANKING.ORG	HTTP://WWW.UCBANKING.BANK			http://HTTP://WWW.UCBANKING.COM	
90579																																		2	0	0	0	2	0		0	0	0	0	0	419	0	2			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	true	false	false	false	true	0	85	12770	0																	http://www.firstfedweb.com	
91615																																		0	98	750	0	0	2750		0	98	0	0	0	1352	1	0			0	750	2000	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					www.antwerpexchangebank.com	
91754																																		20175	0	0	20175	0	0		0	0	0	0	0	11110	5	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					http://www.fnbbellville.com	
91950																																		0	0	0	0	0	4		0	0	0	0	0	1263	4	0			4	0	0	0	0	0	4	0	0	0	0	4					0	0																					false	false	false	false	false																					www.cantonfarmersstatebank.com	
92144																																		0	0	0	0	0	0		0	0	0	0	0	624	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.csbpaton.com	
92676																																		887	0	8820	739	148	8820		0	0	0	0	0	5699	2	523	false	0	0	8820	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	false	true	false	false	false	false					www.wfsmobile.com	Windsor Federal Savings		WFS Mortgage Company													www.windsorfederal.com	
92706																																		54	0	10000	0	54	23000		0	0	0	0	0	1013	0	300			0	10000	13000	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.sugarriverbank.com	
92902																																		0	0	0	0	0	0		0	0	0	0	0	275	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																						
93244																																		362	0	10	0	362	25694		0	0	0	0	0	3863	2	610			0	10	6720	17437	1527	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.woodfordstatebank.com	
93543																																		484	133	28500	0	484	48988		0	0	93	0	40	814	0	484			0	28950	8038	2000	10000	0	0	0	0	0	0	0					1416	0																					true	true	false	false	false																					www.svbt.com	
93619																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false					N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A		
94139																																		2824	1201	0	2824	0	0		308	0	143	0	750	1872	2	0			0	0	0	0	0	0	0	0	0	0	0	0					72	0																					true	false	false	false	false																					WWW.MANDMBANK.COM	
94522																																		0	1813	0	0	0	0		0	0	264	0	1549	5772	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	true	false	false	false																					http://www.BCBonline.com	
94755																																		0	380	0	0	0	0		0	0	47	0	333	1890	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.sundancestate.bank	
94858																																		0	42	0	0	0	0		0	0	42	0	0	400	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0					0	0																	0	0		false	true	true	false	false	true	2	270	18	0																	www.adrianbank.com	
95051																																		364	9	30500	1	72	30500		0	0	0	0	9	0	0	72	false	0	0	30500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	2	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	true	false	false	false																					http://www.oneamericanbank.com	
95677																																		0	0	0	0	0	5000		0	0	0	0	0	773	1	0			0	0	5000	0	0	0	0	0	0	0	0	0					0	0																			1	true	false	false	false	false	false																					www.rocklandsavingsbank.com	
96553																																		0	2086	0	0	0	0		45	2041	0	0	0	873	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					WWW.HERSHEYSTATEBANK.COM	
97055																																		0	0	3840	0	0	53840		0	0	0	0	0	8111	1	0			0	8840	30000	15000	0	45000	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.hendersonstatebank.net	
97279																																		0	0	0	0	0	0		0	0	0	0	0	130	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.woodsfieldsavings.com	
97457																																		0	879	700	0	0	2200		50	0	142	0	687	2604	4	0			0	700	1000	500	0	0	0	0	0	0	0	0						0																					true	false	false	false	false					secure.citizensbankofamsterdam.com																WWW.CITIZENSBANK.WS	
97804																																		3336	795	99500	2526	19	118300		0	0	35	0	760	21278	2	319			0	99500	12500	6300	0	0	0	0	0	0	0	0					0	791																					false	false	false	false	false																					www.mountainone.com	
97943																																		392	1261	0	0	0	6000		0	0	0	1261	0	3415	2	0			0	0	0	6000	0	0	0	0	0	0	0	0					0	392																					false	false	false	false	false																					http://www.marioncountybank.com	
98351																																		250	87	0	0	0	0		0	0	87	0	0	1440	2	0			0	0	0	0	0	0	0	0	0	0	0	0						250																					true	true	false	false	false						CSB RIDGWAY		CSB SILVERTON		CSB NATURITA											http://www.csbcolorado.com	
98463																																		0	805	0	0	0	0		0	0	805	0	0	10334	5	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.citizensEbank.com	
98717																																		0	0	486	0	0	4129		0	0	0	0	0	0	0	0	false	0	0	486	0	3643	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					http://www.eastbank-na.com	
99143																																		0	780	5000	0	0	5782		36	0	48	0	696	7089	3	0			0	5000	0	91	691	0	0	0	0	0	0	0						0																					true	false	false	false	false																					http://www.mandpbank.com	
99255																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					http://fsbclaremont.com	
99376																																		19477	6349	0	46	19431	95000		0	0	241	0	6108	4096	2	25501	false	0	0	0	30000	25000	40000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false					www.cifwithncb.coop	National Cooperative Bank															www.ncb.coop	
99442																																		5988	37	8445	3605	0	13124		8	0	29	0	0	1401	0	0			0	8445	4679	0	0	0	0	0	0	0	0	0	true	true				2383																					false	false	false	false	false																					http://WWW.BANKCOM.COM	
99536																																		517	29	0	0	0	0		29	0	0	0	0	9652	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	517																					true	false	false	false	false																					bankofputnamcounty.com	
99853																																		0	181	0	0	0	0	true	0	0	181	0	0	728	2	0	false		0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																					true	false	false	false	false																					http://www.fsbnoble.com	
100236																																		0	534	0	0	0	0		248	0	54	0	232	1515	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	true	false	false	false																					https://www.sunmarkbank.com	
100357																																		11344	1978	0	11294	0	0		0	1817	161	0	0	4242	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	50																					false	false	false	false	false																					www.legend-bank.com	
100562																																		253619	1548	0	220972	6229	42726		445	526	490	0	87	16998	4	6229	true	0	13540	0	0	0	0	0	13540	1232	3345	24609	0	42726	true	false	0	0	3000	26418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	true	1	466	4600	0	http://www.tricountiesbank.com																http://www.tcbk.com	
100777																																		3	152	0	0	0	0		0	0	152	0	0	524	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	3																			1	true	true	false	false	false	false																					www.cfsbank.com	
100843																																		0	805	56000	0	0	56000		385	0	420	0	0	205	0	0			0	56000	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.fnbc.us	
101019	4550	0	270000	4550	0	318780		34974	2	0	true	0	0	270000	48780	0	0	0	0	0	0	0	0	0	0		0	0	0			0	0						318780		0	0	0	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						true	false	false	false	true	1	802	46619	0																	http://www.leumiusa.com	
101037																																		0	479	10000	0	0	10000		0	0	79	0	400	3135	1	0	true	0	0	10000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	false					www.fabt.com																www.fabt.com	
101439																																		0	220	0	0	0	0		0	0	200	0	20	1153	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					www.durdenbc.com	
101671																																		2416	135	3686	2023	393	31510		0	0	0	0	135	8921	3	393	true	0	0	3686	12824	10000	5000	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					www.adirondackbank.com	
101738																																		0	149	0	0	0	0		49	0	100	0	0	187	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					http://www.gsnb.com	
101952																																		0	0	0	0	0	0	true	0	0	0	0	0	1607	0	0	true		0	0	0	0	0	0	0	0	0	0	0	0	true	true				0																					false	false	false	false	false																					http://www.bradynationalbank.com	
102333																																		0	0	0	0	0	0		0	0	0	0	0	249	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					http://www.wilcobank.com	
102342																																		0	0	2334	0	0	3349		0	0	0	0	0	47	0	0			0	2334	1015	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					WWW.RACCOONVALLEYBANK.COM	
102539																																		0	0	0	0	0	0		0	0	0	0	0	981	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.communities1st.com	
102557																																		653	0	1250	653	0	7421		0	0	0	0	0	0	0	0			0	1250	3857	1314	1000	0	0	0	0	0	0	0						0																					true	false	false	false	false																					www.foundationonebank.com	
102874																																		423	0	0	0	423	5000		0	0	0	0	0	996	0	423	false	0	0	0	0	5000	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	true	false	false	false	false																					www.papercitysavings.com	
103134																																		0	0	0	0	0	0		0	0	0	0	0	2176	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	false																					http://WWW.BKOFCOMMERCE.COM	
103255																																		840	75	0	407	433	10061		32	0	43	0	0	3214	2	433	true	0	0	0	0	0	653	0	0	0	0	9408	0	9408	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	true	1	192	1465	0																	http://www.landmarkbank.com	
103563																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																					false	false	false	false	false																					http://www.fsbmobeetie.com	
104234																																		0	0	0	0	0	0		0	0	0	0	0	554	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.hcbwv.com	
104542																																		0	0	0	0	0	0		0	0	0	0	0	186	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.marseillesbank.com	
104971																																		0	866	0	0	0	0		40	0	802	24	0	112	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	false	false	false	false	false																					www.martinsvillefirst.com	
105026																																		0	2241	14500	0	0	42500		1334	0	367	0	540	12811	4	0			0	14500	8000	20000	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.fbwbank.com	
105222																																		0	87	1000	0	0	1000		87	0	0	0	0	3280	1	0			0	1000	0	0	0	0	0	0	0	0	0	0					0	0																					true	true	false	false	false																					www.virginiacommunitybank.com	
105473																																		0	0	0	0	0	0		0	0	0	0	0	2641	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2	true	true	false	false	false	false																					www.homefederalbanktn.com	
105530																																		0	730	0	0	0	0		602	0	128	0	0	970	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.fsbankmctn.com	
106359																																		14664	770	0	14206	0	65000		105	0	0	0	665	11671	4	0	true	0	0	40000	10000	15000	0	40000	0	0	0	0	0	0	true	true	0	0		458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	true	1	82	936	0																	FFB.com	
106452																																		0	7392	0	0	0	0		7392	0	0	0	0	248	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false					www.pueblobankandtrust.com	PB&T Bank	www.pbandt.mobi		www.pbandt.com												www.pbandt.bank	
106676																																		0	0	4273	0	0	11273		0	0	0	0	0	1494	0	0			0	4273	1000	500	5500	0	0	0	0	0	0	0					0	0																			1	true	false	false	false	false	false																					www.bhsla.com	
107244																																		690304	32856	100379	660789	0	157897		18284	0	1761	0	12811	379	0	0	false	0	1408	100379	947	129	0	0	1408	2431	10417	42186	0	56442	true	true	0	0	0	29515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	true	1	457	7436	0																	http://www.ozk.com	
107459																																		0	0	0	0	0	0		0	0	0	0	0	265	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.corderbank.com	
107570																																		1322	0	10000	131	1191	48000		0	0	0	0	0	160	0	1191			0	10000	22000	13000	3000	7000	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.firstfedindiana.bank	
107758																																		0	261	38	0	0	6363		0	0	261	0	0	579	0	0			0	3337	1279	1275	472	0	0	0	0	0	0	0						0																					true	false	false	false	false																					www.bvsb.bank	
108072																																		132	0	45	132	0	5857		0	0	0	0	0	1889	1	0			0	45	2093	3546	173	0	0	0	0	0	0	0						0																					false	false	false	false	false					www.buffalofed.com	BANK OF BUFFALO		BANK OF GILLETTE		BANK OF SHERIDAN											www.buffalofed.com	
108269																																		0	0	0	0	0	0		0	0	0	0	0	5	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					WWW.FNBMOODY.COM	
108652																																		399	158	0	399	0	0		158	0	0	0	0	190	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.fnbob.com	
108746																																		0	0	0	0	0	0		0	0	0	0	0	3988	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					onlinebanking.masoncitynationalbank.com	
108951																																		381	0	522	363	0	6138		0	0	0	0	0	4746	1	0			0	522	846	3770	1000	0	0	0	0	0	0	0					0	18																					true	false	false	false	false																					www.reliabank.com	
109136																																		0	10058	0	0	0	0		4195	0	37	0	5826	12005	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					www.peoplesbanktrust.com	
109154																																		0	0	1100	0	0	1100		0	0	0	0	0	360	0	0			0	1100	0	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					WWW.fsbbyron.com	
109453																																		2383	0	5250	2163	0	10000		0	0	0	0	0	2730	1	0			0	5250	4750	0	0	0	0	0	0	0	0	0						220																					true	false	false	false	false																					https://www.ebankstar.bank	
109574																																		218	0	12000	218	0	21761		0	0	0	0	0	1870	1	0			0	12000	3000	3072	3689	0	0	0	0	0	0	0					0	0																					true	false	false	false	false					www.haverhillbank.bank																www.haverhillbank.com	
109659																																		138	326	167	138	0	728		225	0	0	0	101	5146	4	0			0	167	561	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					http://www.fn.bank	
110413																																		136	186	0	0	136	0		0	0	186	0	0	2719	1	136	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	false																					www.suttonbank.com	
110936																																		10488	0	0	10488	0	0		0	0	0	0	0	40	0	0			0	0	0	0	0	0	0	0	0	0	0	0					6000	0																					true	true	false	true	true	1	11542	60510	0																	http://www.bbamericas.com	
110945																																		0	969	4000	0	0	6851		0	0	0	0	969	321	0	0			0	4000	79	1090	1682	0	0	0	0	0	0	0					0	0																					true	true	false	false	false																					www.usbky.com	
110972																																		120	158	0	120	0	4000		0	0	158	0	0	1018	0	0			0	0	4000	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					WWW.FIRSTFEDERALWASHINGTON.COM	
111157																																		0	0	8837	0	0	10137		0	0	0	0	0	4009	1	0	false	0	0	8837	0	0	1300	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					https://www.bankoflindsay.com	
111205																																		672	0	28629	0	672	59705		0	0	0	0	0	1107	1	672			0	28629	25937	3257	1882	0	0	0	0	0	0	0					15384	0																					false	false	false	false	false					banksis.us		banksisonline.com		banksisonline.net		secure.banksis.net		banksis.me								partnersbankonline.com	
111942																																		1217	2739	10000	0	1139	13194		2470	0	144	0	125	1536	1	1139			30	10000	3000	0	0	0	30	0	164	0	0	194					32	78																					true	true	false	false	false																					www.fortifibank.com	
111979																																		1389	1381	0	1389	0	0		0	789	592	0	0	9433	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					www.ssbwa.com	
112163																																		37308	535	41500	32160	818	63828		0	0	535	0	0	37065	8	818	false	0	246	41500	4627	6000	0	0	246	543	303	10609	0	11701	true	false	0	0	0	4330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	true	1	77	1712	0																	www.gnty.com	
112332																																		68	67	0	0	0	1967		0	0	67	0	0	169	0	0			0	0	1389	578	0	0	0	0	0	0	0	0						68																					true	false	false	false	false						FNB		First National Bank													www.fnbhartford.com	
112444																																		0	0	2000	0	0	7000		0	0	0	0	0	2477	1	0			0	2000	0	5000	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.jacksoncountybank.com	
112510																																		0	0	0	0	0	0		0	0	0	0	0	912	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					balticstatebank.com	
112556																																		0	0	1500	0	0	1500		0	0	0	0	0	24	0	0			0	1500	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.statebankofchandler.bank	
112837	14672813	126	0	14244036	286134	13042439	true	0	0	286134	true	0	4235897	0	0	469	0	0	7033842	2764227	1737383	1506518	1081208	0	0	0	142643	0	0			0	0						13042439		0	0	0	0	126																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						true	false	false	false	true	1	12656	158604	0	banking.capitalone.com	Capital One Bank	https://intellix.capitalonebank.com		https://lbox.capitalonebank.com/		https://www.capitalone.com/commercial/depository-services/		https://p2ppayments.capitalone.com		https://www.zellepay.com/		https://verified.capitalone.com/sic-ui/#/esignin?Product=ENTERPRISE	verified.capitalone.com	https://p2ppayments.capitalone.com/#/login	myaccounts.capitalone.com	www.capitalone.com	
113003																																		0	0	0	0	0	0		0	0	0	0	0	1388	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	45149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	false																					www.staffordsavingsbank.com	
113030																																		0	0	0	0	0	0		0	0	0	0	0	541	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false					m.facebook.com/thefarmersstatebank																www.farmersstate-online.net	
113441																																		2791	0	10000	2604	127	43405		0	0	0	0	0	5770	3	127			0	10000	21500	11905	0	31500	0	0	0	0	0	0					1287	60																					false	false	false	false	false					http://www.gofsb.com																http://www.farmersstatebank.com	
113601																																		0	0	2850	0	0	3133		0	0	0	0	0	6	0	0			0	2850	0	283	0	0	0	0	0	0	0	0					1000	0																					true	false	false	false	false																					http://www.bankofnewengland.com	
113740																																		301	0	0	0	301	0		0	0	0	0	0	1210	1	1542	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	false																					www.fsb.bank	
113937																																		0	214	0	0	0	0		214	0	0	0	0	2941	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.merchantsbankal.com	
114149																																		2271	27	2000	1151	0	5650		0	0	0	0	27	1473	0	0			0	2000	2150	1500	0	0	0	0	0	0	0	0					1876	1120																					false	false	false	false	false																					http://www.partnersbankwi.com	
114251																																		374	213	16700	301	0	20839		0	0	0	0	213	1187	1	0			0	17018	1189	1380	1199	2349	0	0	53	0	0	0					0	73																					true	false	false	false	false					fmbankclfd.com	Farmers & Merchants State Bank of Clarkfield															fmbankminnesota.com	
114260																																		2548	1748	0	0	2548	1800		1317	0	431	0	0	13905	1	2548	false	0	0	0	0	0	0	0	0	250	117	1433	0	1800	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	true	1	244	3340	0																	http://www.fnbalaska.com	
114457																																		0	94	0	0	0	0		0	0	80	0	14	304	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false					www.fnbec.bank																www.fnbec.com	
114774																																		4413	6	0	0	4413	0		6	0	0	0	0	25	0	4835			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					false	false	false	false	false																					www.abbemae.com	
114840																																		0	0	1440	0	0	6901		0	0	0	0	0	4851	2	0			0	1440	1000	0	4461	0	0	0	0	0	0	0						0																					true	false	false	false	false																					http://www.fsbmybank.com	
114859																																		0	0	7255	0	0	8990		0	0	0	0	0	465	0	0			0	7255	340	993	402	0	0	0	0	0	0	0					5000	0																					true	false	false	false	false																					www.firstofminden.com	
115146																																		0	0	1000	0	0	8334		0	0	0	0	0	6285	4	0			0	1000	3000	1500	2834	0	0	0	0	0	0	0						0																					true	true	false	false	false																					http://www.STANSGARBANK.COM	
115575																																		8169	0	29700	3685	404	40682		0	0	0	0	0	4216	1	626			0	29700	7500	2590	0	0	0	0	0	892	0	892					0	4080																					true	false	false	false	false					www.coastalheritagebank-merchant.rdcselect.com/#/login		www.facebook.com/coastalheritagebank/														www.coastalheritagebank.com	
116358																																		0	0	2000	0	0	2000		0	0	0	0	0	683	0	0			0	2000	0	0	0	0	0	0	0	0	0	0					0	0																					true	false	false	false	false																					www.statebankcoldspring.com	
116554																																		25	0	0	25	0	3737		0	0	0	0	0	148	1	0			3737	0	0	0	0	0	3737	0	0	0	0	3737					0	0																					false	false	false	false	false																					fsbec.com	
116741																																		0	0	1000	0	0	2500		0	0	0	0	0	145	0	0			0	1000	1000	500	0	0	0	0	0	0	0	0						0																					true	false	false	false	false																					http://www.ubtc.net	
117038																																		0	710	0	0	0	0		0	0	0	0	710	852	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					true	false	false	false	false																					http://www.hnbfirst.com	
117074																																		0	0	0	0	0	7719		0	0	0	0	0	1148	0	0			0	0	7719	0	0	0	0	0	0	0	0	0					0	0																			1	true	true	false	false	false	false																					colonialfed.com	
117458																																		11563	179	69164	11563	0	138493		0	0	179	0	0	1945	2	0			0	69164	0	69329	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					www.bankfirstonline.com	
117775																																		0	0	2000	0	0	2000		0	0	0	0	0	439	0	0	false	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					false	false	false	false	false																					http://www.sobanco.com	
118156																																		0	14	12750	0	0	17750		0	0	14	0	0	4356	3	0			0	12750	5000	0	0	0	0	0	0	0	0	0						0																					false	false	false	false	false																					http://www.securitybanktn.com	
118660																																		170	0	800	0	170	23426		0	0	0	0	0	0	0	170			0	800	11834	8690	2102	0	0	0	0	0	0	0						0																					true	true	false	false	false																					https://www.hbc.bank	
