"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
648242																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	422435					0	141	0	0		0						0	0						0	
648251																																																																																																						
648345																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
648550																																																																																																						
649342																																																																																																						
649632																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0						0	0						0	
649874																																																																																																						
651121																																																																																																						
651149																																																																																																						
651158																																																																																																						
651354																																																																																																						
651448																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
651457																																																																																																						
651541																																																																																																						
651756																																																																																																						
651859																																																														4863	0	0	0	0	0	0	0	0			0	0	0	0	0	432899					0	966	0	0		0						0	0						0	
651952																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
652043																																																																																																						
652070																																																																																																						
652445																																																																																																						
652874																																																														0	0	0	0	0	0	0	0	0			634562	0	120427	0	533157	3966384					0	0	0	0		0						0	0						0	
652959																																																																																																						
652977																																																																																																						
653134																																																																																																						
653433																																																																																																						
653611																																																														0	0	0	0	0	0	0	0	0			78562	0	515	0	78479	0						0	0	0		0						0	0						0	
653648																																																														46222	0	0	0	0	0	0	0	0			690	0	690	0	0	0					0	0	0	0		0						0	0						0	
653778																																																																																																						
653947																																																																																																						
654047																																																																																																						
654252																																																																																																						
654300																																																														0	0	0	0	0	0	0	0	0			37982	0	1613	0	37982	19586					0	0	0	0		0						0	0						0	
654579																																																																																																						
655530																																																																																																						
655660																																																																																																						
655839																																																																																																						
656032																																																																																																						
656247																																																																																																						
656359																																																																																																						
656377																																																														68005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9953	0	0	0	0	0	0	0	0	0	0						0	0						0	
656470																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	353095					0	0	0	0		0						0	0						0	
656658																																																																																																						
656733	4388	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22382822	0	0	0	0		68956	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
656779																																																																																																						
657178																																																																																																						
657271																																																														0	0	0	0	0	0	0	0	0			55794	0	0	0	55794	1740806					0	1632	0	0		0						0	0						0	
657365																																																														455463	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
657459																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	5590					0	0	0	0		0						0	0						0	
657758																																																																																																						
657954																																																																																																						
658072																																																																																																						
658474																																																																																																						
658924																																																																																																						
659341																																																																																																						
659453																																																																																																						
659556																																																														0	0	0	0	0	0	0	0	0			5671	0	370	0	0	5671					0	0	0	0		0						0	0						0	
659640																																																																																																						
659734																																																																																																						
659855																																																														531	0	0	0	0	0	0	0	0			0	0	0	0	1550	3675706					0	1569	0	0		0						0	0						0	
660066																																																																																																						
660253																																																																																																						
660271																																																																																																						
660570																																																																																																						
660655																																																														14292	0	0	0	0	0	0	0	0			30668	0	3146	0	0	20871					0	0	0	0		0						0	0						0	
660879																																																																																																						
660927																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
661072																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	27821						0	0	0		0						0	0						0	
661157																																																																																																						
661223																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
661308																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
661474																																																																																																						
661858																																																																																																						
662350																																																																																																						
662369																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
662949																																																																																																						
663058																																																														48192	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
663245																																																														420481	0	0	0	0	0	0	0	0			0	0	0	0	0	729					0	0	0	0		0						0	0						0	
663450																																																																																																						
663638																																																																																																						
663647																																																																																																						
663656																																																																																																						
663834																																																														31877	0	0	0	0	0	0	0	0			0	0	0	0	0	12178					0	192	0	0		0						0	0						0	
663955																																																																																																						
664176																																																														0	0	0	0	0	0	0	0	0			10486	0	105	0	10486	1991						0	0	0		0						0	0						0	
664206																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1990675					0	321	0	0		0						0	0						0	
664653																																																																																																						
664756																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
665146																																																																																																						
665258																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
665865																																																																																																						
666059																																																																																																						
666358																																																																																																						
666554																																																																																																						
666657																																																														62170	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
666844																																																																																																						
666974																																																																																																						
667029																																																																																																						
667252																																																																																																						
667346																																																																																																						
667524																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
667551																																																																																																						
667757																																																														268345	0	0	0	0	0	0	0	0			0	0	0	0	0	2105732						6980	0	0		0						0	0						0	
668053																																																																																																						
668147																																																																																																						
669555																																																																																																						
670430																																																																																																						
670467																																																																																																						
670560																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
670654																																																																																																						
670748																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
670775																																																																																																						
670878																																																																																																						
671053																																																																																																						
671147																																																																																																						
671334																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	9218					0	0	0	0		0						0	0						0	
671370																																																																																																						
671464																																																														1204919	0	0	0	0	0	0	0	0	0	0	264793	0	264793	0	264793	92701	0	0	0	0	0	0	0	0	0	0						0	0						0	
671558																																																																																																						
672041																																																																																																						
672238																																																																																																						
672247																																																																																																						
672537																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
672573																																																																																																						
673244																																																																																																						
673440																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
673477																																																																																																						
673851																																																																																																						
673909																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	2053					0	0	0	0		0						0	0						0	
674344																																																																																																						
674849																																																																																																						
675042																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
675051																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
675079																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
675248																																																																																																						
675332	6210163	19911613	0	0	171564	0	0	1467943	0	0	0	0	0	0	20725	136191	0	0	2475	0	0	0	25114	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	25168	4570656	24163	978277	25168	139929401	0	0	0	0	0	97193	0	0	0	0	0	0	0	0	0	0																											4038	0	0	1604	0	0	0	0	0	0	822	0	0	0	
675341																																																																																																						
675659																																																																																																						
675855																																																																																																						
676049																																																																																																						
676151																																																																																																						
676478																																																														0	0	0	0	0	0	0	0	0			9581	0	313	0	0	0						0	0	0		0						0	0						0	
677176																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
677354																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
677448																																																																																																						
677644																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
677756																																																																																																						
677970																																																																																																						
678052																																																																																																						
678070																																																														0	0	0	0	0	0	0	0	0			319	0	319	0	319	0						0	0	0		0						0	0						0	
678258																																																																																																						
678454																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
678557																																																														0	0	0	0	0	0	0	0	0			5533	0	312	0	5533	0					0	0	0	0		0						0	0						0	
678575																																																																																																						
678717																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	9290					0	0	0	0		0						0	0						0	
678744																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0						0	0						0	
679246																																																																																																						
679451																																																																																																						
679648																																																																																																						
680055																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
680130																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
680354																																																														87695	0	0	0	0	0	0	0	0			801	0	801	0	0	0					0	0	0	0		0						0	0						0	
680457																																																																																																						
680747																																																																																																						
680813																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	212142					0	0	0	0		0						0	0						0	
681043																																																																																																						
681249																																																																																																						
682143																																																																																																						
682479																																																																																																						
682545																																																																																																						
682563																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
682648																																																																																																						
683449																																																														0	0	0	0	0	0	0	0	0			9261	0	933	0	9261	26173						0	0	0		0						0	0						0	
683814																																																																																																						
684455																																																																																																						
685023																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
685368																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
685649																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	320181					0	0	0	0		0						0	0						0	
685676																																																																																																						
685779																																																																																																						
686459																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	33299						0	0	0		0						0	0						0	
686570																																																																																																						
686655																																																														0	0	0	0	0	0	0	0	0			20200	0	1731	0	0	0					0	0	0	0		0						0	0						0	
686758																																																																																																						
687009																																																														0	0	0	0	0	0	0	0	0			1187	0	94	0	0	19186					0	0	0	0		0						0	0						0	
687054																																																																																																						
687474																																																																																																						
687830																																																																																																						
687951																																																														0	0	0	0	0	0	0	0	0			2868	0	117	0	0	0						0	0	0		0						0	0						0	
688079																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
688257																																																																																																						
688453																																																																																																						
688556																																																																																																						
689209																																																														61112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132017						177	0	0		0						0	0						0	
689357																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
689759																																																																																																						
691042																																																																																																						
691556																																																																																																						
691743																																																																																																						
691958																																																																																																						
692450																																																																																																						
692704																																																																																																						
692946																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
693073																																																																																																						
693224																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
693345																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	477356						0	0	0		0						0	0						0	
693952																																																																																																						
694146																																																																																																						
694771																																																																																																						
694847																																																																																																						
694904																																																														2602901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259548	4072	0	0	0	0	0	108	0	0	0	0						0	0						0	
695077																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
695134																																																																																																						
695349																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	123849					0	0	0	0		0						0	0						0	
695947																																																																																																						
696047																																																																																																						
696168																																																																																																						
696430																																																																																																						
696551																																																																																																						
696645																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
697035																																																														0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0						0	0	0	0	0						0	0						0	
697147																																																																																																						
697156																																																																																																						
697231																																																																																																						
697633																																																														101077	395455	0	4887	0	0	0	0	0	0	0	0	0	0	0	35776	4551188	0	0	0	0	0	2383	18744	0	0	0						0	0						0	
697763																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	3728						0	0	0		0						0	0						0	
697950																																																																																																						
697978																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	39513						0	0	0		0						0	0						0	
698144																																																														32906	0	0	0	0	0	0	0	0			249	96	249	136	249	154210					0	94	0	0		0						0	0						0	
698546																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
698649																																																																																																						
699105																																																																																																						
699253																																																																																																						
699534																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
700140																																																																																																						
700252																																																																																																						
700430																																																														0	0	0	0	0	0	0	0	1067			0	0	0	0	0	0						0	0	0		0						0	0						0	
700458																																																																																																						
701062																																																														0	0	0	0	0	0	0	0	0			54746	0	54746	0	4415	2022463					0	106	0	0		0						0	0						0	
701222																																																																																																						
701259																																																																																																						
701839																																																																																																						
701857																																																																																																						
701950																																																																																																						
702117																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	308138					0	0	0	0		0						0	0						0	
702359																																																																																																						
702612																																																																																																						
702836																																																																																																						
702911																																																																																																						
702966																																																																																																						
703039																																																																																																						
703552																																																														37811	0	0	0	0	0	0	0	0			4543	0	4543	0	0	0						0	0	0		0						0	0						0	
703767																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
704447																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
704559																																																														25872	0	0	0	0	0	0	0	0			363	0	36	0	363	251336						0	0	0		0						0	0						0	
704755																																																														13273	0	0	0	0	0	0	0	0			9309	0	9309	0	0	0						0	0	0		0						0	0						0	
705378																																																																																																						
705444																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
705556																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
706030																																																																																																						
706058																																																																																																						
706236																																																																																																						
706254																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
706450																																																																																																						
706656																																																																																																						
707354																																																														0	0	0	0	0	0	0	0	0			74461	0	23934	0	0	0					0	0	0	0		0						0	0						0	
708333																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
708379																																																																																																						
708753																																																																																																						
709143																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	7006	64750					0	70	0	0		0						0	0						0	
709451																																																																																																						
709554																																																																																																						
709602																																																														0	0	0	0	0	0	0	0	2302			0	0	0	0	0	320633					0	0	0	0		0						0	0						0	
709639																																																																																																						
709956																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
710176																																																																																																						
710859																																																																																																						
711472	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	198502					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
711520																																																																																																						
711548																																																																																																						
711753																																																																																																						
711801																																																																																																						
712059																																																																																																						
712273																																																																																																						
712648																																																																																																						
712956																																																																																																						
713047																																																																																																						
713140																																																																																																						
713252																																																																																																						
713476																																																																																																						
713926																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
714165																																																																																																						
714437																																																																																																						
714839																																																														0	0	0	0	0	0	0	0	0			1846	0	51	0	0	0					0	0	0	0		0						0	0						0	
714978																																																																																																						
715032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
715050																																																																																																						
715144																																																																																																						
715340																																																																																																						
715470																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
715630																																																																																																						
715872																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
715975																																																																																																						
716374																																																																																																						
716413																																																														0	1200538	0	32735	0	0	0	0	0			151965	0	151965	0	151965	3463449					0	43791	0	0		0						0	0						0	
716655																																																																																																						
716833																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	157909					0	19	0	0		0						0	0						0	
716851																																																																																																						
716954																																																																																																						
717232																																																																																																						
717513																																																																																																						
717670																																																																																																						
717737																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
717924																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	513760					0	0	0	0		0						0	0						0	
718079																																																																																																						
718145																																																																																																						
718275																																																																																																						
718538																																																																																																						
719030																																																																																																						
719610																																																																																																						
719656																																																																																																						
719964																																																																																																						
720157																																																																																																						
720344																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
720746																																																																																																						
720858																																																																																																						
720951																																																																																																						
721350																																																																																																						
721752																																																																																																						
721949																																																																																																						
722227																																																																																																						
722432																																																																																																						
722544																																																														0	0	0	0	0	0	0	0	0			6028	0	312	0	6028	516952					0	365	0	0		0						0	0						0	
722777	1417853	0	14780	0	0	0	0	0								0	1315	0	0	0	0	0	0	5937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29452	49559	15336	12226	15329	14573336	0	0	0	0	0	59108	0	0	0	0	0	0	0	0	0	0																											0	2317	0	0	0	0	0	0	267	0	0	0	0	0	
722816																																																																																																						
723112	1340893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282465	0	282465	0	282465	61276497	0	0	0	17700	0	143377	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723158																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0		0						0	0						0	
723550																																																																																																						
723653																																																																																																						
723756																																																																																																						
723822																																																																																																						
723868																																																																																																						
724230																																																																																																						
724548																																																																																																						
724744																																																																																																						
724904																																																																																																						
724940																																																																																																						
725077																																																																																																						
725376																																																																																																						
725732	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	356795					0	4349	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725741																																																																																																						
725853																																																																																																						
726458																																																																																																						
726953																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
727174																																																																																																						
728452																																																																																																						
728948																																																																																																						
728957																																																																																																						
729011																																																																																																						
729057																																																																																																						
729132	16276	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729178																																																																																																						
729310																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	12471					0	0	0	0		0						0	0						0	
729459																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
729570																																																																																																						
729842																																																																																																						
729945																																																																																																						
730745																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
731050																																																																																																						
731247																																																														0	0	0	0	0	0	0	0	0			71447	0	71447	0	0	0					0	0	0	0		0						0	0						0	
731957																																																																																																						
732178																																																																																																						
732253																																																																																																						
732459																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
732637																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
