"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	TEXT4087	
54656																																											438	438	0	0	0	true	438	0	0	0	0	438	4661	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	1895	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.citizensstatebanktx.com	
55176																																											0	4916	0	0	25100	true	0	4063	0	723	0	130	13333	5	0	0	false	0	0	0	25100	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.homesavingsbank.org	
55336																																											0	0	0	0	390	true	0	0	0	0	0	0	5433	2	0	0	true	0	0	0	0	0	0	390	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://METAIRIEBANK.COM	
55635																																											0	0	0	0	1550	true	0	0	0	0	0	0	1632	1	0	0	false	0	0	0	0	500	1050	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankcbn.com	
55653																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fidelitytopeka.com	
56258																																											0	998	0	0	500	true	0	0	0	0	0	998	5689	3	0	0	false	0	0	0	0	500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.cbhutch.com	
56351																																											0	1026	0	0	1481	true	0	360	0	332	0	334	1515	1	0	0	true	0	1481	0	0	0	0	0	0	1481	0	0	0	0	1481	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.cnbtexas.com	
56427																																											0	201	0	0	0	true	0	0	0	0	0	201	686	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.citizensmeyersdale.com	
56548																																											947	239	0	947	0	true	0	0	0	93	0	146	1188	1	1279	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.deforestbank.com	
56557	0	10710	30000	0	30000	true	0	11361	5	0	0	true	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					30000			5878	0	1004	0	3828								0										0		true	false			0	0	0	0	0	0	0	0	0										0	0	0	0	0					www.cobizbank.com	
56717																																											580	4192	12967	580	29063	true	0	52	0	224	0	3916	13989	6	580	0	true	0	0	0	12967	3326	3854	8916	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.thedimebank.com	
57040																																											0	100	0	0	0	true	0	0	0	0	0	100	59	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbdarlington.com	
57228																																											0	2642	0	0	0	true	0	354	0	572	368	1348	2082	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.newwindsorbank.com	
57255																																											0	305	0	0	0	true	0	0	0	0	0	305	396	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbbyers.net	
57451																																											0	3537	2500	0	13700	true	0	0	0	563	2682	292	4574	4	0	0	true	0	0	0	2500	2000	9200	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.dairystatebank.com	
57572																																											159	0	0	139	10895	true	0	0	0	0	0	0	988	1	150	20	false	0	0	0	0	5512	2550	2833	9000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.FamilyFirstBank.com	
57956																																											0	207	0	0	0	true	0	0	0	0	0	207	1783	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://ffinb.com	
58074																																											0	300	11000	0	27000	true	0	125	0	0	0	175	936	1	0	0	false	0	0	0	11000	12000	4000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.adamscooperative.com	
58207																																											0	1050	4500	0	8555	true	0	0	0	219	0	831	1702	0	0	0	false	0	0	0	4500	4000	0	0	2000	0	0	0	55	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.firstcolebrookbank.com	
58225																																											0	1970	500	0	5000	true	0	25	0	337	0	1608	3198	2	0	0	true	0	0	0	500	3000	1500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fbsc.com	
58243	29479	60569	0	27044	24217	true	2435	46010	6	27044	0	true	0	2597	0	0	20000	750	0	2597	870	0	0	2410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					24217			37306	0	10003	0	13260								0										0		true	true			0	0	0	0	0	0	0	0	0										0	0	0	0	0					www.johnsonbank.com	
58355																																											0	0	0	0	0	false	0	0	0	0	0	0	116	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58551																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ssbcheyenne.com	
58636																																											0	946	6000	0	17110	true	0	591	0	330	0	25	1457	0	0	0	true	0	0	0	7000	2000	3783	4327	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.centurybank.net	
58757																																											0	979	0	0	537	true	0	53	0	176	0	750	824	1	0	0	false	0	0	0	0	0	0	537	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://fsbkensington.com	
58971																																											1579	37934	0	970	0	true	609	21399	0	14909	0	1626	49862	8	1602	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	353	390	73	425	666	1444	2136	6420	0	1624	0	0	3569	0	0	0	0	1442	0	0	0	0	1154	0	0	0	www.watrust.com	
59316																																											1182	1755	15000	300	42959	true	882	300	0	332	0	1123	4708	2	300	0	true	0	198	0	42761	0	0	0	27761	198	0	0	0	0	198	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.waynebank.com	
59352																																											0	200	0	0	0	true	0	0	0	0	0	200	3164	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.cnbanktexas.com	
59679																																											0	0	0	0	0	true	0	0	0	0	0	0	764	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.economycoopbank.com	
59754																																											0	82	0	0	0	false	0	0	0	82	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
60143	4008	74201	0	0	2621538	true	108	231256	3	0	3900	true	0	583019	2000000	0	0	0	0	583019	0	0	38519	38859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2621538			45247	0	11882	1247	15825								0										0		true	true			0	0	0	0	0	0	0	0	0										0	0	0	0	0					www.comerica.com	
60330																																											155	20176	0	0	40042	true	155	5780	0	9490	0	4906	8782	5	0	0	false	0	400	0	0	6000	15300	18000	39300	400	0	0	342	0	742	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://peoplesbankal.com	
60433																																											0	733	0	0	0	true	0	82	0	292	0	359	3491	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.communitybank.net	
60545																																											0	0	0	0	1584	true	0	0	0	0	0	0	823	1	0	0	false	0	1576	0	0	0	0	0	0	1576	0	0	8	0	1584	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.hometrustbank.com	
60554																																											0	144	63	0	492	true	0	144	0	0	0	0	128	0	0	0	false	0	0	0	63	128	145	156	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fsbminnesota.com	
60648																																											475	399	0	475	0	true	0	0	0	284	0	115	681	0	475	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnb-bank.com	
61122																																											142	19143	35000	142	160842	true	0	14275	0	1649	0	3219	11909	3	189	0	true	0	0	0	36092	24750	30000	70000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.mybank4.com	
61355																																											4430	7903	4000	4430	17000	true	0	1253	0	749	580	5321	2427	1	5166	0	true	0	0	0	4000	10000	3000	0	0	0	0	0	0	0	0	false	false	0	0	0	1399	0	3882	1488	2555	1575	21604	1378	0	1821	0	29	98	34	0	0	0	575	0	9	0	5021	4484	0	0	0	www.cortrustbank.com	
61476																																											0	1392	0	0	3807	true	0	893	0	499	0	0	972	1	0	0	false	0	0	0	0	2307	1500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.BankPilgrim.com	
61757																																											0	4701	0	0	0	true	0	363	1384	0	0	2954	22	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.logbank.com	
61832																																											0	5987	0	0	9000	true	0	3968	1626	83	0	310	2755	1	0	0	true	0	0	0	5000	4000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbmd.com	
61953																																											0	219	0	0	0	true	0	0	0	219	0	0	165	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbcoweta.com	
62044																																											0	0	0	0	139	false	0	0	0	0	0	0	391	1	0	0	false	0	0	0	0	0	0	139	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
62110																																											0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.ROCKCO.COM	
62147																																											326	240	0	326	800	true	0	0	0	0	0	240	232	0	404	0	true	0	0	0	0	0	0	800	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.cfbwi.com	
63050																																											0	578	0	0	0	true	0	128	0	200	0	250	879	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mydsb.com	
63069	11112	162541	0	556	680	true	10556	109645	8	556	0	true	6553863	0	0	0	0	0	0	680	0	0	0	680	0	0	0	27437	0	50	711	0	0	0	0	91926	0	0	0	0	0	0					680			66732	0	4208	41811	49790								0										0		true	true			61321	115967	3661	5812	18003	6587	966324	173443	345066										38130	0	1545	41811	33421					http://cnb.com	
63078																																											2356	35362	0	0	0	true	2356	14018	0	3025	1836	16483	3745	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	6535	33297	372	9158	28677	7245	9324	72749	117320	80	10409	0	204	3409	80	0	0	80	12822	0	2079	1836	15954	32691	0	0	0	http://www.wibank.com	
63201																																											0	0	0	0	0	true	0	0	0	0	0	0	984	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.cayugalakenationalbank.com	
63359																																											0	9017	0	0	0	true	0	0	0	1223	0	7794	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://midcitybank.com	
63573																																											0	275	4000	0	12000	true	0	0	0	0	0	275	0	0	0	0	false	0	0	0	4000	0	0	8000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.walpolecoop.com	
63733																																											2248	2386	0	0	22040	true	2248	1300	0	261	0	825	1329	1	0	0	false	0	0	0	0	889	3226	17925	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.citizens-bank.org	
63742																																											157	72	0	157	6017	true	0	0	0	0	0	72	12971	9	307	0	false	0	0	0	0	0	0	6017	4900	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.hometownbancorp.com	
63751																																											0	74	0	0	104	false	0	0	0	74	0	0	28	0	0	0	false	0	0	0	0	36	24	44	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
64150																																											0	107	0	0	1806	true	0	24	0	0	0	83	490	0	0	0	false	0	0	0	0	334	0	1472	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wyomingbank.com	
64543																																											773	12433	10000	744	40825	true	29	9088	0	385	0	2960	7793	2	902	0	false	0	0	0	10082	22497	7063	1183	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.BLOOMBANK.COM	
64552																																											3582	0	0	3580	1450	true	2	0	0	0	0	0	65	0	3580	0	false	0	0	0	1450	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bank2online.com	
64619	0	2004	15000	0	152320	true	0	4	0	0	0	false	0	23864	115000	13456	0	0	0	23864	0	0	0	23864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					152320			0	0	914	500	590								0										0		true	true			0	0	0	0	0	0	0	0	0										0	0	0	0	0					www.sterlingnationalbank.com	
64730																																											0	6014	10000	0	16800	true	0	3753	378	1017	0	866	664	1	0	0	false	0	0	0	10000	0	6800	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ibankfmb.com	
65205																																											0	0	0	0	0	true	0	0	0	0	0	0	123	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.torringtonsavings.com	
65241																																											0	2593	0	0	6500	true	0	512	86	1614	381	0	223	0	0	0	true	0	0	0	0	0	0	6500	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.clarkebank.com	
65513	0	0	0	0	4200	false	0	0	0	0	0	false	0	4200	0	0	0	0	0	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4200			0	0	0	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0										0	0	0	0	0						
65559																																											0	0	0	0	880	true	0	0	0	0	0	0	2966	1	0	0	true	0	880	0	0	0	0	0	0	880	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pioneerbankandtrust.com	
65746																																											146	16230	1245	0	37366	true	146	10267	590	3339	0	2034	2465	2	0	0	true	0	0	0	1245	5243	5561	25317	10000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.cubbank.com	
65858																																											2923	2889	10000	0	30299	true	2923	1250	0	442	0	1197	9651	2	0	0	true	0	0	0	10000	20072	195	0	0	0	0	0	32	0	32	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.emprisebank.com	
66015	0	0	0	0	30000	false	0	2500	1	0	0	false	0	0	0	19000	11000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					30000			0	0	0	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0										0	0	0	0	0					http://www.bpdbank.com	
66154																																											0	251	1	0	3389	true	0	239	12	0	0	0	1894	2	0	0	false	0	0	0	1	179	171	3038	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.decaturcountybank.com	
66172																																											0	132	0	0	122852	true	0	0	0	132	0	0	102	0	0	0	true	0	0	0	0	45321	22000	50000	87000	0	487	0	5044	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://CENTRALBK.COM	
66275																																											0	299	0	0	0	true	0	0	0	19	0	280	1631	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.firstsouthern.com	
66837																																											0	13911	0	0	10000	true	0	4268	807	6118	0	2718	726	1	0	0	false	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.centralbankga.com	
67142																																											142	1507	5000	113	11060	true	29	0	0	420	0	1087	1335	1	113	0	false	0	60	0	5000	1000	5000	0	0	60	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://ptsb-in.com	
67151																																											0	4338	11418	0	45767	true	0	4232	0	106	0	0	3414	2	0	0	true	0	0	0	11418	3048	7213	10222	0	13866	0	0	0	14172	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://kirkpatrickbank.com	
67209																																											0	0	16624	0	69311	true	0	0	0	0	0	0	5264	3	0	0	false	0	0	0	16624	18900	13000	20787	19000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.newburyportbank.com	
67254																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.yacenter.org	
67311																																											30069	81824	145192	20744	325133	true	9325	25638	0	24513	31219	454	30470	3	20766	0	true	0	58	0	145192	26800	117158	35589	0	58	123	138	75	0	394	true	true	0	0	20455	108688	3675	170653	167043	40621	59381	413011	363335	0	157877	0	430	943	3186	0	0	0	17474	0	14493	21422	0	43787	0	2472	0	www.firstmerit.com	
68345																																											0	742	10000	0	10000	true	0	349	0	393	0	0	2372	1	0	0	false	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pbofbc.com	
68448																																											0	0	0	0	0	true	0	0	0	0	0	0	452	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.unbsparta.com	
68756																																											0	295	0	0	0	true	0	0	0	273	0	22	410	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.LNBOK.com	
68831																																											0	455	0	0	0	true	0	325	0	0	0	130	1742	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankoffranklin.com	
68840																																											314	2450	0	0	147	true	314	1076	0	827	0	547	1709	1	0	0	true	0	147	0	0	0	0	0	0	147	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ub-t.com	
68859																																											432	3596	22	0	835	true	432	3387	0	0	0	209	940	0	0	0	true	0	0	0	22	50	58	705	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbdurango.com	
68943																																											0	4875	0	0	0	true	0	1493	0	183	667	2532	65	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbmidwest.com	
69333																																											0	15226	44400	0	53800	true	0	10227	0	621	0	4378	13632	2	0	0	true	0	0	0	44400	9400	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.yourcnb.com	
69678																																											374	118	0	374	3000	true	0	0	0	118	0	0	5799	2	374	0	true	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bakerboyer.com	
69847																																											0	120	0	0	0	false	0	0	0	120	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
70049																																											0	12393	0	0	1849	true	0	9910	0	293	0	2190	2723	3	0	0	false	0	1849	0	0	0	0	0	0	1849	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.cbindianaonline.com	
70058																																											341	33	658	0	7759	true	341	0	0	33	0	0	2498	1	0	0	false	0	0	0	658	1137	1093	4871	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.dyerfmbank.com	
70218																																											0	0	0	0	2000	false	0	0	0	0	0	0	5	0	0	0	false	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
70414																																											510	218	0	510	5072	true	0	0	0	218	0	0	1131	1	510	0	false	0	0	0	5072	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.NORRYBANK.COM	
70638																																											0	1979	466	0	5459	true	0	0	706	229	0	1044	2823	2	0	0	false	0	0	0	466	3019	24	141	0	9	211	116	1473	0	1809	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.peoplesbank-ms.com	
70955																																											0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
