"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONC407	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
178057					false			false			false	false		false		false		false			false	false																	
178150					false			false			false	false		false		false		false			false	false																	
178244	748	0			true	0	0	false			false	false		true	51249	true	51997	false			false	false																	
178271	0	0																												0	0	0	0						
178356	3372	0			true	0	0	false			false	false		false		false		false			false	false																	
178851					false			false			true	false		false		false		false			false	false						30	0								-49	0	
179148	53	0			true	0	0	false			false	false		true	3617	false		false			false	false																	
179335					false			false			false	false		false		false		false			false	false																	
179700	783	0																												0	0	0	0						
180144					false			false			false	false		false		false		false			false	false																	
180443					false			false			false	false		false		false		false			false	false																	
180537					false			false			false	false		false		false		false			false	false																	
180845					false			false			false	false		true	4754	false		false			false	false																	
181963					false			false			false	false		false		false		false			false	false																	
182353					false			false			false	false		false		false		false			false	false																	
182951					false			false			false	false		false		false		false			false	false																	
183668					false			false			false	false		false		true	137466	false			false	false																	
183770	68392	0			true	0	0	false			false	false		true	999	true	62589	false			false	false																	
183846					false			false			false	false		false		false		false			false	false																	
183958					false			false			false	false		true	6269	false		false			false	false																	
184142	0	0																												0	0	0	0						
184245	0	0			true	0	0	false			false	false		false		false		false			false	false																	
184656	0	0																												0	0	0	0						
184759					false			false			false	false		false		false		false			false	false																	
185251					false			false			false	false		false		false		false			false	false																	
185448	0	0																												0	0	0	0						
185859					false			false			true	false		false		false		false			false	false						89688	0								-39	0	
186221					false			false			false	false		false		false		false			false	false																	
186548	100	0			true	0	0	false			false	false		false		false		false			false	false																	
186717					false			false			false	false		true	12241	true	12241	false			false	false																	
186744	5544	0																												0	0	0	0						
186838	4326	0																												0	0	0	0						
186856					false			false			false	false		false		false		false			false	false																	
187648					false			false			false	false		false		false		false			false	false																	
187899	37473	0			true	0	0	true	61674	9603	true	false		false		true	14059	false			false	false						9881	0								-20	0	
187947	12419	0	0	0																										0	0	0	0	0	0	0			
188056					false			false			false	false		false		false		false			false	false																	
188177	0	0																												0	0	0	0						
188430	57039	0			true	0	0	true	179061	38385	true	false		true	101120	false		false			false	false						106077	0								9349	0	
188449	0	0																												0	0	0	0						
188720					false			false			false	false		false		false		false			false	false																	
188739					false			false			false	false		false		false		false			false	false																	
188917	0	0																												0	0	0	0						
188926	0	0																												0	0	0	0						
189044	135392	0																												0	0	0	0						
189129					false			false			false	false		true	824	true	78977	false			false	false																	
189549	0	0																												0	0	0	0						
189745	141430	0																												0	0	0	0				9525	0	
189820					false			false			false	false		false		false		false			false	false																	
189950					false			false			false	false		false		false		false			false	false																	
190451	12436	0			true	0	0	false			false	false		true	21368	true	21368	false			false	false																	
190563					false			false			false	false		false		false		false			false	false																	
190648	1417	0			true	0	0	false			false	false		false		true	56707	false			false	false																	
190947					false			false			false	false		false		false		false			false	false																	
190956	0	0	0	0																										0	0	0	0	0	0	0			
191355	128	0																												0	0	0	0				11	0	
191449					false			false			false	false		false		false		false			false	false																	
191935	1979	0			true	0	0	false			false	false		false		false		false			false	false																	
192147	0	0																												0	0	0	0						
192558	0	0																												0	0	0	0						
192651					false			false			false	false		false		false		false			false	false																	
192857					false			false			false	false		true	7267	true	8850	false			false	false																	
193162					false			false			false	false		false		true	17026	false			false	false																	
193247	59896	0			true	0	0	true	49485	7926	false	false		true	3573	false		false			false	false																	
193537					false			false			false	false		false		false		false			false	false																	
193649	0	0																												0	0	0	0						
193809	3033	0																												0	0	0	0						
194440					false			false			false	false		false		false		false			false	false																	
194570					false			false			false	false		false		true	40672	false			false	false																	
194936					false			false			false	false		false		false		false			false	false																	
195111					false			false			false	false		false		true	244486	false			false	false																	
195157					false			false			false	false		false		false		false			false	false																	
195456					false			false			false	false		false		false		false			false	false																	
196743					false			false			false	false		false		false		false			false	false																	
196752	0	0																												0	0	0	0						
196800	0	0																												0	0	0	0						
197142					false			false			false	false		false		false		false			false	false																	
197254	0	0																												0	0	0	0						
197302	2000	0			true	0	2405	false			false	false		true	23672	true	49849	false			false	false																	
197478																																							
197759					false			false			false	false		false		false		false			false	false																	
198046					false			false			true	false		false		true	21318	false			false	false						146	0								0	0	
198073					false			false			false	false		false		false		false			false	false																	
198149	2974	0																												0	0	0	0						
198251					false			false			true	false		false		true	35960	false			false	false						1255	0								102	0	
198961					false			false			false	false		false		false		false			false	false																	
199052					false			false			false	false		false		false		false			false	false																	
199137					false			false			false	false		false		false		false			false	false																	
199351	0	0																												0	0	0	0						
199436					false			false			false	false		false		false		false			false	false																	
199463					false			false			false	false		false		false		false			false	false																	
200042	0	0																												0	0	0	0						
200378	138180	0																												0	0	0	0						
200435	0	0																												0	0	0	0						
200640	0	0																												0	0	0	0						
201254					false			false			false	false		false		false		false			false	false																	
201647					false			false			false	false		true	23394	true	17290	false			false	false																	
201834	1606	0																												0	0	0	0						
202514					false			false			false	false		false		true	119716	false			false	false																	
202541	19	0			true	0	0	false			false	false		true	17676	true	17676	false			false	false																	
202907	90224	0																												0	0	0	0						
203043	5597	0																												0	0	0	0						
203052	0	0																												0	0	0	0						
203070					false			false			false	false		false		true	121	false			false	false																	
203418	1666	3251																												0	0	0	0				1	0	
203575					false			false			false	false		false		false		false			false	false																	
204004	60000	698460																												0	0	0	0						
204077	0	0			true	0	0	false			false	false		true	3687	false		false			false	false																	
204237					false			false			false	false		false		false		false			false	false																	
204826	453	0			true	0	0	false			false	false		false		false		false			false	false																	
205243					false			false			false	false		false		false		false			false	false																	
205346	1540	0			true	0	0	false			false	false		true	158	true	103815	false			false	false																	
205458					false			false			false	false		false		false		false			false	false																	
205542					false			false			false	false		true	5603	false		false			false	false																	
205654	0	0																												0	0	0	0						
206156					false			false			false	false		false		false		false			false	false																	
206174	0	0																												0	0	0	0						
206473					false			false			false	false		true	17544	true	72832	false			false	false																	
206772					false			false			false	false		false		true	962	false			false	false																	
206950					false			false			false	false		true	6500	true	6500	false			false	false																	
207041					false			false			false	false		false		false		false			false	false																	
207050	172304	0			true	0	0	true	95842	20150	true	false		true	38919	true	1584446	false			false	false						21443	0								980	0	
207452	848	0			true	0	0	false			false	true	1271	false		false		false			false	false																	
207470					false			false			false	false		false		true	109808	false			false	false																	
207555	0	0																												0	0	0	0						
207845	32892	0																												0	0	0	0				0	0	
207872					false			true	26257	5399	true	false		false		true	164550	false			false	false						1820	0								523	0	
207957					false			false			false	false		false		false		false			false	false																	
208057	0	0																												0	0	0	0						
208244																																					757	0	
208347	0	0																												0	0	0	0						
208440	548	0			true	0	0	false			false	false		false		false		false			false	false																	
208459					false			false			false	false		false		false		false			false	false																	
208570					false			false			false	false		false		false		false			false	false																	
208655					false			false			false	false		false		false		false			false	false																	
208972					false			false			false	false		true	7238	true	7238	false			false	false																	
209148	0	0																												0	0	0	0						
209362					false			true	7609	0	true	false		false		true	179133	false			false	false						1743	0								-12	0	
209447					false			false			false	false		false		false		false			false	false																	
209559					false			false			false	false		false		false		false			false	false																	
209830					false			false			false	false		false		false		false			false	false																	
209858					false			false			false	false		false		true	24908	false			false	false																	
210238					false			false			false	false		false		false		false			false	false																	
210256	0	0																												0	0	0	0						
210434																																							
210452					false			false			false	false		false		false		false			false	false																	
210779					false			false			false	false		false		false		false			false	false																	
211114	0	0																												0	0	0	0						
211271	526844	0																												0	0	0	0				-1877	0	
211338					false			false			false	false		false		false		false			false	false																	
211851					false			false			false	false		false		false		false			false	false																	
212018	0	0																												0	0	0	0						
212335	0	0																												0	0	0	0						
212344					false			false			false	false		false		false		false			false	false																	
212465																																					-2317	0	
212522	5440	0																												0	0	0	0						
212577	2287	0																												0	0	0	0						
213471					false			false			false	false		false		false		false			false	false																	
213538					false			false			false	false		false		false		false			false	false																	
213912	0	0																												0	0	0	0						
213958	1016	0																												0	0	0	0						
214106	0	0																												0	0	0	0						
214414	1309	0																												0	0	0	0						
214722	0	0																												0	0	0	0						
214807	16237000	0																												0	0	0	0				0	0	
214843					false			false			false	false		false		false		false			false	false																	
215345	4732	0			true	0	0	false			false	false		true	1546	true	107056	false			false	false																	
215354					false			false			false	false		false		false		false			false	false																	
215653					false			false			false	false		false		false		false			false	false																	
215662	0	0																												0	0	0	0						
215710	0	614																												0	0	0	0						
216164					false			false			false	false		false		false		false			false	false																	
216230					false			false			false	false		false		true	1297	false			false	false																	
216632					false			false			false	false		false		false		false			false	false																	
216922	39862	0																												0	0	0	0						
217059	3779	1388																												0	0	0	0						
218131					false			false			false	false		false		false		false			false	false																	
218261					false			false			false	false		false		false		false			false	false																	
218850					false			false			false	false		false		false		false			false	false																	
218878	167	0																												0	0	0	0						
219044	1061	0			true	0	0	false			false	false		false		false		false			false	false																	
219343	14185	0																												0	0	0	0						
219651	424	0			true	0	0	false			false	false		false		true	93391	false			false	false																	
219679					false			false			false	false		false		false		false			false	false																	
220059	723	0			true	0	0	false			true	false		false		true	146929	false			false	false						1136	0								-101	0	
220527	5637	0																												0	0	0	0						
220844	326	0			true	0	0	false			false	false		true	20008	true	20008	false			false	false																	
220974	0	2809			true	0	0	false			false	false		false		true	52960	false			false	false																	
221476					false			false			false	false		true	9766	true	157867	false			false	false																	
221775					false			false			false	false		false		false		false			false	false																	
222156	200	0			true	0	0	false			false	false		false		false		false			false	false																	
222446	0	1955																												0	0	0	0						
222558					false			false			false	false		false		false		false			false	false																	
222754	0	1712																												0	0	0	0						
223005					false			false			false	false		true	208	true	24977	false			false	false																	
223322	5218	0																												0	0	0	0						
223331	27500	3620																												0	0	0	0						
223452					false			false			false	false		false		false		false			false	false																	
223751					false			false			false	false		false		false		false			false	false																	
223845					false			false			false	false		true	15246	false		false			false	false																	
224552	0	0																												0	0	0	0						
224954					false			false			false	false		false		false		false			false	false																	
225054	0	0																												0	0	0	0						
225157					false			false			false	false		false		false		false			false	false																	
225241	0	0																												0	0	0	0						
225335	0	11346			true	0	0	false			false	false		true	4057	true	22715	false			false	false																	
225559					false			true	28402	4543	false	false		false		false		false			false	false																	
225942					false			false			false	false		false		false		false			false	false																	
226949	0	0																												0	0	0	0						
227151	216	0			true	0	0	false			false	false		true	36504	true	36504	false			false	false																	
227179	3594	0			true	0	0	false			false	false		false		false		false			false	false																	
227357					false			false			false	false		false		false		false			false	false																	
227656	0	0																												0	0	0	0						
227777	9843	0			true	0	0	true	14066	5798	false	false		false		true	471977	false			false	false																	
228000					false			false			false	false		false		true	34310	false			false	false																	
228055	705	0			true	0	0	false			false	false		false		false		false			false	false																	
228158	324	0			true	0	0	false			false	false		true	19178	false		false			false	false																	
228279					false			false			false	false		false		true	135618	false			false	false																	
228345	602	0			true	0	0	false			false	false		false		false		false			false	false																	
229070					false			false			false	false		false		false		false			false	false																	
229173					false			false			false	false		true	17360	false		false			false	false																	
229342	116	0																												0	0	0	0						
229454					false			false			false	false		false		false		false			false	false																	
229801	728388	1279055																												1184	0	2650	0				14439	0	
229913																																							
230423					false			false			true	false		true	9927	true	24126	false			false	false						59250	0								0	0	
230610	0	0																												0	0	0	0						
230759	7909	0																												0	0	0	0						
231149					false			false			false	false		true	43478	false		false			false	false																	
231279					false			false			false	false		false		false		false			false	false																	
231336					false			false			false	false		false		false		false			false	false																	
231671					false			false			false	false		true	19638	true	23813	false			false	false																	
232258					false			false			false	false		false		false		false			false	false																	
232847					false			false			false	false		true	11957	true	32389	false			false	false																	
232856	2607	1264			true	1344	0	false			false	false		true	1636	true	137262	false			false	false																	
233031																																		4674	0	580	15120	0	
233246					false			false			false	false		false		false		false			false	false																	
233358					false			false			false	false		false		true	17926	false			false	false																	
233442					false			false			false	false		false		false		false			false	false																	
233527	0	1347			true	0	0	true	96661	23661	false	false		false		false		false			false	false																	
233554	26784	0			true	0	0	true	13400	6061	false	false		true	4576	true	131075	false			false	false																	
234355	67719	0																												0	0	0	0				-1475	0	
234506	0	0																												0	0	0	0						
234739	0	0																												0	0	0	0						
234841					false			false			false	false		false		false		false			false	false																	
235174	24886	0			true	0	0	false			false	false		true	11808	false		false			false	false																	
235231					false			false			false	false		false		false		false			false	false																	
235316					false			false			false	false		false		true	2011	false			false	false																	
235446					false			false			false	false		true	24	true	2063	false			false	false																	
235530	5666	0			true	0	0	false			false	false		false		false		false			false	false																	
235558					false			false			false	false		false		false		false			false	false																	
235950					false			false			false	false		false		false		false			false	false																	
236153	54284	0																												0	0	0	0						
236256					false			false			false	false		false		false		false			false	false																	
236603					false			false			false	false		false		false		false			false	false																	
236706	811378	0																												0	0	0	0						
236957	0	0																												0	0	0	0						
237066	0	0																												0	0	0	0						
237619	0	273355																												0	0	0	0						
237954					false			false			false	false		false		false		false			false	false																	
238139					false			false			false	false		false		false		false			false	false																	
238250					false			false			false	false		false		false		false			false	false																	
238737					false			false			false	false		false		true	45018	false			false	false																	
239275	48096	0																												0	0	0	0				-335	0	
239556	0	0																												0	0	0	0						
239613	0	0																												0	0	0	0						
239659	37003	0			true	0	0	true	85130	18051	false	false		true	149890	true	58597	false			false	false																	
239752					false			false			false	false		false		false		false			false	false																	
240954					false			false			false	false		false		false		false			false	false																	
241009					false			false			false	false		false		false		false			false	false																	
241157	8211	0																												0	0	0	0						
241559					false			false			false	false		true	24068	false		false			false	false																	
241607	60241	0																												0	0	0	0				0	0	
242257	0	655			true	0	0	false			false	false		false		false		false			false	false																	
242444	0	0	0	0																										0	0	0	0	0	0	0			
242949					false			false			false	false		false		false		false			false	false																	
242958					false			false			false	false		false		true	34661	false			false	false																	
242976	0	0																												0	0	0	0						
243375					false			false			false	false		false		false		false			false	false																	
243414					false			false			false	false		false		true	67810	false			false	false																	
243955	0	0			true	0	50	true	18943	2280	false	false		true	4570	false		false			false	false																	
244037					false			false			false	false		false		false		false			false	false																	
244149	321520	0			true	0	0	true	611614	155741	true	false		true	36124	true	1050718	false			false	false						160983	0								78952	0	
244158					false			false			false	false		false		false		false			false	false																	
244251	2306	0			true	0	0	false			false	false		false		false		false			false	false																	
245016																																							
245276	35487	160257																												0	0	0	0						
245351					false			false			false	false		false		false		false			false	false																	
245557	1662	0			true	0	0	false			false	false		true	377	false		false			false	false																	
246022	0	2307																												0	0	0	0						
246134	0	0																												0	0	0	0						
246237					false			false			false	false		false		false		false			false	false																	
246451					false			false			false	false		true	2850	true	47891	false			false	false																	
246657	0	0																												0	0	0	0						
246947					false			false			false	false		false		false		false			false	false																	
246956	1374	0			true	0	0	false			false	false		false		false		false			false	false																	
247140					false			false			false	false		true	66002	true	220588	false			false	false																	
247355	9422	0																												0	0	0	0						
247476					false			false			false	false		false		true	16781	false			false	false																	
247551	0	0																												0	0	0	0						
247908	0	0																												0	0	0	0						
248240	18956	0																												0	0	0	0						
248352	0	0																												0	0	0	0						
248455					false			false			false	false		false		false		false			false	false																	
248633					false			false			false	false		false		false		false			false	false																	
248745	2156	0			true	0	0	false			false	false		true	3478	true	73327	false			false	false																	
249416					false			false			false	false		false		false		false			false	false																	
249564					false			false			false	false		false		false		false			false	false																	
249612	1697088	290350																												0	0	0	0				7331	0	
249658					false			false			false	true	14245	true	14245	true	14245	false			false	false																	
249957	0	0																												0	0	0	0						
250047	0	67																												0	0	0	0						
250430					false			false			false	false		false		false		false			false	false																	
250476	0	0																												0	0	0	0						
250850					false			false			false	false		true	12535	true	12413	false			false	false																	
251352	0	0																												0	0	0	0						
251558	0	0																												0	0	0	0						
251745					false			false			false	false		false		false		false			false	false																	
251857	0	0																												0	0	0	0						
251978					false			false			false	false		false		false		false			false	false																	
252041	2429	0			true	0	0	false			false	false		false		false		false			false	false																	
252256					false			false			false	false		false		false		false			false	false																	
252452					false			false			false	false		false		false		false			false	false																	
252658					false			false			false	false		false		false		false			false	false																	
253356	0	0																												0	0	0	0						
253468	155000	0																												0	0	0	0						
253646	2188	0																												0	0	0	0						
253730					false			false			false	false		false		false		false			false	false																	
253776					false			false			false	false		false		false		false			false	false																	
254317	0	0																												0	0	0	0						
254504					false			false			false	false		false		false		false			false	false																	
254849	7389	0																												0	0	0	0						
255350	1474	0																												0	0	0	0						
255547	0	0																												0	0	0	0						
255556					false			false			false	false		true	1833	false		false			false	false																	
255574	114801	0			true	0	0	true	226868	44222	true	false		true	8599	true	701303	false			false	false						45496	28								20278	0	
255659	38442	0																												0	0	0	0						
255873	1409	0																												0	0	0	0						
256049					false			false			false	false		false		false		false			false	false																	
256058					false			false			false	false		false		false		false			false	false																	
256076					false			false			false	false		false		false		false			false	false																	
256179					false			false			false	false		false		false		false			false	false																	
256553	0	0																												0	0	0	0						
257233					false			false			false	false		false		false		false			false	false																	
257345					false			false			false	false		false		false		false			false	false																	
257466	0	0																												0	0	0	0						
257578	20420	0			true	0	0	true	48527	13879	true	false		true	3312	true	1317916	false			false	false						21335	0								430	0	
257653					false			false			false	false		false		false		false			false	false																	
257756					false			false			false	false		false		true	126271	false			false	false																	
258146					false			false			false	false		false		false		false			false	false																	
258306					false			false			false	false		false		true	129100	false			false	false																	
258379					false			false			false	false		false		false		false			false	false																	
258445	11732	0			true	0	0	true	44201	1821	false	false		true	6529	true	755552	false			false	false																	
258539					false			false			false	false		false		false		false			false	false																	
258771	7620783	0																												0	0	0	0				-12394	0	
258874	0	0																												0	0	0	0						
259059					false			false			false	false		false		false		false			false	false																	
259330	10000	0																												0	0	0	0						
259442	3529	0			true	0	0	false			false	false		true	431	true	104056	false			false	false																	
259956					false			false			false	false		false		false		false			false	false																	
260055	22681	265115																												0	0	0	0						
260831					false			false			false	false		false		false		false			false	false																	
260868	0	0																												0	0	0	0						
261146	171639	0																												0	0	0	0						
261360	0	0																												0	0	0	0						
261940					false			false			false	false		false		false		false			false	false																	
262059	0	0																												0	0	0	0						
262237	0	0																												0	0	0	0						
262358					false			false			false	false		false		false		false			false	false																	
262741					false			false			false	false		false		false		false			false	false																	
262844					false			false			false	false		true	79957	true	79957	false			false	false																	
262956					false			false			false	false		false		false		false			false	false																	
263243	0	0																												0	0	0	0						
263551					false			false			false	false		false		false		false			false	false																	
263627					false			false			false	false		false		false		false			false	false																	
264455	0	0																												0	0	0	0						
264772	44152	0																												0	0	0	0						
265340					false			false			false	false		false		false		false			false	false																	
265407	2193	0																												0	0	0	0						
265452					false			false			false	false		false		false		false			false	false																	
265676	0	0																												0	0	0	0						
266066					false			false			false	false		false		false		false			false	false																	
266244					false			false			false	false		true	9078	true	92553	false			false	false																	
266253					false			false			false	false		true	8353	true	8353	false			false	false																	
266271																																					132	-74	
266655					false			false			false	false		false		false		false			false	false																	
266851	363	0			true	0	0	false			false	false		false		true	12291	false			false	false																	
266879	0	0																												0	0	0	0						
266945					false			false			false	false		false		true	47035	false			false	false																	
267652					false			false			false	false		false		false		false			false	false																	
268006	3241	0																												0	0	0	0						
268136					false			false			false	false		false		false		false			false	false																	
268677	0	0																												0	0	0	0						
268828	0	0																												0	0	0	0						
268976	1401	0			true	0	0	false			false	false		false		true	107753	false			false	false																	
269049					false			true	9921	752	false	false		false		true	73408	false			false	false																	
269058	389	0																												0	0	0	0						
269571					false			false			false	false		false		false		false			false	false																	
269759					false			false			false	false		false		false		false			false	false																	
270148					false			false			false	false		false		false		false			false	false																	
270353					false			false			false	false		false		false		false			false	false																	
270504	4817	0			true	0	0	false			false	false		true	44196	true	187964	false			false	false																	
270531					false			false			false	false		false		false		false			false	false																	
270652					false			false			false	false		false		false		false			false	false																	
271136					false			false			false	false		false		false		false			false	false																	
271154					false			false			false	false		false		true	12206	false			false	false																	
271275	4205	0																												0	0	0	0						
271341					false			false			false	false		false		true	50261	false			false	false																	
271529					false			true	54242	5464	false	false		false		false		false			false	false																	
271631					false			false			false	false		false		false		false			false	false																	
271752					false			false			false	false		false		false		false			false	false																	
272030					false			false			false	false		false		false		false			false	false																	
272058					false			false			false	false		false		false		false			false	false																	
272151					false			false			false	false		false		false		false			false	false																	
272272	0	843																												0	0	0	0						
272302	0	0																												0	0	0	0						
272870					false			true	16520	1190	false	true	41089	true	1083	false		false			false	false																	
273336	79011	0																												0	0	0	0						
273550					false			false			true	false		true	100007	true	89381	false			false	false						1349	0								151	0	
273653					false			false			false	false		false		false		false			false	false																	
273662	0	0																												0	0	0	0						
273840					false			false			false	false		false		false		false			false	false																	
273859					false			false			false	false		false		false		false			false	false																	
274025	0	0																												0	0	0	0						
274052					false			false			false	false		false		false		false			false	false																	
274164					false			false			false	false		false		false		false			false	false																	
274548					false			false			false	false		true	269	true	79097	false			false	false																	
274641					false			false			false	false		false		false		false			false	false																	
274829	0	0																												0	0	0	0						
274856					false			false			false	false		false		false		false			false	false																	
275255	0	0																												0	0	0	0						
275358	1043	0			true	0	0	true	5382	142	false	false		true	2308	true	38091	false			false	false																	
275479					false			false			false	false		false		false		false			false	false																	
275509					false			false			false	true	3878	false		true	3878	false			false	false																	
275657					false			false			false	false		false		false		false			false	false																	
276074					false			false			false	false		false		true	22241	false			false	false																	
276159					false			false			false	false		false		false		false			false	false																	
276551	0	0																												0	0	0	0						
276579	1293991	4598331																												27	314	67	0						
276645					false			false			false	false		false		false		false			false	false																	
276654	0	0																												0	0	0	0						
276850	4859	0			true	0	0	false			false	false		true	37771	true	37771	false			false	false																	
276953					false			false			false	false		false		false		false			false	false																	
277053					false			false			false	false		false		true	10952	false			false	false																	
277240					false			false			false	false		false		false		false			false	false																	
277277	0	0																												0	0	0	0						
277679	0	0																												0	0	0	0						
277736	0	0																												0	0	0	0						
277820					false			false			true	false		false		true	97539	false			false	false						940	0								541	0	
278078	36253	0			true	0	0	false			false	true	11683	false		true	13559	false			false	false																	
278153					false			false			false	false		false		false		false			false	false																	
278256					false			false			false	false		true	5110	true	5110	false			false	false																	
278555					false			false			false	false		true	412	true	18739	false			false	false																	
278733					false			false			false	false		false		false		false			false	false																	
278751					false			false			false	false		false		false		false			false	false																	
278818	0	34000																												0	0	0	0						
278872	6874	0			true	0	0	true	20538	6387	false	false		true	259370	true	1012	false			false	false																	
279105	0	0																												0	0	0	0						
279842	1156	0			true	0	0	false			false	false		true	39611	true	39611	false			false	false																	
279954	830	0																												0	0	0	0						
280110																																		4724	0	47871	-32	0	
280138					false			false			false	false		false		false		false			false	false																	
280352					false			false			false	false		false		false		false			false	false																	
280558					false			false			false	false		false		false		false			false	false																	
282048					false			false			false	false		false		false		false			false	false																	
282075	0	0																												0	0	0	0						
282226	891	0			true	0	0	false			false	false		false		false		false			false	false																	
282824					false			false			false	false		false		false		false			false	false																	
283157					false			false			false	false		false		false		false			false	false																	
283438	0	0																												0	0	0	0						
283652					false			false			false	false		false		false		false			false	false																	
283737					false			false			false	false		false		false		false			false	false																	
283858	0	0																												0	0	0	0						
283867	0	0																												0	0	0	0						
284154					false			false			false	false		false		false		false			false	false																	
284190					false			false			false	false		false		true	27420	false			false	false																	
284239					false			false			false	false		false		false		false			false	false																	
284248	9929	0																												0	0	0	0						
284556	5000	0			true	0	0	false			false	false		true	2574	false		false			false	false																	
284574	0	0																												0	0	0	0						
284752	0	0																												0	0	0	0						
284958					false			false			false	false		false		false		false			false	false																	
285151	0	0																												0	0	0	0						
285348					false			false			false	false		true	4684	true	42474	false			false	false																	
285544	0	0																												0	0	0	0				8	0	
285553	0	0																												0	0	0	0						
285740	0	0																												0	0	0	0						
285759					false			false			false	false		false		false		false			false	false																	
285777	0	0																												0	0	0	0						
285852					false			false			false	false		false		true	27363	false			false	false																	
285928	1974	0			true	0	0	false			false	false		false		false		false			false	false																	
286251					false			false			false	false		false		false		false			false	false																	
286457	1500	0			true	0	0	false			false	false		false		false		false			false	false																	
286840					false			false			false	false		false		false		false			false	false																	
287007					false			false			false	false		false		false		false			false	false																	
287342	0	0																												0	0	0	0						
287856					false			false			false	false		false		false		false			false	false																	
287922					false			false			false	false		false		false		false			false	false																	
287959	0	0																												0	0	0	0						
288152					false			false			false	false		false		false		false			false	false																	
288358					false			false			false	false		true	50123	true	50123	false			false	false																	
288376	0	0																												0	0	0	0						
288853	270224	0																												0	0	0	0						
289056					false			false			false	false		false		false		false			false	false																	
289225					false			false			false	false		false		false		false			false	false																	
289515	0	0																												0	0	0	0						
289702	1122	0																												0	0	0	0						
289739					false			false			false	false		false		false		false			false	false																	
289757					false			false			false	false		false		false		false			false	false																	
290052	48533	0																												0	0	0	0						
290230					false			false			false	false		false		false		false			false	false																	
290249	6583	0																												0	0	0	0						
290838					false			false			false	false		false		false		false			false	false																	
290922					false			false			false	false		false		false		false			false	false																	
291059					false			false			false	false		false		false		false			false	false																	
291273					false			false			false	false		false		true	2142	false			false	false																	
291330					false			false			false	false		false		false		false			false	false																	
291376	0	0																												0	0	0	0						
291611					false			false			false	false		false		false		false			false	false																	
291732					false			false			false	false		false		false		false			false	false																	
292234					false			false			false	false		false		false		false			false	false																	
292467	0	0																												0	0	0	0						
292524					false			false			false	false		false		false		false			false	false																	
292850					false			false			false	false		false		false		false			false	false																	
292908	0	0																												0	0	0	0						
293053	5012	0																												0	0	0	0						
293352					false			false			false	false		false		false		false			false	false																	
293437	0	0																												0	0	0	0						
293651					false			false			false	false		false		false		false			false	false																	
293754	3260	0			true	0	0	false			false	false		false		false		false			false	false																	
294023					false			false			false	false		false		true	101091	false			false	false																	
294564	66491	0																												0	0	0	0						
294676					false			false			false	false		false		true	66092	false			false	false																	
294751	0	0																												0	0	0	0						
294779	6348	0																												0	0	0	0						
294827					false			false			false	false		false		false		false			false	false																	
295011	1079	0																												0	0	0	0						
295057					false			false			false	false		false		false		false			false	false																	
295646					false			false			false	false		false		false		false			false	false																	
296456					false			false			false	false		false		false		false			false	false																	
296474					false			false			false	false		false		false		false			false	false																	
296559	0	0																												0	0	0	0						
296755	0	0																												0	0	0	0						
296858					false			false			false	false		false		false		false			false	false																	
297051					false			false			false	false		true	5380	true	5380	false			false	false																	
297257	24800	0			true	0	0	true	39975	5586	false	false		false		true	270776	false			false	false																	
297547					false			false			false	false		false		false		false			false	false																	
297631	0	0																												0	0	0	0						
297761					false			false			false	false		false		true	26323	false			false	false																	
298049					false			false			false	false		false		false		false			false	false																	
298218					false			false			true	false		true	98007	true	98007	false			false	false						102740	0								766	0	
298245	0	10000																												0	0	0	0						
299046	23986	0																												0	0	0	0						
299251					false			false			false	false		false		false		false			false	false																	
