"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
4231	0	0	45	34	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	120	199	46	0	0	74	0	111	0	0																	
4437	110	0	113	226	CONF	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	false	83	0	0	0	121	0	0	364	95	0	419	0	419	177	77	0				OCC Assessment													
4839	0	0	0	217	CONF	181	0	0	549	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	413	0	0	0	162	0	125	0	0	Nonperforming assets			Nonperforming assets													
5005	52	95	173	-323	CONF	0	0	0	97	95	133	0	0	0	0	0	0	15000	0	-1593	0	false	62	0	0	0	177	41	0	4857	84	0	0	93	55	0	87	6318				DUES & ASSESSMENTS	SUBSCRIPTIONS & SERVICES	SHARED SERVICES				CONTRIBUTED CAPITAL, MERGER WITH SALEM FIVE		PURCHASE ACCOUNTING, MERGER WITH SALEM FIVE					
5069	104	248	846	62	CONF	26	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-173	0	0	0	0	0	168	0	0	0	135	0	0	0	0	Letters of Credit fees			REO Expense											CPA deferred tax entry		
5135	47	10	55	12	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	61	0	0	6	107	16	236	952	113	0	5	70	0	149	36	0																	
5210	254	0	159	200	CONF	99	0	0	656	346	172	0	0	0	0	0	0	0	0	0	0	false	205	0	0	0	735	76	955	246	234	0	0	256	146	0	308	0	Credit card processing income			PA Shares Tax	OREO Expenses	Fraud/litigation Losses											
5331	0	0	138	0	CONF	55	244	0	88	395	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	39	0	44	66	639	0	0	74	243	163	89	0	0	resale mortgage fees	investment in sbic		insurance	oreo operating and valuation exp												
5461	324	0	0	226	CONF	54	0	0	218	135	485	0	0	0	0	0	0	0	0	0	0	true	0	0	0	75	33	0	36	119	160	0	281	0	242	143	170	0	INTERNET BANKING FEES			CUSTOMER SUPPORT EXPENSES	INSURANCE EXPENSES	TRANSPORTATION EXPENSES								OREO - (Other Real Estate Owned) Expense - 271; Provision for Contingencies - 293			
5751	14	0	39	106	CONF	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	90	0	54	225	0	0	0	26	0	41	0	0				Trust Accounting & Software Expense													
6039	26	0	30	0	CONF	0	0	0	39	58	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	0	0	0	169	0	0	0	30	0	0	0	0				ORE EXPENSES	LOAN MISC EXPENSES												
6141	0	0	47	0	CONF	6	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	0	5	0	6	0	155	29	0	0	0	0	0	12	0	Fees and Commissions			Other Fees and Commissions													
6329	120	27	39	137	CONF	234	57	0	115	51	156	0	0	0	0	0	0	0	0	0	0	false	217	0	0	0	92	21	248	0	304	0	924	89	263	247	185	0	Yield Spread Premium	Exchange/Service Charges		Education & Training	Service Fee Analysis	Donations											
7009	0	0	0	0	CONF	0	0	0	21082	1313	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Investment Advisory and Other Svc Fees	Custody Fees												
7045	52	1	64	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	51	0	0	16	0	15	44	0	54	0	183	44	0	59	36	0																	
7072	66	0	150	17	CONF	50	0	0	101	53	54	-561	-213	0	0	0	0	0	0	0	0	false	9	0	0	0	0	5	16	182	27	0	27	45	131	0	8	0	Application Fees			Loan Expenses	Insurance	Officer & Directors Expenses	Merger costs										
7157	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0																	
7456	39	0	58	0	CONF	35	58	25	50	40	0	0	0	0	0	0	0	300	0	0	0	false	0	0	0	0	0	0	33	88	0	0	0	0	28	0	0	0	Overdraft charges	Real Estate Loan Fees	Loan Fees	Insurance	Real Estate Loan Expense					Capital Injection							
7634	0	119	0	0	CONF	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	135	32	0	0	39	0	0	79	0				OREO RENTAL EXPENSE													
8033	0	0	80	40	CONF	105	0	0	55	63	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	31	0	0	86	29	0	0	53	39	0	0	0	ATM/CHECK CARD INCOME			ATM/CHECK CARD EXPENSE	TAXES ADVALOREM												
8462	0	0	47	0	CONF	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	29	52	0	175	25	0	130	0	0				Comptroller of the Currency assessments													
8631	26	20	65	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	0	0	44	0	86	187	16	0	0	29	0	10	0	0																	
9357	127	0	50	152	CONF	274	231	74	85	69	183	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	34	0	53	0	100	64	70	0	48	0	Special Services Fee	Wire and Intl Fees	Safekeeping Fees	Correspondent Bank Charges	Insurance	Outside Vendor Services											
9553	0	0	52	26	CONF	99	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	45	0	0	66	0	0	0	0	0	0	0	0	Life Insurance Policy payout was larger than booked value	Loan pre-payment fee (Katzberg Farms)															
9807	439	940	139	758	CONF	213	121	370	8322	4319	2176	0	0	0	0	0	0	0	0	0	0	true	129	0	0	54	8261	70	371	1748	191	0	0	627	748	0	223	0	LOAN MODIFICATION FEES	LATE CHARGES	PREPAYMENT PENALTIES	OREO EXPENSES	OREO WRITEDOWN	CHANGE IN FAIR VALUE OF SWAPS								Schedule RI, line 6.a. includes a charge of $1,518 million for OTTI (other than temporarily impaired) assets. This charge is on HTM securities			
9955	0	0	27	0	CONF	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	0	0	0	169	0	0	82	0	0	39	0	0				INTERNET BANKING													
10250	83	107	34	308	CONF	66	0	0	142	106	869	0	0	0	0	0	0	2600	0	0	0	false	118	0	0	30	8	30	30	51	87	0	968	45	28	260	73	0	Other Service Charges			Insurance Bond, D&O, Property, VSI, SBA	Technology Vendor Expense	OREO Expense				Downstream from Holding Company							
10849	0	466	0	179	CONF	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	24	0	95	280	74	0	0	82	0	0	136	0				Insurance and Bonds													
10858	192	0	0	0	CONF	187	0	0	388	126	341	0	0	0	0	0	0	0	0	0	0	true	144	0	0	51	0	31	297	824	106	0	0	0	0	151	99	0	Miscellaneous Income			Administrative Services Expense - Affiliate	Loan Servicing Expense	Other Professional Services Expense								2.o State Deposit Tax Expense 106			
11145	54	37	63	6	CONF	18	73	0	179	191	0	0	0	0	0	0	0	0	0	0	0	false	60	0	0	48	0	13	362	271	59	0	0	112	9	165	55	0	45003 Other Misc Inc	45004 Other Misc Assets Inc		55032 Credit/Collections Fees	55034 Other Real Estate Expense/Loss												
11275	414	551	0	777	CONF	134	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	false	395	0	0	0	740	0	79	1600	0	0	842	284	430	590	263	0	Wire fee income			Assessment Fees													
11640	53	0	141	0	CONF	0	0	0	73	83	150	0	0	0	0	0	0	0	0	0	0	false	49	0	0	0	121	24	134	0	54	0	0	0	52	106	78	0				OCC semi-annual assessment	LOAN AND COLLECTION	SALES AND STATE INCOME TAX											
11837	0	0	33	64	CONF	0	0	0	36	32	34	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	59	33	0	0	0	0	61	62	0	0				Computer Supplies	ORE.Repo Expenses	Item Processing											
12030	0	0	0	130	CONF	79	29	0	889	332	136	0	0	0	0	0	0	0	0	0	0	false	96	0	0	49	0	23	0	290	135	0	192	0	0	0	0	0	Closing Fees	Exchange Fees		Collection and Repo Expense	Repairs and Maintenance Expense	Local Property Tax Expense											
12142	46	0	54	38	CONF	0	0	0	135	38	0	0	0	0	0	0	0	0	0	0	0	false	59	0	0	8	0	36	68	0	72	0	102	35	32	13	68	0				contracted services	miscellaneous expense												
12179	0	0	48	27	CONF	0	0	0	56	30	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	56	0	0	89	0	0	0	36	0	0	0	0				Ohio state franchise taxes.	Debit card expenses.												
12245	36	0	50	0	CONF	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	0	0	0	0	151	47	0	105	36	0	56	0	0					LASER FORMS MAINTENANCE												
12311	58296	0	0	48808	CONF	9960	28344	9102	0	0	0	0	0	0	0	0	0	14134	-12300	0	0	false	0	0	0	11238	41488	0	9558	113963	12834	0	54339	0	12408	0	14401	11413	Operating Lease income	Commitments / Letter of Credit fees	Foreign Exchange Fees							FAS 123 Stock option expense	Return of Captial						
12647	0	0	24	68	CONF	11	0	0	62	36	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	5	0	7	46	141	0	0	0	31	0	0	60	0	check cashing other srvice charges			6	36												
12656	3	0	27	2	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	3	7	6	8	0	11	8	0	6	8	0																	
12937	0	0	49	0	CONF	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	0	0	19	171	0	0	21	96	40	0	33	0				General Insurance													
12946	303	0	0	0	CONF	50	0	0	141	110	144	0	0	0	0	0	0	0	0	0	0	false	122	0	0	0	186	44	114	0	0	0	515	0	0	149	459	0	check order fees			ORE expense	state bank assessment	business development (99) and travel (45)											
12955	44	0	0	86	CONF	0	0	0	84	46	27	0	0	0	0	0	0	0	0	0	0	false	75	0	0	0	0	0	71	67	112	0	0	53	0	0	88	0				Dues and Subscriptions	Insurance	Business Development											
13103	659	0	420	0	CONF	31	26	0	0	406	411	0	0	0	0	0	0	0	0	0	0	false	274	0	0	81	0	78	120	1392	412	0	0	0	815	428	0	0	Miscellaneous Income	Consumer Internet Banking Fee Income			Miscellaneous Expense	Operating Expense OREO											
13251	3	0	13	22	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	21	0	0	7	13	19	0	0	0	0	0	0	0																	
13457	0	0	0	0	CONF	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0				Life Insurance Expense													
14052	0	0	26	0	CONF	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	35	0	0	139	0	0	0	0	0	43	0	0	Miscellaneous Income - Refund from Harland in May for 38																
14155	49	8	8	5	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	46	0	0	3	64	13	62	274	45	0	175	38	53	96	20	0																	
14650	0	0	26	0	CONF	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	38	0	0	47	0	0	41	28	0	39	0	0	Exchange and Collections																
14753	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0																	
14865	188	0	97	66	CONF	175	0	0	130	58	69	0	0	0	0	0	0	0	0	0	0	false	71	0	0	48	108	0	34	164	83	0	461	111	0	0	60	0	BEO MORTGAGE BROKER FEE INCOME			Jack Henry Outsource Expense	Item Processing Expense	Armored Car Service											
14977	20	0	82	19	CONF	0	0	0	15	11	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	0	0	7	15	0	0	25	0	0	8	0				INSURANCE	FRB FEES												
16458	145	0	218	0	CONF	0	0	0	86	158	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	27	0	51	100	315	79	0	448	0	0	337	290	0				Professional Fees	Service Contracts												
16551	154	0	0	58	CONF	54	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	false	79	0	0	0	56	0	38	118	102	0	269	0	0	180	172	0	Management fees			Other Real Estate Expense													
16748	6	0	36	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	0	37	5	9	128	10	0	47	69	0	38	20	0																	
16944	0	0	45	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	188	0	0	0	0	0	151	0	0	0	0	0	0	0	0															CPA Adjustment to our deferred tax accounts, Reserve for Federal Income Tax		
16953	26	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0																	
17110	361	0	0	0	CONF	0	0	0	871	261	270	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	470	182	0	0	167	0	0	0	0				Referral Fees	Custodian Costs	Contributions								2(o)- Travel & Entertainment                         481 2(p)- Other Client Fees                                 244 2(q)-Other Professional Fees                      174 2(r)-Other Insurance                                   122			
17147	1511	0	0	0	CONF	667	9124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1195	0	0	0	2684	0	952	2389	817	0	6271	960	0	1815	1178	0	Derivative Hedge Income	Gain on Acquisition															
17259	5	8	30	57	CONF	5	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	6	59	6	83	0	25	0	0	0	0	0	0	0	ROYALTY INCOME 660000	FORFITURE INCOME 659900	OTHER MISC INCOME 689900														
17464	824	173	395	551	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	643	0	0	0	747	99	451	0	362	0	1948	626	1327	499	507	0																	
17950	123	0	0	32	CONF	44	311	51	69	58	77	0	0	0	0	0	0	0	0	0	0	false	52	0	0	0	60	0	58	277	86	0	0	50	0	0	58	0	OTHER COMMISSIONS AND FEES	RE SECONDARY LOAN FEES	CHECK CHARGES WAIVED	OCC ASSESSMENT	MISCELLANEOUS EXPENSE	REPO AND COLLECTION EXPENSE											
17978	20	6	94	1	CONF	27	5	7	72	108	96	0	0	0	0	0	0	0	0	0	0	false	49	0	0	6	0	9	99	326	28	0	0	47	0	0	51	0	Appraisal & Inspection Fees	Wire Transfer & Income from Monry Orders	Misc. Operating Income	OCC Assessments	Acquisition & Retention Costs of ORE	Misc. Operating Expense											
18050	99	0	172	112	CONF	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	124	0	0	0	0	48	67	0	0	0	1037	0	0	626	367	0	Merchant Bankcard																
18135	0	0	0	200	CONF	0	0	0	984	138	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	118	0	0	234	0	0	0	141	0	0	0	0				Conventional Credit Insurance	FHA Title 1 Insurance Prem												
18377	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
18827	90	87	114	138	CONF	434	0	0	263	88	105	0	0	0	0	0	0	0	0	0	0	false	90	0	0	118	0	0	0	329	80	0	0	119	0	225	88	0	Visa Check card Income			Donations	Examination expense	Pennsylvania shares tax											
18836	54	0	85	0	CONF	80	0	0	213	78	70	0	0	0	0	0	0	0	0	0	0	false	62	0	0	0	104	0	176	403	0	0	0	99	0	0	0	0	MISC CHARGES			HOLDING COMPANY MGMT FEE	OREO EXPENSE	OTHER LOAN EXPENSE											
18854	212	57	42	35	CONF	196	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	0	0	83	398	101	0	0	70	0	0	29	0	SERVICING FEES FHLB MPF LNS			MISC EXP - ACCRUED EXPENSES													
19356	37	0	25	13	CONF	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	false	29	-19	0	6	0	11	27	143	30	0	0	0	0	0	0	0				Other real estate expense											To record deferred compensation as of 12-31-11		
19730	1283	200	0	1694	CONF	378	0	0	521	621	507	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1101	183	2197	1750	625	0	438	0	591	504	720	0	LETTER OF CREDIT FEES			LOAN ADMINISTRATION	OREO EXPENSES	MESSENGER/ARMORED SERVICES											
19936	0	0	101	153	CONF	16	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	false	83	0	0	34	65	19	316	254	66	0	0	0	0	192	79	0	Other Miscellaneous Income			OREO Expenses													
19972	58	0	63	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	77	0	0	0	0	0	0	48	0	0	0	0																	
20053	0	0	0	86	CONF	0	56	0	45	64	35	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	0	0	0	49	0	0	0	192	0	0	0	0		PMI claim (Sayles)		MPF Losses	Core Deposit Intangibles	Real Estate Property Taxes											
20512	21	0	32	0	CONF	0	0	0	80	81	36	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	0	0	48	2	48	0	0	0	0	79	3	0				PA Shares Tax	Professional Services	Bank Examination											
20633	191	0	97	52	CONF	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	false	54	0	0	0	157	0	223	538	142	0	0	162	0	0	0	0						BUSINESS FRANCHISE											
20857	27	0	17	1	CONF	8	0	0	225	67	25	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	10	7	0	0	30	0	42	24	39	0	8	0	Data Processing Income			Donations	PR expense	Personnel training/travel/mtgs											
21256	1	0	9	7	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	11	2	0	33	3	0	0	0	0	0	3	0																	
21359	17	0	19	0	CONF	0	0	0	12	12	13	0	0	0	0	0	0	0	0	0	0	false	7	0	0	2	4	2	0	19	7	0	5	14	0	0	0	0				Correspondent Bank Fees	Loss on Sale of Other Assets	Loss on ORE											
21630	26	0	56	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	76	0	0	98	0	0	0	0	0																	
21658	67	0	63	90	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	46	0	0	31	73	0	117	59	0	0	0	33	65	74	50	0																	
22048	54	0	52	9	CONF	34	403	0	112	0	0	0	0	0	0	0	0	0	0	0	0	false	52	0	0	23	94	20	0	337	50	0	0	88	56	0	119	0	Loan Processing Fees	Miscellaneous Customer Service Fees		Public Relation/Charitable													
