"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
9955													258		0	0					70	188	0						
10250													1561		370	0					208	983	0						
10849													751		175	0					118	458	0						
11145													1912		76	0		76			128	1708	0			Great Lakes Capital Fund			
11640													3142		1393	0					760	989	0						
11837													275		48	0					27	200	0						
12030													3429		2998	0					228	203	0						
12142													4052		3831	0					186	35	0						
12311	1429926	0	725999	275572	388579	0	0	0	306240	101447	0	0									20668								
12647													336	0	0	0	0	0	0	0	73	263	0	0	0				
12656													26		0	0					16	10	0						
12946													14908		10538	0					712	3658	0						
13103													29888		23340	744		19267			696	5086	22			Defined Benefit Retirement Plan Liability			
13251													247		232	0					15	0	0						
13457													172		163	0					7	2	0						
14155													1419		779	26					157	457	0						
14650													365		249	0					13	103	0						
14753													110		0	46					60	4	0						
14865													3441		2515	0					81	820	25						
14977													166	0	12	0	12	0	0	0	43	111	0	0	0				
16551													699		8	0					187	504	0						
16748													789		554	0					41	179	15						
17110													5871	0	922	0	0	276	442	0	348	4554	47	0	0	DEFERRED TENANT IMPROVEMENT LIABILITY	DEFERRED RENT LIABILITY		
17147													112526	0	58720	0	0	0	0	0	4350	49456	0	0	38438				
17259													1810		1492	0					45	273	0						
17950													3340		748	763					290	1403	136						
17978													345		338	0					6	1	0						
18050													4803		2863	0					383	1557	0						
18135													900		3	5					108	752	32						
18827													12171	0	5799	0	0	1395	4285	0	427	5914	31	0	0	PENSION LIABILITY	NET DERIVATE LIABILITY		
18836													2353		1166	0					177	1010	0						
18854													3807		2882	0		1006	1065		727	198	0			Dividends Payable	Bonus Accrual		
19356													390		183	0					112	95	0						
19936													1699		1561	0					120	18	0						
19972													1256		1154	0					2	100	0						
20053													563		190	0					131	242	0						
20633													2879		1452	0					138	1289	0						
20857													268		0	0					125	143	0						
21256													8		0	0					8	0	0						
21359													154		89	0					21	44	0						
21658													1710		1270	0					166	274	0	1270					
22048													1738		1104	0					245	389	0						
22543													1099		133	574					27	365	0						
22552													575		355	0					126	94	0						
22730													1123		499	279					8	320	17						
23456													778		9	0					341	428	0						
23504													50191	0	31177	0	0	0	0	0	198	18540	276	0	21950				
23643													360		101	0					201	58	0						
23755													1603		627	331					40	605	0						
24006													7751		3952	0					85	3714	0						
24378													151		0	0					1	150	0						
24453													959		42	0					62	855	0						
24659													306		176	0					17	113	0						
24668													7525		4190	0		3720			1576	1759	0			Escrow Mtg Loans			
24949													3416		2296	0					222	898	0						
25357													930		0	0					342	588	0						
25647													940		90	0					311	539	0						
26176													2542		1070	0					380	1000	92						
26457													70		0	0					16	54	0						
26765													12381		103	1766					1068	8522	922						
27070													2103		265	648					585	605	0						
27548													6368		1034	1003					374	3957	0	1034					
27614													3379		1871	0					247	1261	0						
27847													2804		1154	0					451	1199	0						
28013													32443		25241	0					1030	5568	604	16663					
28152													1762	250	1713	0	126				22	27	0	713	549				
28675													1222		2	860					40	320	0						
28732													1407		1119	0					100	188	0						
29476													529		305	9					158	57	0						
29636													11772		9337	0					686	1749	0						
29878													27444		26884	0		27	6745		34	526	0	20112		Abandoned Property	Minimum Liability Pension		
30052													200		27	30					11	132	0						
30502													8865	0	4543	1063	0	2516	0	0	109	2994	156	0	1804	Operating Lease Liability			
30650													732		2	283					138	309	0						
30810	3118354	0	676615	0	0	557778	0	0	2308082	0	0	0									133657					Merchant Settlement			
31134													2104		1468	53	90	618	420		165	418	0			Index Liability Plan	Split Dollar Ins Liability		
31255													10541	0	4456	0	0	2560	1769	0	320	5765	0	0	0	Factored loans collected reserves	Municipal bonds purchased in Sept to settle on Oct		
31657													531		402	0					50	79	0						
31826													2843		2431	0					197	215	0	1441					
31835													5645		2826	0					99	2720	0						
32234													2368		1063	165					179	961	0						
32766													1066		0	930					3	133	0						
32971													2698		1945	0					246	507	0						
33147													1127		115	0					368	644	0						
33259													4582		800	0					1934	1848	0						
33268													496		288	0	280				69	139	0	8					
33370													53		53	0					0	0	0						
33839													148		7	69					19	53	0						
33857													2315		0	0					744	1571	0						
34425													4440		1274	0					322	2762	82						
34434													1714		1286	0					316	112	0						
34537													32931		22120	0	7448				2035	8636	140	8667	5816				
34555													2854	0	2557	0	0	0	0	0	297	0	0	2430	0				
34742													4227		2519	0					599	1109	0						
35057													428	0	27	52	0	0	0	0	107	242	0	0	0				
35301	22751000	0	20093000	564000	0	8500000	6758000	0	2076000	15000	0	0									3000					Obligation To Return NonCash Collateral Received	Collateral deposits		
35570													133119	0	61042	0	0	49482	0	0	11721	59506	850	0	0	Pension liability			
35646													582		363	85					63	71	0						
35879													1244		455	64					252	473	0						
36456													455		0	0					90	365	0						
36933													1155		594	0					159	402	0						
37051													228		101	7					120	0	0						
37341													349		247	0					84	18	0						
37435													6724		819	0					460	5445	0						
37640													26781	0	6388	3187	1990	0	0	0	2077	15129	0	1885	0				
37659													737	0	711	0	0	0	0	0	17	9	0	711	0				
37949													477		282	0					191	4	0						
38740													987		44	53					172	718	0						
39327													1911		1138	363					28	382	0						
39756													4609		2290	0					525	1794	0	2213					
40033													1546		1445	0					21	80	0						
40499													72258		52794	0					188	19276	0	42655					
40855													635		0	0					316	319	0						
41245													691		421	0					85	185	0						
41553													386		0	0					14	372	0						
41629													1240		245	0					179	816	0						
41825													2259		643	0					109	802	705	634					
41937													365		0	213					30	122	0						
41955													39		0	0					15	24	0						
42037													289		3	0					42	244	0						
42354													388		0	0					31	357	0						
42372													2016		1828	0					47	141	0						
42420													64205	4578	37124	0					1033	21263	4785		27660				
42448													5641	0	1331	0	0	799	0	0	3032	1000	278	0	0	ATM SETTLEMENT			
42457													383		0	137					55	191	0						
43052													600		16	0					61	523	0						
43351													6288		4084	88					1191	925	0						
43856													627		562	0					6	59	0						
43959													832		1	317					156	342	16						
44040													1446		5	0					82	1359	0						
44433													2566		1762	0	193				169	383	252		1214				
44741													1731		194	0					59	1478	0						
44750													332		48	0					145	139	0						
44929													1174		1	903					75	195	0						
45038													309	0	12	0	0	0	0	0	76	221	0	0	0				
45047													604		12	0					183	409	0						
45056													496		0	283					20	193	0						
45430													3339		2958	0					56	325	0						
45458													1322		667	164					72	419	0						
45551													4817		3029	529					585	674	0						
45560													17557		8856	0					2099	6602	0	8145					
45775													3046		2989	0					14	43	0						
46053													2119		1397	0					279	443	0						
46941													987		311	50					109	517	0						
47247													4350		976	1268					226	1880	0	904	49				
47256													147		0	0					61	86	0						
47452													599		477	6					48	68	0						
47500													1949		250	722					8	811	158						
48057													1936		1675	0					139	122	0						
48150													119		0	28					82	9	0						
48374													4508	0	700	0	399	0	0	0	537	3271	0	241	0				
48440													1547		1455	0					92	0	0						
49054													857		53	0					165	639	0						
49148													1636		1419	3					24	190	0						
49241													6692		5606	0					758	328	0						
49652													341		45	0					66	230	0						
49858													1223		498	0					136	589	0	331					
49951													221		0	23					68	130	0						
50144													1492		0	0					240	1252	0						
50461													964		306	0		61	238		56	502	100			OREO Security deposit	Operation Suspense - Escheated fund		
50872													365		178	0					27	160	0						
51253													6134	0	2774	0	211	2235	0	0	865	2495	0	0	0	Deferred Gain on Sale of ORE			
51356													64		0	0					47	17	0						
51459													1338		419	186					278	455	0						
51842													3902		1131	0					1129	1642	0	961					
52719													3406301	0	3396373	0	0	1970499	1403184	0	0	9928	0	0	0	Participant Fund Cash	Payable to Participants		
52951													773		35	0					281	457	0						
53051													65		0	0					34	31	0						
53752													81		52	0					29	0	0						
54058													1377		58	0					751	568	0						
54656													9892	0	1481	3924	372	0	0	0	3757	730	0	1109	0				
54973													99093		42139	9472		21401			1141	44600	1741	13634		Lease Liability			
55336													2099		890	538					70	601	0						
55635													824		247	0					78	499	0						
55653													498		371	0					23	104	0						
55970													1922		67	0					3	1802	50						
56258													440		0	0					67	373	0						
56351													18799		4599	0		3638			615	13111	474			Management incentive accruals			
56548													6021		52	0					2238	3731	0						
56717													10667		5589	0					212	4866	0						
57040													141	0	0	0	0	0	0	0	122	19	0	0	0				
57451													2171		0	0					746	1425	0						
58225													941		19	0					182	740	0						
58243													59443		25291	0	3918				3617	29935	600	3017	14395				
58355													65		8	0					57	0	0						
58551													1304		1080	23					141	60	0						
58636													5536		1868	0					159	3509	0						
58757													4123		3299	0					315	509	0						
58971													58204		32033	0					1003	24168	1000	22125					
59316													12893		4281	0					2585	6027	0						
59352													1203		26	118					255	804	0						
59370													262		160	0					3	99	0						
59754													6		0	0					4	2	0						
60143	1045000	0	593000	0	0	321000	0	0	413000	29000	0	0									10000					Pension plan liability			
60330													4795	0	3349	0	0	0	0	0	484	962	0	2206	0				
60545													739		0	0					415	324	0						
60554													102		0	0					10	92	0						
60648													2397		1376	0					88	933	0						
61122													16775		13653	0		3312			255	2798	69	7645		Lease Operating Liability			
61355													11784		181	65					1114	10154	270						
61476													3910		329	822					1	2556	202						
61757													725		183	0					211	331	0	163					
61832													2834		2183	175		2093			43	433	0			Contracts Payable			
61953													248		178	0					10	60	0						
62044													390		374	0					15	1	0						
62110													2136		527	0					0	1609	0						
62147													218		21	0					8	189	0						
62772													5247		1291	0					785	3171	0						
63050													3953		3500	0					27	426	0						
63069	986319	0	507830	0	0	167316	0	0	436870	40920	200447	0									699					Affordable housing unfunded commitment			
63201													1590		1378	0					43	123	46						
63573													2417		1699	0					19	699	0						
63733													4765		1745	0		718			815	2190	15	951		Cardholder Settlement Debit Cards			
63742													4849		697	0					403	3621	128						
63751													8		0	0					8	0	0			ORE CONTRACT PAYMENTS			
64150													837		753	0					60	24	0						
64552													3412		1713	807	465				106	786	0			CDFI Award - DPA			
64730													1335		950	0					50	335	0						
65205													3478		658	0					9	2811	0						
65513	3661	0	559	0	556	0	0	0	2891	0	0	0									211								
65559													5620		4568	0					221	831	0	4568					
65746													6631	0	3687	0	0	0	0	0	1084	1860	0	2759	0				
65858													9556		785	0					415	8356	0						
66154													2326		17	0					226	2083	0						
66275													769		510	0					147	112	0						
66677													2364		1104	732	29				2	526	0	630					
67142													409		63	0					139	207	0						
67151													5107		3115	0					252	1740	0						
67209													10850		8484	0					0	1955	411						
67254													100		0	0					0	100	0						
67656													15925		9106	0		7572			340	4870	1609			NET DEFERRED ANNUAL FEE			
67870													4350		3964	0					48	338	0						
68448													1096		152	442					89	413	0						
68671													729		364	0					246	119	0						
68756													4216	0	2488	0	0	0	0	0	387	1341	0	2199	0				
68831													603		0	0					29	574	0						
69333													5048	0	0	0	0	0	0	0	1350	3698	0	0	0				
69678													965		8	0					26	931	0						
70058													1481		1211	0					129	141	0						
70218													467	0	4	0	0	0	0	0	60	322	81	0	0				
70414													2596		184	0					145	2267	0						
70638													1319		97	0					461	761	0						
70955													231		0	69					13	149	0						
71073													190		67	0					25	98	0						
71318													6616		1986	0		1585			299	3933	398			Prepaid Pension			
71457													1188		406	0					220	562	0						
71859													1456		0	34					2	1420	0						
72258													1675		0	0					359	1316	0						
72351													337		0	0					47	290	0						
72454													829		0	0					369	460	0						
72678													6166		561	243					8	5354	0						
73116													8289		295	0					24	7970	0						
73152													1103		989	0					74	0	40						
73554													842		17	0					109	716	0						
73956													190		165	0					22	3	0						
74056													1157	0	602	271	0	385	0	0	76	208	0	217	0	NE MHEG FUND LIABILITY			
74140													15750		10677	0					616	4457	0	8939					
74403													6596		3468	683	1227			1274	157	2088	200	902	43			SERP	
74449													28		0	0					20	8	0						
75259													2042		614	0					500	928	0						
75446													1473		5	155					379	934	0						
75455													102		2	0					55	45	0						
75558													919		311	0					158	391	59						
75633	2098886	0	1280532	0	547927	0	591582	0	592793	118429	0	0									107132						Operating Lease Liability		
75651													205		0	46					90	69	0						
76153													333	0	45	209	45	0	0	0	37	42	0	0	0				
76443													583		0	0					15	568	0						
76854													1292		258	0					481	553	0						
77150													387	0	72	0	0	0	0	0	169	146	0	0	0				
77253													1455		957	0					92	302	104						
77422													2662		2355	0					86	221	0						
77851													25384	0	15908	0	0	0	0	0	3799	5677	0	13499	0				
78157													137		0	0					4	133	0						
78241													61		0	0					50	11	0						
78559													410		210	89					24	69	18						
79042													2131		1157	0	824				597	377	0						
79127													512		332	0					22	137	21	305					
79145													2017		589	0					290	688	450						
79257													30		0	0					22	8	0						
79855													499		0	15					99	385	0						
80150													2617		1794	297					283	243	0						
80374													990		59	207					3	721	0						
80431													436		0	0					165	271	0						
81175													3734		2594	0					222	918	0						
82033													806		285	0		174			58	463	0			Accrued Retirement Plan			
82257													696		521	0					28	110	37						
82350													730		489	120					47	74	0						
82659													288	0	0	0	0	0	0	0	178	110	0	0	0				
83151													764		0	0					423	341	0						
83236													25		15	0					9	1	0						
83375													9229		4781	0					661	3787	0						
83638													79354		41653	0		20033			4573	31894	1234		15504	Due to investment security broker			
83834													1952	0	1554	0	0	0	0	0	43	355	0	1528	0				
83852													144		26	27					29	62	0						
83955													261		0	0					144	117	0						
84046													71		5	0					30	36	0						
84541													7352		4334	0					635	2383	0						
84804													260		140	0					4	116	0						
85052													1095		88	0					285	722	0						
85454													324		0	0					84	240	0						
85472													58269		24410	0					259	32221	1379		15236				
85931													2068		1726	0					189	153	0						
86349													4043		2878	0					122	1043	0						
86675													2883		917	0					25	1727	214						
87047													707		419	0					98	190	0						
87159													358		207	0					145	6	0						
87234													4366		2124	717					1260	250	15						
87476													587		0	0					2	497	88						
87579													4227		2521	0					66	1640	0	1906					
88231													10539	0	6411	0	534	2948	0	0	169	3959	0	0	549	Allowance for loan repurchases			
88259													630		499	0					126	5	0						
88352													604		282	0	282				126	196	0						
88455													3069		308	450					238	2073	0						
88950													175		22	0					99	54	0						
89032													1377		0	252					291	834	0						
89135													1939		1640	0					9	290	0						
89854													1322		1049	0					205	68	0						
89957													430		0	0					69	343	18						
90047													79		1	3					47	28	0						
90177													1319		339	283					0	697	0						
90328													3362		2276	0					201	855	30						
90337													4052	0	2831	0	0	0	0	0	561	660	0	2814	0				
90579													3831		2833	0					41	941	16						
91615													305		60	0					59	186	0						
91754													7246	0	2089	2395	79	0	0	0	2177	585	0	1996	0				
91950													957		859	0					35	63	0						
92144													248		0	159					56	33	0						
92676													3372		2412	0		1797			48	885	27			Liability for Pension & Postretirement benefits			
92706													4500		4294	0					49	97	60						
92902													26		14	5					0	7	0						
93244													552		0	0					218	334	0						
93543													4535		1667	0					810	2058	0						
93619													226	0	0	89	0	0	0	0	0	137	0	0	0				
94139													9974		3240	0					277	6361	96						
94522													4194		3008	0					397	789	0						
94755													436		297	65					74	0	0						
94858													926		569	0					109	248	0						
95051													2726	0	1794	0	992	614	0	0	53	879	0	0	0	Participation Program Net Deferred Annual Fees			
95677													400		372	0					0	0	28						
96553													660		4	300					74	282	0						
97055													838		160	0					254	424	0						
97279													288		0	134					57	97	0						
97457													209		0	0					102	107	0						
97804													15580		5021	0					526	9737	296						
97943													1683		392	130					291	870	0						
98351													804		0	541					45	218	0						
98463													7655		1095	0					2	6306	252						
98717													1540	0	15	0	0	0	0	0	1127	395	3	0	0				
99143													4256		3561	0					113	582	0						
99255													1509	0	1421	0	0	0	0	0	46	42	0	1421	0				
99376													26329		2934	0	1096	759	300	22	480	22266	649		757	Deferred Revenue	Reps and Warranty Reserves	Miscellaneous Liabilities	
99442													2715		1478	0					1221	16	0	1295					
99536													9716		6287	0					1715	1714	0						
99853													220		210	0					10	0	0						
100236													4596		3339	0					308	949	0						
100357													9214		8411	0					329	474	0						
100562													90108	0	69800	0	0	38279	0	0	2238	15426	2644	0	0	SERP & MPL			
100777													4471		3232	0					739	500	0						
100843													5597		4740	0					139	643	75						
101019	151753	0	90028	0	0	43523	13001	11909	51212	533	10725	0									9980					Securities purchased not settled	Acceptances Executed	Pension & Post Retirement Medical	
101037													2394		709	0					789	896	0						
101439													814		328	0		328			106	380	0			ATM SETTLEMENT PAYABLE			
101671													7098		6105	0					500	491	2	2281					
101738													1105		177	305					155	468	0						
101952													419		0	0					27	392	0						
102333													253		80	37					37	99	0						
102342													1450		154	42					761	493	0						
102539													67		41	0					26	0	0						
102557													276		71	0					116	89	0						
102874													1564		974	0	759	199			152	438	0			Suspense Account			
103134													139	0	0	36	0	0	0	0	27	76	0	0	0				
103255													27235	0	3315	0	0	0	0	0	2564	20822	534	0	0				
103563													35		0	0					19	16	0						
104234													914		518	155					17	224	0						
104542													514	100	371	1					142	0	0						
104971													61		7	0					1	53	0						
105026													2909		1406	0					245	1240	18						
105222													1383		138	0					79	1166	0						
105473													18244	0	10211	0	0	0	0	0	111	7555	367	5611	0				
105530													3030		2541	0					55	434	0						
106359													9219		1927	0					538	5804	950	764	1143				
106452													2129		832	0					20	1126	151						
106676													182		66	0					5	109	2						
107244													162941	0	55558	62594	0	0	0	0	9419	35370	0	6324	0				
107459													95		0	3					37	55	0						
107570													4478		1905	0					385	2188	0						
107758													253		171	0					23	59	0						
108072													633		45	0					10	551	27						
108269													1988		1974	0					12	2	0						
108652													81		69	0					12	0	0						
108746													71		0	0					33	38	0						
108951													6739		2694	209					612	3224	0						
109136													1246		336	0					266	600	44						
109154													210		0	0					83	127	0						
109453													617		3	101					269	244	0						
109574													2214		1473	0					9	732	0						
109659													3843		3383	0					147	313	0						
110413													1788		467	0	96				31	1290	0	371					
110936													3545		301	0					145	2761	338						
110945													667		6	0					61	600	0						
110972													163		28	81					26	28	0						
111157													763	0	427	237	67	248	0	0	65	34	0	112	0	DDA Suspense			
111205													3221		27	0					81	1842	1271						
111942													3579		2691	0					227	661	0						
111979													4598		676	0					85	3837	0						
112163													8458		4626	0					1590	2242	0	4023					
112332													653		498	0					96	59	0						
112444													956		333	0					187	436	0						
112510													253		0	0					45	208	0						
112556													736		391	133					75	137	0						
112837	5888282	0	4121226	0	1246623	1172712	1241291	0	1542560	152925	0	0									71571					CRA Commitments Payable	NMTC 3rd Party Leverage Loans		
113003													22080		5092	12758		2160	2600		1	4229	0	324		Pension 87	Fasb 106		
113030													494		0	0					190	304	0						
113441													5095		1131	0					275	3689	0						
113601													7944		5205	0					158	1652	929						
113740													1045		16	0					613	416	0		16				
113937													1606		0	0					121	1485	0						
114149													2276		31	79					118	2048	0						
114251													544		266	0					100	178	0						
114260													15185	0	3883	1695	0	0	3652	0	352	8355	900	0	0		Trade date purchased loans government guaranteed		
114457													262		25	0					168	69	0						
114774													1081		1	868					16	196	0						
114840													1013		360	0					81	572	0						
114859													107		0	17					25	65	0						
115146													472		29	0					121	322	0						
115575													6894		5219	0					0	1333	342						
116358													80		22	0					48	10	0						
116554													197		161	33					3	0	0						
116741													241		0	40					150	51	0						
117038													2167	180	1541	0	0	0	0	0	274	352	0	1346	0				
117074													3005		2928	0					2	75	0						
117458													4969		2268	0					826	1875	0						
117775													2365	0	1817	0	46	1771	0	0	14	534	0	0	0	Factor Client Reserve			
118156													3631		1868	167					378	1218	0						
118660													205		1	0					0	204	0						
118736													2137		1716	0					102	319	0						
119153													740		550	0					60	82	48	360					
119528													13773		3066	0					613	10094	0						
119779													2944		0	0					1	2827	116						
119872													2849		2738	0					2	55	54						
120476													199		15	0					71	113	0						
120542													471		0	0					324	147	0						
120609													26399		24531	0		7639	12088		1	1584	283			net post retirement liability	net pension liability		
120953													2005		2	1206					227	570	0						
121642													9128	0	123	821	0	0	0	0	977	7207	0	0	123				
121651													4434		2267	1420					227	520	0						
121914													2117		1675	0					89	353	0						
122153													262		0	0					42	220	0						
122546													151		23	0					60	68	0						
122854													70487		46853	0	27805				4983	18651	0						
123075													191		83	0					55	53	0						
123374													427		303	0	131	63			79	45	0	109		unearned profit			
124344													1927		809	0					471	647	0						
124830													369		50	110					94	115	0						
125154													10210		6500	0		6500			46	3664	0			RETIREMENT BENEFIT OBLIGATION			
125471													697668		578255	9914			232556		5417	103428	654			Credit balance due - factors	CRA LIHTC Payable	Other Liab. - Operating Lease Liablitiy	
125855													4580		0	0					208	4372	0						
125873													165		0	0					1	164	0						
125958													139		0	52					28	59	0						
126012													8126		5886	0					147	2093	0						
126049													142		0	0					61	81	0						
126375													722		301	0					84	337	0						
126553													1814		1261	0					59	494	0						
126740													4330		3564	0					316	450	0						
126834													5059		2040	0					1984	1035	0						
127055													253		0	0					183	70	0						
127224													299		0	0					100	199	0						
128258													65		0	5					21	39	0						
128904													233249		92449	0					1478	130402	8920		25592				
129349													1653		982	67					98	479	27						
129358													432		154	11					73	194	0	148					
129479													5020		2993	271					74	1565	117						
129732													35136	0	6420	0	5965	0	0	0	4479	22919	1318	0	0				
129853													1322		33	105					502	682	0						
129910													2954		948	0					436	1570	0						
130345													5789		1245	0					57	4487	0						
130541													56196		33885	10579	6223				2235	9497	0	450					
130813													2765		2405	0					206	154	0						
131034													4528		3745	0					176	512	95						
131173													5405		1773	0					503	3129	0						
131436													2849	0	2014	0	0	0	0	0	87	748	0	1852	0				
131650													58324		32373	0		20580			15582	9886	483			FDIC Clawback Liability			
131717													484	0	121	0	0	0	0	0	13	350	0	0	0				
131940													94		0	0					46	48	0						
132107													21788		9358	0					404	11246	780						
132451													198		31	17					86	64	0						
132554													10038	0	7433	0	0	0	0	0	583	2022	0	1213	0				
132778													224		147	0					3	73	1						
132938													177		66	22					2	87	0						
133579													8571	600	8299	257	0	1674	1079	0	11	4	0	1063	0	POST RETIREMENTS	ACCRUED EXPENSES		
133850													12133		279	2249					963	8642	0						
133971													6962		6243	0					36	683	0						
134156													969		42	99					111	717	0						
134437													7940	0	5088	0	0	0	0	0	637	2215	0	5088	0				
134455													1153		0	0					226	927	0						
134848													475		178	0					247	50	0						
135836													607		0	0					50	557	0						
135854													413		33	63					225	92	0						
136048													1388		780	0					178	430	0						
136338													5050		757	0					122	4171	0						
136459													481		137	127					193	24	0						
136655													707		317	3					204	183	0						
137205													15301		6793	0	56	569			175	7330	1003	2699		Liabilities for Consolidated Subsidiary			
137447													2979		1731	385					213	650	0						
137456													358		0	0					31	327	0						
137559													517		179	0					180	158	0						
137643													871		266	177					119	309	0						
137652													26519	0	17296	2528	11949	4999	0	0	2	6693	0	0	0	Lease Liability			
137915													81198		11204	26295	8896				20	42095	1584						
138051													470		0	46					386	38	0						
138257													131		68	0					58	5	0						
138556													1094		996	0					49	49	0						
139133													2169		1507	0					103	559	0	1507					
139478													2476		365	0					3	2023	85						
139553													7020	0	2273	1669	0	1806	0	0	858	2220	0	0	0	Debit card settlement			
139656													27805	0	15282	0	13929	0	0	0	3879	8644	0	0	0				
139740													17416		10814	0					1859	4743	0		10481				
139834													346		0	9					111	226	0						
139843													23981		15564	3505		6176			431	4481	0			LIH Commitment	Commitment to Purchase Securities		
139955													299		97	38					65	99	0						
140157													1323		75	992					104	152	0						
140362													8330	0	3373	0	0	0	0	0	152	4214	591	0	2806				
140634													202		3	0					68	131	0						
141211													5096		4256	0					646	194	0						
141341													982		623	0					31	278	50						
141350													1771		1384	0					356	31	0						
141556													38785		29662	0				15653	5871	2490	762					Investment in Tax Credit Payable	
141677													620		300	9					7	304	0						
141958													613		0	164					161	288	0						
142049													683		0	0					88	595	0						
142179													1673		1186	0					51	436	0						
142955													4281		3254	0					553	474	0						
143372													654		413	0					10	231	0						
143662													249081		130970	39461					7692	65873	5085	54529					
143859													1083		50	81					519	433	0						
143952													359		0	0					25	334	0						
144034													2308		1288	0					327	693	0						
144052													2751		1786	0					122	843	0						
144155													904		0	0					67	837	0						
144436													1840		331	576					418	515	0						
144678													4185		3882	0					1	302	0						
144856													3661		775	0					178	2708	0						
144913													1476		709	0					767	0	0						
145059													873		658	45					151	19	0						
145545													1614		652	549					152	261	0						
145554													783		140	42					29	572	0						
145741													616		0	0					359	257	0						
145750													781		89	211					39	442	0						
145844													1244		0	0					147	1097	0						
145956													671		0	173					381	117	0						
146056													38		29	0					9	0	0						
146663													5109		2542	0					76	2315	176	2517					
146672													313258		166228	0	99538				3950	140060	3020						
147651													67		3	0					19	45	0						
147679													2521		101	0					89	2320	11						
147857													853	0	178	0	26	0	0	0	329	346	0	0	0				
147923													884		711	0					50	123	0						
148171													710		566	0					8	136	0						
148238													1826		1115	0					135	576	0						
148340													391		111	52					135	93	0						
148470													7257		5986	0					7	1264	0						
148715													597		133	52					19	393	0						
148809													7497		4117	0					0	3380	0	2997					
148920													84		0	0					10	74	0						
149150													786		69	60					33	624	0						
150035													15244		10634	0					1467	3143	0	4904					
150044													6511		4286	0					176	2049	0						
150156													28		0	0					28	0	0						
150727													2991		168	717					489	1617	0						
151546													345		0	0					126	219	0						
151957													3466		1405	265					297	1499	0						
