"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
197302																																							10826	2837	72022	0	145	4553	0	26884	476834	408012	4803	422815	0	3934	10000	0	54019	0	476834	0	0	56777	0	0	0	0	63405	344607	1a	1231	0	358573	354639	-2758	0	0	0	0	54019	4928	0	
197478	2885918	429748	3695943	139843	480316	216774	19504	1517030	45939280	988085	41079807	0	557003	718253	0	4859473	23775	45939280	0	0	2893235	269890	0	1935582	1594	2a	0	35893393	35336390	6881	860000	450000	4859473	30330	0	2064153	319	2063834			3436460							36859316					653780					0	0						12069019	24790297		1231					56000	860000	0	450000		30330		
197759																																							2681	2739	18524	0	510	3257	0	9873	223654	194599	720	202319	0	2577	7000	0	21335	713	223654	0	0	9734	0	0	10421	108	34590	160009	2a	1231	0	175950	173373	467	12568	0	0	0	21335	21	0	
198046																																							22857	2107	2060	0	164	685	15	2052	89637	79625	1464	81089	0	750	0	0	8547	100	89636	0	0	5850	0	0	2600	0	18978	60647	2a	1231	0	60447	59697	-3	0	0	0	0	8547		0	
198073																																							200	531	0	0	0	396	117	1007	96902	79675	560	85435	0	942	5200	0	11467	1266	96902	0	0	8898	0	0	1303	0	1356	78319	4	1231	0	77691	76749	0	0	17902	0	0	11467	0	0	
198149																																							16564	7090	75921	0	3194	14467	261	9354	552581	457030	1852	504882	0	5802	39000	0	47699	3000	552581	0	0	33749	0	0	10027	1482	71427	385603	2b	1231	0	420949	415147	923	9076	0	0	7000	47699	25	0	
198251																																							9287	8982	18030	0	0	3932	889	1668	135496	123730	738	124468	0	1647	0	0	11028	75	135496	0	0	3092	0	0	7425	0	44123	79607	4	1231	0	94355	92708	436	0	0	0	0	11028		0	
198961																																							16219	4412	4474	0	0	820	29	5467	123279	107739	310	109434	0	1353	1385	0	13845	200	123279	0	0	13369	0	0	200	0	34664	73075	4	1231	0	90883	89530	76	2318	0	0	0	13845		10	
199137																																							18479	2766	23293	0	0	478	0	545	93762	76859	208	77067	0	299	0	0	16695	188	93762	0	0	15668	0	0	225	0	19988	56871	2b	1231	0	25889	25590	614	0	0	0	0	16695		22611	
199351																																							11808	4065	0	0	2823	1026	36	3009	132692	113165	252	117549	0	1617	4000	0	15143	100	132692	0	0	3396	0	0	11647	0	11710	101455	4	1231	0	110217	108600	0	1000	0	0	132	15143		325	
199436																																							1769	4097	36599	0	0	2771	506	5979	175270	154615	447	155062	0	1466	0	0	20208	200	175270	0	0	13406	0	0	6811	0	45497	109118	2a	1231	0	122101	120635	-209	2914	0	0	0	20208		0	
199463																																							11400	3991	53071	0	346	15632	0	10054	369376	315431	1182	336613	0	2662	20000	0	32763	1186	369376	0	0	11158	0	0	20139	0	83954	231478	4	1231	0	277353	274691	280	0	0	0	0	32763		191	
200042																																							14681	2337	6862	0	0	140	0	509	39652	34130	46	34176	0	54	0	0	5476	292	39652	0	0	4245	0	0	907	0	7941	26189	4	1231	0	13237	13183	32	1940	0	0	0	5476		0	
200378																																							388894	47098	969428	0	42875	138812	0	437263	7633825	5615539	92571	6686591	0	78243	978481	0	947234	53	7633825	0	0	96050	0	0	905279	20234	1308782	4306757	1a	1231	0	5667464	5589221	-54148	0	0	0	0	947234	0	0	
200435																																							126847	13043	58663	455	0	6685	1642	5829	739408	647642	2135	652748	0	8740	564	0	86661	1000	739409	0	0	82875	0	0	1500	0	190561	457081	1a	1231	0	432514	423774	1286	0	0	0	2407	86661		102470	
200640																																							101684	34533	0	0	60523	5519	1868	6478	1110741	911485	3764	932776	0	15968	5019	0	177965	2500	1110741	0	0	40586	0	0	134879	0	327277	584208	2b	1231	0	916104	900136	0	0	0	0	12508	177965		0	
201254																																							12757	1775	16210	0	0	1855	43	2433	123362	106492	1096	112588	0	1224	5000	0	10774	50	123362	0	0	-7089	0	0	17460	0	19393	87099	4	1231	0	89513	88289	353	0	0	0	0	10774		0	
201834																																							217159	14025	36692	0	0	27533	1726	63671	1930503	1528385	18607	1722516	0	24191	170500	0	207987	2230	1930503	0	0	151061	0	0	63197	5479	404464	1123921	1a	1231	0	1588409	1564218	-8501	0	0	0	5024	207987		0	
202514																																							5079	9534	24493	0	46	3287	0	3732	232323	186726	608	200834	0	4838	13500	0	31489	400	232323	0	0	21792	0	0	9100	0	68750	117976	2a	1231	0	190192	185354	197	798	0	0	0	31489		0	
202541																																							5596	1267	95330	0	0	1494	0	2358	178665	132821	219	158634	0	1411	0	0	20031	600	178665	0	0	17614	0	0	1900	172	19594	113227	4	1231	0	73859	72448	-83	0	0	0	25594	20031		0	
202907																																							340361	184531	3141882	556	691569	141078	1469	298876	11614035	9576029	170244	9954888	3159	56026	3624	0	1655988	5407	11614035	0	0	541792	0	0	1025303	3272	2757543	6818486	2a	1231	0	6866467	6810441	83486	0	0	0	204991	1659147	0	0	
203043																																							25967	4716	28957	0	2502	4435	66	14298	291041	247489	5399	253388	0	2222	500	0	37653	2060	291041	0	0	28028	0	0	7200	1216	58259	189230	1a	0930	0	211106	208884	365	0	0	0	0	37653		0	
203052																																							23662	2406	4033	0	0	407	109	643	83545	71099	100	71199	0	753	0	0	12346	100	83545	0	0	11810	0	0	400	0	19547	51552	9	1231	0	47859	47106	36	5004	0	0	0	12346	0	175	
203575																																							8361	863	17212	0	0	1973	0	2257	76433	60620	623	64889	0	280	3646	0	11544	0	76433	0	0	8241	0	0	3035	0	6218	54402	4	1231	0	45981	45701	268	66	0	0	0	11544		0	
204004																																							10457	226626	989833	0	436278	94461	2465	336457	10084024	7252778	102047	8761035	139	75143	1224061	0	1322850	500	10084024	111608	120176	233137	0	0	1134924	0	1610206	5642572	2a	1231	-60649	7372044	7296901	14938	0	133274	0	61973	1322989	220	445444	
204077																																							19643	1336	32679	0	0	1794	845	7196	228425	169168	1078	185454	0	1551	15208	0	42970	1	228424	0	0	23351	0	0	21342	2640	23867	145301	1a	1231	-2624	163843	162292	900	0	0	0	0	42970	0	0	
204237																																							29415	2344	12007	0	282	665	4866	1051	160394	140590	271	140861	0	1256	0	0	19533	500	160394	0	0	2661	0	0	16222	0	44504	96086	2a	1231	0	111020	109764	150	0	0	0	0	19533		0	
204826																																							77445	3915	89202	0	0	2196	0	2730	308775	274785	1129	275968	0	2304	54	0	32807	788	308775	0	0	30554	0	0	1470	275	51425	223360	1b	1231	-954	133116	130812	949	2200	0	0	0	32807		0	
205243																																							24261	11090	108851	0	456	8591	22	17484	362887	306251	4929	311180	0	2946	0	0	51707	360	362887	0	0	29838	0	0	22015	0	43305	262946	1a	1231	0	195078	192132	-506	0	0	0	0	51707		0	
205346																																							13390	5366	118708	0	0	5060	0	2307	327648	295615	1126	297826	0	2022	0	0	29823	562	327649	0	0	21774	0	0	6000	2186	64601	231014	6	1231	0	179949	177927	1487	1001	0	0	1085	29823	452	1251	
205458																																							664	160	8848	0	0	751	0	694	48524	41074	197	43271	0	458	2000	0	5253	150	48524	0	0	564	0	0	4600	0	5639	35434	5	1231	0	34105	33647	-61	3760	0	0	0	5253		0	
205542																																							6503	3931	61531	0	0	613	0	2381	223372	181434	1030	195163	0	1773	504	0	28209	803	223372	0	0	22603	0	0	4007	0	19147	162287	4	1231	0	150186	148413	796	0	0	0	12195	28209		0	
206156																																							43347	5338	33952	0	0	10630	8345	8344	341652	299387	598	303838	0	4308	2537	0	37814	6500	341652	0	0	7564	0	0	24000	0	97021	202366	1b	1231	0	218152	213844	-250	9503	0	0	1316	37814		8349	
206174																																							25555	1718	104825	0	718	12960	0	8730	410345	335270	2052	356037	0	2494	18715	0	54308	0	410345	0	0	54633	0	0	0	0	45609	289661	1a	930	0	258333	255839	-325	0	0	0	0	54308		0	
206473																																							21000	3700	4430	0	393	892	0	1071	166033	129729	521	139321	0	354	9071	0	26712	500	166033	0	0	26224	0	0	0	1406	11161	118568	1b	1231	0	133495	133141	-12	0	0	0	0	26712	0	0	
206772																																							29933	1131	4541	0	0	228	0	1118	131950	111281	189	111470	0	1138	0	0	20480	4237	131950	0	0	14004	0	0	2187	0	4778	106503	2b	1231	0	96137	94999	52	0	0	0	0	20480		0	
206950																																							267	2399	6040	0	0	201	0	2493	49858	42337	451	45503	0	345	2715	0	4355	150	49858	0	0	3741	0	0	520	0	12818	29519	4	1231	0	37732	37387	-56	1071	0	0	0	4355		0	
207041																																							9968	2787	11303	0	0	308	24	934	43718	38880	319	39199	0	394	0	0	4519	140	43718	0	0	4134	0	0	224	0	5815	33065	4	1231	0	18788	18394	21	0	0	0	0	4519		0	
207050																																							27684	31604	27595	0	23456	23820	0	22305	834969	732963	19484	752447	0	6004	0	0	82522	515	834969	0	0	44477	0	0	37485	130944	189848	543116	2b	0930	0	553565	547561	45	0	0	0	0	82522		0	
207452																																							2718	4880	78680	0	0	5232	0	6175	244480	198997	1250	209096	0	3457	8149	0	35384	1000	244480	0	0	32156	0	0	1400	0	28100	170897	5	1231	0	150150	146693	828	0	0	700	0	35384	102	0	
207470																																							29493	5732	0	5	476	3248	396	14219	235660	187610	5022	198632	0	696	6000	0	37028	0	235660	0	0	38115	0	0	0	505	32810	154800	1b	630	0	101183	100487	-1087	0	0	0	0	37028	17600	63499	
207555																																							6921	2127	13621	0	1371	1683	435	1706	149379	128236	778	133439	0	1539	2000	0	15940	150	149379	0	0	7025	0	0	8650	0	21341	106895	1a	1231	0	123054	121515	115	0	0	2425	0	15940		0	
207845																																							80052	31044	128241	1421	28182	23216	145	17820	1160856	1001552	3597	1024301	0	9868	12250	0	136555	1200	1160856	0	0	97326	0	0	37675	2127	265357	736195	2a	1231	-653	831798	821930	1007	20178	0	0	6902	136555	0	6500	
207872																																							34488	9293	21331	0	1970	14188	0	10195	446831	381752	3550	395497	0	3969	0	0	51334	41064	446831	0	0	5052	1420	0	5182	0	136929	244823	2b	1231	0	348227	344258	36	0	0	0	10195	51334	0	9688	
207957																																							9027	3654	4980	0	0	268	34	275	22566	20143	65	20208	0	138	0	0	2358	100	22566	0	0	1199	0	0	1000	0	5813	14330	4	1231	0	4285	4147	59	0	0	0	0	2358		181	
208057																																							28817	5636	240239	0	1308	2786	394	10161	615031	512446	1156	513602	0	4143	0	0	101429	50	615031	0	0	69822	0	0	27450	950	89660	422786	2b	1231	0	321183	317040	4107	7700	0	0	0	101429	0	0	
208244	139644	203533	5321845	0	1117455	549027	746	833615	20647430	382186	17703269	0	106380	2100660	12000	2944161	65070	20647430	115162	233	521637	0	0	2219397	54209	2a	0	12384731	12278351	138057	0	318067	2944161	33843	0	0	0	0			4331453							14329353					2100660					115162	233						866304	13463049		1231					0	0	560770	318067		33843		
208347																																							3646	1332	910	0	0	1400	209	1114	63548	55009	358	57492	0	773	2125	0	6056	60	63548	0	0	4675	0	0	1320	0	9664	45346	4	1231	0	54411	53638	1	934	0	0	0	6056		365	
208440																																							9137	1857	11809	0	0	1397	0	2953	107520	93199	548	93747	0	1147	0	0	13774	100	107521	0	0	11748	0	0	1650	0	13423	79776	1b	1231	0	81514	80367	276	0	0	0	0	13774		0	
208459																																							10	510	3347	0	0	47	0	557	76181	62891	581	63472	0	1091	0	0	12709	83	76181	0	0	10994	0	0	1617	0	3744	59147	2a	1231	0	64926	63835	15	7875	0	0	0	12709		0	
208570																																							34985	4235	2695	0	0	3221	0	19830	388617	291654	6706	328360	0	4223	30000	0	60258	31235	388618	0	0	28958	0	0	0	0	34044	257610	1a	1231	0	320610	316387	65	0	0	0	0	60258	0	7264	
208655																																							5448	4475	96184	0	443	3548	0	4587	296372	235946	497	257088	0	3239	1100	0	39284	433	296372	0	0	34563	0	0	6931	0	55426	180520	4	1231	0	184761	181522	-2643	165	0	0	19545	39284		0	
208972																																							8970	1379	23379	0	0	1531	0	2088	81821	65093	746	70539	0	176	4700	0	11282	0	81821	0	0	11202	0	0	0	0	1752	63341	1a	630	0	44650	44474	80	0	0	0	0	11282	0	0	
209148																																							58750	11155	72844	0	2830	9597	246	6111	426794	382491	2147	384638	0	3842	0	0	42156	200	426794	0	0	22907	0	0	18089	0	122711	259780	1a	1231	0	268377	264535	960	726	0	0	0	42156		0	
209362																																							44223	861	0	0	1475	93	0	1548	74761	61369	632	62001	0	1178	0	0	12760	7919	74761	0	0	4841	0	0	0	0	11585	49784	2a	1231	0	27739	26561	0	0	0	0	0	12760		0	
209447																																							14712	4646	19085	0	0	579	109	2846	78569	68235	533	68768	0	379	0	0	9801	135	78569	0	0	3025	0	0	6500	0	20147	48088	1a	1231	0	36971	36592	141	0	0	0	0	9801	0	0	
209559																																							1619	2023	27080	0	0	222	0	2715	71793	44700	762	51892	0	938	0	0	19901	100	71793	0	0	19554	0	0	200	0	9960	34740	4	1231	0	33510	32572	47	5562	0	0	6430	19901		0	
209858																																							5756	4937	124275	0	11098	7886	2453	5120	420740	295864	2797	358333	0	1259	8000	0	62407	1365	420740	0	0	-1279	0	0	59450	0	109558	186306	1a	1231	0	260450	259191	2871	0	0	30000	21672	62407	24	0	
210238																																							43843	11018	110166	0	0	12130	1545	12003	446832	392068	1489	393557	0	5178	0	0	53275	2500	446832	0	0	13076	472	0	36691	0	101788	290280	2b	1231	0	239990	234812	1008	7711	0	0	0	53275		13132	
210256																																							12923	2602	40946	0	1603	964	47	3189	175572	156006	372	156378	0	1067	0	0	19194	1000	175572	0	0	6133	0	0	11750	0	36830	119176	1a	1231	0	112330	111263	311	2035	0	0	0	19194	0	0	
210434	53930071	2950823	39441667	0	750420	1060123	1587	8702933	161163529	3577291	151051969	2769	147217	7807816	887070	10108791	3563	161163529	4052707	1006620	7686115	0	0	2319653	52795	2a	0	37784945	37637728	99460	998173	34139	10111560	0	11584502	83233985	13454876	69779109			38157528							50304848					7504374					1143226	1260610						20229940	30074908		1231					0	0	4200200	34139		0		
210779																																							12255	1813	6167	0	0	1464	0	5511	115513	97791	220	100250	0	1051	2239	0	15263	18	115513	0	0	5419	0	0	9743	0	5489	92302	2b	630	0	89354	88303	83	0	0	0	0	15263	0	0	
211114																																							516	4870	39782	323	0	3931	200	1671	124198	103717	391	111678	0	758	950	0	12520	236	124198	0	0	5460	0	0	6464	0	26576	77141	9	1231	0	73663	72905	360	0	0	533	6087	12520		0	
211271																																							86024	5980	204170	0	12025	17683	4817	65621	2619188	1747861	43009	2341292	0	23633	550422	0	277897	2334	2619189	0	0	214904	0	0	67207	390635	129165	1618696	1a	930	-3029	1855866	1832233	-3519	0	0	0	0	277897		0	
211338																																							19811	2835	13732	0	0	2278	190	2141	202699	176126	1299	178725	0	2311	1300	0	23974	440	202699	0	0	22610	0	0	321	455	37010	139116	1b	1231	0	163568	161257	603	0	0	0	0	23974		0	
211851																																							10696	336	13309	0	0	398	0	804	65710	56481	79	57310	0	799	750	0	8400	120	65710	0	0	1761	0	0	6130	0	16275	40206	4	1231	0	40248	39449	389	718	0	0	0	8400		0	
212018																																							13814	10575	138297	0	46	6275	650	21305	550527	460867	4749	494439	0	3920	26000	0	56087	500	550526	0	0	44417	0	0	8115	0	74046	386821	2a	1231	0	357260	353340	3055	6225	0	0	2823	56087		0	
212335																																							33268	4577	78047	0	0	4833	2417	2329	324933	301255	372	301627	0	1478	0	0	23306	225	324933	0	0	-1840	0	0	23577	0	94810	206445	2a	1231	0	200940	199462	1344	0	0	0	0	23306	0	0	
212344																																							9083	2798	29975	0	640	878	1313	1313	99030	72449	509	76181	0	697	3223	0	22849	400	99030	0	0	20732	0	0	1300	0	11440	61009	4	1231	0	49904	49207	417	3823	0	0	0	22849	0	0	
212465	9791846	1911760	14860622	242038	1977362	1296621	1176	5452596	135037826	2930793	119674875	84059	1138102	16542618	0	15278892	604577	135037826	2025025	386314	5052042	0	0	9890124	1048240	2a	0	88694252	87556150	-267851	0	0	15362951	9937	8864453													99815150										0	0						34939301	64875849		1231					0		0					
212522																																							34726	32687	293451	0	1865	33098	1170	40217	1398542	1108589	21253	1276959	0	12825	127658	0	121583	613	1398542	0	0	114775	0	0	5936	782	226923	881666	1a	1231	0	968492	955667	259	0	0	0	19459	121583	0	4879	
212577																																							98273	41206	440575	0	28824	65374	553	197192	3547356	2556739	53266	3152417	0	26847	542412	0	394939	1	3547356	0	0	154783	0	0	245579	38682	378040	2178699	2a	630	-6480	2663524	2636677	1056	0	0	0	0	394939	0	0	
213471																																							23616	672	0	0	0	2381	295	2348	453019	385502	552	386054	0	1713	0	0	66965	0	453019	0	0	66965	0	0	0	0	1896	383606	1a	1231	0	189747	188034	0	0	0	0	0	66965	95	235578	
213538																																							12500	2370	53529	0	649	5379	40	3784	175075	143876	1564	145440	0	1175	0	0	29635	300	175075	0	0	19802	0	0	9700	1621	49808	94068	1b	1231	0	91114	89939	-167	500	0	0	0	29635		4764	
213912																																							3446	5522	18084	0	296	1945	0	3416	142610	129836	896	130732	0	873	0	0	11878	380	142610	0	0	10856	0	0	599	0	38440	91396	1a	1231	0	110699	109826	43	75	0	0	0	11878	0	0	
213958																																							8707	982	13945	0	2821	972	279	2350	82279	71359	509	72482	0	618	614	0	9797	50	82279	0	0	1033	0	0	8313	74	18790	52569	4	1231	0	52767	52149	401	0	0	0	0	9797		0	
214106																																							66699	11425	209122	0	0	15004	0	12291	1581401	1434584	16712	1460396	55	15205	9100	0	120950	1	1581401	0	0	116951	0	0	4968	0	106925	1327659	2a	630	0	899295	884090	-970	0	0	0	0	121005	238	382532	
214414																																							21030	27564	186215	0	53351	26120	185	34554	1631395	1351730	12603	1419706	0	8533	24788	0	211689	80202	1631395	0	0	122162	0	0	4700	2153	436606	915124	1a	1231	0	1247641	1239108	4625	40993	0	0	30585	211689	122	0	
214722																																							4573	24565	309019	0	0	16956	4385	32933	948400	836351	6565	842916	0	7236	0	0	105484	2000	948400	0	0	82193	0	0	17680	294	177376	658975	2a	1231	0	562911	555675	3611	0	0	0	0	105484		0	
214807																																							11612000	32000	0	0	18000	14000	3000	1982000	41537000	28955000	2396000	31726000	0	33000	375000	0	9811000	2127000	41537000	0	0	6754000	0	0	931000	0	9512000	19443000	2a	1231	0	12980000	12947000	-1000	0	14923000	0	0	9811000	6000	0	
214843																																							20036	2195	49207	0	0	1767	87	9168	252997	223586	1509	225095	0	2777	0	0	27902	990	252997	0	0	24910	0	0	1110	0	26604	196982	2a	1231	0	173271	170494	892	0	0	0	0	27902	43	0	
215345																																							531	2836	66094	0	1117	2841	0	15746	369416	288793	2613	317565	0	4212	17390	0	51851	1500	369416	0	0	42438	0	0	6700	1651	52542	236251	2b	1231	0	279225	275013	1213	3587	0	0	8769	51851		0	
215354																																							4276	1460	12856	0	0	2387	516	1700	128994	102330	183	118426	0	1046	14900	0	10568	705	128994	0	0	3458	0	0	6215	0	17868	84462	8	1231	0	105723	104677	190	1122	0	0	1013	10568		0	
215653																																							2853	1988	731	0	0	224	0	535	31168	27077	611	27688	0	552	0	0	3480	75	31168	0	0	1465	0	0	1925	0	9092	17985	4	1231	0	24083	23531	15	1161	0	0	0	3480		145	
215662																																							36970	17365	337820	0	1462	14442	0	29492	1066096	916363	13335	962392	0	8541	15732	0	103703	320	1066095	0	0	60033	0	0	36641	25932	190555	725808	2b	1231	0	607674	599133	6709	0	0	0	16962	103703		3480	
215710																																							20529	9015	200386	0	9522	9173	0	23533	672673	542017	5182	596556	0	3333	46574	0	76117	821	672673	0	0	35658	3704	0	35229	0	139292	402725	1a	1231	0	390014	386681	4409	10000	0	0	2783	76117	130	0	
216164																																							36103	3514	24112	0	0	2029	0	5015	156769	132468	1323	141875	0	1166	8084	0	14893	413	156768	0	0	7874	0	0	5587	307	43463	89005	8	1231	0	86855	85689	1019	0	0	0	0	14893		0	
216230																																							100018	2192	7121	0	43	793	0	923	177052	157426	163	157589	0	1250	0	0	19463	1905	177052	0	0	12605	0	0	4699	0	34404	123022	1a	1231	0	65947	64697	254	0	0	0	0	19463		1265	
216632																																							8184	2201	23610	0	0	9902	113	1150	208501	182260	687	185947	0	2662	3000	0	22554	400	208501	0	0	-10964	0	0	33815	0	39817	142443	2a	1231	0	165156	162494	-697	0	0	0	0	22554		847	
216922																																							247293	130126	806470	0	251760	133009	3487	182264	6377232	5056586	41193	5465456	0	24498	367677	0	911776	5670	6377232	0	0	302373	0	0	582480	33310	1591893	3464693	1a	1231	0	4552708	4528210	21253	0	0	0	0	911776	0	61303	
217059																																							29909	7299	37995	0	2593	3671	691	4110	334970	283686	1306	286827	0	3052	1635	0	48143	2458	334970	0	0	22284	0	0	22701	1625	53602	230084	2a	1231	0	240226	237174	700	9873	0	0	200	48143		30	
218131																																							17637	8862	103642	0	0	8427	0	3102	360516	296134	2589	300739	0	3115	0	0	59777	900	360516	0	0	57270	0	0	900	0	74961	221173	2a	1231	0	210721	207606	707	11240	0	0	2016	59777		0	
218261																																							19722	4281	26661	0	0	1224	0	463	85370	73246	226	73472	0	425	0	0	11897	145	85369	0	0	10514	0	0	897	0	16651	56595	1a	1231	0	33444	33019	341	0	0	0	0	11897		0	
218850																																							6879	2645	809	0	0	40	0	752	27837	25054	12	25066	0	176	0	0	2771	100	27837	0	0	1862	0	0	800	0	8184	16870	4	1231	0	11102	10926	9	5786	0	0	0	2771		0	
218878																																							23372	1453	20220	0	201	2668	343	3359	163417	147061	331	147392	0	1176	0	0	16025	0	163417	0	0	16094	0	0	0	1360	49608	97453	1a	1231	0	96336	95160	-69	15281	0	0	0	16025		0	
219044																																							1139	2331	14666	30	299	502	50	2520	93135	77422	699	84621	0	880	6500	0	8513	50	93134	0	0	6115	0	0	2375	0	18913	58509	4	1231	0	70691	69811	-27	1787	0	0	0	8513		0	
219651																																							26555	7501	172341	0	510	2239	0	14719	462619	419281	635	420983	0	2668	0	0	41636	2500	462619	0	0	33483	0	0	2500	1446	20681	398600	1a	1231	0	239976	237308	3153	0	0	0	1067	41636		0	
219679																																							2318	2706	1996	0	0	748	0	1497	33449	26603	134	28237	0	248	1500	0	5212	0	33449	0	0	5269	0	0	0	0	3168	23435	8	1231	0	24432	24184	-57	0	0	0	0	5212		0	
220059																																							9417	3455	118332	0	12484	8047	152	9676	412416	349947	2524	352471	0	2927	0	0	59945	985	412416	0	0	33511	0	0	21817	0	70147	279800	2a	1231	0	253780	250853	3632	0	0	0	0	59945		0	
220527																																							20705	46164	201264	0	0	18370	0	41791	1243545	988623	12984	1100142	0	8112	70000	0	143403	14632	1243545	0	0	84429	0	0	38608	6149	373745	614878	1a	1231	0	880564	872452	5734	36650	0	0	28535	143403		0	
220844																																							463	2715	31000	0	1312	1200	60	6787	175270	143016	1136	156902	0	1440	12750	0	18368	335	175270	0	0	13695	0	0	4161	0	14915	128101	4	1231	0	132010	130570	177	263	0	0	0	18368		900	
220974																																							85765	8297	242338	5	6681	12331	652	22570	760101	650585	3296	666915	0	5893	13034	0	93186	391	760101	0	0	44041	0	0	42457	1846	128954	521631	2a	1231	0	385509	379616	6297	0	0	0	0	93186		0	
221775																																							24146	1441	0	0	0	3871	1452	2142	200172	169573	976	172000	0	4551	1451	0	28172	1	200172	0	0	26630	0	0	1541	0	33736	135837	1a	630	0	171658	167107	0	0	0	0	0	28172	0	13	
222156																																							15127	3870	90030	0	0	566	78	5518	183054	147914	1005	148919	0	1748	0	0	34135	80	183054	0	0	22575	0	0	9920	0	29771	118143	4	1231	0	64613	62865	1560	5000	0	0	0	34135		0	
222446																																							795	17142	37648	0	509	6473	0	18344	547481	468452	2879	492497	0	6566	21166	0	54984	200	547481	0	0	44724	0	0	9500	865	87309	381143	2b	1231	0	441986	435420	560	30220	0	0	0	54984	65	0	
222558																																							34575	3547	20047	0	0	2684	293	4950	155540	138273	72	138563	0	1236	0	0	16977	1398	155540	0	0	9709	0	0	6602	0	7151	131122	5	1231	0	85322	84086	-732	5358	0	0	218	16977		0	
222754																																							37772	3584	32590	0	0	424	0	4856	289246	223902	921	251823	0	4622	27000	0	37424	900	289247	0	0	19111	0	0	17100	0	73832	150070	4	1231	0	214642	210020	313	0	0	0	0	37424		0	
223005																																							14912	2840	30362	0	6982	2989	1009	19956	503466	376522	2968	430299	0	3315	49138	0	73167	0	503466	0	0	37344	0	0	36504	113	76449	300073	2a	630	0	382249	378934	-681	0	0	0	1671	73167	0	45369	
223322																																							222704	20409	19464	0	5275	37683	6564	61616	2007215	1660028	9240	1777372	0	18039	108104	0	229843	4360	2007215	0	0	209654	0	0	15783	10660	396135	1263893	1a	1231	0	1630546	1612507	46	0	0	0	0	229843		10333	
223452																																							1564	5497	22447	0	19	488	0	2242	101563	89828	405	90331	0	1238	0	0	11232	120	101563	0	0	10554	0	0	280	0	11201	78627	9	1231	0	70544	69306	278	0	0	98	0	11232	0	0	
223751																																							2300	1105	4680	0	0	71	0	685	64530	53122	410	54932	0	778	1400	0	9597	400	64529	0	0	4079	0	0	5100	0	10031	43091	8	1231	0	55877	55099	18	590	0	0	0	9597		0	
223845																																							12699	856	22047	0	1460	767	40	2068	150384	128970	410	129380	0	716	0	0	21004	300	150384	0	0	19121	0	0	1000	0	17831	111139	5	1231	0	67142	66426	583	10904	0	0	0	21004	134	32983	
224552																																							0	873	12469	0	0	2882	718	1265	73525	68855	329	69567	0	4618	0	0	3958	150	73525	0	0	-91	0	0	3799	0	11587	57268	4	1231	0	55350	50732	100	3957	0	0	383	3958		629	
224954																																							10210	2567	12259	0	0	467	150	330	64910	54429	104	54533	0	435	0	0	10377	100	64910	0	0	6054	0	0	4000	0	11550	42879	4	1231	0	39362	38927	223	0	0	0	0	10377		0	
225054																																							262	1864	3023	0	0	3183	0	1992	116539	97001	1092	107029	0	980	8936	0	9510	1000	116539	0	0	7294	355	500	700	185	18885	78116	5	1231	0	88001	87021	16	18654	0	0	0	9510	0	0	
225157																																							356	3091	0	0	16	2314	312	2964	190135	163180	1475	170462	0	2268	5807	0	19673	50	190135	0	0	8673	0	0	10950	0	21840	141340	4	1231	0	181308	179040	0	2000	0	0	0	19673	42	0	
225241																																							23	1532	12895	0	0	178	130	800	40796	36347	137	36484	0	222	0	0	4312	138	40796	0	0	3516	0	0	782	0	10914	25433	1b	930	0	21562	21340	-124	3898	0	0	0	4312		0	
225559																																							10461	2711	72114	190	0	7480	4827	24048	362713	317011	1893	329109	0	2291	0	0	33604	900	362713	0	0	12740	0	0	18858	11989	72454	244557	1a	1231	0	231184	228893	1106	0	0	0	10205	33604		0	
225942																																							4120	883	8311	0	0	196	0	321	36024	31599	158	32191	0	124	434	0	3833	588	36024	0	0	845	0	0	2422	0	6332	25267	1a	1231	0	18356	18232	-22	3961	0	0	0	3833		0	
226949																																							6689	723	1169	0	0	1172	715	1839	28175	25217	341	26393	0	489	835	0	1782	263	28175	0	0	-3788	0	0	5306	0	5128	20089	8	1231	0	16357	15868	1	0	0	0	0	1782		0	
227151																																							31897	6502	80461	0	18420	10996	141	14854	473376	395993	5249	410460	0	3585	1478	0	62916	200	473376	0	0	43908	0	0	20124	0	82636	313357	4	1231	0	300719	297134	-1316	12971	0	0	7740	62916		0	
