"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
226949						CONF	CONF			
227151						CONF	CONF			
227357						CONF	CONF			
227656						CONF	CONF			
227777	6793	3600				CONF	CONF			
228000						CONF	CONF			
228055						CONF	CONF			
228158						CONF	CONF			
228279						CONF	CONF			
228345						CONF	CONF			
229070						CONF	CONF			
229173						CONF	CONF			
229342	0	0	0	0	0	CONF	CONF	0	0	
229454						CONF	CONF			
229801	225035	36641	229548	0	0	CONF	CONF	0	3198	
229913	0	0	0	0	0	CONF	CONF	0	0	
230423						CONF	CONF			
230610						CONF	CONF			
230759						CONF	CONF			
231149						CONF	CONF			
231279						CONF	CONF			
231336						CONF	CONF			
231671						CONF	CONF			
232847						CONF	CONF			
232856						CONF	CONF			
233031	550000	438000	698000	0	1000	CONF	CONF	3000	30000	
233246						CONF	CONF			
233358						CONF	CONF			
233442						CONF	CONF			
233527	180567	61976				CONF	CONF			
233554	14473	1903	14999	0	0	CONF	CONF	0	415	
234355	27654	9711	32094	3493	0	CONF	CONF	340	167	
234506						CONF	CONF			
234739	7782	1639	8983	0	0	CONF	CONF	0	239	
234841						CONF	CONF			
235174	16979	4016				CONF	CONF			
235231						CONF	CONF			
235316						CONF	CONF			
235446						CONF	CONF			
235530						CONF	CONF			
235558						CONF	CONF			
235950						CONF	CONF			
236153	839	7357	5175	0	0	CONF	CONF	0	1151	
236256						CONF	CONF			
236603						CONF	CONF			
236706	6854	2932	9785	0	0	CONF	CONF	0	194	
236957	0	0	0	0	0	CONF	CONF	0	0	
237066	0	0	0	0	0	CONF	CONF	0	0	
237619						CONF	CONF			
237954						CONF	CONF			
238139						CONF	CONF			
238250						CONF	CONF			
238737						CONF	CONF			
239275	10564	3479	10864	0	0	CONF	CONF	300	268	
239556						CONF	CONF			
239613	2302	419	2102	0	0	CONF	CONF	0	101	
239659	58433	20925				CONF	CONF			
239752						CONF	CONF			
240954						CONF	CONF			
241009						CONF	CONF			
241157						CONF	CONF			
241559						CONF	CONF			
241607						CONF	CONF			
242257						CONF	CONF			
242444	7243	0	7243	0	0	CONF	CONF	0	28	
242949						CONF	CONF			
242958						CONF	CONF			
242976						CONF	CONF			
243375	0	0	0	0	0	CONF	CONF	0	0	
243414						CONF	CONF			
243955						CONF	CONF			
244037						CONF	CONF			
244149	954643	195426				CONF	CONF			
244158						CONF	CONF			
244251						CONF	CONF			
245016						CONF	CONF			
245276	14396	13293	20007	0	8123	CONF	CONF	88	-739	
245351						CONF	CONF			
245557						CONF	CONF			
246022	14854	2420	14837	0	0	CONF	CONF	0	0	
246134						CONF	CONF			
246237						CONF	CONF			
246451						CONF	CONF			
246657						CONF	CONF			
246947						CONF	CONF			
246956						CONF	CONF			
247140						CONF	CONF			
247355						CONF	CONF			
247476						CONF	CONF			
247551	0	0	0	0	0	CONF	CONF	0	0	
247908						CONF	CONF			
248240	30108	4651	31285	0	0	CONF	CONF	0	2267	
248352						CONF	CONF			
248455						CONF	CONF			
248633						CONF	CONF			
248745						CONF	CONF			
249416						CONF	CONF			
249612	20606	0	0	20606	0	CONF	CONF	0	4	
249658						CONF	CONF			
250430						CONF	CONF			
250476						CONF	CONF			
250850						CONF	CONF			
251352						CONF	CONF			
251558						CONF	CONF			
251745						CONF	CONF			
251857						CONF	CONF			
251978						CONF	CONF			
252041						CONF	CONF			
252256						CONF	CONF			
252452						CONF	CONF			
252658						CONF	CONF			
253356	0	0	0	0	0	CONF	CONF	0	0	
253468	0	0	0	0	0	CONF	CONF	0	0	
253646						CONF	CONF			
253730						CONF	CONF			
253776						CONF	CONF			
254317						CONF	CONF			
254504						CONF	CONF			
254849						CONF	CONF			
255350	0	0	0	0	0	CONF	CONF	0	0	
255547						CONF	CONF			
255556						CONF	CONF			
255574	187395	40404				CONF	CONF			
255659	92291	15227	100922	0	0	CONF	CONF	0	2654	
255873						CONF	CONF			
256049						CONF	CONF			
256058						CONF	CONF			
256076						CONF	CONF			
256179						CONF	CONF			
256553	2304	1320	2883	0	0	CONF	CONF	0	-21	
257233						CONF	CONF			
257345						CONF	CONF			
257466						CONF	CONF			
257578	59279	638				CONF	CONF			
257653						CONF	CONF			
257756						CONF	CONF			
258146						CONF	CONF			
258306						CONF	CONF			
258379						CONF	CONF			
258445	33741	1805				CONF	CONF			
258539						CONF	CONF			
258771	1454064	390388	1342568	152124	3214	CONF	CONF	3237	25411	
258874						CONF	CONF			
259059						CONF	CONF			
259330						CONF	CONF			
259442						CONF	CONF			
259956						CONF	CONF			
260055	56503	8208	58504	0	0	CONF	CONF	0	1396	
260831						CONF	CONF			
260868	0	0	0	0	0	CONF	CONF	0	0	
261146	312977	62849	177269	144633	301	CONF	CONF	0	11105	
261360						CONF	CONF			
261940						CONF	CONF			
262059						CONF	CONF			
262237						CONF	CONF			
262358						CONF	CONF			
262741						CONF	CONF			
262844						CONF	CONF			
262956						CONF	CONF			
263243						CONF	CONF			
263627						CONF	CONF			
264455						CONF	CONF			
264772	0	0	0	0	0	CONF	CONF	0	0	
265340						CONF	CONF			
265407	687	0	2015	0	0	CONF	CONF	0	43	
265452						CONF	CONF			
265676						CONF	CONF			
266066						CONF	CONF			
266244						CONF	CONF			
266253						CONF	CONF			
266271	298784	57721	110208	0	108	CONF	CONF	563	12069	
266655						CONF	CONF			
266851						CONF	CONF			
266945						CONF	CONF			
267652						CONF	CONF			
268006	7335	1961	8335	0	0	CONF	CONF	0	264	
268136						CONF	CONF			
268677	0	0	0	0	0	CONF	CONF	0	0	
268828						CONF	CONF			
268976						CONF	CONF			
269049						CONF	CONF			
269058						CONF	CONF			
269571						CONF	CONF			
269759						CONF	CONF			
270148						CONF	CONF			
270353						CONF	CONF			
270504						CONF	CONF			
270531						CONF	CONF			
270652						CONF	CONF			
271136						CONF	CONF			
271275						CONF	CONF			
271341						CONF	CONF			
271529	57669	15878				CONF	CONF			
271752						CONF	CONF			
272030						CONF	CONF			
272058						CONF	CONF			
272151						CONF	CONF			
272272						CONF	CONF			
272302						CONF	CONF			
273336						CONF	CONF			
273550						CONF	CONF			
273653						CONF	CONF			
273662						CONF	CONF			
273840						CONF	CONF			
273859						CONF	CONF			
274025						CONF	CONF			
274052						CONF	CONF			
274164						CONF	CONF			
274548						CONF	CONF			
274641						CONF	CONF			
274829						CONF	CONF			
274856						CONF	CONF			
275255	0	0	0	0	0	CONF	CONF	0	0	
275358	11775	344				CONF	CONF			
275479						CONF	CONF			
275657						CONF	CONF			
276074						CONF	CONF			
276159						CONF	CONF			
276551	0	0	0	0	0	CONF	CONF	0	0	
276579	131505	33634	144197	0	729	CONF	CONF	215	3391	
276645						CONF	CONF			
276654	0	0	0	0	0	CONF	CONF	0	0	
276850						CONF	CONF			
276953						CONF	CONF			
277053						CONF	CONF			
277240						CONF	CONF			
277277						CONF	CONF			
277679						CONF	CONF			
277736						CONF	CONF			
277820						CONF	CONF			
278078						CONF	CONF			
278153						CONF	CONF			
278256						CONF	CONF			
278555						CONF	CONF			
278733						CONF	CONF			
278751						CONF	CONF			
278818	3516	0	4347	0	0	CONF	CONF	0	120	
278872	19853	5711				CONF	CONF			
279105						CONF	CONF			
279842						CONF	CONF			
279954						CONF	CONF			
280110	320076	164356	410603	0	1079	CONF	CONF	6030	14037	
280138						CONF	CONF			
280352						CONF	CONF			
280558						CONF	CONF			
282048						CONF	CONF			
282075	0	0	0	0	0	CONF	CONF	0	70	
282226						CONF	CONF			
282824						CONF	CONF			
283157						CONF	CONF			
283438						CONF	CONF			
283652						CONF	CONF			
283737						CONF	CONF			
283867	0	0	0	0	0	CONF	CONF	0	0	
284154						CONF	CONF			
284239						CONF	CONF			
284248	9772	1566	11487	0	0	CONF	CONF	0	321	
284556						CONF	CONF			
284752						CONF	CONF			
284958						CONF	CONF			
285151						CONF	CONF			
285348						CONF	CONF			
285544	0	0	0	0	0	CONF	CONF	0	0	
285553	0	0	0	0	0	CONF	CONF	0	0	
285740	9928	972	10608	0	0	CONF	CONF	0	239	
285759						CONF	CONF			
285777						CONF	CONF			
285852						CONF	CONF			
285928						CONF	CONF			
286251						CONF	CONF			
286457						CONF	CONF			
286840						CONF	CONF			
287007						CONF	CONF			
287342						CONF	CONF			
287856						CONF	CONF			
287922						CONF	CONF			
287959						CONF	CONF			
288152						CONF	CONF			
288358						CONF	CONF			
288376						CONF	CONF			
288853	47243	17704	56662	0	0	CONF	CONF	0	1106	
289056						CONF	CONF			
289225						CONF	CONF			
289515	9928	692	10425	0	0	CONF	CONF	0	6	
289702	0	0	0	0	0	CONF	CONF	0	0	
289739						CONF	CONF			
289757						CONF	CONF			
290052						CONF	CONF			
290230						CONF	CONF			
290249	13982	2063	13767	0	0	CONF	CONF	0	453	
290838						CONF	CONF			
290922						CONF	CONF			
291059						CONF	CONF			
291273						CONF	CONF			
291330						CONF	CONF			
291376						CONF	CONF			
291611						CONF	CONF			
291732						CONF	CONF			
292234						CONF	CONF			
292467	0	0	0	0	0	CONF	CONF	0	0	
292850						CONF	CONF			
292908	2586	0	2586	0	0	CONF	CONF	0	65	
293053	14732	1996	14476	0	0	CONF	CONF	0	403	
293352						CONF	CONF			
293437						CONF	CONF			
293651						CONF	CONF			
293754						CONF	CONF			
294023						CONF	CONF			
294564	87278	33907	94892	0	738	CONF	CONF	75	3147	
294676						CONF	CONF			
294751						CONF	CONF			
294779	19912	3338	20182	0	0	CONF	CONF	0	517	
294827						CONF	CONF			
295011						CONF	CONF			
295057						CONF	CONF			
295646						CONF	CONF			
296456						CONF	CONF			
296474						CONF	CONF			
296559						CONF	CONF			
296755						CONF	CONF			
296858						CONF	CONF			
297051						CONF	CONF			
297257	31749	30028				CONF	CONF			
297547						CONF	CONF			
297631						CONF	CONF			
297761						CONF	CONF			
298049						CONF	CONF			
298218						CONF	CONF			
298245	0	0	0	0	0	CONF	CONF	0	0	
299046	27955	6805	31121	0	0	CONF	CONF	0	507	
299251						CONF	CONF			
299868	0	0	0	0	0	CONF	CONF	0	0	
300009	69556	21767				CONF	CONF			
300036						CONF	CONF			
300063	0	0	0	0	0	CONF	CONF	0	0	
300157						CONF	CONF			
300353						CONF	CONF			
300456						CONF	CONF			
300933	0	0	0	0	0	CONF	CONF	0	0	
300942	0	0	0	0	0	CONF	CONF	0	0	
300960	23755	10381				CONF	CONF			
301574						CONF	CONF			
301800	33228	2567	34066	0	0	CONF	CONF	5	650	
302030						CONF	CONF			
302133						CONF	CONF			
302553						CONF	CONF			
302656	0	0	0	0	0	CONF	CONF	0	0	
303653						CONF	CONF			
303701						CONF	CONF			
303747						CONF	CONF			
303952						CONF	CONF			
304155						CONF	CONF			
304173						CONF	CONF			
304520						CONF	CONF			
304575						CONF	CONF			
304762						CONF	CONF			
304913	0	0	0	0	0	CONF	CONF	0	0	
305059						CONF	CONF			
305077						CONF	CONF			
305237						CONF	CONF			
305433						CONF	CONF			
305442						CONF	CONF			
305648						CONF	CONF			
305750						CONF	CONF			
306056						CONF	CONF			
306140	0	0	0	0	0	CONF	CONF	0	0	
306159	0	0	0	0	0	CONF	CONF	0	0	
306337						CONF	CONF			
306908						CONF	CONF			
307062						CONF	CONF			
307334						CONF	CONF			
307361						CONF	CONF			
307679	55084	18489	65858	0	0	CONF	CONF	0	1707	
307932						CONF	CONF			
308256						CONF	CONF			
308340						CONF	CONF			
308836						CONF	CONF			
309150						CONF	CONF			
309655						CONF	CONF			
309851						CONF	CONF			
310071						CONF	CONF			
310754						CONF	CONF			
310950						CONF	CONF			
310978	657841	244052	778882	0	293	CONF	CONF	406	0	
311050	228	0	228	0	0	CONF	CONF	0	28	
311144						CONF	CONF			
311256						CONF	CONF			
311265	0	0	0	0	0	CONF	CONF	0	0	
311603						CONF	CONF			
311658						CONF	CONF			
311845	500922	79359	518750	0	0	CONF	CONF	0	10997	
311939						CONF	CONF			
312244						CONF	CONF			
312356						CONF	CONF			
313009						CONF	CONF			
313157						CONF	CONF			
313223						CONF	CONF			
313401						CONF	CONF			
313577						CONF	CONF			
314257						CONF	CONF			
314444						CONF	CONF			
315656						CONF	CONF			
316354						CONF	CONF			
316840	79412	13883	81982	0	0	CONF	CONF	1235	2699	
316859						CONF	CONF			
316934						CONF	CONF			
317258						CONF	CONF			
317342	23794	3922	24735	0	0	CONF	CONF	0	790	
317379						CONF	CONF			
317650						CONF	CONF			
318639	0	0	0	0	0	CONF	CONF	0	0	
318835						CONF	CONF			
318947	0	0	0	0	0	CONF	CONF	0	0	
318974	121180	93538	102280	0	752	CONF	CONF	150	-509	
319047						CONF	CONF			
319458						CONF	CONF			
319551						CONF	CONF			
320034						CONF	CONF			
320052						CONF	CONF			
320070	0	0	0	0	0	CONF	CONF	0	0	
320119						CONF	CONF			
321152	0	0	0	0	0	CONF	CONF	0	0	
321255	0	0	0	0	0	CONF	CONF	0	0	
321273						CONF	CONF			
321330						CONF	CONF			
321947	0	0	0	0	0	CONF	CONF	0	0	
322056						CONF	CONF			
322449						CONF	CONF			
322476						CONF	CONF			
322551						CONF	CONF			
322757						CONF	CONF			
322850						CONF	CONF			
323204	19257	3788	17338	0	0	CONF	CONF	0	345	
323651						CONF	CONF			
324153						CONF	CONF			
324229						CONF	CONF			
324256						CONF	CONF			
324274						CONF	CONF			
324340						CONF	CONF			
324854						CONF	CONF			
324863	7304	1809	8127	0	0	CONF	CONF	0	0	
324975						CONF	CONF			
325141	0	0	0	0	0	CONF	CONF	0	0	
325459						CONF	CONF			
325534	5383	2186				CONF	CONF			
326054						CONF	CONF			
326344						CONF	CONF			
326858	2558	116	2380	0	0	CONF	CONF	0	0	
326979						CONF	CONF			
327220						CONF	CONF			
327305						CONF	CONF			
327435						CONF	CONF			
327556						CONF	CONF			
327855						CONF	CONF			
328058	0	0	0	0	0	CONF	CONF	0	0	
328357						CONF	CONF			
328656						CONF	CONF			
328777	2492	0	2121	0	0	CONF	CONF	0	98	
329149						CONF	CONF			
329345						CONF	CONF			
329550						CONF	CONF			
329952						CONF	CONF			
330239						CONF	CONF			
330248						CONF	CONF			
330855	11457	3147	13417	0	0	CONF	CONF	0	324	
330873	0	0	0	0	0	CONF	CONF	0	0	
330949						CONF	CONF			
331076						CONF	CONF			
331375						CONF	CONF			
331544						CONF	CONF			
331713						CONF	CONF			
332055						CONF	CONF			
332224						CONF	CONF			
332345						CONF	CONF			
332402	170302	102784				CONF	CONF			
332671						CONF	CONF			
332756						CONF	CONF			
333034						CONF	CONF			
333203	35248	8983	38588	0	0	CONF	CONF	0	1012	
333650						CONF	CONF			
333856	0	0	0	0	0	CONF	CONF	0	0	
333940	0	0	0	0	0	CONF	CONF	0	0	
334264						CONF	CONF			
334648						CONF	CONF			
334657	0	0	0	0	0	CONF	CONF	0	0	
335346						CONF	CONF			
335355						CONF	CONF			
336147						CONF	CONF			
336361						CONF	CONF			
336576	56729	6567				CONF	CONF			
336950						CONF	CONF			
337247						CONF	CONF			
337340						CONF	CONF			
338178						CONF	CONF			
338646						CONF	CONF			
338851	0	0	0	0	0	CONF	CONF	0	0	
338945						CONF	CONF			
339054						CONF	CONF			
339072	238717	101558	176073	89729	279	CONF	CONF	2014	13025	
339353						CONF	CONF			
339456	12167	2295	12201	242	0	CONF	CONF	0	321	
339607						CONF	CONF			
339773	43183	290	8415	0	0	CONF	CONF	0	582	
339858	731006	188317	699480	0	1279	CONF	CONF	1333	-10799	
339876						CONF	CONF			
340135	22095	6548	24398	0	0	CONF	CONF	0	668	
340144	14101	100				CONF	CONF			
340256						CONF	CONF			
340443						CONF	CONF			
340742	57007	6565	59105	0	0	CONF	CONF	0	2149	
340751						CONF	CONF			
341310						CONF	CONF			
342054						CONF	CONF			
342362	0	0	0	0	0	CONF	CONF	0	0	
342410	24424	7152	26789	0	0	CONF	CONF	0	652	
342634	279712	240380	241782	105627	48	CONF	CONF	702	101	
343051						CONF	CONF			
343248	0	0	0	0	0	CONF	CONF	0	0	
343257						CONF	CONF			
343770						CONF	CONF			
343903						CONF	CONF			
343958						CONF	CONF			
344647						CONF	CONF			
344816	0	0	0	0	0	CONF	CONF	0	0	
344852						CONF	CONF			
345309	0	0	0	0	0	CONF	CONF	0	0	
345345	6991	364	7133	0	0	CONF	CONF	0	92	
345747	0	0	0	0	0	CONF	CONF	0	0	
345756	229902	70734	262114	0	0	CONF	CONF	0	6906	
345877						CONF	CONF			
346379	21816	5435				CONF	CONF			
346566						CONF	CONF			
346771						CONF	CONF			
347022						CONF	CONF			
347639	22469	2482				CONF	CONF			
347956	0	0	0	0	0	CONF	CONF	0	0	
348159	9089	0				CONF	CONF			
348720						CONF	CONF			
349129						CONF	CONF			
349343						CONF	CONF			
350572						CONF	CONF			
350657						CONF	CONF			
350750						CONF	CONF			
351131						CONF	CONF			
351560						CONF	CONF			
351878						CONF	CONF			
352370						CONF	CONF			
352651						CONF	CONF			
352745						CONF	CONF			
352772	139047	62686	159115	0	0	CONF	CONF	87	5203	
352820						CONF	CONF			
353238						CONF	CONF			
353546						CONF	CONF			
353555	56429	15121	52228	0	0	CONF	CONF	84	2112	
353724						CONF	CONF			
353957						CONF	CONF			
354057						CONF	CONF			
354253						CONF	CONF			
354310	38330	1492	38901	0	0	CONF	CONF	300	1024	
354552						CONF	CONF			
354851						CONF	CONF			
355120						CONF	CONF			
355559						CONF	CONF			
355858	10460	4883	13868	0	0	CONF	CONF	0	297	
356239						CONF	CONF			
356659						CONF	CONF			
356752						CONF	CONF			
357151						CONF	CONF			
357526						CONF	CONF			
357553						CONF	CONF			
357777						CONF	CONF			
357937						CONF	CONF			
358112						CONF	CONF			
358448						CONF	CONF			
358756						CONF	CONF			
359472						CONF	CONF			
359650						CONF	CONF			
359744						CONF	CONF			
359838	0	0	0	0	0	CONF	CONF	0	0	
360777						CONF	CONF			
361055						CONF	CONF			
361167	5501	1812	6929	0	39	CONF	CONF	118	127	
361279						CONF	CONF			
361354						CONF	CONF			
361439						CONF	CONF			
362043						CONF	CONF			
362155						CONF	CONF			
362717	0	0	0	0	0	CONF	CONF	0	0	
362856						CONF	CONF			
362940						CONF	CONF			
363442						CONF	CONF			
363648						CONF	CONF			
363657						CONF	CONF			
363778						CONF	CONF			
364131						CONF	CONF			
364270						CONF	CONF			
364430						CONF	CONF			
364449						CONF	CONF			
364850	0	0	0	0	0	CONF	CONF	0	0	
365325	585397	370593	710226	0	0	CONF	CONF	0	21704	
365745						CONF	CONF			
365848						CONF	CONF			
365950						CONF	CONF			
366078						CONF	CONF			
366238						CONF	CONF			
366247	0	0	0	0	0	CONF	CONF	0	0	
366359						CONF	CONF			
366658						CONF	CONF			
366854						CONF	CONF			
367150						CONF	CONF			
367178						CONF	CONF			
367431						CONF	CONF			
367543						CONF	CONF			
368054						CONF	CONF			
368344	0	0	0	0	0	CONF	CONF	0	0	
368522						CONF	CONF			
368933						CONF	CONF			
368951						CONF	CONF			
369453						CONF	CONF			
369659						CONF	CONF			
370020						CONF	CONF			
370271	0	0	0	0	0	CONF	CONF	0	8	
370347						CONF	CONF			
370721						CONF	CONF			
370833						CONF	CONF			
370954						CONF	CONF			
371223						CONF	CONF			
371232						CONF	CONF			
371362						CONF	CONF			
371559						CONF	CONF			
371755	0	0	0	0	0	CONF	CONF	0	0	
371849	0	0	0	0	0	CONF	CONF	0	0	
371924						CONF	CONF			
371942						CONF	CONF			
372444						CONF	CONF			
372538						CONF	CONF			
372640						CONF	CONF			
372855	0	0	0	0	0	CONF	CONF	0	0	
373115						CONF	CONF			
373272						CONF	CONF			
373553						CONF	CONF			
373601						CONF	CONF			
374130						CONF	CONF			
374354						CONF	CONF			
374653	41195	8622	48146	0	0	CONF	CONF	0	1035	
374774						CONF	CONF			
375034						CONF	CONF			
375043	32995	7955	36122	0	0	CONF	CONF	0	731	
375379						CONF	CONF			
375502						CONF	CONF			
375566	36874	51320				CONF	CONF			
375650						CONF	CONF			
376237						CONF	CONF			
376273	20740	7536	26428	0	0	CONF	CONF	100	664	
376442	0	0	0	0	0	CONF	CONF	0	0	
376947						CONF	CONF			
377663	0	0	0	0	0	CONF	CONF	0	0	
377850						CONF	CONF			
377908						CONF	CONF			
378044						CONF	CONF			
378110						CONF	CONF			
379050						CONF	CONF			
379153						CONF	CONF			
379171						CONF	CONF			
379470						CONF	CONF			
379649	0	0	0	0	0	CONF	CONF	0	0	
379920	449802	318824	526300	217564	563	CONF	CONF	2873	8853	
380346						CONF	CONF			
380458						CONF	CONF			
380533						CONF	CONF			
380654						CONF	CONF			
380841						CONF	CONF			
380878						CONF	CONF			
380944						CONF	CONF			
381026						CONF	CONF			
381343						CONF	CONF			
381839						CONF	CONF			
381932						CONF	CONF			
381950						CONF	CONF			
382050						CONF	CONF			
382069						CONF	CONF			
382256						CONF	CONF			
382274						CONF	CONF			
382443						CONF	CONF			
382537						CONF	CONF			
382649	0	0	0	0	0	CONF	CONF	0	0	
382658						CONF	CONF			
382742						CONF	CONF			
382854						CONF	CONF			
384018						CONF	CONF			
384278	568108	154290	368678	268982	0	CONF	CONF	2360	9960	
384353						CONF	CONF			
384652						CONF	CONF			
384830						CONF	CONF			
385350						CONF	CONF			
385471						CONF	CONF			
385547						CONF	CONF			
385686						CONF	CONF			
386432						CONF	CONF			
386450						CONF	CONF			
386731						CONF	CONF			
386825						CONF	CONF			
386852						CONF	CONF			
387055						CONF	CONF			
387671	21217	2823				CONF	CONF			
388155						CONF	CONF			
388258						CONF	CONF			
388557						CONF	CONF			
388744						CONF	CONF			
388753						CONF	CONF			
388874						CONF	CONF			
388940						CONF	CONF			
389059						CONF	CONF			
389358						CONF	CONF			
389376						CONF	CONF			
389826						CONF	CONF			
390336						CONF	CONF			
390372						CONF	CONF			
390840						CONF	CONF			
391418						CONF	CONF			
391557						CONF	CONF			
391575						CONF	CONF			
391959	0	0	0	0	0	CONF	CONF	0	0	
391977						CONF	CONF			
392152						CONF	CONF			
392255						CONF	CONF			
392778						CONF	CONF			
393252						CONF	CONF			
393355	0	0	0	0	0	CONF	CONF	0	0	
393953						CONF	CONF			
394156						CONF	CONF			
394259						CONF	CONF			
395238	187977	81855	216910	0	285	CONF	CONF	37	5283	
395274						CONF	CONF			
396057						CONF	CONF			
396244						CONF	CONF			
396253						CONF	CONF			
396356						CONF	CONF			
396954						CONF	CONF			
397456	0	0	0	0	0	CONF	CONF	0	0	
397531						CONF	CONF			
397540	14659	5345	18835	0	0	CONF	CONF	0	422	
397559						CONF	CONF			
397755						CONF	CONF			
397858						CONF	CONF			
398051	0	0	0	0	0	CONF	CONF	0	0	
398248						CONF	CONF			
398631						CONF	CONF			
398668	0	0	0	0	0	CONF	CONF	0	0	
398837						CONF	CONF			
399357						CONF	CONF			
399517	12386	6730	11335	0	0	CONF	CONF	0	370	
399731						CONF	CONF			
399973						CONF	CONF			
400057						CONF	CONF			
400141						CONF	CONF			
400365						CONF	CONF			
400767						CONF	CONF			
400945						CONF	CONF			
401072						CONF	CONF			
401559						CONF	CONF			
401755						CONF	CONF			
401906						CONF	CONF			
401951						CONF	CONF			
402462						CONF	CONF			
402846						CONF	CONF			
402873						CONF	CONF			
403067						CONF	CONF			
403106						CONF	CONF			
403151						CONF	CONF			
403179	4465	2492	6012	0	0	CONF	CONF	19	142	
403254						CONF	CONF			
403656						CONF	CONF			
403870						CONF	CONF			
403946	20287	2492				CONF	CONF			
404653	0	0	0	0	0	CONF	CONF	0	0	
404943						CONF	CONF			
406022						CONF	CONF			
406059						CONF	CONF			
406666						CONF	CONF			
406778						CONF	CONF			
406974						CONF	CONF			
407168						CONF	CONF			
407506						CONF	CONF			
407645						CONF	CONF			
407850						CONF	CONF			
408307	0	0	0	0	0	CONF	CONF	0	0	
408642	18582	13100				CONF	CONF			
408875						CONF	CONF			
409265						CONF	CONF			
410159						CONF	CONF			
410560						CONF	CONF			
410748						CONF	CONF			
410917						CONF	CONF			
410944						CONF	CONF			
411062						CONF	CONF			
411174						CONF	CONF			
411231						CONF	CONF			
411240						CONF	CONF			
411473	27680	17987	39007	0	0	CONF	CONF	0	1087	
411512						CONF	CONF			
411549						CONF	CONF			
411576	0	0	0	0	0	CONF	CONF	0	0	
411624						CONF	CONF			
411651						CONF	CONF			
412153						CONF	CONF			
412452						CONF	CONF			
412555						CONF	CONF			
412667						CONF	CONF			
412751						CONF	CONF			
412845						CONF	CONF			
412872						CONF	CONF			
413141	16074	14934	0	0	0	CONF	CONF	0	382	
413208	239955	39682	116464	135079	0	CONF	CONF	4535	2389	
413347						CONF	CONF			
413543						CONF	CONF			
413646						CONF	CONF			
413673						CONF	CONF			
413758						CONF	CONF			
413851						CONF	CONF			
414102						CONF	CONF			
414652	883	0				CONF	CONF			
414764						CONF	CONF			
414858						CONF	CONF			
415770						CONF	CONF			
415855						CONF	CONF			
416245	108917	35281	127400	0	1839	CONF	CONF	1839	1569	
416272						CONF	CONF			
416339						CONF	CONF			
416357						CONF	CONF			
416656	0	0	0	0	0	CONF	CONF	0	0	
416674						CONF	CONF			
416973						CONF	CONF			
417626						CONF	CONF			
417710						CONF	CONF			
418100						CONF	CONF			
418249	4945	2356	6545	0	0	CONF	CONF	0	115	
418436						CONF	CONF			
418856						CONF	CONF			
419255						CONF	CONF			
419406	65101	14746	75402	0	0	CONF	CONF	0	2714	
419460						CONF	CONF			
419675						CONF	CONF			
419947						CONF	CONF			
420578						CONF	CONF			
420644						CONF	CONF			
420653	0	0	0	0	0	CONF	CONF	0	0	
420877						CONF	CONF			
421445						CONF	CONF			
421539						CONF	CONF			
422059	0	0	0	0	0	CONF	CONF	0	0	
422116						CONF	CONF			
422433	0	0	0	0	0	CONF	CONF	0	0	
422657						CONF	CONF			
423159						CONF	CONF			
423449						CONF	CONF			
423636						CONF	CONF			
423739						CONF	CONF			
423841						CONF	CONF			
424156						CONF	CONF			
424240						CONF	CONF			
424352						CONF	CONF			
424437	0	0	0	0	0	CONF	CONF	0	0	
424633						CONF	CONF			
425050						CONF	CONF			
425108	7798	1122				CONF	CONF			
425818						CONF	CONF			
425845						CONF	CONF			
425911	12504	2181	32256	948	0	CONF	CONF	0	424	
426057						CONF	CONF			
426141						CONF	CONF			
426534	18247	4097	20660	0	0	CONF	CONF	0	0	
426758						CONF	CONF			
426945						CONF	CONF			
427241						CONF	CONF			
427353	28409	2529				CONF	CONF			
427858						CONF	CONF			
427960						CONF	CONF			
428060						CONF	CONF			
428462						CONF	CONF			
428547						CONF	CONF			
428855						CONF	CONF			
429021						CONF	CONF			
429487	43422	738				CONF	CONF			
430036						CONF	CONF			
430054						CONF	CONF			
430344						CONF	CONF			
431172	0	0	0	0	0	CONF	CONF	0	0	
431323						CONF	CONF			
431350						CONF	CONF			
432012						CONF	CONF			
432058	0	0	0	0	0	CONF	CONF	0	0	
432432						CONF	CONF			
433505	5825	1978	6642	0	0	CONF	CONF	0	247	
433550						CONF	CONF			
433608	636	408	1044	0	0	CONF	CONF	0	18	
433859						CONF	CONF			
433943						CONF	CONF			
434203	3527	3120	6393	0	0	CONF	CONF	0	0	
434539						CONF	CONF			
435059						CONF	CONF			
435077	0	0	0	0	0	CONF	CONF	0	0	
435255						CONF	CONF			
435666						CONF	CONF			
435750	23708	6143	26128	0	0	CONF	CONF	0	836	
436159	1261289	294699	756733	551201	13180	CONF	CONF	3407	24526	
436542						CONF	CONF			
436739						CONF	CONF			
436953	13169	1105				CONF	CONF			
437044						CONF	CONF			
437914	92048	49003	109578	0	0	CONF	CONF	0	2833	
438050						CONF	CONF			
438434						CONF	CONF			
439132	0	0	0	0	0	CONF	CONF	0	0	
439338	59458	1746	36449	23806	0	CONF	CONF	913	1966	
439356						CONF	CONF			
439404	5864	0	5428	0	0	CONF	CONF	0	284	
439730						CONF	CONF			
440857						CONF	CONF			
440978						CONF	CONF			
441050						CONF	CONF			
