"IDRSSD"	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH289	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	
441359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155181				0	0	0	0	0	-146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69751	0	0	69092	659	0	0	0	1055	0	0	0	0	0	1055	204449	0	0	0	0	204449	0	0	0	1355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3248	1055		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1055		0	0	0	0	0	0	0	0	0	1583		0	0	0	0	0	0	322457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	4915	2458	0	0	4915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87607				0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156502	0	0	152878	3624	0	0	0	0	0	0	0	0	0	0	302280	0	0	348	0	301932	0	0	0	10819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6605	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16922	3384	0	0	0	3384	0	0	15967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	464129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	20548	0	0	17650	2898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-51	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	12368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51053				0	0	0	0	0	-984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28339	0	0	27634	705	0	0	0	46	0	0	0	0	46	0	23949	0	0	0	0	23949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1591	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3301	660	0	0	0	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	51139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16150				0	0	0	0	0	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147133	0	235	127670	12852	0	0	0	778	0	0	0	0	0	778	100356	0	216	1039	0	99101	0	0	0	-530	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1526	778		0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5225	1045	0	0	0	1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778		0	65	0	0	0	0	0	0	0	1167		0	260	0	0	0	0	223697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016				0	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4372	0	0	4372	0	0	0	0	71	0	0	0	0	0	71	37252	0	452	0	0	36800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-394	71		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2989	598	0	0	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71		0	0	0	0	0	0	0	0	0	107		0	0	0	0	0	0	41904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78212				0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35725	0	0	30980	4745	62	0	62	1576	0	0	0	0	0	1576	130297	0	200	1838	0	128259	0	0	0	2319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-259	1638		0	0	0	0	0	0	0	0	408	408	0	0	0	0	0	408	0	0	22585	4517	0	0	0	4517	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1638		0	0	0	0	0	0	0	0	0	2457		0	0	0	0	0	0	194055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42708				0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1251	0	0	1213	38	0	0	0	378	0	0	0	0	0	378	15178	0	1336	0	0	13842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-242	378		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378		0	0	0	0	0	0	0	0	0	567		0	0	0	0	0	0	19703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58310				0	0	0	0	0	-540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114195	0	0	99981	14214	9274	0	9274	1325	0	0	0	0	0	1325	157866	0	0	728	0	157138	0	0	0	3061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	10599		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	100	0	0	0	100	0	5488	61663	0	3702	744	0	0	0	2958	0	0	0	0	0	0	0	0	0	0	0	0	16087		0	0	0	0	0	0	0	0	0	24131		0	0	0	0	0	0	283813	0	0	0	92068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
443148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	660	660	0	0	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26044				0	0	0	0	0	-531	0	0	0	0	0	406	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23572	0	0	21760	1812	0	0	0	0	0	0	0	0	0	0	109054	0	6521	0	0	102533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1937	0		0	0	0	0	0	0	0	0	2208	2208	0	0	0	2208	0	0	0	0	9539	1908	0	0	0	1908	0	0	6854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	140712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
443205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	13201	13201	0	0	13201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201414				0	0	0	0	0	-1035	0	0	0	0	0	396	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	808670	0	0	673327	135343	17322	0	17322	2380	0	0	0	0	0	2380	886325	0	0	6437	0	879888	0	0	0	-1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	439	0	5484	0	-17782	19732		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124509	24902	0	0	732	24170	0	0	17224	0	11756	5874	0	0	8	5874	0	0	0	0	0	0	0	0	0	0	0	0	19732		0	0	0	0	0	0	0	0	0	29598		0	0	0	0	0	0	1689170	0	860	46124	398358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
443353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1116	1116	0	0	1116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32031				0	0	0	0	0	-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82545	0	95	68367	14083	0	0	0	10064	0	0	0	0	0	10064	318099	0	411	12584	0	305104	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1214	1164	50	0	0	-6331	10064		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7102	1420	0	0	0	1420	0	0	38826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10064		0	0	0	0	0	50	0	0	0	15096		0	0	0	0	0	625	402942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
443625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22830				0	0	0	0	0	-193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14599	0	0	14599	0	0	0	0	153	0	0	0	0	153	0	32821	0	0	0	0	32821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1008	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1599	320	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	52928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
443634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55380				0	0	0	0	0	-511	215	0	0	0	0	76	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23084	0	0	21446	1638	0	0	0	95	0	0	0	0	95	0	55096	0	0	0	0	55096	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1303	215		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7587	1517	0	0	0	1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215		0	0	0	0	0	0	0	0	0	323		0	0	0	0	0	0	95346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35783				0	0	0	0	0	-160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35493	0	0	24519	10974	7523	0	7523	0	0	0	0	0	0	0	175202	0	1603	546	0	173053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1114	7523		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29317	5863	0	0	0	5863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7523		0	0	0	0	0	0	0	0	0	11285		0	0	0	0	0	0	310213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64743				0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21875	0	0	20955	920	0	0	0	1273	0	0	0	0	0	1273	149566	0	6163	7673	0	135730	0	0	0	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2784	1273		0	0	0	0	0	0	0	0	125	125	0	0	0	125	0	0	0	0	5022	1004	0	1004	0	0	0	0	37840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1273		0	0	0	0	0	0	0	0	0	1910		0	0	0	0	0	0	176294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
444677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27259	0	0	27259	0	0	0	0	0	0	0	0	0	0	0	1830	0	0	0	0	1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-42	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	758	152	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	16292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
445674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9598				0	0	0	0	0	-57	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50442	0	853	43257	6332	0	0	0	0	0	0	0	0	0	0	10134	0	570	282	0	9282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1180	0		11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2033	407	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11	0	0	0	0	0	0	0	0	0		33	0	0	0	0	0	46639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
445852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46498				0	0	0	0	0	-98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5887	0	0	5641	246	0	0	0	0	0	0	0	0	0	0	30402	0	0	835	0	29567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1072	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	49382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
445955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54375				0	0	0	0	0	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91361	0	0	89674	1687	0	0	0	3030	0	0	0	0	0	3030	166403	0	0	0	0	166403	0	0	0	5747	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2207	3030		0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9491	1898	0	0	0	1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3030		0	147	0	0	0	0	0	0	0	4545		0	588	0	0	0	0	258110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1090	1090	0	0	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85541				0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14359	0	0	11792	2567	0	0	0	216	0	0	0	0	0	216	45419	0	0	0	0	45419	0	0	0	0	674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-564	216		0	674	0	0	0	0	0	0	688	688	0	0	0	0	0	688	0	0	6552	1310	0	0	0	1310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216		0	674	0	0	0	0	0	0	0	324		0	2696	0	0	0	0	100616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1602				0	0	0	0	0	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9849	0	0	6939	2910	0	0	0	150	0	0	0	0	0	150	40639	0	0	0	0	40639	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-451	150		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1999	400	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150		0	1	0	0	0	0	0	0	0	225		0	4	0	0	0	0	55299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40643				0	0	0	0	0	-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37151	0	0	34403	2748	0	0	0	0	0	0	0	0	0	0	14497	0	0	0	0	14497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-507	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2143	429	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	47133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49982				2353	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66442	0	0	61494	4948	0	0	0	991	0	0	0	0	0	991	65801	0	0	0	0	65801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1598	991		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991		0	0	0	0	0	0	0	0	0	1487		0	0	0	0	0	0	128901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
447070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69620				0	0	0	0	0	-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188880	0	0	139562	49318	0	0	0	112	0	0	0	0	112	0	13818	0	0	0	0	13818	0	0	0	1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	828	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	178673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
