"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
194440																																	0	0	0	0	12520	true	0	0	0	0	0	0	688	0	0	0	false	0	0	0	1120	3950	6850	600	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.csbcarroll.com	
194570																																	330	84	13900	330	19522		0	84	0	0	0	0	1718	1	330	0			0	0	13900	2416	2320	886	0	0	0	0	0	0	0																							1	true																										www.heritagebank.org	
194936																																	0	73	0	0	0		0	0	0	0	0	73	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			
195111																																	2941	2683	0	2236	0	true	705	1230	0	1453	0	0	0	0	4166	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.rhinebeckbank.com	
195157																																	0	401	0	0	0		0	0	0	0	0	401	770	1	0	0			0	0	0	0	0	0	0	0	0	0	0	11089	0																																																		www.fnbofsedan.com	
195456																																	0	167	0	0	7000		0	0	167	0	0	0	39	0	0	0			0	0	0	2800	2800	1400	0	0	0	0	0	0	0																																																		www.okfnb.com	
196743																																	0	3514	0	0	24000		0	1650	0	1864	0	0	5471	4	0	0			0	0	7500	12000	4000	500	0	0	0	0	0	0	0																																																		www.securantbank.com	
196752																																	27	116	0	0	17000	true	27	0	0	0	0	116	0	0	0	0	false	0	0	0	0	5250	5000	6750	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.tricentury.com	
196800																																	1707	0	105000	1481	115000	true	226	0	0	0	0	0	3372	3	1481	0	true	0	0	0	105000	10000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												https://www.mvbank.com/bankofwoodshole.asp	Bank of Woods Hole - A Branch of Martha's Vineyard Savings Bank															http://www.mvbank.com	
197142																																	0	0	60	0	25193		0	0	0	0	0	0	224	0	0	0			0	0	60	595	310	24228	0	0	0	0	0	0	0																																																		http://www.springfieldstate.com	
197254																																	119	0	0	0	610	true	119	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	610	0	0	0	0	610	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbspearville.com	
197302																																	212	0	2038	212	4038		0	0	0	0	0	0	7081	2	314	0			0	0	4038	0	0	0	0	0	0	0	0	0	0																														0	0	0	0																	WWW.BANKEAGLE.COM	
197478	33843	3602	0	1073	364219	true	26172	0	0	9597	6598	true	0	42023	322196	0	0	0	0	42023	0	0	0	0	0	0	0	0	0	0	0	0					322196			570	0	0	0	3032								0										0		true	true			0	0	0	0	0	0	0	0	0		0	0	0	0	0															http://www.dcbk.org	Desert Community Bank															http://www.eastwestbank.com	
197759																																	0	160	2000	0	3000		0	25	0	0	0	135	4709	3	0	0			0	0	2000	1000	0	0	0	0	0	0	0	0	0																																																		http://www.fnbmn.com	
198046																																	158	25	0	146	0		12	0	0	25	0	0	0	0	146	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																		www.csbstatebank.com																www.csbswin.com	
198073																																	0	771	0	0	5351		0	0	0	771	0	0	0	0	0	0			0	0	0	1756	1381	2214	0	0	0	0	0	0	0																																																			
198149																																	2651	75	7000	2040	7000	true	611	0	0	0	0	75	877	0	2040	0	false	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.abbybank.com	
198251																																	10	888	0	0	0		10	139	0	0	0	749	31	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.sherburnestatebank.com	
198961																																	0	0	0	0	522		0	0	0	0	0	0	146	0	0	0			0	0	0	0	0	522	0	0	0	0	0	0	0																																																			
199052																																	0	0	522	0	3905		0	0	0	0	0	0	0	0	0	0			0	0	522	1075	991	1317	0	0	0	0	0	0	0																																																			
199137																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			
199351																																	152	219	0	0	0	true	152	219	0	0	0	0	1726	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.mywnb.com	
199436																																	0	678	0	0	0	true	0	134	44	0	0	500	3512	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																http://www.altamahabank.com	
199463																																	622	391	10500	0	10500	true	622	391	0	0	0	0	100	0	0	0			0	0	10500	0	0	0	0	0	0	0	0	0	0	true	true																																																http://www.westernbankonline.com	
200042																																	0	125	0	0	0	true	0	0	0	125	0	0	327	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.statebankofwapello.com	
200378																																	56642	3345	930000	42833	1081236	true	12191	0	0	3345	0	0	882	1	42833	1618	true	0	883	0	930000	50000	0	100000	0	883	353	0	0	0	1236	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bancofcal.com	
200435																																	0	1884	10000	0	10878	true	0	150	0	247	0	1487	2466	2	0	0	false	0	0	0	10000	0	0	0	10000	0	0	0	878	0	878	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.wauchulastatebank.com	
200640																																	0	965	0	0	0	true	0	965	0	0	0	0	9985	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.parkbankonline.com	
201254																																	0	63	2500	0	4000		0	0	0	0	0	63	2047	2	0	0			0	0	2500	1500	0	0	0	0	0	0	0	0	0																																																		www.americanafinancial.com	
201647																																	0	0	141	0	11755		0	0	0	0	0	0	103	0	0	0			0	0	141	292	6255	5067	0	0	0	0	0	0	0																																																		www.fmsb4me.bank	
201834																																	0	2366	29500	0	57500	true	0	0	0	1737	0	629	21365	6	0	0	false	0	0	0	32500	10000	15000	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://WWW.LAKESIDEBANK.COM	
202514																																	425	119	3000	425	3000		0	0	0	119	0	0	359	0	425	0			0	0	3000	0	0	0	0	0	0	0	0	0	0																																																		http://www.csbweb.com	
202541																																	0	0	0	0	0	true	0	0	0	0	0	0	659	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	WWW.ITSB-IOWA.COM	
202907																																	7990	2486	0	1405	0	true	6585	205	0	1732	0	549	10639	4	2134	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.communitybankna.com	
203043																																	1877	0	500	1252	1000	true	625	0	0	0	0	0	7335	5	1302	0	false	0	0	0	500	0	0	500	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										http://www.mhbank.com	
203052																																	0	14	0	0	0	true	0	0	0	14	0	0	262	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.senathstatebank.com	
203070																																	0	0	0	0	0		0	0	0	0	0	0	5749	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true																										www.preferredbanktx.com	
203418																																	582	148	0	582	0	true	0	0	0	47	0	101	328	0	582	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.swineford.com	
203575																																	0	38	0	0	4816		0	0	0	38	0	0	340	0	0	0			0	0	0	624	939	3253	0	0	0	0	0	0	0																																																		http://www.conneautsavings.com	
204004																																	10589	7684	581506	804	1522461	true	9785	0	0	3412	0	4272	91	0	2213	0	true	0	0	0	581506	785313	99671	10000	60000	0	0	0	45971	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.provident.bank	
204077																																	0	1440	0	0	0		0	1080	0	235	0	125	3	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true																										www.Chesapeakebank.com	
204237																																	0	13912	0	0	4000		0	2787	159	6496	95	4375	1088	1	0	0			0	0	0	4000	0	0	0	0	0	0	0	0	0																																			MAGNOLIA STATE BANK															WWW.BANKOFEASTMAN.COM	
204826																																	0	0	39	0	274		0	0	0	0	0	0	1758	1	0	0			0	0	39	97	0	138	0	0	0	0	0	0	0																																																		www.firstnbank.com	
205243																																	0	512	0	0	0		0	0	0	36	0	476	2478	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																			FMBank															www.fmbms.com	
205346																																	30	0	0	0	0	true	30	0	0	0	0	0	2269	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.farmerssavings.com	
205458																																	0	1233	0	0	0		0	0	0	787	446	0	132	0	0	0			0	0	0	0	0	0	0	0	0	0	0	1020	0																																																		www.statebankoftaunton.com	
205542																																	0	0	0	0	0		0	0	0	0	0	0	167	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.cherokeestatebank.com	
205654																																	6667	7991	0	6667	2300	true	0	3468	0	2509	0	2014	495	0	6667	0	true	0	0	0	0	0	2300	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.lanb.com	
206156																																	0	6000	492	0	11684		0	0	0	0	0	6000	1912	1	0	0			0	0	492	6230	2478	2484	0	0	0	0	0	0	0																																		www.qwickrate.com																www.southwestcapital.com	
206174																																	8	0	4000	8	23421	true	0	0	0	0	0	0	2360	1	8	0	false	0	0	0	4000	7706	5590	6125	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.amblersavingsbank.com																http://www.amblersav.com	
206473																																	299	0	309	299	12528		0	0	0	0	0	0	0	0	877	0			0	0	309	3148	9071	0	0	0	0	0	0	0	0																							1	true																										www.equitable-savings.com	
206772																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			
206950																																	0	0	740	0	4082	true	0	0	0	0	0	0	289	1	0	0	false	0	0	0	740	570	1960	812	600	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.unionstbank.com	
207041																																	0	0	0	0	0		0	0	0	0	0	0	71	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.fnbbrownstown.com	
207050																																	9021	0	0	9021	0	true	0	0	0	0	0	0	2255	1	13908	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																https://westgatebank.com																https://westgate.bank	
207452																																	0	46	4521	0	26472	true	0	0	0	46	0	0	3870	1	0	0	true	0	0	0	4521	2257	8229	1265	0	10200	0	0	0	0	10200	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.gc4bank.com	
207470																																	479	982	0	479	6000		0	50	266	189	0	477	817	1	479	0			0	0	0	0	0	6000	0	0	0	0	0	0	0																							1	true																										www.firstfederalbankofohio.com	
207555																																	0	0	0	0	2500	true	0	0	0	0	0	0	8	0	0	0	false	0	0	0	1000	1500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.nwbanks.com	
207845																																	4958	214	13250	2812	16750	true	2146	0	0	214	0	0	15194	3	2812	0	true	0	0	0	13250	3500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bankatfirstnational.com	
207872																																	2039	1514	0	0	0		645	0	0	0	0	1514	65	0	0	1394			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.firstutahbank.com	
207957																																	0	60	0	0	0		0	0	0	44	0	16	89	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.csbtylermn.com	
208057																																	0	150	0	0	0	true	0	0	0	0	150	0	479	0	0	0	true	138	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.VERMILLIONBANK.COM	
208244	60102	11427	851681	24913	1445408	true	34656	11179	4	26233	533	true	0	0	1351681	54541	0	35173	0	0	0	0	4013	0	0	0	0	0	0	2181590	0	0					1445408			5245	529	1537	0	4116								0										0		true	true			0	0	0	0	0	0	0	0	0		0	0	0	0	0															www.thehsaauthority.com																www.oldnational.com	
208347																																	0	131	347	0	3065	false	0	0	0	0	131	0	2157	7	0	0	false	0	0	0	348	1717	0	1000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://bentonbank.com	
208440																																	0	674	300	0	1100		0	0	0	0	0	674	923	0	0	0			0	0	300	800	0	0	0	0	0	0	0	0	0																																																		www.fsbiowa.com	
208459																																	0	0	0	0	0		0	0	0	0	0	0	120	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.stearnsbank.com	
208570																																	0	0	10000	0	10000		0	0	0	0	0	0	0	0	0	0			0	0	10000	0	0	0	0	0	0	0	0	0	0																							1	true																										www.universalbank.com	
208655																																	0	0	0	0	18774		0	0	0	0	0	0	2160	1	0	0			0	0	17570	0	1204	0	0	0	0	0	0	0	0																																																		http://www.fnb-ne.com	
208972																																	0	0	0	0	2110	true	0	0	0	0	0	0	818	0	0	0	false	0	0	0	810	1300	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.keysavingsbank.com	
209148																																	790	396	0	790	0	true	0	0	0	396	0	0	1235	0	790	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.FIRSTBANK.BZ	
209362																																	1739	0	0	1739	0		0	0	0	0	0	0	0	0	1739	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.whittierbank.com	
209447																																	0	0	0	0	0		0	0	0	0	0	0	1325	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://WWW.CITIZENSBYHALIA.COM	
209559																																	0	0	0	0	1000	true	0	0	0	0	0	0	1453	1	0	0			0	0	1000	0	0	0	0	0	0	0	0	0	0	true	false																																																http://www.fnbwashington.com	
209830																																	0	2323	0	0	5000		0	532	35	1173	0	583	3303	1	0	0			0	0	0	5000	0	0	0	0	0	0	0	0	0																																																		http://www.primesouthbank.com	
209858																																	0	3456	0	0	0	true	0	415	0	806	150	2085	919	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	true																																																http://www.classicbanking.com	
210238																																	0	6471	0	0	0	true	0	5849	0	482	0	140	2192	2	0	0	true		0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																https://www.southeasternbank.com	
210256																																	0	280	0	0	4000	true	0	0	0	247	0	33	100	0	0	0	false	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0	WWW.WADENASTATEBANK.COM	WADENA STATE BANK		WADENA STATE BANK BLUFFTON		WADENA STATE BANK DEER CREEK											WWW	
210434	40290	6871	4000000	0	6154017	true	40290	144838	11	0	0	true	159673039	777261	4000000	0	0	0	0	777261	1349941	26815	0	0	0	0	0	0	0	0	0	0					5676760			668	0	5523	0	680								0										0		true	true			0	0	0	0	0	0	0	0	0		0	0	0	0	0																															www.northerntrust.com	
210452																																	0	0	6900	0	9486		0	0	0	0	0	0	634	1	0	0			0	0	6900	0	0	0	0	2586	0	0	0	0	2586																																																		www.shbmalmo.com	
210779																																	0	50	13	0	1130		0	0	0	50	0	0	1201	0	0	0			0	0	13	24	0	1093	0	0	0	0	0	0	0																							1	true																										PEOPLESFEDERALSandL.COM	
211114																																	0	551	5412	0	5612	true	0	0	0	404	147	0	573	0	0	0	false	0	0	0	5412	0	200	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.hydencitizensbank.com	
211271																																	13129	3602	250000	11399	400422	true	1730	2359	0	1216	0	27	0	0	12604	0	false	0	0	0	250000	75000	75000	0	400000	0	0	0	422	0	422	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.nasb.com	
211338																																	0	1288	0	0	3441		0	0	0	1026	0	262	1432	1	0	0			0	0	964	1681	796	0	0	0	0	0	0	0	0																																																		www.coffeecountybank.com	
211851																																	0	0	0	0	526		0	0	0	0	0	0	1149	2	0	0			0	0	475	0	0	0	0	0	51	0	0	0	51																																																		http://www.ssbwanamingo.com	
212018																																	331	119	18000	331	39000	true	0	0	0	119	0	0	1391	0	331	0	true	0	0	0	18000	17000	4000	0	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fnbmifflintown.com	
212335																																	0	7079	0	0	4111	true	0	6938	0	0	0	141	1381	0	0	0	false	0	4111	0	0	0	0	0	0	4111	0	0	0	0	4111	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0	www.farmersbank.net	The Peoples Bank - A Division of Persons Banking Company	www.bankofperry.com	Bank of Perry - A Division of Persons Banking Company	www.bop1889.com	Spivey State Bank - A Division of Persons Banking Company	www.peoplesbankga.com		www.spiveybank.com		www.spiveybank.net						www.personsbankingcompany.com	
212344																																	0	0	1200	0	3633	true	0	0	0	0	0	0	5887	4	0	0			0	0	1498	1162	776	197	0	0	0	0	0	0	0	true	false																																																http://www.csbwyoming.com	
212465	250353	6704	1600000	33934	7760696	true	120588	486570	5	33934	95831	true	3041301	1438943	1600000	0	0	0	0	4648743	1497985	0	13968	61399	0	0	189	0	0	0	0	0					7760696			1174	0	3263	0	2267								0										0		true	true			0	0	0	2554	6203	983	0	0	0		0	0	0	0	0											0	0	0	0	www.unionbankmoneyport.com	Union Bank	www.mystreetscape.com/my/ubis	PurePoint	www.mufgamericas.com		www.purepoint.com										www.unionbank.com	
212522																																	1369	2909	10483	1349	108648	true	20	0	0	1928	0	981	3248	2	1349	0	true	0	0	0	21748	7000	46900	33000	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.somersettrust.com	
212577																																	7931	4817	626000	0	636772	true	7931	2481	0	937	0	1399	1092	0	0	0	true	0	484	0	626000	0	0	0	0	484	1024	1079	8185	0	10772	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.hometrustbanking.com	
213471																																	0	182	0	0	0		0	0	0	182	0	0	1594	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																		www.sloveniansavingsandloan.com																www.sloveniansavingsandloan.com	
213538																																	635	39	0	635	0	true	0	28	0	11	0	0	713	0	635	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankofabbeville.com	
213912																																	230	0	17900	230	17900	true	0	0	0	0	0	0	1890	1	230	0	false	0	0	0	17900	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.applecreekbank.com	
213958																																	249	0	0	0	1587	true	249	0	0	0	0	0	0	0	0	0	false	0	0	0	0	561	244	782	92	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.bankmontrose.com																http://www.bankwaverly.com	
214106																																	0	208	4500	0	22650	true	0	0	0	0	0	208	577	0	0	0	false	0	0	0	4500	10000	8150	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.tbogc.com	
214414																																	2868	774	5000	2209	10000	true	659	0	0	169	109	496	5543	2	2919	0	true	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.checkingfinder.com		http://www.kasasa.com														http://www.fm-bank.com	
214722																																	0	1287	10000	0	20000	true	0	559	0	354	0	374	3990	1	0	0	false	0	0	0	10000	10000	0	0	20000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	52	188	0																	www.chesbank.com	
214807																																	31000	8000	0	0	163000	false	31000	0	0	8000	0	0	2000	3	0	0	false	0	163000	0	0	0	0	0	0	163000	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.db.com	
214843																																	0	70	3000	0	3000		0	0	0	70	0	0	3175	2	0	0			0	0	3000	0	0	0	0	0	0	0	0	0	0																																																		www.fnbcreston.com	
215345																																	0	98	2600	0	12340		0	0	0	0	0	98	936	0	0	0			0	0	2600	8500	1240	0	2000	0	0	0	0	0	0																																		www.mbtbank.org	MBT	www.mbtbank.net	mbtbank		MBT Mobile		MBT Too		MBT Lending & Insurance							www.mbtbank.com	
215354																																	0	1008	3000	0	8000		0	59	0	949	0	0	5308	5	0	0			0	0	3000	5000	0	0	0	0	0	0	0	0	0																																																		www.meramecvalleybank.com	
215653																																	0	0	0	0	0		0	0	0	0	0	0	392	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.welcomestatebank.com	
215662																																	300	2090	10000	0	10000	true	300	0	0	0	0	2090	8758	3	0	0	false	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													ABC Bank															www.theabcbank.com	
215710																																	451	657	25000	206	51542	true	245	0	0	361	0	296	9067	3	206	0	true	0	1542	0	25000	25000	0	0	25000	1542	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												https://www.facebook.com/juniatavalleybank	JVB	https://www.linkedin.com/company/juniata-valley-bank	JVB Juniata Valley		JVB Northern Tier											http://www.jvbonline.com	
216164																																	0	0	0	0	8285		0	0	0	0	0	0	915	1	0	0			0	0	0	391	0	7894	0	0	0	0	0	0	0																																		www.fsbgraham.bank																www.fsbgraham.com	
216230																																	58	609	0	58	0	true	0	609	0	0	0	0	1055	1	58	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																http://WWW.fnbnwfl.com	
216632																																	0	419	0	0	0		0	270	0	149	0	0	798	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.columbiabankflorida.com	
216922																																	12811	12789	205000	579	236752	true	12232	4977	0	4864	98	2850	1941	2	579	0	true	0	0	0	205000	20000	0	11752	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.localfirstbank.com	
217059																																	14	1295	300	0	1893	true	14	202	842	0	0	251	130	0	0	0	false	0	273	0	300	440	440	440	0	273	0	0	0	0	273	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.ffmbank.com	
218131																																	0	25	0	0	0		0	0	0	0	0	25	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																														1	61	1004	0																	https://www.cbbcbank.com/	
218261																																	0	141	0	0	0		0	0	0	141	0	0	248	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		zapatanationalbank.com	
218850																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.statebankofodell.com	
218878																																	320	703	0	320	0	true	0	643	0	60	0	0	553	0	669	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.SECURITYBK.COM	
219044																																	27	77	0	0	0		27	0	0	77	0	0	912	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																		www.facebook.com/pages/Collins-State-Bank/714874485225376																www.collinsstatebank.com	
219343																																	2716	2040	0	2716	13185	true	0	270	0	515	0	1255	4032	3	6136	0	true	0	0	0	0	0	13185	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.4thebank.com		http://www.goshenrealestatellc.com		http://www.cougarbanking.com		http://www.myibank.com										http://WWW.4THEBANK.COM	
219651																																	374	205	0	374	0	true	0	0	0	205	0	0	4652	2	374	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																http://www.carlsbadnational.com	
219679																																	0	0	1500	0	1500	true	0	0	0	0	0	0	589	1	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.carrolltonfederal.com	
220059																																	1273	295	18120	1273	18120		0	0	0	0	0	295	4865	1	1273	0			0	0	18120	0	0	0	0	0	0	0	0	0	0																																																		http://www.winonanationalbank.com	
220527																																	0	0	0	0	20000	true	0	0	0	0	0	0	10932	10	0	0	true	0	0	0	20000	0	0	0	20000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												https://www.peoplesbanknc.com	
220844																																	0	66	1000	0	4750	true	0	0	0	66	0	0	3512	1	0	0	false	0	0	0	1000	3250	500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankdsb.com	
220974																																	922	2986	1892	0	12346		922	796	27	513	0	1650	2407	1	242	0			0	0	1892	1149	755	8550	1500	0	0	0	0	0	0																							1	true																										www.ffbtn.com	
