"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
235950						CONF	CONF			
236153	46825	10212	50948	0	0	CONF	CONF	0	1403	
236256						CONF	CONF			
236603						CONF	CONF			
236706	17121	3853	19391	0	0	CONF	CONF	0	298	
236957	0	0	0	0	0	CONF	CONF	0	0	
237066	0	0	0	0	0	CONF	CONF	0	0	
237619						CONF	CONF			
237954						CONF	CONF			
238139						CONF	CONF			
238250						CONF	CONF			
238737						CONF	CONF			
239556						CONF	CONF			
239613						CONF	CONF			
239659	74979	37139				CONF	CONF			
239752						CONF	CONF			
240954						CONF	CONF			
241009						CONF	CONF			
241157						CONF	CONF			
241559						CONF	CONF			
241607						CONF	CONF			
242257						CONF	CONF			
242444	7806	0	7806	0	0	CONF	CONF	0	23	
242949						CONF	CONF			
242958						CONF	CONF			
242976						CONF	CONF			
243375						CONF	CONF			
243414						CONF	CONF			
243955						CONF	CONF			
244037						CONF	CONF			
244149	1012217	240917				CONF	CONF			
244158						CONF	CONF			
244251						CONF	CONF			
245016						CONF	CONF			
245276	45046	5815	31379	0	8849	CONF	CONF	78	-516	
245351						CONF	CONF			
245557						CONF	CONF			
246022	19223	5353	20274	0	0	CONF	CONF	0	0	
246134						CONF	CONF			
246237						CONF	CONF			
246451						CONF	CONF			
246657						CONF	CONF			
246947						CONF	CONF			
246956						CONF	CONF			
247140	21114	744				CONF	CONF			
247355	13826	4430				CONF	CONF			
247476						CONF	CONF			
247551						CONF	CONF			
247908						CONF	CONF			
248240	49372	3051	44298	0	0	CONF	CONF	0	1912	
248352						CONF	CONF			
248455						CONF	CONF			
248633						CONF	CONF			
248745						CONF	CONF			
249416						CONF	CONF			
249612	0	0	0	0	0	CONF	CONF	0	2	
249658						CONF	CONF			
250430						CONF	CONF			
250476						CONF	CONF			
250850						CONF	CONF			
251352						CONF	CONF			
251558						CONF	CONF			
251745						CONF	CONF			
251857						CONF	CONF			
251978						CONF	CONF			
252041	18767	4514				CONF	CONF			
252256						CONF	CONF			
252452						CONF	CONF			
252658						CONF	CONF			
253356	0	0	0	0	0	CONF	CONF	0	0	
253468	0	0	0	0	0	CONF	CONF	0	0	
253646						CONF	CONF			
253730						CONF	CONF			
253776						CONF	CONF			
254317						CONF	CONF			
254504						CONF	CONF			
254849						CONF	CONF			
255350	0	0	0	0	0	CONF	CONF	0	0	
255547						CONF	CONF			
255556						CONF	CONF			
255574	168759	48891				CONF	CONF			
255659	102794	39102	115893	0	0	CONF	CONF	0	3083	
255873						CONF	CONF			
256049						CONF	CONF			
256058						CONF	CONF			
256076						CONF	CONF			
256179						CONF	CONF			
256553	2131	845	1226	0	0	CONF	CONF	0	307	
257233						CONF	CONF			
257345						CONF	CONF			
257578	53508	19429				CONF	CONF			
257653						CONF	CONF			
257756						CONF	CONF			
258146						CONF	CONF			
258306						CONF	CONF			
258379						CONF	CONF			
258445	35531	1715				CONF	CONF			
258539						CONF	CONF			
258771	309853	132334	308770	31060	2498	CONF	CONF	2482	3898	
258874						CONF	CONF			
259059						CONF	CONF			
259330						CONF	CONF			
259442	17745	2484				CONF	CONF			
259956						CONF	CONF			
260055	65679	21755	72435	0	0	CONF	CONF	0	2143	
260831						CONF	CONF			
260868	0	0	0	0	0	CONF	CONF	0	0	
261146	461276	95206	278484	181753	0	CONF	CONF	0	16532	
261360						CONF	CONF			
261940						CONF	CONF			
262059						CONF	CONF			
262237						CONF	CONF			
262358						CONF	CONF			
262741						CONF	CONF			
262844						CONF	CONF			
262956						CONF	CONF			
263243						CONF	CONF			
263627						CONF	CONF			
264455						CONF	CONF			
264772	0	0	0	0	0	CONF	CONF	0	0	
265340						CONF	CONF			
265407	12438	199				CONF	CONF			
265452						CONF	CONF			
265676						CONF	CONF			
266066						CONF	CONF			
266244						CONF	CONF			
266253						CONF	CONF			
266271	482682	275472	359396	0	7325	CONF	CONF	3511	22121	
266655						CONF	CONF			
266851						CONF	CONF			
266945						CONF	CONF			
267652						CONF	CONF			
268006	12671	1315	12415	0	0	CONF	CONF	0	375	
268136						CONF	CONF			
268677	0	0	0	0	0	CONF	CONF	0	0	
268828						CONF	CONF			
268976						CONF	CONF			
269049	16364	3806				CONF	CONF			
269058						CONF	CONF			
269571						CONF	CONF			
269759						CONF	CONF			
270148						CONF	CONF			
270353						CONF	CONF			
270504						CONF	CONF			
270531						CONF	CONF			
270652						CONF	CONF			
271136						CONF	CONF			
271275	8175	0	9389	0	0	CONF	CONF	0	221	
271341						CONF	CONF			
271529	67376	16663				CONF	CONF			
272030						CONF	CONF			
272058						CONF	CONF			
272151						CONF	CONF			
272272						CONF	CONF			
272302						CONF	CONF			
273336						CONF	CONF			
273550						CONF	CONF			
273653						CONF	CONF			
273662						CONF	CONF			
273840						CONF	CONF			
273859						CONF	CONF			
274025						CONF	CONF			
274052						CONF	CONF			
274548						CONF	CONF			
274829						CONF	CONF			
274856						CONF	CONF			
275255	0	0	0	0	0	CONF	CONF	0	0	
275358	15514	2384				CONF	CONF			
275479						CONF	CONF			
275657						CONF	CONF			
276074						CONF	CONF			
276159						CONF	CONF			
276551	0	0	0	0	0	CONF	CONF	0	0	
276579	287478	115145	302711	0	2457	CONF	CONF	329	13292	
276645						CONF	CONF			
276654	0	0	0	0	0	CONF	CONF	0	0	
276850	15828	139				CONF	CONF			
276953						CONF	CONF			
277240						CONF	CONF			
277277						CONF	CONF			
277679						CONF	CONF			
277736						CONF	CONF			
277820						CONF	CONF			
278078						CONF	CONF			
278153						CONF	CONF			
278256						CONF	CONF			
278555						CONF	CONF			
278733						CONF	CONF			
278751						CONF	CONF			
278818	3013	0	2027	0	0	CONF	CONF	0	109	
278872	18512	8487				CONF	CONF			
279105						CONF	CONF			
279842						CONF	CONF			
279954						CONF	CONF			
280110	534099	151879	552494	0	892	CONF	CONF	6738	19874	
280138						CONF	CONF			
280352						CONF	CONF			
280558						CONF	CONF			
282048						CONF	CONF			
282075	0	0	0	0	0	CONF	CONF	0	177	
282226						CONF	CONF			
282824						CONF	CONF			
283157						CONF	CONF			
283438						CONF	CONF			
283652						CONF	CONF			
283737						CONF	CONF			
283867	0	0	0	0	0	CONF	CONF	0	0	
284154						CONF	CONF			
284239						CONF	CONF			
284556						CONF	CONF			
284752						CONF	CONF			
284958						CONF	CONF			
285151						CONF	CONF			
285348						CONF	CONF			
285544	0	0	0	0	0	CONF	CONF	0	0	
285553	0	0	0	0	0	CONF	CONF	0	0	
285740	11367	3990	11316	0	0	CONF	CONF	0	246	
285759						CONF	CONF			
285777						CONF	CONF			
285852						CONF	CONF			
285928						CONF	CONF			
286251						CONF	CONF			
286457						CONF	CONF			
286840						CONF	CONF			
287007						CONF	CONF			
287342						CONF	CONF			
287856						CONF	CONF			
287922						CONF	CONF			
287959						CONF	CONF			
288152						CONF	CONF			
288358						CONF	CONF			
288376						CONF	CONF			
288853	48209	29441	56352	0	162	CONF	CONF	0	1111	
289056						CONF	CONF			
289225						CONF	CONF			
289515	10377	2751				CONF	CONF			
289702						CONF	CONF			
289739						CONF	CONF			
289757						CONF	CONF			
290052	21878	2260	20121	0	0	CONF	CONF	0	530	
290230						CONF	CONF			
290249	20474	6589	22682	0	0	CONF	CONF	0	423	
290838						CONF	CONF			
290922						CONF	CONF			
291059						CONF	CONF			
291330						CONF	CONF			
291376						CONF	CONF			
291611						CONF	CONF			
291732						CONF	CONF			
292234						CONF	CONF			
292467	0	0	0	0	0	CONF	CONF	0	0	
292850						CONF	CONF			
292908	3688	0	2952	0	0	CONF	CONF	0	27	
293053	16038	1940	15493	0	0	CONF	CONF	0	419	
293352						CONF	CONF			
293437						CONF	CONF			
293651						CONF	CONF			
293754						CONF	CONF			
294023						CONF	CONF			
294564	85912	22957	82120	0	185	CONF	CONF	75	3036	
294676						CONF	CONF			
294751						CONF	CONF			
294779	27494	5798	27872	0	0	CONF	CONF	0	736	
294827						CONF	CONF			
295011						CONF	CONF			
295057						CONF	CONF			
295646						CONF	CONF			
296456						CONF	CONF			
296474						CONF	CONF			
296559						CONF	CONF			
296755						CONF	CONF			
296858						CONF	CONF			
297051						CONF	CONF			
297257	37358	26910				CONF	CONF			
297547						CONF	CONF			
297631						CONF	CONF			
297761						CONF	CONF			
298049						CONF	CONF			
298218						CONF	CONF			
298245	0	0	0	0	0	CONF	CONF	0	0	
299046	25242	6488	25176	0	30	CONF	CONF	0	478	
299868	0	0	0	0	0	CONF	CONF	0	0	
300009	70784	32817				CONF	CONF			
300063						CONF	CONF			
300157						CONF	CONF			
300353						CONF	CONF			
300456						CONF	CONF			
300933						CONF	CONF			
300942	0	0	0	0	0	CONF	CONF	0	0	
300960	35323	13555				CONF	CONF			
301574						CONF	CONF			
301800	39853	5610	41724	0	0	CONF	CONF	5	1368	
302030						CONF	CONF			
302133						CONF	CONF			
302553						CONF	CONF			
302656	0	0	0	0	0	CONF	CONF	0	0	
303653						CONF	CONF			
303701						CONF	CONF			
303747						CONF	CONF			
303952						CONF	CONF			
304155						CONF	CONF			
304173						CONF	CONF			
304520						CONF	CONF			
304575						CONF	CONF			
304762						CONF	CONF			
304913	0	0	0	0	0	CONF	CONF	0	0	
305059						CONF	CONF			
305077						CONF	CONF			
305237						CONF	CONF			
305433						CONF	CONF			
305442						CONF	CONF			
305648						CONF	CONF			
305750						CONF	CONF			
306056						CONF	CONF			
306140	0	0	0	0	0	CONF	CONF	0	0	
306159	0	0	0	0	0	CONF	CONF	0	0	
306337						CONF	CONF			
306908						CONF	CONF			
307062						CONF	CONF			
307334						CONF	CONF			
307361						CONF	CONF			
307679	67517	21398	78806	0	0	CONF	CONF	0	1990	
307932						CONF	CONF			
308256						CONF	CONF			
308340						CONF	CONF			
308836						CONF	CONF			
309150						CONF	CONF			
309655						CONF	CONF			
309851						CONF	CONF			
310754						CONF	CONF			
310950						CONF	CONF			
310978	645081	262736	687694	0	68	CONF	CONF	1904	0	
311050						CONF	CONF			
311144						CONF	CONF			
311256						CONF	CONF			
311265	0	0	0	0	0	CONF	CONF	0	0	
311603						CONF	CONF			
311658						CONF	CONF			
311845	559856	193481	618437	0	646	CONF	CONF	0	-47167	
311939						CONF	CONF			
312244						CONF	CONF			
312356						CONF	CONF			
313009						CONF	CONF			
313157						CONF	CONF			
313223	6710	2279				CONF	CONF			
313577						CONF	CONF			
314257	37637	7403				CONF	CONF			
314444						CONF	CONF			
315656						CONF	CONF			
316840	105113	39384	125273	0	0	CONF	CONF	1214	3710	
316859						CONF	CONF			
316934						CONF	CONF			
317258						CONF	CONF			
317342	31581	8141	30974	0	0	CONF	CONF	0	940	
317379	8936	563				CONF	CONF			
317650						CONF	CONF			
318639	0	0	0	0	0	CONF	CONF	0	0	
318835						CONF	CONF			
318947	0	0	0	0	0	CONF	CONF	0	0	
318974	73820	70737				CONF	CONF			
319047						CONF	CONF			
319458						CONF	CONF			
319551						CONF	CONF			
320034						CONF	CONF			
320052						CONF	CONF			
320070						CONF	CONF			
320119						CONF	CONF			
321152	0	0	0	0	0	CONF	CONF	0	0	
321255	0	0	0	0	0	CONF	CONF	0	0	
321273						CONF	CONF			
321330						CONF	CONF			
321947	0	0	0	0	0	CONF	CONF	0	0	
322056						CONF	CONF			
322449						CONF	CONF			
322476						CONF	CONF			
322551						CONF	CONF			
323204	32530	6862				CONF	CONF			
323651						CONF	CONF			
324153						CONF	CONF			
324229						CONF	CONF			
324256						CONF	CONF			
324274						CONF	CONF			
324340	15849	5467	20484	0	0	CONF	CONF	0	1156	
324854						CONF	CONF			
324863	10138	4213	12298	0	0	CONF	CONF	0	0	
324975						CONF	CONF			
325141	0	0	0	0	0	CONF	CONF	0	0	
325459						CONF	CONF			
325534	14180	2803				CONF	CONF			
326054						CONF	CONF			
326344						CONF	CONF			
326858						CONF	CONF			
326979						CONF	CONF			
327220						CONF	CONF			
327305						CONF	CONF			
327435						CONF	CONF			
327556						CONF	CONF			
327855						CONF	CONF			
328058	0	0	0	0	0	CONF	CONF	0	0	
328357						CONF	CONF			
328656						CONF	CONF			
328777	1094	0	1007	0	0	CONF	CONF	0	111	
329149						CONF	CONF			
329345	14824	1167				CONF	CONF			
329550						CONF	CONF			
329952						CONF	CONF			
330239						CONF	CONF			
330248						CONF	CONF			
330855	16567	3727	16661	0	0	CONF	CONF	0	445	
330873	0	0	0	0	0	CONF	CONF	0	0	
330949						CONF	CONF			
331076						CONF	CONF			
331375						CONF	CONF			
331544						CONF	CONF			
331713						CONF	CONF			
332224						CONF	CONF			
332345						CONF	CONF			
332402	217929	58781				CONF	CONF			
332671						CONF	CONF			
332756						CONF	CONF			
333034						CONF	CONF			
333203	42380	16456	51318	0	0	CONF	CONF	0	1191	
333650						CONF	CONF			
333856	0	0	0	0	0	CONF	CONF	0	0	
333940	0	0	0	0	0	CONF	CONF	0	0	
334264						CONF	CONF			
334648						CONF	CONF			
334657	0	0	0	0	0	CONF	CONF	0	0	
335346						CONF	CONF			
335355						CONF	CONF			
336147						CONF	CONF			
336361						CONF	CONF			
336576	51680	10203				CONF	CONF			
336950						CONF	CONF			
337247						CONF	CONF			
337340						CONF	CONF			
338178						CONF	CONF			
338646						CONF	CONF			
338851	0	0	0	0	0	CONF	CONF	0	0	
338945						CONF	CONF			
339072	250135	130372	191187	64916	355	CONF	CONF	1131	-12650	
339353						CONF	CONF			
339456	12901	5898	14283	0	0	CONF	CONF	0	304	
339607						CONF	CONF			
339773	47483	442	14075	0	0	CONF	CONF	0	977	
339858	585763	191860	574403	0	296	CONF	CONF	1030	-67179	
339876						CONF	CONF			
340135	25342	6338	26348	0	250	CONF	CONF	0	751	
340144	21966	2787				CONF	CONF			
340256						CONF	CONF			
340443						CONF	CONF			
340742	49954	24988	58015	0	0	CONF	CONF	0	2177	
340751						CONF	CONF			
341310	8319	127				CONF	CONF			
342054						CONF	CONF			
342362	0	0	0	0	0	CONF	CONF	0	0	
342410	22089	7900	20851	0	0	CONF	CONF	0	332	
342634	300951	325389	280934	119059	467	CONF	CONF	500	-13782	
343051						CONF	CONF			
343248	0	0	0	0	0	CONF	CONF	0	0	
343257						CONF	CONF			
343770						CONF	CONF			
343903						CONF	CONF			
343958						CONF	CONF			
344647						CONF	CONF			
344816	0	0	0	0	0	CONF	CONF	0	0	
344852						CONF	CONF			
345309	0	0	0	0	0	CONF	CONF	0	0	
345345	11121	1837	12788	0	0	CONF	CONF	0	248	
345747	0	0	0	0	0	CONF	CONF	0	0	
345756	236983	104818	268841	0	0	CONF	CONF	0	7114	
345877						CONF	CONF			
346379	29830	6299				CONF	CONF			
346566						CONF	CONF			
346771						CONF	CONF			
347022						CONF	CONF			
347639	37557	5651				CONF	CONF			
347956	0	0	0	0	0	CONF	CONF	0	0	
348159	13168	0				CONF	CONF			
348720						CONF	CONF			
349129						CONF	CONF			
349343						CONF	CONF			
350572						CONF	CONF			
350657						CONF	CONF			
350750						CONF	CONF			
351131						CONF	CONF			
351560						CONF	CONF			
351878						CONF	CONF			
352370						CONF	CONF			
352651						CONF	CONF			
352745						CONF	CONF			
352772	204111	77257	207942	0	0	CONF	CONF	87	10025	
353238						CONF	CONF			
353546						CONF	CONF			
353555	71117	17635	47623	0	0	CONF	CONF	84	3538	
353724						CONF	CONF			
353957						CONF	CONF			
354057						CONF	CONF			
354253						CONF	CONF			
354310	57860	11207	63797	0	0	CONF	CONF	0	2723	
354552						CONF	CONF			
354851						CONF	CONF			
355120						CONF	CONF			
355559	16922	5110				CONF	CONF			
355858	21286	8932	26071	0	0	CONF	CONF	0	423	
356239						CONF	CONF			
356659						CONF	CONF			
356752						CONF	CONF			
357151						CONF	CONF			
357526						CONF	CONF			
357553						CONF	CONF			
357777						CONF	CONF			
357937						CONF	CONF			
358112						CONF	CONF			
358448						CONF	CONF			
358756						CONF	CONF			
359472						CONF	CONF			
359650						CONF	CONF			
359744						CONF	CONF			
360777						CONF	CONF			
361055						CONF	CONF			
361167	5204	1830	6651	0	0	CONF	CONF	73	-201	
361279						CONF	CONF			
361354						CONF	CONF			
361439						CONF	CONF			
362043						CONF	CONF			
362155						CONF	CONF			
362717	0	0	0	0	0	CONF	CONF	0	0	
362856						CONF	CONF			
362940						CONF	CONF			
363442						CONF	CONF			
363648						CONF	CONF			
363657						CONF	CONF			
363778						CONF	CONF			
364131						CONF	CONF			
364270						CONF	CONF			
364430						CONF	CONF			
364850	0	0	0	0	0	CONF	CONF	0	0	
365325	617607	503514	733607	0	0	CONF	CONF	0	17631	
365745						CONF	CONF			
365848						CONF	CONF			
365950						CONF	CONF			
366078	11785	3066				CONF	CONF			
366238						CONF	CONF			
366247	0	0	0	0	0	CONF	CONF	0	0	
366359						CONF	CONF			
366658						CONF	CONF			
366854						CONF	CONF			
367150						CONF	CONF			
367178						CONF	CONF			
367431						CONF	CONF			
367543						CONF	CONF			
368054						CONF	CONF			
368344	0	0	0	0	0	CONF	CONF	0	0	
368522						CONF	CONF			
368933						CONF	CONF			
368951						CONF	CONF			
369453						CONF	CONF			
369659						CONF	CONF			
370020						CONF	CONF			
370271						CONF	CONF			
370347						CONF	CONF			
370721						CONF	CONF			
370833						CONF	CONF			
370954						CONF	CONF			
371223	6584	173				CONF	CONF			
371232						CONF	CONF			
371362						CONF	CONF			
371559						CONF	CONF			
371755	0	0	0	0	0	CONF	CONF	0	0	
371849						CONF	CONF			
371924						CONF	CONF			
371942						CONF	CONF			
372444						CONF	CONF			
372538						CONF	CONF			
372640						CONF	CONF			
372855	0	0	0	0	0	CONF	CONF	0	0	
373115	21333	4990	23496	0	0	CONF	CONF	0	599	
373272						CONF	CONF			
373553						CONF	CONF			
373601						CONF	CONF			
374130						CONF	CONF			
374354						CONF	CONF			
374653	54098	7061	51418	0	0	CONF	CONF	0	1287	
374774						CONF	CONF			
375034						CONF	CONF			
375043	50874	11368	53539	0	0	CONF	CONF	0	1078	
375379						CONF	CONF			
375502						CONF	CONF			
375566	35368	68993				CONF	CONF			
375650						CONF	CONF			
376237						CONF	CONF			
376273	29317	7955	32750	0	0	CONF	CONF	100	885	
376442	0	0	0	0	0	CONF	CONF	0	0	
376947						CONF	CONF			
377663	0	0	0	0	0	CONF	CONF	0	0	
377850						CONF	CONF			
377908						CONF	CONF			
378044						CONF	CONF			
378110						CONF	CONF			
379050						CONF	CONF			
379153						CONF	CONF			
379470						CONF	CONF			
379649	0	0	0	0	0	CONF	CONF	0	0	
379920	305921	27278	137566	172946	910	CONF	CONF	2981	6733	
380346						CONF	CONF			
380458						CONF	CONF			
380533						CONF	CONF			
380654						CONF	CONF			
380841						CONF	CONF			
380878						CONF	CONF			
380944						CONF	CONF			
381026						CONF	CONF			
381343						CONF	CONF			
381839						CONF	CONF			
381932						CONF	CONF			
381950						CONF	CONF			
382050						CONF	CONF			
382069						CONF	CONF			
382256						CONF	CONF			
382274						CONF	CONF			
382443						CONF	CONF			
382537						CONF	CONF			
382649	3696	0				CONF	CONF			
382658						CONF	CONF			
382742						CONF	CONF			
382854						CONF	CONF			
384018						CONF	CONF			
384278	745168	288186	352891	459179	535	CONF	CONF	2343	13058	
384353						CONF	CONF			
384652						CONF	CONF			
384830						CONF	CONF			
385350						CONF	CONF			
385471						CONF	CONF			
385547						CONF	CONF			
385686						CONF	CONF			
386432						CONF	CONF			
386450						CONF	CONF			
386731						CONF	CONF			
386825						CONF	CONF			
386852						CONF	CONF			
387055						CONF	CONF			
387671	25058	4689				CONF	CONF			
388155						CONF	CONF			
388258						CONF	CONF			
388557						CONF	CONF			
388744						CONF	CONF			
388753						CONF	CONF			
388874						CONF	CONF			
388940						CONF	CONF			
389059						CONF	CONF			
389358						CONF	CONF			
389376						CONF	CONF			
389826						CONF	CONF			
390336						CONF	CONF			
390372						CONF	CONF			
390840						CONF	CONF			
391418						CONF	CONF			
391557						CONF	CONF			
391575						CONF	CONF			
391959	0	0	0	0	0	CONF	CONF	0	0	
391977						CONF	CONF			
392152						CONF	CONF			
392255						CONF	CONF			
392778						CONF	CONF			
393252						CONF	CONF			
393355	0	0	0	0	0	CONF	CONF	0	0	
393953						CONF	CONF			
394156						CONF	CONF			
394259						CONF	CONF			
395238	249975	119841	254576	0	405	CONF	CONF	252	9353	
395274						CONF	CONF			
396057						CONF	CONF			
396244						CONF	CONF			
396253						CONF	CONF			
396356						CONF	CONF			
396954						CONF	CONF			
397456	0	0	0	0	0	CONF	CONF	0	0	
397531						CONF	CONF			
397540	20810	4142	21707	0	0	CONF	CONF	0	490	
397559						CONF	CONF			
397755						CONF	CONF			
397858						CONF	CONF			
398051	0	0	0	0	0	CONF	CONF	0	0	
398248						CONF	CONF			
398668	0	0	0	0	0	CONF	CONF	0	0	
398837						CONF	CONF			
399357						CONF	CONF			
399517	8674	6076	9053	0	0	CONF	CONF	0	337	
399731						CONF	CONF			
399973						CONF	CONF			
400057						CONF	CONF			
400141						CONF	CONF			
400365						CONF	CONF			
400767						CONF	CONF			
400945						CONF	CONF			
401072						CONF	CONF			
401559						CONF	CONF			
401755						CONF	CONF			
401906						CONF	CONF			
401951						CONF	CONF			
402462						CONF	CONF			
402846						CONF	CONF			
402873						CONF	CONF			
403067						CONF	CONF			
403106						CONF	CONF			
403151						CONF	CONF			
403179	15999	4531				CONF	CONF			
403254						CONF	CONF			
403656						CONF	CONF			
403870						CONF	CONF			
403946	26356	2499				CONF	CONF			
404653						CONF	CONF			
404943						CONF	CONF			
406022						CONF	CONF			
406059						CONF	CONF			
406666						CONF	CONF			
406778						CONF	CONF			
406974						CONF	CONF			
407168						CONF	CONF			
407506						CONF	CONF			
407645	16001	1051				CONF	CONF			
407850						CONF	CONF			
408307	0	0	0	0	0	CONF	CONF	0	0	
408642	23730	21801				CONF	CONF			
408875						CONF	CONF			
409265						CONF	CONF			
410159						CONF	CONF			
410560						CONF	CONF			
410748						CONF	CONF			
410917						CONF	CONF			
410944						CONF	CONF			
411062						CONF	CONF			
411174						CONF	CONF			
411231						CONF	CONF			
411240						CONF	CONF			
411473	32129	21996	43216	0	0	CONF	CONF	0	1634	
411512						CONF	CONF			
411549						CONF	CONF			
411576	0	0	0	0	0	CONF	CONF	0	0	
411624						CONF	CONF			
411651						CONF	CONF			
412153						CONF	CONF			
412452						CONF	CONF			
412555						CONF	CONF			
412667						CONF	CONF			
412751						CONF	CONF			
412845						CONF	CONF			
412872						CONF	CONF			
413141						CONF	CONF			
413208	471735	50427	123403	324345	0	CONF	CONF	3557	3726	
413347						CONF	CONF			
413543						CONF	CONF			
413646						CONF	CONF			
413673						CONF	CONF			
413758						CONF	CONF			
414102						CONF	CONF			
414652	526	0				CONF	CONF			
414764						CONF	CONF			
414858						CONF	CONF			
415770						CONF	CONF			
416245	161408	89943	181561	0	32	CONF	CONF	1676	1381	
416272						CONF	CONF			
416339						CONF	CONF			
416357						CONF	CONF			
416656						CONF	CONF			
416674						CONF	CONF			
416973						CONF	CONF			
417626						CONF	CONF			
417710						CONF	CONF			
418100						CONF	CONF			
418249	18303	2785				CONF	CONF			
418436						CONF	CONF			
418856						CONF	CONF			
419406	73023	35215	84628	0	372	CONF	CONF	0	4302	
419460						CONF	CONF			
419675						CONF	CONF			
419947						CONF	CONF			
420578						CONF	CONF			
420644						CONF	CONF			
420653	0	0	0	0	0	CONF	CONF	0	0	
420877						CONF	CONF			
421445						CONF	CONF			
421539						CONF	CONF			
422059	0	0	0	0	0	CONF	CONF	0	0	
422116						CONF	CONF			
422433	0	0	0	0	0	CONF	CONF	0	0	
422657						CONF	CONF			
423159						CONF	CONF			
423449	8638	2232				CONF	CONF			
423636						CONF	CONF			
423739						CONF	CONF			
423841						CONF	CONF			
424156						CONF	CONF			
424240						CONF	CONF			
424352						CONF	CONF			
424437	0	0	0	0	0	CONF	CONF	0	0	
424633						CONF	CONF			
425050						CONF	CONF			
425108	8739	999				CONF	CONF			
425818						CONF	CONF			
425845						CONF	CONF			
425911						CONF	CONF			
426057						CONF	CONF			
426141						CONF	CONF			
426534	19823	4317	20905	0	0	CONF	CONF	0	-594	
426758						CONF	CONF			
426945						CONF	CONF			
427241						CONF	CONF			
427353	29335	3018				CONF	CONF			
427858						CONF	CONF			
427960						CONF	CONF			
428060						CONF	CONF			
428462						CONF	CONF			
428547						CONF	CONF			
428855						CONF	CONF			
429021						CONF	CONF			
429487	26933	5923				CONF	CONF			
430036						CONF	CONF			
430054						CONF	CONF			
430344						CONF	CONF			
431172	0	0	0	0	0	CONF	CONF	0	0	
431323						CONF	CONF			
431350						CONF	CONF			
432058	0	0	0	0	0	CONF	CONF	0	0	
432432						CONF	CONF			
433505	9435	1215	8093	0	0	CONF	CONF	0	348	
433550						CONF	CONF			
433608	2684	428	2656	0	0	CONF	CONF	0	112	
433859						CONF	CONF			
433943						CONF	CONF			
434203	7843	2798	9570	0	0	CONF	CONF	0	0	
434539						CONF	CONF			
435059						CONF	CONF			
435077	0	0	0	0	0	CONF	CONF	0	0	
435255						CONF	CONF			
435666						CONF	CONF			
435750	34201	12067	38787	0	0	CONF	CONF	0	1169	
436159	772368	325304	1097672	0	2799	CONF	CONF	3829	32745	
436542						CONF	CONF			
436739						CONF	CONF			
436953	8435	500				CONF	CONF			
437044						CONF	CONF			
437914	159404	83003	159914	0	0	CONF	CONF	0	3471	
438434						CONF	CONF			
439132	0	0	0	0	0	CONF	CONF	0	0	
439338	70897	13183	54806	25902	0	CONF	CONF	931	2003	
439356						CONF	CONF			
439404	11791	561	12197	0	0	CONF	CONF	0	393	
439730						CONF	CONF			
440857						CONF	CONF			
440978						CONF	CONF			
441050						CONF	CONF			
441078						CONF	CONF			
441135						CONF	CONF			
441256	50081	13217	54869	0	0	CONF	CONF	0	972	
441359						CONF	CONF			
441434						CONF	CONF			
441470						CONF	CONF			
441630						CONF	CONF			
442011	0	0	0	0	0	CONF	CONF	0	0	
442057						CONF	CONF			
442244						CONF	CONF			
442655						CONF	CONF			
443148	12916	1251				CONF	CONF			
443205						CONF	CONF			
443353						CONF	CONF			
443625						CONF	CONF			
443634						CONF	CONF			
444350						CONF	CONF			
444556						CONF	CONF			
444677						CONF	CONF			
445674						CONF	CONF			
445955						CONF	CONF			
446130						CONF	CONF			
446149						CONF	CONF			
446176						CONF	CONF			
446877						CONF	CONF			
447070						CONF	CONF			
447100						CONF	CONF			
447557						CONF	CONF			
447874	0	0	0	0	0	CONF	CONF	0	0	
448040						CONF	CONF			
448554						CONF	CONF			
449038	0	0	0	0	0	CONF	CONF	0	0	
449430						CONF	CONF			
449832	0	0	0	0	0	CONF	CONF	0	0	
449935						CONF	CONF			
450472						CONF	CONF			
450632						CONF	CONF			
450669						CONF	CONF			
450753	0	0	0	0	0	CONF	CONF	0	0	
450856	50178	21065	50594	0	0	CONF	CONF	25	0	
450959						CONF	CONF			
451068	20447	10957				CONF	CONF			
451246						CONF	CONF			
451273						CONF	CONF			
451965	57376000	13216000	11799000	33770000	31000	CONF	CONF	127000	853000	
452104						CONF	CONF			
452159						CONF	CONF			
452739						CONF	CONF			
452841						CONF	CONF			
453147						CONF	CONF			
453446	110939	46587				CONF	CONF			
453839						CONF	CONF			
454340						CONF	CONF			
454546						CONF	CONF			
454658						CONF	CONF			
454676						CONF	CONF			
454975						CONF	CONF			
455150						CONF	CONF			
455253	0	0	0	0	0	CONF	CONF	0	0	
455459						CONF	CONF			
455477						CONF	CONF			
455552						CONF	CONF			
455945						CONF	CONF			
455972	74455	25982	81299	0	0	CONF	CONF	0	2461	
456045	139915	81091	137945	0	0	CONF	CONF	0	2621	
456054						CONF	CONF			
456157						CONF	CONF			
456250						CONF	CONF			
456344						CONF	CONF			
456755	0	1699	11427	0	0	CONF	CONF	0	200	
457060						CONF	CONF			
457220						CONF	CONF			
457426						CONF	CONF			
457752						CONF	CONF			
458142						CONF	CONF			
458544						CONF	CONF			
