"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
403946																																																																375	102676		0			126674	25090		1367	905758	0	0	12604	169957	5482	45776	121154	6294	8695	6496	16851	66535	64636	132588	51820	101502	222294	212697	2490				4961	288			0	0	4879	94766	111152	255515			0			1260	191														500998	0	0	0	1295		0	1382	0	0	0	0	0	0	0	457	0	28	0	0	0			7	0	0	0	0	737	0		
404653																																																																2726	0		1169			53133	0		0	104270	0	1637	0	9390	0	6882	17978	1416	121	1734	3898	560	1661	61447	8506	5996	7922	9373	1561				0	0			0	0	1566	7214	4137	21077			0			0	0														27414	24526	25192	666	0		0	0	0	0	0	0	0	0	0	1612	0	0	0	0	0			0	0	0	0	0	609	0		
404943																																																																7467	531		11126			4109	0		0	38893	0	51	0	6883	101	8	10323	493	775	2167	3448	0	0	5027	4028	8099	10441	4390	0				0	0			0	0	490	33	117	7017			0			0	0													0	4827	0	0	0	91		0	0	0	0	0	0	0	0	0	410	0	0	0	0	0			0	0	0	0	0	558	91	0	
406022																																																															0	3376	13596		77			18426	10896		353	167857	0	0	0	45948	2841	2401	23193	2680	1970	11240	9545	13494	6763	6639	11904	23147	33432	26540	20084				0	178			0	0	12328	2324	25593	30100			0			118	0														58328	0	0	0	522		0	415	0	0	0	0	0	0	0	528	0	0	0	0	0			0	0		0	0	878	404		
406059																																																																3040	224		58			53554	857		311	212031	0	0	0	79788	0	9678	46569	920	390	2473	3101	72505	398	22342	39480	30085	21458	10600	7515				0	9			0	0	10218	7716	22898	17324			0			0	0														0	0	0	0	15		0	1421	0	0	0	0	0	0	0	7387	0	0	0	0	0			15	0		0	15	7226	0		
406666																																																																9776	1848		8503			8184	0		0	65157	0	0	0	8468	0	93	12612	901	653	2407	2319	2188	0	15705	6763	9015	6885	8494	8022				0	9			0	0	268	0	3777	20240			0			0	0														0	0	0	0	1762		0	21	0	0	0	0	0	0	0	1317	0	0	0	0	0			834	834	0	0	0	2746	928		
406778																																																																2308	3491		0			1880	1479		0	45556	0	0	0	21542	625	5831	3981	358	275	1202	1565	11561	6388	1255	3003	4829	4166	5724	4936				0	0			0	0	3079	2254	3383	4347			0			458	0														20252	0	0	0	462		0	9	0	0	0	0	0	0	0	705	0	0	4	0	0			0	0		0	0	454	0		
406974																																																																0	19344		0			7757	4474		0	143375	689	0	0	9764	127	332	61323	752	734	3817	4461	0	0	55389	15573	37151	22756	3247	184				0	205			0	0	11144	12828	46412	31602			0			229	0														0	0	0	0	3839		0	19	0	0	0	0	0	0	0	331	0	0	1892	0	1718			0	0		0	0	57	0		
407168																																																																34276	1027		18020			9466	0		280	97897	0	430	0	7712	23	5593	31923	1639	461	194	3812	1540	66	26860	12019	9051	12592	7018	22518				0	0			0	0	2000	9444	3557	10521			0			0	0													0	27726	0	0	0	0		0	66	0	0	0	0	0	0	0	716	0	0	0	0	0			0	0	0	0	0	359	0	0	
407506																																																																0	49550		0			139516	33970		0	1153402	0	800	0	356746	26160	193805	27426	6468	35323	53879	70382	65956	120340	223737	14112	106847	176501	189933	79626				0	0			0	0	26668	51018	99143	191360			0			1736	160														269350	0	0	0	8163		0	214	0	0	0	0	0	0	0	9223	0	0	0	2243	3882			0	0	0	0	0	169034	302		
407645																																																																22409	4730		12776			17027	4718		2477	161028	0	0	0	34043	2218	3136	26240	1590	2617	5071	8736	11079	4950	26655	3530	20252	45212	28475	2861				995	122			0	0	1952	3233	37394	12005			0			0	0													0	41847	0	0	0	0		0	33	0	0	0	0	0	0	0	2678	0	0	0	0	0			0	0	0	0	0	2218	0	0	
407850																																																															0	2149	0		3311			6390	0		0	14956	0	0	0	0	0	0	6709	0	0	0	0	0	0	6573	3732	1756	1654	1193	0				0	0			0	0	0	222	1724	0			0			0	0														2436	0	0	0	0		0	17	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	1143	0		
408307																																																															0	306	5696	0	0	7991	0	7991	20738		0	295329	0	0	0	193075	6076	5918	4454	795	3608	4722	5633	45678	131770	22261	4605	12278	14688	35673	11656	0	0	0	0	372	0		0	0	1867	4402	2657	40615	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		139495				0	0	0	0	0	0	0	0	0	0	0	9277	0	0	0	0	0	0	0	0	0	0	0	0	2257	0		
408642																																																																6432	44412		2162			17438	0		0	484962	0	90423	0	69674	0	0	21724	40794	0	483	3080	21788	3529	71816	34490	109856	122628	69766	1696				5735	0					0	49107	34576	66096			0			0	0													0	33551	0	0	0	0		83511	15396	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
408875																																																																0	18160		0			62761	210		0	519310	341	0	0	151590	0	54919	65645	61994	1365	3253	2263	8549	70410	34331	30314	34392	65211	124150	78326				0	0			0	0	4757	18204	17218	139920			0			3726	2703														209464	0	0	0	3726		0	178	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	106653	0		
409265																																																															0	2141	0		2959			1048	0		0	8365	0	0	0	394	0	0	3082	2	17	154	89	132	0	1454	1612	1132	903	2695	174				0	0			0	0	0	0	0	307			0			0	0														0	0	0	0	0		0	3	0	0	0	0	0	0	0	728	0	0	0	0	0			0	0	0	0	0	785	0		
410159																																																															0	2490	0		2957			1315	0		18	11070	0	0	0	1349	0	0	1366	16	219	264	274	395	181	298	886	2591	3169	375	1975				0	0			0	0	0	0	0	1740			0			0	0														2137	0	0	0	0		0	9	0	0	0	0	0	0	0	430	0	0	0	0	0			0	0	0	0	0	762	0		
410560																																																																22820	1952		41740			16987	0		15219	137465	0	0	60	13553	0	6643	64973	502	872	1544	3453	2118	5064	58002	7843	15582	23456	19029	0				0	0			0	0	364	2331	3260	15801			0			0	0													0	0	0	0	0	0		0	11	0	0	0	0	0	0	0	1382	0	0	0	0	0			0	0	0	0	0	2045	0	0	
410748																																																																5721	6618	233	0	14590	0	14590	8318		1388	246554	0	0	0	130612	1395	778	69274	3377	9189	27850	29287	60745	0	27991	35692	24703	22090	5422	0	0	0	0	0	0	0		0	0	16727	10519	9247	24118	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222560				0	0	0	233	0	0	0	0	0	0	0	4686	0	0	0	0	0	0	0	0	0	0	0	0	12382	0	0	
410917																																																																7595	11669		795			12969	3630		1961	252559	0	0	0	98245	1741	83465	16922	5595	18027	18012	25165	10328	20347	40826	10653	30109	15889	18943	37012				0	445			0	0	6348	11261	38952	34349			0			493	318														0	0	0	0	499		0	4222	0	0	0	0	0	0	0	8786	0	0	0	0	0			6	0	0	0	6	9591	0		
410944																																																																9669	48		5125			6583	161		0	29414	0	0	0	5859	17	0	8507	397	310	1572	3333	227	0	3677	4400	4598	9693	1174	0				0	3			0	0	0	0	290	0			0			0	0														1933	0	0	0	0		0	275	0	0	0	0	0	0	0	787	0	0	0	0	0			0	0	0	0	0	597	0		
411062																																																															0	2724	0		3482			2261	0		760	26755	0	0	0	9495	0	0	8038	553	957	1473	5187	1197	0	4693	1837	4928	3204	2372	227				0	0			0	0	488	0	1675	1723			0			0	0														0	0	0	0	0		0	15	0	0	0	0	0	0	0	2244	0	0	0	0	0			0	0	0	0	0	1888	0		
411174																																																																754	1406		60			623	8		0	26647	0	0	0	18096	367	13898	1281	1166	9582	1552	48	1766	3589	1629	2418	1692	670	895	1215				0	1			0	0	435	1239	720	2402			0			586	0														125	0	0	0	719		0	11	0	0	0	0	0	0	0	83	0	0	0	0	133			0	0		0	0	442	0		
411231																																																															500	2779	455		1691			6678	440		223	32964	0	0	0	4820	102	0	10264	245	355	925	2811	485	0	4402	5862	4077	7167	5443	1178				0	0			0	0	1365	770	5712	4882			0			0	0														0	0	0	0	0		0	42	0	0	0	0	0	0	0	887	0	0	0	0	0			0	0	0	0	0	1618	0		
411240																																																																13470	0		11468			710	328		193	32853	0	0	0	5185	275	5005	5734	35	561	1943	589	1986	36	8972	9762	4844	2077	1550	304				0	0			0	0	157	72	408	108			0			0	0														23149	0	0	0	0		0	81	0	0	0	0	0	0	0	92	0	0	0	0	0			0	0	0	0	0	306	0		
411473																																																															0	794	6468	0	0	32954	0	32954	14393		0	655531	0	0	6738	257830	6902	155124	130476	10065	33939	22148	25308	18351	144287	101158	57403	46789	81150	107860	2871	0	0	0	0	0	0		0	0	62643	42978	99980	125716	0	0	0			7670	2339	0	0	0	0	0	0	0	0	0	0	0	0	0	158944				8853	1884	885	1884	0	0	0	0	0	0	0	43	0	130	0	553	431	0	0	69	0	0	0	0	2061	0	0	
411512																																																																9483	25093	0	380	201510	0	201510	34016		4310	704830	0	388	835	65550	5674	54062	41238	11250	3362	11995	10714	8391	18581	270075	31486	78257	180196	33238	42120	0	0	0	0	20	0		0	0	28065	20246	119775	189354	0	388	0			0	29	0	0	0	0	0	0	0	0	0	0	0	0		0				2785	0	0	0	0	0	0	0	0	0	0	778	0	0	0	134	205	2446	0	0	0	0	0	0	188	2446		
411549																																																																14023	0		11789			666	0		52	33339	0	0	0	744	0	0	15111	19	182	332	58	137	0	5114	9796	5840	5979	3832	2033				0	0			0	0	0	548	1254	0			0			0	0													0	22803	0	0	0	0		0	5	0	0	0	0	0	0	0	1696	0	0	0	0	0			0	0	0	0	0	2562	0	0	
411576																																																															0	884	1191		245			4020	2916		538	51194	0	0	0	33535	752	4873	13052	5563	3527	10329	9333	4123	321	5309	3701	3852	4025	616	94				0	0			0	0	1717	553	2443	1543			0			334	0	0	0	0	0	0	0	0	0	0	0	0	0		25151				334		0	25	0	0	0	0	0	0	0	420	0	0	0	0	0			0	0		0	0	412	0		
411624																																																																31535	8056		6326			9854	2868		37	148642	0	706	0	34967	410	7860	21517	1554	4473	4649	6148	8851	8997	8551	6939	8728	19673	38086	31678				0	0			0	0	36	0	48079	3365			0			379	138	0	0	0	0	0	0	0	0	0	0	0	0	0	34967				438		0	0	0	0	0	0	0	0	0	1629	0	0	0	0	59			0	0		0	0	774	0	0	
411651																																																																15053	0		58312			6475	0		1389	89914	0	0	0	89	0	0	46597	0	0	21	26	42	0	30188	17212	14769	22121	4031	1161				0	0			0	0	0	0	1151	1939			0			0	0														29251	0	0	0	0		0	0	0	0	0	0	0	0	0	3639	0	0	0	0	0			0	0	0	0	0	1867	0		
412153																																																																60898	1645		59535			22561	174		0	207652	0	0	265	23095	0	1727	73095	1393	1162	1413	3898	14749	441	67381	14463	27527	41032	30267	3401				0	0			0	0	746	636	17502	11844			0			0	0													0	77704	0	0	0	0		0	875	0	0	0	0	0	0	0	3624	0	0	0	0	0			0	0	0	0	0	4517	0	0	
412452																																																																3284	49		3433			7015	303		0	29973	0	0	0	1766	0	536	11083	538	243	77	461	422	0	2936	7648	6421	4527	6220	453				0	0			0	0	661	1085	4123	5423			0			0	0														0	0	0	0	738		0	84	0	0	0	0	0	0	0	2003	0	0	0	285	0			0	0	0	0	0	744	453		
412555																																																																23313	0		38105			16656	8		0	97001	0	678	0	7501	0	23	39849	14	7	50	278	3648	3504	54398	5420	3129	4030	10485	11524				0	0			0	0	0	1327	602	5491			0			0	0														48428	0	0	0	0		0	0	0	0	0	0	0	0	0	1306	0	0	0	0	0			0	0	0	0	0	2014	0		
412667																																																																34664	0		32941			23238	0		0	108550	0	0	0	818	375	78	41815	78	44	0	86	610	0	50124	5393	17655	18882	7175	8503				0	0			0	0	0	1576	10214	3451			0			0	0														49963	0	0	0	0		0	79	0	0	0	0	0	0	0	130	0	0	0	0	0			0	0	0	0	0	1064	0		
412751																																																																13558	63618	13811	0	1996054	0	1996054	14349		54488	4291090	0	431	0	561808	6828	480784	421003	7589	10127	12701	17442	200832	309909	1761505	262266	567174	838462	273682	25712	0	0	0	0	56643	0		0	0	31940	291002	652761	467983	0	431	0			7	0	0	0	0	0	0	0	0	0	0	0	0	0		0				50222	58707	0	72518	0	0	0	0	0	0	0	2155	0	0	1321	35935	1440	11506	0	13	0	0	0	0	4954	11506		
412845																																																															0	84856	2758		32004			18613	826		279	231837	0	0	59	53246	2212	39957	45234	2780	4419	6802	8068	7769	22836	30143	36009	37218	41943	10924	21022				0	52			0	0	2002	31	7969	17383			0			0	18														52897	0	0	0	903		0	112	0	0	0	0	0	0	0	5567	0	0	0	0	638			0	0	0	0	0	3927	265		
412872																																																															0	0	0		0			120	827		0	26190	0	0	0	24554	30	0	345	89	219	667	940	11687	10952	3	34	175	503	678	134				0	0			0	0	158	0	114	334			0			38	0														0	0	0	0	38		0	5	0	0	0	0	0	0	0	13	0	0	0	0	0			0	0		0	0	35	0		
413141																																																																7483	31874	0	0	4021	0	4021	35355		0	2309629	0	0	0	2061602	40157	115302	34436	16777	30808	52173	45515	197032	1682435	6632	20053	28055	66711	87077	35818	0	0	0	0	0	6727		4807	3873	0	43218	28969	49025	0	0	0			9099	7326	0	0	0	0	0	0	0	0	0	0	0	0		1966640				9796	1740	0	1740	0	0	0	0	0	0	0	0	0	48	37	312	170	0	0	130	0	0	0	0	6185	0		
413208		0	3372072	8298683	67988	20916804	4854368	817513	48675	0	66466013	0	330782	17891909	35672	16885430	45711565	1326543	538331	392088	205553	116404	18413	5382	0	0	404146	1404956	79771	1116376	0	159076	110144	0	1824302	765521	5478540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14342340	477922	0	0	26613	11745	3420	0	0	0	181298		0	3372072	5428	59338	20914517	4683169		817513	48675	0	66256255	0	0		17891909	35672	6881737		715349	2987618	4165687	3430055	4799626	1412258							23795	0	404146	1404956	79771					0	1824302	765521	5478540			0			436144	141921													0						400497	7890238		0	0	0	0	0	0		0	0	0	0	0	0				0				156196		0	
413347																																																															0	4987	0		670			7040	952		1422	36884	0	0	0	15862	0	0	11435	751	1086	4492	5954	3579	0	3184	6414	4441	5390	1014	579				0	0			0	0	92	787	212	2860			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	719	0	0	0	0	0			0	0		0	0	1281	0		
413543																																																															0	32530	394		18337			10310	706		1002	96684	0	0	0	18292	994	9483	17803	430	2366	4638	9519	1046	294	13135	9158	17101	13378	9626	15993				275	28			0	0	1746	0	0	4315			0			0	0														11536	0	0	0	0		0	23	0	0	0	0	0	0	0	3218	0	0	0	0	0			0	0	0	0	0	4514	0		
413646																																																																53354	9787		53100			79935	5927		1419	365347	0	0	0	52095	1831	4133	85258	3723	7451	18256	18226	1769	2235	33364	51736	107752	99166	11794	7604				664	820			0	0	3998	665	49212	30496			0			181	682													0	128624	0	0	0	753		0	1735	0	0	0	0	0	0	0	7211	0	0	0	0	0			5	0	0	0	5	13098	567	0	
413673																																																																1631	1436		332			6486	2493		177	102734	0	0	0	45876	2513	42330	5404	2930	13828	13311	3517	2129	10036	2638	6960	13591	16278	10668	6063				0	64			0	0	264	1913	19809	15863			0			361	0														78063	0	0	0	397		0	10	0	0	0	0	0	0	0	2885	0	0	0	36	0			0	0		0	0	982	0		
413758																																																																26285	0		43681			18859	289		0	112556	0	0	0	82	0	0	46445	0	0	7	31	44	0	44763	10168	33683	17492	2165	2450				0	0			0	0	0	0	0	16188			0			0	0														26180	0	0	0	0		195	72	0	0	0	0	0	0	0	3332	0	0	0	0	0			0	0	0	0	0	3573	0		
414102																																																																0	18662		26			31468	0		0	283801	0	0	0	136797	46093	0	78292	4078	14312	29787	61545	14488	5145	47774	12128	20965	38337	23989	0				0	0			0	0	5388	5665	16804	18222			0			0	0														39871	0	0	0	0		0	106	0	0	0	0	0	0	0	1662	0	0	0	0	0			0	0	0	0	0	2908	0		
414652																																																															0	13027	0		25869			12109	0		0	72225	0	101	1271	6756	56	255	26268	376	251	665	510	3461	1098	27170	2982	6748	10626	11599	5484				782	0			0	0	0	78	5122	1941			0			0	0														19070	0	0	0	0		0	137	0	0	0	0	0	0	0	4018	0	0	0	0	0			0	0	0	0	0	2229	0		
414764																																																															0	9709	2697		7577			36164	300		0	299674	27	0	0	78413	892	10923	59283	3755	5981	9860	22135	19394	17288	71157	23358	60590	39756	19626	4075				0	16			0	0	23714	22276	27031	66211			0			0	40													0	265739	0	0	0	83		0	239	0	0	0	0	0	0	0	12903	0	0	0	0	0			0	0	0	0	0	11559	83	0	
414858																																																																13771	2375		15264			16631	0		0	126841	105	0	0	42203	803	38781	21109	1795	8952	8201	1201	6475	15291	8523	16206	13808	12257	14346	19597				0	0			0	0	2629	8106	11122	5690			0			0	0														118584	0	0	0	302		0	716	0	0	0	0	0	0	0	1774	0	0	0	0	302			0	0	0	0	0	5862	0		
415770																																																																353	1590		0			0	0		0	87085	0	0	0	80270	942	0	1795	926	1205	5711	6131	30478	35053	154	30	742	807	4834	159				0	0			0	0	0	798	0	1942			0			142	0														74443	0	0	0	142		0	0	0	0	0	0	0	0	0	457	0	0	0	0	0			0	0		0	0	733	0		
415855																																																															0	2527	0		4104			650	0		0	8311	0	0	0	214	0	214	4447	6	96	35	77	0	0	3107	2116	912	1493	316	0				0	0			0	0	300	0	67	146			0			0	0														0	0	0	0	0		0	4	0	0	0	0	0	0	0	299	0	0	0	0	0			0	0	0	0	0	0	0		
416245																																																															1439	131490	526123	17211	50800	1207895	0	1207895	385910		247108	6756960	0	2944	38205	1310551	42720	756350	1239672	96218	160273	249591	267707	369075	160737	1648380	580925	1141673	1297065	591551	165868	0	1439	0	1434	10759	11591		3699	3048	39449	385578	901343	1366336	0	2944	0			3541	2241	657917	672212	7124	70714	71971	560	24242	24695	303	119514	120262	328		3664648				5005	49221	41088	66432	0	0	0	0	0	0	0	28706	313	0	0	693	0	458	0	0	0	0	0	0	8855	458		
416272																																																															0	0	1374		0			2686	1130		0	48586	0	0	0	34343	196	4257	1113	281	1392	1605	1663	12809	16368	1086	652	3148	3310	3873	2156				0	21			0	0	955	494	3523	3138			0			960	23														34343	0	0	0	1125		0	13	0	0	0	0	0	0	0	434	0	0	0	8	157			0	0		0	0	279	0		
416339																																																																23439	770		18104			5174	563		0	66366	0	247	0	13333	40	3791	19654	843	2460	3338	3918	425	2350	7056	9581	12947	8370	5922	7715				0	0			0	0	812	0	2845	256			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30667				0		0	357	0	0	0	0	0	0	0	313	0	0	0	0	0			0	0	0	0	0	113	0	0	
416357																																																															0	13712	0		22560			7048	0		0	48267	0	0	0	1233	0	0	22982	3	281	393	556	0	0	17010	5972	10439	11816	1741	0				0	0			0	0	0	0	0	1318			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	2067	0	0	0	0	0			0	0	0	0	0	329	0		
416656																																																															0	64685	0		15917			14428	273		136	203024	0	38133	0	39639	1572	25336	20736	1694	6651	15382	3548	10912	1298	12643	26095	56615	31515	23667	12700				114	0			0	0	1548	6805	1702	9981			0			0	0														0	0	0	0	0		0	325	0	0	0	0	0	0	0	3024	0	0	0	0	0			0	0	0	0	0	4742	0		
416674																																																																1726	15984		5			12380	7250		9726	311912	0	0	542	91699	1108	16012	61791	2709	7899	20571	8290	11821	39920	27465	40373	67590	51044	31766	1322				437	166			0	0	26991	21979	65557	53701			0			374	0													0	122153	0	0	0	2186		0	2287	0	0	0	0	0	0	0	274	0	86	0	557	1088			0	0	0	0	0	642	81	0	
416973																																																																439	622		0			184	11730		0	53290	0	0	0	30962	5756	5386	2208	311	1984	1404	1139	2967	22741	12464	1187	740	976	678	5968				245	34			0	0	543	1041	0	1099			0			359	0														24983	0	0	0	359		0	1	0	0	0	0	0	0	0	377	0	0	0	0	0			0	0		0	0	257	0		
417626																																																																0	5703		0			16786	2860		44	344135	0	0	0	204843	1405	0	50567	6472	3206	9497	12086	150991	20253	20515	20374	25913	47898	12411	6089				0	2			0	0	5637	10113	41825	50159			0			1187	174														0	0	0	0	7780		0	24	0	0	0	0	0	0	0	1875	0	599	0	4180	1423			0	0	0	0	0	2859	391		
417710																																																															0	443	525		18			2106	670		0	37502	0	0	0	18066	46	16541	4848	833	5494	123	399	1920	8935	10783	2615	1286	1448	1475	1743				0	0			0	0	513	40	7231	5339			0			0	0														18066	0	0	0	0		0	94	0	0	0	0	0	0	0	739	0	0	0	0	0			0	0		0	0	1672	0		
418100																																																															0	0	7681		0			10309	10318		0	286106	8	0	0	171559	3551	160946	10095	6579	30535	50304	64366	7281	7879	16962	23812	30782	22158	6535	10860				0	0			0	0	9815	2000	51114	19312			0			2949	0														107088	0	0	0	6001		0	0	0	0	0	0	0	0	0	0	0	0	0	560	1933			0	0	0	0	0	455	559		
418249																																																															0	66103	28683		151447			57355	4705		19910	627152	754	0	0	141309	5185	43022	147460	1785	3294	3832	4103	73206	54962	121928	41733	58051	106552	131423	22513				0	988			0	0	3420	18613	45279	42115			0			150	0														371347	0	0	0	6545		18312	9095	0	0	0	0	0	0	0	5710	0	0	0	578	0			3796	0	3791	0	5	9677	2021		
418436																																																																986	0		1030			2086	0		701	7878	0	0	0	1184	0	0	1800	35	56	298	680	115	0	706	1003	1355	2372	1258	0				0	65			0	0	0	159	0	376			0			0	0														0	0	0	0	0		0	3	0	0	0	0	0	0	0	1193	0	0	0	0	0			0	0	0	0	0	95	0		
418856																																																																214	0		627			1697	0		559	11461	0	0	0	2240	0	2240	7867	180	253	222	913	204	467	3249	4185	523	1256	0	3				0	3			0	0	4970	0	673	17			0			0	0													0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	151	0	0	0	0	0			0	0		0	0	310	0	0	
419255																																																															0	4428	0		3256			6771	338		434	95124	1	538	0	30595	631	30219	11281	4111	14773	385	209	1321	9795	6223	20860	8693	14025	9294	5435				0	47			0	0	704	1864	3378	17705			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	17671	0	0	0	0	0			0	0		0	0	6765	0		
419406																																																																878	140002	0	14444	266612	0	266612	411240		25699	3208457	0	0	6318	1080387	35457	154795	674887	36330	113237	183167	82448	190981	472307	302450	222870	307340	146410	273057	868981	0	0	0	0	3857	0		2019	1465	17220	87166	403865	659981	0	0	0			3615	651	0	0	0	0	0	0	0	0	0	0	0	0		1201874				4601	40000	0	40000	0	0	0	0	0	0	0	4366	0	0	222	66	0	536	0	162	0	0	0	0	17283	536		
419460																																																															0	9274	2086		1206			7677	0		409	118727	0	0	0	22801	492	13540	12376	2690	1169	647	3772	5330	8738	8327	4653	8746	45796	17682	10722				0	0			0	0	1991	7259	8548	39131			0			0	180														56638	0	0	0	0		0	51	0	0	0	0	0	0	0	17363	0	0	0	0	0			0	0		0	0	439	0		
419675																																																																4152	66002		4506			78564	6996		0	694236	456	109618	0	126287	4470	36393	90253	974	6114	4398	7367	32760	74364	82326	25305	118638	122060	133932	85230				0	92			0	0	6308	47118	70041	155217			0			0	234													0	200312	0	0	0	0		1690	47	0	0	0	0	0	0	0	9192	0	0	0	0	0			0	0	0	0	0	4392	0	0	
419947																																																															0	3418	87		7227			5997	0		153	21952	0	0	0	1771	33	0	9768	35	271	681	606	178	0	4420	5042	6425	3203	808	0				0	0			0	0	107	0	0	1572			0			22	0														0	0	0	0	22		0	0	0	0	0	0	0	0	0	572	0	0	0	0	0			0	0	0	0	0	1015	0		
420578																																																																61	5492		0			2862	0		0	163654	0	0	0	111799	803	89177	13572	12678	50672	14731	13403	7897	11007	13612	14126	13417	7635	2888	0				0	0			0	0	1559	6755	16158	12688			0			1459	45														158790	0	0	0	1459		0	0	0	0	0	0	0	0	0	1385	0	0	0	0	0			0	0		0	0	4092	0		
420644																																																															789	51495	1446		12389			11208	9062		3561	186827	0	0	265	22696	2537	15284	68789	2901	5095	7675	4037	2988	0	55796	30490	43348	25118	9379	0				1119	165			0	0	4481	14388	33385	14626			0			431	0														18900	0	0	0	2903		0	829	0	0	0	0	0	0	0	551	0	450	0	136	1671			67	0	0	0	0	2100	148		
420653																																																															0	28665	3092		16656			17048	2213		0	119835	0	599	0	21663	688	6512	29898	2351	2551	2709	3051	7413	3588	20151	9812	9902	16290	25868	16065				15	0			0	0	1747	961	4927	13599			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		44161				0		0	20	0	0	0	0	0	0	0	4579	0	0	0	0	0			0	0	0	0	0	3363	0		
420877																																																															0	551	0		89			7658	0		174	47071	0	0	0	26001	104	4744	4090	10	1528	699	1511	10249	12004	3024	1056	2639	4723	8922	256				0	0			0	0	288	1206	4138	4206			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	598	0	0	0	0	0			0	0		0	0	2058	0		
421445																																																																26439	2251		16310			6638	1490		3700	83948	0	0	0	11695	313	4787	17785	1237	1462	5525	2045	820	480	12045	12496	28441	13678	4031	1007				0	144			0	0	1574	242	0	10121			0			0	0														15352	0	0	0	0		0	15	0	0	0	0	0	0	0	1028	0	0	0	0	0			0	0	0	0	0	1988	0		
421539																																																															0	1139	4149		25			16242	4207		0	111641	0	0	0	14933	264	4729	20213	1214	1345	3889	7715	286	437	22034	9220	24381	23138	14132	3803				0	378			0	0	2892	11337	17132	37358			0			0	0														0	0	0	0	0		0	36	0	0	0	0	0	0	0	368	0	0	0	0	0			0	0		0	0	1181	0		
422059																																																															0	13657	671		8950			2680	0		0	35102	0	923	0	5567	0	4745	11023	68	84	258	576	2965	1412	10040	3084	2043	1246	4593	936				0	19			0	0	0	0	1603	52			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		3702				15		0	0	0	0	0	0	0	0	0	473	0	0	0	0	0			15	0	15	0	0	507	0		
422116																																																															0	8867	148		1558			3119	0		0	55509	0	0	0	20403	263	18267	8115	3134	4103	3235	3075	2143	4256	4013	8722	8065	8243	2566	2891				202	1			0	0	618	1013	326	5652			0			0	0														20403	0	0	0	0		0	0	0	0	0	0	0	0	0	2867	0	0	0	0	0			0	0		0	0	10472	0		
