"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
3971					CONF							0	0	0	0	false		0	0												2521	663	0	0																					Exited and wound down the operations of the Bank's Consumer Banking Division.		
4156					CONF							0	0	0	0	false		0	0												0	0	0	0																							
4231					CONF							0	0	0	0	false		0	0												0	0	0	0																							
5069					CONF							0	0	0	0	false		0	0												0	0	0	0																							
5135					CONF							0	0	0	0	false		0	0												0	0	0	0																							
5210					CONF							0	0	0	0	false		0	0												0	0	0	0																							
5461					CONF							0	0	0	0	false		0	0												0	0	0	0																							
5751					CONF							0	0	0	0	false		0	0												0	0	0	0																							
6039	0	0	0	0	CONF	0	0	0	255	0	0	0	0	0	0	false	0	0	0	0	0	0	0	535	0	327	0	0	0	0	0	0	0	0					0	0	0				SOFTWARE LICENSES & FEES												
6329	869	2	41	159	CONF				248	1069	187	2300	0	0	0	false	280	0	0		193	25	248		830	2286	169	556	255	531	0	0	0	0					42	90	140				Education & Training	Service Fee Analysis	Donations	Transfer from Holding Company									
7009					CONF							0	0	0	0	false		0	0												0	0	0	0																							
7045	74	0	70	0	CONF	0	0	0	0	0	0	0	0	0	0	false	48	0	0	6	0	13	54	0	54	363	45	0	184	25	0	0	0	0					0	0	0																
7072					CONF							0	0	0	0	false		0	0												0	0	0	0																							
7456					CONF							0	0	0	0	false		0	0												0	0	0	0																							
7634					CONF							0	0	0	0	false		0	0												0	0	0	0																							
8033					CONF							0	0	0	0	false		0	0												0	0	0	0																							
8462					CONF							0	0	0	0	false		0	0												0	0	0	0																							
8631					CONF							0	0	0	0	false		0	0												0	0	0	0																							
9357					CONF							0	0	0	0	false		0	0												0	0	0	0																							
9553					CONF							0	0	0	0	false		0	0												0	0	0	0																							
9807	727		157	220	CONF	1509						0	0	0	0	false		0	0		10425			1929	200		450	498		148	0	0	0	0				0		5546		LOAN EXIT FEES															
9955					CONF							0	0	0	0	false		0	0												0	0	0	0																							
10250					CONF							0	0	0	0	false		0	0												0	0	0	0														Downstream from Holding Company									
10849					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
11145	91	78	84	5	CONF	32	136		131			0	0	0	0	false	67	0	0	31		13	511	402	102		135	51	288	65	0	0	0	0					9		45	Other Misc Income	Other Misc Asset Income		Credit & Collections												
11640					CONF							0	0	0	0	false		0	0												0	0	0	0																							
11837					CONF							0	0	0	0	false		0	0												0	0	0	0																							
12030					CONF							0	0	0	0	false		0	0												0	0	0	0																							
12142					CONF							0	0	0	0	false		0	0												0	0	0	0																							
12311	44749				CONF	38987	72605					0	0	0	0	false		0	0		47663			227013		185627					0	0	0	0				548				Commitments / Letter of Credit Fees	Overhead Charges														
12647	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0					0	0	0																
12656					CONF							0	0	0	0	false		0	0												0	0	0	0																							
12946					CONF							0	0	0	0	false		0	0												0	0	0	0																							
13103	898		433		CONF				778	533	806	0	0	0	0	false	384	0	0				275	1829	389	998		1360			0	0	0	0											Charitable Foundation contributions	Other Professional Services	other computer service expenses										
13251					CONF							0	0	0	0	false		0	0												0	0	0	0																							
13457					CONF							0	0	0	0	false		0	0												0	0	0	0																							
14155					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
14650					CONF							0	0	0	0	false		0	0												0	0	0	0																							
14753					CONF							0	0	0	0	false		0	0												0	0	0	0																							
14865					CONF							825	0	0	0	false		0	0												0	0	0	0				0										Issued Subordinated Debt									
14977	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
16551					CONF							0	0	0	0	false		0	0												0	0	0	0																			Prior year adjustment for adding mortgage servicing asset		389		
16748					CONF							0	0	0	0	false		0	0												0	0	0	0																							
17110	644	0	0	0	CONF	0	0	0	2032	786	629	0	0	0	0	true	0	0	0	0	0	0	0	1706	0	0	0	0	0	0	0	0	0	0				0	0	0	0				REFERRAL FEES	CUSTODIAN COSTS	TRAVEL & ENTERTAINMENT					2q. OTHER CLIENT FEES                 595					
17147	4636	0	0	0	CONF	0	0	3952	7660	0	0	0	0	0	0	false	0	0	0	0	3054	0	0	7718	0	14209	0	0	4164	0	0	0	0	0				0	0	0	0			Other Inc -  Derivative Hedge	Other Outside Services												
17259					CONF							0	0	0	0	false		0	0												0	0	0	0																							
17950					CONF							-5050	0	0	0	false		0	0												0	0	0	0														Capital Injection Acquisition of Malta and Glasgow									
17978					CONF							0	0	0	0	false		0	0												0	0	0	0																							
18050					CONF							0	0	0	0	false		0	0												0	0	0	0																							
18135					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
18827	1344	0	0	0	CONF	532	0	0	0	0	0	0	0	0	0	false	0	0	0	0	427	0	0	1446	0	1397	0	0	702	0	0	0	0	0					0	0	0	OTHER LOAN FEES															
18836					CONF							0	0	0	0	false		0	0												0	0	0	0																							
18854	369				CONF	146			1065			11628	0	0	0	false		0	0					852							0	0	0	0								Secondary Market Income			Bonus Accrual			Capital Contribution									
19356					CONF							0	0	-127	0	false		0	0												0	0	0	0																Adjustments to impaired loan portfolio							
19936					CONF							0	0	0	0	false		0	0												0	0	0	0																							
19972					CONF							0	0	0	0	false		0	0												0	0	0	0																							
20053					CONF							0	0	0	0	false		0	0												0	0	0	0																							
20633					CONF							0	0	0	0	false		0	0												0	0	0	0																							
20857					CONF							0	0	0	0	false		0	0												0	0	0	0																							
21256					CONF							0	0	0	0	false		0	0												0	0	0	0																							
21359					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
21658	139				CONF							0	0	0	0	false		0	0					166							0	0	0	0											Maintenance Agreements												
22048					CONF							0	0	0	0	false		0	0												0	0	0	0																							
22543					CONF							0	0	0	0	false		0	0												0	0	0	0																							
22552					CONF							0	0	0	0	false		0	0												0	0	0	0																							
22730					CONF							0	0	0	0	false		0	0												0	0	0	0																							
23456					CONF							0	0	0	0	false		0	0												0	0	0	0																							
23504	3729	0	0	0	CONF	1149	3200	0	1916	0	0	0	0	0	0	false	0	0	0	0	1670	0	0	2554	0	1495	0	1419	0	0	0	0	0	0					0	0	0	TITLE FEES	LOAN SWAP FEES		SYSTEM SERVICES												
23643					CONF							0	0	0	0	false		0	0												0	0	0	0																							
23755					CONF							0	0	0	0	false		0	0												0	0	0	0																							
24006					CONF							724	0	0	0	false		0	0												0	0	0	0														Unearned ESOP Shares Expense									
24378					CONF							0	0	0	0	false		0	0												0	0	0	0																							
24453					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
24659					CONF							0	0	0	0	false		0	0												0	0	0	0																							
24668	514				CONF				429			0	0	0	0	false		0	0					493		812			354	329	0	0	0	0											Software Expense								0				
24949					CONF							0	0	0	0	false		0	0												0	0	0	0																							
25357					CONF							0	0	0	0	false		0	0												0	0	0	0																							
25647					CONF							1000	0	0	0	false		0	0					180							0	0	0	0														Holding Company capital infusion									
26176					CONF							0	0	0	0	false		0	0												0	0	0	0																							
26457					CONF							0	0	0	0	false		0	0												0	0	0	0																							
26765					CONF							0	0	0	0	false		0	0												0	0	0	0																							
27070					CONF							0	0	0	0	false		0	0												0	0	0	0																							
27548	275		149	113	CONF		105		75			0	0	0	0	false	171	0	0	62	231	48	174	3052	360	2607	234	651	1026	382	0	0	0	0				-3	47	53	766		Gain(loss) on Mortgage Derivatives		Debit card fraud												
27614					CONF							-575	0	0	0	false		0	0												0	0	0	0														Dividend to Holding Co. - Capital upflow									
27847					CONF							0	0	0	0	false		0	0												0	0	0	0																							
28013	2841		1682		CONF							3490	756	0	0	false		0	0		5071			3493		683	1096	1126			0	0	0	0				0										capital contributions	change in unallocated ESOP								
28152					CONF							0	0	0	0	false		0	0					177							0	0	0	0																							
28675					CONF							0	0	0	0	false		0	0					288							0	0	0	0											CONTRIBUTIONS												
28732					CONF							0	0	0	0	false		0	0												0	0	0	0																							
29476					CONF							0	0	0	0	false		0	0												0	0	0	0																							
29636					CONF							0	0	0	0	false		0	0												0	0	0	0																							
29878	1165		1162	167	CONF	34			907	883	2865	0	0	0	0	false	130	0	0	3		133	133	1190	169		683	897		214	0	0	0	0					6	78	358	Misc Operating Income			Other Non Interest Expense	Mortgage Loan Expense	Outside Service Fees										
30052					CONF							0	0	0	0	false		0	0												0	0	0	0																							
30502	0	0	0	0	CONF	207	0	0	858	373	0	0	0	0	0	false	0	0	0	0	0	0	0	616	0	1405	0	0	670	0	0	0	0	0					0	0	0	Cash Management Fee Income			Software Expense, Amortization and Maintenance	Outsourced Professional Fees											
30650					CONF							0	0	0	0	false		0	0												0	0	0	0																							
30810	602269				CONF	183135			822081	142570		0	0	-2000	0	false		0	0							425896					0	0	0	0				0				Net Credit Card Fee Income			Servicing Fees Paid To Affiliates	Collection Fees				PCI Student Loan Net Losses Recorded Against Revenue							
31134					CONF		140		124			0	0	0	0	false	40	0	0				56	514	53	312	99			97	0	0	0	0								Promotional Fee	Other Misc Income		Misc Servicing												
31255	68	0	280	212	CONF	225	122	-305	828	298	0	2500	0	0	0	false	62	0	0	0	218	0	0	601	139	151	236	282	62	190	0	0	0	0					0	0	0	Mortage loan income	Advantage loan income	Loss on equity securities	computer support contracts	item processing		Capital injection									
31657					CONF							0	0	0	0	false		0	0												0	0	0	0																							
31826	109		108	44	CONF				334			0	0	0	0	false	24	0	0						87	514	80		307	77	0	0	0	0											Other Taxes (Franchise & Excise, R/E. PP Taxes)												
31835					CONF							0	0	0	0	false		0	0												0	0	0	0																							
32234					CONF							0	0	0	0	false		0	0												0	0	0	0																							
32766					CONF							13571	0	-196	0	false		0	0												0	0	0	0														Contribution of capital		Purchase adjustment from business acquisition							
32971					CONF							0	0	0	0	false		0	0												0	0	0	0																							
33147					CONF							0	0	0	0	false		0	0												0	0	0	0																							
33259					CONF							0	0	0	0	false		0	0												0	0	0	0																							
33268	65		17	6	CONF	130	4					0	0	0	0	false	32	0	0	4	101	10	2	200	33	343	76	57	203	64	0	0	0	0					20		20	MORTGAGE LOAN FEE	MISCELLANEOUS INCOME														
33370					CONF							0	0	0	0	false		3	0												0	0	0	0																			defered tax adjustment				
33839					CONF							-3	0	0	0	false		0	0												0	0	0	0														Funds moved to Holding Company Checking Account									
33857	216	4	3		CONF				201			0	0	0	0	false		0	0				310	839							0	0	0	0											OTHER PROFESSIONAL FEES												
34425					CONF							8000	0	0	0	false		0	0												0	0	0	0				46										Capital Transfer from Parent Holding Company									
34434					CONF							0	0	0	0	false		0	0												0	0	0	0																							
34537	2808				CONF							-12835	0	0	0	false		0	0		2770			11432		10012		3260			0	0	0	0														Dividend Paid to Parent Holding Company as Return-of-Capital									
34555	82	4	123	17	CONF	0	0	0	0	0	0	0	0	0	0	false	20	0	0	30	155	24	14	680	75	227	29	89	214	34	0	0	0	0					3	0	25																
34742					CONF							0	0	0	0	false		0	0												0	0	0	0																							
35057	0	0	0	0	CONF	0	0	0	227	0	0	0	0	0	0	false	0	0	0	0	0	0	167	486	0	0	0	0	0	0	0	0	0	0					0	0	0				Computer / Software												
35301	0	0	0	0	CONF	338000	327000	269000	685000	133000	0	-15000	0	-1000	0	false	0	26000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	Fees for securities lending transactions	Accounting outsourcing hedge funds	Software Service Fees	Fees for transaction processing services	Fees for professional services		State Street Banque SA merged into State Street Bank International GmbH		Provision for FX on Leveraged Loans			Adoption of ASU 2017-08 (Callable Bond Adoption), ASU 2018-02 (LIHTC Change in Accounting Principle) and ASU 2018 (Tax Reform)				
35570	10887	0	0	0	CONF	769	1430	0	0	0	0	8519	0	0	0	false	0	0	0	0	4950	0	730	18518	0	0	0	7945	0	0	0	0	0	0				0	0	0	0	Remittance Fees	Other non-operating income					Other Stock Award Activity				0.00000000			0.00000000	0.00000000	
35646					CONF							0	0	0	0	false		0	0												0	0	0	0																							
35879					CONF							0	0	0	0	false		0	0												0	0	0	0																							
36456					CONF							0	0	0	0	false		0	0												0	0	0	0																							
36933					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
37051					CONF							150	0	-534	0	false		0	0												0	0	0	0														Capital Contribution from Holding Company		Mark to Market Loan Adjustment Amortization							
37341					CONF							0	0	0	0	false		0	0												0	0	0	0																							
37435					CONF							0	0	0	0	false		0	0												0	0	0	0																							
37640	2859	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1578	0	0	6195	0	6965	0	0	2084	0	0	0	0	0				0	0	0	0																
37659	6	0	15	16	CONF	0	0	0	0	0	0	0	0	0	0	false	11	0	0	2	0	1	13	141	15	0	29	52	0	11	0	0	0	0					0	0	0																
37949					CONF							0	0	0	0	false		0	0												0	0	0	0																							
38740					CONF							0	0	0	0	false		0	0												0	0	0	0																							
39327					CONF							0	0	0	0	false		0	0												0	0	0	0																							
39756	590				CONF	696						0	0	0	0	false		0	0		112			772		491					0	0	0	0							764	Other Operating Income -	Wire Fees		Other Insurance Expense	General Travel & Expense	Other Insurance Expense										
40033					CONF							0	0	0	0	false		0	0												0	0	0	0																							
40499	2933				CONF		2219	1885		1908		155680	0	0	0	false		0	0		984			6537		6461					0	0	0	0									Interest rate swap income	Loan Derivative Valuation		Loan Closing Costs		Capital Contribution from parent holding company									
40855					CONF							0	0	0	0	false		0	0												0	0	0	0																							
41245					CONF							0	0	0	0	false		0	0												0	0	0	0																							
41553					CONF							0	0	0	0	false		0	0												0	0	0	0																							
41629					CONF							0	0	0	0	false		0	0												0	0	0	0																							
41825	229		101		CONF							0	0	0	0	false		0	0					874		350	135	146	246		0	0	0	0																							
41937					CONF							0	0	0	0	false		0	0												0	0	0	0																							
41955					CONF							0	0	0	0	false		0	0												0	0	0	0																							
42037					CONF							0	0	0	0	false		0	0												0	0	0	0																							
42354					CONF							0	0	0	0	false		0	0												0	0	0	0																							
42372					CONF							0	0	0	0	false		0	0												0	0	0	0																							
42420	3781	13		275	CONF	603	1582	822	1078	3519	3365	0	0	0	0	false	1737	0	0	1140	4408	427	756	3702	1546	15800	293		4788	2531	0	0	0	0						578	750	LETTER OF CREDIT FEES	INTERCOMPANY PROFESSIONAL FEES	MERCHANT ALLIANCE REVENUE	COLLECTION AND REPOSSESSION EXPENSE	OTHER PROFESSIONAL FEES	PA SHARES TAX										
42448	983	0	257	77	CONF	4193	0	0	1010	620	0	0	0	0	0	false	262	0	0	73	0	70	130	2103	318	2703	165	0	1124	602	0	0	0	0				0	0	0	0	LOAN DISCOUNT			DATA PROCESSING - OUTSOURCING	COMPUTER SOFTWARE MAINTENANCE											
42457					CONF							0	0	0	0	false		0	0												0	0	0	0																							
43052					CONF							0	0	0	0	false		0	0												0	0	0	0																							
43351					CONF							0	0	-3132	0	false		0	0												0	0	0	0														CAPITAL INJECTION	DIVIDEND FOOTE FINANCIAL	Bank Sale	132						
43856					CONF							0	0	0	0	false		0	0												0	0	0	0																							
43959					CONF							0	0	0	0	false		0	0												0	0	0	0																							
44040					CONF							0	0	0	0	false		0	0												0	0	0	0																							
44433					CONF							0	0	0	0	false		0	0					566			251	339			0	0	0	0																							
44741					CONF							0	0	0	0	false		0	0												0	0	0	0																							
44750					CONF							0	0	0	0	false		0	0												0	0	0	0																							
44929	40		69	3	CONF				94			0	0	0	0	false	10	0	0	7	41	9	62	39	16		68		180	87	0	0	0	0											(Franchise) FIT #4460001												
45038	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	280	0	102	178	0	0	0	0	0	0	0					0	0	0																
45047					CONF							0	0	0	0	false		0	0												0	0	0	0																							
45056					CONF							0	0	0	0	false		0	0												0	0	0	0																							
45430					CONF							0	0	0	0	false		0	0												0	0	0	0																							
45458					CONF							0	0	0	0	false		0	0												0	0	0	0																							
45551					CONF							0	0	0	0	false		0	0												0	0	0	0																							
45560	1577				CONF	722			1824	1240		0	0	0	0	false		199	0		530			1146		171					0	0	0	0								Debit Card Fee Income			Computer software	Reserve for Lone Star Opportunities Fund V, LP							Adoption of ASU 2016-01 for CRA Qualified Equity Investment				
45775					CONF							0	0	0	0	false		0	0												0	0	0	0																							
46053					CONF							0	0	0	0	false		0	0												0	0	0	0																							
46941					CONF							0	0	0	0	false		0	0												0	0	0	0																							
47247	244		136	76	CONF	132	-1277	264	408	269		2500	0	0	0	false	47	0	0	52	192	23	270	184	87	103	145	239	185	99	0	0	0	0					26	7	50	Derivative Gain (Loss) Hedging Instruments	Realized Gain (Loss) Hedging Activity	Gain (Loss) Held for Sale	New Loan Expense	Credit Report and Filing Fees		Capital contribution from bank holding company									
47256					CONF							0	0	0	0	false		0	0												0	0	0	0																							
47452					CONF							0	0	0	0	false		0	0												0	0	0	0																							
47500					CONF							0	0	0	0	false		1647	0												0	0	0	0																			Adoption of ASU 2016-01 on 7/1/19				
48057					CONF							0	0	0	0	false		0	0												0	0	0	0																							
48150					CONF							0	0	0	0	false		0	0												0	0	0	0																							
48374	867	0	0	918	CONF	0	0	0	1211	0	0	0	0	0	0	false	0	57	-57	0	150	0	1508	2231	0	0	0	0	828	0	0	0	0	0					0	0	0				Loan Expense								Effect of adopting ASU 2016-01	AOCI effect of adopting ASU 20216-01			
48440					CONF							0	0	0	0	false		29	0												0	0	0	0																			2018 Tax adjustment to equity posted in 2019				
49054					CONF							0	0	0	0	false		0	0												0	0	0	0																							
49148					CONF							0	0	0	0	false		0	0												0	0	0	0																							
49241					CONF							-3200	0	24	0	false		0	0												0	0	0	0														Dividend to JBI Parent Company		Adjustment for off-balance credit exposure in RI-B, Part II, item 6	24						
49652					CONF							0	0	0	0	false		0	0												0	0	0	0																			Adjustment For New Depreciation Rules				
49858					CONF							0	0	0	0	false		0	0												0	0	0	0																							
49951					CONF							0	0	0	0	false		0	0												0	0	0	0															0								
50144					CONF							0	0	0	0	false		0	0												0	0	0	0																							
50461		513	28	440	CONF	23	23	16	44	21	16	0	0	0	0	false	2	0	0					67			63	23		23	0	0	0	0					48	225	16	Commissions -International Department	Other Income	Other Interest Income - Refund of the ESOP Interest payment	Business development and Business meal	Auto and Travel	Telex and Swift										
50872					CONF							0	0	0	0	false		0	0												0	0	0	0																							
51253	0	177	0	0	CONF	332	204	0	1065	0	0	0	0	0	0	false	0	0	0	0	191	0	0	665	0	379	0	0	0	0	0	0	0	0					0	2340	0	ORE Fair Value Adjustments	Fee Income - Originations For Secondary Market		Loan Expense												
51356	6		22		CONF							0	0	0	0	false	12	0	0			4	29	7	15		51	56	33		0	0	0	0						5	10																
51459					CONF							0	0	0	0	false		0	0												0	0	0	0																							
51842				164	CONF							0	0	0	0	false		0	0				170	434							0	0	0	0																							
52719	0	0	0	2321	CONF	0	0	0	7398	17601	5345	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	24218	0	0	0	0	0	0					0	0	0				Transfer agent fees	DTCC management fees	Line of credit commitment fee										
52951					CONF							0	0	0	0	false		0	0												0	0	0	0																							
53051					CONF							0	0	0	0	false		0	0												0	0	0	0																							
53752					CONF							0	0	0	0	false		0	0												0	0	0	0																							
54058		186			CONF	369			216			0	0	0	0	false		0	0					571							0	0	0	0						203		Star Income			Star Charges												
54656	471	0	0	0	CONF	0	0	0	736	347	0	0	0	0	0	false	0	0	0	0	197	0	108	1018	0	654	0	0	0	0	0	0	0	0					0	0	0				Holding Company Fees	Debit Card Expense											
54973	3976				CONF							1763	0	0	0	false		0	0		6309		1963	10212		5301					0	0	0	0														Additional Paid in Capital									
55336					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
55635					CONF							0	0	0	0	false		4	0												0	0	0	0																			Net Impact of Exam Adj and Tax Preparation Adjustment				
55653					CONF							0	0	0	0	false		0	0												0	0	0	0																							
55970					CONF							0	0	0	0	false		0	0												0	0	0	0																							
56258					CONF							0	0	0	0	false		0	0												0	0	0	0																							
56351					CONF				2221	1661		0	0	0	0	false		0	0		645					6385			2368	2497	0	0	0	0											Software expenses	Name branding ( name change)											
56548					CONF							0	0	0	0	false		0	0												0	0	0	0																							
56717					CONF							0	0	0	0	false		-53	0												0	0	0	0																			12-31-18 POST CLOSE AOCI RECLASS ADJUSTMENT				
57040	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0					0	0	0														NN		
57451					CONF							0	0	0	0	false		0	0												0	0	0	0																							
58225					CONF							0	0	0	0	false		0	0												0	0	0	0																							
58243	1657	6	550	278	CONF	1189	965					0	0	0	0	false	1079	-118	0	118	1580	218	222	6740	564	3275	496	6547	592	807	0	0	0	0					165	185	1507	Management fee revenue - JWI	Management fee revenue - JFG										Effect of adoption of Financial Instruments-Overall-ASU 2016-01				
58355					CONF							0	0	0	0	false		0	0												0	0	0	0																							
58551					CONF							0	0	0	0	false		0	0												0	0	0	0																							
58636					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital Injection by Parent Company									
58757					CONF							0	0	0	0	true		0	0												0	0	0	0																		The income dropped from the previous quarter to this quarter due to a large legal settlement on a loan from a previous acquisition.					
58971	4163				CONF				6719			0	0	0	0	false		0	0					7866		7041		3014			0	0	0	0				0							Software Expense												
59316					CONF							0	0	0	0	false		0	0												0	0	0	0																							
59352					CONF				105			0	0	0	0	false		0	0		173			394		248					0	0	0	0											Software expense												
59370					CONF							0	0	0	0	false		0	0												0	0	0	0																							
59754					CONF							0	0	0	0	false		0	0												0	0	0	0																							
60143					CONF	77000	36000		137000	125000	85000	0	0	0	0	true		0	0		31000			46000		186000					0	0	0	0				-14000				Intercompany income	Unused loan commitment fees		Outside processing fee expense	Intercompany fee expense	Software purchases and maintenance expense					Line 2 above includes an additional item that exceeded 7 percent of Schedule RI 7.d. - Pension costs of $(47,000).					
60330	0	0	0	0	CONF	0	0	0	705	0	0	0	0	0	0	false	0	0	0	0	0	0	475	0	0	3216	0	518	0	456	0	0	0	0					0	0	0				INTERNET BANKING EXPENSE												
60545					CONF							0	0	0	0	false		0	0												0	0	0	0																							
60554					CONF							0	0	0	0	false		0	0												0	0	0	0																							
60648					CONF							0	0	0	0	false		0	0												0	0	0	0																							
