"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	
1669																																																																																																																																																		0	0	33747	15638	15679	0	0	0	0	0	0	0	0	31626	32174	59678	59735		28624	29189	0	0	0	0	19289	0	0	2000	17289	36368	20439	15266	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1856																																																																																																																																																		0	0	26405	0	0	0	0	5005	5075	0	0	0	0	0	0	34457	34717		0	0	0	0	3863	3867	0	0	0	0	4070	0	0	5371	0	0	0	0	0	0	0	8249	17027																									0	0	0	0									0	0	0	0	0	0	17322	17261	0	0	0	0	0	0	0	0			
2161																																																																																																																																																		0	0	2977	0	0	0	0	0	0	0	0	0	0	0	0	15044	15360		0	0	11707	11888	0	0	1980	0	39	150	1830	1605	2615	5688	0	0	0	167	0	3266	0	0	0																									0	0	0	0	0	0	495	505	0	0	2842	2928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2376																																																																																																																																																		0	0	37736	0	0	15030	15532	0	0	0	0	0	0	321871	325054	30784	30578		0	0	0	0	0	0	9018			5000	3875	14378	9365	18075	0	0	2	0	3685	183841	16091	98137	0																									0	0	0	0	578	599	0	0	203039	204816	2	2	0	0	0	0	71436	71458	26900	26701	0	0	0	0	0	0	0	0			
2732																																																																																																																																																		0	0	34232	0	0	0	0	0	0	0	0	300	300	0	0	56439	56954		0	0	26766	26870	0	0	19254	0	0	9786	9768	31103	5660	637	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2750																																																																																																																																																		0	0	3284	0	0	0	0	0	0	0	0	0	0	0	0	5764	5821		0	0	4423	4496	0	0	130			219	75	170	0	3675	1016	99	269	158	0	0	140	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3252																																																																																																																																																		0	0	73703	0	0	0	0	0	0	0	0	0	0	0	0	79288	79689		0	0	16275	16452	138	138	4732	0	0	17279	754	10023	2662	6489	4137	607	546	3660	3636	5852	241	21502	2301																									0	0	0	0									0	0	0	0	0	0	22059	22149	0	0	0	0	0	0	77	79			
3458																																																																																																																																																		0	0	5899	0	0	0	0	0	0	0	0	0	0	4718	4803	3461	3497		4718	4803	0	0	0	0	100			0	100	201	466	3950	0	0	0	0	0	1371	2101	25	0																									0	0	0	0									0	0	0	0	0	0	25	25	0	0	0	0	0	0	0	0			
3720																																																																																																																																																		0	0	37172	1501	1500	0	0	0	0	0	0	0	0	1836	1836	78245	78618		1836	1836	10198	10388	0	0	10483	0	0	3283	7375	24314	2167	7858	4406	0	0	0	0	23648	7402	0	0																									0	0	0	0	0	0	0	0	0	0	30794	31051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3971																																																																																																																																																		0	0	12250	0	0	0	0	10079	10252	0	0	0	0	0	0	46959	48224		0	0	0	0	5827	5992	4051	960	1006	4032	0	6220	2496	9988	0	0	19	126	505	15083	790	7959	0																									0	0	0	0									0	0	0	0	0	0	7767	7959	0	0	0	0	0	0	0	0			
4156																																																																																																																																																		0	0	26147	0	0	0	0	0	0	0	0	0	0	0	0	31897	32031		0	0	15570	15612	0	0	3700	0	0	1160	2540	8201	7682	5556	798	0	0	315	0	2490	2209	438	640																									0	0	0	0									0	0	0	0	0	0	1050	1078	0	0	0	0	0	0	0	0			
4231																																																																																																																																																		0	0	22967	0	0	0	0	0	0	0	0	0	0	0	0	40092	40281		0	0	15969	16237	1998	1999	0	0	0	0	0	0	0	10804	7433	0	0	122	0	16195	5701	28	0																									0	0	0	0									0	0	0	0	0	0	28	27	0	0	0	0	0	0	0	0			
5069																																																																																																																																																		0	0	0	0	0	0	0	13252	15564	0	0	0	0	0	0	25606	28496		0	0	11354	11926	0	0	4600	1000	1006	14469	0	0	0	3835	9186	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
5135																																																																																																																																																		0	0	53011	500	500	0	0	0	0	0	0	0	0	0	0	59682	59646		0	0	4113	4193	16850	16764	35713	0	0	35713	0	521	0	23412	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
5210																																																																																																																																																		0	0	174308	0	0	0	0	0	0	0	0	0	0	22443	22518	183046	184678		0	0	7620	7690	0	0	22223			4154	18033	85222	22347	203	0	0	36	1551	4756	54408	14720	0	1691																									0	0	0	0									0	0	0	0	0	0	668	667	0	0	0	0	0	0	0	0			
5461																																																																																																																																																		0	0	11062	993	1009	0	0	0	0	0	0	0	0	0	0	135506	138016		0	0	61386	63473	0	0	811			14078	0	9235	2745	55165	18158	0	0	0	856	10289	27489	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
5751																																																																																																																																																		0	0	24469	0	0	0	0	0	0	0	0	0	0	0	0	32910	33690		0	0	18786	19626	0	0	30	0	0	7879	0	381	15	9953	9246	0	0	27	81	0	1557	3611	940																									0	5656	0	5761									0	0	0	0	0	0	3476	3525	0	0	0	0	0	0	0	0			
6039																																																																																																																																																		0	0	15826	0	0	0	0	0	0	0	0	0	0	0	0	20639	20771		0	0	2601	2700	1500	1499	5737	0	0	2297	3440	5986	1002	2465	235	0	0	0	0	3798	1062	486	0																									0	0	0	0	0	0	0	0	0	0	4821	4861	0	0	0	0	0	0	485	486	0	0	0	0	0	0	0	0			
6329																																																																																																																																																		0	0	3504	0	0	0	0	0	0	0	0	0	0	0	0	25697	26068		0	0	6341	6427	0	0	9242	0	0	9141	101	898	642	4786	0	0	0	0	0	0	10500	0	0																									0	0	0	0	0	0	0	0	0	0	10221	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7009																																																																																																																																																		0	0	272803	157912	157912	0	0	0	0	0	0	0	0	0	0	272906	273052		0	0	83115	83261	0	0	205776			123143	82633	48833	18441	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
