"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
1557													20	0	4	0	0	0	0	0	16	0	0	0	0				
1669													366	0	120	0	0	0	0	0	68	178	0	120	0				
1829													1123	0	244	0	125	70	0	0	650	229	0	0	0	ACCRUED FICO & TLGP			
1856													131	0	0	0	0	0	0	0	52	79	0	0	0				
2040													1095	0	369	125	0	0	0	0	104	497	0	0	58				
2161													2183	0	1302	0	0	0	0	0	60	821	0	1302	0				
2376													55936	0	30099	0	312	0	0	0	596	25241	0	16866	6729				
2554													16	0	4	0	0	0	0	0	12	0	0	0	0				
2732													930	0	488	0	59	357	0	0	81	361	0	57	0	accrued vacation			
2750													652	420	420	0	0	0	0	0	13	209	10	0	0				
3177													9787	0	8607	0	570	0	0	0	1	1179	0	7741	0				
3252													202	0	1	0	0	0	0	0	84	117	0	0	0				
3458													264	0	12	58	0	0	0	0	18	176	0	0	0				
3720													2187	0	0	0	0	0	0	0	42	2145	0	0	0				
3971													10925	0	5644	0	1868	0	0	0	257	4835	189	2375	0				
4156													441	0	299	33	0	0	0	0	79	30	0	0	0				
4231													343	0	0	0	0	0	0	0	140	203	0	0	0				
4437													5681	4314	4889	0	0	0	0	0	21	659	112	0	0				
4839													1381	198	316	0	0	0	118	0	149	916	0	0	0		Derivative with negative fair value for purposes non trading		
5069													3685	0	1124	0	803	321	0	0	371	1390	800	0	0	Deferred Income			
5135													1932	0	755	0	0	0	0	0	156	1021	0	755	0				
5210													9556	0	5774	0	0	1693	0	0	672	3021	89	2257	0	Deferred director fees			
5461													3640	0	2934	0	0	0	0	0	3	373	330	2132	0				
5751													1415	0	1281	48	0	543	0	0	40	46	0	695	0	Post Retirement Benefits Payable			
6039													199	0	26	0	0	0	0	0	55	118	0	0	0				
6141													41	0	0	0	0	0	0	0	17	24	0	0	0				
6329													3743	0	2001	1009	218	0	0	0	176	557	0	1717	0				
7009													6620	0	0	23	0	0	0	0	11	6586	0	0	0				
7045													488	0	0	42	0	0	0	0	43	403	0	0	0				
7072													3666	0	2768	0	0	145	0	0	1	897	0	2357	0	Covenant Agreement Payable	0	0	
7157													168	0	30	0	0	30	0	0	20	118	0	0	0	Escrow accounts payable			
7456													70	0	0	0	0	0	0	0	18	52	0	0	0				
7634													71	0	11	0	0	0	0	0	30	30	0	0	0				
8033													2222	0	1839	0	74	8	0	0	272	111	0	1757	0	OTHER LIABILITIES			
8462													72	0	0	0	0	0	0	0	67	0	5	0	0				
8631													511	0	465	0	0	0	0	0	12	34	0	460	0				
9357													2316	0	1589	0	0	0	0	0	1	726	0	1206	0				
9553													1117	0	156	15	0	156	0	0	56	890	0	0	0	Nebraska Fund XV Investment			
9807													10255	0	2919	0	0	67	0	0	729	5252	1355	0	2657	REVERSE MORTGAGE INSURANCE			
9955													69	0	0	0	0	0	0	0	18	51	0	0	0				
10250													476	0	360	0	0	0	0	0	89	27	0	119	0				
10849													310	0	119	0	17	0	0	0	37	154	0	0	0				
11145													1692	0	438	0	0	438	0	0	29	1225	0	0	0	Great Lakes Capital Fund Commitment			
11275													13615	0	8192	0	0	0	0	0	484	4547	392	0	4138				
11640													1760	0	990	0	0	0	0	0	387	383	0	990	0				
11837													68	0	2	0	0	0	0	0	7	59	0	0	0				
12030													2735	0	2627	0	1466	0	0	0	107	1	0	1161	0				
12142													3112	0	3040	0	0	0	0	0	72	0	0	2653	0				
12179													417	0	338	0	0	0	0	0	1	78	0	301	0				
12311	986057	0	507448	0	223279	0	0	0	402017	72081	0	0									4511								
12647													134	40	40	0	0	0	0	0	23	71	0	0	0				
12656													20	0	0	0	0	0	0	0	11	9	0	0	0				
12937													3019	0	196	2556	73	0	0	0	82	185	0	0	0				
12946													7902	0	6785	0	0	0	0	0	485	632	0	6731	0				
12955													328	0	55	0	0	0	0	0	34	239	0	0	0				
13103													27548	0	21821	0	0	19695	0	0	222	5488	17	0	0	DEFINED BENEFIT RETIREMENT PLAN LIABILITY			
13251													192	0	185	0	0	66	0	0	7	0	0	0	0	Deferred Gain on sale of ORE	Accrued Employee  B&P	Contra Asset Account Loan Dics Exp	
13457													115	0	86	23	0	81	0	0	3	3	0	0	0	Projected Split-dollar Life Insurance Payable			
14052													121	0	25	0	0	0	0	0	10	86	0	23	0				
14155													696	0	258	6	0	0	0	0	49	383	0	256	0				
14650													510	0	216	0	0	0	0	0	2	292	0	216	0				
14753													173	0	0	132	0	0	0	0	38	3	0	0	0				
14865													2512	0	1521	0	0	0	0	0	66	900	25	1055	0				
14977													93	0	34	0	0	0	0	0	26	33	0	25	0				
16551													501	0	22	168	0	22	0	0	159	152	0	0	0	AG/BMP Payments			
16748													571	0	337	0	0	0	0	0	27	192	15	325	0				
17110													5079	0	269	0	132	137	0	0	25	4740	45	0	0	DEFERRED TENANT IMPROVEMENT LIABILITY			
17147													43510	0	9324	0	0	0	0	0	1839	32347	0	0	6025				
17259													1691	0	1229	0	0	0	0	0	25	437	0	1229	0				
17464													48168	0	14164	0	47	0	0	0	108	33456	440	0	8646				
17950													1883	0	1424	0	435	0	0	0	87	236	136	957	0				
17978													416	0	409	0	56	264	85	4	1	6	0	0	0	Deferred Gains on the Sale of Other Real Estate	Accrued Other Taxes Payable	Other Liabilities	
18050													4380	2532	3239	0	0	0	0	0	113	1028	0	0	0				
18135													585	0	2	0	0	0	0	0	111	472	0	0	0				
18377													261	0	36	0	29	0	0	0	20	205	0	0	0				
18827													9935	0	6966	0	0	4721	0	0	102	2867	0	0	2242	Pension Liability			
18836													1840	0	988	0	0	0	0	0	44	808	0	748	0				
18854													3548	0	3294	0	0	1400	0	0	164	90	0	826	0	Deferred Fee Reserve			
19356													321	0	198	0	0	0	0	0	26	97	0	198	0				
19730													14984	0	6979	0	0	6454	0	0	257	7748	0	0	0	Deferred Gain on sale leaseback			
19936													703	0	594	0	0	0	0	0	50	59	0	584	0				
19972													1014	0	1010	0	0	942	0	0	1	3	0	0	0	accrued life insurance exp			
20053													297	100	100	0	0	0	0	0	79	118	0	0	0				
20633													3442	0	0	0	0	0	0	0	129	3313	0	0	0				
20857													58	0	5	0	0	0	0	0	53	0	0	5	0				
21256													4	0	0	0	0	0	0	0	2	2	0	0	0				
21359													49	0	32	0	0	0	0	0	8	9	0	32	0				
21630													246	0	113	0	0	37	0	0	17	116	0	68	0	Due to Affiliate			
21658													1298	0	1086	0	0	0	0	0	78	134	0	1086	0				
22048													1225	0	952	0	4	0	0	0	74	199	0	817	111				
22543													241	0	160	0	112	48	0	0	11	70	0	0	0	escrow in process			
22552													602	0	463	0	0	463	0	0	41	98	0	0	0	AG BMP			
22730													796	318	538	0	0	0	0	0	13	230	15	0	0				
22936													635	0	439	0	124	175	0	0	34	162	0	0	0	ATM Suspense			
23045													65	0	54	0	0	25	0	0	9	2	0	0	0	Accrued CPA			
23456													141	0	0	0	0	0	0	0	125	16	0	0	0				
23504													33220	0	12167	0	0	0	0	0	109	20668	276	4334	0				
23643													399	0	293	0	0	0	0	0	73	33	0	221	0				
23755													838	0	0	0	0	0	0	0	37	801	0	0	0				
24006													7141	0	634	0	0	394	109	61	36	6471	0	0	0	Suspense Payable	Commitment & Origination Fee Suspense	Appraisal Suspense	
24378													123	0	0	0	0	0	0	0	1	122	0	0	0				
24453													389	0	18	0	0	0	0	0	22	349	0	0	0				
24659													87	0	76	0	0	76	0	0	11	0	0	0	0	AGBMP			
24668													1936	0	253	0	253	0	0	0	419	1264	0	0	0				
24855													10	0	0	0	0	0	0	0	2	8	0	0	0				
24949													3808	0	3157	0	0	0	0	0	127	524	0	3157	0				
25357													362	0	150	0	150	0	0	0	132	80	0	0	0				
25647													386	0	56	0	56	0	0	0	39	291	0	0	0				
26176													3906	0	1415	0	0	0	0	0	22	2423	46	1154	0				
26242													1844	0	0	157	0	0	0	0	42	1609	36	0	0				
26457													26	0	0	0	0	0	0	0	6	20	0	0	0				
26765													1397	0	503	0	0	159	0	0	70	424	400	0	0	Deferred rent expense - centre plaza			
27070													1777	0	102	710	68	0	0	0	249	716	0	0	0	Debit Card Settlement			
27548													3198	0	797	0	0	0	0	0	119	2282	0	794	0				
27614													2719	0	1330	954	0	368	0	0	85	350	0	671	0	Accrued Split Dollar Life			
27847													2101	0	1006	0	0	0	0	0	154	941	0	1006	0				
28013													19899	0	13442	0	0	9558	0	0	518	5617	322	0	0	pensions and other postretirement benefits			
28152													715	0	619	0	0	0	0	0	12	84	0	602	0				
28255													1534	0	1186	0	437	0	0	0	79	245	24	698	0				
28349													203	0	117	0	0	0	0	0	11	75	0	0	0				
28406													14613	0	10033	83	0	740	0	0	50	4447	0	0	0	OTHER LIABILITIES			
28675													907	0	3	565	0	0	0	0	6	333	0	0	0				
28732													1573	0	1354	0	65	0	0	0	41	178	0	0	0				
29476													52	0	28	0	0	0	0	0	24	0	0	0	0				
29636													9494	0	7721	0	0	0	0	0	180	1593	0	7719	0				
29878													25216	0	24769	0	0	14	5235	411	32	415	0	19109	0	Abandoned Property	Minimum Pension Liability	Unapplied Mtg Payments	
30052													165	0	20	110	7	0	0	0	9	26	0	13	0				
30502													2979	0	1496	0	0	724	396	0	154	1066	263	0	0	Unfunded pension	ATM Clearing		
30650													144	0	15	0	0	0	0	0	64	65	0	0	0				
30810													2957309	0	613039	0	0	505243	0	0	68165	2276105	0	0	0	Merchant Settlement			
30874													3494	0	694	0	694	0	0	0	37	2763	0	0	0				
31134													1634	0	1516	0	13	774	532	0	75	43	0	0	0	Index Liability Plan	Split Dollar Ins Liability		
31255													7785	0	3511	0	0	218	2259	0	110	4164	0	0	0	Securities traded in Dec settle in Jan	Factored loans reserves		
31657													165	0	116	0	0	42	46	0	33	16	0	0	0	OD Contra	Mastercard Drafts	ATM CLEARINGS	
31826													2462	0	2153	0	0	0	0	0	38	271	0	1560	0				
31835													4983	350	945	0	0	595	0	0	64	3974	0	0	0	Minority in Subsidiary			
32234													531	415	415	0	0	0	0	0	7	109	0	0	0				
32766													71	0	0	0	0	0	0	0	2	69	0	0	0				
32971													2515	0	1970	0	0	0	0	0	166	379	0	1715	0				
33147													1841	0	561	0	0	530	0	0	145	1135	0	0	0	Unearned Loan Fees			
33259													4735	0	3115	0	0	1083	1519	0	578	1042	0	0	0	Deffed Income OREO	OREO Liabilities		
33268													164	0	46	0	46	0	0	0	20	98	0	0	0				
33370													131	0	131	0	0	90	0	0	0	0	0	0	0	Stale Dated Checks			
33839													184	0	27	75	27	0	0	0	8	74	0	0	0				
33857													1427	0	35	0	0	0	0	0	229	1163	0	0	0				
34425													2451	0	2016	0	0	668	722	0	101	334	0	0	0	POST-RETIREMENT BENEFIT PLAN	PENSION PLAN		
34434													1368	172	1058	0	637	0	0	0	168	142	0	0	0				
34452													202	0	5	0	0	0	0	0	45	152	0	0	0				
34537													44895	0	32996	0	28343	0	0	0	221	11640	38	4554	0				
34555													2441	0	2249	0	0	0	0	0	192	0	0	2249	0				
34742													3300	0	2985	0	0	0	0	0	220	95	0	2492	0				
34836													58	0	0	0	0	0	0	0	32	26	0	0	0				
35057													338	0	23	40	17	6	0	0	72	203	0	0	0	Other Liabilities			
35301	9647545	0	6352143	1069825	0	3890393	0	0	2202654	20008	0	0									2915					Collateral deposits, net			
35570													172942	0	62957	0	3950	9795	49049	0	1815	108170	0	0	0	Other Misc. Liabilities	Pension Liabilities		
35646													362	0	336	0	0	0	0	0	23	3	0	336	0				
35842													697	0	40	391	0	0	0	0	141	125	0	0	0				
35879													1482	0	576	152	0	0	0	0	117	637	0	520	0				
36456													513	0	0	0	0	0	0	0	46	467	0	0	0				
36933													598	0	360	0	0	128	0	0	43	195	0	0	0	Escrow balances			
37051													192	0	22	0	22	0	0	0	69	101	0	0	0				
37341													257	0	194	0	0	0	0	0	51	12	0	194	0				
37435													4560	0	658	0	0	0	0	0	266	3636	0	0	0				
37640													23354	0	7481	3056	0	3823	0	0	531	12286	0	0	0	Promissory Notes- Afforable Housing Investments			
37659													690	0	678	0	0	0	0	0	10	2	0	672	0				
37743													120	0	8	0	0	0	0	0	31	81	0	0	0				
37949													264	0	224	0	224	0	0	0	39	1	0	0	0				
38740													898	0	124	67	0	124	0	0	53	654	0	0	0	Total Clearings			
39327													413	0	108	113	0	53	0	0	21	171	0	53	0	DEFERRED INCOME			
39756													4642	0	3162	0	0	0	0	0	126	1354	0	2983	0				
40033													324	0	241	0	0	0	0	0	8	75	0	241	0				
40350													43	0	4	5	0	0	0	0	16	18	0	0	0				
40499													30225	0	16679	1253	0	0	0	0	99	12194	0	0	0				
40855													250	0	0	0	0	0	0	0	138	112	0	0	0				
41245													240	0	186	0	2	0	0	0	33	21	0	184	0				
41553													181	0	0	0	0	0	0	0	15	166	0	0	0				
41629													1881	0	0	0	0	0	0	0	69	1812	0	0	0				
41825													1247	0	639	0	12	0	0	0	17	326	265	627	0				
41937													275	0	0	197	0	0	0	0	11	67	0	0	0				
41955													13	0	0	0	0	0	0	0	4	9	0	0	0				
42037													20	0	5	0	0	0	0	0	11	4	0	0	0				
42354													36	0	0	0	0	0	0	0	11	25	0	0	0				
42372													1637	0	1497	0	0	0	0	0	44	96	0	1496	0				
42420													61036	714	16484	0	0	0	0	0	349	39755	4448	0	10828				
42448													2250	0	746	0	0	610	0	0	836	558	110	0	0	ATM SETTLEMENT ACCOUNT			
42457													272	0	0	180	0	0	0	0	4	88	0	0	0				
43052													194	0	4	17	0	0	0	0	23	150	0	0	0	Unrealized Tax Effect for Mkt Val Adj of Securities	State Taxes Payable		
43351													197	0	102	0	79	5	0	0	95	0	0	0	0	DEPOSITS HELD FOR TENANTS			
43856													598	0	563	0	0	0	0	0	5	30	0	527	0				
43959													196	0	3	0	0	0	0	0	63	76	54	0	0				
44040													1015	0	9	0	0	0	0	0	32	974	0	0	0				
44433													1292	0	659	0	516	0	0	0	68	413	152	0	0				
44741													1307	139	149	0	0	0	0	0	19	1139	0	0	0				
44750													787	0	491	0	0	314	175	0	160	136	0	0	0	Deferred Income ORE	Deferred Income Troubled Debt		
44929													1616	0	2	1296	0	0	0	0	47	271	0	0	0				
45038													394	0	19	0	0	0	0	0	49	326	0	0	0				
45047													312	0	17	0	0	0	0	0	35	260	0	0	0				
45056													458	18	18	239	0	0	0	0	8	193	0	0	0				
45430													2229	0	2050	0	0	0	0	0	49	130	0	2050	0				
45458													202	0	8	0	8	0	0	0	12	182	0	0	0				
45551													4165	0	2446	0	0	0	0	0	160	1559	0	1911	0				
45560													11265	832	6249	0	0	0	0	0	38	4978	0	5117	0				
45775													2270	0	2263	0	0	0	0	0	6	1	0	2040	0				
46053													1154	0	634	0	0	283	0	0	77	443	0	351	0	Accrued BOLI Benefits			
46941													1751	1242	1242	50	0	0	0	0	35	424	0	0	0				
47247													2008	0	424	0	0	0	0	0	93	1491	0	381	0				
47256													38	0	0	0	0	0	0	0	7	31	0	0	0				
47452													435	0	236	74	231	0	0	0	17	108	0	0	0				
47500													1285	0	204	0	0	0	0	0	0	873	208	110	0				
48057													1601	0	1389	141	0	0	0	0	68	3	0	1389	0				
48150													97	0	13	27	0	0	0	0	44	13	0	0	0				
48374													7652	5180	5825	0	0	0	0	0	176	1651	0	0	0				
48440													946	0	851	0	0	391	0	0	60	35	0	460	0	Split Dollar Life			
49054													820	196	196	0	0	0	0	0	59	565	0	0	0				
49148													2026	551	1894	23	0	0	0	0	32	77	0	1340	0				
49241													4651	0	3869	0	0	0	0	0	85	593	104	2821	0				
49344													1054	0	876	0	309	0	0	0	18	160	0	565	0				
49643													277	0	228	0	0	0	0	0	9	40	0	228	0				
49652													325	0	179	52	0	179	0	0	40	54	0	0	0	Accrued Incentive Pay			
49821													13052	0	2053	0	562	0	0	0	229	10620	150	0	0				
49858													349	0	0	0	0	0	0	0	59	290	0	0	0				
49951													560	0	501	5	0	501	0	0	22	32	0	0	0	Unfunded Pension Plan Benefits			
50144													1186	0	0	0	0	0	0	0	140	1046	0	0	0				
50461													367	0	76	0	0	0	0	0	167	24	100	0	0				
50546													106	0	95	0	0	0	0	0	11	0	0	0	0				
50854													83	0	11	0	0	0	0	0	17	55	0	0	0				
50872													277	0	141	0	19	66	0	0	20	116	0	27	0	Accrued Accounting	Other		
50957													2384	0	127	0	72	39	0	0	108	2149	0	0	0	Reserve for Unfunded Commitments			
51253													2696	0	2393	0	0	1576	0	0	119	184	0	0	0	Deffered Gain on Sale of ORE			
51356													43	0	0	0	0	0	0	0	26	17	0	0	0				
51459													955	0	383	173	0	131	0	0	62	337	0	252	0	Deferred building repair			
51842													1746	0	479	0	0	0	0	0	229	1038	0	0	0				
52719													2253716	0	2235950	0	0	1738971	397640	32106	0	17766	0	0	0	Participant Fund Cash	Payable to Participants	Liquidating Particpants Liability	
52951													484	0	426	0	32	394	0	0	57	1	0	0	0	Loan Discount-Fairfax			
53033													39323	0	14109	0	0	12213	0	0	503	18211	6500	0	0	FDIC Clawback Liability			
53051													23	0	1	0	0	0	0	0	22	0	0	0	0				
53752													121	60	62	34	0	0	0	0	25	0	0	0	0				
54049													372	0	119	0	0	0	0	0	44	209	0	117	0				
54058													300	0	40	4	0	31	0	0	249	7	0	0	0	ATM Clearing			
54375													7460	0	825	0	0	0	0	0	136	6499	0	0	0				
54441													1376	0	1165	0	0	0	0	0	94	117	0	1165	0				
54656													3997	0	988	1743	102	0	0	0	845	421	0	879	0				
54973													58444	0	8340	8385	0	4226	0	0	242	39737	1740	0	0	Pension Liability			
55336													2647	0	1161	775	94	1022	0	0	46	665	0	0	0	Dividends Payable			
55635													665	0	332	0	0	72	0	0	53	280	0	0	0	Deferred Gain			
55653													395	0	355	0	109	0	0	0	10	30	0	246	0				
55970													1581	0	58	0	0	29	0	0	3	1520	0	0	0	Customers' Prepaid Appraisal Fees			
56258													139	0	0	0	0	0	0	0	17	122	0	0	0				
56351													9736	0	3216	0	0	1868	0	0	224	6084	212	0	0	Management incentive accruals			
56427													555	0	37	0	0	0	0	0	112	399	7	0	0				
56548													2839	0	79	0	0	0	0	0	393	2367	0	79	0				
56557													19120	0	2578	0	0	827	882	0	99	16443	0	0	0	Accounts payable - trade	Accrued rent obligation		
56717													5816	0	3613	0	0	0	0	0	247	1956	0	2226	0				
57040													197	0	0	0	0	0	0	0	60	137	0	0	0				
57228													854	0	28	0	0	0	0	0	44	782	0	28	0				
57451													1040	0	0	0	0	0	0	0	429	611	0	0	0				
58177													1628	0	1433	0	0	0	0	0	64	131	0	1432	0				
58207													1841	0	1182	0	0	0	0	0	30	625	4	868	0				
58225													1610	0	1047	0	865	0	0	0	90	473	0	0	0				
58243													39641	0	8116	0	2142	0	0	0	1056	30169	300	4017	967				
58355													29	0	7	0	0	0	0	0	22	0	0	0	0				
58551													791	0	739	23	0	0	0	0	29	0	0	739	0				
58636													5052	0	1839	0	0	590	0	0	82	3131	0	1240	0	Accrued Split Dollar			
58757													1515	0	1389	0	0	0	0	0	76	50	0	1380	0				
58971													35825	0	18080	0	0	0	0	0	527	16218	1000	14707	0				
59316													6032	1147	1748	0	0	0	0	0	846	3438	0	544	0				
59352													563	0	78	0	0	45	26	0	101	384	0	0	0	Debit Card Clearings Signed	Debit Card Clearings Pinned		
59370													438	0	225	0	128	97	0	0	1	212	0	0	0	Other Misc Liabilities			
59754													154	140	146	0	0	0	0	0	3	5	0	0	0				
60143	838243	0	416784	0	0	290634	0	0	375476	45041	0	0									942					Pension Plan Liability			
60330													3947	0	3773	0	50	0	0	0	112	62	0	1519	0				
60545													294	0	0	8	0	0	0	0	248	38	0	0	0				
60554													18	0	0	0	0	0	0	0	7	11	0	0	0				
60648													1607	0	868	0	0	0	0	0	58	681	0	0	0				
61122													16255	0	15557	0	0	0	0	0	382	251	65	6505	0				
61177													118	0	0	0	0	0	0	0	8	95	15	0	0				
61355													7180	0	61	2852	0	0	0	0	417	3800	50	0	0				
61476													529	0	65	0	0	0	0	0	1	454	9	0	0				
61757													479	0	208	0	0	0	0	0	61	210	0	188	0				
61832													2820	196	2671	0	0	2430	0	0	58	91	0	0	0	Contracts Payable			
61953													43	0	0	0	0	0	0	0	7	36	0	0	0				
62044													243	0	224	0	91	0	0	0	13	6	0	131	0				
62110													1170	0	341	0	0	276	0	0	0	829	0	0	0	Accrued postretirement benefits			
62147													124	0	4	0	0	0	0	0	8	112	0	0	0				
62772													2245	0	506	0	0	0	0	0	216	1523	0	424	82	0			
63050													2973	0	2762	0	0	0	0	0	19	192	0	2762	0				
63069	649626	0	418675	0	0	123214	0	0	201078	29767	119889	0									106					Affordable housing unfunded commitments			
63201													2564	0	2463	0	0	1699	0	0	23	22	56	764	0	Prepaid Exp			
63573													3185	0	2173	0	0	0	0	0	17	995	0	1346	0				
63733													3256	0	1098	0	0	491	0	0	349	1794	15	560	0	Cardholders Settlement Debit Cards			
63742													2392	0	596	0	596	0	0	0	78	1718	0	0	0				
63751													6	0	0	1	0	0	0	0	5	0	0	0	0				
64150													254	0	234	0	0	60	0	0	20	0	0	76	0	ACCRUED YEAR END EXPENSES			
64543													723	0	399	0	188	10	201	0	65	259	0	0	0	prepaid employee health insurance	def tax AFS		
64552													2793	0	1755	541	0	0	0	0	77	420	0	1222	0				
64730													863	0	588	0	0	0	0	0	45	230	0	583	0				
65205													2910	0	261	0	0	151	110	0	2	2647	0	0	0	HOME BANKING SETTLEMENT	ATM SETTLEMENT		
65241													459	0	195	0	0	0	0	0	60	204	0	195	0				
65513	2569	0	177	5	81	96	0	0	2179	0	0	0									208					Other liabilities			
65559													4946	0	4788	0	799	0	0	0	106	52	0	3917	0				
65746													3214	0	916	0	206	0	0	0	403	1895	0	671	0				
65858													10702	0	2473	0	925	0	0	0	87	8142	0	0	946				
66154													2377	0	495	0	0	0	0	0	32	1850	0	0	0				
66275													288	0	104	0	0	28	47	0	68	116	0	0	0	ACCRUED FDIC PREMIUMS	ACCRUED COMPENSATION		
66677													1713	0	671	628	0	0	0	0	1	413	0	421	0				
67142													141	0	37	0	0	36	0	0	84	20	0	0	0	OREO CONTRACTS			
67151													3261	1160	2455	0	109	0	0	0	126	680	0	0	1176				
67209													10064	0	5743	0	0	0	0	0	0	3849	472	5484	0				
67254													100	0	0	0	0	0	0	0	0	100	0	0	0				
67311													293762	0	31281	0	0	14750	0	0	3599	254814	4068	0	0	FDIC liability			
67656													15301	0	8186	0	0	7110	0	0	113	5795	1207	0	0	Net Deferred Annual Fees			
67870													5000	0	4849	0	152	0	0	0	9	142	0	4634	0				
68448													149	0	76	4	2	36	4	0	52	17	0	0	0	UNB Escrow deposits	Backup witholding		
68671													1146	0	959	0	637	250	0	0	15	172	0	29	0	HOLDBACK ON LOANS PURCHASES			
68756													1644	0	1381	0	104	0	0	0	83	180	0	1271	6				
68831													632	0	0	0	0	0	0	0	21	611	0	0	0				
68840													2107	0	1274	74	0	0	0	0	19	740	0	1223	21				
68859													1238	0	102	0	0	75	0	0	36	980	120	0	0	Escrow Payable			
68943													1374	0	956	0	0	0	0	0	73	345	0	645	0				
69333													9011	7083	7083	0	0	0	0	0	301	1627	0	0	0				
69678													828	0	208	0	0	208	0	0	23	597	0	0	0	Passport Switch Clearing Account			
70058													1145	0	1007	0	0	0	0	0	49	89	0	1007	0				
70218													643	0	19	0	0	0	0	0	46	497	81	0	0				
70414													2564	0	2102	0	0	1213	0	0	100	362	0	0	0	Accrued Obligation for Cross Trades			
70638													680	0	515	0	0	411	0	0	57	108	0	0	0	Liability for Pension Benefit			
70955													80	0	0	70	0	0	0	0	6	4	0	0	0				
71073													136	0	11	0	0	0	0	0	15	110	0	0	0				
71318													5653	0	2060	0	0	1732	0	0	32	3373	188	0	0	Prepaid Pension			
71457													164	0	38	0	0	38	0	0	80	46	0	0	0	Subscription Payable			
71859													437	0	0	8	0	0	0	0	1	428	0	0	0				
72258													696	0	0	0	0	0	0	0	219	477	0	0	0				
72351													98	0	0	0	0	0	0	0	45	53	0	0	0				
72454													308	0	0	26	0	0	0	0	125	157	0	0	0				
72678													2437	0	298	1586	298	0	0	0	5	548	0	0	0				
73116													9247	0	472	0	0	0	0	0	12	8763	0	472	0				
73152													905	0	832	0	61	0	0	0	33	0	40	771	0				
73554													110	0	7	0	0	0	0	0	38	65	0	0	0				
73956													173	0	141	0	31	0	0	0	27	5	0	108	0				
74056													1367	0	1178	66	0	846	0	0	17	106	0	332	0	NE MHEG Fund Liability			
74140													4213	0	37	46	0	0	0	0	331	3799	0	0	0				
74159													122	0	0	0	0	0	0	0	11	111	0	0	0				
74403													7016	0	3015	1554	0	0	395	1616	42	2198	207	681	116		ATM Settlement	SERP	
74449													6	0	3	0	0	0	0	0	3	0	0	0	0				
75053													1235	0	992	0	0	203	363	0	151	92	0	228	0	Income tax payable	escrow		
75259													956	0	783	0	58	157	0	0	117	56	0	567	0	Participations Payable			
75446													1039	0	17	0	0	0	0	0	163	859	0	0	0				
75455													19	0	0	0	0	0	0	0	19	0	0	0	0				
75558													6422	0	6058	0	0	6046	0	0	139	225	0	0	0	unfunded pension payable			
75633	1455195	0	705022	0	392040	0	0	0	638934	95503	0	0									15736								
75651													187	0	0	50	0	0	0	0	18	119	0	0	0				
76153													596	0	405	169	156	0	0	0	6	16	0	0	0				
76443													591	0	0	0	0	0	0	0	10	581	0	0	0				
