"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
282226																																																																							0	3292	66		2357			13154	862	0	1571	131186	173	0	0	37442	1434	31618	31295	4757	12726	18592	586	11	0	19719	33215	29854	9749	281	0								0	0			0	0	504	14973	31267	8368			0			770	177																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	270							0	3385	0	0	0	197	111			116	0	0				0	0	12414			0	150	0		
282329																																																																							0	34015	34361	0	3406	163729	0	163729	193404	0	6067	1322724	0	200	0	182034	2992	25888	326690	14656	18925	53554	40292	27161	24518	271732	178016	270128	259740	137043	3248		0	0	0		0	0	0	3138	0		0	0	34209	98991	322939	205474	0	200	0			236	805																							0	0	0	0	0	0	0	0	0	0	0	0		65931	8866	0	8866							0	2921	0	1829	0	1736	3439	1339	0	0	0	0	0			0	0	25978			0	1339	0		
282824																																																																							0	12577	0		969			28736	2514	0	240	167674	0	0	0	22184	5289	11508	13440	138	1180	3997	10002	6516	0	25986	13116	36871	50839	15031	1719								0	0			0	0	0	0	77332	14341			0			0	129																							0	0	0	0	0	0	0	0	0	0	0	0		89091		0	2							0	1003	0	0	0	1230	0			524	524	0				0	0	2487			0	584	0		
283157																																																																							0	4320	189		6153			2899	0	0	0	16462	0	0	0	564	0	0	3624	0	27	219	263	55	0	1348	3095	5592	5526	337	0								0	19			0	0	0	0	1533	169			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	228	0	0	0	0	0			0	0	0	0			0	0	388			0	0	0		
283438																																																																							0	0	14233	0	0	42151	0	42151	1297	0	0	282408	0	0	0	106672	5523	22325	52659	10358	22402	20690	5271	12602	31538	17836	24730	58895	44785	11209	13054		0	0	0		0	0	7921	1040	0		5695	2196	1556	1833	5484	78831	0	0	0			6539	1899																							0	0	0	0	0	0	0	0	0	0	0	0		6913	52	0	52							0	3083	0	0	438	131	651	0	0	0	0	0	0			0	0	12732			0	0	0		
283652																																																																							0	1297	812		0			27780	3621	0	0	132848	0	613	0	53772	3803	8786	30375	10635	8115	1230	712	4052	28493	54272	6059	3848	3938	4488	2937								0	0		0	0	0	4150	3774	28930	225			0			0	50																							0	0	0	0	0	0	0	0	0	0	0	0		26007		0	21							0	1352	0	0	0	0	0			0	0	0				0	0	2698			0	0	0		
283737																																																																							0	15718	27796	116	3795	52321	0	52321	28292	0	272	435595	385	0	3394	100025	4546	570	140728	6850	18012	41296	20218	11764	0	49823	79132	90476	88506	19940	5103		0	0	0		0	0	0	947	0		0	0	8245	17448	87989	66192	0	0	0			2480	489																							0	0	0	0	0	0	0	0	0	0	0	0		100025	560	993	676							0	6410	0	686	0	1228	0	75	0	131	0	0	0			0	0	14315			0	75	0		
283858																																																																							0	33	1379		0			8184	6811	0	0	40544	0	0	735	7538	1133	2423	11144	1462	847	1318	1358	1086	961	7262	6135	8232	3945	4125	1645								0	38			0	0	2317	1352	5800	4935			0			1111	49																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	20							0	295	0	0	0	225	0			11	0	0				0	0	709			0	151	0		
283867																																																																							0	1	15519	0	937	32510	0	32510	0	0	0	255091	1543	0	0	12217	37	1259	98847	2841	530	1271	5373	1911	291	60251	35226	67256	46949	18122	13823		0	0	0		0	0	512	49	0		0	0	1773	23076	135106	31674	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		12520	913	0	913							0	564	0	0	0	0	1326	0	0	9	0	0	0			9	0	1746			0	0	0		
284154																																																																							0	0	0		20			1708	0	0	0	28488	0	0	0	15537	0	1887	14909	2361	7865	2855	240	243	574	3521	2323	2141	1992	1157	1793								0	0			0	0	1492	0	6235	0			0			0	416																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	2							0	815	0	0	0	0	0			0	0	0				0	0	2679			0	0	0		
284190																																																																							0	0	0		0			147	7382	0	0	94190	0	0	0	56182	2554	5923	0	390	3902	1599	1025	8116	38850	1610	7405	13157	2954	4860	7865								4691	2450			0	0	858	5793	1441	7235			0			1632	1236																							0	0	0	0	0	0	0	0	0	0	0	0		55764		0	0							0	3501	0	0	0	0	0			36	0	0				0	0	1956			0	0	0		
284239																																																																							0	1866	0		168			14344	365	0	757	122961	0	0	0	52935	1246	0	32936	2247	5512	3921	6397	20321	13958	5939	19238	11409	10566	15745	5417								0	0			0	0	644	0	27253	1658			0			132	0																							0	0	0	0	0	0	0	0	0	0	0	0		54620		0	0							0	4735	0	0	0	1668	0			0	0	0				0	0	16990			0	0	0		
284248																																																																							0	3429	4806		1604			16080	4702	0	31	84292	0	0	0	22837	503	12102	23505	1240	5191	11057	1184	58	3782	10504	13147	21521	13365	1636	0								0	295			0	0	1588	3080	19200	3534			0			296	381																							0	0	0	0	0	0	0	0	0	0	0	0		16708		0	27							0	578	0	504	0	126	0			1	0	0				0	0	1998			0	183	0		
284556																																																																							0	32332	104		36974			14581	0	0	129	120989	0	0	0	12425	545	5252	40742	2775	2839	497	1177	5137	0	71272	11046	7650	11557	6521	491								0	0			0	0	2549	1799	0	16336			0			1064	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1747	0	0	0	0	0			0	0	0	0			0	0	1468			0	55	0		
284574																																																																							0	0	4279		0			604	822	0	0	62566	0	0	0	30288	404	25740	2567	3678	14083	1845	4458	2637	3589	7188	16708	1040	339	1126	336								0	15			0	0	6808	6545	1714	10640			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	27707		0	2							0	12	0	0	0	0	0	0		0	0	0				0	0	433			0	0	0	0	
284752																																																																							0	0	49		122			3019	1841	0	124	55872	46	0	0	18928	2988	114	11084	736	1957	5815	5194	4058	829	4264	5888	11633	7338	4177	1288								0	86			0	0	672	1975	21224	3396			0			1459	175																							0	0	0	0	0	0	0	0	0	0	0	0		31757		0	20							0	503	0	0	0	1325	213			5	0	0				0	5	971			0	0	0		
284958																																																																							0	7299	0		10821			1011	0	0	0	22959	0	0	0	2697	0	0	7478	1	257	575	1181	683	0	7473	3315	2531	4538	1287	1098								0	0		0	0	0	0	0	0	627			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	120							0	274	0	0	0	0	0			0	0	0	0			0	0	110			0	0	0		
285151																																																																							0	2768	361		3404			8043	668	0	0	44964	0	0	0	11487	201	0	10860	263	1738	3214	5053	1157	63	3716	5143	9552	11576	2373	0								428	70			0	0	1049	1820	7544	4209			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		12173		0	35							0	862	0	335	0	0	0			0	0	0	0			0	0	2015			0	0	0		
285348																																																																							0	0	927		0			4410	11148	0	1980	101441	42	0	577	59289	287	42696	6326	1195	2254	2672	4296	7728	39522	5748	2830	5414	6879	4855	15451								0	291			0	0	437	1519	15856	4046			0			2256	697																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	270	0	0	0	422	0			0	0	0				0	0	1023			0	0	0		
285544																																																																							0	851	5260		0			16520	1608	0	0	94513	0	0	954	11401	3753	1169	29736	2035	2623	2231	530	485	146	18230	13413	22725	20799	4506	364								0	78			0	0	0	1597	25458	27396			0			1177	151																							0	0	0	0	0	0	0	0	0	0	0	0	0	13986		0	97							0	16	0	470	0	1891	720			0	0	0				0	0	478			0	257	0	0	
285553																																																																							0	2206	0		2825			2365	0	0	0	10844	0	0	0	205	246	7	4556	23	50	100	32	0	0	2565	3505	1487	2778	304	0								558	0			0	0	0	0	0	383			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	1041							0	389	0	0	0	0	0			0	0	0	0			0	0	626			0	0	0		
285740																																																																							0	3055	5318	0	141	44923	0	44923	25646	0	868	346847	0	0	0	115087	9936	83571	60846	12153	19994	39409	31076	7012	4974	42840	50350	48365	66397	23076	135		0	0	0		0	0	448	355	0		0	0	8758	14363	81708	22636	0	0	0			2771	257																							0	0	0	0	0	0	0	0	0	0	0	0		143212	0	0	0							0	4476	0	65	0	93	0	119	0	2	0	0	0			2	0	9129			0	119	0		
285759																																																																							0	4307	1689		13431			24935	472	0	0	80348	0	5899	728	12144	743	11629	21053	357	1904	3323	2911	1961	1592	9818	14912	13516	12281	9873	6881								0	0			0	0	2131	728	9861	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		15311		0	0							0	2538	0	0	0	0	0			0	0	0	0			0	0	1470			0	0	0		
285777																																																																							0	0	0		9307			5231	0	0	0	15465	0	0	0	678	9	175	514	5	1	186	19	275	192	690	100	856	2325	4274	6542								0	0			0	0	0	0	0	56			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		2125		0	0							0	98	0	0	0	0	0			0	0	0	0			0	0	86			0	0	0		
285852																																																																							0	4910	6014		1731			5983	6255	0	0	116085	0	2159	6053	64390	676	7489	11153	394	408	1593	1739	33410	26219	7606	6732	12928	8884	13249	1416								0	0			0	0	3796	0	0	16612			0			138	85																							0	0	0	0	0	0	0	0	0	0	0	0		59619		0	70							0	2856	0	0	0	0	0			327	0	0				0	0	633			0	915	0		
285928																																																																							0	1590	1062		291			6484	6103	0	2156	148298	0	0	0	42173	2110	270	22174	1765	3340	3745	5631	20204	1310	10921	12542	20758	24973	28389	2822								0	349			0	0	1806	20303	43164	13827			0			651	2499																							0	0	0	0	0	0	0	0	0	0	0	0		44731		0	18							0	2721	0	1200	0	442	0			254	0	0				0	0	4141			0	0	0		
286251																																																																							0	683	0		1019			6427	0	0	0	18271	0	0	0	2820	0	0	4387	122	753	1303	493	80	0	1181	2332	5480	6058	299	0								0	0			0	0	92	147	0	269			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2959	0	0	0	0	0			0	0	0	0			0	0	3855			0	0	0		
286279																																																																							0	0	13843		0			15427	6724	0	0	135371	3	178	0	38226	4159	8482	51068	3484	10293	5527	3368	1791	9989	18087	24980	33229	16966	499	0								0	49			0	0	0	5925	31326	19151			0			1916	1162																							0	0	0	0	0	0	0	0	0	0	0	0		32394		0	26							0	269	0	0	1520	0	411			0	0	0				0	0	71			0	76	0		
286457																																																																							0	0	819		0			2792	595	0	0	20533	0	0	0	6184	1763	4808	2538	327	1202	2274	890	737	754	1028	2822	4332	3095	1564	1358								0	135			0	0	0	0	3493	2917			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	2							0	302	0	0	0	0	0			0	0	0				0	0	1531			0	0	0		
286840																																																																							0	17574	0		20961			5958	0	0	494	48145	0	0	0	1012	0	0	23587	163	68	748	33	0	0	9050	16929	10754	7141	1893	75								0	0			0	0	0	0	1522	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	269	0	0	0	0	0			0	0	0	0			0	0	355			0	0	0		
287007																																																																							0	0	13999		0			7331	0	0	0	85413	7	0	0	26749	3139	0	34693	12749	1500	6277	5686	131	0	21944	3249	12233	13795	21	0								0	0			0	0	1863	1476	21992	8332			0			0	755																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	47	0	0	0	0	269			0	0	0				0	0	492			0	0	0		
287342																																																																							892	8171	0		10520			5034	0	0	126	37924	0	0	0	10582	942	0	12108	747	1227	739	699	7132	0	5082	5052	3154	4005	8925	1124								0	0			0	0	543	300	0	45			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		24780		0	28							0	319	0	0	0	0	0			0	0	0	0			0	0	422			0	0	0		
287650																																																																							0	2428	0		16176			2023	0	0	0	21863	0	0	0	605	0	0	8255	0	1	34	97	472	0	15437	1005	1701	1407	873	835								0	21			0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	28							0	241	0	0	0	0	0			31	0	0	31			0	0	341			0	59	31		
287856																																																																							0	527	141		546			358	0	0	0	6369	0	251	0	1511	0	1511	2812	504	1007	0	0	0	0	943	1622	1271	798	224	0								0	0			0	0	0	0	632	126			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	846	0	0	0	0	0			0	0	0	0			0	0	1431			0	0	0		
287922																																																																							0	886	0		135			4806	0	0	273	28566	0	0	0	18567	17	13994	2253	0	4	304	278	5266	12447	1999	544	1448	2007	2515	1376								0	0			0	0	395	0	1059	730			0			0	36																							0	0	0	0	0	0	0	0	0	0	0	0		18556		0	8							0	993	0	0	0	0	0			0	0	0				0	0	697			0	0	0		
287959																																																																							0	2944	554		1910			1660	659	0	0	23540	0	821	0	7388	557	5355	6324	108	311	791	279	2361	3388	3011	3148	2618	1581	4012	1457								0	0			0	0	488	258	3080	1282			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		991	19							0	415	0	0	0	0	0			0	0	0	0			0	0	514			0	0	0		
288152																																																																							0	532	0		3590			626	0	0	0	5580	0	0	0	79	0	79	4775	79	0	0	0	0	0	4636	84	383	197	25	0								0	0			0	0	127	175	0	290			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	24							0	55	0	175	0	0	0			0	0	0	0			0	0	82			0	0	0		
288358																																																																							0	14084	847		14917			30941	1025	0	0	164259	0	0	0	35515	2657	27223	36013	2681	8687	10489	1747	6819	4118	11976	33653	28176	24821	14683	12482								0	41			0	0	2414	5573	23368	6817			0			52	731																							0	0	0	0	0	0	0	0	0	0	0	0		25040		1242	23							0	8673	0	0	0	435	0			0	0	0	0			0	0	16122			0	35	0		
288376																																																																							0	251	638		21			11585	10518	0	323	96365	0	0	0	22253	968	1343	20102	2493	3440	5092	4856	6017	0	5709	9591	13639	16147	26275	2365								0	196			0	0	279	5797	24716	14798			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		16799		0	0							0	1359	0	0	0	0	0			0	0	0				0	0	2663			0	0	0		
288853																																																																							0	5473	261464	320	0	84887	0	84887	211367	0	126098	6471611	0	0	11749	3928066	85352	2216031	241658	34926	136584	367137	872163	2040368	468848	422566	142873	522718	696709	703392	35751		0	0	0		0	0	67910	18625	77833		0	0	42202	185367	546712	893035	0	0	0			20228	1890																							0	0	0	0	0	0	0	0	0	0	0	0		3650024	4625	0	4945							0	1009	1614	2904	994	1480	14325	626	0	1082	0	0	0			0	1082	9099			0	626	0		
289056																																																																							0	1861	2634		29			9575	1660	0	458	61981	0	0	0	28533	183	108	13527	1420	3403	17722	3561	1601	584	2579	7018	13009	6235	3499	458								0	17			0	0	270	1193	0	12575			0			0	207																							0	0	0	0	0	0	0	0	0	0	0	0		474		0	0							0	900	0	0	0	0	0			0	0	0				0	0	2093			0	735	0		
289225																																																																							0	675	0		439			112	0	0	21	8112	50	0	0	5896	13	21	264	21	0	43	142	3452	2238	1048	303	167	172	241	335								0	0			0	0	0	141	505	0			0			0	56																							0	0	0	0	0	0	0	0	0	0	0	0		5896		0	0							0	187	0	0	0	0	0			0	0	0	0			0	0	173			0	0	0		
289449																																																																							0	53104	0		9291			3955	0	0	216	79139	0	0	0	3752	0	0	26556	67	146	746	1190	1603	0	3729	22747	10102	11451	25320	2038								0	0			0	0	0	0	8005	12			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		133	0							0	288	0	0	0	551	0			0	0	0	0			0	0	383			0	0	0		
289515																																																																							8500	39988	11640	250	4900	96037	0	96037	21983	0	47534	746491	0	0	1427	154227	18675	58352	90188	20517	15354	12856	14791	52754	34454	212992	43647	69425	69123	113475	52783		0	8500	0		0	0	0	3757	0		0	0	14332	64793	124439	123579	0	0	0			294	1364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		698203	5587	0	5837							0	3537	0	0	0	0	520	0	0	4477	4477	0	0	0	0	0	0	2733	0	0	0	0	0		
289702																																																																							0	0	30160	0	0	49573	0	49573	140361	0	3535	770550	154	3517	0	262132	4465	4935	47812	249	1885	759	3843	46217	205633	170169	44933	30195	71582	127541	61301		0	0	0		0	0	0	938	0		0	0	11180	19937	109770	99153	0	3517	0			1790	3137																							0	0	0	0	0	0	0	0	0	0	0	0		295928	235	1200	235							0	4515	0	0	0	184	2574	271	0	18	0	0	0			0	0	30033			0	271	0		
289739																																																																							0	5464	2822		10382			4571	0	0	0	97443	0	0	0	40730	818	393	34693	5074	9808	12545	8492	4719	0	6282	14463	16845	14098	4567	0								0	116			0	0	2141	8803	6618	8847			0			0	41																							0	0	0	0	0	0	0	0	0	0	0	0		91195		528	58							0	1078	0	0	0	0	0			0	0	0	0			0	0	4467			0	0	0		
289757																																																																							0	28818	0		15904			8226	0	0	1272	73115	0	0	0	3157	0	2456	31770	450	391	1074	1020	81	84	16894	17601	7347	5625	12165	9480								89	0		0	0	0	0	0	11025	1746			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		43986		0	776							0	582	0	0	0	0	0			146	0	0	146			0	0	1520			0	0	146		
290052																																																																							0	18055	82221	242	5784	77944	0	77944	37172	0	14137	813147	109	0	1530	100818	5329	61564	227239	13763	13429	33629	16858	13921	8480	240272	82913	112120	172499	91062	9540		0	0	0		0	0	4960	2838	0		5683	3635	10465	52827	148419	154482	0	0	0			585	141																							0	0	0	0	0	0	0	0	0	0	0	0		131927	445	9194	687							0	76492	214	0	2923	291	906	0	0	0	0	0	0			0	0	11432			0	0	0		
290230																																																																							0	7167	3261		1218			24580	577	0	430	113830	0	0	997	39414	1983	1949	34801	3042	6471	10978	10953	6059	1484	10513	21340	18417	10483	6902	3840								0	133			0	0	3037	5142	10972	2434			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	692							0	5593	0	0	310	0	0			0	0	0				0	0	7197			0	0	0		
290249																																																																							0	1199	18920	0	0	40218	0	40218	48382	0	0	430490	0	0	0	77038	11573	18365	91280	10896	12272	22622	7994	20460	1924	80922	47250	122611	73426	23021	760		0	0	0		0	0	3511	60	0	0	0	0	1509	9742	163498	41755	0	0	0			32	1495																							0	0	0	0	0	0	0	0	0	0	0	0		13197	103	0	103							0	1760	0	0	0	94	314	0	0	1	0	0	0			0	0	11222			0	0	0		
290838																																																																							0	80	0		412			2216	0	0	41	19303	0	0	0	10650	0	0	16745	2695	6603	838	123	0	0	2653	4794	851	308	14	0								0	0			0	0	0	0	0	2567			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1667	0	0	0	0	0			0	0	0				0	0	1670			0	0	0		
290922																																																																							0	8841	172		224			840	0	0	353	39606	0	0	0	21928	1113	0	4162	692	1376	5430	3633	10258	124	1139	955	4205	4788	6240	0								0	0			0	0	770	0	0	3075			0			0	307																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1373	0	0	0	0	0			0	0	0				0	0	917			0	0	0		
291059																																																																							0	11156	9468		7415			6239	0	0	257	110198	0	0	0	30815	960	13705	23822	1652	4169	5768	10526	5262	3438	9633	14436	17651	15574	10608	11480								0	0			0	0	2746	3490	21083	13437			0			0	215																							0	0	0	0	0	0	0	0	0	0	0	0	0	5811		0	57							0	1477	0	0	0	0	0			0	0	0	0			0	0	1598			0	0	0	0	
291273																																																																							0	8409	20674	0	0	179	0	179	3063	0	0	187019	0	0	179	118360	1488	73255	6370	9944	31603	26073	3129	12442	23075	10526	14266	11674	15141	9244	767		0	0	0		0	0	0	0	0		0	0	231	936	10138	23433	0	0	0			9213	6387																							0	0	0	0	0	0	0	0	0	0	0	0		68617	0	0	0							0	0	0	101	178	232	236	0	0	269	0	0	0			0	0	108			0	0	0		
291330																																																																							0	2226	0		171			4856	0	0	746	26353	0	0	1400	4955	30	450	14055	316	1090	2373	1092	0	0	4019	9265	4367	3216	3	0								0	0			0	0	151	6902	1483	3369			0			0	84																							0	0	0	0	0	0	0	0	0	0	0	0		4013		0	91							0	212	0	0	0	0	0			0	0	0				0	0	1161			0	0	0		
291376																																																																							0	1563	85		0			1566	0	0	0	15578	0	0	1566	9935	431	562	907	0	202	905	698	7993	137	551	154	445	1969	2423	100								0	0			0	0	0	100	132	755			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		3000		0	1							0	527	0	0	0	0	0			0	0	0				0	0	483			0	0	0		
291611																																																																							0	176	1287	0	0	8290	0	8290	22	0	985	181189	0	0	0	132911	1921	0	2641	116	315	1767	4278	83296	42995	868	1342	17097	9956	14871	4144		0	0	0		0	0	0	0	0		0	0	245	438	9846	4827	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	146	0	146							0	8381	0	0	0	0	0	0	0	0	0	0	0			0	0	11714			0	0	0		
291732																																																																							0	670	0		996			2914	0	0	53	9910	0	0	0	861	0	0	5767	56	11	153	226	415	0	1409	4295	1318	1169	677	181								0	0			0	0	0	295	1630	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	517	0	0	0	0	0			0	0	0	0			0	0	1974			0	0	0		
292234																																																																							0	0	308		0			7605	7068	0	182	97663	0	0	0	33246	1076	21144	14418	2917	5700	1600	847	11873	9215	10436	16989	6511	10050	15791	1084								0	0			0	0	529	10406	24659	8003			0			967	0																							0	0	0	0	0	0	0	0	0	0	0	0		25142		0	0							0	1472	0	562	0	0	0			0	0	0				0	0	3109			0	0	0		
292467																																																																							0	585	563		1363			757	0	0	29	27261	0	0	0	11676	187	0	5559	537	570	1683	2857	6028	0	2470	1989	5361	5678	87	0								0	0			0	0	505	0	1295	1971			0			241	0																							0	0	0	0	0	0	0	0	0	0	0	0		4100		0	31							0	4475	0	0	0	178	107			0	0	0	0			0	0	3824			0	28	0		
292524																																																																							0	20608	25991	47	2318	24154	0	24154	35145	0	2729	487004	227	6	2332	100590	5120	6589	149646	9761	15650	26165	27311	4948	8711	66230	78112	91536	87473	30093	2798		0	0	0		0	0	2200	2680	0		2651	2293	20895	84843	71780	82818	0	6	0			3652	1981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10046	90705	905	0	952							0	1858	0	4187	0	775	3880	349	0	0	0	0	0	0	0	0	0	2544	0	0	0	349	0	0	
292850																																																																							0	0	885		0			939	0	0	170	22181	0	0	0	9887	0	0	4724	580	1650	5871	544	580	0	577	1939	5555	3381	690	0								0	0			0	0	0	0	0	5885			0			294	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	3029	0	0	0	0	0			0	0	0				0	0	1386			0	0	0		
292908																																																																							0	31	72328	0	57	93956	0	93956	46911	0	3014	588086	0	931	2285	84906	3808	15828	199500	883	4234	3913	9844	34953	29549	167885	26499	101999	152589	47401	320		0	0	0		0	0	0	704	0		22	7	1072	26455	76083	168014	0	931	0			28	400																							0	0	0	0	0	0	0	0	0	0	0	0		182357	9271	0	9271							0	171	0	1674	0	2152	257	2147	0	64	0	0	0			0	0	374			0	2147	0		
293053																																																																							0	22077	5781	2436	3101	251480	0	251480	1830	0	0	497256	0	0	3133	36953	477	4814	195048	3947	5083	4237	4395	4420	14691	103840	114785	93257	102666	27349	16022		0	0	0		0	0	0	127	0		0	0	19848	27874	62603	46986	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	2870	1749	5306							0	2724	0	0	0	0	0	429	0	0	0	0	0			0	0	8340			0	429	0		
293352																																																																							0	6183	0		7855			1945	0	0	14	19957	0	0	0	1572	20	0	5590	46	277	410	364	475	0	7055	1839	2011	5729	1165	548								0	0			0	0	0	0	1719	121			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	8							0	288	0	0	0	0	0			175	175	0	0			0	0	232			0	0	0		
293437																																																																							0	411	0		452			4392	469	0	9	36225	0	0	0	10437	171	3545	12511	1048	3486	3523	2111	246	0	6362	5251	5100	5643	3309	0								0	0			0	0	1280	1897	3664	1963			0			76	9																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	71							0	6244	0	3	0	0	0			26	0	0				26	0	4765			0	0	0		
293651																																																																							0	5886	0		41542			4432	0	0	91	53581	0	0	0	0	0	0	34936	0	0	0	0	0	0	43483	1540	4610	2838	1110	0								0	0			0	0	0	0	858	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		11449		0	310							0	223	0	0	0	0	0			0	0	0	0			0	0	239			0	0	0		
293754																																																																							0	0	825		0			1142	7878	0	0	68688	0	0	0	28049	7319	2682	22338	3300	5055	8443	2700	6046	2505	6450	10758	14138	5803	3490	0								0	0			0	0	4069	3985	7477	4189			0			642	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	24043		0	23							0	2261	0	0	0	0	0			0	0	0				0	0	1471			0	0	0	0	
294023																																																																							0	8669	4327		633			6246	11104	0	1881	160084	0	0	0	56408	145	40275	16181	3648	4834	10866	17435	13821	5507	13564	14272	19382	26573	23801	4722								203	73			0	0	2694	1313	37950	14844			0			144	296																							0	0	0	0	0	0	0	0	0	0	0	0		51572		0	58							0	11727	0	0	0	0	0			0	0	0				0	0	1809			0	0	0		
294153																																																																							0	6049	0		4386			1920	0	0	21	18705	0	0	0	526	0	72	5549	72	95	248	112	0	0	4544	1480	3905	5140	147	0								0	0			0	0	0	0	3938	1034			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	8							0	151	0	0	0	0	0			0	0	0	0			0	0	672			0	0	0		
