"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
1557	25	0	0	0	CONF	0	0	0	37	34	30	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	86	27	0	0	25	0	0	0	0				Recording & Expense	Management Fees	FDIC Assessment											
1669	42	0	42	5	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	66	0	0	19	272	33	150	448	56	0	268	48	0	61	62	0																	
1829	165	0	147	0	CONF	83	539	0	138	210	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	43	0	0	0	492	0	0	340	0	0	381	157	0	Lease Fee Income	Mortgage Fees		Other Professional Fees	PA Shares Tax												
1856	21	0	37	4	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	3	17	27	16	0	0	0	46	0	9	0																	
2040	98	0	57	119	CONF	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	84	0	0	449	26	0	153	82	63	114	43	0				Correspondent Bank service charge													
2161	0	0	44	0	CONF	0	0	0	154	45	40	0	0	0	0	0	0	0	0	0	0	false	58	0	0	0	80	0	37	240	35	0	207	38	0	121	58	0				Deferred Compensation Plan Expense	Comptroller Assessment	Stock Plan Expense											
2376	271	474	474	24	CONF	1521	383	0	360	299	1260	0	0	0	0	0	0	0	0	0	0	false	131	0	0	0	1521	27	152	1073	255	0	208	729	448	0	119	0	JOINT VENTURES	MISCELLANEOUSE FEES		OREO	PROBLEM LOAN EXPENSE	MISCELLANEOUS EXPENSE											
2554	1	0	7	0	CONF	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	2	0	1	1	0	-2	3	0	0	4	0				Software Maintenance													
2732	171	0	113	201	CONF	0	0	0	651	0	0	0	0	0	0	0	0	0	0	0	0	false	62	0	0	0	0	78	0	383	52	0	0	45	0	0	118	0				oreo expense													
2750	33	0	44	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	28	0	28	106	0	0	0	0	61	0	0	0																	
3177	279	0	208	288	CONF	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	false	137	0	0	48	473	47	1096	1333	169	0	0	313	136	695	94	0				OCC Semi-Annual Assessment													
3252	0	0	29	60	CONF	89	0	0	155	28	29	0	0	0	0	0	0	0	0	0	0	false	38	0	0	0	0	0	0	0	37	0	0	76	0	34	0	0	Income- Comm, Exch, Fees			Computer Exp- In House	Business Promotion	Corresp. Analysis Fees											
3458	0	0	14	0	CONF	0	0	0	14	16	18	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	26	17	0	0	0	0	0	0	0				DIRECTORS EXAM	BLANKET BOND	TAXES - FRANCHISE											
3720	169	28	59	0	CONF	193	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	false	0	62	0	0	189	0	62	527	0	0	0	51	108	63	74	0	Check Card Income			OD Charge Off	DDI Benefit										Retained Earnings-per J.W. Hunt outside audit firm		
3971	1030	0	0	1535	CONF	1887	0	0	2978	993	1096	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	267	0	169	797	0	0	1375	0	965	908	1119	0	Debt protection product revenues			Direct and indirect expense allocations/management fees from holding company	Employee reimbursed expenses	Credit report fees and collection expenses								Other noninterest expense item that exceeds the reporting threshold:  Insurance expenses of $593 thousand.			
4156	78	0	0	0	CONF	139	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	82	0	0	202	48	0	271	83	0	154	109	0	MORTGAGE BANKING			INTERNET BANKING	TUITION & TRAINING												
4231	0	0	51	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	104	222	53	0	0	111	0	115	0	0																	
4437	96	0	108	78	CONF	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	false	90	0	0	0	134	0	0	374	107	0	469	0	266	104	82	0				OCC ASSESSMENTS													
4839	0	0	70	252	CONF	77	0	0	109	0	0	0	0	0	0	0	0	564	0	0	0	false	0	0	0	0	0	31	0	419	97	0	0	161	0	67	0	0	Secondary Mortgage Lending Origination Fees			Non performing asset expense						Parent holding company funds downstreamed							
5069	127	486	787	79	CONF	34	0	0	485	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	157	0	0	0	140	0	0	0	0	Letters of Credit fees			REO Expense													
5135	46	9	56	9	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	73	0	0	4	124	17	284	321	136	0	5	46	0	205	115	0																	
5210	448	0	231	236	CONF	101	0	0	546	252	0	0	0	0	0	0	0	0	0	0	0	false	215	0	0	0	825	0	1150	300	186	0	0	267	211	281	384	0	Credit Card Processing Income			PA Shares Tax	Net OREO Expenses												
5461	369	0	0	0	CONF	46	29	0	199	195	578	0	0	0	0	0	0	0	0	0	0	true	0	0	0	76	34	0	30	205	124	0	352	0	203	188	219	0	INTERNET BANKING FEES	MISC FEES & INCOME		CUSTOMER SUPPORT EXPENSES	INSURANCE EXPRESS	TRANSPORTATION EXPENSES								OTHER REAL ESTATE OWNED IS 490; PROVISION FOR CONTINGENCIES IS 185			
5751	55	0	39	0	CONF	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	false	39	0	0	0	109	0	26	315	40	0	78	0	0	0	84	0				Trust Accounting & Software Expense													
6039	0	0	31	0	CONF	241	0	0	75	53	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	0	0	0	198	0	0	0	34	0	0	0	0	Room revenue from LLC			Loan miscellaenous expense	Other real estate expenses												
6141	0	0	37	0	CONF	3	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	0	4	0	6	0	154	18	0	0	0	0	0	13	0	Fees and Commissions			Other Fees and Commissions													
6329	362	19	35	184	CONF	507	43	63	179	683	84	0	0	0	0	0	0	0	0	0	0	false	245	0	0	0	98	20	246	0	806	0	1244	95	457	298	401	0	Yield Spread Premium	Exchange / Service Charges	Loan Service Charge / Origination Fees	Education & Training	Service Fee Analysis	Donations											
7009	0	0	0	0	CONF	0	0	0	21276	1781	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Investment Advisory and Other Svc Fees	Custody Fees												
7045	51	1	68	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	54	0	0	14	0	14	51	0	42	0	285	37	0	142	40	0																	
7072	129	0	190	24	CONF	84	20	13	162	67	67	0	0	0	0	0	0	0	0	0	0	false	7	293	0	0	0	4	18	247	27	0	37	93	191	0	19	0	Application Fees	Gross Rent Income	Credit Enhancement Fees	Loan Expenses	REO Expenses	Insurance Expenses									Increase in Prior Year Capital After 2013 Year-End Audit Adjsts		
7157	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0																	
7456	53	0	56	0	CONF	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	64	60	0	0	0	42	0	33	49	0				Insurance Expense													
7634	0	0	0	0	CONF	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	36	142	33	0	0	43	0	86	0	0				Blanket Bond													
8033	0	39	89	41	CONF	139	0	0	181	72	34	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	33	0	0	104	0	0	0	60	41	0	27	0	ATM/CHECK CARD INCOME			ORE/OTHER ASSETS EXPENSE	ATM/CHECK CARD EXPENSE	COMPUTER SOFTWARE LICENSES & MAINTENANCE											
8462	0	0	50	0	CONF	0	0	0	67	30	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	145	36	0	220	0	0	141	0	0				Comptroller of the Curency assessment	Insurance expenses												
8631	28	4	67	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	44	5	88	199	15	0	0	28	0	16	0	0																	
9357	96	0	74	368	CONF	275	203	68	84	195	69	0	0	0	0	0	0	0	0	0	0	false	50	0	0	0	0	0	0	0	55	0	175	69	58	0	0	0	Special Services Fee	Wire Fees	Safekeeping Fees	Correspondent Bank Charges	Outside Vendor Services	Auto & Travel											
9553	0	0	54	35	CONF	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	55	0	0	66	0	0	29	0	0	0	0	0				Nebraska Fund XV Investment Exp													
9807	418	917	165	596	CONF	134	119	442	7305	425	2158	0	0	0	0	0	0	0	0	0	0	true	181	0	0	55	5591	70	290	1880	143	0	0	600	753	0	197	0	LOAN INSPECTION FEES	LATE CHARGES	PREPAYMENT PENALTIES	OREO EXPENSES	OREO WRITE DOWNS	NET DERIVATIVE ACTIVITY								Schedule RI line 6a includes a charge of $4,361,000 for OTTI (other than temporarily impaired) charges on HTM pooled trust preferred securities.			
9955	0	0	32	0	CONF	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	0	0	0	172	0	0	71	0	0	30	30	0				INTERNET BANKING													
10250	84	146	41	134	CONF	65	0	0	112	121	313	0	0	0	0	0	0	0	0	0	0	false	108	0	0	63	8	31	18	43	64	0	1098	44	46	356	71	0	Other Service Charges			Insurance Bond, D&O, Property, VSI, SBA	Technology Vendor Expense	OREO Expense				Downstream from Holding Company							
10849	47	178	0	146	CONF	279	61	28	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	25	0	103	318	51	0	0	95	0	0	148	0	Data Processing	Misc Income	Income Wire Fee														
11145	184	37	69	5	CONF	17	103	0	62	165	0	0	0	0	0	0	0	0	0	0	0	false	68	0	0	42	0	14	382	296	52	0	0	113	33	126	58	0	45003 Other Misc Income	45004 Other Misc Asset Income		55032 Credit & Collections	55034 OREO Expense												
11275	462	51	0	634	CONF	143	0	0	262	221	209	0	0	0	0	0	0	0	0	0	0	false	371	0	0	31	697	18	75	1393	133	0	920	339	416	528	288	0	Wire Fee Income			Insurance-related expense	Supervisory exam fees	Travel & Entertainment											
11640	63	14	135	99	CONF	0	0	0	227	250	81	0	0	0	0	0	0	0	0	0	0	false	55	0	0	0	125	24	95	0	53	0	0	44	45	0	80	0				STATE INCOME TAX	TUNICA PUBLIC IMPROVEMENT DISTRICT ESCHEATMENT	OCC SEMI ANNUAL ASSESSMENTS											
11837	42	0	27	70	CONF	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	59	31	0	0	0	0	73	62	28	0				Computer Supplies													
12030	0	124	0	0	CONF	181	107	100	784	514	325	0	0	0	0	0	0	0	0	0	0	false	0	0	0	48	0	0	0	650	161	0	336	0	0	0	0	0	other income	appraisal fee	sale of other securities (tax credits)	ore write-downs	federal tax credits expense	bldg repairs & maint											
12142	46	5	77	27	CONF	0	0	0	152	118	0	0	0	0	0	0	0	0	0	0	0	false	60	0	0	5	129	35	76	0	79	0	100	52	46	15	66	0				contracted services	miscellaneous expense												
12179	32	0	58	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	49	0	0	143	0	0	32	39	0	28	0	0	Earnings on Bank Owned Life Insurance			Ohio state franchise taxes.	Debit card expenses.												
12245	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1464	0	false	0	0	0	0	0	0	0	148	0	0	35	0	0	0	0	0												push down accounting					
12311	48727	0	0	14053	CONF	8181	25951	9545	12181	0	0	0	0	0	0	0	0	23533	98590	0	0	true	11268	-9169	0	6851	40889	0	9866	133228	0	0	77929	0	16616	0	14039	0	Miscellaneous banking income	Commitments / letter of credit fees	Foreign exchange fees	Litigation & Settlement						FAS 123 stock option expense	Capital contribution CAMCO Goodwill & return of capital			RC-M 8b. Additional "URL's of all other public facing internet web sites that the reporting institution uses to accept or solicit deposits from the public, if any" www.banklikeafan.com, www.bigredbanking.com, www.bluejacketschecking.com, www.buckeyebanking.com, www.bulldogsbanking.com, www.cavalierbanking.com, wwwclipperschecking.com, www.eaglesbanking.com, www.herdbanking.com, www.lakersbanking.com, www.monsterchecking.com, www.monsterschecking.com, www.oilerbanking.com, www.rocketsbanking.com, www.spartansbanking.com	Change in accounting principles related to LIHTC investments		
12647	0	0	26	38	CONF	11	35	0	77	0	0	0	0	0	0	0	0	1458	0	0	0	false	0	0	0	4	0	6	51	160	23	0	0	54	0	0	53	0	other service charges/comm fees	Loan Fee Income-Scondary market		other property expense						sold aditional shares of stock in holding company and transferred excess funds to bank capital							
12656	6	0	36	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	1	0	2	3	6	6	0	9	8	0	5	9	0																	
12937	0	0	45	0	CONF	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	0	0	0	126	0	0	25	140	58	44	32	0				General Insurance													
12946	311	0	0	0	CONF	488	-45	0	343	189	275	0	0	0	0	0	0	0	0	0	0	false	123	0	0	50	186	0	124	0	0	0	674	100	156	208	721	0	Increase in value/earnings on subsidiaries	miscellaneous income		correspondent bank charges 171, contributions 172	business development 123, travel 66	state bank assessment 125 ORE expense 150											
12955	34	0	29	0	CONF	88	46	0	84	38	104	0	0	0	0	0	0	0	0	0	0	false	64	0	0	0	0	0	91	48	104	0	0	75	0	0	83	0	Misc Income (Loan Recovery)	Qwick Rate CD Interest		Business Development	Insurance	Dues and Subscriptions											
13103	725	0	317	0	CONF	27	62	0	420	382	424	0	0	0	0	0	0	0	0	0	0	false	310	0	0	107	0	79	242	1632	436	0	0	0	926	493	0	0	MISC INCOME	GAIN ON SALE OF R/E MTG LOANS		MISC EXPENSES	CHARITABLE FOUNDATION CONTRIBUTIONS	OTHER COMPUTER SERVICE EXPENSES											
13251	7	0	12	11	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	0	7	32	13	0	0	12	0	0	0	0																	
13457	0	0	0	0	CONF	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	38	0	0	48	0	0	0	0	0	0	29	0				Life Insurance Expense													
14052	0	0	26	0	CONF	0	0	0	166	25	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	30	0	0	159	0	0	0	0	0	85	0	0				OREO Expenses	Misc Loan Expense												
14155	94	2	8	24	CONF	10	12	0	108	13	0	0	0	0	0	0	0	0	0	0	0	false	52	0	0	3	53	13	32	234	59	0	321	39	75	184	21	0	collection fees	misc. income		Collection Expense	CDARS/ICS												
14650	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	38	0	0	46	28	0	51	0	0	46	0	0																	
14753	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0																	
14865	232	0	108	0	CONF	149	0	0	226	84	131	0	0	0	0	0	0	-1474	0	0	0	false	85	0	0	49	96	0	0	353	84	0	634	129	0	0	0	0	BEO Mortgage Broker Fee Income			JACK HENRY OUTSOURCE EXPENSE	ARMORED CAR SERVICE	Deferred Compensation Expense				Retired Subordinated Debt							
14977	29	0	96	16	CONF	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	1	0	0	0	9	15	0	0	30	0	0	9	0				INSURANCE													
16458	121	0	191	0	CONF	0	0	0	77	176	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	50	88	269	0	0	468	0	0	397	303	0				Professional Fees	Service Contracts												
16551	114	0	0	52	CONF	54	0	0	58	61	0	0	0	0	0	0	0	0	0	0	0	false	94	0	0	0	51	22	42	249	90	0	293	0	105	171	165	0	Management fees			OREO expenses	Software amortization										Prior year adjustment for adding mortgage servicing asset		
16748	0	0	30	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	38	0	0	135	0	0	64	59	0	53	27	0																	
16944	0	0	0	61	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	168	0	0	0	51	152	0	0	0																	
16953	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0																	
17110	537	0	0	0	CONF	0	0	0	1264	451	328	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	713	208	0	0	171	0	0	0	0				REFERRAL FEES	TRAVEL & ENTERTAINMENT	CONTRIBUTIONS								2o. Other Client Costs                                365 2p. Custodian Costs                                   270 2q. Insurance-non FDIC                             162 2r. Other Professional Fees                       161			
17147	2600	0	0	0	CONF	681	0	0	1492	1685	0	0	0	0	0	0	0	0	0	0	0	false	1352	0	0	0	2884	0	1229	3230	1161	0	8100	1088	0	2412	1564	0	Derivative Hedge Income			Other Outside Services	Insurance Expense												
17259	4	8	28	53	CONF	4	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	4	54	6	116	0	37	0	0	0	0	0	0	0	ROYALTY INCOME 660000	FORFITURE INCOME 659900	OTHER MISC INCOME 689900														
17464	971	0	393	393	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1025	0	0	0	709	111	211	0	558	0	4318	392	2869	1688	614	0																	
17950	151	0	24	37	CONF	37	146	30	78	51	48	0	0	0	0	0	0	0	0	0	0	false	48	0	0	20	45	19	0	246	91	0	0	44	0	0	62	0	OTHER COMMISSIONS	RE SECONDARY LOAN FEES	OTHER INCOME	OCC ASSESSMENT	DUES AND SUBSCRIPTIONS	MISC EXPENSES											
17978	14	1	95	4	CONF	41	14	13	52	65	118	0	0	0	0	0	0	0	0	0	0	false	46	0	0	11	0	11	22	323	32	0	93	49	0	8	51	0	Appraisal & Inspection Fees	Misc Operating Income	Misc Non-Operating Income	OCC Assessments	Acquisition & Retention Costs of ORE	Misc Operating/Non Operating Expense											
18050	0	0	188	208	CONF	0	0	0	175	92	0	0	0	0	0	0	0	0	0	0	0	false	119	0	0	0	103	50	113	144	0	0	1319	0	0	525	308	0				BUSINESS DEVELOPMENT & GOODWILL	OCC ASSESSMENTS												
18135	0	0	0	114	CONF	0	0	0	786	137	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	115	0	0	306	0	0	0	88	0	0	0	0				Conventional Credit Ins Prem	FHA Title 1 Ins Prem												
18377	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0																	
18827	118	266	129	131	CONF	436	0	0	240	95	2163	0	0	0	0	0	0	0	0	0	0	false	98	0	0	68	0	0	0	132	91	0	0	158	0	0	104	0	Visa check card income			Donations	Examination Expense	Charge-off OREO											
18836	52	0	90	47	CONF	32	0	0	49	111	122	0	0	0	0	0	0	0	0	0	0	false	60	0	0	0	94	0	0	446	0	0	185	95	0	0	0	0	MISC FEE INCOME			OTHER INS AND BONDS	HOLDING CO MGMT FEE	OREO AND LOAN EXPENSES											
18854	255	0	0	0	CONF	183	18	0	102	0	0	0	0	0	0	0	0	8000	0	137	0	false	0	0	0	0	0	0	117	513	134	0	19	100	125	0	41	0	Correspondent Bank Fees	Wire Transfer Fees		Business Travel Expense						Additional capital related to Montezuma acquisition		Adjust ALLL and Loan Discount related to acquisition					
19356	30	0	28	9	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	20	-8	0	4	15	9	26	145	21	0	0	32	0	0	0	0															To record deferred compensation as of 12-31-13		
19730	512	0	0	1363	CONF	185	355	0	644	449	530	0	0	0	0	0	0	0	0	0	0	false	364	0	0	0	1069	178	2272	2030	539	0	603	0	358	745	641	0	ACH Origination Fees	Secondary Mortgage Miscellaneous Fees		OREO Expenses	Messenger/Armored Service	Loan Administration											
19936	0	0	106	0	CONF	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	false	72	0	0	0	73	0	339	294	55	0	0	0	0	217	78	0				Deferred Compensation Expense													
19972	59	0	67	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	78	0	0	0	0	0	0	41	0	0	0	0																	
20053	0	0	0	0	CONF	0	0	0	85	34	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	55	0	0	0	178	0	0	0	0				MPF LOAN LOSSES	LOANS - MISC FEES AND EXPENSES												
20512	13	0	21	0	CONF	0	0	0	67	89	36	0	0	0	0	0	0	0	0	0	0	false	30	0	0	21	0	4	47	5	15	0	0	0	0	91	3	0				PA Shares Tax	Professional Services	Bank Examination											
20633	245	0	54	233	CONF	0	0	0	0	0	27	0	0	0	0	0	0	1421	0	0	0	false	0	6	0	0	151	0	266	667	149	0	0	166	0	0	0	0						BUSINESS FRANCHISE				INVESTMENT IN LAND TRANSFERED FROM PARENT HOLDING COMPANY TO BANK					ENTRY FOR UPKEEP REPAIRS WASN'T CLOSED TO UNDIVIDED PROFITS 12/2013		
20857	17	0	19	1	CONF	11	0	0	225	46	31	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	9	8	0	0	30	0	45	1	53	0	8	0	Granite Falls Energy dividend			Donations	PR Expense	Correspondent Bank Service Fees											
21256	1	0	9	10	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	11	2	0	33	3	0	0	0	0	0	4	0																	
21359	12	0	19	0	CONF	3	3	0	15	8	0	0	0	0	0	0	0	2200	0	0	0	false	10	0	0	0	5	2	0	48	11	0	6	14	109	1	0	0	Income on SERP	Misc Income		Correspondent Bank Fees	Loss on ORE					Capital Injection for Bank Merger							
