"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	
1669																																																																																																																																																		0	0	39790	14118	14663	0	0	0	0	0	0	0	0	28342	29506	52196	53454	0	26340	27487	0	0	0	0	19542			3031	16511	31594	18653	9967	0	0	0	0	0	2041	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
1856																																																																																																																																																		0	0	26931	0	0	0	0	5004	5088	0	0	0	0	0	0	36047	36224	0	0	0	0	0	0	0	0			16783	3046	1004	0	0	3014	0	0	0	0	0	0	5574	6804																									0	15745	0	15755									0	0	0	0	0	0	11671	11749	0	0	0	0	0	0	0	0			
2161																																																																																																																																																		0	0	17459	0	0	0	0	0	0	0	0	0	0	0	0	20690	21426	0	0	0	17056	17621	0	0	931			931	0	788	2338	4991	8573	0	0	94	0	2692	1019	0	0																									0	0	0	0	0	0	414	431	0	0	3220	3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2732																																																																																																																																																		0	0	34426	0	0	0	0	0	0	0	0	300	300	0	0	43397	44404	0	0	0	18353	18679	0	0	19483			2509	17274	17472	5516	1633	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2750																																																																																																																																																		0	0	3034	0	0	0	0	0	0	0	0	0	0	0	0	5449	5530	0	0	0	4741	4819	4929	5004	197			138	177	60	0	4052	576	0	416	0	0	0	102	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3252																																																																																																																																																		0	0	74888	0	0	0	0	0	0	0	0	0	0	0	0	96911	98068	0	0	0	21302	21766	138	138	10056			10894	4151	7851	2026	7891	4366	312	288	2387	3822	3397	234	49721	727																									0	0	0	0									0	0	0	0	0	0	49508	49821	0	0	0	0	0	0	59	61			
3458																																																																																																																																																		0	0	6169	0	0	0	0	0	0	0	0	0	0	4286	4411	5965	6061	0	4286	4411	1779	1787	0	0	632			258	373	1057	809	4079	0	0	0	0	0	1504	1726	541	0																									0	0	0	0									0	0	0	0	0	0	529	541	0	0	0	0	0	0	0	0			
3720																																																																																																																																																		0	0	46729	751	768	0	0	0	0	0	0	0	0	1800	1800	72661	74999	0	1800	1800	20012	20829	0	0	1164			912	413	5336	250	16821	5871	0	0	0	0	24991	22204	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3971																																																																																																																																																		0	0	10182	0	0	0	0	10017	10182	0	0	0	0	0	0	32526	33578	0	0	0	0	0	0	0	6060			3999	2055	4128	0	0	0	0	5	205	211	15792	2506	4677	0																									0	0	0	0									0	0	0	0	0	0	4566	4677	0	0	0	0	0	0	0	0			
4156																																																																																																																																																		0	0	30696	0	0	0	0	0	0	0	0	0	0	0	0	35841	36900	0	0	0	22276	22891	0	0	4063			1330	2733	5368	6024	10085	2542	0	0	0	0	4600	3287	357	575																									0	0	0	0									0	0	0	0	0	0	885	932	0	0	0	0	0	0	0	0			
4231																																																																																																																																																		0	0	23265	0	0	0	0	0	0	0	0	0	0	0	0	45673	47017	0	0	0	22984	23780	0	0	0	0	0	0	0	0	0	13527	11810	0	0	0	0	13508	8152	19	0																									0	0	0	0									0	0	0	0	0	0	20	19	0	0	0	0	0	0	0	0			
5069																																																																																																																																																		0	0	0	0	0	0	0	11283	12376	0	0	0	0	0	0	13511	15092	0	0	0	2228	2716	0	0	0			9760	0	0	0	3238	2094	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
5135																																																																																																																																																		0	0	72089	25997	25994	0	0	0	0	0	0	0	0	0	0	81437	81518	0	0	0	3479	3561	0	0	57503			45493	12010	0	21391	2624	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
5210																																																																																																																																																		0	0	195872	0	0	0	0	1739	1748	0	0	0	0	14929	15463	250876	257603	0	0	0	25573	25824	0	0	44647			11532	33072	66961	8619	32842	6410	0	43	1437	2287	72106	33778	60	3385																									0	0	0	0									0	0	0	0	0	0	2282	2377	0	0	0	0	0	0	0	0			
5461																																																																																																																																																		0	0	11235	996	1017	0	0	0	0	0	0	0	0	0	0	137398	142176	0	0	0	74426	77521	0	0	4070			7264	4070	2809	10057	53813	32829	0	0	0	0	7847	23487	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
5751																																																																																																																																																		0	0	33321	0	0	0	0	0	0	0	0	0	0	0	0	48843	50091	0	0	0	27486	29055	0	0	1023			11207	0	377	521	12681	15476	0	0	18	53	0	512	3961	5285																									0	8248	0	8623									0	0	0	0	0	0	7157	7221	0	0	0	0	0	0	0	0			
6039																																																																																																																																																		0	0	24695	1000	999	0	0	0	0	0	0	0	0	0	0	25235	25553	0	0	0	3272	3377	0	0	2510			501	2009	0	2000	2085	1292	0	0	0	0	12733	4933	0	0																									0	0	0	0	0	0	0	0	0	0	17463	17666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
6329																																																																																																																																																		0	0	3519	0	0	0	0	0	0	0	0	0	0	0	0	50659	51638	0	0	0	7134	7331	0	0	20009			0	20009	5000	3644	5279	513	0	0	0	0	0	17193	0	0																									0	0	0	0	0	0	0	0	0	0	16500	17193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7009																																																																																																																																																		0	0	320595	240942	241684	0	0	0	0	0	0	0	0	0	0	318597	320595	0	0	0	77655	78911	0	0	262179			81586	180592	46827	11303	286	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7045																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116231	120252	0	0	0	51534	54350	0	0	1539	0	0	1007	532	1781	1623	20802	29463	0	0	0	0	34331	30713	0	0																									0	0	0	0	0	0	2458	2490	0	0	61389	62554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
7072																																																																																																																																																		0	0	205	0	0	0	0	11189	11182	0	0	0	0	10739	10849	17950	17981	0	0	0	2349	2363	0	0	1094			370	724	5439	713	4303	1995	0	0	26	43	1023	11456	0	2626																									0	0	0	0									0	0	0	0	560	569	2064	2066	0	0	0	0	0	0	0	0			
