"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
299251	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
299868	0	0	0	0	0	0	8	0				0	21	0		0							0	0	0	0			0	0	8	0	0	0			0	0	0	0	21	0	0	0				0	0	0	0	
300009	0	0	0	0	0	0	151	2				0	871	10		0				0		0	0	0	0	0			0	0	0	0	105	0			0	0	0	0	89	16	203	17				383	90	81	26	
300036	0	0	0	0	0	0	96	6				0	170	5		0				0		0	5	6	62	2			0	0	37	9	21	0			0	0	0	0	0	0	0	0				0	0	82	42	
300063	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
300157	0	0	0	0	0	0	0	0				0	1	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
300353	0	0	0	0	0	0	68	1				8	248	40		33				0		0	0	0	0	0			0	0	33	0	58	0			0	0	0	0	33	0	0	0				46	7	38	19	
300456	0	23	0	0	0	0	26	0				0	3	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				1	0	2	1	
300933	7	0	0	0	0	0	187	56				66	269	0		136							0	0	0	1			0	0	6	8	92	0			0	0	0	2	0	0	21	12				0	1	13	35	
300942	0	0	0	0	0	0	1	0				0	5	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	2	1	
300960	0	0	0	0	0	0	103	46				36	548	57		419				419		36	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	5	0	0				0	0	72	16	
301574	0	0	0	0	0	0	26	1				0	236	0		0				0		0	0	0	0	0			0	0	18	1	23	0			0	0	0	0	181	0	0	0				0	0	32	6	
301800	0	0	20	0	0	0	217	6		0		0	1098	59		0		0	0	0	0	0	0	0	603	121			0	0	5	31	129	84			0	0	0	0	197	0	0	54	0	0		6	0	0	0	
302030	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
302133	0	0	0	0	0	0	0	0				0	96	0		79				0		0	0	0	0	0			0	0	0	0	0	17			0	0	0	0	0	0	0	0				0	0	0	0	
302553	0	0	0	0	0	0	5	0				0	20	0		0				0		0	0	0	0	0			0	0	5	0	20	0			0	0	0	0	0	0	0	0				0	0	0	0	
302656	19	0	0	0	286	40	482	262		0		1	1264	566		112		0	0	112	0	1	0	0	0	0			0	0	3	0	107	0			0	0	0	107	29	56	85	5	0	0		12	0	48	8	
303550	0	7	0	0	0	0	621	71		0		0	731	534		0		0	0	0	0	0	0	0	0	16			0	0	2	471	0	0			0	4	0	13	5	8	0	0	0	0		139	9	53	20	
303653	0	0	0	0	0	0	42	2				0	33	11		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				19	15	3	25	
303701	0	0	0	0	0	0	89	2				0	20	0		0							0	0	0	36			0	0	40	6	8	0			0	0	0	0	0	0	0	0				0	0	12	5	
303747	0	0	0	0	0	0	2	2				0	9	9		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
303952	0	0	0	0	0	0	33	6		0		7	2992	0		2925		0	0	2925	0	7	0	0	0	0			0	0	7	0	32	0			0	0	0	0	0	0	0	0	0	0		8	5	27	8	
304155	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
304173	0	0	0	0	0	0	7	1				0	108	0		0				0		0	0	0	0	0			0	0	5	0	93	1			0	0	0	0	0	0	0	0				0	0	14	1	
304520	0	0	0	0	0	0	19	0				0	50	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	50	5	0	14				0	0	0	0	
304575	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
304762	0	0	0	0	0	0	9	0				0	19	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	4	16	5	
304913	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
305059	0	0	0	0	0	0	16	1				0	45	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	5	40	10	
305077	0	0	0	0	0	0	0	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
305237	0	0	0	0	0	0	16	1				0	495	431		0							0	0	0	0			4	0	1	0	12	0			0	0	0	0	0	0	0	0				26	7	22	7	
305433	0	0	0	0	0	0	232	0				231	26	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	26	1	
305442	0	0	0	0	0	0	10	0				0	29	0		0				0		0	0	0	0	0			0	0	3	0	12	0			0	0	0	0	0	0	0	0				3	3	14	4	
305648	0	0	0	0	0	0	3	0				0	12	0		0				0		0	0	0	0	0			0	0	3	0	12	0			0	0	0	0	0	0	0	0				0	0	0	0	
305750	0	0	0	0	0	0	187	0				0	404	0		0							0	0	0	0			0	0	0	0	16	0			0	0	0	0	0	0	0	0				0	0	388	187	
306056	0	0	0	0	0	0	1	0				0	161	0		160				30		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	1	0	0	
306140	0	0	0	0	0	0	3	0				0	76	0		45				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	27	3	
306159	0	0	0	0	0	0	40	0				5	73	21		8							0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	21				0	0	44	13	
306337	0	0	0	0	0	0	58	43				1	265	157		0				0		0	0	0	0	0			0	0	1	0	3	0			0	0	0	0	0	0	50	0				46	13	9	0	
306908	0	0	0	0	0	0	319	265				17	256	0		46				0		0	0	0	0	0			0	0	19	0	204	0			0	0	0	6	0	0	0	0				0	0	6	12	
307062	0	0	0	0	0	0	84	7				0	11	0		0				0		0	0	0	0	0			10	1	19	0	0	0			0	0	0	0	0	55	0	0				0	0	1	2	
307334	0	0	0	0	0	0	13	5				0	129	0		0							0	0	0	0			0	0	0	0	4	0			0	0	0	0	52	0	0	0				22	1	51	7	
307361	0	0	0	0	0	0	71	5				0	13	0		0				0		0	0	0	0	0			0	0	2	0	4	0			0	0	0	0	0	0	0	60				1	2	8	2	
307679	0	0	0	0	0	0	133	0		0		0	158	4		0		0	0	0	0	0	0	0	0	0			28	54	0	0	0	0			0	0	0	76	0	0	0	0	0	0		73	0	53	3	
307932	0	0	0	0	0	0	3	0				0	24	0		0							0	0	0	0			0	0	0	0	22	0			0	0	0	0	0	0	0	0				0	0	2	3	
308256	3	0	0	0	0	0	11	0				0	7	0		4				0		0	0	0	0	0			0	0	11	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
308340	0	0	0	0	0	0	14	0				8	7	0		0				0		8	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	1				0	1	7	2	
308836	0	0	0	0	0	0	1	0				0	25	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				24	0	1	1	
309150	0	0	0	0	0	0	24	0				24	44	5		19							0	0	0	0			0	0	0	0	0	0			0	0	0	0	5	0	0	0				0	0	15	0	
309655	0	0	0	0	0	0	97	61				2	841	833		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	30				0	1	8	3	
309851	0	0	0	0	0	0	2	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
310071	0	0	0	0	0	0	648	0				0	43	0		0							0	0	0	0			0	0	6	0	43	0			0	0	0	359	0	2	0	281				0	0	0	0	
310754	0	0	0	0	0	0	18	0				0	32	32		0							0	0	0	0			0	0	0	18	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
310950	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
310978	0	0	14	82	0	0	291	0		0		0	82	0		0		0	0	0	0	0	0	0	0	18			0	0	150	0	68	0			0	0	0	40	0	0	0	1	0	0		0	0	0	0	
311050	0	0	0	0	0	0	526	60		0		0	484	15		0		0	0	0	0	0	0	0	0	0			17	6	81	5	145	0			0	0	0	0	55	0	0	192	0	0		41	43	211	139	
311144	0	0	0	0	0	0	1	0				0	9	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	1	0	0	
311256	0	0	0	0	0	0	0	0				0	44	5		32				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	0	
311265	0	0	0	0	0	0	2	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
311603	0	0	0	0	0	0	103	6				17	340	0		53				0		0	0	0	58	37			0	0	26	2	204	22			0	0	2	11	0	4	0	0				0	0	1	0	
311658	0	0	0	0	0	0	0	0				0	11	0		0							0	0	11	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
311845	0	7	0	32	0	0	8089	1156		0		92	26923	2750		325		0	0	186	0	47	0	0	329	109			6030	1337	893	104	1167	153			0	16	179	1210	1191	443	539	325	0	0		3386	1591	10874	774	
311939	0	0	0	0	0	0	1	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
312244	0	0	0	0	0	0	46	12				11	494	232		135				0		0	0	0	0	0			0	0	13	0	34	49			0	0	0	0	0	1	0	0				25	3	19	6	
312356	0	0	0	0	0	0	86	23				4	392	162		19				19		4	0	0	0	0			0	0	1	0	13	0			0	0	0	0	0	0	0	0				122	38	76	20	
312730	0	0	0	755	0	0	1015	35		0		3	2818	2149		29		0	0	0	0	0	0	0	124	19			0	0	12	123	121	310			0	1	0	0	85	40	0	11	0	0		0	0	0	16	
313009	0	0	0	0	0	0	13	13				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
313157	0	0	0	0	0	0	21	2				9	56	24		29				13		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	10	0	0	
313223	0	0	0	0	0	0	16	0				11	8	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	5	
313401	1	0	0	0	0	0	113	9				10	406	208		12				0		0	0	0	0	0			0	0	34	0	48	0			0	0	0	0	111	45	0	0				10	0	16	15	
313577	0	0	0	0	0	0	11	2				1	18	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	1	14	7	
314257	0	0	0	0	0	0	9	2				0	66	63		0				0		0	0	0	0	0			0	1	0	0	0	0			0	0	0	0	0	0	0	0				0	4	3	2	
314444	0	0	0	0	0	0	59	9				0	47	0		0							0	0	0	0			0	0	2	0	8	0			0	0	0	0	0	0	0	0				0	4	39	44	
315656	0	0	0	0	0	0	30	25				0	223	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	217	5	0	0				0	0	6	0	
316354	0	0	0	0	0	0	59	34				0	1002	300		0				0		0	0	0	0	8			2	2	0	0	0	0			0	0	0	0	0	0	700	15				0	0	0	0	
316840	0	0	0	0	0	0	3189	39		0		215	28398	256		891		0	0	0	0	0	0	0	48	288			4822	48	235	8	179	227			0	25	0	5	0	4	0	125	0	0		11	3	21964	2194	
316859	0	0	0	0	0	0	7	0				0	40	0		0							0	0	0	0			0	0	0	1	0	0			0	0	0	0	38	0	0	0				0	3	2	3	
316934	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
317258	0	2	0	0	0	0	22	10				0	12	0		0				0		0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	0				5	2	7	1	
317342	0	0	0	0	0	0	368	74		0		0	2736	2390		0		0	0	0	0	0	0	0	0	49			0	0	0	6	0	0			0	0	0	0	14	0	0	2	0	0		0	1	332	236	
317379	0	0	0	0	0	0	88	30				0	1	0		0				0		0	0	0	0	0			0	0	16	42	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
317650	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
318639	0	0	0	0	0	0	2	0				0	13	0		0				0		0	0	0	0	0			0	0	0	0	9	0			0	0	0	0	0	0	0	0				1	1	3	1	
318835	0	0	0	0	0	0	89	17				0	109	0		0							0	0	97	66			0	0	0	0	0	0			0	0	0	4	0	0	0	0				0	0	12	2	
318947	0	0	0	0	0	0	34	5				0	241	59		0							0	0	0	8			0	0	10	0	0	0			0	0	0	0	0	0	116	0				8	1	58	10	
318974	0	0	0	0	0	0	435	39		0		0	328	51		0		0	0	0	0	0	0	0	32	32			0	0	123	17	206	0			0	0	0	0	0	13	17	210	0	0		0	0	22	1	
319047	0	0	0	0	0	0	33	0				0	813	631		0							0	0	0	0			17	5	1	0	86	0			0	0	0	0	0	0	0	0				35	6	44	21	
319458	0	0	0	0	0	0	25	1				0	34	31		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	24	
319551	770	0	0	0	0	0	22	16				0	771	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	6	1	0	
320034	0	0	0	0	0	0	32	0				0	55	5		0							0	0	0	0			3	1	11	0	0	0			0	0	0	0	0	0	0	0				3	0	44	20	
320052	77	14	0	0	0	0	623	548		0		0	131	44		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	6	0	0	52	0	0	0	0		0	0	4	9	
320070	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
320119	0	0	0	0	0	0	3102	3099		0		0	2500	2500		0		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	2	
321152	0	0	0	0	0	0	3	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	1	0	
321255	0	0	0	0	0	0	8	0				3	38	0		0				0		3	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				1	2	37	2	
321273	0	0	0	0	0	0	1547	121				0	2788	1278		0							0	0	0	0			0	0	1279	0	1425	0			0	0	0	17	1	119	4	2				7	0	73	9	
321330	0	0	0	0	0	0	9	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	6	
321947	0	0	0	0	0	0	30	0		0		0	110	0		17		0	0	0	0	0	0	0	0	0			0	0	9	13	49	39			0	0	0	0	0	3	0	0	0	0		2	3	3	2	
322056	0	0	0	0	0	0	467	153				32	664	147		42				42		32	0	0	0	0			0	0	6	0	0	0			0	0	0	24	0	0	0	0				328	208	147	44	
322449	0	0	0	0	0	0	37	19				6	22	8		11				0		0	0	0	0	0			0	0	12	0	3	0			0	0	0	0	0	0	0	0				0	0	0	0	
322476	0	0	0	0	0	0	0	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
322551	0	0	0	0	0	0	61	0				60	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
322757	0	0	0	0	0	0	5	0				0	9	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	1	6	4	
322850	0	0	0	0	0	0	47	0				1	172	34		111							0	0	0	0			0	0	14	0	0	0			0	0	0	0	0	0	0	0				10	29	17	3	
323204	0	0	0	0	0	0	55	12		0		18	665	287		53		0	0	0	0	0	0	0	0	0			14	2	2	0	86	0			3	0	0	0	0	0	161	3	0	0		0	2	61	16	
323651	0	0	0	0	0	0	186	8				0	653	42		194				0		0	0	0	0	0			0	0	6	0	107	0			0	0	0	0	0	0	0	0				59	7	251	165	
324153	0	0	0	0	0	0	80	44				6	169	147		7							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	9	15	21	
324229	0	0	0	0	0	0	1	0				0	16	0		0							0	0	0	0			0	0	0	0	12	0			0	0	0	0	0	0	0	0				0	0	4	1	
324256	0	0	0	0	0	0	3	2				0	29	18		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	11	1	
324274	0	0	0	0	0	0	0	0				0	17	0		0				0		0	0	0	0	0			0	0	0	0	17	0			0	0	0	0	0	0	0	0				0	0	0	0	
324340	0	0	0	0	0	0	273	57		0		0	263	58		0		0	0	0	0	0	0	0	9	29			0	0	11	34	16	0			0	0	0	0	0	68	0	1	0	0		15	0	165	73	
324854	0	0	0	0	0	0	4	0				0	11	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	4	7	0	
324863	0	0	0	0	0	0	322	71		0		1	362	268		56		0	0	56	0	1	0	0	0	0			0	0	0	18	9	0			0	0	0	0	0	227	0	0	0	0		3	2	26	3	
324975	0	0	0	0	0	0	8	0				0	24	0		1							0	0	0	0			0	0	0	0	0	0			15	0	0	0	0	0	0	0				8	8	0	0	
325141	0	0	0	0	0	0	24	0				0	137	0		0							0	0	0	0			0	0	0	0	49	0			0	0	0	0	0	0	0	0				24	0	64	24	
325459	0	0	0	0	0	0	1	0				0	15	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	1	5	0	
325534	0	0	0	0	0	0	55	4				0	228	0		0							0	0	23	6			1	0	0	4	72	0			0	8	0	0	116	33	0	0				0	0	16	0	
326054	0	0	0	0	0	0	7	0				0	14	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	14	6	
326344	0	0	0	0	0	0	13	3				10	204	167		27				0		0	0	0	0	0			0	0	0	0	5	0			0	0	0	0	0	0	0	0				0	0	5	0	
326858	0	50	0	0	0	0	710	270		0		150	327	255		0		0	0	0	0	150	0	0	0	0			0	0	0	44	0	4			0	0	0	0	0	10	0	140	0	0		2	1	66	45	
326979	0	0	0	0	0	0	0	0				0	15	14		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
327220	0	0	0	0	0	0	6	0				0	7	0		0							0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	7	1	
327305	43	0	0	0	0	0	61	42		0		0	417	312		0		0	0	0	0	0	0	0	0	0			0	0	10	7	26	0			0	0	0	0	30	0	0	0	0	0		0	0	6	2	
327435	0	0	0	0	0	0	19	2				0	33	0		0				0		0	0	0	1	4			0	0	0	0	14	3			0	0	0	6	0	7	0	0				2	0	13	0	
327556	0	0	0	0	0	0	102	0				98	23	9		0				0		98	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	14	2	
327855	0	0	0	0	0	0	73	36				0	399	382		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	13	0	0	0	0				5	3	12	21	
328058	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
328357	0	0	0	0	0	0	43	0				13	98	0		21							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	77	30	
328656	0	0	0	0	0	0	1	0				0	7	0		5				5		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
328777	0	0	0	0	0	0	135	2		0		0	753	0		0		0	0	0	0	0	0	0	4	4			0	0	111	16	749	0			0	0	0	0	0	0	0	0	0	0		0	0	0	2	
329149	0	0	0	0	0	1	8	1				0	8	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	4	1	0	0				0	0	4	3	
329345	0	0	0	0	0	0	217	64		0		0	547	293		0		0	0	0	0	0	0	0	0	0			0	0	1	0	67	0			0	0	0	0	82	62	0	0	0	0		3	1	102	89	
329550	0	0	0	0	0	0	258	29				15	427	73		75				0		0	0	0	0	4			0	1	163	0	112	0			0	0	0	5	0	0	0	0				42	9	125	32	
329952	0	0	0	0	0	0	63	20		0		0	132	61		0		0	0	0	0	0	0	0	0	0			0	0	18	0	9	0			0	0	15	0	0	0	0	0	0	0		6	1	41	24	
330239	0	0	0	0	0	0	91	0				28	278	0		32							0	0	0	0			0	0	20	0	20	0			0	0	0	0	0	0	0	0				16	4	210	39	
330248	0	0	0	0	0	0	459	3				438	909	18		5				5		438	0	0	0	0			0	0	0	0	25	0			0	0	0	0	857	15	0	0				3	0	1	3	
330855	0	2	0	0	0	0	187	72		0		0	2894	1915		0		0	0	0	0	0	0	0	0	1			0	0	1	28	247	60			0	0	0	0	220	50	118	1	0	0		21	4	313	28	
330873	0	0	0	0	0	0	0	0				0	2	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
330949	0	0	0	0	0	0	46	0				0	79	0		0							0	0	50	25			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	12	23	9	
331076	0	0	0	0	0	0	1	0				0	196	24		0							0	0	0	0			0	0	1	0	172	0			0	0	0	0	0	0	0	0				0	0	0	0	
331375	0	0	0	0	0	0	24	20				4	106	90		16							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
331544	0	0	0	0	0	0	12	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	12	6	0	
331553	0	0	0	0	0	0	1	0				0	15	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	15	1	
331713	0	0	0	0	0	0	41	8				1	469	0		0				0		0	0	0	99	0			0	0	22	7	325	38			0	0	0	0	0	0	0	0				0	1	7	2	
332055	0	0	0	0	0	0	39	1				0	144	0		0				0		0	0	0	0	0			0	0	19	0	61	0			0	0	0	1	0	0	0	0				83	17	0	1	
332224	0	0	0	0	0	0	1310	1293				7	1134	992		29							0	0	23	6			0	0	0	0	80	0			0	0	0	0	0	0	0	0				0	0	10	4	
332345	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
332402	0	0	0	0	0	0	50	0				0	80	0		0				0		0	0	0	0	0			0	0	38	0	0	0			0	0	0	0	0	0	0	0				0	0	80	12	
332671	0	0	0	0	0	0	28	0				0	0	0		0							0	0	0	0			0	0	28	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
332756	0	0	0	0	0	0	3	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	3	0	0	
333034	0	0	0	0	0	0	596	92				26	550	0		0							0	0	0	0			0	0	199	0	162	0			0	0	0	33	5	9	0	0				277	199	106	38	
333203	0	0	0	0	0	0	17	0		0		0	115	2		0		0	0	0	0	0	0	0	0	0			0	0	0	0	100	0			0	0	0	0	0	0	0	0	0	0		0	0	13	17	
333650	0	0	0	0	0	0	8	6				1	338	36		300				300		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
333856	0	0	0	0	0	0	11	0				0	118	6		0							0	0	0	0			0	0	0	0	10	0			0	0	0	0	48	0	0	0				23	0	31	11	
333940	0	0	0	0	0	0	0	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
334264	0	0	0	0	0	0	19	3		0		0	73	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	73	16	
334648	0	0	0	0	0	0	2	0				0	39	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				33	1	6	1	
334657	0	0	0	0	0	0	3	3				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
335346	0	0	0	0	0	0	20	9				5	87	2		16				1		1	0	0	0	0			0	0	0	0	67	0			0	0	0	0	0	2	0	0				0	0	2	4	
335355	0	0	0	0	0	0	17	10				0	29	0		0				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				15	7	12	0	
336147	0	0	0	0	0	0	2	0				1	15	0		4							0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	11	0	
336361	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			1	0	0	0	0	0	0	0				0	0	0	0	
336576	0	0	0	0	0	0	27	0				0	1013	0		0				0		0	0	0	0	1			4	1	25	0	30	0			0	0	0	0	0	0	979	0				0	0	0	0	
336950	0	0	0	0	0	0	4	3				0	394	0		394				394		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
337247	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
337340	0	0	0	0	0	0	8	0				0	34	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	34	6	0	0				0	2	0	0	
338178	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
338646	0	0	0	0	0	2	50	0				16	118	25		17				0		0	0	0	0	0			0	0	14	0	8	0			0	0	0	0	56	16	0	0				10	2	2	0	
338851	0	0	0	0	0	0	3	0				0	549	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	548	0	0	3				0	0	0	0	
338945	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
339054	0	0	0	0	0	0	29	29				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
339072	0	0	0	0	0	0	382	4		0		0	263	0		0		0	0	0	0	0	0	0	0	0			0	0	378	0	256	0			0	0	0	0	0	0	0	0	0	0		0	0	7	0	
339353	0	0	0	0	0	1	14	2				0	31	0		0				0		0	0	0	0	0			0	0	11	0	25	0			0	0	0	0	5	0	0	0				0	0	1	0	
339456	0	0	0	0	0	0	120	19		0		27	1064	74		52		0	0	0	0	0	0	0	0	0			3	0	4	0	570	0			0	0	0	0	0	0	62	0	0	0		269	64	34	6	
339607	0	0	0	0	0	0	45	0				0	47	0		0				0		0	0	0	0	4			0	0	32	3	44	0			0	0	0	0	2	0	0	0				0	0	1	6	
339773	0	0	0	0	0	0	357	275		0		0	100	0		0		0	0	0	0	0	0	0	0	0			0	0	78	0	100	0			0	0	0	0	0	4	0	0	0	0		0	0	0	0	
339858	0	0	0	0	0	0	8246	1874		0		15	29068	24342		0		0	0	0	0	0	0	0	3	32			0	0	461	192	63	261			0	551	0	3216	596	9	0	25	0	0		238	239	3565	1632	
