"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
190648																																																																																																																																																																																																																																																	
190947																																																																																																																																																																																																																																																	
190956																																																																																																																																																																																																																																																	
191355																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191935																																																																																																																																																																																																																																																	
192147																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192558																																																																																																																																																																																																																																																	
192651																																																																																																																																																																																																																																																	
192857																																																																																																																																																																																																																																																	
193162																																																																																																																																																																																																																																																	
193247																																																																																																																																																																																																																																																	
193537																																																																																																																																																																																																																																																	
193649																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193809																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1489	0	0	0	0	34980	284815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321284	0	34980	284815	1489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1489				1489														
194440																																																																																																																																																																																																																																																	
194570																																																																																																																																																																																																																																																	
194936																																																																																																																																																																																																																																																	
195111																																																																																																																																																																																																																																																	
195157																																																																																																																																																																																																																																																	
195456																																																																																																																																																																																																																																																	
196752																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196800																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1589	0	0	0	0	0	63581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65170	0	0	63581	1589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1589	0	0	0	1589	0	0	0	0	0	0	0	0	0	0	0	0	0	
197142																																																																																																																																																																																																																																																	
197254																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197302																																																																																																																																																																																																																																																	
197478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655430	178774	0	833491	0	73623	3652650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4381703	178774	73623	4486141	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415414	243101	0	658515	0	0	0	0	0	0	655430	178774	0	833491	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415414	243101	0	658515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	713	415414	243101	0	658515	0	0	0	0	0	0	0	3726273																																																																																						
197759																																																																																																																																																																																																																																																	
198046																																																																																																																																																																																																																																																	
198073																																																																																																																																																																																																																																																	
198149																																																																																																																																																																																																																																																	
198251																																																																																																																																																																																																																																																	
198961																																																																																																																																																																																																																																																	
199137																																																																																																																																																																																																																																																	
199351																																																																																																																																																																																																																																																	
199436																																																																																																																																																																																																																																																	
199463																																																																																																																																																																																																																																																	
200042																																																																																																																																																																																																																																																	
200378																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		9541	0	0	8611	0	0	969427	0	20234	0	0	3106	17128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999202	0	0	981144	18058	0	0	0	0	0	0	0	0	0	9063	0	0	9063	0	930				930	8611			8611										
200435																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	58663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58663	0	0	58663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
200640																																																																																																																																																																																																																																																	
201254																																																																																																																																																																																																																																																	
201834																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15583	21109	0	5479	0	0	5479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42171	0	15583	26588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202514																																																																																																																																																																																																																																																	
202541																																																																																																																																																																																																																																																	
202907																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2381	0	0	0	0	1986718	1155165	0	3272	0	0	0	3272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3147536	0	1986718	1155165	5653	0	0	0	0	0	0	0	0	0	1261	0	0	0	1261	556				556	1825				1825									
203043																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203052																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203575																																																																																																																																																																																																																																																	
204004																																																																																																																																																												111608	120176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	989833	0	0	0	0	0	0	0	0	0	0	0	0	0	111608	0	0	0	0	0	0	1101661	0	220	1101441	0	0	0	120176	0	0	0	0	0	0	120176	0	0	120176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204077																																																																																																																																																																																																																																																	
204237																																																																																																																																																																																																																																																	
204826																																																																																																																																																																																																																																																	
205243																																																																																																																																																																																																																																																	
205346																																																																																																																																																																																																																																																	
205458																																																																																																																																																																																																																																																	
205542																																																																																																																																																																																																																																																	
206156																																																																																																																																																																																																																																																	
206174																																																																																																																																																																																																																																																	
206473																																																																																																																																																																																																																																																	
206772																																																																																																																																																																																																																																																	
206950																																																																																																																																																																																																																																																	
207041																																																																																																																																																																																																																																																	
207050																																																																																																																																																																																																																																																	
207452																																																																																																																																																																																																																																																	
207470																																																																																																																																																																																																																																																	
207555																																																																																																																																																																																																																																																	
207845																																																																																																																																																																																																																																																	
207872																																																																																																																																																																																																																																																	
207957																																																																																																																																																																																																																																																	
208057																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	240239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240239	0	0	240239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
208244	115162	233	0	0	0	0	0	0				0	0	0	0	0	0		0	0		34701	0	0	34701	0	43403	5304863	7422	0	0	0	0	0	54209	0	0	54209	0	0	0	0	0	0	0	0	115162	0	0	0	0	0	0	5559760	0	43403	5508935	7422	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35219	0	0	35219	0						34701			34701																						34986			34986																						0	34986	0	0	34986	0	54209	0	0	51257	0	0	5355688																																																																																						
208347																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208440																																																																																																																																																																																																																																																	
208459																																																																																																																																																																																																																																																	
208570																																																																																																																																																																																																																																																	
208655																																																																																																																																																																																																																																																	
208972																																																																																																																																																																																																																																																	
209148																																																																																																																																																																																																																																																	
209362																																																																																																																																																																																																																																																	
209447																																																																																																																																																																																																																																																	
209559																																																																																																																																																																																																																																																	
209858																																																																																																																																																																																																																																																	
210238																																																																																																																																																																																																																																																	
210256																																																																																																																																																																																																																																																	
210434	4052707	1006620	0	0	0	0	0	0				0	0	0	0	0	0		0	0		162171	0	0	162171	0	4584061	34857606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2065804	0	6118511	0	0	0	0	0	0	43656545	2065804	4584061	41138288	0	0	0	0	0	0	4890219	0	5896839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068528	4890219	0	5932253	26494						162171			162171																						61908			35414	26494																					0	61908	0	0	35414	26494	0	0	0	0	0	0	39441667																																																																																						
210779																																																																																																																																																																																																																																																	
211114																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211271																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		17632	0	0	295	0	0	204171	0	390635	0	0	390635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612438	0	0	595101	17337	0	0	0	0	0	0	0	0	0	19692	0	0	18921	771						17337				17337									
211338																																																																																																																																																																																																																																																	
211851																																																																																																																																																																																																																																																	
212018																																																																																																																																																																																																																																																	
212335																																																																																																																																																																																																																																																	
212344																																																																																																																																																																																																																																																	
212465	1942592	386283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185059	31065	0	38238	0	9937	14007624	852998	0	0	0	0	0	45554	0	0	0	45554	0	0	0	0	0	523232	3338	2462486	0	82433	0	0	82433	0	17126197	554297	13275	16590781	1076438	0	0	0	0	0	492203	6548	871938	0	31	0	0	31	0	0	0	0	0	0	0	0	0	0	0	528822	502304	9226	895386	126514	163484	0	0	0	163484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121556	0	0	0	121556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177886	142508	10101	2678	23417	126514	0	45554	0	0	40000	0	14870559																																																																																						
212522																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	293450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293450	0	0	293450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
212577																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1805	0	0	0	0	0	440575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442380	0	0	440575	1805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1805				1805														
213471																																																																																																																																																																																																																																																	
213538																																																																																																																																																																																																																																																	
213912																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		296	0	0	0	0	18085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18381	0	18085	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
213958																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214106																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	4698	204662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209360	0	4698	204662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
214414																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10073	174727	1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186337	0	10073	174727	1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214722																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	305892	3128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309020	0	0	305892	3128	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
214807																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356000	47000	0	403000	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362000	47000	0	409000	0	0	0	0	0	0	0	0	0	0	53000	47000	0	100000	0	0	0	0	0	0	356000	47000	0	403000	0	0	0	0	0	0	0	0	0	
214843																																																																																																																																																																																																																																																	
215345																																																																																																																																																																																																																																																	
215354																																																																																																																																																																																																																																																	
215653																																																																																																																																																																																																																																																	
215662																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	20157	317663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337820	0	20157	317663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
215710																																																																																																																																																																																																																																																	
216164																																																																																																																																																																																																																																																	
216230																																																																																																																																																																																																																																																	
216632																																																																																																																																																																																																																																																	
216922																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
217059																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218131																																																																																																																																																																																																																																																	
218261																																																																																																																																																																																																																																																	
218850																																																																																																																																																																																																																																																	
218878																																																																																																																																																																																																																																																	
219044																																																																																																																																																																																																																																																	
219651																																																																																																																																																																																																																																																	
219679																																																																																																																																																																																																																																																	
220059																																																																																																																																																																																																																																																	
220527																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	201264	0	6149	0	0	6149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207413	0	0	207413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
220844																																																																																																																																																																																																																																																	
220974																																																																																																																																																																																																																																																	
221775																																																																																																																																																																																																																																																	
222156																																																																																																																																																																																																																																																	
222446																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
222558																																																																																																																																																																																																																																																	
222754																																																																																																																																																																																																																																																	
223005																																																																																																																																																																																																																																																	
223322																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4273	0	0	0	0	0	19464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23737	0	0	19464	4273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4273	0	0	0	4273	0	0	0	0	0	0	0	0	0	0	0	0	0	
223452																																																																																																																																																																																																																																																	
223751																																																																																																																																																																																																																																																	
223845																																																																																																																																																																																																																																																	
224552																																																																																																																																																																																																																																																	
224954																																																																																																																																																																																																																																																	
225054																																																																																																																																																																																																																																																	
225157																																																																																																																																																																																																																																																	
225241																																																																																																																																																																																																																																																	
225559																																																																																																																																																																																																																																																	
225942																																																																																																																																																																																																																																																	
226949																																																																																																																																																																																																																																																	
227151																																																																																																																																																																																																																																																	
227357																																																																																																																																																																																																																																																	
227656																																																																																																																																																																																																																																																	
227777																																																																																																																																																																																																																																																	
228000																																																																																																																																																																																																																																																	
228055																																																																																																																																																																																																																																																	
228158																																																																																																																																																																																																																																																	
228279																																																																																																																																																																																																																																																	
228345																																																																																																																																																																																																																																																	
229070																																																																																																																																																																																																																																																	
229173																																																																																																																																																																																																																																																	
229342																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
229454																																																																																																																																																																																																																																																	
229801																																																																																																																																																												438183	163370	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2408	0	0	2408	-3000	99379	1696633	531	58868	0	0	58868	0	0	0	0	0	0	0	0	438183	0	0	0	0	0	0	2299002	-3000	99379	2196092	531	0	0	163370	0	0	0	0	0	0	163589	0	0	163589	0						2408			2408										
229913	37	3569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	25333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	25372	0	0	25372	0	0	0	0	0	0	0	0	3569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8152	0	0	8152	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4583	0	0	4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4583	0	0	4583	0	0	0	0	0	0	0	25333																																																																																						
230423																																																																																																																																																																																																																																																	
230610																																																																																																																																																																																																																																																	
230759																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	289047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289047	0	0	289047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
231279																																																																																																																																																																																																																																																	
231671																																																																																																																																																																																																																																																	
232847																																																																																																																																																																																																																																																	
232856																																																																																																																																																																																																																																																	
