"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
12937																					231	0	1003		239				533					0		0	0	0				
12946																					6746	4561	33703	1024	1622				6580					0		2877	11317	0				
13103																					6791	2174	33842		8464				5190					0		11223	0	0				
13251																					442	0	1206		27				283					0		454	0	0				
13457																					0	58	1664		0				380					0		1226	0	0				
14052																					64	102	2010		15				176					0		1268	385	0				
14155																					1106	0	8401		325				2388					0		4582	0	0				
14650																					46	210	2016		139				129					0		1492	0	0				
14753																					9	0	706		47				650					0		0	0	0				
14865																					688	934	12274		866				4809					0		3259	0	1718				
14977																				15	156	137	2206	39	64	0	0	0	828	0	0	0	0	0	0	1021	0	0				
16551																					1308	0	7791		543				1329					0		4611	0	0				
16748																					209	197	2842		107				487					0		1842	0	0				
17110																				0	219	0	3218	770	2797	1369	0	0	202	0	0	0	0	0	0	0	0	0	IINVESTMENT ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																				0	24592	26030	355644	14404	43452	0	0	0	38517	14026	0	0	0	0	0	106199	97920	18934				
17259																					364	0	2798		149				391					0		1894	0	0				
17950																					1281	2116	8646		266				4163					0		0	0	820				
17978																					3355	1285	6266		476				1150					0		0	0	0				
18050																					1545	0	10777		2561				1924					0		4747	0	0				
18135																					344	0	7328		355				1226					0		5403	0	0				
18827																				0	5476	1859	42184	3825	6064	0	0	0	4861	0	0	0	0	0	0	8719	0	15205				
18836																					385	561	6057		698				537					0		3876	0	0				
18854																					1055	0	7119	648	1604	731			4460					0		0	0	0	Deferred Tax Assets			
19356																					388	0	3713		351				355					0		2619	0	0				
19936																					611	463	8929		470				1433					0		5952	0	0				
19972																					32	324	3707		45				256					0		3050	0	0				
20053																					125	598	2619		139				595					0		1162	0	0				
20633																					1014	1207	11539		599				779					0		7940	0	0				
20857																					1083	0	2908		162				1663					0		0	0	0				
21256																					56	0	425		10				35					0		324	0	0				
21359																					320	0	1422		472				481					0		149	0	0				
21658																					321	0	4602	110	127				766					0		2839	0	549				
22048																					1075	0	8405		1702				1158					0		4470	0	0				
22543																					365	0	965	154	220				380					0		0	0	0				
22552																					811	0	2403		144				1448					0		0	0	0				
22730																					366	977	5465		120				799					0		3203	0	0				
22936																					256	3950	5430		325				871					0		0	28	0				
23456																					639	0	2156		239				1278					0		0	0	0				
23504																				0	25163	20991	181375	13863	34277	0	0	0	11793	9865	0	0	0	0	0	45234	31913	12004				
23643																					1204	0	6929		189				1118					0		1894	0	2524				
23755																					488	0	3806		259				648					0		2411	0	0				
24006																					2081	1808	39290	1233	6848	3356			4667			1230		0		20436	0	3450	Defined Benefit Post-Retirement Plan			
24378																					433	164	883		130				156					0		0	0	0				
24453																					1277	1022	3687		462				926					0		0	0	0				
24659																					5	0	460		0				455					0		0	0	0				
24668																					18445	5541	32644	949	1829	494			6829					0		0	0	0	Investments in SBIC's			
24949																					1282	5218	17895		694				1009					0		9692	0	0				
25357																					3338	0	7906		263				4305					0		0	0	0				
25647																					270	0	1259	390	607				382					0		0	0	0				
26176																					2916	2794	10781		849				1189					0		0	0	3033				
26242																					2864	594	20011		771				1961					0		13821	0	0				
26457																					0	16	795		512				267					0		0	0	0				
26765																					2029	4465	9036		1304				1238					0		0	0	0				
27070																					1738	1200	10658		711				1603					0		5406	0	0				
27548																					569	1945	20427	1797	4396	894	791		2779			198		0		10738	0	0	Unposted	Low income tax community investment		
27614																					1730	2153	14299		935				1606					0		7875	0	0				
27847																					2123	0	17232		1185				3263					0		5967	0	4694				
28013																					25033	26209	223360		6916	3892			11984					0		92892	0	60326	fedeal, state, and local taxes			
28152																					660	0	5511	130	707				941	576				0		3203	0	0				
28255																					1249	819	12689		1079				1729					0		7813	0	0				
28406																					11844	6191	63941	1497	4873	1396			7144					0		33889	0	0	LOANS SOLD ESCROW			
28675																					614	0	1339	155	193				532					0		0	0	0				
28732																					227	545	2644		217				388					0		1267	0	0				
29476																					594	0	3777		123				1372					0		1688	0	0				
29636																					2266	8177	41621	1975	2097				3946					0		18418	854	5863				
29878																					2581	13191	24316	2913	2993	80			5551					0		0	0	0	Seat License	Advance Payment Borrowers Escrow		
30052																					114	0	234		43				77					0		0	0	0				
30502																				0	3326	2859	14772	0	5360	0	0	0	3227	2086	0	0	0	0	0	0	0	0				
30650																					383	81	907		137				306					0		0	0	0				
30810		1000	531695	1566477	56778	126802				906980					0		0	0	0																							
31134																					140	247	2606	262	358				968					0		893	0	0				
31255																				0	2792	0	19164	1217	2365	0	0	0	3038	0	0	0	0	0	0	9081	0	1888				
31657																					305	0	4834		126				692					0		0	0	3711				
31826																					1166	1232	9813	278	1872				1024					0		4519	0	0				
31835																					1861	1571	17036		383				1859					0		11362	0	0				
32234																					1648	1975	6078		971				1484					0		0	0	0				
32766																					24	52	274		51				147					0		0	0	0				
32971																					1362	760	12622		1375				913					0		8212	0	0				
33147																					2723	0	9302		2108	956			2489					0		1122	0	860	Nonpost Deposit Debits			
33259																					874	3311	8621		2016				2420					0		0	0	0				
33268																				0	0	0	3451	159	159	0	0	0	761	0	0	0	0	0	0	2531	0	0				
33370																					463	74	719		72				110					0		0	0	0				
33839																					27	0	368		60	46			281					0		0	0	0	Negative Net Tax Accrual from Other Liabilities			
33857																					4053	0	12490	1133	2535				5902					0		0	0	0				
34425																				0	7001	2724	35539	752	3608	1336	0	0	3059	0	0	0	0	0	0	19147	0	0	VCDC FUNDS			
34434																					1001	0	4962		752				1167					0		2042	0	0				
34452																					242	0	5008		875				602					0		2191	0	1098				
34537																					37474	25252	226976	6593	21890	9550			19800			5608		0		115994	0	6566	Deferred Directors Comp			
34555																				0	4391	0	15132	338	489	0	0	0	3260	0	151	0	0	0	0	6992	0	0				
34742																					1998	814	13548	716	2226				1200					0		7310	0	0				
35057																				0	1050	0	4773	191	540	171	0	0	1150	0	0	0	0	0	0	1346	0	687	Other Assets			
35301	0	400859	85185	34012465	0	29763563	16460813	8504860	0	462437	0	0	0	0	0	0	567531	2732890	0		398596																		Collateral deposits, net	Non Cash Securities Lending		
35570																				0	242404	135658	676703	9082	12840	0	0	0	75388	0	0	0	0	0	0	190633	0	19780				
35646																					34	81	3030		63				246					0		1879	0	727				
35879																					2327	939	9860		220				710					0		5664	0	0				
36456																					326	409	5277		270				2195					0		2077	0	0				
36933																					131	363	2082		453				606					0		529	0	0				
37051																					63	11	1274		173				535					0		492	0	0				
37341																					157	0	1481		41				245					0		1038	0	0				
37435																				2	1197	0	7758	1615	2407				4154					0		0	0	0				
37640																				0	13048	3830	89738	3524	13084	6476	0	0	15208	0	0	0	0	0	0	32393	0	12175	Investments in Affordable Housing			
37659																				22	0	0	1327	6	83	0	0	0	415	0	0	0	0	0	0	829	0	0				
37949																					121	0	9349		111				2351					0		6766	0	0				
38740																					853	371	6828		319				603					0		4682	0	0				
39327																					0	42	14882		906				1397					0		12304	233	0				
39756																					720	0	13518	1432	1649				3901					0		3590	0	3658	0			
40033																					309	0	3725	113	636				238					0		864	0	1678	Deferred compensation			
40499																					14659	944	94484		28258	12831			7452					0		35635	2001	5535	SUPPLEMENTAL EXECUTIVE RETIREMENT PLAN			
40855																					626	0	1463		49				788					0		0	0	0				
41245																					46	231	1626		45				286					0		514	0	504				
41553																					343	0	2849		43				818					0		1645	0	0				
41629																					495	395	5811		3406				1113					0		402	0	0				
41825																					538	1365	8989	559	1258	299	168		1133		129			0		2904	0	1791	Other Assets	Health Insurance Reserve		
41937																					57	0	2072		53				584					0		1378	0	0				
41955																					198	0	778		151				429					0		0	0	0				
42037																					0	343	2903		63				409					0		1836	0	252				
42354																					98	0	5602		400				853					0		4251	0	0				
42372																					1053	1297	9895		284				1380					0		5881	0	0				
42420																				135	26699	25923	312233	7967	24127				21162	9046				0		131709	75251	7362				
42448																				6	11211	3703	29900	1910	2801	0	0	0	12185	0	0	0	0	0	0	0	0	0				
42457																					813	0	1554		98				643					0		0	0	0				
43052																					279	82	4739		363				320					0		3695	0	0				
43351																					0	0	6856		1564				2983					0		58	1167	1084				
43856																					792	288	2726		99				216					0		1331	0	0				
43959																					153	1155	2158		181				669					0		0	0	0				
44040																					1378	1716	14849		471				3848					0		7436	0	0				
44433																					2510	941	5227	368	522				1254					0		0	0	0				
44741																					1643	1141	5016		508				1724					0		0	0	0				
44750																					987	1047	7586		202				543					0		3209	0	1598				
44929																					1237	0	4592	306	448				426					0		831	0	1650				
45038																				0	106	937	3946	0	334	0	0	0	709	0	240	0	0	0	0	1860	0	0				
45047																					546	0	1746		174				1026					0		0	0	0				
45056																					202	0	1248		111				935					0		0	0	0				
45430																					664	637	6371		230				386					0		2629	0	1825				
45458																					842	228	3821		714				1105					0		932	0	0				
45551																					2536	0	25826	907	2761	1540			9283		66	134		0		8364	0	2882	EFA Vendor Commissions			
45560																					12097	0	65739	10622	20342				5563					0		24130	0	3607				
45775																					479	750	5836		195				476					0		3936	0	0				
46053																					2532	0	9359		400				727					0		5700	0	0				
46941																					527	0	5405		84				599					0		1561	0	2634				
47247																					2970	0	15622	523	2197	1021			1565	259	132			0		8890	0	0	Lender Reserve Acct Receivable			
47256																					49	48	270		68				105					0		0	0	0				
47452																					36	41	377		21				279					0		0	0	0				
47500																					2672	0	4578		660				1246					0		0	0	0				
48057																					340	327	3523		89				1129					0		1638	0	0				
48150																					248	0	573		24				301					0		0	0	0				
48374																				0	9862	0	37912	0	5239	0	0	0	8755	0	0	0	2800	0	0	3519	7287	3250				
48440																					228	546	4160		36				605					0		2745	0	0				
49054																					1470	0	4628		1446				1712					0		0	0	0				
49148																					182	22	3848		197				800					0		2647	0	0				
49241																					7922	2401	36445		1264				5314					0		13060	0	6484				
49652																					699	273	7037		184				1134					0		4747	0	0				
49858																					995	69	4159		402				409					0		2284	0	0				
49951																					300	0	5270		625				2213					0		2132	0	0				
50144																					346	410	4146		93				346					0		2951	0	0				
50461																					0	1347	1574	35	42				185					0		0	0	0	Bank Other Assets			
50872																					2898	0	5484		169				457					0		0	0	1960				
51253																				0	1326	193	14374	807	2528	1409	0	0	5062	0	0	0	0	0	0	5265	0	0	Accrued Taxes			
51356																				7	0	0	268	47	54				214					0		0	0	0				
51459																					2114	0	8757		180				2628					0		3835	0	0				
51842																					283	2515	9506		792				2471		316			0		3445	0	0				
52719																				0	6402	42543	89263	0	40318	0	0	0	0	0	0	33718	0	0	0	0	0	0				
52951																					593	759	3525		220				1953					0		0	0	0				
53051																					5	0	453		80				368					0		0	0	0				
53752																					47	171	558		109				231					0		0	0	0				
54049																					217	277	4869		26				521					0		2930	898	0				
54058																					468	133	5370		313	130			4456					0		0	0	0	Accrued Income Tax Payable			
54441																					333	817	3156	205	211				1090					0		705	0	0				
54656																				0	3095	0	28252	0	10218	9976	0	0	4930	0	0	0	0	0	0	6326	0	3683	FIT Receivable			
54973																					78023	6381	284975		29981	15575			19818					0		150772	0	0	Prepaid Pension Benefit			
55336																					1917	0	7066		1235				1013					0		2901	0	0				
55635																					222	394	2062		1014				432					0		0	0	0				
55653																					191	19	563		20				333					0		0	0	0				
55970																					536	972	16979		1580				1371					0		8747	0	3773				
56258																					262	0	1498		172				1064					0		0	0	0				
56351																					6755	3428	46988	2742	6456				5996		922			0		24353	0	0				
56548																					1377	1486	13243		401				1752					0		8227	0	0				
56557																					5261	11260	93918	4698	6359				15298					0		53442	0	2298				
56717																					2766	3067	28727		4632				1994					0		12325	0	3943				
57040																				0	225	507	2167	199	199	0	0	0	1236	0	0	0	0	0	0	0	0	0				
57451																					367	2426	10318		468				2345					0		4712	0	0				
58225																					625	547	9286		496				1073					0		4489	0	2056				
58243																					34501	36379	204103	10300	25051				14383	6735				0		55029	38760	0				
58355																					103	0	497		44				147					0		203	0	0				
58551																					0	0	5530		497				1848					0		2728	0	457				
58636																					1431	1523	14342		1139				1770					0		2084	0	6395				
58757																					1360	599	3291		128				1204					0		0	0	0				
58971																					7541	32463	91018	5700	22003	9862			20920		2008			0		8091	0	0	Pension Asset			
59316																					3261	6268	54040	2655	3002				3792					0		25858	3822	8037				
59352																					118	0	8882		175				1586					0		7003	0	0				
59370																					618	534	11769		493				909					0		6449	0	2766				
59754																					270	0	949		41				69					0		569	0	0				
60143	0	676305	144105	3898944	0	1552820	728874	0	0	219117	0	0	0	0	0	0	1278821	27776	0		676305																		Pension plan assets			
60330																				0	1775	517	20681	1846	2828	0	0	0	2259	0	0	0	0	0	0	5722	0	7580				
60545																				120	1241	136	3696		133				2186					0		0	0	0				
60554																					257	0	1779		26				964					0		532	0	0				
60648																					764	963	9019		739				662					0		4812	0	1079				
61122																					5394	10542	75565	1945	12547				4055					0		43027	0	0				
61355																					1891	880	18957		4247				5632					0		6307	0	0				
61476																					2680	527	7366		1077				709					0		2373	0	0				
61757																					1302	639	6555	168	285			109	767					0		3562	0	0			Debit Card Settlement	
61832																					1404	1778	12417	235	561				1256					0		2448	0	4970				
61953																					245	0	780		67				468					0		0	0	0				
62044																					401	108	1205		49				80					0		567	0	0				
62110																					126	275	708		306				1					0		0	0	0				
62147																					102	0	2149		192				321					0		1534	0	0				
62772																					2988	2465	26196		3572				2858					0		885	0	13428				
63050																					25	959	6221		633				1439					0		3165	0	0				
63069	0	65070	280431	1536756	0	795103	428686	0	0	143446	0	0	219795	0	0	0	96187	156519	0		65070																		Affordable Housing Investments			
63201																					127	703	3722		692				160					0		2040	0	0				
63573																					4864	2198	9423		1105				1256					0		0	0	0				
63733																				0	3332	2979	33175	818	5987	1001	3705	0	4963	0	327	0	0	0	0	10739	0	5175	Delayed Payments MBS & SBA	Insurance Annuity Assets		
63742																					284	791	10805	370	975				928	565				0		7827	0	0				
63751																					27	9	102	31	32	1			34					0		0	0	0	ANTICIPATED TAXES	VISA/MC/DISCOVER C-I-P		
64150																					984	0	5434		116				1173					0		3161	0	0				
64552																					536	0	7939		2719	882			570					0		4114	0	0	Escrow/Foreclosure Advance Receivable			
64730																					170	2879	4001		379				573					0		0	0	0				
65205																					2631	0	46193		1307				2133					0		27064	0	13058				
65513		375	271	4885	1477	2478	589	138		1761			273		0		0	0	0		375																		Fees Earned not Collected	Other Financial Assets		
65559																					1	2326	17774	520	694				4884		174			0		9869	0	0				
65746																				0	8354	5888	23460	1446	4485	2704	0	0	2727	0	0	0	0	0	0	2006	0	0	FHLB LAR			
65858																					735	592	29221		7708	4817			5971					0		12784	0	1431	Artwork			
66154																					1085	329	4519		201				797					0		2107	0	0				
66275																					200	1012	5389		540				912					0		2725	0	0				
66677																					1040	0	6893	183	2038	1607			505					0		3310	0	0	FHLB MPP - Lenders Risk account			
67142																					585	0	2059	133	487				987		354			0		0	0	0				
67151																					1621	0	6124		2158				2345					0		0	0	0				
67209																					6240	3521	30419		1924				2184					0		16550	0	0				
67254																					0	0	94		54				40					0		0	0	0				
67656																					863	6761	15632		2407	976			3108					0		2493	0	0	NEGATIVE CURRENT TAXES			
67870																					379	4232	6775		1311				853					0		0	0	0				
68448																					804	0	1537		231				502					0		0	0	0				
68671																					320	0	1714		919				475					0		0	0	0				
68756																				0	1603	0	15051	558	880	0	0	0	3304	0	0	0	0	0	0	9264	0	0				
68831																					376	138	3077	298	420				498					0		1645	0	0				
68840																					647	132	7482		261				1418					0		5024	0	0				
69333																				0	4162	0	23971	845	972	0	0	0	4583	0	0	0	0	0	0	14254	0	0				
69678																					1320	639	7766		2574				3233					0		0	0	0				
70058																					916	203	4105		131				560					0		2295	0	0				
70218																				0	377	230	1461	200	430	0	0	0	424	0	0	0	0	0	0	0	0	0				
70414																					3420	1806	19022		683				1661					0		9868	0	1584				
70638																					1284	0	8385		969				2123					0		2762	241	1006				
70955																					0	0	312		31				281					0		0	0	0				
71073																					1327	422	6046		377				459					0		1172	0	2289				
71318																					5864	3084	25926	2129	3296				4210					0		4748	0	4724				
71457																					2310	638	13104		346				4365					0		4985	460	0				
71859																					64	0	368		251				53					0		0	0	0				
72258																					0	0	4650		2012				2638					0		0	0	0				
72351																					38	0	504		81				385					0		0	0	0				
72454																					269	0	919		116				534					0		0	0	0				
72678																					5230	1421	8657		694				1312					0		0	0	0				
73116																					733	7222	17188		1865				1303					0		6065	0	0				
73152																					251	0	3903		151				804					0		2019	0	678				
73554																					1163	622	8050		468				2865					0		2932	0	0				
73956																					265	45	1687		50				418					0		909	0	0				
74056																				0	293	0	5660	112	1555	1280	147	0	1696	0	0	0	0	3	0	2113	0	0	NE MHEG FUND INVESTMENTS	Income Tax Receivable		
74140																					17260	2773	63402	2479	8389	3249			7433					0		24101	0	3446	Investment in Low Income Housing			
74403																				40	4516	315	26103	743	4582		550		2133	591	1634	20		0		14557	0	0		Rabbi Trust Asset		
74449																					25	0	117		36				56					0		0	0	0				
75053																					861	3672	20069	267	359				2234					0		12943	0	0				
75259																					871	274	14242		2013				1548					0		8790	0	746				
75446																					2760	184	12511		629				2878					0		6060	0	0				
75455																					0	0	159		0				159					0		0	0	0				
75558																					1140	524	13235		375				2365					0		7159	0	1672				
75633	0	1102856	821978	6603928	0	1308955	617366	0	0	316169	0	0	0	0	158	0	1187813	1759192	106807																				Operating Leases to Others			
75651																					299	0	2533		192				430					0		1612	0	0				
76153																				91	361	0	1377	49	220	0	0	0	698	0	0	0	0	0	0	98	0	0				
76443																					1373	0	2017		121				523					0		0	0	0				
76854																					796	501	9744		722				1153					0		3855	0	2717				
77150																				0	353	0	970	0	117	0	0	0	500	0	0	0	0	0	0	0	0	0				
77253																					1247	0	9070		234				1429					0		6160	0	0				
77422																					858	703	9843		3611				470					0		2121	0	2080				
77851																				0	8750	4523	72147	0	6462	0	0	0	12036	0	0	0	0	0	0	40376	0	0				
78157																					100	0	321		72				149					0		0	0	0				
78241																					48	306	867		107				406					0		0	0	0				
78559																					282	0	1408		278				848					0		0	0	0				
79042																					183	823	6330		22				1343					0		3849	0	110				
79127																					270	0	3068	159	209				271			45		0		2318	0	0				
79145																					1018	440	2861		264				1139					0		0	0	0				
79257																					0	0	215		69				146					0		0	0	0				
79855																					199	70	1280		344				667					0		0	0	0				
80150																					448	28	13771		238				5257					0		6019	0	1781				
80374																					1768	9	9323		303				417					0		6826	0	0				
80431																					519	100	1233		6				608					0		0	0	0				
80552																					6	0	432		313				113					0		0	0	0				
80936																				0	109	0	4246	389	399	0	0	0	560	0	0	0	0	0	0	758	1231	1189				
81175																					258	397	3897		1198				2044					0		0	0	0				
81429																					182	672	5068		246				481					0		3487	0	0				
82033																				0	622	1110	7761	0	882				544	0	50	0	0	0	0	4603	0	0				
82257																					103	24	491		25				339					0		0	0	0				
82350																					195	122	1464		118				339					0		690	0	0				
82659																				12	314	0	2153	70	82	0	0	0	771	0	0	0	0	0	0	986	0	0				
83151																					371	1718	5707		842				655					0		2121	0	0				
83236																					0	172	719		175				372					0		0	0	0				
83375																					3961	0	30246		3744				4316					0		18225	0	0				
83638																					77414	22631	374221		41991				27495	18596		10704		0		204690	0	0				
83834																				0	1038	0	4538	105	331	226	0	0	716	0	0	0	0	0	0	2453	0	0	Bankcard Settlement			
83852																					48	4	449		73				324					0		0	0	0				
83955																					172	154	1274		126				822					0		0	0	0				
84046																					448	331	1914		3				368					0		0	764	0				
84541																					4431	0	23560	802	896				4966					0		2399	0	10868				
84804																					108	265	1084		409				302					0		0	0	0				
85052																					836	808	4054		233				720					0		1457	0	0				
85258																					1038	0	5071		95				2953					0		985	0	0				
85454																					0	95	945		152				698					0		0	0	0				
85472																					57748	60425	401340		41535	13796			20443					0		92337	108912	19940	Federal Income Tax Receivable			
85931																					1521	672	5512		275				690					0		2354	0	0				
86349																					690	0	4951		3017				1244					0		0	0	0		Deferred Comp Trust		
86358																				0	0	0	780	76	76	0	0	0	704	0	0	0	0	0	0	0	0	0				
86554																					219	154	842		71				398					0		0	0	0				
86675																					875	3563	18987		1257				2605					0		10687	0	0				
87047																					487	1102	6896		156				591					0		4560	0	0				
87159																					280	0	1310		293				737					0		0	0	0				
87234																					1584	1520	22926		2126				1425					0		13891	0	2380				
87476																					3145	1432	5292		330				385					0		0	0	0				
87579																					4624	4638	19846	385	765				1041					0		4423	0	4355				
88231																				0	1448	0	20723	1885	5259	0	0	0	2012	2124	31	760	0	0	0	12004	0	0				
88240																					87	6	647		25				529					0		0	0	0				
88259																					289	0	3415		57				578					0		2201	0	290				
88352																				32	0	0	4423	101	161	10	0	0	1156	0	18	0	0	0	0	1989	0	1117	Bedias Mineral Interests, Inc - Subsidiary			
88455																					2572	451	14093		1029				7537					0		679	299	1526				
88950																					791	0	1802		519				492					0		0	0	0				
89032																				0	1010	119	4287	391	483	0	0	0	643	0	0	0	0	0	0	1884	0	148				
89135																					80	0	3246		86				314					0		1301	0	1465				
89854																					773	0	4225		103				733					0		2616	0	0				
89957																					185	0	1900		338				240					0		1137	0	0				
90047																					0	0	296		29				267					0		0	0	0				
90177																					4202	0	10740		510				1087					0		1101	0	3840				
90328																					2053	2301	33474		9691				2130					0		17299	0	0				
90337																				1388	2506	0	21453	0	3681	0	0	0	1268	0	0	0	0	0	0	13998	0	0				
90579																					488	1787	11021		413				1391					0		6031	0	911				
91615																					389	93	3707	355	361				612		6			0		2252	0	0				
91754																				0	3348	0	23892	349	6420	5973	0	0	3156	0	0	0	0	0	0	6464	0	4504	FIT Receivable from IRS			
91950																					56	175	2961		118				570					0		2042	0	0				
92144																					54	21	1714		98				533					0		1008	0	0				
92676																					2108	1193	19679	505	849				1422			218		0		11156	0	2951				
92706																					1702	2936	18810		3548				991					0		4315	0	5318				
92902																					41	0	648		174				107					0		326	0	0				
93244																					593	0	5832		263				1161					0		3815	0	0				
93543																					2169	918	17611		4489				2027					0		4497	0	3511				
93619																				0	81	0	8077	0	7996	0	0	0	0	0	0	7927	0	0	0	0	0	0				
93758																				0	856	0	3090	84	84	0	0	0	801	0	0	0	0	0	0	1349	0	0				
94139																					1787	3132	25058		2639				2018					0		15482	0	0				
94522																				0	822	1751	21873	420	1503				2252	0	0	0	0	0	0	9298	2342	3905	Unpaid Late Charges			
