"IDRSSD"	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND966	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONS396	RCONS397	RCONS398	RCONS399	
723756																																																																																													51023	349	0	0	30417	1030	762	268	0	0	0	0	0	0	24864	0	16457	7143	860	0	0	0	0	0	0	0	0	0	2744	73	0	0	2093	1083	17111	11403	20646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853	427	0	0	0	426	1083	17111	11403	21072	0	3422	5702	21072	30417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723822																																																																																													188473	1309	0	0	132225	20580	20180	400	0	0	0	0	0	0	30401	0	27015	3312	0	0	0	0	0	0	0	0	0	0	6652	0	0	0	6652	20180	27415	46710	88537	756	756	0	0	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5060	2530	0	0	0	0	20180	27415	46710	89293	0	5483	23355	89293	132225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723868																																																																																													185168	547	0	0	60562	16399	10206	6193	0	0	0	0	0	0	128936	7793	119422	0	79	0	0	0	0	0	0	0	0	0	1749	63	522	24	1140	20889	126395	8525	27687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4587	2294	0	0	0	2294	20889	126395	8525	30154	0	25279	4263	30154	60562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724230																																																																																													291670	1933	0	0	240777	22374	21273	1101	0	0	0	0	0	0	19069	4056	13135	1389	250	0	0	0	0	0	0	0	0	0	12490	19	871	19	9813	25348	15107	66555	169883	203	203	0	0	0	203	22	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21116	10558	0	0	0	10558	25348	15107	66555	180655	0	3021	33278	180655	240777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1768	1768	0	0	1768	0	0	0	0	0	0	0	0	0	0	0	0	
724548																																																																																													89709	704	0	202	40162	6204	842	5362	0	0	0	0	0	0	56346	0	42071	13638	0	6781	0	6781	0	0	0	0	0	0	1272	0	0	0	1062	842	54214	19074	9695	20	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1229	615	0	0	0	615	842	54214	19074	10330	0	10843	9537	10330	39960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724744																																																																																													505832	3856	0	0	485866	13307	8670	4637	0	1848	0	405	1443	0	109260	1132	103464	2345	225	10	0	0	10	0	0	0	0	0	37432	0	0	0	30796	9802	108506	47844	331958	3822	3822	0	0	0	3822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14078	7039	0	0	0	7039	9802	108506	47844	370521	0	21701	23922	370521	485866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724904																																																																																													225999	2725	0	1381	174294	23024	21215	1809	0	0	0	0	0	0	3136	1358	1270	481	0	0	0	0	0	0	0	0	0	0	11022	0	251	0	10771	22614	7109	54665	142439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22614	7698	54665	142613	0	1540	27333	142613	172913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724940																																																																																													40119	84	0	0	20762	11629	11431	198	0	2826	0	2826	0	0	0	0	0	0	0	2438	0	2438	0	0	0	0	0	0	2543	0	12	21	2510	11431	5688	8324	14760	20	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1043	522	0	0	0	522	11431	6488	8324	15302	0	1298	4162	15302	20762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725077																																																																																													216565	2192	0	444	139403	4411	1813	2598	0	0	0	0	0	0	48445	3716	40474	3372	0	949	0	949	0	0	0	0	0	0	17917	0	1120	0	14006	5529	45141	86302	76083	0	0	0	0	0	0	18	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13223	6612	0	0	0	6612	5529	45141	86302	82704	0	9028	43151	82704	138959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	526	0	0	526	0	0	0	0	0	0	0	0	0	0	0	0	
725376																																																																																													33587	340	0	91	19891	852	584	268	0	210	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1123	0	112	107	904	584	590	27879	4384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1604	802	0	0	176	626	584	590	28055	5010	0	118	14028	5010	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725732	0	0	0	27922	5584	48	5536	0	0	0	0	0	0	1384	1384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85519	0	0	0	0	0	0	0	0	0	128279	0	0	0	0	0	0	1075022	0	0	0	0	1384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				0	0	0	0																																																																																																																														
725741																																																																																													114366	971	0	189	62531	10337	7875	2462	0	1574	960	614	0	0	33754	12403	21258	0	0	12266	0	12266	0	0	0	0	0	0	8352	54	166	4	6141	21292	36766	9346	44181	85	85	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21410	36766	9346	44882	0	7353	4673	44882	62342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1987	1888	0	0	1987	0	0	0	0	0	0	0	0	0	0	0	0	
725853																																																																																													171711	1432	0	0	133202	37594	35181	2413	0	0	0	0	0	0	19533	5203	14270	0	0	12550	0	0	12550	0	0	0	0	0	4428	0	195	0	4046	41672	17729	0	113495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1436	718	0	0	0	718	41672	17729	0	117505	0	3546	0	117505	133202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
726458																																																																																													61226	575	0	121	36362	3034	912	2122	0	0	0	0	0	0	16494	7297	7466	1489	4	0	0	0	0	0	0	0	0	0	1840	75	76	0	1591	8284	10192	18662	24188	29	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8284	10621	18797	24240	0	2124	9399	24240	36241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
726953																																																																																													317456	2051	0	0	244663	63722	25404	38318	0	0	0	0	0	0	52891	0	3161	37056	10900	0	0	0	0	0	0	0	0	0	5932	542	2787	374	2230	25946	44266	53896	183714	0	0	0	0	0	0	0	0	0	0	0	0	250	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25946	44266	53896	193994	0	8853	26948	193994	244663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
727156																																																																																													50686	244	0	0	33668	4047	2965	1082	0	6988	96	4569	2323	0	5881	0	0	0	5881	2585	0	2585	0	0	0	0	0	0	1555	0	0	0	1555	3061	16302	5293	26274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2974	1487	0	0	0	1487	3061	16302	5293	27761	0	3260	2647	27761	33668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
727174																																																																																													878841	8561	0	2858	447644	197250	97605	99645	0	7540	7540	0	0	0	0	0	0	0	0	1315	0	1315	0	0	0	0	0	0	46403	0	4454	0	33300	105145	112624	550397	109152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73355	36678	0	0	0	36678	105145	112624	550397	147767	0	22525	275199	147767	444786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
727473																																																																																													2226287	23304	0	5058	1595595	85198	54111	31087	0	15492	0	0	0	15492	263820	82656	180630	0	52	0	0	0	0	0	0	0	0	0	182993	1	14853	2155	97694	136768	314470	811555	910919	0	0	0	0	0	0	1261	631	0	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358676	179338	0	0	8383	167767	139936	314470	819938	1082743	0	62894	409969	1082743	1590537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728452																																																																																													134042	836	0	0	97229	4987	3923	1064	0	0	0	0	0	0	31639	3035	25495	1663	1219	557	0	557	0	0	0	0	0	0	8992	100	310	26	6813	7189	27426	35049	63244	0	0	0	0	0	0	50	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7344	3672	0	0	0	3672	7189	27426	35049	69163	0	5485	17525	69163	97229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1744	1744	0	0	1744	0	0	0	0	0	0	0	0	0	0	0	0	
728742																																																																																													696383	2922	0	0	405985	36751	24711	12040	0	640	0	0	640	0	300902	35675	203440	54680	1829	0	0	0	0	0	0	0	0	0	41589	985	3264	0	28169	61371	218744	181479	197272	112	112	0	0	0	112	661	331	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35959	17980	0	0	1492	10990	106987	218744	182992	212435	0	43749	91496	212435	405985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9171	9171	0	0	9171	0	0	0	0	0	0	0	0	0	0	0	0	
728948																																																																																													387423	7855	0	4211	291579	17998	14296	3702	0	0	0	0	0	0	122478	0	36146	78169	4433	0	0	0	0	0	0	0	0	0	12415	360	3212	758	8085	14904	49883	112795	212505	0	0	0	0	0	0	0	0	0	0	0	0	71	14	0	0	0	14	0	0	0	0	0	0	1540	1540	0	0	1540	0	0	0	0	0	0	0	14904	49883	114335	222081	0	9977	57168	222081	287368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728957																																																																																													176718	1559	0	0	133924	12415	9609	2806	0	0	0	0	0	0	22439	3311	16623	1250	1175	0	0	0	0	0	0	0	0	0	5094	0	288	0	4770	12920	23123	26855	115262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	465	0	0	0	465	12920	23123	26855	115727	0	4625	13428	115727	133924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729011																																																																																													408877	3976	0	702	261889	19944	16135	3809	0	72518	104	73693	643	0	19383	0	19301	0	0	1213	0	1213	0	0	0	0	0	0	27169	0	1721	187	21650	16239	102813	136474	155556	142	142	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28212	14106	0	0	0	14106	16239	102813	136474	172869	0	20563	68237	172869	261187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1922	
729057																																																																																													110953	702	0	0	65675	18700	18103	597	0	2046	0	2000	46	0	23459	2481	20766	142	0	1880	0	1880	0	0	0	0	0	0	3958	35	238	1	3504	20619	25751	15586	49449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3481	1741	0	0	0	1741	20619	25751	15586	52012	0	5150	7793	52012	65675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729132	0	0	0	50285	10057	0	0	0	10057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	239180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				0	0	0	0																																																																																																																														
729178																																																																																													178345	1360	0	59	104137	6987	2353	4634	0	23839	8177	15031	631	0	3861	1795	2229	0	0	0	0	0	0	0	0	0	0	0	7949	15	1168	511	4516	12340	25795	68374	56418	11	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12340	25795	68374	56429	0	5159	34187	56429	104078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1593	1593	0	0	1593	0	0	0	0	0	0	0	0	0	0	0	0	
729310																																																																																													664638	5851	0	563	422998	24349	20945	3404	0	44423	0	18240	21580	4602	124687	3404	92486	9386	18959	1150	0	1150	0	0	0	0	0	0	41681	0	0	0	37019	24349	126015	238132	276878	1850	1850	0	0	0	1850	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24349	126015	238132	278729	0	25203	119066	278729	422435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
729459																																																																																													86241	804	0	80	57928	3896	3820	76	0	0	0	0	0	0	13077	0	11271	1433	0	2925	0	2925	0	0	0	0	0	0	3724	0	650	8	1850	3820	15205	27214	38270	0	0	0	0	0	0	0	0	0	0	0	0	305	61	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	2274	1137	0	0	0	1137	3820	15205	27214	39859	0	3041	13607	39859	57848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729570																																																																																													38424	203	0	0	20623	14025	305	13720	0	0	0	0	0	0	4468	4147	250	0	0	0	0	0	0	0	0	0	0	0	2643	0	34	0	2609	4452	14004	9277	10823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4246	2123	0	0	0	2123	4452	14004	9277	13183	0	2801	4639	13183	20623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729842																																																																																													151848	1716	0	383	106687	10772	3917	6855	0	0	0	0	0	0	32684	4768	18875	8703	0	0	0	0	0	0	0	0	0	0	5320	0	410	0	4910	8685	26140	35797	82057	628	628	0	0	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8685	26140	35797	82685	0	5228	17899	82685	106304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729945																																																																																													136782	972	0	0	115616	3113	2517	596	0	27758	2374	22838	2546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11141	0	1026	0	7530	6040	24460	20644	77335	88	88	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16677	8339	0	0	0	8339	6040	24460	20644	86995	0	4892	10322	86995	115616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2585	2585	0	0	2585	0	0	0	0	0	0	0	0	0	0	0	0	
730745																																																																																													30173	141	0	0	19952	0	0	0	0	11531	0	0	11531	0	4730	0	4500	0	250	1663	0	0	1663	0	0	0	0	0	647	0	0	0	647	0	4500	13569	12267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	4500	13569	12267	0	900	6785	12267	19952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731050																																																																																													148927	1431	0	0	127287	7622	6981	641	0	2876	0	2225	651	0	9862	4257	5531	0	0	0	0	0	0	0	0	0	0	0	9112	0	232	6	3776	11238	8629	8572	116747	0	0	0	0	0	0	192	96	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11238	8629	8572	121275	0	1726	4286	121275	127287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731247																																																																																													2597724	27130	0	835	2103679	133672	118075	15597	0	0	0	0	0	0	263911	24905	61980	173764	0	0	0	0	0	0	0	0	0	0	84495	72	12913	1201	67809	143052	90490	999652	1304027	12293	12293	0	0	0	12293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65855	65855	0	0	0	65855	98493	49247	0	0	49247	0	143052	144325	1048899	1427556	0	28865	524450	1427556	2102844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731957																																																																																													22813	92	0	0	10183	6996	6996	0	0	0	0	0	0	0	1988	1252	683	0	0	0	0	0	0	0	0	0	0	0	736	0	0	0	736	8248	683	8083	5838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	202	0	0	121	81	8248	683	8254	5919	0	137	4127	5919	10183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732178																																																																																													346562	1024	0	0	248085	31625	19918	11707	0	3945	0	3239	706	0	28744	0	28734	0	0	0	0	0	0	0	0	0	0	0	14385	268	358	0	13154	21890	44327	97335	182856	0	0	0	0	0	0	0	0	0	0	0	0	735	147	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21890	44327	97335	189707	0	8865	48668	189707	248085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732253																																																																																													144967	673	0	0	114953	2404	1169	1235	0	0	0	0	0	0	12233	7316	4612	305	0	3850	0	3850	0	0	0	0	0	0	12716	0	233	0	6195	10905	12319	21833	94295	212	212	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9825	4913	0	0	0	4913	10905	12319	21833	100472	0	2464	10917	100472	114953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1100	1100	0	0	1100	0	0	0	0	0	0	0	0	0	0	0	0	
732459																																																																																													77395	955	0	274	54485	6139	4069	2070	0	0	0	0	0	0	7962	7914	26	0	0	2133	0	2133	0	0	0	0	0	0	3027	25	120	71	2811	12174	6111	17864	42141	0	0	0	0	0	0	0	0	0	0	0	0	128	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	2723	1362	0	0	0	1362	12174	6111	17864	44274	0	1222	8932	44274	54211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
