"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
403946																																																																							0	189	44253	11	694	87370	0	87370	35054	0	0	605564	0	0	13324	82507	18597	2318	202040	9991	10943	27408	3832	8989	14381	177941	119533	110885	29606	24674	50701		0	0	0		0	0	5354	277	0		0	0	6171	65229	66860	190362	0	0	0			3043	2581																							0	0	0	0	0	0	0	0	0	0	0	0		288000	202	106	213							0	1133	0	2533	0	2589	13096	433	0	66	0	0	0			0	0	1195			0	433	0		
404653																																																																							0	1606	0		879			1518	0	0	0	16594	0	0	0	4038	0	1945	2133	0	3	1039	200	456	2340	884	1249	3210	2975	3586	419								0	0			0	0	2	0	1146	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	3							0	5596	0	0	0	0	0			0	0	0	0			0	0	1806			0	0	0		
404943																																																																							0	6026	0		6981			5568	0	0	0	32677	0	11	0	6284	175	84	8416	369	134	3044	2422	127	0	2021	6003	8113	5278	3659	715								0	0			0	0	92	362	1633	4074			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1038	0	143	0	0	0			0	0	0	0			0	0	433			0	0	0		
405173																																																																							0	0	609		806			1873	0	0	0	50986	0	0	0	29373	134	2671	5458	1012	283	3894	236	3387	17882	2079	5368	6034	4482	2620	839								0	65			0	0	0	0	17410	1			0			112	1656																							0	0	0	0	0	0	0	0	0	0	0	0		16796		0	6							0	0	0	0	0	756	0			0	0	0				0	0	709			0	0	0		
405959																																																																							3609	2032	19685	30325	20	831826	0	831826	22863	0	6784	1548526	2003	0	0	109562	12786	69848	618177	15108	15211	38007	29878	6756	2331	351627	236231	377110	398509	46854	10864		0	0	3609		0	0	0	0	0		0	0	12075	104709	158393	185107	0	0	0			0	246																							0	0	0	0	0	0	0	0	0	0	0	0		511000	150	29027	30475							0	2664	0	0	0	0	0	68	0	0	0	0	0			0	0	18912			0	68	0		
406022																																																																							0	2863	6772		293			13340	11027	0	1179	133009	0	0	0	32886	1746	1107	34655	3205	7734	12485	4570	3769	0	14104	11284	25644	26594	15686	0								0	286			0	0	7593	1334	30467	21903			0			443	427																							0	0	0	0	0	0	0	0	0	0	0	0		40435		0	129							0	70	0	0	0	0	0			0	0	0				0	0	1121			0	0	0		
406059																																																																							0	907	0		534			16901	0	0	260	54732	0	0	0	2314	74	0	19779	100	501	948	609	156	0	7489	13486	18103	11981	1283	0								0	0			0	0	1150	5302	10761	4936			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	300							0	5849	0	0	0	0	0			31	0	0				31	0	5444			0	59	0		
406666																																																																							0	10710	1060		8021			20363	0	0	0	84060	0	0	0	13846	18	0	20106	2005	910	3196	3737	3216	36	5548	12319	9582	18610	13074	7917								0	0			0	0	2937	0	2639	18395			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2248	0	0	0	0	0			0	0	0	0			0	0	3823			0	0	0		
406778																																																																							0	0	2681		0			2839	700	0	0	43067	0	0	0	25713	584	43	6162	440	1354	1748	1252	18199	2649	1046	3331	1236	4400	5731	743								0	0			0	0	1567	1708	0	5907			0			685	0																							0	0	0	0	0	0	0	0	0	0	0	0		26121		1	0							0	602	0	0	0	0	0			0	0	0				0	0	765			0	0	0		
406974																																																																							0	175	2933		0			2229	3481	0	0	73514	317	0	0	965	666	0	31689	0	0	916	49	0	0	29488	10701	22038	8842	1735	24								0	253			0	0	697	10467	25082	26107			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	75							0	520	0	2626	0	0	7766			0	0	0				0	0	181			0	0	0		
407168																																																																							0	4326	0		20656			17027	0	0	0	56495	0	0	24	1336	72	1244	23794	0	2	60	240	596	438	8628	16804	14903	6994	5084	1582								0	0			0	0	1266	2285	2137	5098			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		18635		0	282							0	1203	0	0	0	0	0			26	0	0	0			26	0	807			0	0	0		
407506																																																																							0	0	9301	0	0	52860	0	52860	63162	0	0	755844	0	0	0	322854	32334	79511	9601	2433	11384	23899	29290	84552	167836	70876	29643	105228	82387	56375	68126		0	0	0		0	0	0	1001	0		0	0	2554	24135	92234	153824	0	0	0			124	1230																							0	0	0	0	0	0	0	0	0	0	0	0		0	491	0	491							0	1094	0	0	0	1392	0	0	0	0	0	0	0			0	0	0			0	0	0		
407645																																																																							0	16583	3761	0	9755	12218	0	12218	14234	0	1187	150971	1	0	0	21045	5692	3893	52230	4750	5101	7980	1193	465	1265	49840	12410	34640	15935	8697	20		0	0	0		0	0	742	178	0		0	0	6251	11831	32479	12346	0	0	0			0	105																							0	0	0	0	0	0	0	0	0	0	0	0		14040	33	0	33							0	1420	0	0	0	0	0	257	0	0	0	0	0			0	0	1217			0	257	0		
407850																																																																							0	3769	0		2267			5702	0	0	0	15353	0	0	0	0	0	0	6573	0	0	0	0	0	0	9036	2026	3328	207	445	222								0	0		0	0	0	0	0	2178	316			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		5699		0	25							0	0	0	0	0	0	0			0	0	0	0			0	0	1096			0	0	0		
408147																																																																							0	3909	0		1859			4448	46	0	116	27291	1	0	0	8229	186	0	6459	313	613	4041	3262	0	0	1384	4149	6534	6612	227	157								0	0			0	0	183	0	4248	2105			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		8229		0	1							0	1260	0	0	0	301	0			190	190	0	0			0	0	702			0	134	0		
408307																																																																							0	283	3025	0	0	4646	0	4646	16768	0	0	177110	0	0	0	121736	5641	19590	3329	1769	3858	11861	3657	52267	47666	13796	3268	10381	7518	15741	4603		0	0	0		0	0	0	238	0		0	0	372	423	8819	9211	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		3500	0	0	0							0	4924	0	0	0	0	0	0	0	0	0	0	0			0	0	1024			0	0	0		
408642																																																																							0	1911	1596	0	1026	10868	0	10868	77	0	0	130030	0	10084	0	5607	0	0	59850	4572	0	951	0	0	84	31715	36739	24902	13217	2016	0		0	0	0		0	0	2437	0	0		0	0	0	10862	0	41897	0	10084	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	4111	39429	4111							0	0	0	997	0	0	1976	0	0	0	0	0	0			0	0	125			0	0	0		
408875																																																																							0	0	300	0	0	8585	0	8585	1697	0	0	435774	94	0	0	376059	59	213054	179223	83275	42117	42659	23184	26501	140355	53203	628	26	3768	1291	329		0	0	0		0	0	0	0	0		0	0	0	73	5546	28288	0	0	20			26958	14777																							0	0	0	0	0	0	0	0	0	0	0	0		240611	5010	10231	5010							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	20			0	0	0		
409265																																																																							0	1008	0		2452			909	0	0	2	9821	0	0	0	2530	0	0	2944	53	196	447	458	1376	0	1495	2378	1479	682	1238	0								0	0			0	0	0	0	0	605			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	5							0	1362	0	0	0	0	0			0	0	0	0			0	0	948			0	0	0		
410159																																																																							0	890	0		1869			1530	0	0	181	7012	0	0	0	932	0	0	1235	44	338	33	517	0	0	433	808	1432	2225	967	215								0	0			0	0	0	150	0	342			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	8							0	482	0	0	0	0	0			0	0	0	0			0	0	628			0	0	0		
410560																																																																							0	13534	903		30407			15833	0	0	2305	95789	0	1170	0	14386	32	6556	36667	192	679	1453	1524	4686	5852	18558	18044	9336	19774	15691	0								0	0			0	0	14	278	1004	11346			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		55		0	445							0	3103	0	0	0	0	0			0	0	0	0			0	0	1029			0	0	0		
410748																																																																							0	832	8310		0			16029	4063	0	288	180857	0	0	0	104343	1831	1373	41782	3695	6183	16992	22652	53702	265	14374	20186	19486	13692	6441	44								0	0			0	0	5784	11683	0	21052			0			0	647																							0	0	0	0	0	0	0	0	0	0	0	0		49512		0	0							0	3181	0	0	0	0	0			0	0	0				0	0	3461			0	0	0		
410917																																																																							0	4667	5877	0	483	18976	0	18976	3537	0	53	196560	0	0	0	70342	1451	39717	34313	2694	4624	14918	14133	7696	25702	22820	18519	18091	16681	21549	27411		0	0	0		0	0	0	753	0		0	0	3055	14626	30750	25370	0	0	0			0	505																							0	0	0	0	0	0	0	0	0	0	0	0		0	525	158	525							0	10691	0	0	0	0	0	0	0	0	0	0	0			0	0	5246			0	0	0		
410944																																																																							0	8129	0		4125			2229	196	0	0	19145	0	0	0	2894	30	0	4824	0	167	1242	690	765	0	733	4092	5622	4933	839	0								0	1			0	0	0	0	102	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		658		0	56							0	1019	0	0	0	0	0			0	0	0	0			0	0	364			0	0	0		
411053																																																																							0	2852	1273		2482			1306	125	0	0	16510	0	0	0	2152	279	0	5098	262	459	1431	0	0	0	1203	3174	6791	1705	508	560								0	63			0	0	0	0	954	4229			0			154	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	212	0	0	0	257	0			0	0	0	0			0	0	583			0	39	0		
411062																																																																							0	6594	0		3527			3839	0	0	0	25107	0	0	0	5212	7	0	6115	421	622	2703	904	435	0	1343	3729	4023	5184	1854	3543								0	0			0	0	210	0	595	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	3048	0	0	0	0	0			0	0	0	0			0	0	2075			0	0	0		
411174																																																																							0	0	1547		0			380	76	0	0	31958	0	0	0	23545	141	9070	2353	445	2417	358	391	4438	13809	232	1397	1073	248	1134	3875								0	0			0	0	757	625	0	3891			0			517	0																							0	0	0	0	0	0	0	0	0	0	0	0		1000		0	309							0	102	0	0	0	0	0			0	0	0				0	0	585			0	0	0		
411231																																																																							0	1476	0		2190			3403	29	0	269	24404	0	0	0	3186	189	0	10595	207	583	743	658	965	0	4738	5203	4658	3845	1745	863								0	0			0	0	888	0	7237	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	844							0	2207	0	0	0	0	0			0	0	0	0			0	0	2486			0	0	0		
411240																																																																							0	8948	0		7486			844	348	0	180	23928	0	0	220	3946	128	3331	4416	0	88	586	312	2102	776	1907	9732	4412	2662	1181	80								0	9			0	0	400	189	395	197			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	219							0	154	0	0	0	0	0			0	0	0	0			0	0	485			0	0	0		
411473																																																																							0	0	9866	0	0	9519	0	9519	51669	0	0	696523	373	282	69	281662	6788	96616	141238	25081	32518	65586	38446	19223	86431	133463	62532	97084	75365	22891	3614		0	0	0		0	0	0	0	0		0	0	14264	122713	199399	0	282	0	0			28107	6945																							0	0	0	0	0	0	0	0	0	0	0	0	0	348060	0	0	0							0	23	232	15607	0	5322	0	0	0	0	0	0	0			0	0	711			0	0	0	0	
411512																																																																							0	1218	10790		886			27265	17394	0	0	195135	0	0	753	36555	3259	23268	13417	4118	1969	5382	7600	11897	4071	13432	9851	31692	42582	19780	40084								168	764			0	0	2476	8815	44342	40616			0			671	32																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	25	0	0	0	1193	0			0	0	0				0	0	562			0	85	0		
411549																																																																							0	7219	0		8863			687	0	0	332	23891	0	0	0	3114	65	0	10299	355	284	1424	943	52	0	3999	5661	3339	4657	3121	0								0	0			0	0	0	0	731	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1973		0	4							0	1505	0	0	0	0	0			0	0	0	0			0	0	1371			0	0	0		
411576																																																																							0	1123	1051		214			4411	1491	0	71	42841	0	0	0	28522	347	16399	7070	7362	4305	12788	714	871	2390	5001	3064	4217	935	927	10								0	0			0	0	270	0	3545	517			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		27815		0	1							0	895	0	0	0	132	0			0	0	0				0	0	383			0	0	0		
411624																																																																							0	9527	2476		4860			6920	2390	0	188	93993	0	3296	0	40948	1136	4285	21430	1570	4046	10333	11806	5738	6710	7951	7863	13002	12002	10206	1638								0	0			0	0	2287	655	0	16017			0			645	357																							0	0	0	0	0	0	0	0	0	0	0	0		2842		0	0							0	1947	0	0	0	0	851			0	0	0				0	0	1346			0	0	0		
411651																																																																							0	10443	0		42232			3777	0	0	1028	73740	0	7848	0	810	32	0	34677	0	88	90	187	390	55	4376	31375	12008	19273	4371	1479								0	0			0	0	0	0	1428	1068			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		25162		0	0							0	3282	0	0	0	0	0			0	0	0	0			0	0	1792			0	0	0		
412135																																																																							0	1048	81777	11862	0	1346617	0	1346617	53169	0	0	3113836	0	0	0	518722	8665	21827	1225013	4700	21901	17384	4679	4639	458030	1194114	408965	676084	183811	45747	284		0	0	0		0	0	0	319	0		0	0	30433	128046	425731	457436	0	0	0			5087	0	0	0	0	215780	0	0	0	0	0	0	0	0	0	0	209404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1056975	2772	44951	14634							0	20	0	0	3124	0	1096	5087	0	0	0	0	0	0	0	0	0	2268	0	0	0	5087	0		
412153																																																																							0	41073	136		44915			15206	0	0	48	129956	0	0	0	11060	48	562	57549	290	494	1538	606	7608	466	36729	20036	10822	24022	22488	4763								0	29			0	0	937	0	110	10406			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	97							0	3181	0	0	0	0	0			0	0	0	0			0	0	2710			0	0	0		
412452																																																																							0	908	0		1894			3257	55	0	0	19421	0	0	0	3240	94	386	7462	638	153	677	837	935	0	3090	4054	2339	4576	2106	0								0	0			0	0	271	1599	4623	237			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	120							0	2176	0	0	0	0	0			0	0	0	0			0	0	947			0	0	0		
412555																																																																							0	8894	0		11401			8903	0	0	0	39444	0	2687	0	3244	0	74	14853	168	34	72	67	1339	1564	19619	1651	2214	3143	6124	3307								0	0			0	0	300	0	0	1911			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1849		0	0							0	965	0	0	0	0	0			270	270	0	0			0	0	1139			0	0	0		
412667																																																																							0	13672	0		17486			17020	0	0	0	65924	0	0	0	5784	849	0	19677	271	22	303	364	2862	1962	33342	2761	9041	7833	5756	376								0	0			0	0	0	3133	4101	1115			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		28212		0	21							0	899	0	0	0	0	0			0	0	0	0			0	0	1844			0	0	0		
412751																																																																							0	6992	40455	989	45	111258	0	111258	16477	0	14272	1554169	0	0	0	499540	15294	402592	235396	15051	28175	29208	31577	363224	30316	165257	156294	269853	221606	196328	33021		0	0	0		0	0	0	3500	0		0	0	28968	231763	347324	198938	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	31319	0	32308							0	2090	0	13638	1780	2015	3244	0	0	0	0	0	0			0	0	4945			0	0	0		
412845																																																																							0	38404	845	0	17090	17797	0	17797	571	0	315	149205	0	0	0	45240	2126	14387	24804	926	3641	15116	9768	5718	9571	11963	19945	29077	26976	8376	6862		0	0	0		0	0	0	92	0		0	0	1182	1778	6055	8428	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	40	0	40							0	5797	0	0	0	0	0	0	0	39	39	0	0			0	0	3445			0	0	0		
412872																																																																							0	0	0		0			7	339	0	0	36131	0	0	0	35131	35	0	83	1	54	205	443	19268	15128	10	18	452	46	474	0								61	0			0	0	0	0	322	133			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	37	0	0	0	0	0			0	0	0				0	0	66			0	0	0		
413141																																																																							0	7303	20864	0	0	5616	0	5616	15	0	0	419466	0	0	0	302217	502	18921	16681	2986	13198	17199	10912	131248	106733	3118	7350	26643	31240	30800	10481		0	0	0		0	0	0	0	0		0	0	0	31580	34267	15552	0	0	0			444	5891																							0	0	0	0	0	0	0	0	0	0	0	0		219064	1157	0	1157							0	0	0	82	0	14	0	0	0	0	0	0	0			0	0	393			0	0	0		
413208	26770142	5310713	180352	13153530	4196189	404079	12337	78133055	0	111443	17319058	52237213	7041542	1050846	480481	933221	295709	0	2207351	0	151545	4562183	20208911	235585	24060	697309	0	0	0	15409	449176	0	0	0	490521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2069224	298872	43590	43420	0	298872	0	0	0	0	0	0	681139	0	0	0	0	0		0	1028697	4228	141795	13113808	3316479		3019472	59955	12337	74820959	0	15409		15346222	328961	8803441		1506674	2886784	1715400	2864100	3889807	1581222							2206807			0	3907222			20208911	235421					43320	963287	1115522	4897905			0			424946	391086	0	0	0	0	0	0	0	449176	0	0	0	0	0	0	0	0	0	0	490521	0	0	0															458489	3770136									43590	0	27818	965	869	129423				0			0	0			582986	0	0					
413271																																																																							0	0	2823		0			476	11270	0	0	110361	0	0	36	71758	8565	30780	1465	1420	782	4255	9317	46424	8695	1651	827	6996	4141	20968	3799								0	24			0	0	0	0	6838	8475			0			296	335																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	7	0	0	0	631	511			0	0	0				0	0	125			0	0	0		
413347																																																																							0	2169	0		443			2942	0	0	298	23317	0	0	0	10941	0	0	3922	169	963	4045	5258	506	0	1757	1033	5247	3506	761	56								0	0			0	0	616	0	127	3154			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	905	0	0	0	0	0			0	0	0				0	0	1722			0	0	0		
413543																																																																							0	22673	563		10475			8691	180	0	753	70383	0	0	0	14275	1024	11788	12478	227	235	573	659	7343	5237	6343	9360	8555	7213	13235	11402								297	36			0	0	21	202	0	5414			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		2645		0	4							0	1840	0	0	0	0	0			0	0	0	0			0	0	3935			0	0	0		
413646																																																																							0	20385	3632		16811			34291	3790	0	2965	174641	0	0	0	42380	3312	4092	52484	2799	6655	21852	6401	854	3396	18192	29631	50167	28843	3704	654								395	468			0	0	2183	776	22865	7213			0			0	146																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	529							0	5939	0	0	0	0	0			0	0	0	0			0	0	6707			0	0	0		
413673																																																																							0	2412	2018		353			12791	5886	0	333	132760	0	0	0	66122	10920	44004	9887	16184	4256	4351	4538	5383	30192	6888	12120	15584	5264	12298	8975								0	0			0	0	1035	1677	19984	6082			0			70	327																							0	0	0	0	0	0	0	0	0	0	0	0		83453		0	128							0	1025	0	0	0	62	0			0	0	0				0	0	1994			0	119	0		
413730																																																																							0	1854	927		1402			993	0	0	418	9390	0	0	0	1908	240	0	2885	204	202	75	698	729	0	1403	1081	572	2185	780	976								0	0			0	0	0	97	803	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	5							0	246	0	0	0	0	0			0	0	0	0			0	0	497			0	0	0		
413758																																																																							0	13335	0		20538			6731	0	0	156	58906	0	1593	0	811	0	0	26001	2	120	347	243	100	0	21099	7776	16807	10266	2120	0								0	0			0	0	0	0	0	9268			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		11749		1150	15							0	2234	0	0	0	0	0			329	329	0	0			0	0	3075			0	0	0		
413851																																																																							0	1370	0		5634			1308	0	0	18	10631	0	0	0	1226	0	0	8001	0	1	5	101	517	601	7939	61	109	779	131	387								30	0		0	0	0	0	0	0	729			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	16							0	186	0	0	0	0	0			0	0	0	0			0	0	114			0	0	0		
414102																																																																							0	108	0		32			9772	0	0	0	151636	1	0	0	68055	38226	0	21995	3	1624	13260	24369	26602	0	14465	5903	13049	25832	22216	0								0	0			0	0	3987	204	17453	8404			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	143							0	1801	0	0	0	214	0			0	0	0				0	0	3452			0	0	0		
414652																																																																							0	10400	0		24514			8646	0	0	0	57942	0	900	1415	4102	77	215	26767	152	221	230	771	2570	157	6364	21498	6042	10180	7071	2174								493	0			0	0	13	416	2918	50			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		15771		0	198							0	3680	0	0	0	0	0			0	0	0	0			0	0	1535			0	0	0		
414764																																																																							0	1075	0		4798			19999	0	0	29	123511	0	0	0	35891	440	928	29494	2002	2214	7611	10423	12406	1233	39315	4630	16867	19280	7297	230								0	39			0	0	1338	2557	21351	15918			0			0	224																							0	0	0	0	0	0	0	0	0	0	0	0		100697		0	374							0	9318	0	0	0	0	0			0	0	0				0	0	10384			0	0	0		
414858																																																																							0	3445	2708		772			8162	0	0	0	65761	94	0	0	28364	394	20291	8399	770	2669	6421	1908	9260	7336	3204	6738	7720	5790	9775	4188								0	0			0	0	1348	2809	6252	5208			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		59462		0	212							0	2097	0	0	0	0	0			0	0	0				0	0	4084			0	0	0		
415677																																																																							0	0	1881	0	0	30486	0	30486	13177	0	0	260877	110	1438	0	116760	34376	40843	39089	9117	12253	16389	1011	5343	66191	46349	18929	34781	11141	11584	4067		0	0	0		0	0	0	1524	0		83444	70466	7673	16473	16552	20252	0	1438	508			807	6101	0	0	0	39721	0	0	0	0	0	0	0	0	0	0	38372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		129423	0	0	0							0	62	0	808	0	917	1773	380	0	0	0	0	0	0	0	0	0	333	0	0	0	380	0		
415770																																																																							0	0	991		0			0	0	0	0	73923	0	0	0	63879	1148	139	2212	284	1393	4480	5407	33356	17917	302	322	836	2359	5399	674								0	0			0	0	0	1586	2406	1971			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		59661		0	0							0	1398	0	0	0	0	0			0	0	0				0	0	544			0	0	0		
415855																																																																							0	1710	0		2968			629	0	0	0	7022	0	0	0	499	0	0	3553	68	131	255	33	12	0	2975	573	1512	974	380	28								0	0			0	0	0	0	257	488			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	302	0	0	0	0	0			0	0	0	0			0	0	169			0	0	0		
416245																																																																							240	40138	257325	1762	27752	270320	0	270320	113610	0	23776	2006017	0	0	7635	378519	38736	252005	499791	52369	125127	107492	37440	26419	26131	633247	196870	375905	305257	84231	1766		0	240	0		0	0	0	1152	6730		0	0	19421	94330	304765	407335	0	0	0			11486	2080	17527	0	184	17897	815	1177	20853	11316	0	0	1594	20095	0	339	19805	1150	1177	25339	12952	0	0	4157	0	0	0	0	0	0	0	0	0	0	0	0		598104	12498	0	14260							0	3842	0	3019	0	2361	239	1805	0	1280	0	0	0	0	0	0	0	10496	49	49	0	1805	0		
416272																																																																							0	0	0		0			71	1112	0	0	38669	0	0	0	28584	403	13511	1287	47	7809	4611	1277	4385	8054	1188	1112	1101	489	4760	988								0	27			0	0	312	804	6461	0			0			234	1257																							0	0	0	0	0	0	0	0	0	0	0	0		24719		0	5							0	408	0	0	0	0	0			8	0	0				8	0	482			0	0	0		
416339																																																																							0	6461	733		14595			9658	207	0	0	54885	0	3135	0	13071	44	2441	14468	216	1617	3790	4459	212	2309	5122	7513	3694	10049	5980	8336								0	0			0	0	656	0	48	5526			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		8378		0	37							0	485	0	0	0	0	0			0	0	0	0			0	0	229			0	0	0		
416348																																																																							0	9966	6760		5525			19324	164	0	0	172595	0	0	0	56960	3077	0	52274	4681	9334	34788	4304	3008	708	16211	24652	46331	18525	9504	118								0	0			0	0	4923	12700	28596	16627			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		61727		0	0							0	0	0	0	0	0	117			0	0	0	0			0	0	7973			0	0	0		
416357																																																																							0	2717	0		14914			2888	0	0	0	22038	0	0	0	436	0	0	16408	111	10	75	240	0	0	13655	2632	2557	2268	144	68								0	0			0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	988	0	0	0	0	0			0	0	0	0			0	0	95			0	0	0		
416656																																																																							0	37324	108		11164			6773	607	0	0	133623	20	29689	1784	28582	659	17902	19172	1867	5948	13275	3375	3293	824	6219	20768	23235	26685	25078	2237								126	0			0	0	781	0	1784	8663			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	25							0	3886	0	0	0	0	0			0	0	0	0			0	0	3472			0	0	0		
416674																																																																							0	101	7498	0	27	12246	0	12246	12681	0	0	200990	0	0	3528	81830	4411	30570	46477	5568	12230	36111	4512	3649	16208	19783	26283	38654	12554	13014	3952		0	0	0		0	0	309	283	0		0	0	10134	10725	41825	17324	0	0	0			2163	1150																							0	0	0	0	0	0	0	0	0	0	0	0	0	64991	0	0	0							0	380	0	1620	313	2620	6151	605	0	24	0	0	0			24	0	1216			0	605	0	0	
416973																																																																							0	1635	110		0			136	7207	0	0	48849	0	0	136	29475	2924	13167	2360	833	6199	4254	3617	2728	11443	7214	2016	4036	2547	1816	723								0	64			0	0	630	822	975	3834			0			544	0																							0	0	0	0	0	0	0	0	0	0	0	0		31448		0	7							0	728	0	0	0	511	0			51	0	0				19	32	302			0	0	0		
417149																																																																							0	2729	22593	0	352	17227	0	17227	5199	0	0	224219	0	0	0	64479	1202	23461	122546	10108	22660	17513	952	1736	9499	38920	62189	39428	15777	307	0		0	0	0		0	0	0	0	0		0	0	3829	23364	34723	44407	0	0	0			3201	146																							0	0	0	0	0	0	0	0	0	0	0	0		68226	67	0	67							0	1417	0	770	1563	2020	1563	35	0	115	115	0	0			0	0	2631			0	35	0		
