"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
99376																																	23492	385	0	23492	30000	true	0	0	0	385	0	0	309	0	28548	0	false	0	0	0	0	15000	15000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0		www.cifwithncb.coop	National Cooperative Bank															www.ncb.coop	
99442																																	0	90	11517	0	31354		0	0	0	21	0	69	3339	2	0	0			0	0	11517	17458	2379	0	0	0	0	0	0	0	0	true	true																																																http://WWW.BANKCOM.COM	
99536																																	0	67	0	0	0		0	23	0	44	0	0	10165	4	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		bankofputnamcounty.com	
99853																																	0	45	0	0	0	true	0	0	0	45	0	0	1345	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true																									http://www.fsbnoble.com	
100236																																	0	1833	0	0	0		0	1149	0	361	0	323	1218	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		https://www.sunmarkbank.com/	
100357																																	50	0	0	0	0		50	0	0	0	0	0	6000	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		legend-bank.com	
100562																																	11932	3071	85737	6419	98730	true	5513	1405	0	1386	0	280	3974	3	6419	0	true	0	12993	0	85737	0	0	0	0	12993	0	0	0	0	12993	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.tricounties.bank.com																http://www.tcbk.com	
100777																																	3	0	0	0	0		3	0	0	0	0	0	1110	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true																										www.cfsbank.com	
100843																																	0	285	75250	0	75250		0	163	0	122	0	0	351	0	0	0			0	0	75250	0	0	0	0	0	0	0	0	0	0																																																		www.fnbc.us	
101019	0	0	335000	0	335000	true	0	33660	2	0	0	true	0	0	335000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					335000			0	0	0	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0		0	0	0	0	0																															www.leumiusa.com	
101037																																	0	528	0	0	0	true	0	112	0	0	0	416	4399	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.fabt.com																www.fabt.com	
101439																																	0	320	0	0	0	true	0	198	0	112	0	10	745	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.durdenbc.com	
101671																																	759	0	5000	759	23004	true	0	0	0	0	0	0	9636	2	759	0	true	0	0	0	5000	5024	12980	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.adirondackbank.com	
101738																																	0	146	4692	0	4692		0	65	0	81	0	0	210	0	0	0			0	0	4692	0	0	0	0	0	0	0	0	0	0																																																		www.gsnb.com	
101952																																	0	0	0	0	0	true	0	0	0	0	0	0	734	0	0	0	true		0	0	0	0	0	0	0	0	0	0	0	0	0	true	true																																																http://www.bradynationalbank.com	
102155																																	82	0	0	0	0		82	0	0	0	0	0	51	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.sgbok.com	
102333																																	0	0	0	0	0	true	0	0	0	0	0	0	339	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																http://www.wilcobank.com	
102342																																	0	146	2031	0	4154		0	146	0	0	0	0	107	0	0	0			0	0	2031	2117	6	0	0	0	0	0	0	0	0																																																		WWW.RACCOONVALLEYBANK.COM	
102539																																	0	0	0	0	0		0	0	0	0	0	0	1058	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.communities1st.com	
102557																																	0	0	1500	0	7671		0	0	0	0	0	0	735	0	0	0			0	0	1500	2500	3357	314	0	0	0	0	0	0	0																																																		www.foundationonebank.com	
102874																																	423	0	0	423	0	true	0	0	0	0	0	0	989	0	423	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.papercitysavings.com	
103134																																	0	0	5211	0	5211	true	0	0	0	0	0	0	2375	1	0	0	false	0	0	0	5211	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://WWW.BKOFCOMMERCE.COM	
103255																																	3978	1588	40000	3978	62095	true	0	920	0	668	0	0	14617	4	3978	0	true	0	8500	0	40000	0	0	680	0	8500	0	0	12915	0	21415	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.landmarkbank.com	
103563																																	0	0	0	0	0	true	0	0	0	0	0	0	63	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																							false	false	false	false	false																					http://www.fsbmobeetie.com	
104234																																	0	0	0	0	0		0	0	0	0	0	0	990	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.hcbwv.com	
104542																																	0	0	0	0	0		0	0	0	0	0	0	49	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.marseillesbank.com	
104971																																	0	721	0	0	0		0	40	0	505	176	0	106	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true																										www.martinsvillefirst.com	
105026																																	0	2916	26000	0	31000		0	2296	0	527	0	93	13314	4	0	0			0	0	26000	0	5000	0	26000	0	0	0	0	0	0																																																		www.fbwbank.com	
105222																																	0	145	1000	0	4000		0	145	0	0	0	0	2712	2	0	0			0	0	1000	3000	0	0	0	0	0	0	0	0	0																																																		www.virginiacommunitybank.com	
105473																																	0	59	732	0	737	true	0	19	0	40	0	0	2413	1	0	0	false	0	0	0	732	2	3	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	true																										www.homefederalbanktn.com	
105530																																	0	876	0	0	0		0	775	0	101	0	0	1712	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.fsbankmctn.com	
106359																																	1100	1615	124000	0	149000	true	1100	938	0	0	0	677	9992	3	0	0	true	0	0	0	124000	25000	0	0	99000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.ffb.com	
106452																																	0	11210	0	0	0		0	11210	0	0	0	0	3840	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																		www.pueblobankandtrust.com		www.pbandt.mobi														www.pbandt.com	
106676																																	0	0	2291	0	13784		0	0	0	0	0	0	1135	0	0	0			0	0	2291	6493	1000	4000	0	0	0	0	0	0	0																							1	true																										www.bhsla.com	
107244																																	51396	27668	40581	0	42404	true	51396	16250	0	1516	0	9902	671	1	0	0	false	0	0	0	40581	66	14	1743	40464	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bankozarks.com	
107459																																	0	0	0	0	0		0	0	0	0	0	0	380	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.corderbank.com	
107570																																	809	0	8000	809	38000		0	0	0	0	0	0	76	0	809	0			0	0	8000	17000	6000	7000	0	0	0	0	0	0	0																																																		www.firstfedindiana.bank	
107758																																	0	0	0	0	2390		0	0	0	0	0	0	604	0	0	0			0	0	0	200	1940	250	0	0	0	0	0	0	0																																																		onlinebanking.bvsb.net	
108072																																	0	189	43	0	2933		0	0	0	0	0	189	1839	1	0	0			0	0	43	2090	96	704	0	0	0	0	0	0	0																																			Bank of Buffalo		Bank of Gillette		Bank of Sheridan											www.buffalofed.com	
108269																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.fnbmoody.com	
108652																																	0	325	0	0	0		0	237	0	35	0	53	189	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.fnbob.com	
108746																																	0	0	0	0	0		0	0	0	0	0	0	4486	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		onlinebanking.masoncitynationalbank.com	
108951																																	40	0	400	0	10925		40	0	0	0	0	0	1489	0	0	0			0	0	400	5351	3600	1574	0	0	0	0	0	0	0																																																		www.reliabank.com	
109136																																	0	14756	0	0	0		0	8871	0	0	0	5885	11717	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																														0	0	0	0																	WWW.PEOPLESBANKTRUST.COM	
109154																																	0	51	1500	0	1500		0	51	0	0	0	0	362	0	0	0			0	0	1500	0	0	0	0	0	0	0	0	0	0																																																		WWW.fsbbyron.com	
109453																																	329	0	3000	0	8030		329	0	0	0	0	0	712	0	0	0			30	0	3000	3250	1750	0	0	30	0	0	0	0	0																																																		http://www.ebankstar.com	
109574																																	0	0	3000	0	12370	true	0	0	0	0	0	0	506	0	0	0	false	0	0	0	3000	5000	3000	1370	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.haverhillbank.bank																www.haverhillbank.com	
109659																																	0	178	0	0	1353		0	0	0	78	100	0	6003	3	0	0			0	0	0	832	521	0	0	0	0	0	0	0	0																																																		http://www.theuncommonbank.com	
110413																																	199	186	0	199	0	true	0	0	0	186	0	0	1092	1	199	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.suttonbank.com	
110936																																	2	0	0	0	0		2	0	0	0	0	0	19	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.bbamericas.com	
110945																																	0	1767	8800	0	14012		0	0	0	0	0	1767	337	0	0	0			0	0	8800	0	145	5067	0	0	0	0	0	0	0																																																		www.usbky.com	
110972																																	0	0	0	0	0	false	0	0	0	0	0	0	740	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true						0	0	0	0																	WWW.FIRSTFEDERALWASHINGTON.COM	
111157																																	0	0	10101	0	10468	true	0	0	0	0	0	0	1997	1	0	0	false	0	0	0	10101	0	0	367	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bankoflindsay.com	
111205																																	681	0	22000	681	52512		0	0	0	0	0	0	3617	2	681	0			0	0	22000	18847	10290	1375	0	0	0	0	0	0	0																																		banksis.us		banksisonline.com		banksisonline.net		secure.banksis.net		banksisstatus.com		banksis.me						banksis.com	
111661																																	0	53	200	0	33068		0	0	0	0	0	53	4232	3	0	0			0	0	200	6896	6400	19572	16000	0	0	0	0	0	0																																																		www.fnbmv.com	
111942																																	1447	3790	9500	1293	22089	true	154	3183	0	179	0	428	886	0	1293	0	false	0	0	0	9500	12500	0	0	0	0	89	0	0	0	89	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.myfirstnational.com	
111979																																	0	4294	0	0	0		0	2088	876	1075	0	255	8917	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.ssbwa.com	
112163																																	2870	1929	45017	0	65157	true	2870	34	0	926	0	969	40018	9	0	0	false	0	0	0	45017	35	20105	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.gnty.com	
112332																																	167	138	0	0	5289	true	167	0	0	99	0	39	135	0	0	0	false	0	0	0	0	4306	983	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.fnbhartford.com	
112444																																	0	0	5000	0	17000	true	0	0	0	0	0	0	9250	3	0	0	true	0	0	0	5000	7000	0	5000	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.jacksoncountybank.com	
112510																																	0	0	0	0	0		0	0	0	0	0	0	747	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.balticstatebank.com	
112556																																	0	0	500	0	500		0	0	0	0	0	0	59	0	0	0			0	0	500	0	0	0	0	0	0	0	0	0	0																																																		www.statebankofchandler.bank	
112837	599906	46804	9427	305248	25308861	true	150163	1515	1	305248	144495	true	0	4090811	13134427	1098	356	347	13125000	5187178	3724933	3214488	46034	0	0	0	0	0	0	3905	0	0					25308861			0	0	42619	0	4185								0										0		true	true			0	0	0	0	0	0	0	0	0		0	0	0	0	0															banking.capitalone.com	Capital One Bank	https://intellix.capitalonebank.com	Capital One cafe	https://lbox.capitalonebank.com/		https://ce.solutions-corporate.com/Login.aspx		https://rcm.emdeon.com/Portal/cologin.faces		https://www.itms-online.com/CapitalOneDefault.aspx		https://www.capitalone.com/commercial/depository-services/	https://p2ppayments.capitalone.com	https://www.zellepay.com/	verified.capitalone.com	www.capitalone.com	
113003																																	0	0	0	0	0	true	0	0	0	0	0	0	1416	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.staffordsavingsbank.com	
113030																																	0	0	0	0	0		0	0	0	0	0	0	758	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																		m.facebook.com/thefarmersstatebank																www.farmersstate-online.net	
113441																																	320	58	3000	93	36880		227	0	0	58	0	0	4219	4	93	0			0	0	3000	2500	0	31380	31500	0	0	0	0	0	0																																		http://www.gofsb.com																http://www.farmersstatebank.com	
113601																																	0	0	0	0	0		0	0	0	0	0	0	8	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.bankofnewengland.com	
113740																																	637	341	0	637	0	true	0	0	0	341	0	0	1339	1	1787	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fsb.bank	
113937																																	0	1334	0	0	0		0	1334	0	0	0	0	3327	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.merchantsbankal.com	
114149																																	1518	49	5400	0	5900	true	1518	0	0	0	0	49	2061	1	0	0	false	0	0	0	5400	0	500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.partnersbankwi.com	
114158																																	0	0	4300	0	4300		0	0	0	0	0	0	1875	2	0	0			0	0	4300	0	0	0	0	0	0	0	0	0	0																														0	0	0	0	WWW.FNBHUGOTON.COM																WWW.FNBLIBERAL.COM	
114251																																	201	248	200	0	4414		201	0	0	0	0	248	742	1	0	0			0	0	487	570	1320	1969	4346	0	0	0	68	0	0																																		fmbankclfd.com	Farmers & Merchants State Bank of Clarkfield															fmbankminnesota.com	
114260																																	2866	10997	0	2866	316	true	0	6775	0	138	0	4084	14407	1	2866	0	false	0	36	0	0	0	0	0	0	36	143	137	0	0	316	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbalaska.com	
114457																																	0	936	0	0	0		0	0	31	580	0	325	301	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.fnbec.com	
114774																																	4527	9	0	4527	0	false	0	9	0	0	0	0	25	0	4527	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.abbemae.com	
114840																																	0	0	7000	0	10719	true	0	0	0	0	0	0	2999	2	0	0			0	0	7000	705	0	3014	0	0	0	0	0	0	0																																																		http://www.fsbmybank.com	
114859																																	0	0	8235	0	9979		0	0	0	0	0	0	411	0	0	0			0	0	8235	0	794	950	0	0	0	0	0	0	0																																																		www.firstofminden.com	
115100																																	367	0	4300	367	4300	true	0	0	0	0	0	0	6142	4	860	0	false	0	0	0	4300	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://WWW.FNBANKSUFFIELD.COM	
115146																																	0	54	0	0	5917		0	0	0	0	0	54	4005	2	0	0			0	0	0	1000	3000	1917	0	0	0	0	0	0	0																																																		http://www.STANSGARBANK.COM	
115575																																	1778	0	0	341	0	true	1437	0	0	0	0	0	2516	0	485	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.equitablebank.com	
116358																																	0	0	0	0	0		0	0	0	0	0	0	756	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.statebankcoldspring.com	
116554																																	0	0	0	0	0		0	0	0	0	0	0	168	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		fsbec.com	
116639																																	0	65	0	0	0	true	0	0	0	65	0	0	19	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												https://www.bankofwalnutgrove.com	
116741																																	0	0	500	0	3000		0	0	0	0	0	0	273	0	0	0			0	0	500	1500	1000	0	0	0	0	0	0	0	0																																																		http://www.ubtc.net	
117038																																	0	810	0	0	0	true	0	0	0	0	0	810	871	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.hnbfirst.com	
117074																																	0	0	13000	0	18000		0	0	0	0	0	0	1129	0	0	0			0	0	13000	5000	0	0	0	0	0	0	0	0	0																							1	true																										colonialfed.com	
117458																																	0	0	43010	0	43010		0	0	0	0	0	0	1120	1	0	0			0	0	43010	0	0	0	0	0	0	0	0	0	0																																																			
117672																																	1174	0	4500	299	10901		875	0	0	0	0	0	2941	2	299	0			0	0	4500	1750	4651	0	0	0	0	0	0	0	0																																																		www.theabingtonbank.com	
117775																																	0	0	5000	0	10000	true	0	0	0	0	0	0	486	0	0	0	false	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.sobanco.com	
118156																																	0	203	10150	0	10150	true	0	0	0	0	0	203	2579	2	0	0			0	0	10150	0	0	0	0	0	0	0	0	0	0																																																		http://www.sbtcparis.net	
118660																																	176	0	4600	176	12876		0	0	0	0	0	0	0	0	176	0			0	0	4600	0	236	8040	0	0	0	0	0	0	0																																																		https://www.hbc.bank	
118736																																	0	177	3500	0	6500	true	0	177	0	0	0	0	1026	0	0	0			3000	0	3500	0	0	0	0	3000	0	0	0	0	3000	true	true																																	Bank of Yazoo															http://www.bankofyazoo.com	
119153																																	0	0	0	0	0	true	0	0	0	0	0	0	659	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.SNBENID.COM	
119528																																	752	429	15000	202	35000		550	169	0	260	0	0	5100	1	202	0			0	0	15000	10000	10000	0	0	0	0	0	0	0	0																																																		www.farmersnb.com	
119779																																	1717	41	17463	1717	47801	true	0	0	0	0	0	41	2165	3	3402	0	true	0	0	0	17463	15639	13699	1000	2000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0	www.capecodcoop.com	The Cooperative Bank of Cape Cod	www.capecodcooperativebank.com		www.thecooperativebankofcapecod.com		www.cccnetbank.com										www.mycapecodbank.com	
119872																																	477	0	51025	477	61287		0	0	0	0	0	0	7149	2	477	0			0	0	51025	0	2262	8000	12000	0	0	0	0	0	0																							1	true																										www.fsbdover.com	
120476																																	0	0	1000	0	4000		0	0	0	0	0	0	179	0	0	0			0	0	1000	2000	1000	0	4000	0	0	0	0	0	0																							1	true																										www.argentinefed.com	
120542																																	1612	1024	5000	0	5000	true	1612	0	0	0	0	1024	6256	2	0	0	true	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.statebankofchilton.com	
120609																																	493	206	0	493	1200	true	0	0	0	206	0	0	1605	0	508	0	true	0	0	0	0	0	0	1200	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	60	248																		www.thomastonsavingsbank.com	
120953																																	547	0	0	0	1306		547	0	0	0	0	0	278	0	0	0			0	0	0	1306	0	0	0	0	0	0	0	0	0																																																		http://www.fsbparkston.com	
121642																																	1092	23288	170196	0	220902	true	1092	18293	772	1282	0	2941	25335	3	0	0	true	0	0	0	170196	20275	431	30000	200000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0																												http://www.bankplus.net	
121651																																	0	0	4350	0	4350		0	0	0	0	0	0	606	1	0	0			0	0	4350	0	0	0	0	0	0	0	0	0	0																																																		www.jonesborostatebank.com	
121679																																	271	0	44310	271	54620	true	0	0	0	0	0	0	1266	1	271	0	false	0	0	0	44310	10000	0	310	2500	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.mymutualbank.com	
121914																																	0	80	1500	0	1500	true	0	0	0	80	0	0	1549	1	0	0	true	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.csborbisonia.com	
122153																																	0	0	0	0	0	true	0	0	0	0	0	0	33	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																http://www.jacksonparishbank.com	
122546																																	0	0	0	0	0		0	0	0	0	0	0	199	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.fnbofsandoval.com	
122573																																	0	1461	0	0	0	false	0	0	0	862	0	599	1619	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.delancofsb.com	
122854																																	47198	8189	445000	0	560687	true	47198	2170	0	2219	0	3800	66799	8	0	0	false	0	0	0	445000	90024	25000	663	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												ibtx.com						grandbankoftexas.com		ibcentx.com		ibgfinancialadvisors.com		northstarbanks.com				www.independent-bank.com	
123075																																	0	0	0	0	0		0	0	0	0	0	0	356	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true																										www.miltonsavingsbank.com	
123374																																	0	394	0	0	0	true	0	289	0	105	0	0	1447	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.beauregardfsb.com	
123646																																	1143	1527	0	1143	27926		0	1494	0	11	0	22	6967	2	1122	0			0	0	0	16673	10572	681	0	0	0	0	0	0	0																																																		www.salin.com	
124344																																	0	0	30000	0	30000	true	0	0	0	0	0	0	5026	2	0	0	true	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bankofsunprairie.com	
124830																																	0	556	0	0	0		0	50	237	268	0	1	2575	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.bankofcamilla.net	
125154																																	0	945	0	0	4685	true	0	345	0	600	0	0	203	0	0	0	false	0	4685	0	0	0	0	0	0	4685	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0		Sheppard Bank															www.fsnb.com	
125471																																	40188	11697	2356000	999	3016000	true	39189	2287	0	2068	0	7342	26	0	999	0	true	0	0	0	2356000	610000	50000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.snb.com	
125855																																	4279	3571	5715	2880	15279		1399	1682	550	318	0	1021	27511	4	2880	0			0	0	5715	0	0	9564	0	0	0	0	0	0	0																																																		www.sabinebank.com	
125873																																	65	0	0	65	3750		0	0	0	0	0	0	721	0	65	0			0	0	0	2500	1250	0	0	0	0	0	0	0	0																																																		claycountysavings.com	
125958																																	0	0	0	0	0		0	0	0	0	0	0	659	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			
126012																																	0	4	0	0	0	true	0	4	0	0	0	0	1217	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																http://www.champlainbank.com	
126049																																	0	66	0	0	651		0	0	0	45	0	21	1089	1	0	0			0	0	0	651	0	0	651	0	0	0	0	0	0																																																		www.bankofstarcity.com	
126375																																	0	0	0	0	0		0	0	0	0	0	0	9	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							2	true																										HTTP://WWW.VIDFEDONLINE.COM	
126553																																	0	338	0	0	1996	true	0	0	0	0	0	338	288	0	0	0	false	0	0	0	0	0	0	1996	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.banknorthshore.com	
126740																																	442	0	0	0	9424		442	0	0	0	0	0	1022	0	0	0			0	0	0	0	5000	4424	0	0	0	0	0	0	0																																																		WWW.FNBSTAUNTON.COM	
126834																																	0	1349	0	0	0		0	46	0	1244	0	59	4389	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																		wwwicitizensbankgordonsvilletn.net		www.citizensbankcarthagetn.com		www.citizensbankspartatn.com		www.citizensbankcookevilletn.com										www.citzcar.com	
127055																																	377	0	0	377	0		0	0	0	0	0	0	80	0	377	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.wbduluth.com	
127224																																	0	148	0	0	0		0	0	0	96	0	52	441	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.fun-bank.com	
128258																																	0	0	0	0	0	true	0	0	0	0	0	0	376	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																http://www.westerndakotabank.com	
