"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD966	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH290	RCFDH291	RCFDH292	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	
537551																																																																																																																																																																																																																																																	
537560																																																																																																																																																																																																																																																	
538222																																																																																																																																																																																																																																																	
538473																																																																																																																																																																																																																																																	
538754																																																																																																																																																																																																																																																	
538802	1707429	4800	0	0	726232	580222	546680	33542	0	90627	9986	80641	0	0	218250	1326	69683	0	147063	0	0	0	0	0	12656	0	2048	0	10608	648029	189792	375671	442940	0	0	0	0	0	0	14922	7461	0	0	0	7461	641	128	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	71466	35733	0	0	0	35733	658029	189794	375671	488998	0	37959	187836	488998	726232	0	0	0	0	0	0	0	0	3808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396620	0	0	375671	17141	0	0	0	13	0	0	0	0	0	13	358235	0	86229	3878	0	268128	0	0	0	0	0	0	0	0	0	0	0	55606	55606	0	0	11419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50984	13	0	0	0	0	0	0	0	0	10000	10000	10000	0	0	0	0	
538950																																																																																																																																																																																																																																																	
539032																																																																																																																																																																																																																																																	
539340																																																																																																																																																																																																																																																	
539377																																																																																																																																																																																																																																																	
539452																																																																																																																																																																																																																																																	
539667																																																																																																																																																																																																																																																	
539872																																																																																																																																																																																																																																																	
540056																																																																																																																																																																																																																																																	
540542																																																																																																																																																																																																																																																	
540551																																																																																																																																																																																																																																																	
540739																																																																																																																																																																																																																																																	
540775																																																																																																																																																																																																																																																	
540850																																																																																																																																																																																																																																																	
540926																																																																																																																																																																																																																																																	
541035																																																																																																																																																																																																																																																	
541101	298719000	137000	0	0	120565180	102741000	84386000	16805000	390000	40223000	15323000	24813000	15000	72000	63547000	29954000	26444000	2656000	4493000	5254000	0	0	0	0	25437000	1629000	176000	318000	12698000	138010000	71124000	4690000	38811000	4847000	4847000	0	921000	92000	3659000	96000	48000	0	6000	0	42000	145000	29000	0	4000	13000	9000	0	0	0	0	0	0	0	0	0	0	0	0	23086000	11543000	0	274000	2000	11201000	140034000	81873000	5345000	85729000	0	16374600	2672500	85729000	120565180	7838000	16902000	16902000	0	0	0	0	0	0	0	0	0	0	44000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11000	138000	2667000	1244000	23000	73000	2701000	0	0	0	0	0	0	0	0	0	885000	275000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217000	0	0	0	0	217000	0	909000	0	0	0	909000	272000	0	272000	226000	0	0	0	0	0	226000	33372000	0	6718000	2881000	816000	20032000	2925000	5254000	0	7867000	0	4000	281000	264000	17000	120000	0	9116000	9116000	0	6046000	0	0	0	0	0	0	354000	345000	9000	151000	0	780000	779000	1000	306000	0	39611000	3742000	0	0	4000	26000	175000	0	3000	0	26379000	26379000	0	0	0	7234000	44000	
541231																																																																																																																																																																																																																																																	
541307																																																																																																																																																																																																																																																	
541642																																																																																																																																																																																																																																																	
541754																																																																																																																																																																																																																																																	
541857																																																																																																																																																																																																																																																	
542153																																																																																																																																																																																																																																																	
542340																																																																																																																																																																																																																																																	
542528																																																																																																																																																																																																																																																	
542649																																																																																																																																																																																																																																																	
542667																																																																																																																																																																																																																																																	
542854																																																																																																																																																																																																																																																	
543262																																																																																																																																																																																																																																																	
543459																																																																																																																																																																																																																																																	
543570																																																																																																																																																																																																																																																	
543945																																																																																																																																																																																																																																																	
544335																																																																																																																																																																																																																																																	
544447																																																																																																																																																																																																																																																	
544577																																																																																																																																																																																																																																																	
544652																																																																																																																																																																																																																																																	
544951																																																																																																																																																																																																																																																	
545042																																																																																																																																																																																																																																																	
545154																																																																																																																																																																																																																																																	
545604																																																																																																																																																																																																																																																	
545846																																																																																																																																																																																																																																																	
546003																																																																																																																																																																																																																																																	
546320																																																																																																																																																																																																																																																	
546384																																																																																																																																																																																																																																																	
546535																																																																																																																																																																																																																																																	
546544																																																																																																																																																																																																																																																	
547251																																																																																																																																																																																																																																																	
547550																																																																																																																																																																																																																																																	
547840																																																																																																																																																																																																																																																	
548052																																																																																																																																																																																																																																																	
548203																																																																																																																																																																																																																																																	
548267																																																																																																																																																																																																																																																	
548351																																																																																																																																																																																																																																																	
548472																																																																																																																																																																																																																																																	
548641																																																																																																																																																																																																																																																	
548771																																																																																																																																																																																																																																																	
548829																																																																																																																																																																																																																																																	
548856																																																																																																																																																																																																																																																	
549862																																																																																																																																																																																																																																																	
550279																																																																																																																																																																																																																																																	
550354																																																																																																																																																																																																																																																	
550448																																																																																																																																																																																																																																																	
550635																																																																																																																																																																																																																																																	
550653																																																																																																																																																																																																																																																	
550756																																																																																																																																																																																																																																																	
550952																																																																																																																																																																																																																																																	
551016																																																																																																																																																																																																																																																	
551070																																																																																																																																																																																																																																																	
552059																																																																																																																																																																																																																																																	
552161																																																																																																																																																																																																																																																	
552545																																																																																																																																																																																																																																																	
552657																																																																																																																																																																																																																																																	
552956																																																																																																																																																																																																																																																	
552974																																																																																																																																																																																																																																																	
553038																																																																																																																																																																																																																																																	
553926																																																																																																																																																																																																																																																	
553944																																																																																																																																																																																																																																																	
554268																																																																																																																																																																																																																																																	
554343																																																																																																																																																																																																																																																	
554473																																																																																																																																																																																																																																																	
554857																																																																																																																																																																																																																																																	
554941																																																																																																																																																																																																																																																	
555256																																																																																																																																																																																																																																																	
556011																																																																																																																																																																																																																																																	
556459																																																																																																																																																																																																																																																	
556815																																																																																																																																																																																																																																																	
556936																																																																																																																																																																																																																																																	
557317																																																																																																																																																																																																																																																	
557438																																																																																																																																																																																																																																																	
557858																																																																																																																																																																																																																																																	
558574																																																																																																																																																																																																																																																	
559179																																																																																																																																																																																																																																																	
560214																																																																																																																																																																																																																																																	
560353																																																																																																																																																																																																																																																	
560438																																																																																																																																																																																																																																																	
560830																																																																																																																																																																																																																																																	
561145																																																																																																																																																																																																																																																	
561239																																																																																																																																																																																																																																																	
561574																																																																																																																																																																																																																																																	
561659																																																																																																																																																																																																																																																	
561864																																																																																																																																																																																																																																																	
562058																																																																																																																																																																																																																																																	
562076																																																																																																																																																																																																																																																	
562553																																																																																																																																																																																																																																																	
563233																																																																																																																																																																																																																																																	
563336																																																																																																																																																																																																																																																	
563457																																																																																																																																																																																																																																																	
563774																																																																																																																																																																																																																																																	
563934																																																																																																																																																																																																																																																	
564052																																																																																																																																																																																																																																																	
564324																																																																																																																																																																																																																																																	
564463																																																																																																																																																																																																																																																	
564557	1017731	9683	0	1218	677195	190812	75006	115806	0	0	0	0	0	0	74619	11495	50618	11619	0	0	0	0	0	0	78940	0	1186	352	77402	161121	207558	123005	515903	702	702	0	0	0	702	545	273	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35252	17626	1602	0	190	15407	163336	207558	123391	544941	0	41512	61696	544941	675977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111034	0	0	111034	0	11245	0	11245	7693	0	0	0	0	0	7693	513774	0	74620	653	0	438501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8796	18938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
564678																																																																																																																																																																																																																																																	
564838																																																																																																																																																																																																																																																	
564856																																																																																																																																																																																																																																																	
564977																																																																																																																																																																																																																																																	
565143																																																																																																																																																																																																																																																	
565152																																																																																																																																																																																																																																																	
565170																																																																																																																																																																																																																																																	
565536																																																																																																																																																																																																																																																	
565750																																																																																																																																																																																																																																																	
565844																																																																																																																																																																																																																																																	
566056																																																																																																																																																																																																																																																	
566243																																																																																																																																																																																																																																																	
566551																																																																																																																																																																																																																																																	
566953																																																																																																																																																																																																																																																	
567240																																																																																																																																																																																																																																																	
567679																																																																																																																																																																																																																																																	
567736																																																																																																																																																																																																																																																	
567905																																																																																																																																																																																																																																																	
568126																																																																																																																																																																																																																																																	
568135																																																																																																																																																																																																																																																	
568144																																																																																																																																																																																																																																																	
568359																																																																																																																																																																																																																																																	
568377																																																																																																																																																																																																																																																	
568470																																																																																																																																																																																																																																																	
568939																																																																																																																																																																																																																																																	
569422																																																																																																																																																																																																																																																	
570558																																																																																																																																																																																																																																																	
570651																																																																																																																																																																																																																																																	
570745																																																																																																																																																																																																																																																	
571135																																																																																																																																																																																																																																																	
571265																																																																																																																																																																																																																																																	
571443																																																																																																																																																																																																																																																	
571920																																																																																																																																																																																																																																																	
571957																																																																																																																																																																																																																																																	
572347																																																																																																																																																																																																																																																	
572374																																																																																																																																																																																																																																																	
572459																																																																																																																																																																																																																																																	
572655																																																																																																																																																																																																																																																	
573036																																																																																																																																																																																																																																																	
573335																																																																																																																																																																																																																																																	
574051																																																																																																																																																																																																																																																	
574079																																																																																																																																																																																																																																																	
574556																																																																																																																																																																																																																																																	
574949																																																																																																																																																																																																																																																	
574976																																																																																																																																																																																																																																																	
575133																																																																																																																																																																																																																																																	
575254																																																																																																																																																																																																																																																	
575348																																																																																																																																																																																																																																																	
575375																																																																																																																																																																																																																																																	
575647																																																																																																																																																																																																																																																	
575656																																																																																																																																																																																																																																																	
575759																																																																																																																																																																																																																																																	
575834																																																																																																																																																																																																																																																	
575955																																																																																																																																																																																																																																																	
576354																																																																																																																																																																																																																																																	
576541																																																																																																																																																																																																																																																	
