"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
146533																																																																							0	0	0		162			95	0	0	0	2510	1	0	0	1573	0	0	437	50	160	542	671	65	0	21	206	161	354	103	0								0	0			0	0	0	125	0	118			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	253	0	0	0	0	0			0	0	0	0			0	0	185			0	0	0		
146618																																																																							0	0	418		0	6235		6235	2949	0	0	58710	0	0	0	34441	725	11327	4184	4596	326	1533	2171	14681	9964	10477	1488	2431	1553	7071	847								0	0			0	0	594	0	0	5340			0			0	378																							0	0	0	0	0	0	0	0	0	0	0	0		34441		1706	2630							0	1779	0	0	0	0	0			0	0	0				0	0	1893			0	0	0		
146654																																																																							0	1197	3641	0	2153	122092	0	122092	3742	0	35	524852	0	0	9020	68037	2713	5181	79804	3615	7292	25595	9429	6467	12372	53992	34739	199246	81420	48588	24572	0	0	0	0	0	0	0	541	475	0		0	0	5075	116467	16229	126545	0	0	0			965	2757																							0	0	0	0	0	0	0	0	0	0	0	0	0	96859	526	0	526							0	6170	0	332	0	0	188	116	0	1577	0	0	0			0	1577	49214			0	116	0	0	
146663																																																																							0	39832	4514	0	750	27226	0	27226	27321	0	7952	382101	725	0	0	62813	15364	4011	65591	702	4821	11125	8620	27023	6392	28002	35689	65507	75844	61564	8134	0	0	0	0	0	0	0	0	139	0		0	0	6916	13684	23156	132427	0	0	0			1969	3035																							0	0	0	0	0	0	0	0	0	0	0	0		0	2107	0	2107							0	9724	0	0	0	0	0	0	0	0	0	0	0			0	0	8901			0	0	0		
146850																																																																							0	18063	53		24207			15442	248	0	0	82357	0	33	0	4540	0	578	36006	781	1002	2726	31	0	0	38807	12208	12678	5826	6058	2239								0	0			0	0	0	3737	13194	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		32352		213	213							0	1585	0	0	0	0	0			0	0	0	0			0	0	829			0	0	0		
147053																																																																							0	3938	624		570			1326	1161	0	0	26759	0	0	0	10160	773	293	6039	543	2116	5606	919	360	135	5421	1579	6090	2639	716	48								0	43			0	0	189	2091	5153	12			0			98	212																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	1							0	169	0	0	0	0	0			0	0	0				0	0	549			0	0	0		
147633																																																																							0	14518	968		0			19105	331	0	182	127073	0	0	0	35279	1499	17128	70184	5403	11655	11907	4140	1755	0	17050	37074	23070	14333	16	0								0	7			0	0	463	9779	22627	12977			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	150							0	100	0	0	0	0	0			0	0	0				0	0	9088			0	0	0		
147651																																																																							0	4845	0		4365			2680	0	0	0	22309	0	0	3	4161	0	0	6389	156	184	1047	389	1657	703	2869	3951	3090	4992	2687	241								0	0			0	0	0	3	2065	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	139							0	2274	0	0	0	0	0			0	0	0	0			0	0	1777			0	0	0		
147679																																																																							0	0	727		0			0	4385	0	0	110835	212	0	0	88455	17275	4592	114	329	2355	2286	345	34448	47072	4385	72	715	791	11581	4969								0	65			0	0	0	0	0	0			0			740	1700																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	101	0	0	0	0	0			0	0	0				0	0	39			0	0	0		
147857																																																																							0	24957	0		31647			19516	354	0	1089	115831	0	0	0	6201	55	0	47837	930	313	2110	2618	151	79	29709	18168	21368	22049	14435	1756								0	165			0	0	40	4893	6484	17280			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		40141		0	7							0	1973	0	0	0	0	0			589	0	0	0			0	0	1170			0	56	0		
147923																																																																							0	1134	4300		0			5596	959	0	0	118745	0	0	0	28207	1535	0	12887	3975	15311	1181	134	581	7025	15035	60425	13661	1239	121	0								0	16			0	0	342	14356	22861	35599			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	1326							0	364	0	600	0	0	0			0	0	0				0	0	2150			0	0	0		
148144																																																																							0	5968	916		5733			11873	0	0	42	46326	0	0	0	8880	380	0	15073	115	268	5071	2043	594	788	6080	9336	6899	12987	933	875								0	0			0	0	151	906	0	6790			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		8880		2716	30							0	638	0	55	0	0	200			0	0	0	0			0	0	1303			0	0	0		
148238																																																																							0	7543	1384		2233			11836	0	0	1149	93628	0	0	0	22764	874	2694	55040	3211	6989	1132	136	4208	7088	24030	20810	10253	4452	6673	3796								0	0			0	0	645	7842	15782	6021			0			638	23																							0	0	0	0	0	0	0	0	0	0	0	0		5430		0	32							0	2496	0	0	0	0	564			871	871	0				0	0	13027			0	1322	0		
148340																																																																							0	6450	708		2188			3658	494	0	0	39793	0	0	0	12551	1717	0	12135	926	1994	5814	1081	684	1996	4217	4998	10653	3452	2361	1418								0	0		0	0	0	2501	758	2535	4774			0			314	135																							0	0	0	0	0	0	0	0	0	0	0	0		10945		0	0							0	689	0	0	0	0	877			0	0	0	0			0	0	770			0	0	0		
148715																																																																							0	7002	4431		1793			2795	2467	0	0	65834	0	0	0	19814	65	6488	8106	737	2211	1164	3932	3698	8011	4805	7859	9953	3285	5614	12694								0	77			0	0	55	1734	10941	12448			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		19814		0	108							0	623	0	0	0	0	1160			0	0	0				0	0	1481			0	0	0		
148809																																																																							0	0	3965	300	0	7650	0	7650	5344	0	0	234261	0	0	277	173804	8848	82647	2354	2351	7551	17618	31765	77593	34216	5012	853	10336	17973	18821	549	0	0	0	0	0	0	0	0	1	0		0	0	0	2482	17538	13369	0	0	0			1198	0																							0	0	0	0	0	0	0	0	0	0	0	0		148567	284	0	584							0	0	0	0	0	369	0	0	0	195	0	0	0			0	0	676			0	0	0		
148920																																																																							0	7987	84		1560			1705	0	0	76	29744	0	0	0	12663	153	11914	1335	207	695	5805	5237	667	0	1123	2194	5492	5943	1338	0								0	0			0	0	0	0	2759	610			0			0	52																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	91							0	1492	0	0	0	0	0			0	0	0	0			0	0	564			0	0	0		
149150																																																																							0	11401	60		4166			6467	3165	0	490	63078	0	0	0	11898	861	0	21344	1047	1852	7055	350	957	516	5858	12587	25290	2264	2327	2267								247	0			0	0	452	1329	11932	8747			0			0	49																							0	0	0	0	0	0	0	0	0	0	0	0		15924		0	676							0	1164	0	0	0	0	501			0	0	0	0			0	0	23			0	0	0		
149253																																																																							0	3198	1367		1815			18345	3962	0	728	81991	3	0	0	26718	786	23744	23979	2449	5230	7558	10101	887	444	19045	10124	11274	11203	2839	502								266	27			0	0	442	1218	244	13715			0			104	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	4001	0	0	0	0	1454			52	0	0				0	0	5162			0	0	0		
149271																																																																							0	0	2031		0			621	6783	0	0	78695	106	0	0	59269	1889	24413	101	5657	9113	5284	3661	13067	22215	7912	4270	1751	2812	1993	794								0	7			0	0	683	0	2954	4268			0			0	98																							0	0	0	0	0	0	0	0	0	0	0	0		51723		0	169							0	102	0	0	0	0	0			0	0	0				0	0	25			0	0	0		
150035																																																																							0	29874	5902	1284	409	55139	0	55139	61247	0	21012	546079	0	0	0	154461	2424	38602	80964	6877	20120	27525	27687	66147	3625	152283	29862	78442	63381	53887	666	0	0	0	0	0	0	0	0	1573	0		0	0	3270	35713	85419	67243	0	0	0			400	9																							0	0	0	0	0	0	0	0	0	0	0	0		190505	2371	3972	3655							0	5613	0	0	0	706	0	150	0	1464	0	0	0			0	0	9153			0	150	1396		
150044																																																																							0	2617	3167	0	524	34030	0	34030	11206	0	1121	367443	0	0	0	74143	7093	7825	74314	1694	5181	8425	16691	13221	27294	48282	50230	74229	83006	33657	1498	0	0	0	0	0	0	0	0	2426	0		0	0	8009	1310	117437	97081	0	0	0			0	934																							0	0	0	0	0	0	0	0	0	0	0	0		265909	328	0	328							0	4382	0	0	0	0	3588	64	0	0	0	0	0			0	0	2569			0	64	0		
150156																																																																							70	2065	0		3407			1860	0	0	0	8841	0	0	0	393	0	0	3194	0	0	37	120	236	0	4399	1740	913	389	701	305								0	0			0	0	0	0	147	184			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	233	0	0	0	0	0			0	0	0	0			0	0	482			0	0	0		
150334																																																																							0	520	0		727			2147	0	0	0	42111	0	0	0	21416	285	0	1586	377	18	293	1097	19434	0	1511	1053	5912	9806	2342	0								0	0			0	0	154	334	1013	3756			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	17							0	10717	0	0	0	0	0			0	0	0				0	0	1025			0	0	0		
150352																																																																							0	3013	0		12899			1790	0	0	0	24800	0	0	0	3001	0	2895	15876	262	302	859	1233	237	108	13875	2805	2128	1820	676	0								0	0			0	0	0	0	0	451			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		4269		0	2028							0	462	0	0	0	0	0			0	0	0	0			0	0	1156			0	0	0		
150727																																																																							0	26909	1791	0	11789	11774	0	11774	7300	0	656	151759	369	0	0	36039	3010	0	31628	465	1428	11428	14725	6273	1720	24425	5711	22743	48985	11406	2671	0	0	0	0	0	0	0	486	0	0		0	0	1339	18793	16826	13351	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							0	1307	0	0	0	0	0	0	0	0	0	0	0			0	0	758			0	0	0		
150754																																																																							0	2497	1318		1507			19749	3983	0	0	67186	0	1434	134	18095	3006	7773	6745	967	2194	4207	1078	2569	6798	4214	4902	8914	13813	13056	3594								0	457			0	0	1201	0	3922	3034			0			92	0																							0	0	0	0	0	0	0	0	0	0	0	0		14923		0	24							0	4152	0	0	0	0	0			0	0	0				0	0	2807			0	769	0		
151331																																																																							0	0	2373	0	0	7714	0	7714	7574	0	0	361630	5	0	0	37582	594	34355	123459	1664	19332	6179	5240	1538	402	15122	87341	52743	72703	5838	11263	0	0	0	0	0	0	0	0	0	0		0	0	3529	129036	122253	45363	0	0	0			141	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	66783	0	0	0							0	2142	0	3519	0	3387	4420	0	0	15	0	0	0			0	15	3475			0	0	0	0	
151546																																																																							0	7498	0		3682			3815	0	0	18	37301	7	29	0	13715	753	1884	5608	212	964	1836	673	3830	5992	3404	4564	5010	5116	2272	3168								0	0			0	0	0	0	3068	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2964	0	0	0	0	0			0	0	0	0			0	0	1766			0	0	0		
151555																																																																							0	9338	0		5986			14923	0	0	0	66845	0	0	0	10046	994	603	25458	672	757	3696	4383	491	0	17021	14196	7124	11672	4187	1939								18	0			0	0	647	6879	12080	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	37							0	2567	0	0	0	0	0			0	0	0	0			0	0	3330			0	0	0		
151751																																																																							0	0	1972	0	0	41766	0	41766	11859	0	9937	209827	0	0	0	18091	5706	0	56579	2225	6137	4355	1941	2773	397	21753	33331	83378	37049	3894	0	0	0	0	0	0	0	0	0	359	0		0	0	658	6288	67572	44433	0	0	0			0	58																							0	0	0	0	0	0	0	0	0	0	0	0		115204	17	0	17							0	161	0	0	0	1930	4395	0	0	0	0	0	0			0	0	1008			0	0	0		
151957																																																																							1196	24615	3045	0	38877	25629	0	25629	1059	0	540	164222	0	207	20	11460	2524	418	41891	2014	745	2548	1276	2314	1729	23500	42583	36041	32052	7597	0	1196	0	1196	0	0	0	0	0	0	0		0	0	286	2001	41699	7551	0	207	0			186	166																							0	0	0	0	0	0	0	0	0	0	0	0		46751	84	0	84							0	2165	0	0	1337	0	0	476	0	8	0	0	0			0	0	1284			0	476	0		
152057																																																																							0	6873	2845		1594			14119	252	0	609	99706	0	0	0	20554	2203	12013	27488	4342	2887	2502	1469	3237	6025	8483	15573	16449	12263	15762	9493								0	0			0	0	3492	7035	21766	9060			0			96	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	6673	0	0	0	0	0			0	0	0				0	0	2631			0	97	0		
152253																																																																							0	6873	497		10778			18332	0	0	0	70013	0	551	0	12320	2557	0	31281	871	1447	2477	4214	3311	0	8198	20765	12240	9683	4409	863								0	0			0	0	847	318	10929	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	325							0	3667	0	0	0	0	0			0	0	0	0			0	0	2019			0	0	0		
152431																																																																							0	11019	0		9565			9892	232	0	1013	45908	88	174	0	7523	410	21	21066	1038	1210	3841	11	48	453	10433	9834	13955	1532	860	419								0	0			0	0	442	54	0	3704			0			0	81																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	15							0	421	0	0	0	0	0			0	0	0	0			0	0	1532			0	0	0		
152440																																																																							0	21906	0		3585			7261	0	0	0	77354	0	0	0	24672	1304	0	23886	1618	5903	15796	590	0	100	5928	11170	30489	4099	618	263								0	0			0	0	451	0	0	7503			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	4991	0	0	0	0	0			0	0	0	0			0	0	5681			0	0	0		
152851																																																																							0	2431	2103		1567			4195	313	0	0	26933	0	0	0	6189	26	0	12863	261	1759	3651	518	0	0	3412	8367	5702	1917	202	643								0	4			0	0	150	1016	1946	6105			0			251	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	6							0	452	0	0	0	0	607			0	0	0	0			0	0	430			0	0	0		
153054																																																																							0	9657	5109	35	3587	25993	0	25993	4550	0	5625	203675	0	0	0	29713	1759	0	69235	2775	8386	15420	1438	432	347	16225	42900	81951	22568	4580	0	0	0	0	0	0	0	0	337	19	0		8665	3286	1078	12461	63162	31334	0	0	0			266	144																							0	0	0	0	0	0	0	0	0	0	0	0		0	317	6014	352							0	664	0	0	0	2306	0	34	0	0	0	0	0			0	0	2261			0	34	0		
153353																																																																							0	14050	585	0	22101	58711	0	58711	3836	0	0	172236	0	0	0	10781	4547	8757	35228	1454	3537	3786	215	404	1225	20002	41674	40554	38263	13196	7399	0	0	0	0	0	0	0	0	212	0		0	0	1246	0	31949	14337	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	151	0	151							0	5699	0	0	0	0	0	0	0	0	0	0	0			0	0	4031			0	0	0		
154154																																																																							0	12210	2559	0	11660	77670	0	77670	43	0	7008	256510	1	0	0	36494	2746	5608	68040	4434	5841	9878	7220	8391	277	70442	35233	35343	29663	37051	10676	0	0	0	0	0	0	0	0	0	0		0	0	8607	14558	38572	14030	0	0	0			428	118																							0	0	0	0	0	0	0	0	0	0	0	0		0	3377	0	3377							0	12925	0	0	0	643	0	8	0	19	0	0	0			0	0	14052			0	8	0		
154257																																																																							0	0	1227		0			15317	3440	0	0	45576	42	0	0	3203	232	543	15765	543	813	1273	574	0	0	5257	9920	11963	7821	5651	1565								0	139			316	53	1782	3854	9437	6219			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	414							0	166	0	0	0	0	295			0	0	0				0	0	188			0	0	0		
154770																																																																							0	0	26721	0	0	43381	0	43381	4073	0	0	292632	292	0	0	69223	784	52143	34750	6514	15043	15076	15720	3201	12612	52751	32008	58025	65233	7991	3801	0	0	0	0	0	0	0	0	7	0		0	0	7777	39332	21488	78638	0	0	0			144	0																							0	0	0	0	0	0	0	0	0	0	0	0		97959	0	0	0							0	356	0	0	0	0	0	0	0	0	0	0	0			0	0	1144			0	0	0		
155245																																																																							0	2052	16086	39	0	16466	0	16466	12059	0	1865	269604	0	0	0	61062	2313	15250	27246	1833	3939	5362	4985	15218	27804	83829	14344	37697	48017	16255	3525	0	0	0	0	0	0	0	0	55	0		1162	150	2180	11921	53315	13428	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		105633	11	68805	50							0	3970	0	0	0	0	0	0	0	0	0	0	0			0	0	3977			0	0	0		
155517																																																																							0	1468	3541		0			1663	0	0	590	40957	0	0	0	744	0	0	2477	0	0	590	0	153	0	8478	5271	14986	9137	546	495								0	0			0	0	986	750	9459	18512			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	3244							0	0	0	0	0	425	1006			0	0	0				0	0	0			0	0	0		
155759																																																																							0	2041	0		6436			4584	0	0	611	19857	0	0	0	914	0	800	5924	491	82	84	46	166	45	8819	3178	2529	2417	1927	73								0	0		0	0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2290	0	0	0	0	0			0	0	0	0			0	0	2981			0	0	0		
155777																																																																							0	1681	1489		0			71281	332	0	0	135345	0	28	0	19895	2377	645	85522	4338	7778	5820	180	1476	0	29767	46140	36954	1622	762	0								0	0			0	0	2048	12493	9208	2875			0			170	240																							0	0	0	0	0	0	0	0	0	0	0	0		45720		6564	2319							0	622	0	0	0	0	0			0	0	0				0	0	2133			0	0	0		
156457																																																																							0	2334	0		3196			1443	0	0	0	15526	0	0	0	4614	110	369	4477	152	460	1685	27	1908	383	787	3078	2489	1610	1679	1158								0	24		0	0	0	122	567	1955	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	19							0	865	0	0	0	0	0			0	0	0	0			0	0	277			0	0	0		
156635																																																																							0	3727	0		1536			3922	0	0	234	25583	0	0	0	6802	0	35	5137	481	1098	3749	303	781	372	1436	2954	3800	2708	3695	4150								0	0			0	0	0	0	0	6265			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1404	0	0	0	0	0			0	0	0				0	0	1693			0	0	0		
156952																																																																							0	3513	2085		623			1782	519	0	0	36917	0	0	0	14549	312	245	4747	675	757	5789	3260	2578	1273	3581	2734	3058	1529	4656	6523								0	0			0	0	2521	538	0	8994			0			156	0																							0	0	0	0	0	0	0	0	0	0	0	0		3458		0	0							0	629	0	0	0	0	0			176	176	0				0	0	852			0	0	0		
157155																																																																							0	3285	665		1970			4423	1039	0	694	35825	0	0	0	7400	847	513	3852	714	4	1006	1145	1387	3144	7992	1985	1897	4680	4983	6572								0	44			0	0	3490	186	9577	832			0			438	29																							0	0	0	0	0	0	0	0	0	0	0	0		4149		0	0							0	853	125	0	0	0	0			0	0	0	0			0	0	520			0	0	0		
157379																																																																							0	0	1218		0			287	655	0	0	52238	0	0	0	42637	267	12679	2286	1963	8465	3018	996	8298	18897	3586	3078	1414	515	628	11								0	0			0	0	1652	130	0	3279			0			391	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	714	0	0	0	0	715			0	0	0				0	0	1399			0	0	0		
157650																																																																							0	0	0		493			6229	5293	0	671	27838	0	0	0	8930	0	0	8379	348	2592	4031	1165	794	0	3746	1693	5584	5167	1962	190								0	124			0	0	263	964	1023	2003			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	754	0	0	0	0	0			0	0	0				0	0	1091			0	0	0		
157744																																																																							0	15311	582		3475			5772	4482	0	43	69511	0	0	0	15715	478	7254	11752	865	185	1343	1290	3537	8300	5428	7753	4657	5793	15521	13804								715	29			0	0	1222	91	0	14397			0			70	706																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	83							0	3053	0	91	0	0	612			30	0	0	0			30	0	4063			0	0	0		
157856																																																																							1422	236	73		160			995	24	0	1534	22615	0	450	0	12754	25	1117	2258	45	440	620	1168	10118	363	754	1093	2060	3625	780	1549								0	0			0	0	97	28	193	115			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		9736		0	16							0	2359	0	0	0	0	0			0	0	0				0	0	2134			0	0	0		
157904																																																																							0	0	2527	0	0	35771	0	35771	35488	0	0	403578	0	0	0	143770	5825	75129	86488	613	2654	25629	37568	38470	36159	72135	11086	41815	41853	66061	23319	0	0	0	0	0	0	0	0	488	0		0	0	3635	1630	53400	95524	0	0	0			477	0																							0	0	0	0	0	0	0	0	0	0	0	0		118398	0	0	0							0	1932	0	310	0	9344	0	1765	0	0	0	0	0			0	0	23588			0	1765	0		
158554																																																																							0	4160	0		4489			1639	21	0	0	15113	0	0	0	1845	0	0	4448	101	59	1040	330	147	168	2020	2331	2837	1916	3762	339								0	15			0	0	0	0	1813	159			0			168	0																							0	0	0	0	0	0	0	0	0	0	0	0		9357		0	9							0	285	0	0	0	0	0			0	0	0	0			0	0	678			0	0	0		
158741																																																																							0	830	563		0			13278	1665	0	0	99721	0	0	0	14532	85	0	17215	534	1028	3820	4085	5065	0	8033	10831	29800	33261	2191	573								0	51			0	0	52	676	37335	26560			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	59							0	1282	0	0	0	0	0			0	0	0				0	0	2753			0	0	0		
158750																																																																							0	5370	0		9259			1141	0	0	0	17494	0	0	0	439	0	0	12616	0	132	227	32	0	0	9063	3553	2325	1319	521	147								0	0			0	0	0	0	0	1069			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		2000		0	5							0	134	0	0	0	0	0			0	0	0	0			0	0	77			0	0	0		
158947																																																																							0	55575	165	13	26564	34234	0	34234	6952	0	1591	229128	0	286	0	48410	2872	42482	41219	3854	10063	25994	4116	2618	1672	37082	23472	43071	38366	26996	8942	0	0	0	0	0	0	0	0	132	0		0	0	1353	575	32178	13573	0	286	0			341	56																							0	0	0	0	0	0	0	0	0	0	0	0		43854	87	0	100							0	2002	0	0	0	553	597	98	0	26	0	0	0			0	26	2566			0	98	0		
158974																																																																							0	0	2997		0			10544	5191	0	0	124382	0	0	0	63673	1040	44997	15187	2419	7465	17255	24774	9043	1879	23713	2818	19837	8803	4671	126								0	1			0	0	3367	4258	16086	16559			0			1443	0																							0	0	0	0	0	0	0	0	0	0	0	0		42248		0	0							0	70	0	731	0	0	0			0	0	0				0	0	596			0	965	0		
159636																																																																							0	35991	9251	7683	2819	48088	0	48088	36283	0	5625	1127474	1844	0	0	357701	14467	269770	244703	17841	36250	85692	46479	79156	89124	94675	161112	175868	122821	111197	90199	0	0	0	0	0	0	0	3060	541	0		0	0	42260	136383	254645	137838	0	0	0			0	1871																							0	0	0	0	0	0	0	0	0	0	0	0	0	59407	380	0	8063							0	17878	0	3938	0	3300	0	0	0	0	0	0	0			0	0	18425			0	0	0	0	
159645																																																																							0	6356	514		2102			2720	141	0	2043	29877	0	0	0	9134	229	1465	11253	1912	2194	3171	1552	25	89	1339	5809	5629	6656	830	0								0	0		0	0	0	0	292	4625	968			0			0	190																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	268	0	0	0	0	0			0	0	0	0			0	0	485			0	0	0		
159953																																																																							0	6837	0		4802			2411	0	0	10	37571	2	8	0	11204	80	0	13838	134	509	500	947	9114	0	8515	6870	5036	4373	1352	200								0	34			0	0	291	2806	2096	4002			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		9291		0	73							0	1939	0	0	0	0	0			0	0	0	0			0	0	980			0	0	0		
160360																																																																							0	2343	546		1070			9393	6197	0	156	119342	142	0	0	15752	875	5224	28339	272	1709	5843	740	1363	4752	10792	15566	28819	15346	11894	13972								0	124			0	0	352	13389	33115	32984			0			498	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	48876		0	2028							0	173	0	1423	0	0	0			356	0	0		0	0	0	0	987	0	0	0	0	0	0	
160454																																																																							0	6501	1251		5631			8551	0	0	23	63493	23	0	0	15710	207	1568	19338	679	4308	7216	1352	853	1154	6534	9267	16682	9549	5214	490								0	0			0	0	4315	4180	8271	3686			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	104							0	2446	0	0	0	0	0			0	0	0	0			0	0	2640			0	0	0		
160557																																																																							0	3833	0		3847			1228	0	0	0	9718	0	0	0	70	0	0	4020	0	0	5	7	58	0	890	3210	1034	1486	3027	0								0	0			0	0	0	0	0	398			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	327	0	0	0	0	0			0	0	0	0			0	0	15			0	0	0		
160614	0	31950	0	35610	0	0	0	191903	0	0	184903	180403	4500	3000	4000	0	0	0	0	0	0	0	0	0	0		0	0	0	0											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	124343			0	0	0	0	0	0	250	0	35610	0	35610	0	0	0	191903	0	0		0	0	0		0	0	0	0	0	0							0			0	0			0	0					0	0	0	0			0			0	0																																					31700	0	31950								0	0	0	0	0	0				0							124343							
160650																																																																							0	610	13261	0	0	51883	0	51883	11609	0	4416	351057	104	1217	0	92871	9448	248	131072	10716	25399	50440	1404	455	698	28352	70798	120971	14119	16191	2532	0	0	0	0	0	0	0	194	62	0		0	0	2261	18789	109827	31581	0	1217	0			7637	2990																							0	0	0	0	0	0	0	0	0	0	0	0		80029	39	0	39							0	2135	0	1581	1453	2146	770	1596	0	14	0	0	0			0	0	958			0	1596	0		
160959																																																																							0	8118	77705	0	836	103910	0	103910	1977	0	26211	620801	0	104160	0	114144	9475	87832	138785	5150	17344	37523	21388	15047	16786	55223	96279	109565	125006	90875	28170	0	0	0	0	0	0	0	1265	0	0		0	0	4359	21891	86336	52398	0	104160	0			0	764																							0	0	0	0	0	0	0	0	0	0	0	0		375882	252	850	252							0	3130	0	0	1500	0	0	0	0	0	0	0	0			0	0	3784			0	0	0		
