"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
11145													2591		75	0		75			136	2380	0			Great Lakes Capital Fund			
11640													2184	0	1444	0	0	0	0	0	617	123	0	1444	0				
11837													77	0	27	0	0	0	0	0	24	26	0	0	0				
12030													3235	0	2822	0	1624	0	0	0	240	173	0	1061	0				
12142													3707	0	3466	0	0	0	0	0	195	46	0	2982	0				
12311	1417957	0	726511	265768	374336	0	0	0	301535	103709	0	0									20434								
12647													209	80	80	0	0	0	0	0	86	43	0	0	0				
12656													21	0	0	0	0	0	0	0	17	4	0	0	0				
12946													15079	0	11792	0	0	0	0	0	728	2559	0	9315	0				
13103													46071		36981	582		30223			797	7689	22			Defined Benefit Retirement Plan Liability			
13251													198	0	183	0	0	13	106	0	15	0	0	0	0	Deferred Gain on sale of ORE	Accrued Employee  B&P	Contra Asset Account Loan Dics Exp	
13457													228	0	209	0	0	0	0	0	8	11	0	0	0	Projected Split-dollar Life Insurance Payable			
14155													1458	0	780	26	0	364	0	0	152	500	0	402	0	Deferred Contract Incentive			
14650													308	0	260	0	0	0	0	0	13	35	0	255	0				
14753													163	0	0	107	0	0	0	0	53	3	0	0	0				
14865													3185	0	2070	0	0	0	0	0	66	1024	25	1601	0				
14977													103	0	25	0	25	0	0	0	48	30	0	0	0				
16551													423	0	102	0	102	0	0	0	191	130	0	0	0	AG/BMP Payments			
16748													788	0	577	0	0	0	0	0	42	169	0	553	0				
17110													8022	0	1020	0	0	262	436	0	300	6652	50	0	0	DEFEWRRED TENANT IMPROVEMENT LIABILITY	DEFERRED RENT LIABILITY		
17147													84661	0	48585	0	0	0	0	0	3752	32324	0	0	28289				
17259													1760	0	1522	0	0	0	0	0	47	191	0	1522	0				
17950													2762	0	740	157	0	0	0	0	342	1387	136	740	0				
17978													123	0	120	0	49	69	2	0	2	1	0	0	0	Other Taxes Payable	Other Liabilities		
18050													7979	3791	6494	0	0	0	0	0	348	1137	0	1699	0				
18135													267	0	0	6	0	0	0	0	102	127	32	0	0				
18827													9863	0	5026	0	0	1788	3150	0	389	4433	15	0	0	PENSION LIABILITY	NET DERIVATE LIABILITY		
18836													2348	0	1147	0	0	0	0	0	171	1030	0	1007	0				
18854													8520		7323	0		5029			636	561	0			Dividends Payable			
19356													339	0	163	0	0	0	0	0	92	84	0	122	0				
19936													1278	0	1153	0	0	0	0	0	108	17	0	990	0				
19972													1141	0	1136	0	0	1136	0	0	1	4	0	0	0	accrued exp life insurance			
20053													1136	450	640	0	190	0	0	0	119	377	0	0	0				
20633													2761	0	1415	0	0	0	0	0	125	1221	0	1415	0				
20857													108	0	0	0	0	0	0	0	69	39	0	0	0				
21256													2	0	0	0	0	0	0	0	2	0	0	0	0				
21359													149	0	93	0	0	0	0	0	23	33	0	93	0				
21658													1763		1290	0					165	308	0	1290					
22048													1604	0	1102	0	0	0	0	0	256	246	0	1071	0				
22543													1161	0	154	597	0	152	0	0	31	379	0	0	0	Total Loan Suspense - Credit Asset Balance			
22552													583	0	354	0	0	354	0	0	126	103	0	0	0	AG BMP  231100			
22730													1486	554	861	233	0	0	0	0	5	370	17	0	0				
23456													375	0	3	0	0	3	0	0	330	42	0	0	0	Fed Withholding			
23504													47482	0	26084	0	0	0	0	0	203	20919	276	7387	16645				
23643													298	0	52	0	0	0	0	0	213	33	0	0	0				
23755													1444	0	890	59	0	254	0	0	40	455	0	511	0	Commercial Remittance			
24006													6477	0	1328	0	0	0	410	0	90	5059	0	485	0		COMMIT & ORIG FEE SUSPENSE		
24378													149	0	0	0	0	0	0	0	1	148	0	0	0				
24453													1155	0	46	0	0	0	0	0	63	1046	0	0	0				
24659													194	0	176	0	0	176	0	0	18	0	0	0	0	AGBMP			
24668													3807	0	1252	0	0	860	0	0	1521	1034	0	0	0	Escrow Mtg Loans			
24949													3553	0	2222	0	0	0	0	0	245	1086	0	2222	0				
25357													528	0	0	0	0	0	0	0	332	196	0	0	0				
25647													1655		674	0	665				377	604	0						
26176													2494	0	1232	0	0	727	0	0	331	864	67	0	0	RIGHT OF USE LIABILITY			
26457													45	0	0	0	0	0	0	0	15	30	0	0	0				
26765													9409	0	60	1614	0	0	0	0	961	5738	1036	40	0				
27070													5263	0	2648	818	0	283	0	0	707	1090	0	935	0	Contract Incentive			
27548													7268		1056	1733					433	4046	0	1037					
27614													3586	0	2058	0	0	518	546	0	210	1318	0	629	0	Split Dollar Life Insurance	Network Settlement		
27847													2064	0	1162	0	0	6	0	0	396	506	0	1156	0	CDARS incoming ratebridge payment			
28013													32495		22376	0					1516	7847	756	17383					
28152													1230		1195	0					24	11	0	717	402				
28675													902		2	730					73	97	0						
28732													1373	0	1092	0	0	613	0	0	128	153	0	0	0	Deferred Liabilities			
29476													512	0	242	7	174	0	0	0	160	103	0	0	0				
29636													13222	0	9756	0	0	0	0	0	1128	2338	0	9453	0				
29878													26204		25838	0		27	5312		36	330	0	20499		Abandoned Property	Minimum Liability Pension		
30052													151	0	20	30	0	0	0	0	13	88	0	0	0				
30502													7372	0	3680	1500	0	2401	0	0	103	1944	145	0	1088	Operating Lease Liability			
30650													612	0	19	291	0	0	0	0	194	108	0	0	0				
30810	3268042	0	746059	0	0	609194	0	0	2389797	0	0	0									132186					Merchant Settlement			
31134													1609		1255	54	119	606	403		156	144	0			Index Liability Plan	Split Dollar Ins Liability		
31255													7134	0	1345	0	0	1284	0	0	263	5526	0	0	0	Factored loans collected reserves			
31657													284	0	199	0	0	0	0	0	52	33	0	0	0	OD Contra	Mastercard Drafts	ATM CLEARINGS	
31826													2465		2084	0					158	223	0	1441					
31835													5751	335	3162	0	0	677	0	0	113	2476	0	2149	0	Minority in Subsidiary			
32234													1930	0	1032	0	0	964	0	0	146	752	0	0	0	Commitment on Equity Investments			
32766													979	0	885	0	0	0	0	0	4	90	0	0	0				
32971													2821	0	2125	0	0	0	0	0	227	469	0	2106	0				
33147													765	0	41	0	0	0	0	0	319	405	0	0	0				
33259													4695	0	489	0	0	343	142	0	1901	2305	0	0	0	Int Payable-Participant	Elan Debit Card Settlement		
33268													260		106	0	76				70	84	0	30					
33370													118	0	118	0	0	0	0	0	0	0	0	0	0				
33839													159	0	20	69	20	0	0	0	17	53	0	0	0				
33857													2766		0	0					743	2023	0						
34425													4564	0	2030	0	0	770	0	0	343	2106	85	0	0	Pension Plan Liability			
34434													1211	492	781	0	0	0	0	0	319	111	0	0	0				
34537													35738		25643	0	10617				1294	8661	140	9998	4817				
34555													2799	0	2520	0	0	0	0	0	279	0	0	2441	0				
34742													4067	0	2671	0	0	0	0	0	607	789	0	2315	0				
35057													398	0	47	59	0	0	0	0	121	171	0	0	0				
35301	17148000	0	14430000	555000	0	7500000	3821000	0	2141000	17000	0	0									5000					Obligation To Return Non Cash Collateral Received	Collateral deposits		
35570													137552	0	68748	0	0	51610	0	0	8075	59804	925	0	0	Pension liability			
35646													566	0	346	81	0	0	0	0	51	88	0	346	0				
35879													1278	0	480	41	0	0	0	0	248	509	0	476	0				
36456													245	0	0	0	0	0	0	0	87	158	0	0	0				
36933													962	0	386	0	0	210	0	0	164	412	0	0	0	Escrow balances			
37051													171	0	54	0	0	0	0	0	117	0	0	0	0				
37341													372	0	254	0	0	0	0	0	83	35	0	254	0				
37435													6869	0	628	0	0	454	163	0	446	5795	0	0	0	Deferred Income	Escrow Payable		
37640													28307	0	8111	6372	0	2301	0	0	2179	11645	0	0	0	Promissory Notes Affordble Housing			
37659													764	0	720	0	0	0	0	0	19	25	0	720	0				
37949													434	0	258	0	0	0	0	0	172	4	0	0	0				
38740													819	0	37	27	0	0	0	0	132	623	0	0	0				
39327													4354	860	3350	476	0	85	2048	0	31	497	0	347	0	DEFERRED INCOME	Securities Purchase Payable		
39756													3878		2323	0					514	1041	0	2242					
40033													1585	0	1449	0	0	894	32	0	19	117	0	523	0	Unfunded Projected Benefit Obligation	Accrued FDIC Assessment		
40499													79651		56713	0					498	22440	0	41145					
40855													488	0	0	0	0	0	0	0	249	239	0	0	0				
41245													757	0	518	123	0	0	0	0	80	36	0	418	0				
41553													388	0	0	0	0	0	0	0	16	372	0	0	0				
41629													1136	0	230	0	0	230	0	0	240	666	0	0	0	Lease Liability			
41825													2533		656	0					100	1044	733	656					
41955													14	0	0	0	0	0	0	0	9	5	0	0	0				
42037													140	0	2	0	0	0	0	0	29	109	0	0	0				
42354													37	0	0	0	0	0	0	0	34	3	0	0	0	ATM Clearing/ Debit Card Settlement			
42372													2150	0	1978	0	0	0	0	0	18	154	0	1978	0				
42420													92730	5097	38094	0					963	49128	4545		21469				
42448													5992	0	1602	0	0	1378	0	0	3181	943	266	0	0	ATM SETTLEMENT			
42457													277	0	0	127	0	0	0	0	94	56	0	0	0				
43052													547	0	10	0	0	0	0	0	65	472	0	0	0				
43351													2838	0	1060	88	0	0	0	0	1343	347	0	0	0	DEPOSITS HELD FOR TENANTS	INSURANCE PAYABLE	CAFETERIA PLAN	
43856													834	0	809	0	0	246	0	0	5	20	0	546	0	Due to FHLB			
43959													572	0	1	378	0	0	0	0	103	74	16	0	0				
44040													1078	0	17	0	0	0	0	0	103	958	0	0	0				
44433													2163		1419	0	330				171	296	277		989				
44741													1788	305	305	151	0	0	0	0	51	1281	0	0	0				
44750													310	0	48	0	0	0	0	0	164	98	0	0	0				
44929													1196		4	910					81	201	0						
45038													405	0	57	0	0	0	0	0	76	272	0	0	0				
45047													561	0	12	0	0	0	0	0	158	391	0	0	0				
45056													339	0	0	229	0	0	0	0	21	89	0	0	0				
45430													3171	0	3030	0	0	0	0	0	66	75	0	3021	0				
45458													1252	0	677	154	35	0	0	0	78	343	0	641	0				
45551													6947	0	3331	0	0	0	0	0	681	2935	0	2135	0				
45560													20794		11097	0					2205	7492	0	8159					
45775													2994	0	2976	0	125	0	0	0	10	8	0	2780	0				
46053													1944	0	1401	0	0	0	0	0	253	290	0	1334	0				
46941													713	0	0	50	0	0	0	0	98	565	0	0	0				
47247													4366		1008	1592					214	1552	0	930	32				
47256													98	0	0	0	0	0	0	0	54	44	0	0	0				
47452													413	0	335	0	329	0	0	0	46	32	0	0	0				
47500													2394	0	300	833	0	0	0	0	6	1097	158	132	0				
48057													1905	0	1680	0	0	0	0	0	174	51	0	1680	0				
48150													129	0	0	23	0	0	0	0	98	8	0	0	0				
48374													10870	6131	7537	0	0	0	0	0	768	2565	0	0	0				
48440													1307	0	1186	0	0	442	154	0	121	0	0	0	0	Split Dollar Life	Deferred Revenue		
49054													1075	197	197	0	0	0	0	0	155	723	0	0	0				
49148													2168	609	2035	5	0	0	0	0	21	107	0	1426	0				
49241													6680	0	5822	0	0	0	0	0	590	268	0	4608	0				
49652													310	0	67	57	0	0	0	0	62	124	0	0	0	Accrued Incentive Pay			
49858													730	0	364	0	0	0	0	0	114	252	0	351	0				
49951													327	0	168	24	0	166	0	0	67	68	0	0	0	Unposted Items			
50144													1523	0	0	0	0	0	0	0	283	1240	0	0	0				
50461													1003		78	0		68	5		62	763	100			OREO Security deposit	FDIC Assessment Q4		
50872													222	0	29	0	0	0	0	0	24	169	0	0	0				
51253													5404	0	2776	0	0	2159	0	0	680	1948	0	0	0	Deferred Gain on Sale of ORE			
51356													49		0	0					39	10	0						
51459													1116	0	422	197	0	0	0	0	112	385	0	421	0	1			
51842													3331		1128	0					1000	1203	0	987					
52719													2496070	0	2483028	0	0	1957140	510092	0	0	13042	0	0	0	Participant Fund Cash	Payable to Participants		
52951													613	0	24	0	24	0	0	0	320	269	0	0	0				
53051													37	0	0	0	0	0	0	0	34	3	0	0	0				
54058													782		57	0					701	24	0						
54656													10162	0	1511	4092	530	0	0	0	4203	356	0	921	0				
54973													109865		42654	12789		21585			1186	51495	1741	14287		Lease Liability			
55336													1753	0	837	521	137	0	0	0	76	319	0	675	0				
55635													645	0	208	0	0	0	0	0	65	372	0	0	0				
55653													128	0	44	0	44	0	0	0	24	60	0	0	0				
55970													1076	0	47	0	0	0	0	0	5	974	50	0	0				
56258													220	0	0	0	0	0	0	0	67	153	0	0	0				
56351													20052		5597	0		4033			623	13358	474			Management incentive accruals			
56548													5483	0	25	0	0	0	0	0	2083	3375	0	0	0				
56717													10797	0	5579	0	0	0	0	0	334	4884	0	3843	0				
57040													203	0	0	0	0	0	0	0	108	95	0	0	0				
57451													2537	0	0	0	0	0	0	0	835	1702	0	0	0				
58225													976	0	21	0	0	0	0	0	190	765	0	0	0				
58243													63271		23705	0	3475				3354	35612	600	3472	10725				
58355													88	0	13	0	0	13	0	0	64	11	0	0	0	Overdrafts			
58551													1103	0	808	23	0	0	0	0	152	120	0	808	0	RESERVE FOR BONUS			
58636													5416	0	1829	0	0	697	0	0	174	3413	0	1118	0	ACCRUED SPLIT DOLLAR			
58757													3850	0	3300	0	0	0	0	0	371	179	0	3199	0				
58971													59326		32182	0					1134	25010	1000	23558					
59316													11875	1582	4388	0	0	0	0	0	2371	5116	0	2054	0				
59352													1224		2	131					234	857	0						
59370													348	0	111	0	18	93	0	0	3	234	0	0	0	other libilities			
59754													8	0	0	0	0	0	0	0	4	4	0	0	0				
60143	1145000	0	683000	0	0	349000	0	0	424000	31000	0	0									7000					Pension plan liability			
60330													5746	0	4559	0	77	0	0	0	252	935	0	2611	0				
60545													411	0	0	0	0	0	0	0	384	27	0	0	0				
60554													44	0	0	0	0	0	0	0	16	28	0	0	0				
60648													2149	0	1410	0	698	0	0	0	81	658	0	0	0				
61122													18187		14827	0		3239			249	3033	78	8811		Lease Operating Liability			
61355													11044	0	61	0	0	0	0	0	1166	9543	274	0	0				
61476													4086	0	284	822	0	0	0	0	1	2777	202	0	0				
61757													576		102	0					251	223	0						
61832													2521	0	2190	202	0	2083	0	0	52	77	0	0	0	Contracts Payable			
61953													53	0	0	0	0	0	0	0	10	43	0	0	0				
62044													343	0	328	0	0	0	0	0	14	1	0	0	0				
62110													2603	0	581	0	0	242	284	0	0	2022	0	0	0	Accrued postretirement benfits	Due to affiliates, net		
62147													157	0	4	0	0	0	0	0	8	145	0	0	0				
62772													3836	0	1346	0	0	0	0	0	727	1763	0	1315	0	0			
63050													4199	0	3996	0	0	0	0	0	30	173	0	3996	0				
63069	1434426	0	1141203	0	0	580890	0	0	247019	45262	0	0									942					Operational Real Estate Lease Liability			
63201													725	0	610	0	0	458	0	0	41	28	46	0	0	Prepaid Expenses FAS 158			
63573													2613	0	1540	0	0	0	0	0	19	1054	0	841	0				
63733													4884		1664	0		573			966	2239	15	1015		Cardholder Settlement Debit Cards			
63742													3341	0	517	0	0	0	0	0	448	2242	134	0	419				
63751													7		0	0					7	0	0			ORE CONTRACT PAYMENTS			
64150													363	0	245	0	0	0	0	0	62	56	0	0	0				
64552													3722		1748	815					59	1100	0			CDFI Award - DPA			
64730													881	0	760	0	0	0	0	0	72	49	0	583	0				
65205													3905	0	710	136	0	0	0	0	2	3057	0	624	0				
65513	2569	0	531	0	518	0	0	0	1801	0	0	0									237					Others			
65559													6161		5581	0	981				228	352	0	4599					
65746													7030	0	3479	0	0	0	0	0	1214	2337	0	3065	0				
65858													9289	0	1028	0	747	0	0	0	449	7812	0	0	0				
66154													1955	0	31	0	0	0	0	0	279	1645	0	0	0				
66275													593	0	445	0	0	302	0	0	114	34	0	0	0	Accrued employee bonuses			
66677													2149		845	704	38				1	599	0	650					
67142													255	0	72	0	0	0	0	0	139	44	0	0	0				
67151													5226	3010	4212	0	0	0	0	0	235	779	0	0	1162				
67209													10855	0	8194	0	0	0	0	0	0	2250	411	6914	0				
67254													143	0	0	0	0	0	0	0	0	143	0	0	0				
67656													14665		9224	0		7613			351	3535	1555			NET DEFERRED ANNUAL FEE			
67870													5107	0	4726	0	0	0	0	0	54	327	0	4699	0				
68448													729	0	31	591	0	0	0	0	107	0	0	0	0	UNB Escrow deposits	Backup witholding		
68671													577	0	327	0	304	0	0	0	74	176	0	6	0	HOLDBACK ON LOANS PURCHASES			
68756													3202	0	2539	0	0	0	0	0	393	270	0	2302	0				
68831													517	0	0	0	0	0	0	0	30	487	0	0	0				
69333													15188	10254	10254	0	0	0	0	0	1594	3340	0	0	0				
69678													870	0	45	0	45	0	0	0	21	804	0	0	0				
70058													1378	0	1225	0	0	0	0	0	141	12	0	1225	0				
70218													438	0	2	0	0	0	0	0	67	288	81	0	0				
70414													1707	0	185	0	0	146	0	0	153	1369	0	0	0	Mortgage Indebtedness			
70638													660	0	69	0	0	0	0	0	456	135	0	0	0				
70955													110	0	0	80	0	0	0	0	11	19	0	0	0				
71073													166	0	48	0	0	0	0	0	28	90	0	0	0				
71457													758	0	362	0	0	345	0	0	226	170	0	0	0	Subscription Payable			
71859													1170	0	0	35	0	0	0	0	1	1134	0	0	0				
72258													2191	0	0	0	0	0	0	0	397	1794	0	0	0				
72351													114	0	2	0	0	0	0	0	41	71	0	0	0				
72454													373	0	0	0	0	0	0	0	365	8	0	0	0				
72678													5185	0	324	278	324	0	0	0	30	4553	0	0	0				
73116													9274	0	296	0	0	0	0	0	25	8953	0	296	0				
73152													1088	0	978	0	78	0	0	0	70	0	40	900	0				
73554													1125	0	12	0	0	0	0	0	111	1002	0	0	0				
73956													133	0	93	0	59	0	0	0	26	14	0	34	0				
74056													1009	0	541	278	0	333	0	0	76	114	0	208	0	NE MHEG FUNDS LIBILITY			
74140													14979		10602	837					591	2949	0	8935					
74403													5740		3405	659	1103		80	1245	136	1350	190	925	31		ATM Settlement	SERP	
74449													7	0	0	0	0	0	0	0	7	0	0	0	0				
75259													2413	0	444	0	0	0	199	0	501	1468	0	0	0		Escrow Payable		
75446													1486	0	0	171	0	0	0	0	417	898	0	0	0				
75455													50	0	0	0	0	0	0	0	50	0	0	0	0				
75558													1263	0	321	0	0	138	0	0	156	721	65	0	0	CSI Accrual			
75633	1813349	0	1139793	0	409490	0	598444	0	438540	114103	0	0									120913						Operating Lease Liability		
75651													266	0	119	59	0	119	0	0	82	6	0	0	0	Retirement Liability			
76153													610	0	370	196	69	0	0	0	35	9	0	0	0				
76443													658	0	0	0	0	0	0	0	19	639	0	0	0				
76854													736	0	117	0	111	0	0	0	478	141	0	0	0				
77150													350	0	70	0	0	0	0	0	172	108	0	0	0				
77253													681	0	427	0	0	0	0	0	98	52	104	82	0				
77422													2677	0	2338	0	60	2242	0	0	107	232	0	36	0	SERP Liability			
77851													25651	0	15889	0	0	0	0	0	3825	5937	0	13773	0				
78157													102	0	0	0	0	0	0	0	4	98	0	0	0				
78241													100	0	0	0	0	0	0	0	39	61	0	0	0				
78559													167	0	42	24	0	0	0	0	27	56	18	0	0				
79042													1008		505	0	360				310	193	0						
79127													511		331	0					21	138	21	302					
79145													1956	0	384	0	359	25	0	0	318	804	450	0	0	Due to FHLB			
79257													39	0	2	0	0	0	0	0	37	0	0	0	0				
79855													581	0	0	0	0	0	0	0	147	434	0	0	0				
80150													2335	0	1247	316	9	130	0	0	373	399	0	1041	0	Deferred Revenue			
80374													594	0	34	188	4	0	0	0	0	372	0	0	0				
80431													316	0	0	0	0	0	0	0	182	134	0	0	0				
81175													4103	0	2690	0	0	1220	1236	170	231	1182	0	0	0	Payable on Goodwill Agreement	ESOP Repurchase	Servicing Sales / Repurchase Clearing	
82033													648	0	200	0	0	186	0	0	60	388	0	0	0	Accrued Retirement Plan			
82257													622	0	546	0	0	0	0	0	14	23	39	546	0				
82350													729	0	507	103	0	0	0	0	51	68	0	502	0				
82659													273	0	0	0	0	0	0	0	179	94	0	0	0				
83151													499	0	0	0	0	0	0	0	432	67	0	0	0				
83236													10	0	0	0	0	0	0	0	10	0	0	0	0				
83375													10038	0	4829	0	0	0	0	0	588	4621	0	4794	0				
83638	61206	0	17306	0	0	0	0	0	38215	1233	0	11809									4452								
83834													1960	0	1659	0	0	0	0	0	44	257	0	1564	0				
83852													108	0	20	27	0	0	0	0	30	31	0	0	0				
83955													533	0	0	0	0	0	0	0	159	374	0	0	0				
84046													62	0	4	0	0	0	0	0	40	18	0	0	0				
84541													8257	0	5491	0	408	0	0	0	852	1914	0	5010	0				
84804													323	0	140	0	0	0	0	0	48	135	0	0	0				
85052													854	0	90	0	64	0	0	0	281	483	0	0	0				
85454													173	0	0	81	0	0	0	0	87	5	0	0	0				
85472													50183		21700	0					238	26866	1379		10834				
85931													1934	0	1691	0	0	0	0	0	242	1	0	1690	0				
86349													3969	0	2991	0	0	0	0	0	128	850	0	2960	0				
86675													2509	0	814	0	0	395	292	0	22	1373	300	0	0	Core Deconversion Credit	Reserve for Vaction Accrual		
87047													593	0	419	0	0	0	0	0	86	88	0	392	0				
87159													335	0	207	0	0	0	0	0	128	0	0	0	0	SCORECARD PROGRAM			
87234													4169	0	2232	558	0	0	0	0	1049	315	15	1367	0				
87476													620	0	0	0	0	0	0	0	2	530	88	0	0				
87579													5101		3611	0					160	1330	0	2952					
88231													10229		6809	0	1330				178	3242	0						
88259													624	0	495	0	0	0	0	0	129	0	0	431	0				
88352													650		291	0	291				123	236	0						
88455													3394	0	272	454	0	0	0	0	240	2428	0	271	0				
88950													138	0	19	0	0	0	0	0	88	31	0	0	0				
89032													1174	0	0	283	0	0	0	0	232	659	0	0	0				
89135													1947	0	1749	0	8	0	0	0	24	174	0	1705	0				
89854													1029	0	746	0	0	0	0	0	220	63	0	590	0				
89957													426	0	0	0	0	0	0	0	90	318	18	0	0				
90047													92	0	1	8	0	0	0	0	51	32	0	0	0				
90177													1290	0	306	277	92	38	175	0	0	707	0	0	0	Unearned Profit on RE Sold	Accrued Interest Payable - FHLB Advances		
90328													3659	0	2545	0	0	729	0	0	127	954	33	1159	0	Lease Liability - Operating Leases			
90337													3613	0	2869	0	0	0	0	0	679	65	0	2829	0				
90579													3707	0	2874	0	0	0	0	0	18	803	12	0	0				
91615													297	60	60	0	0	0	0	0	51	186	0	0	0				
91754													7579	0	2142	2448	92	0	0	0	2503	486	0	2037	0				
91950													998	0	937	0	0	0	0	0	39	22	0	937	0				
92144													219	0	0	145	0	0	0	0	42	32	0	0	0				
92676													3593		2367	0		1864			51	1150	25			Liability for Pension & Postretirement benefits			
92706													5001	0	4861	0	0	0	0	0	40	40	60	3841	0				
92902													23	0	15	8	0	0	0	0	0	0	0	0	0				
93244													277	0	0	0	0	0	0	0	215	62	0	0	0				
93543													5803	0	2715	272	1181	0	0	0	901	1915	0	1109	0				
93619													204	0	0	96	0	0	0	0	0	108	0	0	0				
94139													9798	798	6423	0	0	1353	0	0	299	2974	102	4272	0	UNDERFUNDED PENSION LIABLITY			
94522													3248	0	2731	0	18	1013	0	0	343	174	0	0	0	BOLI Plan Reserve Liability			
94755													91	0	0	16	0	0	0	0	75	0	0	0	0				
94858													297	0	186	0	0	112	9	65	110	1	0	0	0	ATM Suspense	Incoming RBP CDars	Escrow Payable	
95051													3902	0	3613	0	2857	0	0	0	57	232	0	0	0				
95677													411	0	391	0	0	0	0	0	0	0	20	0	0				
96553													481	0	6	307	6	0	0	0	85	83	0	0	0				
