"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONC407	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
388940					false			false			false	false		true	213	true	16415	false			false	false																	
389059					false			false			false	false		false		false		false			false	false																	
389358					false			false			false	false		false		false		false			false	false																	
389376					false			false			false	false		false		false		false			false	false																	
389826					false			false			false	false		false		false		false			false	false																	
390336					false			false			false	false		false		false		false			false	false																	
390372					false			false			false	false		false		false		false			false	false																	
390840					false			false			false	false		true	97	true	49792	false			false	false																	
391418					false			false			false	false		false		false		false			false	false																	
391557	0	0																												0	0	0	0						
391575	100711	0																												0	0	0	0						
391959	0	0																												0	0	0	0						
391977					false			false			true	false		false		true	8717	false			false	false						214912	0								343	0	
392152					false			false			false	false		true	11439	false		false			false	false																	
392255					false			false			false	false		false		false		false			false	false																	
392778					false			false			false	false		false		false		false			false	false																	
393252	0	0																												0	0	0	0						
393355	0	0																												0	0	0	0						
393850					false			false			false	false		false		false		false			false	false																	
393953					false			false			false	false		false		false		false			false	false																	
394156					false			false			false	false		false		false		false			false	false																	
394259	23401	0																												0	0	0	0						
395238	212507	1410387																												0	0	0	0				1203	0	
395274					false			false			false	false		false		false		false			false	false																	
396057	0	0																												0	0	0	0						
396244	0	0																												0	0	0	0						
396253	1197	0																												0	0	0	0						
396356					false			false			false	false		false		false		false			false	false																	
396954					false			false			false	false		false		false		false			false	false																	
397456	0	0																												0	0	0	0						
397531					false			false			false	false		false		false		false			false	false																	
397540	77490	0																												0	0	0	0						
397559	3734	0			true	0	0	false			false	false		true	40131	true	184354	false			false	false																	
397755					false			false			false	false		false		false		false			false	false																	
397858					false			false			false	false		false		false		false			false	false																	
398051	0	0																												0	0	0	0						
398248	0	0																												0	0	0	0						
398350	341044	0																												0	0	0	0						
398631					false			false			false	false		false		false		false			false	false																	
398668	0	0																												0	0	0	0				0	0	
398837					false			false			false	false		false		false		false			false	false																	
399357					false			false			false	false		false		false		false			false	false																	
399517	21177	0																												0	0	0	0				70	0	
399731	0	0																												0	0	0	0						
399973					false			false			false	false		true	4053	true	49774	false			false	false																	
400057					false			false			false	false		false		false		false			false	false																	
400141					false			false			false	false		false		false		false			false	false																	
400365					false			false			false	false		false		false		false			false	false																	
400767					false			false			false	false		false		false		false			false	false																	
400945					false			false			false	false		false		false		false			false	false																	
401072					false			false			false	false		false		false		false			false	false																	
401447					false			false			false	false		false		false		false			false	false																	
401559					false			false			false	false		false		true	10740	false			false	false																	
401755	0	0																												0	0	0	0						
401906					false			false			true	true	129	true	129	false		false			false	false						81715	0								4269	0	
401951					false			false			false	false		false		false		false			false	false																	
402462					false			false			false	false		false		false		false			false	false																	
402846					false			false			false	false		false		false		false			false	false																	
402873					false			false			false	false		false		false		false			false	false																	
403067					false			false			false	false		false		true	14391	false			false	false																	
403106	26000	0																												0	0	0	0						
403151	7985	0																												0	0	0	0						
403179	1542	0																												0	0	0	0						
403254					false			false			false	false		false		false		false			false	false																	
403357					false			false			false	false		false		false		false			false	false																	
403656	0	0																												0	0	0	0						
403870					false			false			true	false		true	20047	true	86615	false			false	false						114216	0								9	0	
403946	102282	0			true	0	0	true	16801	1124	false	false		true	8477	true	357829	false			false	false																	
404653	0	0																												0	0	0	0						
404943	1260	0			true	0	0	false			false	false		false		false		false			false	false																	
406022					false			false			false	false		false		false		false			false	false																	
406059					false			false			false	false		false		false		false			false	false																	
406666					false			false			false	false		false		false		false			false	false																	
406778					false			false			false	false		false		true	15299	false			false	false																	
406974					false			false			false	false		true	6949	false		false			false	false																	
407168	0	0																												0	0	0	0						
407506	67227	49396																												0	0	0	0				0	0	
407645					false			true	8845	472	false	true	286231	true	7060	true	293291	false			false	false																	
407850					false			false			false	false		false		false		false			false	false																	
408307	0	0																												0	0	0	0						
408642					false			true	38386	3036	false	false		true	9149	true	469024	false			false	false																	
408875					false			false			true	false		false		false		false			false	false						35799	0								105	0	
409265					false			false			false	false		false		false		false			false	false																	
410159					false			false			false	false		false		false		false			false	false																	
410560	0	1015																												0	0	0	0						
410748	0	0																												0	0	0	0						
410917					false			false			false	false		false		true	67457	false			false	false																	
410944					false			false			false	false		false		false		false			false	false																	
411062					false			false			false	false		false		false		false			false	false																	
411174					false			false			false	false		false		false		false			false	false																	
411231					false			false			false	false		false		false		false			false	false																	
411240					false			false			false	false		false		false		false			false	false																	
411473	0	0																												0	0	0	0				85		
411512	0	0																												0	0	0	0						
411549					false			false			false	false		false		false		false			false	false																	
411576	0	0																												0	0	0	0						
411624	4107	0																												0	0	0	0						
411651					false			false			false	false		false		false		false			false	false																	
412153	0	0																												0	0	0	0						
412452					false			false			false	false		false		false		false			false	false																	
412555					false			false			false	false		false		false		false			false	false																	
412667					false			false			false	false		false		false		false			false	false																	
412751	0	0																												0	0	0	0						
412845	412	0			true	0	0	false			false	false		false		true	35302	false			false	false																	
412872					false			false			false	false		false		false		false			false	false																	
413141	0	0																												0	0	0	0						
413208																																		1795	0	2215	30842	-62300	
413347	0	0																												0	0	0	0						
413543					false			false			false	false		false		true	10069	false			false	false																	
413646					false			false			false	false		false		true	1229	false			false	false																	
413673					false			false			false	false		true	1465	true	122476	false			false	false																	
413758					false			false			false	false		false		false		false			false	false																	
413851					false			false			false	false		false		false		false			false	false																	
414102					false			false			false	false		false		false		false			false	false																	
414652					false			true	672	0	false	false		true	36576	false		false			false	false																	
414764					false			false			false	false		false		false		false			false	false																	
414858					false			false			false	false		false		false		false			false	false																	
415770					false			false			false	false		false		false		false			false	false																	
415855					false			false			false	false		false		false		false			false	false																	
416245	523624	0																												0	0	0	0				-165	0	
416272					false			false			false	false		false		false		false			false	false																	
416339	0	0																												0	0	0	0						
416357	0	0																												0	0	0	0						
416656	0	0																												0	0	0	0						
416674					false			false			false	false		true	22	false		false			false	false																	
416973					false			false			false	false		false		false		false			false	false																	
417626					false			false			false	false		false		false		false			false	false																	
417710					false			false			false	false		false		false		false			false	false																	
418100					false			false			false	false		false		false		false			false	false																	
418249	0	0																												0	0	0	0						
418436					false			false			false	false		false		false		false			false	false																	
418856					false			false			false	false		false		false		false			false	false																	
419255					false			false			false	false		false		false		false			false	false																	
419406	38634	361381																												0	0	0	0						
419460	65487	0			true	0	0	true	56723	15918	true	false		false		true	23328	false			false	false						91407	36								173	0	
419675	1685	0			true	0	0	false			true	false		true	3922	true	165561	false			false	false						41933	0								90920	0	
419947					false			false			false	false		false		false		false			false	false																	
420578					false			false			false	false		false		false		false			false	false																	
420644	1044	0																												0	0	0	0						
420653	0	0																												0	0	0	0						
420877					false			false			false	false		false		false		false			false	false																	
421445	0	0																												0	0	0	0						
421539					false			false			false	false		false		false		false			false	false																	
422059	0	0																												0	0	0	0						
422116					false			false			false	false		false		false		false			false	false																	
422433	0	0																												0	0	0	0						
422657					false			false			false	false		false		false		false			false	false																	
423159					false			false			false	false		false		false		false			false	false																	
423449					false			false			false	true	84	false		true	145703	false			false	false																	
423458	0	0																												0	0	0	0						
423636					false			false			false	false		false		false		false			false	false																	
423739					false			false			true	false		false		false		false			false	false						51317	0								4	0	
423841					false			false			false	false		false		false		false			false	false																	
424156					false			false			false	false		false		false		false			false	false																	
424240	0	0																												0	0	0	0						
424352					false			false			false	false		false		false		false			false	false																	
424437	0	0																												0	0	0	0						
424633					false			false			false	false		false		false		false			false	false																	
425050					false			false			false	false		false		false		false			false	false																	
425108					false			true	5906	891	false	false		false		true	115811	false			false	false																	
425818					false			false			false	false		false		true	222	false			false	false																	
425845					false			false			false	false		false		false		false			false	false																	
425911					false			false			false	false		true	48130	true	73161	false			false	false																	
426057					false			false			false	false		false		false		false			false	false																	
426141					false			false			false	false		false		false		false			false	false																	
426534	284206	0																												20	139	0	28				70	0	
426758					false			false			false	false		false		false		false			false	false																	
426945	0	1987			true	0	0	false			false	false		true	33925	true	33925	false			false	false																	
427241					false			false			false	false		false		true	55052	false			false	false																	
427353					false			true	13761	1726	false	false		true	14452	true	45898	false			false	false																	
427858					false			false			false	false		false		false		false			false	false																	
427960					false			false			false	false		false		false		false			false	false																	
428060	6358	0			true	0	0	false			false	false		false		false		false			false	false																	
428462					false			false			false	false		false		false		false			false	false																	
428471					false			false			false	false		false		false		false			false	false																	
428547	30000	190526																												0	0	0	0						
428855					false			false			false	false		false		false		false			false	false																	
429021					false			false			false	false		false		false		false			false	false																	
429487	1815	0			true	0	5699	true	14044	1970	true	true	402600	false		true	410820	false			false	false						3558	0								-20	0	
430036	0	0																												0	0	0	0						
430054					false			false			false	false		false		false		false			false	false																	
430344					false			false			false	false		false		false		false			false	false																	
431172	0	0																												0	0	0	0						
431323					false			false			false	false		false		false		false			false	false																	
431350					false			false			false	false		false		false		false			false	false																	
431846					false			false			false	false		false		false		false			false	false																	
431958					false			false			false	false		false		false		false			false	false																	
432012					false			false			false	false		true	383	false		false			false	false																	
432058	0	0																												0	0	0	0						
432432	0	0																												0	0	0	0						
432478					false			false			true	false		false		false		false			false	false						111016	0								0	0	
433158	0	0																												0	0	0	0						
433505	6493	0																												0	0	0	0						
433550	0	0																												0	0	0	0						
433608	0	0																												0	0	0	0				0	0	
433859					false			false			false	false		false		false		false			false	false																	
433943	39692	0			true	0	0	false			false	false		false		false		false			false	false																	
434203	3723	0																												0	0	0	0						
434539					false			false			false	false		false		false		false			false	false																	
435059	4254	0			true	0	0	false			false	false		true	304	true	121024	false			false	false																	
435077	0	0																												0	0	0	0						
435255					false			false			false	false		false		false		false			false	false																	
435349	120080	0																												0	0	0	0						
435666					false			false			false	false		false		false		false			false	false																	
435750	12755	0																												0	0	0	0						
436159	680413	1047509																												0	0	0	0						
436542	0	0			true	0	0	false			false	false		false		true	55321	false			false	false																	
436739	0	0																												0	0	0	0						
436953	12997	0			true	0	0	true	18455	1158	false	false		true	73450	true	70788	false			false	true	10623	0	0	3183	344			0	0	2546	343						
437044	0	0																												0	0	0	0						
437914	741761	0																												0	0	0	0						
438050					false			false			false	false		false		false		false			false	false																	
438434					false			false			false	false		false		false		false			false	false																	
439132	0	0																												0	0	0	0						
439338	11618	0																												0	0	0	0						
439356	4322	0			true	0	0	false			false	false		false		false		false			false	false																	
439404	58717	0																												0	0	0	0						
439730					false			false			false	false		false		false		false			false	false																	
440110					false			false			false	true	75	true	2533	false		false			false	false																	
440857					false			false			false	false		false		false		false			false	false																	
440978					false			false			false	false		false		false		false			false	false																	
441050					false			false			false	false		false		false		false			false	false																	
441078					false			false			false	false		true	3469	false		false			false	false																	
441135					false			false			false	false		true	557	true	557	false			false	false																	
441256	35705	0																												0	0	0	0						
441359					false			false			false	false		false		false		false			false	false																	
441434					false			false			false	false		false		false		false			false	false																	
441470					false			false			false	false		false		false		false			false	false																	
441630					false			false			false	false		false		false		false			false	false																	
442011					false			false			false	false		true	23374	true	23374	false			false	false																	
442057					false			false			false	false		false		false		false			false	false																	
442244	241	0																												0	0	0	0						
442655	0	0																												0	0	0	0						
442806	0	14256																												0	0	0	0						
443148	408	0			true	0	0	false			true	false		false		true	92798	false			false	false						24822	0								26	0	
443205	0	296898																												0	0	0	0						
443353	495	0			true	0	0	false			false	false		true	407	true	26173	false			false	false																	
443625					false			false			false	false		false		false		false			false	false																	
443634					false			false			false	false		false		false		false			false	false																	
444350					false			false			false	false		false		false		false			false	false																	
444471	0	0																												0	0	0	0						
444556					false			false			false	false		false		false		false			false	false																	
444677					false			false			false	false		false		false		false			false	false																	
444958					false			false			false	false		false		false		false			false	false																	
445674					false			false			false	false		false		true	1924	false			false	false																	
445777	0	0																												0	0	0	0						
445852	0	0																												0	0	0	0						
445955					false			false			false	false		false		false		false			false	false																	
446130	0	0																												0	0	0	0						
446149					false			false			false	false		false		false		false			false	false																	
446176	0	0																												0	0	0	0						
446877	55000	0			true	0	0	false			false	false		false		true	2550	false			false	false																	
447070	0	0																												0	0	0	0						
447100	0	0																												0	0	0	0						
447557					false			false			true	false		false		true	90554	false			false	false						5901	0								-23	0	
447874	0	0																												0	0	0	0				3	2	
448040	4492	0			true	0	0	false			false	false		false		true	31835	false			false	false																	
448554					false			false			false	false		false		true	11482	false			false	false																	
449038	0	0																												0	0	0	0						
449430					false			false			false	false		false		false		false			false	false																	
449832	0	0																												0	0	0	0						
449841					false			false			false	false		false		false		false			false	false																	
449935					false			false			false	false		false		false		false			false	false																	
450034					false			false			false	false		false		false		false			false	false																	
450472					false			false			false	false		false		false		false			false	false																	
450632					false			false			false	false		false		false		false			false	false																	
450669					false			false			false	false		false		false		false			false	false																	
450753	0	0																												0	0	0	0						
450856	536737	0																												0	0	0	0						
450959	0	5441																												0	0	0	0						
451068	12576	0			true	0	0	true	6964	3259	true	false		true	263	true	365141	false			false	false						4549	0								0	0	
451246	0	0																												0	0	0	0						
451273	0	0																												0	0	0	0						
451965																																		50000	0	76000	109000	0	
452104					false			false			false	false		false		true	69024	false			false	false																	
452159					false			false			false	false		false		false		false			false	false																	
452476					false			false			false	false		false		false		false			false	false																	
452739					false			false			false	false		false		false		false			false	false																	
452841					false			false			false	false		false		true	8374	false			false	false																	
452850	5440	0																												0	0	0	0						
453147					false			false			false	false		false		false		false			false	false																	
453370					false			false			false	false		true	6856	true	51519	false			false	false																	
453446	24243	0			true	0	0	true	28021	3124	false	false		false		false		false			false	false																	
453839					false			false			false	false		true	71	true	52000	false			false	false																	
454340					false			false			false	false		false		false		false			false	false																	
454546	7592	0			true	0	0	false			false	false		true	45935	true	200568	false			false	false																	
454658					false			false			false	false		false		false		false			false	false																	
454676	0	0																												0	0	0	0						
454975					false			false			false	false		false		false		false			false	false																	
455150	0	0																												0	0	0	0						
455253	0	0																												0	0	0	0						
455459					false			false			false	false		false		false		false			false	false																	
455477					false			false			false	false		false		false		false			false	false																	
455552	184256	0																												0	0	0	0						
455879	7700	0			true	0	7700	true	22803	4347	false	false		false		true	37433	false			false	false																	
455945					false			false			false	false		false		false		false			false	false																	
455972	102675	0																												0	0	0	0				13	-74	
456045	0	0																												0	0	0	0						
456054	0	0																												0	0	0	0						
456157	4170	0																												0	0	0	0						
456250					false			false			false	false		true	8960	false		false			false	false																	
456344					false			false			false	false		false		false		false			false	false																	
456755	0	0																												0	0	0	0						
457060					false			false			true	false		false		false		false			false	false						5506	0								-14	0	
457220					false			false			false	false		false		false		false			false	false																	
457426					false			false			false	false		false		false		false			false	false																	
457547	4062	0																												0	0	0	0						
457752					false			false			false	false		false		true	66215	false			false	false																	
458142					false			false			false	false		false		false		false			false	false																	
458544					false			false			false	false		false		false		false			false	false																	
458553					false			false			false	false		false		false		false			false	false																	
458665					false			false			false	false		false		false		false			false	false																	
458946					false			false			false	false		true	11889	true	12316	false			false	false																	
459130					false			false			false	false		false		false		false			false	false																	
459354					false			false			false	false		false		false		false			false	false																	
459372	0	0																												0	0	0	0						
459448	0	0																												0	0	0	0						
459644					false			false			false	false		false		false		false			false	false																	
459671	0	0																												0	0	0	0						
460033	0	0																												0	0	0	0						
460275					false			false			false	false		false		false		false			false	false																	
460332	0	0																												0	0	0	0						
460341	0	0																												0	0	0	0						
460350	0	0																												0	0	0	0						
460556					false			false			false	false		false		false		false			false	false																	
460770					false			false			false	false		false		false		false			false	false																	
461058					false			false			false	false		false		false		false			false	false																	
462774					false			false			false	false		false		false		false			false	false																	
463203					false			false			false	false		false		false		false			false	false																	
463342	31272	0																												0	0	0	0						
463605	2843	0			true	0	0	false			false	false		false		true	109509	false			false	false																	
463650					false			false			false	true	1764	false		false		false			false	false																	
463735	1128053	1941316																												6319	6359	0	646						
463977	1056	0			true	0	0	false			false	false		false		true	72883	false			false	false																	
464255					false			false			false	false		false		false		false			false	false																	
464750					false			false			false	false		false		false		false			false	false																	
464853					false			false			false	false		false		false		false			false	false																	
465038					false			false			false	false		false		false		false			false	false																	
465243					false			false			false	false		false		false		false			false	false																	
465337					false			false			false	false		false		false		false			false	false																	
465524					false			false			false	false		false		false		false			false	false																	
465618	2373	0			true	0	0	false			false	false		false		true	196344	false			false	false																	
465672					false			false			false	false		true	11236	true	63611	false			false	false																	
466044	635	0																												0	0	0	0						
466240	779	0			true	0	0	true	9341	779	true	false		true	7969	false		false			false	false						169345	0								31	0	
466642					false			false			false	false		false		false		false			false	false																	
466754					false			false			false	false		false		false		false			false	false																	
466857	7594	0																												0	0	0	0						
466932					false			false			false	false		false		false		false			false	false																	
467144	0	0																												0	0	0	0						
467265					false			false			false	false		false		false		false			false	false																	
467470					false			false			false	false		false		false		false			false	false																	
467658	4592	0			true	0	0	false			false	false		true	8436	false		false			false	false																	
467733					false			false			false	false		false		false		false			false	false																	
468673					false			false			false	false		false		true	35742	false			false	false																	
468806	35470	0																												0	0	0	0						
469250					false			false			false	false		false		false		false			false	false																	
469559					false			false			false	false		false		false		false			false	false																	
469737	0	0																												0	0	0	0						
470032					false			false			false	false		false		false		false			false	false																	
470050	64484	0																												0	0	0	0						
470434					false			false			false	false		false		false		false			false	false																	
470452	7170	0																												0	0	0	0						
471057	0	0																												0	0	0	0						
471217	15000	0																												0	0	0	0						
472018					false			false			false	false		false		false		false			false	false																	
472045					false			false			false	false		false		false		false			false	false																	
472148					false			false			false	false		false		false		false			false	false																	
472250					false			false			false	false		false		false		false			false	false																	
472531					false			false			false	false		false		false		false			false	false																	
472616	0	0																												0	0	0	0						
472643					false			false			false	false		false		true	19007	false			false	false																	
472652					false			false			false	false		false		false		false			false	false																	
472951					false			false			false	false		false		false		false			false	false																	
472979	2852	0																												0	0	0	0						
473042	13151	0		0																										0	0	0	0						
473257	0	0																												0	0	0	0						
473266	0	0																												0	0	0	0						
473501	92708	2021031																												0	0	0	0				3090	0	
473930	0	0																												0	0	0	0						
474058					false			false			false	false		false		false		false			false	false																	
474245					false			false			false	false		false		false		false			false	false																	
474254	138470	0																												0	0	0	0						
474357					false			false			false	false		false		false		false			false	false																	
474450					false			false			false	false		false		false		false			false	false																	
474544					false			false			false	false		false		false		false			false	false																	
474656					false			false			false	false		false		false		false			false	false																	
474759	18152	0																												0	0	0	0						
474777					false			false			false	false		false		false		false			false	false																	
474919	146218	2343109																												0	0	0	0				310	0	
475046	0	0																												0	0	0	0						
475345					false			false			false	false		false		true	70058	false			false	false																	
475354					false			false			false	false		false		false		false			false	false																	
475653	0	1932																												0	0	0	0						
475756	3376	0			true	0	0	false			false	false		false		true	12264	false			false	false																	
476342					false			false			false	false		false		false		false			false	false																	
476445					false			false			false	false		false		false		false			false	false																	
476454					false			false			false	false		false		false		false			false	false																	
476472					false			false			false	false		false		false		false			false	false																	
476539					false			false			false	false		false		false		false			false	false																	
476810																																		315000	0	309000	582000	-91000	
477303	1273	0			true	0	0	false			false	true	309	true	28186	true	28186	false			false	false																	
477321					false			false			false	false		false		false		false			false	false																	
477349	531	0																												0	0	0	0						
477376					false			false			false	false		false		false		false			false	false																	
477639					false			false			false	false		false		false		false			false	false																	
477648					false			false			false	true	50724	false		true	50724	false			false	false																	
477844	277	0			true	0	0	false			false	false		true	922	true	58181	false			false	false																	
478140					false			false			false	false		false		true	39834	false			false	false																	
478195					false			false			false	false		true	14413	true	14413	false			false	false																	
478252					false			false			false	false		false		false		false			false	false																	
478430					false			false			false	false		false		false		false			false	false																	
478533	0	0																												0	0	0	0						
478766					false			false			false	false		false		false		false			false	false																	
479071					false			false			false	false		false		false		false			false	false																	
479268	0	0																												0	0	0	0						
479370					false			true	13085	0	false	false		false		true	5226	false			false	false																	
479446	10030	0																												0	0	0	0						
479567					false			false			false	false		false		false		false			false	false																	
479754					false			false			false	false		false		false		false			false	false																	
479839	0	0																												0	0	0	0						
480059	0	0																												0	0	0	0						
480228																																		122000	0	191000	1548000	-12000	
480246					false			false			false	false		false		false		false			false	false																	
480330	0	0																												0	0	0	0						
480433	0	0																												0	0	0	0						
480723	29733	0																												0	0	0	0						
480808	9913	0																												0	0	0	0						
480853					false			false			false	false		false		false		false			false	false																	
481140					false			false			false	false		false		false		false			false	false																	
481159					false			false			false	false		false		false		false			false	false																	
481177	82551	0																												0	0	0	0						
481430	0	0																												0	0	0	0						
481542	4529	0																												0	0	0	0						
481579	0	0																												0	0	0	0						
481627					false			false			false	false		true	29208	true	584	false			false	false																	
481748					false			false			false	false		false		false		false			false	false																	
481944					false			false			false	false		true	1115	true	59384	false			false	false																	
482053	0	0																												0	0	0	0						
482156					false			false			true	false		true	80379	true	4747	false			false	false						0	0								0	0	
482370	0	0																												0	0	0	0						
482446					false			false			false	false		false		true	41139	false			false	false																	
482772	19646	0																												0	0	0	0						
483032	0	0																												0	0	0	0						
483274					false			false			false	false		false		false		false			false	false																	
483537					false			false			false	false		false		false		false			false	false																	
483751	0	0																												0	0	0	0						
484057					false			false			false	false		false		false		false			false	false																	
484141					false			false			false	false		false		false		false			false	false																	
484776	0	0																												0	0	0	0						
484927	0	0																												0	0	0	0						
485054					false			false			false	false		false		false		false			false	false																	
485139	0	0																												0	0	0	0						
485214					false			false			false	false		false		false		false			false	false																	
485456					false			false			false	false		false		true	14695	false			false	false																	
485559	4210289	11169732																												0	0	0	0				922	0	
486248	0	0																												0	0	0	0						
487142					false			false			false	false		true	9331	true	9331	false			false	false																	
487357	0	0																												0	0	0	0						
487843					false			false			false	false		false		false		false			false	false																	
488318					false			false			false	false		false		false		false			false	false																	
488420					false			false			false	false		false		false		false			false	false																	
488653					false			false			false	false		false		false		false			false	false																	
488756					false			false			false	false		false		false		false			false	false																	
489155					false			false			false	false		false		false		false			false	false																	
489249					false			false			false	false		false		false		false			false	false																	
489548					false			false			false	false		true	19149	false		false			false	false																	
489623	20266	0																												0	0	0	0				-45	0	
489641	0	0																												0	0	0	0						
489913	0	0	1292313	0																										0	0	0	0	113604	201079	0			
490179	0	0																												0	0	0	0						
490348	0	0																												0	0	0	0						
490450	1524	0																												0	0	0	0						
490535	8178	0			true	0	0	true	20348	691	false	true	578749	true	20	true	578749	false			false	false																	
490843	0	0																												0	0	0	0						
490955					false			false			false	false		false		false		false			false	false																	
491224	214135	0																												998	2862	53	279				3161	0	
491251					false			false			false	false		false		false		false			false	false																	
491402					false			false			false	false		false		false		false			false	false																	
491653					false			false			false	false		false		false		false			false	false																	
491934	0	0																												0	0	0	0						
492650	0	10835																												0	0	0	0						
492810	0	0																												0	0	0	0						
493077	0	0																												0	0	0	0						
493152					false			false			false	false		true	14549007	false		false			false	false																	
493741					false			false			false	false		false		false		false			false	false																	
493844					false			false			false	false		false		false		false			false	false																	
494168					false			false			false	false		false		false		false			false	false																	
494261	0	0																												0	0	0	0						
494654					false			false			false	false		false		false		false			false	false																	
495044					false			false			false	false		false		true	15720	false			false	false																	
495419	244	0			true	0	0	false			true	false		false		true	419	false			false	false						1	0								0	0	
495558	0	0			true	0	346	false			false	false		false		false		false			false	false																	
496434					false			false			false	false		false		false		false			false	false																	
496845	0	0																												0	0	0	0						
496957					false			false			false	false		false		false		false			false	false																	
497039	0	49798																												0	0	0	0						
497404	179446616	0	2271	0																										2525	6050	5397	1207	5771	0	31357	1178	2610	
497570	102982	0																												0	0	0	0				0	0	
497655					false			false			false	false		false		false		false			false	false																	
497851					false			false			false	false		false		false		false			false	false																	
497954					false			false			false	false		false		false		false			false	false																	
498148	4516	0			true	0	0	false			true	false		true	2741	false		false			false	false						3211	0								0	0	
498317	18932	0																												0	0	0	0						
498362	8894	0																												0	0	0	0						
498456					false			false			false	false		false		false		false			false	false																	
498531					false			false			false	false		false		false		false			false	false																	
498625					false			false			false	false		false		false		false			false	false																	
498942					false			false			false	false		false		false		false			false	false																	
499154					false			false			false	false		true	4379	false		false			false	false																	
499453	48233	0			true	0	7337	false			true	false		true	12601	true	202693	false			false	false						47203	0								1	0	
499501					false			false			false	false		true	75310	true	80265	false			false	false																	
499538					false			false			false	false		false		false		false			false	false																	
499743	0	0																												0	0	0	0						
499752					false			false			false	false		false		false		false			false	false																	
499855					false			false			false	false		false		false		false			false	false																	
500256	0	0																												0	0	0	0						
500658					false			false			false	false		false		false		false			false	false																	
501105																																							
501132	35000	0			true	0	0	false			true	false		false		false		false			false	false						181250	0								14	0	
501459	5000	0			true	0	0	false			false	false		false		false		false			false	false																	
501655	0	0																												0	0	0	0						
501758					false			false			false	false		false		false		false			false	false																	
501767	0	0																												0	0	0	0						
501815	0	0																												0	0	0	0						
502111	0	0																												0	0	0	0						
502353	0	0																												0	0	0	0						
502447					false			false			false	false		false		false		false			false	false																	
502559	246	0			true	0	0	false			false	false		false		false		false			false	false																	
502652					false			false			false	false		false		false		false			false	false																	
502746					false			false			false	false		false		false		false			false	false																	
502849	8627	0																												0	0	0	0						
503547					false			false			false	false		false		false		false			false	false																	
503640					false			false			false	false		false		false		false			false	false																	
504142	0	0																												0	0	0	0						
504311	0	0	0	0																										0	0	0	0	0	0	0			
504535	0	980			true	0	0	false			false	false		false		false		false			false	false																	
504647					false			false			false	false		false		false		false			false	false																	
504713																																		41228	81078	0	-17320	0	
505550	1317	0			true	0	0	false			false	false		false		true	167302	false			false	false																	
505831					false			false			false	false		false		false		false			false	false																	
505916	0	0																												0	0	0	0						
506052					false			false			false	false		false		false		false			false	false																	
506249	144019	0																												0	0	0	0						
506922	74349	0																												0	0	0	0				229	0	
507068	0	0																												0	0	0	0						
507152	5095	0			true	0	0	false			false	false		false		false		false			false	false																	
507330					false			false			false	false		true	75	false		false			false	false																	
507349					false			false			false	false		false		false		false			false	false																	
507509	41588	0																												0	0	0	0						
508270					false			false			false	false		false		false		false			false	false																	
508346	7502	0																												0	0	0	0						
508355					false			false			false	false		false		false		false			false	false																	
508841	0	0																												0	0	0	0						
509642					false			false			false	false		false		false		false			false	false																	
509811	2507	0																												0	0	0	0						
509857					false			false			false	false		false		false		false			false	false																	
509950	176552	0																												0	0	0	0						
