"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
12937													2253		69	1696					137	351	0						
12946													15010		10646	0					675	3689	0	8405				Wire clearing	
13103													35796		30526	0		26716			387	4872	11			Defined Benefit Retirement Plan Liability			
13251													119		112	0					7	0	0						
13457													156		128	0					3	25	0						
14052													97		47	0					9	41	0						
14155													1080		786	0					69	225	0						
14650													412		282	0					2	128	0						
14753													99		0	53					42	4	0						
14865													2865		2509	0					58	273	25						
14977													169	0	41	0	4	0	0	0	32	96	0	37	0				
16551													473		5	0					149	319	0						
16748													647		454	0					26	152	15						
17110													8593	0	683	0	0	409	204	0	162	7691	57	0	0	DEFERRED TENANT IMPROVEMENT LIABILTY	DEFERRED RENT LIABILITY		
17147													48854	0	15313	0	0	0	0	0	2725	30816	0	0	11428				
17259													1633		1355	0					25	253	0						
17950													1715		1410	0					169	0	136						
17978													438		221	0					3	214	0						
18050													3166		2089	0					152	925	0						
18135													632		4	0					63	565	0						
18827													9069	0	3518	0	0	2478	957	0	218	5333	0	0	0	PENSION LIABILITY	NET DERIVATIVE LIABILITY		
18836													2280		1288	0					49	943	0						
18854													3559		2779	0	7	1968			568	212	0			Cashier's Checks Outstanding			
19356													82		17	0					34	31	0						
19936													1368		1284	0					69	15	0						
19972													1120		1087	0					1	32	0						
20053													420		0	0					76	344	0						
20633													3571		212	0					87	3272	0						
20857													91		0	0					35	56	0						
21256													6		0	0					6	0	0						
21359													86		64	0					6	16	0						
21658													1490		1207	0					103	180	0	1207					
22048													1244		19	0					85	1140	0						
22543													310		121	79					8	102	0						
22552													577		479	0					74	24	0						
22730													612		205	0					12	378	17						
22936													440		274	0					50	116	0						
23456													365		3	0					229	133	0						
23504													34628	0	17603	0	0	6590	0	0	151	16598	276	5897	0	DUE TO BANKS			
23643													260		143	0					76	41	0						
23755													993		427	0					28	538	0						
24006													6973		1108	0		507			30	5835	0			Suspense Payable			
24378													108		0	0					1	107	0						
24453													1087		11	0					39	1037	0						
24659													275		228	0					13	34	0						
24668													4476		2097	0		1809			1182	1197	0			Escrow Mtg Loans			
24949													3295		2690	0					135	470	0						
25357													701		0	0					223	478	0						
25647													945		142	0	142				141	662	0						
26176													1701		294	0					228	1136	43						
26242													1104		0	0					110	946	48						
26457													46		0	0					7	39	0						
26765													1845		296	0					80	805	664						
27070													888		347	0					342	199	0						
27548													2959		1194	0					201	1564	0	1192					
27614													1905		990	0					88	827	0						
27847													2188		1265	0					245	678	0						
28013													45390		40112	0		19637			834	3968	476	16582		due to broker			
28152													861		829	0					12	20	0	693					
28255													1856		1332	0					176	326	22						
28406													31703	0	6649	0	0	2372	0	0	556	24498	0	0	0	DUE TO PARENT			
28675													691		1	455					30	205	0						
28732													1453		1295	0					34	124	0			Deferred Liabilities			
29476													746		235	0					76	435	0						
29636													9515		8730	0					202	583	0	8730					
29878													24608		24346	0		63	5220		42	220	0	19063		Unapplied Mortgage Payments	Minimum Liability Pension		
30052													107		43	30					14	20	0						
30502													5436	0	2978	0	0	1395	876	0	62	2242	154	0	0	Swap valuation liability	Securities purchase payable		
30650													264		39	0					65	160	0						
30810													3253808		942526	0		869419			95829	2215453	0			Merchant Settlement			
31134													1538		1371	0	30	688	495		85	82	0			Index Liability Plan	Split Dollar Ins Liability		
31255													5281	0	875	0	0	821	0	0	245	4161	0	0	0	Factored loans collected reserves			
31657													231		165	0					34	32	0						
31826													2999		2411	0					117	471	0	1560					
31835													4932		2811	0					54	2067	0						
32234													1547		1287	0					136	124	0						
32766													236		0	0					2	234	0						
32971													2881		1937	0					171	773	0						
33147													716		75	0					172	469	0						
33259													1970		813	0					481	676	0						
33268													256	0	150	0	144	0	0	0	28	78	0	6	0				
33370													41		41	0					0	0	0						
33839													103		15	60					8	20	0						
33857													1600		1	0					356	1243	0						
34425													7873	0	4689	0	0	1473	0	0	166	2948	70	0	0	VCDC Funds Liability			
34434													1018		765	0					141	112	0						
34452													197		4	0					53	140	0						
34537													29754		18780	0	9958				459	10453	62	8547	0				
34555													2658	0	2501	0	128	0	0	0	157	0	0	2362	0				
34742													3373		2412	0					319	642	0						
35057													312	0	29	24	0	0	0	0	61	198	0	0	0				
35301	18446382	0	15657493	546401	0	6486327	5750000	0	2221338	18181	0	0									2969					Collateral deposits	Obligation to return Non cash collateral received		
35570													174936	45000	104040	0		43978			5692	64211	993			Pension Liabilities			
35646													460		335	0					38	87	0	335					
35879													986		429	0					128	429	0						
36456													396		0	0					61	335	0						
36933													815		478	0					102	235	0						
37051													264		44	31					80	109	0						
37341													289		209	0					55	25	0						
37435													3901		786	0					301	2814	0						
37640													21615	0	6320	545	0	2309	0	0	726	14024	0	1669	0	Promissory Notes - Affordable Housing Investments			
37659													696	0	675	0	0	0	0	0	13	8	0	675	0				
37949													314		227	0					86	1	0						
38740													981		162	0					98	721	0						
39327													792		285	47					18	442	0						
39756													3376		2148	0					209	1019	0	2059					
40033													1321		1268	0					5	48	0						
40499													43312		29744	0					87	13481	0	16325					
40855													285		0	0					153	132	0						
41245													319		269	0					50	0	0						
41553													395		0	0					12	383	0						
41629													1661		0	0					115	1546	0						
41825													1879		572	0	8				41	821	445	563					
41937													273		0	154					13	106	0						
41955													19		0	0					9	10	0						
42037													117		2	0					11	104	0						
42354													221		110	0					11	100	0						
42372													1915		1760	0					28	127	0						
42420													42857	4764	11445	0	0	0	0	0	365	25860	5187	0	4960				
42448													5303	0	1681	0	0	1532	0	0	1746	1402	474	0	0	ATM SETTLEMENT			
42457													205		0	69					19	117	0						
43052													317		2	0					38	277	0						
43351													1507		63	0					349	1095	0			DEPOSITS HELD FOR TENANTS			
43856													597		580	0					5	12	0						
43959													421		1	0					66	325	29						
44040													1351		2	0					49	1300	0						
44433													758		229	0	165				119	254	156						
44741													1438		179	0					27	1232	0						
44750													476		293	0					94	89	0						
44929													869		5	510	0				50	304	0						
45038													278	0	58	0	0	0	0	0	53	167	0	0	0				
45047													259		11	0					53	195	0						
45056													395		0	168					10	217	0						
45430													2652		2533	0					42	77	0						
45458													934		650	0					31	253	0						
45551													4489	0	2689	472					298	1030	0	2135					
45560													11210	0	7487	0	0	0	0	0	88	3635	0	6898	0				
45775													2752		2594	0					14	144	0						
46053													1310		1086	0					75	149	0						
46941													654		289	50					59	256	0						
47247													3033		811	145					118	1959	0	701	102				
47256													43		0	0					23	20	0						
47452													534		400	0					13	121	0						
47500													1457		227	283					5	784	158						
48057													1804		1656	0					84	64	0						
48150													117		0	50					58	9	0						
48374													7611	3925	4495	0	0	0	0	0	292	2824	0	0	0				
48440													1207		945	0					49	213	0						
49054													725		106	0					88	531	0						
49148													1606		1491	0					19	96	0						
49241													6657		4321	0					388	1472	476						
49652													134		27	0					62	45	0						
49858													716		348	0					102	266	0						
49951													497		352	4					53	88	0						
50144													1336		0	0					161	1175	0						
50461													925		73	0					44	708	100						
50872													183		114	0					15	54	0						
51253													5705	0	3718	0	0	1805	0	0	286	1701	0	0	0	Deferred Gain on Sale of ORE			
51356													43		0	0					33	10	0						
51459													955		420	40					111	384	0						
51842													3743		850	0					1003	1890	0	762					
52719													2676700	0	2661686	0	0	1747828	892620	0	0	15014	0	0	0	Participant Fund Cash	Payable to Participants		
52951													431		69	0					125	237	0						
53051													31		0	0					22	9	0						
53752													36		16	0					20	0	0						
54049													343		112	0					72	159	0						
54058													814		258	0					556	0	0						
54441													2121		1566	0					157	398	0	1566					
54656													3240	0	1191	0	0	0	0	0	1505	544	0	1036	0				
54973													63490		8134	0		4019	3118		1054	52561	1741			Pension Liability	Deferred Income		
55336													1484		1015	248					31	190	0						
55635													855		307	0					108	440	0						
55653													389		358	0					10	21	0						
55970													1067		75	0					3	939	50						
56258													193		0	0					15	178	0						
56351													11107		2396	0		2086			239	7998	474			Management incentive accruals			
56548													5798		1385	0					913	3500	0						
56557													19026		7314	0					89	11479	144		5757				
56717													7755		4877	0					273	2605	0						
57040													293	0	0	0	0	0	0	0	76	217	0	0	0				
57451													2159		0	0					690	1469	0						
58207													1966		892	0					19	987	68						
58225													688		26	0					136	526	0						
58243													30312		10812	0	3009				1742	17458	300	3031	3869				
58355													48		33	0					15	0	0						
58551													923		853	23					47	0	0						
58636													5570		1877	0					95	3598	0						
58757													2693		2493	0					97	103	0						
58971													40596	0	23374	0	0	0	0	0	756	15466	1000	18168	0				
59316													10095	1375	3991	0					1413	4691	0	2516					
59352													491		68	0					99	324	0						
59370													381		289	0					1	91	0						
59754													22		12	0					4	6	0						
60143	866075	0	421546	0	0	304596	0	0	403649	39766	0	0									1114					Pension plan liability			
60330													2550	0	1899	0	0	0	0	0	137	514	0	1183	0				
60545													369	0	0	0	0	0	0	0	270	99	0	0	0				
60554													37		0	0					4	33	0						
60648													1974		1163	0					49	762	0						
61122													15136		13186	0					147	1737	66	7662					
61355													10024		61	0					714	9029	220						
61476													1143		85	0					5	1044	9						
61757													670		141	0					93	436	0	128					
61832													2506		2279	0					62	165	0			Contracts Payable			
61953													128		29	0					7	92	0						
62044													320		300	0					13	7	0						
62110													1150		331	0					0	819	0						
62147													170		72	0	5				9	89	0						
62772													3226		969	0					341	1916	0						
63050													3715		3266	0					19	430	0						
63069	799904	0	426184	0	0	196150	0	0	341675	31629	168628	0									416					Affordable Housing Unfunded Commitment			
63201													3131		3004	0					18	63	46						
63573													2374		1824	0					28	522	0						
63733													3677	0	1440	0	0	715	0	0	340	1882	15	616	0	Cardholder Settlement Debit Cards			
63742													3679		377	0					101	2871	330		350				
63751													4		0	0					4	0	0			ORE CONTRACT PAYMENTS			
64150													464		336	0					27	101	0						
64552													2448		1591	462	463	490			80	315	0			CDFI Award - DPA			
64730													728		406	0					37	285	0						
65205													3763		616	283					17	2847	0						
65241													290		36	0					69	185	0						
65513	2414	0	19	0	9	10	0	0	2232	0	0	0									163					Due to Parent			
65559													5313		4379	0					99	835	0	4229					
65746													4339	0	2788	0	0	0	0	0	445	1106	0	2271	0				
65858													8053		847	0	461				123	7083	0						
66154													1950		136	0					39	1775	0						
66275													306		115	0					83	108	0						
66677													1465		705	433					0	327	0	452					
67142													323		65	0					98	160	0						
67151													4554		3711	0					145	698	0						
67209													10505		7396	0					0	2692	417			0			
67254													119		0	0					0	119	0						
67656													14451		8369	0		7079			138	4390	1554			NET DEFERRED ANNUAL FEE			
67870													5570		5415	0					20	135	0						
68448													247		72	105					65	5	0						
68671													806		625	0					62	119	0						
68756													2639	0	1842	0	0	0	0	0	178	619	0	1762	0				
68831													617		0	0					17	600	0						
68840													2034		1029	0					37	968	0						
68859													1242		476	0					55	591	120						
69333													2861	0	0	0	0	0	0	0	465	2396	0	0	0				
69678													1815		279	0					11	1525	0						
70058													1218		1129	0					34	55	0						
70218													604	0	7	0	0	0	0	0	49	467	81	0	0				
70414													2910		195	0					122	2593	0						
70638													695		260	0					99	336	0						
70955													139		0	73					6	60	0						
71073													152		14	0					19	119	0						
71318													7243		2419	0		1975			186	4248	390			Prepaid Pension			
71457													1073		526	0					128	419	0						
71859													933		0	25					2	906	0						
72258													1087		0	0					252	835	0						
72351													168		0	0					30	138	0						
72454													369		0	6					198	165	0						
72678													625		41	0					5	579	0						
73116													9332		291	0					15	9026	0	291					
73152													933		847	0					46	0	40						
73554													930		98	0					70	762	0						
73956													206		178	0					21	7	0						
74056													1607	0	1189	193	259	930	0	0	62	163	0	0	0	NE MHEG FUND LIABILITY			
74140													4701		1806	0		811	719		448	2447	0			Unearned Contract Income	Low Income Housing Investment Obligation		
74403													5558		3013	0	577		377	1123	103	2260	182	935			ATM Settlement	SERP	
74449													18		0	0					9	9	0						
75053													1323		1005	0		411	594		166	152	0			Accrued Income taxes	Escrow Reserve		
75259													1262		953	0					223	86	0						
75446													829		0	0					218	611	0						
75455													34		2	0					17	15	0						
75558													6971		5370	0					100	1451	50			Unfunded Pension			
75633	1541356	0	923962	0	581817	0	0	0	492040	87952	0	0									37402								
75651													110		0	36					42	32	0						
76153													261	0	62	163	62	0	0	0	9	27	0	0	0				
76443													279		0	0					9	270	0						
76854													1045		180	0					328	537	0						
77150													260	0	72	0	0	0	0	0	35	153	0	0	0				
77253													693		448	0					36	105	104						
77422													5252		5034	0					19	199	0						
77851													20207	0	13596	0	0	0	0	0	1128	5483	0	11867	0				
78157													83		0	0					2	81	0						
78241													34		0	0					19	15	0						
78559													384		242	114					10	0	18						
79042													676		508	0	408				56	112	0						
79127													415	0	293	0	0	0	0	0	14	87	21	292	0				
79145													1269		519	0					161	589	0						
79257													16		0	0					12	4	0						
79855													311		0	0					45	266	0						
80150													1219		93	13					105	1008	0						
80374													635		27	24					0	584	0						
80431													241		0	0					56	185	0						
80552													40		1	0					8	31	0						
80936													1000	0	700	0	0	0	0	0	7	293	0	621	0				
81175													3824		2889	0					101	834	0						
81429													1310		1052	0					47	134	77						
82033													283		155	0		104			51	77	0			7			
82257													615		496	0					15	65	39						
82350													600		432	0					23	145	0						
82659													162	0	0	0	0	0	0	0	112	50	0	0	0				
83151													1239		768	0					235	236	0						
83236													10		5	0					5	0	0						
83375													6291	0	3927	0	0	0	0	0	159	2205	0	3883	0				
83638	74124	0	21649	0	0	8551	8408	0	45249	3259	0	0									3967					NQ Benefits due to employees	Investment Commitments		
83834													1845	0	1544	0	0	0	0	0	20	281	0	1517	0				
83852													85		30	11					25	19	0						
83955													166		0	0					63	103	0						
84046													34		8	0					23	3	0						
84541													7589		6456	0					263	870	0						
84804													260		147	0					10	103	0						
85052													475		54	0					209	212	0						
85258													369		71	10					182	106	0						
85454													228		0	0					45	183	0						
85472													37293		14379	0					548	21359	1007						
85931													1987		1653	0					94	240	0						
86349													3407		2387	0					54	966	0						
86358													99	0	0	78	0	0	0	0	20	1	0	0	0				
86554													174		0	0					24	150	0						
86675													2016		971	0					16	867	162						
87047													627		426	0					56	145	0						
87159													231		163	0					65	3	0						
87234													2479		1419	0					601	444	15						
87476													548		0	0					3	457	88						
87579													2791		1454	0					18	1319	0	1419					
88231													10121	1300	7377	0	458	2751	0	0	51	2693	0	0	940	Allowance for loan repurchases			
88240													84		0	0					41	43	0						
88259													579		517	0					57	5	0						
88352													476	0	290	0	290	0	0	0	62	124	0	0	0				
88455													1452		397	0					154	901	0						
88772													2168		1014	0					16	1138	0						
88950													71		9	0					39	23	0						
89032													830	0	0	20	0	0	0	0	117	693	0	0	0				
89135													1873		1732	0					14	127	0						
89854													1184		1104	0					54	26	0						
89957													145		0	0					47	80	18						
90047													73		20	3					17	33	0						
90177													982		284	185					0	513	0						
90328													2690		2098	0					134	428	30						
90337													3572	0	2825	0	0	0	0	0	490	257	0	2789	0				
90579													3439		2499	0					31	909	0						
91615													217	55	55	0	0	0	0	0	23	139	0	0	0				
91651													531		145	0					9	377	0						
91754													3435	0	2143	0	88	0	0	0	1015	277	0	2047	0				
91950													1035		973	0					20	42	0						
92144													31		0	0					31	0	0						
92676													2948		1786	0		1375			17	1098	47			Liability for Pension & Postretirement benefits			
92706													4231		4052	0					34	85	60						
92902													29		11	5					1	12	0						
93244													199		0	0					95	104	0						
93543													3309		1850	0					460	999	0						
93619													144	0	0	77	0	0	0	0	0	67	0	0	0				
93758													243	0	0	0	0	0	0	0	80	163	0	0	0				
94139													9845	466	8568	0		2009			154	1053	70	5324		UNDERFUNDED PENSION LIABLITY			
94522													3236		2182	0					149	905	0						
94755													222		168	0					54	0	0						
94858													406		250	0					78	78	0			ATM Suspense	Incoming RBP CDars	Escrow	
95051													1948	0	1580	0	0	1017	0	0	40	328	0	0	0	Participation Program Net Deferred Annual Fees			
95659													316	0	0	157	0	0	0	0	26	133	0	0	0				
95677													319		275	0					0	0	44						
96553													238		2	0					42	194	0						
97055													696		229	0					151	316	0						
97279													432		315	35					16	66	0						
97457													89		0	0					37	52	0						
97804													10768		1843	0					247	8390	288						
97943													658		96	32					151	379	0						
98351													760		0	579					17	164	0						
98463													7906		2049	0		1472			3	5602	252	230		LIHTC			
98717													1508	0	76	0	0	0	0	0	583	840	9	0	0				
99143													2936		2254	0					60	622	0						
99255													1320	0	1271	0	0	0	0	0	30	19	0	1271	0				
99376													11065	0	2548	0	774	681	300	11	248	7765	504	0	782	Deferred Revenue	Reps and Warranty Reserves	Miscellaneous Liabilities	
99442													2744		1441	0					809	494	0	1167					
99536													6916		5920	0					513	483	0						
99853													90		82	0					8	0	0						
100236													3396		2933	0					92	371	0						
100357													7394		6890	0					144	360	0						
100562													67859	0	48491	0	0	28686	0	0	454	15050	3864	6809	0	SERP & MPL			
100777													3861		3049	0					717	95	0						
100843													4760		4195	0					59	431	75			Interest Accrued on FHLB Adv			
101019	85494	0	40369	0	0	19133	9575	0	38370	687	9193	0									6068					Pension and Post Retirement Medical	Acceptances Outstanding		
101037													1682		550	0		179	317		338	794	0			401 K Funding Liability	Unearned Network Fee Income		
101439													424		242	0		242			69	113	0			ATM SETTLEMENT PAYABLE			
101671													5510		4988	0					115	398	9	1980					
101738													288		87	0					53	148	0						
101952													220		0	0					14	206	0						
102155													397		338	0					23	36	0						
102333													178		24	0					19	135	0						
102342													963		228	0					493	242	0						
102539													59		45	0					14	0	0						
102557													294		23	0					43	228	0						
102874													846		516	0	276	224			79	251	0			Suspense Account			
103134													83	19	19	12	0	0	0	0	18	34	0	0	0				
103255													20065	0	827	0	0	0	0	0	1379	17325	534	0	0				
103563													26		0	0					11	15	0						
104234													523		360	0					8	155	0						
104542													217		145	2					70	0	0						
104971													36		6	0					1	29	0						
105026													2420		1202	0					206	994	18						
105222													597		243	0					65	289	0						
105473													21058	0	7181	0	0	0	0	0	80	13517	280	5400	0				
105530													2280		1975	0					30	275	0						
106359													6931		741	0					170	5070	950	720					
106452													1588		939	0					23	545	81						
106676													95		10	0					11	72	2						
107244													179866	0	40002	92956	0	0	0	0	3850	43058	0	5871	0				
107459													66		0	12					9	45	0						
107570													4263		2971	0					420	872	0						
107758													214		161	0					24	29	0						
108072													545		23	0					9	485	28						
108269													1783		1770	0					12	1	0						
108652													71		62	0					9	0	0						
108746													69		0	0					24	45	0						
108951													4093		3033	0					302	758	0						
109136													394		0	0					109	241	44						
109154													118		0	0					36	82	0						
109453													404		1	95					200	108	0						
109574													1911		1207	0					15	689	0						
109659													2318		2055	0					146	117	0						
110413													1022		423	0					22	577	0	423					
110936													3728		861	0					112	2404	351						
110945													453		317	0					33	103	0						
110972													175	0	10	105	0	0	0	0	13	47	0	0	0				
111157													509	0	178	216	116	0	0	0	33	82	0	62	0				
111205													1843		38	0					41	467	1297						
111661													270		139	0					63	68	0						
111942													2342		1753	0					171	418	0						
111979													4433		727	0					46	3660	0						
112163													5990		1052	0		617			822	4116	0		435	FEDERAL INCOME TAX - CURRENT			
112332													1172		1107	0					38	27	0						
112444													782		340	0					192	250	0						
112510													153		0	0					17	136	0						
112556													609		424	114					32	39	0						
112837	5048471	0	3765514	0	0	1026301	0	0	1116563	120249	0	0									46145					NMTC 3rd Party Leverage Loans			
113003													18381		6029	12274		3013	2673		1	77	0	343		Pension 87	FASB 106		
113030													245		115	0					130	0	0						
113441													4012		62	0					136	3814	0						
113601													2548		0	0					165	1734	649						
113740													1296	0	0	0	0	0	0	0	194	1102	0	0	0				
113937													1201		0	0					75	1126	0						
114149													2497		41	0					78	2378	0						
114158													222	0	0	0	0	0	0	0	94	128	0	0	0				
114251													329		215	0					45	69	0						
114260													26381	0	14667	0	0	0	14226	0	99	9465	2150	0	0		Trade date purchased loans government guaranteed		
114457													230		27	0					76	127	0						
114774													1208		1	913	1				13	281	0						
114840													653		76	0					43	534	0						
114859													76		4	11					12	49	0						
115100													928		472	0					7	382	67						
115146													245		43	0					82	120	0						
115575													4269		2933	0		1975	514		3	1185	148	268		Mass Solar loans unearned income	Mass Save Heat Loans unearned income		
116358													52		18	0					12	22	0						
116554													41		9	31					1	0	0						
116741													102		0	0					79	23	0						
117038													1861	0	1575	0	1444	0	0	0	86	200	0	120	0				
117074													2464		2306	0					5	153	0						
117458													1239		0	0					232	1007	0						
117672													1232		413	0					1	673	145						
117775													2129	0	1550	0	0	1505	0	0	7	572	0	0	0	Factors Client Reserve	17165		
118156													2394		1882	2					278	232	0						
118660													146		0	0					2	144	0						
118736													2034		1721	0					52	261	0						
119153													423	0	272	0	8				46	46	59	75					
119528													10903		1038	0					322	9543	0						
119779													3215	0	4	0	0	0	0	0	12	3086	113	0	0				
119872													2932		2859	0					2	23	48						
120476													134		20	0					42	72	0						
120542													329		110	0		110			152	67	0			Insurance Proceeds Held for Customer			
120609													17845		16674	0		7504	4498		18	909	244			net post retirement liability	net pension liability		
120953													637		2	0					148	487	0						
121642													7253	0	42	715	0	0	0	0	440	6056	0	0	42				
121651													1449		471	95					134	749	0						
121679													5298		4653	0					51	594	0						
121914													1239		1010	0					63	166	0						
122153													112		0	0					20	92	0						
122546													119		35	0					31	53	0						
122573													1074		795	0	212				7	272	0	583					
122854													23368		2663	0	1114	1099			1203	19502	0			Unearned Income			
123075													153		78	0					40	35	0						
123374													240		207	0	106	71			19	14	0	29		unearned profit			
123646													3174		1316	0					239	1619	0						
124344													1311	0	59	9	0	0	0	0	682	561	0	0	40				
124830													684		596	0					47	41	0						
125154													10394	0	6776	0	0	6657	0	0	40	3578	0	0	0	Retirement Benefit Obligation			
125471													463972		234361	0		112211	71966		1139	227818	654			Credit balance due - factors	CRA LIHTC Payable		
125855													3157		0	0					160	2997	0						
125873													105		0	0					0	105	0						
125958													53		0	20					16	17	0						
126012													7568		5418	0					35	2115	0						
126049													98		0	0					43	55	0						
126375													247		0	0					4	243	0						
126553													2702		2639	0					15	48	0						
126740													3865		3148	0					191	526	0						
126834													2143		5	0					803	1335	0						
127055													294		0	0					99	195	0						
127224													254		0	0					78	176	0						
128258													28		0	1					16	11	0						
128904													182863		70264	0					1019	104127	7453	22029	31866				
129349													1302		976	41					73	179	33						
129358													322		201	0					32	89	0	196					
129479													3726		2418	345					8	838	117						
129732													37711	0	13341	0	6533	6370	0	0	1214	22120	1036	0	0	Due to broker/counterparty			
129853													503		60	21					235	187	0						
129910													2486		0	0					190	2296	0						
130345													4823		1023	0					24	3776	0						
130541													11817		6183	0	3731				796	4838	0	500	0				
130813													2110		1992	0					67	51	0						
131034													3219		2875	0					99	180	65			Accrued Salary Continuation Plan			
131155													2350		2049	0					64	237	0						
131173													1044		55	0					264	725	0						
131418													2370	0	398	441	0	0	0	0	60	1446	25	0	0				
131436													2235	0	1763	0	0	0	0	0	30	442	0	1573	0				
131650													50497		30068	0		19212			5171	14775	483			FDIC Clawback liability			
131717													326	0	75	0	0	0	0	0	15	236	0	0	0				
131940													84		0	0					31	53	0						
132107													15178		3033	0					96	11369	680	3032					
132152													135		51	29					26	29	0						
132451													170		71	0					18	81	0						
132554													4525	0	3024	0	0	0	0	0	238	1263	0	1112	0				
132778													241		211	0					2	27	1						
132938													243		33	0					70	140	0						
133579													6068		6022	0	1	1580	865		16	30	0	857		POST RETIREMENTS	ACCRUED EXPENSES		
133850													7019	0	189	0	189	0	0	0	622	6208	0	0	0				
133971													7737		6977	0					89	671	0						
134156													559		43	91					68	357	0						
134437													9285	6	7299	0	0	2724	0	0	312	1674	0	4568	0	Triangle Properties			
134455													857		588	0					107	162	0						
134848													539		116	0					117	306	0						
135836													513		0	0					67	446	0						
135854													135		24	21					90	0	0						
136048													1011		697	0					111	203	0						
136338													4210		359	0					75	3776	0						
136459													118		40	0					53	25	0						
136655													528		292	0					115	121	0						
137205													13904		8178	0	18	390			160	4774	792	6423		Liabilities for Consolidated Subsidiary			
