"IDRSSD"	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC869	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
83955	0	0	-401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6375	0	46165	0	1275	0	46165	47440	0	1175	1175	0	0	0	0	0	0	0	0	0	0	0	0	0	
84046	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1982	0	0	0	1982	0	0	0	1364	18342	14114	22731	0	3668	7057	22731	33456	0	1610	1610	0	0	0	0	0	0	0	0	0	0	0	0	0	
84251	0	3	-122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	6328	79	14588	0	1266	40	14588	15894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84541	1108	157	-22742	0	0	0	0	0	501	0	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9783	0	0	0	9783	0	0	0	24236	120002	106402	383091	0	24000	53201	383091	460292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84804	229	86	-454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1289	21071	22401	10056	0	4214	11201	10056	25471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85052	87	25	-731	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241	0	0	0	1241	0	0	0	49686	21462	10040	40563	0	4292	5020	40563	49875	0	4573	4573	0	0	0	0	0	0	0	0	0	0	0	0	0	
85258	720	59	-572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5208	0	0	0	5208	0	0	0	6065	29981	8674	114892	0	5996	4337	114892	125225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85454	296	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	60	0	0	0	9433	22372	10773	23749	0	4474	5387	23749	33610	0	7800	7800	0	0	0	0	0	0	0	0	0	0	0	0	0	
85472	30381	2165	-13657	0	0	0	0	0	140	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2495	2495	0	0	0	2495	0	0	0	0	0	0	64962	0	0	0	64962	0	0	0	16136	491354	893227	1046806	0	98271	446614	1046806	1591691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85931	400	20	-1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	115	0	0	0	4377	59156	105144	49659	0	11831	52572	49659	114062	0	2925	2925	0	0	0	0	0	0	0	0	0	0	0	0	0	
86349	216	0	-2746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	236	0	0	0	3889	39732	83371	79987	0	7946	41686	79987	129619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86358	88	44	-729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	206	17530	8595	24071	0	3506	4298	24071	31875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86554	265	71	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11597	26161	11960	19602	0	5232	5980	19602	30814	0	1243	1243	0	0	0	0	0	0	0	0	0	0	0	0	0	
86675	708	0	-4118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2550	277345	283096	240017	0	55469	141548	240017	437034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87047	684	363	-374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733	0	0	0	733	0	0	0	8655	33567	59492	47526	0	6713	29746	47526	83985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87159	314	83	69	316	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552	0	0	0	552	0	0	0	36352	75698	18718	25987	0	15140	9359	25987	50486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87177	25	0	-53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	34	0	0	0	14877	21274	7204	4850	0	4255	3602	4850	12707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87234	2049	855	-2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87256	85037	145255	162376	0	17007	72628	162376	252011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87476	3145	0	-7088	375	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1194	0	0	0	1194	0	0	0	14121	15411	48480	50640	0	3082	24240	50640	77962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87579	3556	0	-3663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	10000	0	0	0	41770	42963	125883	144193	0	8593	62942	144193	215728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88231	1862	296	-4415	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7096	0	0	855	6241	0	0	0	24224	52683	129066	185928	0	10537	64533	185928	260998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88240	0	0	2989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1464	25642	28263	13766	0	5128	14132	13766	33026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88259	188	0	-647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2704	0	0	0	2704	0	0	0	6930	14938	235	47893	0	2988	118	47893	50999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88352	0	0	-485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	46	0	0	0	25151	61819	9444	63935	0	12364	4722	63935	81021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88455	3082	23	4873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	23831	68128	13779	299524	0	13626	6890	299524	320040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88530	0	0	-965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1447	0	0	0	1447	0	0	0	21767	51108	67667	104177	0	10222	33834	104177	148233	0	7925	7925	0	0	0	0	0	0	0	0	0	0	0	0	0	
88772	5891	666	-1889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38772	162988	176706	130829	0	32598	88353	130829	251780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88950	270	16	-553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3487	0	0	0	3487	0	0	0	2471	10013	7348	57267	0	2003	3674	57267	62944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89032	80	0	-527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2823	0	0	0	2823	0	0	0	971	63254	25018	52241	0	12651	12509	52241	77401	0	1800	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	
89135	65	0	-1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9045	20612	17691	27156	0	4122	8846	27156	40124	0	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	
89751	1743	0	-6419	723	0	0	0	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24153	302660	114953	384849	0	60532	57477	384849	502858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89854	215	119	-1546	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5198	0	0	0	5198	0	0	0	4436	35577	18347	79856	0	7115	9174	79856	96145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89957	0	0	-603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	316	0	0	0	810	12484	25114	24413	0	2497	12557	24413	39467	0	6969	6969	0	0	0	0	0	0	0	0	0	0	0	0	0	
90047	41	120	181	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1328	10968	11680	9380	0	2194	5840	9380	17414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90177	5095	855	-956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	811	0	0	0	811	0	0	0	10954	25744	215193	29996	0	5149	107597	29996	142742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90328	1057	386	-3259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4720	0	0	0	4720	0	0	0	16585	53301	103308	167663	0	10660	51654	167663	229977	0	7008	7008	0	0	0	0	0	0	0	0	0	0	0	0	0	
90337	1600	0	-4167	0	0	0	0	0	1216	0	0	0	1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15565	45471	45043	267499	0	9094	22522	267499	299115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90579	2019	0	-3354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3429	0	0	0	3429	0	0	0	39410	82152	128658	118675	0	16430	64329	118675	199434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90645	0	0	-876	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9352	45102	19811	24839	0	9020	9906	24839	43765	0	1200	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	
90739	110	65	-706	214	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	0	0	0	507	0	0	0	7784	9992	18267	53665	0	1998	9134	53665	64797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91101	10762	0	44067	0	0	0	0	0	229	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51114	0	0	34085	17029	0	0	0	75925	99624	725886	608165	0	19925	362943	608165	991033	0	292	292	0	0	0	0	0	0	0	0	0	0	0	0	0	
91156	650	0	-796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2403	0	0	0	2403	0	0	0	12913	110774	38886	127539	0	22155	19443	127539	169137	0	3355	3355	0	0	0	0	0	0	0	0	0	0	0	0	0	
91615	389	0	-261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725	0	0	0	725	0	0	0	949	18490	24021	51828	0	3698	12011	51828	67537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91651	79	0	-185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	209	0	0	0	2678	21311	7301	33757	0	4262	3651	33757	41670	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	
91754	0	199	24196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	262	0	0	0	25614	272426	132784	98896	0	54485	66392	98896	219773	0	33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	
91950	0	150	-268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3263	4227	15242	24677	0	845	7621	24677	33143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92050	146	27	-990	103	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	449	0	0	0	16050	16292	12569	30394	0	3258	6285	30394	39937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92144	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	47	0	0	0	1001	22660	1372	17036	0	4532	686	17036	22254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92676	1887	260	-2162	446	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15154	0	0	364	14790	0	0	0	24173	90780	128807	181623	0	18156	64404	181623	264183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92706	1973	0	1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13186	11577	116091	122132	0	2315	58046	122132	182493	0	953	953	0	0	0	0	0	0	0	0	0	0	0	0	0	
92902	8	0	-127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1883	3994	6224	4810	0	799	3112	4810	8721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93244	650	82	-2432	0	0	0	0	0	61	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7493	0	0	0	7493	0	0	0	27604	36775	23927	109902	0	7355	11964	109902	129221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93543	0	0	-1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10289	0	0	0	10289	0	0	0	15896	35964	91523	143816	0	7193	45762	143816	196771	0	2796	2796	0	0	0	0	0	0	0	0	0	0	0	0	0	
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	19315	0	10842	0	3863	0	10842	14705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93721	12653	4345	63653	85	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220312	220312	0	0	0	1251	0	0	2636146	919333	1647962	3316661	0	183867	823981	3316661	4324509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93758	767	0	-403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1069	0	0	68	1000	0	0	0	6684	20446	8656	55018	0	4089	4328	55018	63435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94139	0	0	-4972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2492	0	0	0	2492	0	0	0	42698	250021	67182	205560	0	50004	33591	205560	289155	0	990	990	0	0	0	0	0	0	0	0	0	0	0	0	0	
94456	0	0	-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	0	378	0	0	0	289	7568	1075	20333	0	1514	538	20333	22385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94522	1847	0	-3111	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10263	0	0	0	10263	0	0	0	29076	35531	202858	236390	0	7106	101429	236390	344925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94755	12	0	-1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11996	64216	24177	82038	0	12843	12089	82038	106970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94858	412	56	-780	307	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3074	39659	15359	76798	0	7932	7680	76798	92410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
95051	169	36	-1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	0	0	0	888	0	0	2	3866	4995	8626	65888	0	999	4313	65888	71200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
95659	187	89	-682	470	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6120	10197	26716	30679	0	2039	13358	30679	46076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
95677	568	103	-581	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1777	0	0	0	1777	0	0	0	1849	12589	38742	37750	0	2518	19371	37750	59639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
96553	136	0	-1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812	0	0	0	812	0	0	0	2609	9521	8557	57783	0	1904	4279	57783	63966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97055	2582	21	-1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2865	0	0	0	2865	0	0	0	709	28551	1413	201982	0	5710	707	201982	208399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97279	460	36	-251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	50	33	0	0	0	9666	30102	13623	6207	0	6020	6812	6207	19039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97457	0	0	-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964	4153	21496	32423	0	831	10748	32423	44002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97804	8790	0	997	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43335	0	0	0	43335	0	63	0	24838	96981	267853	473944	0	19396	133927	473944	627267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97943	1072	0	1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1916	1916	0	0	1916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2145	83579	47299	149294	0	16716	23650	149294	189660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
98351	5	233	149	124	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14077	45425	5929	23893	0	9085	2965	23893	35943	0	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	
98463	1173	2	-3974	1053	0	0	0	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5769	5769	0	0	0	5769	0	0	0	0	0	0	20402	0	0	0	20402	0	0	0	85589	126270	29687	369950	0	25254	14844	369950	410048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
98717	432	0	-781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	45	0	0	0	17536	33105	14511	126478	0	6621	7256	126478	140355	0	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	
99143	492	0	-2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5074	0	0	0	5074	0	0	0	17042	76254	29820	130401	0	15251	14910	130401	160562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99255	67	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638	11090	4627	40535	0	2218	2314	40535	45067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99376	8251	918	-7952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269703	0	0	3691	266012	0	0	1362	189344	176116	464332	1300610	0	35223	232166	1300610	1567999	0	4030	4030	0	0	0	0	0	0	0	0	0	0	0	0	0	
99442	0	0	-587	85	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2816	0	0	0	2816	0	0	0	10366	55560	41933	230549	0	11112	20967	230549	262628	0	4000	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	
99536	4590	829	-586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189460	9567	98078	88921	0	1913	49039	88921	139873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99853	0	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8228	21751	8005	14522	0	4350	4003	14522	22875	0	3000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	
99974	917	30	-1935	113	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5807	0	0	0	5807	0	0	0	17391	23683	8506	107061	0	4737	4253	107061	116051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100236	193	0	-3609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1411	0	0	0	1411	0	0	0	34576	37321	40062	115219	0	7464	20031	115219	142714	0	4000	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	
100357	891	2030	8035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8017	0	0	0	8017	0	0	0	7971	182373	74084	354921	0	36475	37042	354921	428438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100562	17401	0	38706	8766	0	0	0	8766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297536	0	0	0	297536	0	0	0	565240	852424	276168	2488319	0	170485	138084	2488319	2796888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100777	1577	699	-2270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10475	0	0	6015	4460	0	0	0	8350	217242	236785	85494	0	43448	118393	85494	247335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100843	2291	0	-1889	0	0	0	0	0	132	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1072	518	30292	57269	101622	178205	0	11454	50811	178205	240470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101019																																																																									
