"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD966	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH290	RCFDH291	RCFDH292	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	
588245																																																																																																																																																																																																																																																	
588348																																																																																																																																																																																																																																																	
588478																																																																																																																																																																																																																																																	
589158																																																																																																																																																																																																																																																	
589439																																																																																																																																																																																																																																																	
589523																																																																																																																																																																																																																																																	
589943																																																																																																																																																																																																																																																	
590145																																																																																																																																																																																																																																																	
590220																																																																																																																																																																																																																																																	
590248																																																																																																																																																																																																																																																	
590640																																																																																																																																																																																																																																																	
590949																																																																																																																																																																																																																																																	
590976																																																																																																																																																																																																																																																	
591209																																																																																																																																																																																																																																																	
591320																																																																																																																																																																																																																																																	
591357																																																																																																																																																																																																																																																	
591366																																																																																																																																																																																																																																																	
591740																																																																																																																																																																																																																																																	
592439																																																																																																																																																																																																																																																	
592448																																																																																																																																																																																																																																																	
592550																																																																																																																																																																																																																																																	
592644																																																																																																																																																																																																																																																	
592859																																																																																																																																																																																																																																																	
593007																																																																																																																																																																																																																																																	
593052																																																																																																																																																																																																																																																	
593249																																																																																																																																																																																																																																																	
593333																																																																																																																																																																																																																																																	
593771																																																																																																																																																																																																																																																	
593940																																																																																																																																																																																																																																																	
594433																																																																																																																																																																																																																																																	
594451																																																																																																																																																																																																																																																	
594853																																																																																																																																																																																																																																																	
594938																																																																																																																																																																																																																																																	
594947																																																																																																																																																																																																																																																	
595270																																																																																																																																																																																																																																																	
595337																																																																																																																																																																																																																																																	
595430																																																																																																																																																																																																																																																	
595869	15622324	123279	0	0	12892113	539379	362708	99263	0	0	0	0	0	0	1313820	266854	972609	924	88033	0	0	0	0	0	1004589	10	23085	11280	559057	738608	1148550	4200562	9135526	139700	139700	0	0	0	66844	1114	557	0	0	0	557	27353	5471	0	0	0	5471	0	0	0	0	0	0	24	24	0	0	0	24	1923082	961541	8725	781	0	923523	752832	1149346	4211849	10215088	0	229869	2105925	10215088	12892113	7050	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77408	0	0	0	-14600	0	0	0	0	0	0	0	0	0	0	0	8000	0	0	0	0	0	8000	0	0	0	0	0	0	0	4265410	0	0	4110950	154460	78600	0	78600	39200	0	0	0	0	0	39200	8496605	0	109036	53593	0	8333976	0	0	0	410838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595944																																																																																																																																																																																																																																																	
596062																																																																																																																																																																																																																																																	
596156																																																																																																																																																																																																																																																	
596277																																																																																																																																																																																																																																																	
596455																																																																																																																																																																																																																																																	
596642																																																																																																																																																																																																																																																	
596848																																																																																																																																																																																																																																																	
596978																																																																																																																																																																																																																																																	
597041																																																																																																																																																																																																																																																	
597313																																																																																																																																																																																																																																																	
597452																																																																																																																																																																																																																																																	
597546																																																																																																																																																																																																																																																	
597658																																																																																																																																																																																																																																																	
598002																																																																																																																																																																																																																																																	
598048																																																																																																																																																																																																																																																	
598132																																																																																																																																																																																																																																																	
598534																																																																																																																																																																																																																																																	
598543																																																																																																																																																																																																																																																	
598646																																																																																																																																																																																																																																																	
598954																																																																																																																																																																																																																																																	
599643																																																																																																																																																																																																																																																	
599764																																																																																																																																																																																																																																																	
600129																																																																																																																																																																																																																																																	
600419																																																																																																																																																																																																																																																	
601032																																																																																																																																																																																																																																																	
601041																																																																																																																																																																																																																																																	
601050																																																																																																																																																																																																																																																	
601153																																																																																																																																																																																																																																																	
601416																																																																																																																																																																																																																																																	
601443																																																																																																																																																																																																																																																	
601658																																																																																																																																																																																																																																																	
601733																																																																																																																																																																																																																																																	
602048																																																																																																																																																																																																																																																	
602356																																																																																																																																																																																																																																																	
602543																																																																																																																																																																																																																																																	
602842																																																																																																																																																																																																																																																	
603232																																																																																																																																																																																																																																																	
603540																																																																																																																																																																																																																																																	
603559																																																																																																																																																																																																																																																	
603755																																																																																																																																																																																																																																																	
604024																																																																																																																																																																																																																																																	
604033																																																																																																																																																																																																																																																	
604547																																																																																																																																																																																																																																																	
604640																																																																																																																																																																																																																																																	
605571																																																																																																																																																																																																																																																	
605610																																																																																																																																																																																																																																																	
605656																																																																																																																																																																																																																																																	
605973																																																																																																																																																																																																																																																	
606046																																																																																																																																																																																																																																																	
606176																																																																																																																																																																																																																																																	
606653																																																																																																																																																																																																																																																	
607146																																																																																																																																																																																																																																																	
607333																																																																																																																																																																																																																																																	
608358																																																																																																																																																																																																																																																	
608451																																																																																																																																																																																																																																																	
608844																																																																																																																																																																																																																																																	
609010																																																																																																																																																																																																																																																	
609467																																																																																																																																																																																																																																																	
609476																																																																																																																																																																																																																																																	
609609																																																																																																																																																																																																																																																	
609645																																																																																																																																																																																																																																																	
609832																																																																																																																																																																																																																																																	
610128																																																																																																																																																																																																																																																	
610164																																																																																																																																																																																																																																																	
610539																																																																																																																																																																																																																																																	
610557																																																																																																																																																																																																																																																	
610913																																																																																																																																																																																																																																																	
611031																																																																																																																																																																																																																																																	
611451																																																																																																																																																																																																																																																	
612159																																																																																																																																																																																																																																																	
612878																																																																																																																																																																																																																																																	
613008																																																																																																																																																																																																																																																	
613156																																																																																																																																																																																																																																																	
613307																																																																																																																																																																																																																																																	
613343																																																																																																																																																																																																																																																	
613400																																																																																																																																																																																																																																																	
613558																																																																																																																																																																																																																																																	
613679																																																																																																																																																																																																																																																	
613839																																																																																																																																																																																																																																																	
613950																																																																																																																																																																																																																																																	
613978																																																																																																																																																																																																																																																	
614256																																																																																																																																																																																																																																																	
614313																																																																																																																																																																																																																																																	
614368																																																																																																																																																																																																																																																	
614751																																																																																																																																																																																																																																																	
614948																																																																																																																																																																																																																																																	
615217																																																																																																																																																																																																																																																	
615253																																																																																																																																																																																																																																																	
615776																																																																																																																																																																																																																																																	
615851																																																																																																																																																																																																																																																	
615879																																																																																																																																																																																																																																																	
615954																																																																																																																																																																																																																																																	
616036																																																																																																																																																																																																																																																	
616148																																																																																																																																																																																																																																																	
616540																																																																																																																																																																																																																																																	
616849																																																																																																																																																																																																																																																	
617051																																																																																																																																																																																																																																																	
617079																																																																																																																																																																																																																																																	
617145																																																																																																																																																																																																																																																	
617275																																																																																																																																																																																																																																																	
617341																																																																																																																																																																																																																																																	
617538																																																																																																																																																																																																																																																	
617743																																																																																																																																																																																																																																																	
618544																																																																																																																																																																																																																																																	
618647																																																																																																																																																																																																																																																	
618740																																																																																																																																																																																																																																																	
618777																																																																																																																																																																																																																																																	
618807																																																																																																																																																																																																																																																	
619327																																																																																																																																																																																																																																																	
619457																																																																																																																																																																																																																																																	
619701																																																																																																																																																																																																																																																	
619859																																																																																																																																																																																																																																																	
619877																																																																																																																																																																																																																																																	
620015																																																																																																																																																																																																																																																	
620752																																																																																																																																																																																																																																																	
621151																																																																																																																																																																																																																																																	
621245																																																																																																																																																																																																																																																	
621357																																																																																																																																																																																																																																																	
621441																																																																																																																																																																																																																																																	
622037																																																																																																																																																																																																																																																	
622653																																																																																																																																																																																																																																																	
622756																																																																																																																																																																																																																																																	
622774																																																																																																																																																																																																																																																	
623052																																																																																																																																																																																																																																																	
623445																																																																																																																																																																																																																																																	
623454																																																																																																																																																																																																																																																	
623548																																																																																																																																																																																																																																																	
623771																																																																																																																																																																																																																																																	
623874																																																																																																																																																																																																																																																	
624152																																																																																																																																																																																																																																																	
624246																																																																																																																																																																																																																																																	
624563																																																																																																																																																																																																																																																	
624648																																																																																																																																																																																																																																																	
624778																																																																																																																																																																																																																																																	
624956																																																																																																																																																																																																																																																	
625056																																																																																																																																																																																																																																																	
625065																																																																																																																																																																																																																																																	
625140																																																																																																																																																																																																																																																	
625159																																																																																																																																																																																																																																																	
625654																																																																																																																																																																																																																																																	
625757																																																																																																																																																																																																																																																	
