"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
5210																			0	3692	1523	60788	0	13333	11463	0	0	0	0	2874	0	0	0	33612	0	5754	Prepaid Pension			
5461																			0	2271	0	9198	0	4349	1425	2000	0	0	0	1756	0	0	0	822	0	0	QZAB	SR HOUSING CRIME PREV FOUND		
5751																			0	384	0	6240	128	154	0	0	0	0	0	1480	0	0	0	2523	320	1379				
6039																			0	76	69	1123	0	362	253	0	0	0	0	616	0	0	0	0	0	0	DUE FROM HOLDING COMPANY			
6141																			0	0	6	461	108	108	0	0	0	0	0	347	0	0	0	0	0	0				
6329																			750	441	612	15687	3228	5752	0	0	0	0	0	2427	0	0	0	3679	0	2776				
7009																			0	0	537	6466	0	4166	3524	0	0	0	0	1763	0	0	0	0	0	0	Receivables			
7045																			16	751	0	2334	185	542	0	0	0	0	0	1041	0	0	0	0	0	0				
7072																			0	1969	3163	11909	410	3104	2356	170	0	0	0	576	0	0	0	3097	0	0	Deferred Compensation	Covenant Not to Compete		
7157																			0	23	0	414	29	97	68	0	0	0	0	294	0	0	0	0	0	0	Lease Contracts Receivable			
7456																			0	372	0	1435	0	64	41	0	0	0	0	999	0	0	0	0	0	0	Health Insurance			
7634																			0	88	0	653	134	227	93	0	0	0	0	338	0	0	0	0	0	0	Loan late fees			
8033																			0	1271	278	4462	90	359	269	0	0	0	0	1337	0	0	0	1217	0	0	OTHER ASSETS			
8462																			0	21	0	612	0	0	0	0	0	0	0	591	0	0	0	0	0	0				
8631																			0	68	245	2747	84	84	0	0	0	0	0	163	0	0	0	2187	0	0				
9357																			0	541	0	1737	114	179	0	0	0	0	0	1017	0	0	0	0	0	0				
9553																			0	2128	0	7308	136	457	321	0	0	0	0	2317	0	0	0	1564	0	842	Nebraska Fund XV Investment			
9807																			0	15573	0	128650	0	3765	1857	1500	0	0	0	5758	0	0	0	10832	92722	0	SETTLEMENT CLAIM	MADISON CROSSING PERFORMANCE BOND		
9955																			0	786	20	1864	80	95	0	0	0	0	0	963	0	0	0	0	0	0				
10250																			0	868	4415	7368	572	828	255	0	0	0	0	965	0	0	0	292	0	0	Computer Software			
10849																			0	550	1406	4177	207	273	0	0	0	0	0	819	0	0	0	1129	0	0				
11145																			0	753	257	6330	244	1174	17	913	0	0	0	503	0	0	0	1247	0	2396	Brownsfield	Great Lakes Capital Fund		
11275																			0	11191	8434	65754	0	8407	3137	0	0	0	0	3150	2267	0	0	20492	14080	0	Accounts receivable			
11640																			0	4382	811	18019	456	670	0	0	0	0	0	3095	0	0	0	9061	0	0				
11837																			0	734	1186	2684	0	323	165	91	0	0	0	441	0	0	0	0	0	0	Income Tax Receivable-Federal	Prepaid Loan Fees		
12030																			0	7354	1653	12906	109	1162	1053	0	0	0	0	2197	0	0	0	540	0	0	Reclassified NSFs			
12142																			0	611	288	8070	325	1032	0	0	0	0	0	1331	0	0	0	4808	0	0				
12179																			0	725	16	2820	72	72	0	0	0	0	0	100	0	0	0	1269	0	638				
12311	0	332418	21918	3083056	0	845452	0	0	0	0	0	187512	0	0	0	323014	526477	846265		332418																				
12647																			0	310	0	1069	87	204	0	0	0	0	0	555	0	0	0	0	0	0				
12656																			5	29	47	205	39	44	0	0	0	0	0	85	0	0	0	0	0	0				
12937																			0	607	0	1255	132	132	0	0	0	0	0	516	0	0	0	0	0	0				
12946																			0	3975	0	24121	1343	1955	0	0	0	0	0	5890	0	0	0	1250	11051	0				
12955																			0	225	0	702	165	165	0	0	0	0	0	312	0	0	0	0	0	0				
13103																			0	9114	6344	29939	1706	3923	862	0	0	0	0	3545	0	0	0	7013	0	0	Deferred director fees			
13251																			0	332	0	986	34	34	0	0	0	0	0	228	0	0	0	392	0	0				
13457																			0	0	0	1696	0	0	0	0	0	0	0	388	0	0	0	1308	0	0				
14052																			0	152	152	2058	36	79	0	0	0	0	0	150	0	0	0	1159	366	0				
14155																			0	792	0	7050	312	313	0	0	0	0	0	1713	0	0	0	4232	0	0				
14650																			0	48	172	1767	36	36	0	0	0	0	0	117	0	0	0	1394	0	0				
14753																			180	9	0	827	0	225	0	0	0	0	0	593	0	0	0	0	0	0				
14865																			0	581	1266	11287	524	816	0	0	0	0	0	3974	0	0	0	3048	0	1602				
14977																			0	294	76	1074	67	96	0	0	0	0	0	496	0	0	0	0	112	0				
16551																			0	2050	10	8210	165	468	274	0	0	0	0	1474	0	0	0	4208	0	0	Software			
16748																			0	209	44	1753	0	73	0	0	0	0	0	493	0	0	0	934	0	0				
16953																			0	0	0	301	11	11	0	0	0	0	0	290	0	0	0	0	0	0				
17110																			0	219	0	2833	0	2518	1417	0	0	0	0	96	0	0	0	0	0	0	ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																			0	34498	37753	280473	5013	15713	0	0	0	0	0	22020	6505	0	0	62594	100656	7239				
17259																			0	340	0	2543	109	113	0	0	0	0	0	341	0	0	0	1749	0	0		0		
17464																			0	3012	49399	141802	1484	29760	9600	9753	0	0	0	5641	0	0	0	25478	28512	0	Swap collateral account	Swap asset		
17950																			0	864	0	4501	138	159	0	0	0	0	0	2833	0	0	0	0	0	645				
17978																			0	3355	2261	7191	289	642	69	29	255	0	0	933	0	0	0	0	0	0	Accrued Late Charges Receivable	Accounts Receivable	Prepaid Federal Income Tax	
18050																			0	706	0	8921	1381	2246	0	0	0	0	0	1573	0	0	0	4396	0	0				
18135																			0	1126	0	7572	173	281	0	0	0	0	0	1158	0	0	0	5007	0	0				
18377																			0	51	2	385	29	226	13	184	0	0	0	106	0	0	0	0	0	0	Delayed Principal	Prepaid Taxes		
18827																			0	1468	7438	32139	2071	3646	0	0	0	0	0	2367	0	0	0	7771	0	9449				
18836																			0	415	815	6068	0	886	263	328	0	0	0	462	0	0	0	3490	0	0	PREPAID EFT	DEFERRED DIRECTOR FEES		
18854																			0	1006	0	5493	295	894	414	0	0	0	0	3593	0	0	0	0	0	0	Mortgage Servicing Fees			
19356																			0	110	0	1837	399	399	0	0	0	0	0	383	0	0	0	945	0	0				
19730																			0	3247	25770	94130	1822	9500	6337	0	0	0	0	6060	0	0	0	45494	0	4059	A/R-PAC LIFE INS POLICY(loan collateral)			
19936																			0	466	281	5975	183	355	170	0	0	0	0	1209	0	0	0	3664	0	0	JHA Passport Prefunded Deposit			
19972																			0	31	410	3547	0	44	0	0	0	0	0	237	0	0	0	2825	0	0				
20053																			0	214	802	2807	55	137	0	0	23	0	0	580	0	0	0	1074	0	0			State Taxes Payable	
20512																			0	90	664	1551	0	242	0	0	0	0	0	555	0	0	0	0	0	0				
20633																			0	821	831	10294	392	416	0	0	0	0	0	904	0	0	0	7322	0	0				
20857																			0	478	0	2142	27	29	0	0	0	0	0	1635	0	0	0	0	0	0				
21256																			0	55	0	644	0	0	0	0	0	0	0	23	0	0	0	566	0	0				
21359																			0	323	0	912	57	59	0	0	0	0	0	401	0	0	0	129	0	0				
21630																			0	339	0	849	80	141	0	0	0	0	0	369	0	0	0	0	0	0				
21658																			0	448	0	4355	88	100	0	0	0	0	0	658	0	0	0	3149	0	0				
22048																			32	923	0	7787	345	1710	1176	0	0	0	0	935	0	0	0	4219	0	0	Note Receivable ZM Irrevocable Trust			
22543																			0	139	111	1460	243	982	680	0	0	0	0	228	0	0	0	0	0	0	Fed. Income Tax due SSB			
22552																			0	745	0	2232	127	129	0	0	0	0	0	1358	0	0	0	0	0	0				
22730																			0	306	0	3917	143	151	0	0	0	0	0	509	0	0	0	2951	0	0				
22936																			0	141	6773	7960	262	325	0	0	0	0	0	670	0	0	0	0	51	0				
23045																			0	256	0	514	0	11	0	0	0	0	0	247	0	0	0	0	0	0	Other Real Estate Owned			
23456																			0	405	0	1257	101	127	21	5	0	0	0	725	0	0	0	0	0	0	Guaranteed Loan Receivables	Stadium Builders Lic		
23504																			0	14969	23418	117994	7255	17643	5122	0	0	0	0	9025	0	0	0	41722	0	11217	INCOME TAX RECEIVABLE			
23643																			0	273	0	5364	167	227	0	0	0	0	0	970	0	0	0	1554	0	2340				
23755																			0	804	0	1751	315	575	253	0	0	0	0	372	0	0	0	0	0	0	Investment Interest Receivable			
24006																			0	2354	4756	25505	936	4201	1226	1705	251	0	0	3295	0	0	0	7668	0	3231	Accounts Receivable	Accrued Liab - Federal Income Tax	Accrued Liab - State Income Tax	
24378																			0	433	177	907	77	131	48	0	0	0	0	166	0	0	0	0	0	0	PREPAID FEDERAL INCOME TAX			
24453																			0	1869	0	2706	144	258	68	0	0	0	0	579	0	0	0	0	0	0	SOFTWARE			
24659																			0	5	0	409	0	0	0	0	0	0	0	404	0	0	0	0	0	0				
24668																			0	2758	2509	8075	548	660	0	0	0	0	0	2148	0	0	0	0	0	0				
24855																			0	38	0	263	0	24	0	0	0	0	0	75	0	0	0	126	0	0				
24949																			0	2726	0	13650	517	965	0	0	0	0	0	819	0	0	0	9140	0	0				
25357																			0	3770	0	6658	390	486	96	0	0	0	0	2402	0	0	0	0	0	0	Accounts Receivable			
25647																			0	0	0	398	218	218	0	0	0	0	0	180	0	0	0	0	0	0				
26176																			0	2573	0	8367	1483	2033	0	0	0	0	0	894	0	0	0	0	0	2867				
26242																			0	2950	0	18040	690	762	0	0	0	0	0	1617	0	0	0	12711	0	0				
26457																			0	0	8	225	0	1	0	0	0	0	0	216	0	0	0	0	0	0				
26765																			0	1590	1856	5102	250	512	0	0	0	0	0	1144	0	0	0	0	0	0				
27070																			0	3865	0	5233	242	242	0	0	0	0	0	1126	0	0	0	0	0	0				
27548																			0	2294	801	20025	623	5410	49	2626	1506	0	0	1691	0	0	0	9829	0	0	Unposted CD/DDA	Security Fraud Loss Receivable	Low income tax community investment	
27614																			0	1486	0	11031	225	758	449	0	0	0	0	1484	0	0	0	7303	0	0	Fiserv ATM Receivable			
27847																			0	1655	0	13226	452	709	0	0	0	0	0	2195	0	0	0	4598	0	4069				
28013																			0	22259	26299	195204	0	7065	3680	0	0	0	0	7737	0	0	0	78723	0	53121	federal, state and other taxes receivable			
28152																			0	574	0	3582	0	16	0	0	0	0	0	681	0	0	0	2311	0	0				
28255																			0	649	432	8442	279	846	250	0	0	0	0	1261	0	0	0	5254	0	0	FIT Receivable, Current			
28349																			0	741	0	1261	147	253	0	0	0	0	0	267	0	0	0	0	0	0				
28406																			0	13633	5590	60301	1025	4546	0	0	0	0	0	5174	0	0	0	31358	0	0				
28675																			0	400	0	937	102	147	0	0	0	0	0	390	0	0	0	0	0	0				
28732																			0	227	707	2892	165	167	0	0	0	0	0	333	0	0	0	1458	0	0				
29476																			0	169	0	2497	199	213	0	0	0	0	0	584	0	0	0	1531	0	0				
29636																			0	1702	9634	40679	1315	1813	0	0	0	0	0	4676	0	0	0	16430	824	5600				
29878																			0	2178	32659	43429	2823	2903	80	0	0	0	0	5318	0	0	0	371	0	0	Seat License			
30052																			10	112	0	257	37	76	28	1	0	0	0	69	0	0	0	0	0	0	SOFTWARE AND ART	ACCOUNTS RECEIVABLES		
30418																			0	249	221	3577	496	3076	75	0	0	0	0	31	2503	0	0	0	0	0	Computer Software			
30502																			0	3939	1564	12620	1570	4100	0	0	0	0	0	3017	0	0	0	0	0	0				
30650																			0	372	98	906	80	115	0	0	0	0	0	321	0	0	0	0	0	0	MVA to AFS 201			
30810																			0	0	923687	1881430	191562	301838	0	0	0	0	0	655905	0	0	0	0	0	0				
30874																			0	5085	4451	41171	1178	2990	1786	0	0	0	0	3174	0	0	0	16320	0	9151	Misc Receivables			
31134																			0	341	62	2520	249	336	0	0	0	0	0	806	0	0	0	975	0	0				
31255																			0	1993	0	15012	850	1126	0	0	0	0	0	1819	0	0	0	8318	0	1756				
31657																			0	232	0	3493	60	136	0	76	0	0	0	650	0	0	0	0	0	2475		Late Fees		
31826																			0	740	1253	9022	234	1904	1637	0	0	0	0	925	0	0	0	4200	0	0	DEFERRED COMPENSATION			
31835																			0	1346	2235	13699	761	868	0	0	0	0	0	1428	0	0	0	7822	0	0				
32234																			0	82	0	620	49	49	0	0	0	0	0	489	0	0	0	0	0	0				
32766																			0	24	117	419	65	94	0	0	0	0	0	184	0	0	0	0	0	0				
32971																			0	1350	643	11547	452	1553	470	206	0	0	0	859	0	0	0	7142	0	0	Purchased Computer Software	Fixed Asset Settlement		
33147																			0	2650	123	13263	0	3335	2474	0	0	0	0	2954	0	0	0	2102	0	2099	Other Investments - Annuities			
33259																			0	722	1802	7784	0	3669	2873	0	0	0	0	1591	0	0	0	0	0	0	Income Taxes Paid			
33268																			0	0	0	2772	160	160	0	0	0	0	0	836	0	0	0	1776	0	0				
33370																			0	463	46	773	47	157	31	0	0	0	0	107	0	0	0	0	0	0	Premium on loan pools			
33839																			0	122	0	390	18	18	0	0	0	0	0	250	0	0	0	0	0	0				
33857																			0	752	0	3294	516	777	0	0	0	0	0	1765	0	0	0	0	0	0				
34425																			0	2261	323	12571	0	1258	388	0	0	0	0	1194	0	0	0	7535	0	0	MISC RECEIVABLE			
34434																			0	429	0	4135	674	753	0	0	0	0	0	1007	0	0	0	1946	0	0				
34452																			0	57	0	4172	283	1131	0	0	0	0	0	570	0	0	0	1404	0	1010				
34537																			0	15717	61046	144212	4427	15891	4410	0	0	0	0	8307	0	0	0	39950	0	3301	Deferred Exec/Director Comp			
34555																			0	3828	818	13579	445	520	0	0	0	0	0	2530	0	0	0	5883	0	0				
34742																			0	1024	1487	11688	253	1365	0	0	0	0	0	1086	0	0	0	6483	243	0				
34836																			0	0	5	574	0	103	0	0	0	0	0	126	0	0	0	340	0	0				
35057																			0	1492	0	5096	191	658	206	171	0	0	0	1068	0	0	0	1240	0	638	Other Assets	Software		
35301	0	378516	180774	32008291	0	28011076	23035142	0	0	0	0	381213	0	0	0	533980	2522732	0		376124																	Collateral deposits, net			
35570																			0	182850	217473	628212	3426	10647	2062	1815	0	0	0	59078	0	0	0	63501	75567	19096	Other Misc suspense accouts	Mortgage related suspense account		
35646																			0	111	31	1210	35	114	35	0	0	0	0	267	0	0	0	0	0	687	land contract property sold			
35842																			0	942	0	3334	350	350	0	0	0	0	0	976	0	0	0	1066	0	0				
35879																			0	1183	514	7546	287	513	171	45	0	0	0	701	0	0	0	4635	0	0	ACCRUED FEDERAL TAX	GENERATIONS TITLE		
36456																			0	284	0	4499	306	307	0	0	0	0	0	2055	0	0	0	1853	0	0				
36933																			0	94	1023	2435	427	467	0	0	0	0	0	404	0	0	0	447	0	0				
37051																			0	280	60	1408	74	104	30	0	0	0	0	547	0	0	0	417	0	0	CPU Software			
37341																			0	17	0	1172	47	47	0	0	0	0	0	152	0	0	0	956	0	0				
37435																			7	996	0	7348	1187	2551	0	0	0	0	0	3801	0	0	0	0	0	0				
37640																			0	8167	0	56107	0	8803	5807	0	0	0	0	8973	0	0	0	30164	0	0	Investments in Afforable Housing			
37659																			8	0	0	1222	20	58	0	0	0	0	0	484	0	0	0	680	0	0				
37743																			0	276	363	1553	64	526	455	0	0	0	0	388	0	0	0	0	0	0	Accrued Federal & State Income Tax Payable			
37949																			0	205	0	8462	95	122	0	0	0	0	0	1917	0	0	0	6218	0	0				
38740																			0	853	19	5833	103	212	0	0	0	0	0	465	0	0	0	4284	0	0				
39327																			0	0	0	10437	420	848	192	77	159	0	0	1148	0	0	0	8389	52	0	COMPUTER SOFTWARE	DEPOSITS	INCOME TAX RECEIVABLE	
39475																			0	15185	109286	236996	0	16007	0	0	0	0	0	13007	6129	0	0	76718	1908	4885				
39756																			0	728	0	12836	1371	2673	0	0	0	0	0	2640	0	0	0	3345	0	3450	0			
40033																			0	231	0	4755	121	364	240	0	0	0	0	267	0	0	0	3320	573	0	deferred comp			
40350																			0	291	0	717	0	82	0	0	0	0	0	344	0	0	0	0	0	0				
40499																			0	20918	1188	117144	0	50786	32159	0	0	0	0	4783	0	0	0	33005	1297	5167	Receivable Related To Loan Sale			
40855																			0	633	0	1451	49	49	0	0	0	0	0	769	0	0	0	0	0	0				
41245																			0	45	213	1479	37	37	0	0	0	0	0	230	0	0	0	483	0	471				
41553																			0	207	0	2630	42	42	0	0	0	0	0	835	0	0	0	1546	0	0				
41629																			0	598	594	5636	0	3208	2615	0	0	0	0	887	0	0	0	349	0	0	Low Income Housing Investment			
41825																			0	540	895	6924	475	658	0	0	0	0	0	454	0	0	0	2712	0	1665				
41937																			0	174	0	820	0	27	0	0	0	0	0	619	0	0	0	0	0	0				
41955																			0	228	0	762	0	146	0	0	0	0	0	388	0	0	0	0	0	0				
42037																			0	1914	465	2784	51	73	0	0	0	0	0	332	0	0	0	0	0	0				
42354																			0	88	0	4777	405	405	0	0	0	0	0	933	0	0	0	3351	0	0				
42372																			0	735	1396	9064	116	326	124	0	0	0	0	1166	0	0	0	5441	0	0	SBA  PMTS DUE			
42420																			357	55896	24749	352374	23779	76532	31727	0	0	0	0	13919	16303	0	0	101981	72242	7055	INVESTMENT IN SUBSIDIARY			
42448																			5	6176	4174	20702	1237	1309	0	0	0	0	0	9043	0	0	0	0	0	0				
42457																			0	0	0	586	63	85	0	0	0	0	63	438	0	0	0	0	0	0				
43052																			0	446	250	4800	90	346	0	256	0	0	0	418	0	0	0	3340	0	0	Unrealized Tax Effect for Mkt Val Adj of Securities	Fed Inc Tax Receivable		
43351																			0	0	193	756	51	280	37	0	0	0	0	283	0	0	0	0	0	0	PURCHASE SOFTWARE	FHLB STOCK		
43744																			0	485	1204	4034	35	79	41	0	0	0	0	172	0	0	0	1590	504	0	Negative Tax liability			
43856																			0	412	147	1547	108	112	0	0	0	0	0	133	0	0	0	743	0	0				
43959																			0	64	0	728	132	152	0	0	0	0	0	512	0	0	0	0	0	0				
44040																			0	867	1925	13537	141	466	0	0	0	0	0	3416	0	0	0	6863	0	0				
44433																			0	3146	0	4936	561	635	0	0	0	0	0	1155	0	0	0	0	0	0				
44741																			0	1643	852	4451	377	476	0	0	0	0	0	1480	0	0	0	0	0	0				
44750																			0	1005	810	6409	225	387	0	0	0	0	0	580	0	0	0	2420	0	1207				
44929																			0	1237	0	4626	440	459	0	0	0	0	0	457	0	0	0	848	0	1625				
45038																			96	313	361	1680	78	179	0	0	0	0	0	827	0	0	0	0	0	0				
45047																			0	535	0	1420	121	164	0	0	0	0	0	721	0	0	0	0	0	0				
45056																			0	194	0	1016	65	65	0	0	0	0	0	757	0	0	0	0	0	0				
45430																			0	664	278	5252	111	366	107	0	0	0	0	374	0	0	0	1984	0	1586	Late fees receivable			
45458																			0	530	0	974	90	96	0	0	0	0	0	348	0	0	0	0	0	0				
45551																			0	2514	13	23357	498	1797	201	0	0	0	0	8011	0	0	0	8307	0	2715	Software, Net of Amortization			
45560																			0	7934	0	48084	7304	9709	0	0	0	0	0	3998	0	0	0	23182	0	3261				
45775																			0	848	970	6583	182	646	259	205	0	0	0	456	0	0	0	3663	0	0	Accounts Receivable	Offset by DDA Account		
46053																			0	2360	0	8578	212	363	151	0	0	0	0	608	0	0	0	4978	0	269	Passport Prefunded Transactions			
46941																			0	524	0	4656	71	72	0	0	0	0	0	510	0	0	0	853	0	2697				
47247																			0	1745	1301	13722	354	2031	0	0	0	0	0	1173	0	0	0	7472	0	0				
47256																			0	214	381	705	29	39	0	0	0	0	0	71	0	0	0	0	0	0				
47452																			0	36	0	286	0	23	0	0	0	0	0	227	0	0	0	0	0	0				
47500																			0	2541	653	5071	544	671	0	0	0	0	0	1128	0	0	0	78	0	0				
48057																			0	178	0	2886	130	130	0	0	0	0	0	999	0	0	0	1579	0	0				
48150																			0	246	0	577	27	42	0	0	0	0	0	289	0	0	0	0	0	0				
48374																			0	8380	0	32558	873	4933	2544	0	0	0	0	5745	0	0	0	3008	7421	3071	OREO Guaranteed Receivable			
48440																			0	378	107	3621	20	20	0	0	0	1	0	564	0	0	0	2551	0	0				
49054																			1731	692	0	3689	0	2163	0	0	0	0	0	834	0	0	0	0	0	0				
49148																			0	422	0	3689	42	49	0	0	0	0	0	740	0	0	0	2478	0	0				
49241																			17	4602	1623	29351	193	1999	288	288	953	0	0	4863	0	0	0	10224	0	6040	Fees Receivable - Loans	Prepaid - Software License/Maintenance	Receivable - FSA Loss Claim	
49344																			0	1196	0	3908	102	525	198	95	0	0	0	415	0	0	0	1772	0	0	Investment in Process	Insurance Claim Receivable		
49643																			0	58	134	1166	16	21	5	0	0	0	0	140	0	0	0	813	0	0	accounts receivable			
49652																			0	571	0	6016	52	53	0	0	0	0	0	1001	0	0	0	4391	0	0				
49821																			0	2297	9087	42267	727	1887	0	0	0	0	0	2212	0	0	0	16201	0	10583				
49858																			0	499	275	3045	135	250	80	0	0	0	0	262	0	0	0	1759	0	0	deposit receivable			
49951																			0	235	0	1254	130	177	0	0	0	0	0	842	0	0	0	0	0	0				
50144																			0	285	494	3791	69	115	41	0	0	0	0	352	0	0	0	2545	0	0	returns in process			
50461																			0	0	1759	2277	35	346	311	0	0	0	0	172	0	0	0	0	0	0	Tax Refund Receivable			
50546																			0	39	0	281	0	32	0	0	0	0	0	210	0	0	0	0	0	0				
50854																			0	0	0	561	0	279	0	0	0	0	0	282	0	0	0	0	0	0				
50872																			0	2911	0	5702	99	422	258	0	0	0	0	566	0	0	0	0	0	1803	Prepaid-FHLB Prepayment Penalties			
50957																			0	1567	1045	7227	255	520	0	0	0	0	0	721	0	0	0	3374	0	0				
51253																			0	940	2122	11661	131	365	0	0	0	0	0	2177	0	0	0	6057	0	0				
51356																			0	0	0	306	55	55	0	0	0	0	0	251	0	0	0	0	0	0				
51459																			12	328	0	6371	103	115	0	0	0	0	0	2382	0	0	0	3546	0	0				
51842																			0	860	1722	8788	269	882	0	0	0	0	0	2159	0	0	0	3165	0	0				
52719																			0	6402	87062	223234	0	129770	37654	81906	0	0	0	0	0	0	0	0	0	0	A/R Trade	Intercompany Receivable		
52951																			31	517	254	2810	207	655	78	331	0	0	0	1384	0	0	0	0	0	0	Loan Premium	Income Tax Receivable		
53033																			0	29583	63162	204537	0	95327	0	0	0	0	0	12095	0	0	86343	4370	0	0				
53051																			0	5	0	426	122	122	0	0	0	0	0	299	0	0	0	0	0	0				
53752																			0	47	0	353	108	119	0	0	0	0	0	187	0	0	0	0	0	0				
54049																			0	246	354	2351	40	42	0	0	0	0	0	279	0	0	0	1081	349	0				
54058																			0	502	0	4801	0	433	204	0	0	0	0	3866	0	0	0	0	0	0	Accrued Income Tax			
