"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
62110																																							0	684	0	7095	1537	0	2	0	1066	10384	0	1091	1091	0	0	0	0	0	9293	500	10384	0	0	6578	0	0	2200	0	0	0			0	0	0	15	0	0	0	0	9293	
62147																																							4447	2126	373	0	19698	0	1060	198	1999	71506	62908	129	63837	0	683	0	800	0	7670	300	71507	0	0	4221	0	0	3091	74	17418	45490			0	42214	41531	58	0	0	0	0	7670	
62772																																							3387	6565	0	0	42139	0	8404	992	18450	442381	331701	2035	381729	0	5266	0	32002	0	60652	10	442381	0	0	35511	0	0	28248	717	38687	293014			-4134	366218	360952	1017	775	0	0	15991	60652	
63050																																							10514	3934	0	0	54412	0	5587	300	4337	156614	134598	2769	137367	0	1167	0	0	0	19247	200	156614	0	0	16322	0	0	2150	0	35805	98793			0	78697	77530	575	0	0	0	0	19247	
63069	117788	336471	16024	3427031	5848614	0	202310	23496	968968	32314043	525412	29558210	0	318757	475838	111772	224994	2755833	90000	32314043	168075	0	1650456	0	0	1022539	0		0	20848185	20529428	-7162	200000	0	2755833	0	0	0				3427031	5848614						28376032						111772					168075	0						3136546	25239486							0	200000	320000	0		
63201																																							5373	3044	0	27458	20840	0	498	0	1736	143200	129354	1898	131252	0	358	0	0	0	11948	123	143200	0	0	12109	0	0	500	0	24913	104441			0	68856	68498	-784	15753	0	0	0	11948	
63573																																							1758	2832	0	0	54616	0	6804	0	10346	408116	280787	3290	328108	0	4766	0	44031	0	80008	0	408116	0	0	0	0	0	80091	0	19880	260907			0	336526	331760	-83	0	0	0	0	80008	
63733																																							6158	17631	1662	0	278658	397	5610	1847	21491	666644	531548	2576	595094	0	6239	0	60970	0	71550	830	666644	0	0	51102	0	0	16408	0	77870	453678			0	338429	332190	3210	1000	0	0	0	71550	
63742																																							33471	4208	1	0	6772	0	5049	732	7888	227129	187820	1918	195699	0	3938	0	5961	0	31430	60	227129	0	0	6292	0	0	25039	0	52296	135524			0	172915	168977	39	31	0	0	0	31430	
63751																																							8	552	0	0	1110	0	271	0	73	9661	8720	6	8762	0	88	0	36	0	899	25	9661	0	0	695	0	0	175	0	1785	6935			0	7204	7116	4	531	0	0	0	899	
64150																																							14761	3345	0	10931	26349	0	5333	83	3869	145861	128311	387	129922	0	1637	1030	1224	0	15939	100	145861	0	0	8992	0	0	6950	2499	33349	94962			0	79298	77661	-103	0	0	0	0	15939	
64543																																							3366	12170	745	0	88889	0	6209	5944	14910	380274	306005	657	334276	0	4506	1895	27614	0	45998	200	380274	0	0	25011	0	0	20600	291	15392	290613			0	249861	245355	187	500	0	0	0	45998	
64552																																							3993	1775	5142	0	23877	0	659	1489	6548	108323	90542	2089	93425	0	1166	139	0	0	14898	100	108323	0	0	5621	0	0	8995	6935	11177	79365			0	58932	57766	182	0	0	794	0	14898	
64730																																							25175	3641	0	0	60105	0	2498	8364	4851	200548	160135	679	177614	0	3892	0	16800	0	22934	200	200548	0	0	-765	0	0	23850	0	30097	130038			0	99806	95914	-351	0	0	0	0	22934	
65205																																							66601	19770	0	40000	249989	0	6092	122	41898	799583	652329	2818	655147	0	3322	0	0	0	144436	0	799583	0	0	140905	0	0	1000	0	17850	634479			0	378433	375111	2531	0	0	0	0	144436	
65241																																							2704	1772	0	0	26753	0	1767	389	4360	107035	88012	361	94468	0	1283	0	3500	0	12567	600	107035	0	0	4565	0	5500	1900	0	5755	82257			0	70573	69290	2	0	0	2595	0	12567	
65513	231014	10868	0	110772	19124	0	1432	0	4044	456754	2484	404355	0	47	0	16000	0	52399	2816	456754	0	0	39780	0	0	9684	0		0	79547	79500	119	0	0	52399	0	0	0				110772	19124						385871						16000												122965	262906							0	0	0	0		
65559																																							54505	5018	0	0	282392	0	6647	44	10870	626798	564221	5314	569535	0	2549	0	0	0	57263	495	626798	0	0	23742	0	0	32505	1199	102276	461945			0	268672	266123	521	0	0	0	0	57263	
65746																																							26219	11658	5	2080	49892	0	18201	6760	18857	524620	417004	3173	460858	0	6766	0	35593	0	63762	498	524620	0	0	-3314	761	0	65886	2188	90426	326578			0	387187	380421	692	7578	0	0	5088	63762	
65858																																							95	33784	1640	0	422622	0	30453	400	25998	1508881	1350898	7317	1365847	0	13614	23413	7632	0	143034	20000	1508881	0	0	48776	0	0	68999	0	379176	971722			0	984063	970449	5259	27	0	0	0	143034	
66154																																							599	2909	0	0	24451	0	2401	279	4518	86295	72473	2819	79847	0	756	0	4555	0	6448	300	86295	0	0	5642	0	0	1000	0	13143	59330			0	51894	51138	-494	0	0	0	0	6448	
66275																																							14084	27963	0	0	23186	0	6119	532	5959	233226	211475	254	214729	0	1976	0	3000	0	18497	1	233226	0	0	-478	0	0	18987	53	22210	189265			0	157306	155330	-13	0	0	0	0	18497	
66677																																							6419	996	514	0	3371	0	2566	256	5849	126016	94583	1182	114547	0	1350	0	18782	0	11469	0	126016	0	0	11709	0	0	0	1547	9421	85162			0	105848	104498	-240	0	0	0	0	11469	
67142																																							1722	2364	37	16833	33945	0	5249	141	1917	169291	128644	388	142218	0	458	0	13186	0	27073	100	169291	0	0	12794	0	0	13674	0	7917	120727			0	101010	100552	505	6531	0	0	0	27073	
67151																																							64986	5168	0	3769	179858	190	6489	147	4066	676059	593659	2710	613392	0	10330	325	17023	0	62667	1152	676059	0	0	43386	0	0	18168	348	107769	485890			0	418898	408568	-39	2145	0	0	0	62667	
67209																																							9074	4853	61	0	110327	0	12657	0	20107	708489	471717	8989	596507	0	5476	0	114282	0	111982	0	708489	0	0	108775	0	0	10	0	56134	415583			0	556886	551410	3197	0	0	0	1519	111982	
67254																																							13706	376	0	0	372	0	59	0	1039	15949	14783	92	14875	0	9	0	0	0	1074	800	15949	0	0	-11794	0	0	12046	0	1463	13320			0	46	37	22	360	0	0	0	1074	
67311																																							216490	476562	92076	2903609	3544161	0	332297	70798	1281094	24884993	19654934	292531	21952146	0	143650	741740	433327	250000	2932847	70137	24884993	49948	48763	1142980	2537	0	1791622	13428	2237113	17417821			0	15303903	15160253	-71892	0	0	487141	785450	2932847	
67656																																							37062	4831	0	21974	57601	0	14842	2779	14004	518733	421080	12339	437566	0	25006	597	3000	0	81167	5161	518733	0	0	57372	0	0	18357	0	82468	338612			0	390049	365043	277	0	0	0	1147	81167	
67870																																							32802	3022	0	0	5469	0	2554	1143	2002	254490	207809	4682	222659	0	5878	0	10168	0	31831	0	254490	0	0	34428	0	0	0	0	4973	202836			0	213376	207498	-2597	0	0	0	0	31831	
68345																																							5071	2603	0	0	144971	0	2451	6100	4100	233616	203917	878	204795	0	1669	0	0	0	28821	120	233616	0	0	5985	0	0	23300	0	41096	162821			0	60963	59294	-584	9026	0	0	0	28821	
68448																																							7636	4047	0	0	22775	0	1057	761	2987	115706	97280	81	97361	0	634	0	0	0	18345	410	115706	0	0	15567	0	0	2000	0	14676	82604			0	75675	75041	368	1402	0	0	0	18345	
68671																																							12322	659	0	0	0	0	3520	6094	1090	90694	77399	945	78344	0	452	0	0	0	12350	5695	90694	0	0	6655	0	0	0	686	4388	73011			0	66775	66323	0	0	0	0	0	12350	
68756																																							31423	9544	2884	0	103904	0	13451	152	14284	454114	394017	1797	400728	0	2984	2892	4914	0	53386	200	454114	0	0	14591	0	0	36256	432	129686	264331			0	277731	274747	2339	401	0	0	0	53386	
68831																																							5182	5373	0	402	34060	0	5433	406	993	129842	117289	374	117663	0	1112	0	0	0	12180	600	129843	0	0	1230	0	0	10590	0	25743	91546			0	79105	77993	-240	0	0	0	0	12180	
68840																																							1272	6220	233	0	58276	46	4495	158	7451	215861	190878	2019	196051	0	930	0	3000	0	19810	200	215861	0	0	12740	0	0	6000	0	22581	168297			0	138319	137389	870	321	0	0	154	19810	
68859																																							58432	12522	208	0	262997	0	8136	2259	3189	488093	435196	1503	442259	0	3594	0	749	0	45834	450	488093	0	0	34134	0	0	7300	298	94366	340830			0	143646	140052	3950	0	0	0	4811	45834	
68943																																							3872	5387	0	163	15191	0	5396	1828	5010	121310	101283	1111	108180	0	1140	0	5786	0	13130	530	121310	0	0	3364	0	0	9250	0	17434	83849			0	82389	81249	-14	3214	0	0	0	13130	
69333																																							23526	20375	0	188232	105566	0	30990	5471	7796	1112889	954759	7511	982131	0	10600	0	0	0	130758	1425	1112889	0	0	50964	0	0	81068	2042	188765	765994			0	739391	728791	-2699	100	0	0	19861	130758	
69678																																							46903	4270	781	1488	199789	0	13296	0	6358	552055	484138	1088	504130	0	5964	0	0	0	47925	4549	552055	0	0	34273	0	0	8913	0	143471	340667			-396	285134	279170	586	0	0	0	18904	47925	
70058																																							6370	1785	203	0	44341	530	4703	293	3728	96698	80352	1068	86224	0	218	321	4804	0	10474	180	96698	0	0	7810	0	0	2691	0	7734	72618			0	33212	32994	-207	1430	0	0	0	10474	
70218																																							13603	2649	0	0	3062	0	81	0	1383	98331	84383	615	86998	0	901	0	2000	0	11333	5060	98331	0	0	3294	0	0	3032	0	23987	60396			0	77454	76553	-53	1000	0	0	0	11333	
70414																																							7442	6290	939	3621	159928	0	8957	0	13930	478283	430308	2526	432834	-77	2553	0	0	0	45526	900	478283	0	0	43320	0	0	2950	1249	60312	369996			0	278480	275927	-1644	0	0	0	0	45449	
70638																																							1596	4731	0	0	27838	422	2992	5472	7791	243010	199053	732	219011	0	2516	0	1526	0	23999	600	243010	0	0	13205	0	0	9400	467	25275	173778			0	194217	191701	794	0	0	17700	0	23999	
70955																																							6434	114	0	0	0	0	40	0	281	15667	13230	86	13344	0	143	0	0	0	2323	30	15667	0	0	1998	0	0	295	0	2365	10865			0	8941	8798	0	0	0	28	0	2323	
71073																																							3799	819	0	11	59848	0	319	381	5919	96777	59330	123	84453	0	274	0	25000	0	12324	18	96777	0	0	4419	0	0	8433	0	952	58378			0	23143	22869	-546	2812	0	0	0	12324	
71318																																							1506	10986	168	59453	172184	0	7668	837	19149	723265	605243	5369	650338	0	4906	0	20505	0	72927	7024	723265	0	0	38614	0	0	28882	617	102254	502989			0	455603	450697	-1593	0	0	0	19221	72927	
71457																																							13784	2266	0	175	126703	1082	4176	0	11325	348211	251121	361	316726	0	3938	0	27879	0	31485	600	348211	0	0	11467	0	0	19400	0	48632	202489			0	192638	188700	18	0	0	0	37365	31485	
71859																																							2466	2518	0	0	2106	0	156	0	121	14566	10862	1022	11884	0	82	0	0	0	2682	25	14566	0	0	1403	0	0	1236	0	5520	5342			0	2637	2555	18	4644	0	0	0	2682	
72258																																							48282	1573	0	0	301991	0	3891	0	4225	500253	456899	590	457489	0	2600	0	0	0	42764	100	500253	0	0	31102	0	0	7700	663	106991	349908			0	142228	139628	3862	0	0	0	0	42764	
72351																																							0	1203	0	0	28914	0	521	295	529	62669	52356	113	52469	0	1106	0	0	0	10200	150	62669	0	0	9679	0	0	150	0	11583	40773			0	30285	29179	221	2028	0	0	0	10200	
72454																																							4342	2637	0	11217	0	0	3385	279	878	100711	86728	222	91575	0	664	0	4000	0	9136	50	100711	0	0	1626	0	0	7460	0	15444	71284			0	78637	77973	0	0	0	625	0	9136	
72678																																							5200	2991	0	406011	137381	0	1577	0	8900	647599	377463	1557	592934	0	1749	0	213914	0	54665	0	647599	0	0	53904	0	0	0	0	1651	375812			0	87288	85539	761	0	0	0	0	54665	
73116																																							6137	5659	0	0	110356	0	25226	2231	7946	472587	433894	10209	444103	0	5653	0	0	0	28484	0	472587	0	0	22540	0	0	7000	0	23024	410870			0	320685	315032	-1056	0	0	0	0	28484	
73152																																							2980	3346	0	0	58793	0	644	0	3539	105918	91527	903	93430	0	939	0	1000	0	12488	120	105918	0	0	10473	0	0	904	0	22546	68981			0	36192	35253	991	1363	0	0	0	12488	
73554																																							8586	3207	438	4205	13734	0	1277	1189	4487	134894	107784	102	117932	0	2136	100	10046	0	16962	700	134894	0	0	6086	0	0	10169	0	16846	90938			0	99712	97576	7	95	0	0	0	16962	
73956																																							231	1265	37	1137	28170	0	408	50	1550	64481	56748	199	56947	0	1100	0	0	0	7534	1500	64481	0	0	4074	0	0	1500	0	8504	48244			0	32223	31123	460	510	0	0	0	7534	
74056																																							6137	2161	0	3	26340	0	1842	0	5054	119033	95130	1969	107261	0	902	382	10162	0	11772	250	119033	0	0	4589	0	0	6629	0	22211	72918			0	77985	77083	304	31	0	0	0	11772	
74140																																							1848	18022	3120	0	564240	0	23899	373	54928	1493057	1075803	3512	1369024	0	10100	2036	192000	0	124033	6831	1493057	0	0	54147	0	0	59794	901	182967	892836			0	833790	823690	3261	0	0	2200	95509	124033	
74159																																							1715	988	0	0	9769	0	423	0	1499	39154	35470	58	35938	0	227	0	180	0	3216	100	39154	0	0	319	0	0	2650	0	12487	22983			0	24987	24760	147	0	0	230	0	3216	
74403																																							5846	8570	10469	0	91473	49	9095	0	26163	709762	522706	7433	635846	0	2006	2546	45368	0	73916	0	709762	0	0	53270	172	0	20950	1199	24968	497738			0	556186	554180	-304	0	0	0	60339	73916	
74449																																							4609	398	0	4201	0	0	224	0	111	20903	17764	7	17771	0	88	0	0	0	3132	50	20903	0	0	2952	0	0	130	0	5343	12421			0	11448	11360	0	0	0	0	0	3132	
75053																																							11147	4893	141	109273	110440	0	9598	8760	22301	403671	295664	1343	354007	0	3444	0	57000	0	49664	1000	403671	0	0	21376	0	0	29000	855	39132	256531			0	129707	126263	-1712	0	0	0	0	49664	
75259																																							31207	4531	698	0	9287	0	6594	0	10848	348732	308237	2617	315854	0	2783	54	5000	0	32879	100	348733	0	0	-682	0	0	33650	5968	42979	265258			0	280293	277510	-189	2035	0	0	0	32879	
75446																																							972	5687	519	2000	152714	0	7087	1307	4644	304587	235152	1122	268669	0	1848	2658	32379	0	35918	670	304587	0	0	31466	0	0	2330	0	38326	196826			0	128847	126999	1452	0	0	0	16	35918	
75455																																							17707	3414	0	0	10119	0	15	0	150	37313	31020	22	31055	0	735	0	13	0	6258	59	37313	0	0	3745	0	0	2441	0	6798	24222			0	6253	5518	13	390	0	0	0	6258	
75558																																							4884	10453	0	0	21366	60	9920	18	11499	406574	362538	6710	369831	0	3099	0	0	0	36743	500	406574	0	0	34702	0	0	5545	0	138788	223750			0	351473	348374	-4004	0	0	583	0	36743	
75633	14849663	1670261	412872	3211638	12103051	0	908870	96384	6286198	97496905	1037638	82310704	0	769838	2833217	3454209	601149	15186201	510185	97496905	554793	173473	3287075	0	0	11517179	104256		0	54375205	53605367	-128238	839835	239971	15186201	197861	0	197861				3211638	12103051						76498134						3454209					554793	173473						31103458	45394676							20500	839835	108269	239971		
75651																																							578	2086	0	0	12069	0	112	0	2239	45825	37731	299	39030	0	620	0	1000	0	6795	300	45825	0	0	2736	0	0	3700	0	6839	30892			0	29361	28741	59	0	0	0	0	6795	
76135																																							8637	1292	0	0	19501	0	741	395	642	54727	53453	400	53853	0	1269	0	0	0	874	545	54727	0	0	-7593	0	0	7990	0	7962	45491			0	24788	23519	-68	0	0	0	0	874	
76153																																							8	449	0	4576	0	0	448	50	1391	36344	31779	379	32666	0	535	0	508	0	3679	500	36345	0	0	1671	0	0	1508	0	8377	23402			0	29957	29422	0	0	0	0	0	3679	
76443																																							11915	1498	125	0	37635	0	863	1029	2114	111226	93908	560	98018	0	732	0	3550	0	13208	150	111226	0	0	4907	0	0	7350	0	19888	74019			0	55490	54758	801	1289	0	0	0	13208	
76854																																							36	3162	0	0	31903	0	6166	630	7207	231313	193279	267	202746	0	3810	1042	9200	0	28567	500	231313	0	0	11034	0	0	15522	0	45793	147486			0	183467	179657	1511	1510	0	0	0	28567	
77150																																							127	3141	0	0	6182	0	1017	0	537	54798	46880	197	49077	0	585	0	2000	0	5721	100	54798	0	0	1052	0	0	4423	0	10337	36543			0	42915	42330	146	1464	0	0	0	5721	
77253																																							5377	4198	17	17090	79218	0	4162	316	2946	235430	213509	622	214131	0	1025	120	0	0	21299	812	235430	0	0	14387	0	0	5474	0	55808	157701			0	103661	102636	626	19350	0	0	0	21299	
77422																																							4446	763	0	0	37063	0	1080	0	6585	142550	124209	2223	126432	0	2348	0	0	0	16118	2088	142550	0	0	7490	0	0	6839	0	60290	63919			0	88363	86015	-299	6598	0	0	0	16118	
77851																																							32852	9944	570	47588	105627	0	16097	9643	40344	952344	803260	11660	841016	0	9351	1121	5168	0	111328	758	952344	0	0	50645	3598	0	57081	991	111128	692132			0	689145	679794	2844	4175	0	12505	8423	111328	
78157																																							14075	3188	0	3989	0	0	252	81	297	51066	44918	25	44943	0	340	0	0	0	6123	400	51066	0	0	1873	0	0	3850	0	16482	28436			0	29524	29184	0	0	0	0	0	6123	
78241																																							2689	2066	0	0	24955	151	573	667	557	54720	48634	90	48724	0	138	0	0	0	5996	340	54720	0	0	5226	0	0	340	0	19283	29351			0	18300	18162	90	4900	0	0	0	5996	
78559																																							1346	3624	359	0	7110	0	3195	126	1265	62210	55443	218	55661	0	792	316	0	0	6548	420	62209	0	0	1944	0	0	4249	0	16978	38465			0	42755	41963	-65	2906	0	0	0	6548	
78858																																							57587	5927	249	1661	311124	0	3646	19354	50757	1404489	1114913	5547	1259210	0	11112	6682	138750	0	145279	35827	1404489	0	0	23792	0	0	86759	10668	155945	958968			0	947055	935943	-1099	891	0	0	0	145279	
79042																																							8937	1414	0	0	75091	0	3273	132	3114	161503	80860	79	144957	0	740	0	3567	0	16546	1000	161503	0	0	13551	0	0	2000	0	15807	65053			0	61957	61217	-5	325	8000	0	60451	16546	
79127																																							2752	1552	0	0	8728	0	2394	33	1463	57933	47848	597	49581	0	726	0	1136	0	8352	125	57933	0	0	7987	0	0	125	0	8087	39761			0	41082	40356	115	655	0	0	0	8352	
79145																																							4394	2308	0	0	18626	8	1613	879	3427	163853	117495	1069	146522	0	2028	0	27958	0	17331	489	163853	0	0	9321	0	0	7337	404	22577	94918			0	133623	131595	184	599	0	0	0	17331	
79257																																							6281	1428	0	450	2201	0	161	0	251	24403	19506	15	19521	0	259	0	0	0	4882	50	24403	0	0	2633	0	0	2200	0	3080	16426			0	13890	13631	-1	0	0	0	0	4882	
79855																																							29073	3387	0	3504	18064	0	491	1255	1690	166422	135408	374	143684	0	1627	0	7500	0	22738	608	166422	0	0	6690	0	0	15442	422	19470	115938			0	109663	108036	-2	500	0	0	402	22738	
80020																																							1532	2536	0	0	7760	0	735	0	188	28743	25538	68	25606	0	105	0	0	0	3137	110	28743	0	0	1944	0	0	947	0	6292	19246			0	15768	15663	136	329	0	0	0	3137	
80150																																							12166	12520	0	0	170321	0	3817	0	10346	367914	336041	636	336775	0	241	0	98	0	31139	1000	367914	0	0	30658	0	0	1000	0	106905	229136			0	155142	154901	-1519	3843	0	0	0	31139	
80374																																							66282	2330	0	0	3	0	1135	51	8481	162194	142668	541	143209	0	163	0	0	0	18985	0	162194	0	0	18985	0	0	0	0	22734	119934			0	84075	83912	0	0	0	0	0	18985	
80431																																							959	2618	0	0	17761	409	1354	73	1064	81520	70971	200	71171	0	1018	0	0	0	10349	155	81520	0	0	9922	0	0	155	0	12936	58035			0	57460	56442	117	840	0	0	0	10349	
80552																																							6511	1225	0	0	5275	0	397	5	358	22820	21025	131	21156	0	116	0	0	0	1664	300	22820	0	0	-203	0	0	1595	0	5080	15945			0	9165	9049	-28	0	0	0	0	1664	
80936																																							3048	2906	0	0	17177	0	3537	717	4200	113129	96161	812	102271	0	1241	0	4000	0	10857	348	113128	0	0	158	0	0	10152	0	18469	77692			0	79585	78344	199	3200	0	0	1298	10857	
81175																																							12463	4718	541	3438	658	0	5586	336	4093	197036	164087	2528	178082	0	2403	0	11467	0	18954	0	197036	0	0	10867	0	0	8819	217	23750	140337			-729	167389	164986	-3	0	0	0	0	18954	
81429																																							16617	2564	0	0	29149	0	1828	798	3930	120567	107442	755	108197	0	2090	0	0	0	12370	1264	120567	0	0	6455	0	0	4070	0	19616	87826			0	67519	65429	581	252	0	0	0	12370	
82033																																							4738	2567	0	0	53254	0	2114	852	5858	140444	124360	486	124846	0	2307	0	0	0	15598	638	140444	0	0	10246	0	0	5175	0	30271	94089			0	73368	71061	-461	0	0	0	0	15598	
82257																																							6265	1359	0	0	5665	0	188	0	482	32794	25016	454	29270	0	215	0	3800	0	3524	50	32794	0	0	573	0	0	2875	0	8750	16266			0	19050	18835	26	0	0	0	0	3524	
82350																																							4170	1497	0	58	17942	0	1100	0	1198	51751	46250	589	47008	0	335	0	169	0	4743	355	51751	0	0	3283	0	0	975	0	9504	36746			0	23349	23014	130	2772	0	0	0	4743	
82659																																							6215	3346	0	35	7426	0	1291	90	1869	83076	75942	191	77060	0	809	13	127	0	6016	480	83076	0	0	988	0	0	4520	0	21318	54624			0	63600	62791	28	0	0	800	0	6016	
83151																																							9938	1378	0	0	9420	0	1428	2731	7136	96681	83290	752	84042	0	913	0	0	0	12639	100	96681	0	0	-3177	0	0	15942	0	17148	66142			0	65563	64650	-226	0	0	0	0	12639	
83236																																							3853	1559	0	17220	30215	0	868	0	738	70504	56186	8	56194	0	204	0	0	0	14310	250	70504	0	0	13991	0	0	250	0	16813	39373			0	16255	16051	-181	0	0	0	0	14310	
83375																																							10772	6201	0	0	196123	641	15528	7583	22311	603535	492773	4327	541712	0	5585	0	44612	0	61823	322	603535	346	0	37832	0	0	20383	1831	160824	331949			0	347784	342199	3286	0	0	0	0	61823	
83638	149779	39438	1398	0	2179474	0	142964	3024	135363	7903578	57444	7157445	94	65385	19193	682250	0	746039	118961	7903578	0	0	315367	0	0	308333	0		0	5298330	5232945	3378	0	99375	746133	0	0	0				0	2179474						6318376						682250												1259989	5058387							0	0	0	99375		
83834																																							24697	5577	0	0	54953	0	2360	0	4082	185179	164805	1680	167374	0	1221	0	889	0	17805	600	185179	0	0	12130	0	0	4400	0	59494	105311			0	94731	93510	675	0	0	0	0	17805	
83852																																							4746	3944	0	0	20625	0	417	0	513	44327	33579	73	33652	0	112	0	0	0	10675	25	44327	0	0	8175	0	0	2075	108	3201	30378			0	14086	13974	400	0	0	0	0	10675	
83955																																							0	4287	0	4134	103	0	623	184	1094	51500	42202	580	45378	0	403	0	2596	0	6122	160	51500	0	0	5801	0	0	160	0	7181	35021			0	40303	39900	1	1175	0	0	0	6122	
84046																																							772	873	0	0	28449	0	1834	449	1210	54653	47698	100	49298	0	370	0	1500	0	5355	200	54653	0	0	4150	0	0	725	0	7411	40287			0	19826	19456	280	1610	0	0	0	5355	
84251																																							5202	1135	0	0	0	0	49	0	245	21084	15113	97	16708	0	122	0	1498	0	4376	150	21084	0	0	3676	0	0	550	0	3666	11447			0	14575	14453	0	0	0	0	0	4376	
84541																																							19362	18238	1061	71079	70786	0	12358	2651	15830	600705	519310	5658	530130	0	6561	0	4517	0	70575	328	600705	0	0	17210	0	0	53658	412	126420	392890			0	395489	388928	-621	0	0	0	645	70575	
84804																																							26	2649	0	0	19601	0	1137	0	718	54363	48361	334	48695	0	599	0	0	0	5668	40	54363	0	0	5560	0	0	120	0	10377	37984			0	30831	30232	-52	0	0	0	0	5668	
85052																																							4022	413	0	53683	5775	0	1292	0	2539	119778	103707	188	108954	0	883	0	0	0	10824	69	119778	0	0	3842	0	0	6813	372	7797	95910			0	47992	47109	100	4573	0	0	5059	10824	
85258																																							4823	4207	0	15189	10957	0	1725	70	3351	153757	129165	238	139403	0	963	515	8000	0	14354	153	153757	0	0	1478	0	0	12847	0	25012	104153			0	113883	112920	-124	0	0	2000	0	14354	
85454																																							8846	3614	0	0	21347	0	570	12	604	66565	56491	452	56943	0	246	0	0	0	9622	100	66565	0	0	9043	0	0	150	0	17114	39377			0	24018	23772	329	7800	0	0	0	9622	
85472																																							11858	25661	701	469416	19803	0	24738	4664	110092	2359980	1732206	9022	2140759	0	16317	0	331721	0	219221	1	2359980	0	0	93577	0	0	136082	4201	85432	1646774			-3330	1705163	1688846	-7109	0	0	0	67810	219221	
85931																																							508	1671	0	16582	43487	0	1833	384	4002	216500	192762	1454	194216	0	1356	0	0	0	22284	225	216500	0	0	18313	0	0	3775	0	49158	143604			0	146464	145108	-29	2925	0	0	0	22284	
86349																																							15424	3537	0	0	24494	0	3611	157	3554	203997	179023	2305	182332	0	2745	0	1004	0	21665	1200	203997	0	0	18665	0	0	1800	56	50284	128739			0	155909	153164	0	0	0	0	0	21665	
86358																																							1200	2251	0	0	22391	0	56	0	653	49672	39557	109	41666	0	372	0	0	0	8006	400	49672	0	0	6841	0	0	1000	0	8106	31451			0	23493	23121	-235	0	0	2000	0	8006	
86554																																							11104	3637	0	0	23765	0	825	31	647	69320	62081	416	62497	0	346	0	0	0	6822	230	69319	0	0	5887	0	0	465	0	17915	44166			0	28414	28068	240	1243	0	0	0	6822	
86675																																							47147	1919	0	219789	9969	0	12250	1548	5545	798890	606962	705	607667	0	4118	0	0	0	191223	0	798890	0	0	191242	0	0	0	0	8984	597978			0	504841	500723	-19	0	0	0	0	191223	
87047																																							1000	2404	0	0	64191	0	386	742	6263	148033	128850	889	129936	0	1267	0	0	0	18097	100	148033	0	0	16645	0	0	2233	0	12872	115978			-1435	74314	73047	554	0	0	197	0	18097	
87159																																							23320	2548	41	3496	90149	0	819	125	901	155958	136161	222	136383	0	777	0	0	0	19575	100	155958	0	0	15270	0	0	3400	0	29453	106708			0	35336	34559	805	0	0	0	0	19575	
87177																																							12822	1767	0	21542	0	954	1545	0	854	48118	41868	265	42133	0	134	0	0	0	5985	0	48118	0	0	5985	0	0	0	0	2639	39229			0	8768	8634	0	0	0	0	0	5985	
87234																																							12330	2237	0	3214	161393	389	5803	1133	20756	476170	390568	1975	417477	0	3309	195	0	0	58692	1512	476169	0	0	55116	0	0	1512	4128	35944	354625			0	267901	264592	552	0	0	0	24934	58692	
87476																																							11237	441	0	0	15169	0	620	1063	3661	119995	90917	645	94562	0	7249	0	3000	0	25433	0	119995	0	0	25271	0	0	0	311	4851	86066			0	94742	87493	162	0	0	0	0	25433	
87579																																							12732	2701	0	59350	11491	0	1442	0	18674	340333	240289	6298	300875	0	4167	0	54288	0	39458	0	340333	0	0	40192	0	0	0	0	6869	233420			0	238110	233943	-734	0	0	0	0	39458	
88231																																							21841	5699	85	13744	8299	0	7498	3436	14091	380330	308086	6807	338892	0	4857	0	23999	0	41438	771	380330	0	0	37582	2609	0	2729	54276	17554	290532			0	253609	248752	356	0	0	0	0	41438	
88240																																							804	1372	221	29740	11141	0	359	0	964	72124	53403	162	59665	0	241	2323	1100	0	12459	218	72124	0	0	3981	0	0	7608	0	5009	48394			0	25441	25200	652	0	0	0	5000	12459	
88259																																							6647	1785	0	0	13403	0	472	0	3212	66285	55122	392	58393	0	566	0	2879	0	7892	100	66285	0	0	1973	0	0	5900	0	11144	43978			0	41332	40766	-81	0	0	0	0	7892	
88352																																							9691	9538	0	0	71145	0	821	52	3955	159819	138765	475	139240	0	1375	0	0	0	20579	321	159819	0	0	15689	0	0	3679	0	31918	106847			0	65992	64617	890	0	0	0	0	20579	
