"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
1557																			0	417	0	1517	24	25	0	0	0	0	0	1075	0	0	0	0	0	0				
1669																			0	166	652	11988	220	253	0	0	0	0	0	1144	0	0	0	8968	805	0				
1829																			0	3431	308	12255	513	1076	0	0	0	0	0	1161	0	0	0	6279	0	0				
1856																			0	1441	0	1829	105	105	0	0	0	0	0	283	0	0	0	0	0	0				
2040																			0	1546	1470	8410	515	612	0	0	0	0	0	715	0	0	0	3769	0	298				
2161																			0	323	0	4442	147	167	0	0	0	0	0	969	0	0	20	2983	0	0				
2376																			0	39898	42473	190596	551	8459	5671	0	0	0	0	9157	0	0	0	72723	0	17886	DEFERRED EXPNESE -FHLB PENALTY			
2554																			0	75	0	203	35	35	0	0	0	0	0	93	0	0	0	0	0	0				
2732																			0	174	1396	3160	86	169	0	0	0	0	0	1421	0	0	0	0	0	0				
2750																			0	430	0	2516	228	228	0	0	0	0	0	754	0	0	0	1104	0	0				
3177																			0	6089	3797	37470	780	1019	0	0	0	0	0	2427	0	0	0	12774	0	11364				
3252																			0	720	0	3985	286	944	636	0	0	0	0	2321	0	0	0	0	0	0	NP DDA Debits			
3458																			0	192	0	584	35	54	0	0	0	0	0	338	0	0	0	0	0	0				
3720																			0	225	802	6224	100	101	0	0	0	0	0	835	0	0	0	1720	0	2541				
3971																			0	1799	2585	25637	0	6076	0	0	0	0	0	2638	0	0	0	12539	0	0				
4156																			0	747	0	6131	0	170	0	0	0	0	0	1338	0	0	0	2925	0	951				
4231																			0	0	495	1180	73	133	0	0	0	0	0	552	0	0	0	0	0	0				
4437																			0	344	1381	8944	226	288	0	0	0	0	0	732	0	0	0	6199	0	0				
4839																			0	1134	0	2770	239	297	58	0	0	0	0	1339	0	0	0	0	0	0	Prepaid Deposit - FiServ			
5069																			0	0	492	4522	883	2403	1373	0	0	0	0	1627	0	0	0	0	0	0	Accounts Receivable			
5135																			0	989	1315	11718	310	394	32	52	0	0	0	4377	0	0	0	4643	0	0	Credit Card CLearing	ATM Clearing		
5210																			0	3772	1424	60435	0	13687	11308	0	0	0	0	3063	0	0	0	32767	0	5722	Prepaid Pension			
5461																			0	2271	0	8999	0	4080	1425	2000	0	0	0	1826	0	0	0	822	0	0	QZAB	SR HOUSING CRIME PREV FOUND		
5751																			0	373	0	6222	129	139	0	0	0	0	0	1515	0	0	0	2505	317	1373				
6039																			0	76	89	1445	0	682	286	253	0	0	0	598	0	0	0	0	0	0	DUE FROM USDA	DUE FROM HOLDING COMPANY		
6141																			0	0	11	314	22	22	0	0	0	0	0	281	0	0	0	0	0	0				
6329																			384	441	598	14276	2934	4518	0	0	0	0	0	2328	0	0	0	3631	0	2760				
7009																			0	0	540	6811	0	4081	3083	0	0	0	0	2190	0	0	0	0	0	0	Receivables			
7045																			6	751	43	2356	174	499	0	0	0	0	0	1063	0	0	0	0	0	0				
7072																			0	1691	3198	11393	220	2863	2319	189	0	0	0	570	0	0	0	3071	0	0	Deferred Compensation	Covenant Not to Compete		
7157																			0	23	6	474	38	107	69	0	0	0	0	338	0	0	0	0	0	0	Lease contracts receivable			
7456																			0	372	0	1275	0	120	83	0	0	0	0	783	0	0	0	0	0	0	Health Insurance			
7634																			0	88	0	629	119	213	94	0	0	0	0	328	0	0	0	0	0	0	Loan late fees			
8033																			0	1229	276	4283	94	476	382	0	0	0	0	1117	0	0	0	1185	0	0	OTHER ASSETS			
8462																			0	21	0	799	0	1	0	0	0	0	0	777	0	0	0	0	0	0				
8631																			0	68	241	2699	60	66	0	0	0	0	0	152	0	0	0	2172	0	0				
9357																			0	3265	0	4723	145	198	0	0	0	0	0	1260	0	0	0	0	0	0				
9553																			0	2108	0	6558	169	500	331	0	0	0	0	1562	0	0	0	1552	0	836	Nebraska Fund XV Investment			
9807																			0	17823	0	136733	0	4939	1857	1500	0	0	0	6973	0	0	0	0	106998	0	SETTLEMENT CLAIM	MADISON CROSSING PERFORMANCE BOND		
9955																			0	771	29	1864	56	57	0	0	0	0	0	1007	0	0	0	0	0	0				
10250																			0	868	5224	8284	645	885	238	0	0	0	0	1017	0	0	0	290	0	0	Computer Software			
10849																			0	550	1645	4304	261	325	0	0	0	0	0	663	0	0	0	1121	0	0				
11145																			3	753	460	6450	260	1194	17	914	0	0	0	425	0	0	0	1237	0	2381	Brownsfield	Great Lakes Capital Fund		
11275																			0	9866	8727	65985	1545	10064	3120	0	0	0	0	2988	3568	0	0	20332	14008	0	Accounts receivable			
11640																			0	4380	1040	18004	665	874	0	0	0	0	0	2720	0	0	0	8990	0	0				
11837																			0	479	1459	2738	0	355	212	96	0	0	0	445	0	0	0	0	0	0	Income Tax Receivable-Federal	Prepaid Loan Fees		
12030																			0	7680	1667	12333	139	606	318	0	0	0	0	1840	0	0	0	540	0	0	Reclassified NSFs			
12142																			0	509	572	7772	417	704	0	0	0	0	0	1213	0	0	0	4774	0	0				
12179																			0	725	14	2814	84	84	0	0	0	0	0	97	0	0	0	661	0	1233				
12311	0	332095	34772	3408728	0	1181892	0	0	0	0	0	176510	0	0	0	319398	523137	840924		332095																				
12647																			0	310	0	1037	150	213	0	0	0	0	0	514	0	0	0	0	0	0				
12656																			0	29	47	191	37	37	0	0	0	0	0	78	0	0	0	0	0	0				
12937																			0	607	0	1283	168	171	0	0	0	0	0	505	0	0	0	0	0	0				
12946																			0	3587	0	23236	1037	1576	0	0	0	0	0	5837	0	0	0	1275	10961	0				
12955																			0	224	0	685	158	158	0	0	0	0	0	303	0	0	0	0	0	0				
13103																			0	9114	1880	24388	1723	3187	876	0	0	0	0	3297	0	0	0	6910	0	0	Deferred director fees			
13251																			0	333	0	941	45	45	0	0	0	0	0	190	0	0	0	373	0	0				
13457																			0	0	0	1597	0	0	0	0	0	0	0	286	0	0	0	1311	0	0				
14052																			0	152	102	2071	44	125	0	0	0	0	0	178	0	0	0	1149	365	0				
14155																			0	736	0	6589	282	285	0	0	0	0	0	1364	0	0	0	4204	0	0				
14650																			0	48	172	1749	30	30	0	0	0	0	0	113	0	0	0	1386	0	0				
14753																			79	9	0	750	0	156	0	0	0	0	0	585	0	0	0	0	0	0				
14865																			0	581	1249	10793	844	889	0	0	0	0	0	3453	0	0	0	3029	0	1592				
14977																			0	147	44	796	64	98	0	0	0	0	0	408	0	0	0	0	99	0				
16551																			0	2764	51	10526	270	576	306	0	0	0	0	1756	0	0	0	5379	0	0	Software			
16748																			0	209	88	2440	0	71	0	0	0	0	0	437	0	0	0	1635	0	0				
16953																			0	0	0	296	20	20	0	0	0	0	0	276	0	0	0	0	0	0				
17110																			0	219	0	2737	0	2422	1547	0	0	0	0	96	0	0	0	0	0	0	ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																			0	34630	39206	276972	5595	13490	0	0	0	0	0	19873	3559	0	0	62193	100387	7193				
17259																			0	293	0	2471	121	121	0	0	0	0	0	319	0	0	0	1738	0	0		0		
17464																			0	3026	52499	136962	1450	22307	5030	5138	0	0	0	5390	0	0	0	25302	28438	0	Swap collateral account	Swap asset		
17950																			0	864	264	4439	91	112	0	0	0	0	0	2554	0	0	0	0	0	645				
17978																			0	3355	2231	6899	43	343	65	13	222	0	0	970	0	0	0	0	0	0	Accrued Late Charges Receivable	Accounts Receivable	Prepaid Federal Income Tax	
18050																			0	491	0	9065	1339	2244	0	0	0	0	0	1965	0	0	0	4365	0	0				
18135																			0	1126	0	7304	130	239	0	0	0	0	0	966	0	0	0	4973	0	0				
18377																			0	47	6	389	37	238	16	184	0	0	0	98	0	0	0	0	0	0	Delayed Principal	Deferred Taxes		
18827																			0	1480	7386	35720	2971	4709	0	0	0	0	0	2346	0	0	0	7718	0	12081				
18836																			0	420	832	6069	0	884	263	328	0	0	0	475	0	0	0	3458	0	0	PREPAID EFT	DEFERRED DIRECTOR FEES		
18854																			0	1005	0	5490	299	869	414	0	0	0	0	3616	0	0	0	0	0	0	Mortgage Servicing Fees			
19356																			0	109	0	1774	244	244	0	0	0	0	0	480	0	0	0	941	0	0				
19730																			0	3247	29532	96450	1975	8869	5923	0	0	0	0	5615	0	0	0	45162	0	4025	A/R-PAC LIFE INS POLICY(loan collateral)			
19936																			0	466	280	5726	190	367	170	0	0	0	0	973	0	0	0	3640	0	0	JHA Passport Prefunded Deposit			
19972																			0	31	410	3526	0	57	0	0	0	0	0	223	0	0	0	2805	0	0				
20053																			0	214	850	2797	97	135	0	37	0	0	0	535	0	0	0	1063	0	0		Unrealized Tax on AFX Securties	State Tax Payable	
20512																			0	90	664	1428	0	274	0	0	0	0	0	400	0	0	0	0	0	0				
20633																			0	836	943	10378	478	478	0	0	0	0	0	851	0	0	0	7270	0	0				
20857																			0	527	0	2623	51	51	0	0	0	0	0	1811	0	0	0	234	0	0				
21256																			0	56	0	649	0	0	0	0	0	0	0	31	0	0	0	562	0	0				
21359																			0	323	0	800	31	31	0	0	0	0	0	319	0	0	0	127	0	0				
21630																			0	339	0	836	73	124	0	0	0	0	0	373	0	0	0	0	0	0				
21658																			0	448	0	4382	97	119	0	0	0	0	0	688	0	0	0	3127	0	0				
22048																			23	877	0	7612	370	1764	1176	0	0	0	0	777	0	0	0	4194	0	0	Note Receivable ZM Irrevocable Trust			
22543																			0	139	143	1335	306	826	468	0	0	0	0	227	0	0	0	0	0	0	Federal Income Tax Due SSB			
22552																			0	824	0	2050	151	153	0	0	0	0	0	1073	0	0	0	0	0	0				
22730																			0	315	132	3987	132	142	0	0	0	0	0	468	0	0	0	2930	0	0				
22936																			0	141	6859	7896	257	326	0	0	0	0	0	519	0	0	0	0	51	0				
23045																			0	256	0	494	0	9	0	0	0	0	0	229	0	0	0	0	0	0	Other Real Estate Owned			
23456																			2	405	0	1264	114	142	21	5	0	0	0	717	0	0	0	0	0	0	Guaranteed Loan Receivables	Stadium Builders Lic		
23504																			0	15079	24624	119296	7305	18443	5122	0	0	0	0	8582	0	0	0	52568	0	0	INCOME TAX RECEIVABLE			
23643																			0	273	0	5528	192	445	0	0	0	0	0	944	0	0	0	1542	0	2324				
23755																			0	804	0	1628	280	511	227	0	0	0	0	313	0	0	0	0	0	0	Investment Interest Receivable			
24006																			0	1768	4600	25988	1129	5559	1482	2537	0	0	0	3237	0	0	0	7613	0	3211	Accounts Receivable	Accrued Liab - Federal Income Tax		
24378																			0	433	193	933	92	134	38	0	0	0	0	173	0	0	0	0	0	0	PREPAID FEDERAL INCOME TAX			
24453																			0	1856	0	2663	140	279	95	0	0	0	0	528	0	0	0	0	0	0	SOFTWARE			
24659																			0	5	0	428	0	0	0	0	0	0	0	423	0	0	0	0	0	0				
24668																			0	1843	1850	6720	499	502	0	0	0	0	0	2525	0	0	0	0	0	0				
24855																			0	38	0	315	0	21	0	0	0	0	0	130	0	0	0	126	0	0				
24949																			0	2726	0	13941	407	892	0	0	0	0	0	1263	0	0	0	9060	0	0				
25357																			0	3353	0	6356	430	430	0	0	0	0	0	2573	0	0	0	0	0	0				
25647																			0	0	0	364	194	194	0	0	0	0	0	170	0	0	0	0	0	0				
26176																			0	2915	0	8754	1407	2001	0	0	0	0	0	987	0	0	0	0	0	2851				
26242																			0	2335	45	17419	572	662	0	0	0	0	0	1757	0	0	0	12620	0	0				
26457																			0	0	9	253	0	0	0	0	0	0	0	244	0	0	0	0	0	0				
26765																			0	1583	1764	5130	272	696	0	0	0	0	0	1087	0	0	0	0	0	0				
27070																			0	3865	0	5091	239	239	0	0	0	0	0	987	0	0	0	0	0	0				
27548																			0	2294	1111	20509	696	5622	56	2782	1575	0	0	1726	0	0	56	9756	0	0	Unposted CD/DDA	Security Fraud Loss Receivable	Low Income Tax Community Investment	
27614																			0	1606	0	11019	308	859	449	0	0	0	0	1302	0	0	0	7252	0	0	Fiserv ATM Receivable			
27847																			0	1654	0	12530	295	661	0	0	0	0	0	2293	0	0	0	3876	0	4046				
28013																			0	25409	27680	199947	0	7875	5011	0	0	0	0	8087	0	0	0	78116	0	52780	federal, state and other taxes receivable			
28152																			0	574	0	3483	0	20	0	0	0	0	0	594	8	0	0	2295	0	0				
28255																			0	731	511	8037	247	399	146	0	0	0	0	1177	0	0	0	5219	0	0	FIT Receivable			
28349																			0	747	0	1295	94	235	0	0	0	0	0	313	0	0	0	0	0	0				
28406																			0	12283	4384	56298	1015	3653	0	0	0	0	0	4878	0	0	0	31100	0	0				
28675																			0	400	0	906	94	151	0	0	0	0	0	355	0	0	0	0	0	0				
28732																			0	227	714	2865	158	174	0	0	0	0	0	285	0	0	0	1465	0	0				
29476																			0	131	0	2322	134	257	0	0	0	0	0	416	0	0	0	1518	0	0				
29636																			0	1701	10540	40045	1228	1310	0	0	0	0	0	3794	0	0	0	16307	820	5573				
29878																			0	2178	33060	47596	2921	6389	80	3388	0	0	0	5554	0	0	0	415	0	0	Seat License	Debit Escrow		
30052																			0	112	0	206	0	26	0	0	0	0	0	68	0	0	0	0	0	0				
30418																			0	249	238	4244	497	3745	26	97	0	0	0	12	3125	0	0	0	0	0	Other Receivable	Computer Software		
30502																			0	3939	2413	14315	2257	4742	0	0	0	0	0	3221	0	0	0	0	0	0				
30650																			0	372	98	944	70	135	0	0	0	0	0	339	0	0	0	0	0	0	MVA to AFS 201			
30810																			0	0	901276	1828710	191134	312797	0	0	0	0	0	614637	0	0	0	0	0	0				
30874																			0	6885	4536	36746	0	6938	5888	0	0	0	0	3118	0	0	0	6191	0	9078	Misc Receivables			
31134																			0	341	104	2499	278	366	0	0	0	0	0	716	0	0	0	972	0	0				
31255																			0	1995	0	15124	860	1158	0	0	0	0	0	1974	0	0	0	8252	0	1745				
31657																			0	232	0	3373	26	100	0	74	0	0	0	582	0	0	0	0	0	2459		Late Fees		
31826																			0	654	1504	9205	273	1984	1637	0	0	0	0	892	0	0	0	4171	0	0	DEFERRED COMPENSATION			
31835																			0	1116	2005	12734	553	624	0	0	0	0	0	1194	0	0	0	7795	0	0				
32234																			0	82	0	623	127	127	0	0	0	0	0	414	0	0	0	0	0	0				
32766																			56	24	117	540	62	136	0	0	0	0	0	263	0	0	0	0	0	0				
32971																			0	1148	661	12950	0	3083	505	1695	0	0	0	961	0	0	0	7097	0	0	Purchased Computer Software	Fixed Asset Settlement		
33147																			0	1379	118	10924	0	3209	2468	0	0	0	0	2048	0	0	0	2087	0	2083	Other Investments - Annuities			
33259																			0	722	3104	7944	0	2654	1848	0	0	0	0	1464	0	0	0	0	0	0	Income Taxes Paid			
33268																			0	0	0	2987	128	128	0	0	0	0	0	1135	0	0	0	1724	0	0				
33370																			0	463	40	718	71	120	31	0	0	0	0	95	0	0	0	0	0	0	Premium on loan pools			
33839																			0	122	0	326	22	22	0	0	0	0	0	182	0	0	0	0	0	0				
33857																			0	752	0	2873	542	669	0	0	0	0	0	1452	0	0	0	0	0	0				
34425																			0	2261	456	12284	0	862	0	0	0	0	0	1232	0	0	0	7473	0	0				
34434																			0	850	0	4757	918	1020	0	0	0	0	0	951	36	0	0	1936	0	0				
34452																			0	57	0	3893	0	855	0	0	0	0	0	585	0	0	0	1395	0	1001				
34537																			0	16009	58631	133393	4031	15320	4259	0	0	0	0	7141	0	0	0	33012	0	3280	Deferred Exec/Director Comp			
34555																			0	3902	1169	13685	604	695	0	0	0	0	0	2070	0	0	0	5849	0	0				
34742																			0	745	1504	11210	220	1247	0	0	0	0	0	1048	0	0	0	6431	235	0				
34836																			0	0	23	594	0	115	0	0	0	0	0	116	0	0	0	340	0	0				
35057																			0	1543	0	4823	40	482	42	0	0	0	0	933	0	0	0	1231	0	634	ATM Settlement			
35301	0	377836	186378	32637428	0	28646965	23431781	0	0	0	0	389216	0	0	0	526059	2510974	0		377836																	Collateral deposits, net			
35570																			0	186412	229227	641697	4046	12338	4590	2891	0	0	0	56504	0	0	0	57602	80623	18991	Other Misc Assets	Mortgage related suspense account		
35646																			0	111	49	1180	44	105	0	0	0	0	0	231	0	0	0	0	0	684				
35842																			0	942	266	3662	532	532	0	0	0	0	0	863	0	0	0	1059	0	0				
35879																			0	1183	532	7474	281	533	194	45	0	0	0	627	0	0	0	4599	0	0	accr fed tax	generation title		
36456																			0	141	0	3503	292	419	125	0	0	0	0	1106	0	0	0	1837	0	0	DDA Suspense			
36933																			0	94	1229	2548	320	336	0	0	0	0	0	442	0	0	0	447	0	0				
37051																			0	280	51	1382	62	92	30	0	0	0	0	548	0	0	0	411	0	0	CPU Software			
37341																			0	17	0	1181	58	58	0	0	0	0	0	157	0	0	0	949	0	0				
37435																			13	996	0	6683	1142	2073	0	0	0	0	0	3614	0	0	0	0	0	0				
37640																			0	8122	0	56482	0	10305	5873	0	0	0	0	7914	0	0	0	22850	0	7291	Investments in Afforable Housing			
37659																			5	0	0	1298	23	106	0	0	0	0	0	535	0	0	0	657	0	0				
37743																			0	276	384	1556	71	520	443	0	0	0	0	376	0	0	0	0	0	0	Accrued Federal & State Income Tax Payable			
37949																			0	205	0	8168	130	161	0	0	0	0	0	1620	0	0	0	3687	0	2495				
38740																			0	853	28	5940	143	302	0	0	0	0	0	508	0	0	0	4249	0	0				
39327																			0	0	0	10298	319	776	201	50	201	0	0	1197	0	0	0	8325	0	0	COMPUTER SOFTWARE	DEPOSITS	INCOME TAX RECEIVABLE	
39420																			0	5741	5544	40429	4039	5797	0	0	0	0	0	3512	165	0	0	19835	0	0				
39475																			0	16480	114975	246272	0	18770	5561	0	0	0	0	13104	0	0	0	76181	1901	4861	Rabbi Trust Asset			
39756																			0	725	0	12236	637	2051	0	0	0	0	0	2708	0	0	0	3321	0	3431	0			
40033																			0	231	0	4696	127	355	228	0	0	0	0	240	0	0	0	1711	568	1591	deferred comp			
40350																			0	155	0	537	0	92	0	0	0	0	0	290	0	0	0	0	0	0				
40499																			0	20604	1563	83808	0	17495	11395	0	0	0	0	4976	0	0	0	32745	1297	5128	Supplemental Executive Retirement Plan annuities			
40855																			0	680	0	1418	55	55	0	0	0	0	0	683	0	0	0	0	0	0				
41245																			0	45	233	1489	50	50	0	0	0	0	0	213	0	0	0	480	0	468				
41553																			0	207	0	2592	46	46	0	0	0	0	0	802	0	0	0	1537	0	0				
41629																			0	492	594	5526	0	3204	2615	0	0	0	0	891	0	0	0	345	0	0	Low Income Housing Investment			
41825																			0	498	973	6933	285	693	397	0	0	0	0	420	0	0	0	2694	0	1655	Other Assets			
41937																			0	174	0	774	44	88	0	0	0	0	0	512	0	0	0	0	0	0				
41955																			0	230	0	669	0	175	0	0	0	0	0	264	0	0	0	0	0	0				
42037																			0	1898	516	2844	53	53	0	0	0	0	0	377	0	0	0	0	0	0				
42055																			0	265	0	1218	144	158	0	0	0	0	0	795	0	0	0	0	0	0				
42354																			0	88	0	4769	436	436	0	0	0	0	0	919	0	0	0	3326	0	0				
42372																			0	735	1594	4117	121	229	0	0	0	0	0	1166	0	0	0	393	0	0				
42420																			348	55267	33493	352540	22655	70083	30556	0	0	0	0	13692	10563	0	0	101069	71936	7000	INVESTMENT IN SUBSIDIARY			
42448																			7	5622	4026	18296	1222	1503	0	0	0	0	0	7145	0	0	0	0	0	0				
42457																			0	63	0	432	67	82	0	0	0	0	0	287	0	0	0	0	0	0				
43052																			0	446	306	4739	48	277	73	156	0	0	0	400	0	0	0	3310	0	0	Unrealized Tax Effect for Mkt Val Adj of Securities	Fed Inc Tax Receivable		
43351																			0	0	216	868	56	401	35	302	0	0	0	251	0	0	0	0	0	0	PURCHASE SOFTWARE	FHLB STOCK		
43744																			0	485	1202	4018	53	58	0	0	0	0	0	194	0	0	0	1578	501	0				
43856																			0	382	156	1563	122	129	0	0	0	0	0	158	0	0	0	738	0	0				
43959																			0	64	292	1126	82	109	0	0	0	0	0	661	0	0	0	0	0	0				
44040																			0	867	2322	13139	167	466	0	0	0	0	0	2671	0	0	0	6813	0	0				
44433																			0	3164	0	4886	430	510	0	0	0	0	0	1212	0	0	0	0	0	0				
44741																			67	1472	1099	4453	328	447	0	0	0	0	0	1435	0	0	0	0	0	0				
44750																			0	1005	930	6388	216	363	0	0	0	0	0	491	0	0	0	2399	0	1200				
44929																			0	1237	0	4323	254	260	0	0	0	0	0	369	0	0	0	842	0	1615				
45038																			96	313	391	1731	51	152	0	0	0	0	0	875	0	0	0	0	0	0				
45047																			0	535	0	1285	93	124	27	0	0	0	0	626	0	0	0	0	0	0	165200 Advance For Credit Card Clearings			
45056																			0	193	0	875	109	109	0	0	0	0	0	573	0	0	0	0	0	0				
45430																			0	664	358	5143	112	236	0	0	0	0	0	331	0	0	0	1979	0	1575				
45458																			0	524	67	1188	94	100	0	0	0	0	0	497	0	0	0	0	0	0				
45551																			0	2514	13	21027	520	1613	240	0	0	0	0	5940	0	0	0	8246	0	2701	Software, net of Amortization			
45560																			0	8430	0	49031	7052	10214	0	0	0	0	0	4176	0	0	0	22969	0	3242				
45775																			0	781	1037	6392	175	456	0	0	0	0	0	479	0	0	0	3639	0	0				
46053																			0	2365	0	8697	252	403	151	0	0	0	0	723	0	0	0	4940	0	266	Passport Prefunded Transactions			
46941																			0	524	0	4612	74	75	0	0	0	0	0	488	0	0	0	844	0	2681				
47247																			0	1745	1520	16649	427	4906	0	0	0	0	0	1074	0	0	0	7404	0	0				
47256																			0	214	379	693	32	39	0	0	0	0	0	61	0	0	0	0	0	0				
47452																			0	36	0	299	0	34	0	0	0	0	0	229	0	0	0	0	0	0				
47500																			0	2236	338	4350	465	527	0	0	0	0	0	1171	0	0	0	78	0	0				
48057																			0	178	0	2848	162	194	0	0	0	0	0	909	0	0	0	1567	0	0				
48150																			0	245	0	500	40	42	0	0	0	0	0	213	0	0	0	0	0	0				
48374																			0	8226	0	30965	1076	4302	1854	0	0	0	0	4985	0	0	0	3040	7358	3054	OREO Guaranteed Receivable			
48440																			0	378	261	3641	18	18	0	0	0	1	0	450	0	0	0	2533	0	0				
49054																			1731	573	0	3664	0	2239	0	0	0	0	0	852	0	0	0	0	0	0				
49148																			0	422	0	3495	73	82	0	0	0	0	0	527	0	0	0	2464	0	0				
49241																			15	3913	1682	26015	235	992	288	0	0	0	0	3270	0	0	0	10158	0	6000	Fees Receivable - Loans			
49344																			0	1196	0	3831	112	532	198	99	0	0	0	342	0	0	0	1761	0	0	Investment in Process	Miscellaneous Accounts Receivable		
49643																			0	58	134	1124	9	13	4	0	0	0	0	117	0	0	0	802	0	0	accounts receivable			
49652																			0	516	0	5947	27	27	0	0	0	0	0	1044	0	0	0	4360	0	0				
49821																			0	2323	9069	42075	701	1831	0	0	0	0	0	2259	0	0	0	16380	0	10213				
49858																			0	456	313	2958	104	211	80	0	0	0	0	234	0	0	0	1744	0	0	deposit receivable			
49951																			0	235	0	1230	116	163	0	0	0	0	0	832	0	0	0	0	0	0				
50144																			0	285	482	3874	80	119	32	0	0	0	0	379	0	0	0	2609	0	0	returns in process	none	none	
50461																			0	0	1759	2282	45	356	311	0	0	0	0	167	0	0	0	0	0	0	Tax Refund Receivable			
50546																			0	39	0	208	24	24	0	0	0	0	0	145	0	0	0	0	0	0				
50854																			0	0	0	514	0	264	0	0	0	0	0	250	0	0	0	0	0	0				
50872																			0	2911	0	5584	82	367	285	0	0	0	0	516	0	0	0	0	0	1790	Prepaid-FHLB Prepayment Penalties			
50957																			0	1511	1068	7167	236	544	146	0	0	0	0	695	0	0	0	3349	0	0	Miscellaneous Assets			
51253																			0	940	1518	11135	186	714	0	0	0	0	0	1966	0	0	0	5997	0	0				
51356																			2	0	0	294	46	48	0	0	0	0	0	246	0	0	0	0	0	0				
51459																			45	327	0	6053	133	179	0	0	0	0	0	2026	0	0	0	3521	0	0				
51842																			0	860	1683	8283	369	944	0	0	0	0	0	1654	0	0	0	3142	0	0				
52719																			0	6402	84734	243730	0	152594	40100	108286	0	0	0	0	0	0	0	0	0	0	A/R Trade	Intercompany Receivable		
52951																			30	516	405	3101	219	763	86	421	0	0	0	1417	0	0	0	0	0	0	Loan Premium	Income Tax Receivable		
53033																			0	31920	66114	213216	0	99787	0	0	0	0	0	11059	0	0	91964	4336	0	0				
53051																			0	255	0	697	127	127	0	0	0	0	0	315	0	0	0	0	0	0				
53752																			0	47	0	363	75	87	0	0	0	0	0	229	0	0	0	0	0	0				
54049																			0	246	343	2307	0	37	0	0	0	0	0	262	0	0	0	1072	347	0				
