"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
135836																																																																																																																																																								0	0	0	0							156	0		93		0			0					0																																																																		
135854																																																																																																																																																								0	0	0	0							0	1585		0		0			0					0																																																																		
136048																																																																																																																																																								0	0	0	0							33	0		789		0			0					0																																																																		
136338																																																																																																																																																								0	0	0	0							2072	0		376		0			0					0																													35000																				0																	
136459																																																																																																																																																								0	0	0	0							66	0		0		0			0					0																																																																		
136655																																																																																																																																																								0	0	0	0							0	0		76		0			0					0																																																																		
137205																																																																																																																																																								0	29000	0	0	0	0	25000	0	0	0	59089	0	0	5733	0	4912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
137447																																																																																																																																																								400	2294	0	0							507	0		1471		0			0					0																																																																		
137456																																																																																																																																																								0	0	0	0							0	0		0		259			0					0																																																																		
137559																																																																																																																																																								920	0	0	0							0	0		0		0			0					0																																																																		
137643																																																																																																																																																								0	0	0	0							0	0		876		0			0					0																																																																		
137652																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1703	375	0	0		0		0	0	0	0	0	0	0	0	0	0	0	120495	0	0	0	0	0	0	0	0	0	0	0	98800	0	0	0	0	0	0	0	0	0	0	0	219295	0	0	0	0	0	0	0	0	0	0	0	1558	0	0	0	558	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
137915																																																																																																																																																								0	28590	0	0	0	0	0	0	0	0	1018	0	0	5828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1557	0	0	0	0	0	0	0	0	0	0	0	2830	0	0	0	0	0	12100	0	0	0	12100	0	4387	0	0	0	0	0	7	0	0	0	0	0	81	0	0	0	3	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
138051																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
138257																																																																																																																																																								0	0	0	0							0	0		25		0			0					0																																																																		
138556																																																																																																																																																								0	0	0	0							809	0		0		130			0					0																																																																		
139133																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1339	0	0	624		83		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
139478																																																																																																																																																								588	0	0	0							66721	0		0		2			0					0																																																																		
139553																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	7792	0	0	10130	0	5540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
139656																																																																																																																																																								0	0	0	0	0	0	79253	0	0	0	32248	4744	0	6807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2155	0	0	0	0	0	0	0	81408	0	0	0	0	0	0	0	0	0	0	0	1296	0	0	0	91	0	0	0	0	0	79253	0	0	0	0			0	0	0	0	0	0	0	0	
139740																																																																																																																																																								0	0	0	0	0	0	140000	0	0	0	17382	0	0	6112	0	0	0	0	0	0	0	0	0	4010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140000	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	1524	0	0	0	0	0	140000	0	0	0	0			0	0	0	0	0	0	0	0	
139834																																																																																																																																																								42	0	0	0							0	0		0		0			0					0																																																																		
139843																																																																																																																																																								0	0	0	0	0	0	108801	0	0	0	42982	0	0	5461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108801	0	0	0	0	0	0	0	0	0	0	0	721	0	0	0	495	0	0	0	0	0	108801	0	0	0	0			0	0	0	0	0	0	0	0	
139955																																																																																																																																																								0	0	0	0							0	0		2		0			0					0																																																																		
140018																																																																																																																																																								0	75000	0	0	0	0	326024	0	0	0	112436	0	0	2107	0	19402	18	0	0	0	0	0	0	0	0	0	0	0	2907	68	0	0	0	0	0	0	0	0	0	0	4723	0	0	0	0	0	0	0	0	0	0	0	7629	68	0	0	5556	0	0	0	5556	0	0	0	45	0	0	0	26	2	0	0	326024	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
140157																																																																																																																																																								225	0	0	0							888	0		0		32			0					0																																																																		
140362																																																																																																																																																								0	0	0	0	0	0	34726	0	0	0	2240	0	0	0	0	1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34726	0	0	0	0	0	0	0	0	0	0	0	1065	0	0	0	1065	0	0	0	0	0	17363	0	0	0	0			0	0	0	0	0	0	0	0	
140634																																																																																																																																																								0	0	0	0							0	0		838		0			0					0																																																																		
141211																																																																																																																																																								0	0	0	0							24588	0		178		0			0					0																																																																		
141341																																																																																																																																																								0	0	0	0							1079	0		110		0			0					0																																																																		
141350																																																																																																																																																								0	7378	0	0							0	0		0		586			0					0																																																																		
141556																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	7666	0	0	10741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
141677																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
141958																																																																																																																																																								0	0	0	0							532	0		934		0			0					0																																																																		
142049																																																																																																																																																								482	0	0	0							2212	1069		0		100			0					0																																																																		
142179																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
142656																																																																																																																																																								0	0	0	0							659	0		130		0			0					0																													2993																				0																	
142955																																																																																																																																																								0	0	0	0							193	0		1470		0			0					924																													1742																				0																	
143372																																																																																																																																																								40	11900	0	0							2624	0		0		0			0					0																																																																		
143662																																																																																																																																																								0	0	0	0	0	0	4371497	0	0	0	1537201	84395	0	48119	0	17592	0	0	0	0	0	0	0	1500	0	0	0	0	440814	47997	0	0	0	0	0	0	0	0	0	0	252182	0	0	0	0	0	0	0	0	0	0	0	5064492	47997	0	0	0	0	0	0	0	0	0	0	83473	617	0	0	10943	450	0	0	0	0	4371497	0	29	35	0			0	0	0	0	0	0	55053	24974	
143859																																																																																																																																																								0	0	0	0							397	0		0		0			0					0																																																																		
143952																																																																																																																																																								0	0	0	0							6581	0		337		0			0					0																																																																		
144034																																																																																																																																																								0	58725	0	0							6902	0		836		0			0					0																																																																		
144052																																																																																																																																																								0	0	0	0							4192	0		320		25			0					3270																																																																		
144155																																																																																																																																																								0	3000	0	0	0	0	0	0	0	0	1246	0	0	780		1168		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	0	0	0	0	0	0	0	0	0	0	0	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
144436																																																																																																																																																								173	0	0	0							0	0		0		0			0					2992																																																																		
144678																																																																																																																																																								0	0	0	0							12959	1794		0		0			0					0																													25000																				0																	
144856																																																																																																																																																								0	0	0	0							9484	0		0		0			0					0																																																																		
144913																																																																																																																																																								0	0	0	0							8828	0		0		420			0					0																																																																		
145059																																																																																																																																																								0	0	0	0							102	0		550		0			0					0																																																																		
145545																																																																																																																																																								0	0	0	0							23798	0		82		517			0					6225																													0																				1729																	
145554																																																																																																																																																								0	0	0	0							1964	0		175		110			0					0																																																																		
145741																																																																																																																																																								0	0	0	0							2929	0		150		0			0					0																													166																				0																	
145750																																																																																																																																																								0	0	0	0							2347	0		95		0			0					0																																																																		
145844																																																																																																																																																								0	0	0	0							2401	0		68		0			0					0																																																																		
145956																																																																																																																																																								0	0	0	0							697	0		0		0			0					0																																																																		
146056																																																																																																																																																								0	0	0	0							0	0		96		0			0					0																																																																		
146663																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	32143	0	0	4158	0	360	0	0	0	0	0	0	0	0	0	0	0	0	1208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
146672																																																																																																																																																								5	0	0	0	0	0	1975699	0	0	0	454163	0	0	7880	0	56379	0	0	0	0	0	0	0	49560	1528700	0	0	0	6943612	0	0	0	0	0	0	0	0	0	0	0	4245021	0	0	0	186245	0	0	0	0	0	0	0	11827577	0	0	0	5912	0	0	0	3578	0	0	0	53061	0	0	0	41593	0	0	0	3051700	0	646450	0	106	0	0			93999	0	0	0	0	0	0	0	
147633																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	876	0	0	1166		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
147651																																																																																																																																																								0	0	0	0							0	0		394		192			0					0																																																																		
147679																																																																																																																																																								0	0	0	0							21568	0		0		0			0					0																																																																		
147857																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	992	0	0	50		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
147923																																																																																																																																																								0	0	0	0							1598	0		130		451			0					0																																																																		
148171																																																																																																																																																								0	0	0	0							8039	0		20		180			0					0																													1889																				0																	
148238																																																																																																																																																								0	0	0	0							0	0		0		46			0					0																																																																		
148340																																																																																																																																																								0	0	0	0							731	0		0		0			0					0																																																																		
148470																																																																																																																																																								0	10000	0	0							8767	0		0		0			0					0																																																																		
148715																																																																																																																																																								0	0	0	0							1391	0		0		55			0					0																																																																		
148809																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	8169	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
148920																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
149150																																																																																																																																																								0	0	0	0							8501	2083		5		30			0					0																																																																		
150035																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	65576	0	0	34652	0	6171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
150044																																																																																																																																																								0	0	0	0							15025	0		0		420			0					0																													9726																				0																	
150156																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
150727																																																																																																																																																								0	0	0	0							13002	116		1100		64			0					0																																																																		
151546																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
151957																																																																																																																																																								0	0	0	0							0	0		217		0			0					0																													32420																				6000																	
152057																																																																																																																																																								0	0	0	0							0	0		0		2295			0					0																																																																		
152253																																																																																																																																																								0	0	0	0							0	0		963		0			0					0																																																																		
152431																																																																																																																																																								0	35650	0	0							143	0		406		0			0					0																																																																		
152440																																																																																																																																																								0	0	0	0							188	0		510		0			0					0																																																																		
153054																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6273	1520	0	1065		1597		0	0	0	0	0	0	1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
153353																																																																																																																																																								4146	0	0	0							6054	0		0		0			0					0																													3938																				0																	
154154																																																																																																																																																								0	0	0	0							0	0		3375		0			0					0																													20440																				0																	
154770																																																																																																																																																								0	0	0	0							14997	0		0		2571			0					0																																																																		
155759																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
156457																																																																																																																																																								0	0	0	0							0	226		0		0			0					0																																																																		
156635																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
156952																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	19	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
156970																																																																																																																																																								30	0	0	0	0	0	0	0	0	0	1962	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
157155																																																																																																																																																								0	750	0	0							798	0		0		0			0					0																																																																		
157379																																																																																																																																																								0	0	0	0							962	0		0		23			0					0																																																																		
157650																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4512	0	0	91		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
157744																																																																																																																																																								0	0	0	0							9132	2862		0		0			0					0																													0																				57																	
157856																																																																																																																																																								25	0	0	0							0	0		0		0			0					0																																																																		
158376																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
158741																																																																																																																																																								0	0	0	0							1693	0		21		0			0					0																																																																		
159636																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	69036	18917	0	9825	0	71668	0	0	0	0	0	0	0	0	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	11631	0	0	0	0	0	0	0	0	0	0	0	23631	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	72	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
159645																																																																																																																																																								163	0	0	0							131	0		7		0			0					0																													13253																				0																	
159953																																																																																																																																																								491	0	0	0							0	0		0		0			0					0																																																																		
159971																																																																																																																																																								0	0	0	0							22628	0		0		0			0					0																																																																		
160360																																																																																																																																																								0	0	0	0							3726	0		39		2911			0					0																																																																		
160454																																																																																																																																																								0	440	0	0							0	0		440		0			0					0																													0																				0																	
160650																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	16873	1213	0	5681		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
160959																																																																																																																																																								0	37000	0	0	0	0	0	0	0	0	8268	7730	0	7293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106897	0	0	0	0	0	0	0	0	0	0	0	111437	0	0	0	0	0	0	0	0	0	0	0	218334	0	0	0	0	0	0	0	0	0	0	0	1395	0	0	0	767	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
161273																																																																																																																																																								0	0	0	0							52604	0		139		2927			0					0																													2332																				0																	
161602																																																																																																																																																								0	0	0	0	0	0	324910	0	0	0	435661	0	0	386	0	5245	0	0	0	0	0	0	0	10935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5759	0	0	0	5759	0	0	0	0	0	0	0	0	0	0	0	324910	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
162337																																																																																																																																																								0	23000	0	0							17621	2231		808		0			0					0																													990																				0																	
163343																																																																																																																																																								0	0	0	0							738	0		0		25			0					0																																																																		
163370																																																																																																																																																								0	0	0	0							20180	0		0		10			0					0																																																																		
163549																																																																																																																																																								0	0	0	0	0	0	72964	0	0	0	19933	0	0	2903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73068	0	0	0	0	0	0	0	0	0	0	0	2805	0	0	0	2805	0	0	0	0	0	35748	0	0	0	0			0	0	0	0	0	0	0	0	
163857																																																																																																																																																								0	22800	0	0							674	2170		744		0			0					0																													4628																				0																	
164153																																																																																																																																																								0	0	0	0							500	0		0		0			0					0																													584																				0																	
164331																																																																																																																																																								0	0	0	0							1361	0		164		274			0					0																																																																		
164377																																																																																																																																																								0	0	0	0							717	0		0		0			0					0																																																																		
164957																																																																																																																																																								0	2000	0	0							1198	0		60		0			0					0																																																																		
164975																																																																																																																																																								0	0	0	0							3932	0		0		0			0					0																																																																		
165039																																																																																																																																																								0	0	0	0	0	0	266	0	0	0	11327	0	0	443		30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	266	0	0	0	0			0	0	0	0	0	0	0	0	
165628																																																																																																																																																								3905	0	0	95229	0	0	2813828	0	0	0	686450	239259	0	13226	0	16267	0	0	0	0	0	0	0	56575	0	0	0	0	32750	0	0	0	0	0	0	0	0	0	0	0	32750	0	0	0	0	0	0	0	0	0	0	0	2879328	0	0	0	0	0	0	0	0	0	0	0	38482	0	0	0	38593	0	0	0	0	0	1406914	0	103	12	0			0	0	0	0	0	0	111848	8000	
165758																																																																																																																																																								0	0	0	0							4745	0		0		242			0					0																																																																		
165806																																																																																																																																																								0	1217	0	0	0	0	0	0	0	0	57013	0	0	4466	0	5425	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	1777	0	0	0	0	0	0	0	0	0	0	0	2078	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
166111																																																																																																																																																								0	0	0	0							6306	0		0		0			0					0																																																																		
166531																																																																																																																																																								0	0	0	0							4836	0		439		0			0					0																																																																		
166652																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	11455	0	0	13488		30961		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1548	0	0	0	0	0	0	0	0	0	0	0	1548	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
166849																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
167453																																																																																																																																																								0	0	0	0							4400	2916		80		127			0					0																																																																		
167565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																							0	0	0																																																																																										
167752																																																																																																																																																								0	0	0	0							158	0		0		0			0					0																																																																		
167864																																																																																																																																																								0	0	0	0							0	0		1485		0			0					0																																																																		
168357																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1279	0	0	0		1676		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
168571																																																																																																																																																								0	0	0	0							1058	0		2205		0			0					0																																																																		
169327																																																																																																																																																								0	0	0	0							17519	0		0		1593			0					0																													6888																				0																	
169354																																																																																																																																																								0	0	0	0							0	0		125		0			0					400																																																																		
169653																																																																																																																																																								0	0	0	0	0	0	513344	0	0	0	482583	0	0	17988	0	5601	0	0	0	0	0	0	0	0	0	0	0	0	56528	0	0	0	0	0	0	0	0	0	0	0	40765	0	0	0	0	0	0	0	0	0	0	0	610637	0	0	0	0	0	0	0	0	0	0	0	7717	0	0	0	3383	0	0	0	0	0	126674	0	22	0	0			0	0	0	0	0	0	4875	0	
169756																																																																																																																																																								0	0	0	0							1411	0		150		0			0					0																																																																		
170257																																																																																																																																																								25	0	0	0							0	0		0		0			0					0																																																																		
170275																																																																																																																																																								0	0	0	0							7639	0		0		2402			0					282																																																																		
170332																																																																																																																																																								0	4010	0	0	0	0	0	0	0	0	5634	0	0	0		55		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
170640																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
171133	0	0	0	0	0	0	0	0	0	0	2661	0	0	2159		159		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	4785	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																							15913	448	0																																																																																										
171656																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	3264	0	0	46		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
171759																																																																																																																																																								0	0	0	0							4092	0		0		0			0					0																																																																		
171768																																																																																																																																																								0	36050	0	0	0	0	0	0	0	0	230	0	0	527		172		0	0	0	0	0	0	64	0	0	0	0	5652	0	0	0	0	0	0	0	0	0	0	0	3678	0	0	0	0	0	0	0	0	0	0	0	9330	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
172158																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
172251																																																																																																																																																								0	0	0	0							0	0		10		0			0					563																																																																		
172457																																																																																																																																																								0	0	0	0							1808	771		18		60			0					0																																																																		
172475																																																																																																																																																								0	97000	0	0							14728	0		0		310			0					0																													52500																				0																	
172859																																																																																																																																																								0	0	0	0							270	0		0		0			0					0																																																																		
173306																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	24828	0	0	0		2565		0	0	0	0	0	0	0	0	0	0	0	1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
173342																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
173548																																																																																																																																																								330	0	0	0							1119	0		0		0			0					0																																																																		
173557																																																																																																																																																								0	0	0	0							14603	0		0		354			0					0																																																																		
173575																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	69216	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
