"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
233527																																		4126	134	45351	2694	142	49351		0	0	134	0	0	11001	2	142			0	45351	4000	0	0	0	0	0	0	0	0	0						1290																																														www.mybrb.com	
233554																																		245	0	0	0	0	35090		0	0	0	0	0	782	0	0			0	0	0	28700	6220	0	0	44	126	0	0	170						245																																														www.westernbanks.com	
234355																																		13180	653	0	0	13180	556		653	0	0	0	0	2777	1	13180	true	0	0	0	0	0	556	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.centralnational.com	
234506																																		0	785	0	0	0	0		0	0	0	0	785	2986	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.nbcoxsackie.com	
234739																																		1445	4935	0	0	0	0		1714	0	1182	80	1959	20029	5	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	63	1445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.firstvolunteer.com	
234841																																		0	0	1000	0	0	1000	true	0	0	0	0	0	798	1	0			0	1000	0	0	0	0	0	0	0	0	0	0	true	false			0	0																																														http://www.newalbinsavingsbank.com	
235174																																		0	0	0	0	0	0		0	0	0	0	0	220	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true																										www.mutualfederalbank.com	
235231																																		0	1513	0	0	0	0		93	965	50	0	405	1726	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														http://www.myunionbankjamestown.com	
235316																																		10	138	0	0	10	330		138	0	0	0	0	767	1	10			0	0	0	0	330	0	0	0	0	0	0	0					0	0																																														WWW.ROCKHOLDBANK.COM	
235446																																		12	271	0	0	12	15000		0	0	271	0	0	5710	3	24			0	0	0	7000	8000	15000	0	0	0	0	0	0					0	0																																														www.scs-bank.com	
235530																																		0	882	0	0	0	0		882	0	0	0	0	11263	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.resourcebank.com	
235558																																		0	0	500	0	0	3738		0	0	0	0	0	1645	2	0			1988	500	750	0	500	0	1988	0	0	0	0	1988						0																																														http://www.carletonbank.com	
235950																																		0	0	0	0	0	2842		0	0	0	0	0	56	0	0			0	0	0	0	2842	0	0	0	0	0	0	0						0																																														www.johnsonstatebank.com	
236153																																		18400	21550	15000	0	948	21000		2405	202	1243	3614	14086	44097	7	948	true	0	0	15000	6000	0	0	0	0	0	0	0	0	0	true	false	0	0		17452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														http://www.firstintlins.com																http://www.firstintlbank.com	
236256																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.bankbp.com	
236603																																		0	140	6910	0	0	7101		0	0	140	0	0	785	0	0			0	6910	0	0	0	0	0	0	0	191	0	191						0																																														www.dnbd.bank	
236706																																		35092	96	109190	28107	567	187738		0	0	96	0	0	6086	5	567	true	0	0	109190	60000	10000	0	0	0	0	0	8548	0	8548	true	true	0	0	5000	6418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.pgbank.com	
236957																																		69	81	5000	69	0	9000		0	0	30	0	51	1274	1	0	true	45868	0	5000	4000	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.upstatebank.net	
237066																																		8842	0	0	8842	0	0		0	0	0	0	0	7296	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														https://www.wtnb.com	
237619																																		10369	72	0	7292	269	0		0	0	72	0	0	0	0	484	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	2808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.pioneerbanking.com	
237954																																		0	0	4000	0	0	12000		0	0	0	0	0	1801	1	0			0	4000	2000	2000	4000	0	0	0	0	0	0	0						0																																														http://www.idabelnational.com	
238139																																		0	0	0	0	0	0		0	0	0	0	0	1718	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.fnbmanhattan.com	
238250																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
238737																																		0	0	2000	0	0	2000		0	0	0	0	0	1234	1	0			0	2000	0	0	0	0	0	0	0	0	0	0					0	0																																														www.terrabank.com	
239275																																		30424	2818	168500	23903	2771	217895		1579	0	290	0	949	8553	4	2771	false	0	0	168500	45000	0	0	0	234	371	1620	2170	0	4395	true	false	0	0	6231	3750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.entegrabank.com	
239556																																		14216	1546	0	9715	1368	18556		388	0	133	0	1025	5031	2	1368			0	0	3000	5000	10556	0	0	0	0	0	0	0					0	3133																																														www.first-bank.com	
239613																																		348	715	37347	0	288	46490		437	0	58	0	220	83380	7	834	false	0	0	37347	9143	0	0	0	0	0	0	0	0	0	false	false	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.fncb.com	
239659																																		443	1071	0	0	443	0		316	0	380	0	375	7118	3	588			0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																																														http://www.firstbankweb.com	
239752																																		2792	0	0	2792	0	13331		0	0	0	0	0	38	0	0			0	0	1234	353	11744	0	0	0	0	0	0	0					0	0																														www.fnb4me.com																www.fnb4me.bank	
240954																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														http://www.firstburleson.com	
241009																																		0	739	0	0	0	0		0	0	0	0	739	1104	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														WWW.DRYDENBANK.COM	
241157																																		706	426	0	28	535	7522		0	57	189	0	180	12280	3	535	true	0	0	0	543	4082	2897	0	0	0	0	0	0	0	true	false	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														www.visionbankok.com																www.visionbank.bank	
241559																																		2598	0	7376	2598	0	7376		0	0	0	0	0	4162	1	0			0	7376	0	0	0	0	0	0	0	0	0	0						0																																														https://www.colbank.com	
241607																																		217	200	85125	0	217	94385		200	0	0	0	0	507	0	217	true	0	0	85125	4035	991	4234	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.gorhamsavings.bank	
242257																																		0	6	12000	0	0	12980		0	0	6	0	0	267	0	0			0	12000	345	230	405	0	0	0	0	0	0	0					0	0																																														www.ourpsb.com	
242444																																		1397	0	0	0	1397	0		0	0	0	0	0	5872	3	2139	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.tcnb.com	
242949																																		0	439	0	0	0	0		0	439	0	0	0	1569	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.fnnbbank.com	
242958																																		0	469	1000	0	0	3500		0	0	0	0	469	1580	1	0			0	1000	1000	1500	0	0	0	0	0	0	0	0					0	0																																														http://baybank.us	
242976																																		142	344	3000	120	0	3094		0	0	344	0	0	538	0	0	false	0	94	3000	0	0	0	0	94	0	0	0	0	94	false	false	0	0		22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true										www.qwickrate.com																www.bayvanguard.com	
243375																																		11132	0	0	10900	0	0	true	0	0	0	0	0	0	0	0	false		0	0	0	0	0	0	0	0	0	0	0	0	true	false				232																					true	true	false	false						http://www.gobank.com		https://greendotcredit.com		https://securedcardchoice.come		https://www.greendot.com/platinum										http://www.bonnevillebank.com	
243414																																		639	76	2000	0	639	4234		0	0	0	0	76	761	0	639			0	2000	2234	0	0	0	0	0	0	0	0	0					0	0																																														www.fnblifetime.com	
243955																																		0	66	0	0	0	902		0	0	39	0	27	100	0	0			0	0	0	0	902	0	0	0	0	0	0	0					0	0																																														www.peoplesbankusa.com	
244037																																		226	34	0	0	0	0		0	0	34	0	0	505	0	0			0	0	0	0	0	0	0	0	0	0	0	0						226																																														http://www.friendbank.net	
244149																																		13415	2092	10000	0	13415	17815		1320	0	248	0	524	509	0	16144			0	10000	315	2500	5000	0	0	0	0	0	0	0					0	0																															LONOKE BANKING CENTER		SCOTT BANKING CENTER													www.bankofengland-ar.com	
244158																																		2712	0	12000	2712	0	23193		0	0	0	0	0	33252	4	0	true	0	0	12373	1780	5511	3529	11193	0	0	0	0	0	0	true	false				0																																														http://www.waypointbank.com	
244251																																		0	413	0	0	0	8694		0	0	0	0	413	722	0	0			3	0	0	0	0	0	5355	2431	533	375	0	8694						0																																														www.asbt.com	
245016	2597	0	10000	2597	0	10000		1179	1	0	false	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0						10000		0	0	0	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0											0	0	0	0																	www.habbank.com	
245276																																		98627	37868	33964	84063	10866	86895	true	5376	279	20772	0	11441	34102	2	10866	true	0	192	33964	8953	30461	0	0	192	0	0	13325	0	0	true	true	0	0		3698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.orientalbank.com	
245351																																		0	375	12750	0	0	20250		375	0	0	0	0	154	0	0			0	12750	6500	1000	0	0	0	0	0	0	0	0					0	0																																														WWW.FRAZERBANK.COM	
245557																																		169	327	0	169	0	0		21	0	65	0	241	3227	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														http://www.snb-t.com	
246022																																		0	0	0	0	0	0		0	0	0	0	0	11309	8	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.banksc.com	
246134																																		24	0	0	0	0	0		0	0	0	0	0	9650	4	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.fssbank.com	
246237																																		503	0	0	503	0	0		0	0	0	0	0	562	1	0			0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																																														http://www.bankcerrogordo.com	
246451																																		1667	0	11575	872	495	11575		0	0	0	0	0	85	0	495			0	11575	0	0	0	0	0	0	0	0	0	0						300																																														http://www.cbofr.com	
246657																																		0	2102	10000	0	0	10000		977	0	0	0	1125	8728	2	0	false	0	0	10000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														http://www.brotherhoodbank.com	Brotherhood Bank & Trust															http://www.bankoflabor.com	
246947																																		0	29	0	0	0	3104		0	0	29	0	0	558	1	0			21	0	3000	0	0	0	21	62	21	0	0	0					0	0																																														www.fnbsparta.com	
246956																																		272	1588	0	57	0	2852		0	1488	100	0	0	0	0	0			0	0	0	26	2826	620	0	0	0	0	0	0					0	215																																														WWW.ALVASTATEBANK.COM	
247140																																		1504	642	2500	0	1504	16000		622	0	20	0	0	3726	3	1504			0	2500	8500	5000	0	0	0	0	0	0	0	0	true	false				0																																														http://www.oregoncommunitybank.com	
247355																																		0	899	18600	0	0	18600		0	0	0	0	899	10857	2	0	false	0	0	18600	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.ssbtexas.com	
247476																																		0	148	0	0	0	2000		21	0	127	0	0	11	0	0			0	2000	0	0	0	0	0	0	0	0	0	0					0	0																																														www.rrsb.com	
247551																																		0	0	251	0	0	9337		0	0	0	0	0	470	0	0	false	0	0	251	1385	363	7338	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														https://www.highplainsbank.com	
247908																																		934	0	0	863	71	261		0	0	0	0	0	600	0	222	true	0	0	0	45	97	119	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.kennebunksavings.com	
248240																																		7206	577	4000	523	5078	51000		0	0	224	0	353	12310	5	6225	true	0	0	4000	18000	23000	6000	0	0	0	0	0	0	0	true	false	0	0	0	1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.bankwithbos.com	
248352																																		951	0	11500	591	0	11500		0	0	0	0	0	835	1	0	false	0	0	11500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														www.bankwnb.com																www.westernnebraskabank.com	
248455																																		2057	3688	0	2057	0	2000		70	0	0	0	3618	2240	1	0			0	0	0	2000	0	0	0	0	0	0	0	0	true	false				0																																														http://www.fnbt.us	
248633																																		0	316	1000	0	0	13500		0	0	0	0	316	1129	1	0			0	1000	0	12500	0	13500	0	0	0	0	0	0					0	0																																														www.firstjacksonbank.com	
248745																																		487	0	1750	0	487	10286		0	0	0	0	0	5247	2	487			0	1750	5250	2547	739	0	0	0	0	0	0	0					0	0																																														www.oostburgbank.com	
249416																																		0	0	0	0	0	0		0	0	0	0	0	705	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														http://www.unb.bank	
249564																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														http://www.merchantsnational.com	
249612																																		274401	915	0	274072	0	780		0	0	915	0	0	220069	5	0	true	0	0	0	0	0	0	0	0	0	0	780	0	0	true	false	0	0	3812	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.theapplebank.com	
249658																																		99	0	0	0	99	0		0	0	0	0	0	0	0	99			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.rmbt.com	
249957																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																															
250430																																		0	51	0	0	0	0		0	0	34	0	17	745	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														WWW.FIRSTSTATEBANKSOUTH.COM	
250476																																		0	0	0	0	0	0		0	0	0	0	0	66	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	false										www.gnbank.net	GN Bank															www.isfbank.com	
250850																																		107	100	0	0	107	0		0	0	100	0	0	189	0	107			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.bankalva.com	
251352																																		4135	335	0	2680	0	0		0	0	0	0	335	605	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.bcna.com	
251558																																		1541	335	91	890	651	2748		0	0	0	0	335	15404	3	651	true	0	0	91	0	1500	1157	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.fnbimk.com	
251745																																		158	0	0	0	0	0		0	0	0	0	0	8104	4	0			0	0	0	0	0	0	0	0	0	0	0	0					0	158																															FIRST NATIONAL BANK & TRUST															www.fnbea.com	
251857																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														ssbanking.com	
251978																																		0	395	13000	0	0	26500		0	0	75	0	320	3892	3	0			0	13000	13500	0	0	0	0	0	0	0	0	0					0	0																			1	true																										www.homelandfsbank.com	
252041																																		1195	0	1287	744	0	12187		0	0	0	0	0	782	0	0			54	1287	2712	2316	5657	0	54	108	53	0	0	0					0	451																																														www.citystatebank.com	
252256																																		52	0	0	0	0	0		0	0	0	0	0	375	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	52																																														www.eaglestatebank.com	
252452																																		97	930	0	97	0	0		0	0	65	865	0	1050	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														mypfbank.com	
252658																																		0	0	22620	0	0	24020		0	0	0	0	0	165	0	0			0	22620	1400	0	0	0	0	0	0	0	0	0	true	false				0																																														http://www.cfbkc.com	
253356																																		0	315	0	0	0	0		0	0	0	0	315	711	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.moodybank.com	
253468																																		0	0	266000	0	0	318000		0	0	0	0	0	375	0	0	false	0	0	266000	44000	8000	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.rivercitybank.com	
253646																																		313	0	4000	313	0	4000		0	0	0	0	0	1844	2	0	false	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.nsbbank.com	
253730																																		0	1266	1500	0	0	1500		0	516	132	0	618	1179	1	0			0	1500	0	0	0	0	0	0	0	0	0	0					0	0																																														www.sweetwaterstbk.com	
253776																																		0	80	200	0	0	200		80	0	0	0	0	105	0	0			0	200	0	0	0	0	0	0	0	0	0	0						0																																														www.firstsavannasavings.com	
254317																																		0	0	0	0	0	0		0	0	0	0	0	535	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	28664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														https://www.secure.bankofutica.com																http://www.bankofutica.com	
254504																																		1624	0	0	0	0	0		0	0	0	0	0	920	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1624																																														www.ccblv.com	
254849																																		0	0	0	0	0	23212		0	0	0	0	0	2356	2	0			1747	0	0	0	0	0	1747	7930	12066	1469	0	23212					0	0																																														www.firstindependence.com	
255350																																		70	302	2175	0	0	2175		94	0	0	183	25	1986	2	0	false	0	0	2175	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.msbir.com	
255547																																		0	89	631	0	0	4581		0	0	89	0	0	3657	2	0	false	0	0	631	1550	1900	500	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.banktrenton.com	
255556																																		0	18	2500	0	0	17761		0	0	18	0	0	1875	1	0			0	2500	1838	2689	10734	0	0	0	0	0	0	0						0																																														www.citizensbt.com	
255574																																		9212	87	69000	5786	3396	79103	true	19	0	68	0	0	694	0	7063			0	69000	10103	0	0	0	0	0	0	0	0	0	true	false				30																			1	true																										http://bankwithfidelity.com	
255659																																		40836	271	0	36484	0	34889		0	0	0	0	271	10092	3	0	true	0	0	1045	4180	5277	24387	0	0	0	0	0	0	0	false	false	0	0		4352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														www.NMPinnbank.com	Pinnacle Bank	www.WhyCommunityMatters.com														www.bankofcolorado.com	
255873																																		0	0	6000	0	0	15086		0	0	0	0	0	1175	0	0			0	6000	2476	200	5775	0	0	0	0	635	0	635					0	0																																														http://home-savings.com	
256049																																		0	148	0	0	0	0		0	0	148	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
256058																																		0	250	4000	0	0	12000		0	0	0	250	0	3100	3	0			0	4000	8000	0	0	0	0	0	0	0	0	0					0	0																														www.bankanbmrtg.com																www.bankanb.com	
256076																																		0	525	2500	0	0	2500		233	0	36	0	256	891	0	0			0	2500	0	0	0	0	0	0	0	0	0	0					0	0																			1	true																										www.rgsla.com	
256179																																		0	49	0	0	0	0		0	0	0	0	49	170	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.uib.bank	
256553																																		7572	1072	35100	5285	1258	57100		235	0	218	600	19	9892	2	1258	true	0	0	35100	13000	9000	0	0	0	0	0	0	0	0	false	false	0	0		1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.dacotahbank.com	
257233																																		6181	246	15000	4259	0	17000		0	0	52	0	194	3986	1	0			0	15000	2000	0	0	0	0	0	0	0	0	0						1922																																														www.firstbankal.com	
257345																																		0	14	0	0	0	0		0	0	14	0	0	919	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.pnbwi.com	
257466																																		0	0	0	0	0	0		0	0	0	0	0	1592	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.cbankofsnyder.com	
257578																																		6191	14	45000	0	6191	65000		0	0	14	0	0	1364	0	16633			0	45000	10000	10000	0	0	0	0	0	0	0	0						0																			1	true																										www.firstfederalbanking.com	
257653																																		0	0	0	0	0	0		0	0	0	0	0	262	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														fmbankarnett.com	
257756																																		1467	0	0	0	1041	1310		0	0	0	0	0	2559	2	1041			0	0	1310	0	0	0	0	0	0	0	0	0					0	426																																														www.fmsbank.com	
258146																																		167	0	400	167	0	1000		0	0	0	0	0	1760	2	0			0	400	600	0	0	0	0	0	0	0	0	0					0	0																																														www.northadamsbank.com	
258306																																		346	0	25000	0	346	35000		0	0	0	0	0	553	0	1299			0	25000	10000	0	0	0	0	0	0	0	0	0						0																														www.miifordbank.com		www.mllfordbank.com		www.milfordsavings.com		www.milfordsavingsbank.com		www.milfordbank.mobi		www.milfordmoves.com		www.milfordbank.bank	www.milford.bank	www.tmbfinancialsolutions.com	www.tmbfs.com	www.milfordbank.com	
258379																																		0	0	0	0	0	0		0	0	0	0	0	561	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																														N/A	N/A															www.taylorsvillesavings.com	
258445																																		6405	1733	0	1184	5112	0		1733	0	0	0	0	8989	1	6909			0	0	0	0	0	0	0	0	0	0	0	0					0	109																														www.marinebancorp.com																www.ibankmarine.com	
258539																																		0	0	0	0	0	0		0	0	0	0	0	220	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.statebankofcherry.com	
258771																																		293327	1844	811001	22564	263657	856346		0	0	1844	0	0	1974	1	263657	true	0	39755	811001	0	0	5590	0	39755	0	0	0	0	39755	true	false	0	0	0	7106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														WWW.HOMESTREET.COM	
258874																																		0	0	0	0	0	0		0	0	0	0	0	1098	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true																										www.worthingtonfederalsavings.com	
259059																																		0	0	1800	0	0	3793		0	0	0	0	0	45	0	0			1320	1800	0	0	0	0	1320	296	377	0	0	1993						0																																														www.fmbankfc.com	
259330																																		9557	1489	0	7552	0	0		217	0	292	0	980	785	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5264																												http://www.firstusbank.com	
259442																																		0	12	0	0	0	29047		12	0	0	0	0	953	1	0			0	14000	11400	3647	0	0	0	0	0	0	0	0						0																																														http://www.moundcitybank.com	
259956																																		0	462	2500	0	0	5500		0	0	25	0	437	1643	1	0			0	2500	3000	0	0	5500	0	0	0	0	0	0					0	0																																														www.statesavingsbank.com	
260055																																		17631	2046	0	17631	0	0		0	0	0	0	2046	9756	5	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.alpinebank.com	
260831																																		0	613	0	0	0	0		159	0	0	0	454	1170	2	0			0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																															Million Pines Community Bank															https://www.bankofsoperton.com	
260868																																		10995	268	10758	4475	0	74961		0	0	268	0	0	428	0	0	true	0	0	23396	14853	21546	15166	0	0	0	0	0	0	0	true	false	0	0	33449	6520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.sotb.com	
261146																																		6021	0	4000	0	5835	6965		0	0	0	0	0	2531	1	5835	false	0	0	4000	1232	1728	5	0	0	0	0	0	0	0	true	false	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.magnoliabank.com	
261360																																		0	449	0	0	0	0		0	0	0	0	449	2269	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.csbtx.bank	
261940																																		5449	252	1045	4811	0	6894		0	0	248	0	4	200	0	0			0	1045	3115	0	2734	0	0	0	0	0	0	0					0	638																																														www.anstaffbank.com	
262059																																		0	178	0	0	0	0		0	0	0	0	178	83	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.bankavb.com	
262237																																		0	0	1800	0	0	9499		0	0	0	0	0	6176	3	0			0	1800	0	1300	6399	0	0	0	0	0	0	0					0	0																																														www.firstportcity.com	
262358																																		4640	855	8500	4628	0	8500		0	0	0	0	855	788	1	0			0	8500	0	0	0	0	0	0	0	0	0	0					0	12																																														www.asbtx.com	
262741																																		0	134	16000	0	0	16000		0	0	134	0	0	879	0	0			0	16000	0	0	0	0	0	0	0	0	0	0					0	0																														www.farmersbankmarion.com																www.farmers247.com	
262844																																		7736	0	15235	4954	0	56235		0	0	0	0	0	31408	2	0			0	25235	15000	5000	11000	15000	0	0	0	0	0	0						2782																																														http://www.peoplesfinancial.com	
262956																																		1550	345	0	1550	0	0		0	0	345	0	0	1314	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														http://www.psbup.com	
263243																																		745	0	26850	745	0	39121		0	0	0	0	0	204	0	0	true	0	0	26850	5000	0	7271	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														www.firstkentuckyhsa.com		www.cdrateline.com														www.firstkentucky.com	
263551																																		0	456	0	0	0	0		7	0	449	0	0	2248	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														http://www.gladewaternational.com	
263627																																		0	244	0	0	0	0		0	0	244	0	0	5220	6	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.thefirstnational.com	
264455																																		0	75	0	0	0	0		75	0	0	0	0	5395	8	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.fsbathens.com	
